Speaker,Brazilian Portuguese (PT)
Furudo Erika,"""............Basta seguir utilizando das extremidades para dentro. ......Se for muito complicado, então só peça a alguém por hashis. ......Qualquer bom japonês ama comer com seus hashis."""
Furudo Erika,"""Hashis são maravilhosos. Com um único par, você é capaz de lidar com qualquer tipo de comida!"""
,"Assim que começou a falar sobre hashis, os olhos de Erika reluziram."
,"......O sorriso demonstrado por ela agora era completamente diferente da dignidade que ela havia exibido anteriormente, assimilando‐se a algo que você esperaria vindo de alguém da idade dela."
Ushiromiya Kyrie,"""*risos*. Mas ao menos para o {i:curry} com arroz você usa uma colher, não usa?"""
Furudo Erika,"""Basta servir em uma tigela ao estilo {c:86EF9C:donburi}. Existe alguém que coma {i:gyuudon} com uma colher? É claro que não. Nós, japoneses devemos, de forma imbatível e com total desígnio, usar hashis! Por isso, Gohda‐san. Se for possível, eu gostaria de um par de hashis. Devo mostrar a todos a forma correta que uma pessoa japonesa come!"""
Furudo Erika,"""......A propósito, qual será o próximo prato?"""
Gohda Toshiro,"""Temo informar que será sopa."""
,"Buscando demonstrar que não se importava, Erika deu uma piscadela para todos."
,"""""""Wahha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha...!!"""""""
,"É claro, ninguém estava rindo dela."
,"Ela obviamente sabia que em uma refeição completa, logo após o {i:hors d'oeuvres}, vinha a sopa."
,"Além disso, Erika havia notado que ela tinha demonstrado uma perfeição excessiva, criando uma atmosfera de tensão que levou Hideyoshi a pensar que ela estava nervosa e, por isso, pensou que deveria tentar quebrar o gelo."
,"Foi por isso que ela começou a se comportar de forma infantil e despreocupada, atuando o papel de uma convidada que aproveitava seu harmonioso jantar......"
,"Logo em seguida, não apenas Kyrie, mas todos acabaram rindo."
,"Mesmo sendo uma convidada indesejada, ela demonstrava ser qualificada para participar de um jantar da família Ushiromiya."
Ushiromiya Eva,"""Garota esperta. ......Foi mesmo pura coincidência ela ter vindo parar aqui? Tem certeza que não é uma filha ilegítima do nii‐san que foi secretamente convidada para a conferência familiar de hoje?"""
Ushiromiya Krauss,"""Ela não só é esperta, mas também possui bom gosto e sabe como abrilhantar o ambiente. Seus modos são simplesmente maravilhosos. Não seria nada mau tê‐la como filha."""
Ushiromiya Rudolf,"""Hihihihi. Isso foi bem cruel. E quanto a Jessica‐chan?"""
Ushiromiya Rosa,"""*risos*. Isso foi horrível, Rudolf nii‐san."""
Ushiromiya George,"""Qual o problema, Jessica‐chan? Dor de cabeça?"""
Ushiromiya Jessica,"""Uuuu... Consigo sentir minha reputação diminuindo a cada minuto que passa......"""
Ushiromiya Battler,"""Vamos, sendo filha da família principal, você não pode deixar que isso te abale. Tente revidar utilizando das boas maneiras à mesa e toda dignidade que a tia Natsuhi está sempre te ensinando."""
Ushiromiya Maria,"""Quero ver, quero ver! Quero ver modos à mesa! Uu!"""
Ushiromiya George,"""Ei, ficar animada assim é feio. Vamos, Jessica‐chan. Mostre como se faz."""
Ushiromiya Jessica,"""......C‐Claro, é moleza..."""
,Jessica endireitou sua postura de tal forma que parecia que alguém havia pressionado suas costas contra um poste.
,"......Ela tem boa postura, mas lhe falta elegância.{n}Ela parecia...bem...algum tipo de esquadro."
,"Ela sentou‐se com seu olhar atendo fixado à sua frente, buscando levar a comida à sua boca em tal posição, ......e falhou miseravelmente."
,"Meu pai, que estava sentado ao lado dela, percebeu que algo não estava certo."
Ushiromiya Rudolf,"""Hm? O que foi isso, Jessica‐chan? Está com dor de barriga?"""
,"Jessica ficou em vermelho‐vivo. ......Ah, desculpa, eu não presto..."
,"Nós rolamos de rir.{n}Jessica protestou, ainda vermelha.{n}E a tia Natsuhi nos repreendeu pelo nosso comportamento."
,"No fim, não importa o quanto a gente tente aliviar as coisas, somos quem somos.{n}Não conseguimos agir como se fôssemos outro alguém."
,"No fim, as risadas nos ajudaram a relaxar."
,Ficamos tão preocupados da convidada estar ficando nervosa que nós mesmos acabamos ficando ainda mais nervosos.
,"A animada conversa se espalhou do ponto central onde estávamos sentados até ambos os limites da mesa, e assim o jantar transcorreu de forma muito mais descontraída que o normal..."
,"Junto à deliciosos queijos e um pouco de café, nossa pacífica refeição chegou ao seu fim."
,Gohda foi unanimemente aclamado e elogiado por todos pelas habilidades que apresentou......
,"Após um curto período de harmonia que perdurou durante a refeição, foi decidido que deveríamos voltar para a casa de hóspede."
,"Normalmente o jantar tende a ser cercado por uma atmosfera sombria, e os adultos frequentemente seguem para a conferência familiar no mesmo clima."
,"Porém, talvez pelo fato do jantar deste ano ter sido estranhamente pacífico, todos decidiram aliviar um pouco, até mesmo os adultos."
,"Após comerem, tomarem banho e relaxarem assistindo TV, me pergunto se eles ainda vão se reunir novamente na mansão em meio a esse temporal e continuar a conferência familiar de alta tensão... Acho melhor nem pensar sobre isso."
," A tia Eva parecia bem disposta em tentar convencer os outros de começar a conferência familiar agora mesmo, mas não pareceu que muitos concordariam com sua ideia. A reunião provavelmente se encerraria tarde da noite."
,"Por terem deveres a cumprir na casa de hóspedes, o Gohda‐san e a Kumasawa‐san foram escolhidos para nos guiar."
,Deve ser difícil para o Gohda‐san.
,"Mesmo depois de preparar um jantar tão extravagante e arrumar tudo, ele ainda precisa cumprir com o turno da noite na casa de hóspedes."
,"Eu ouvi que a Kumasawa‐san, com a idade que já tem, logo iria acabar dormindo."
,Parece que ela foi atribuída ao quarto dos serviçais na casa de hóspedes.
Gohda Toshiro,"""Por favor, permitam‐me guiá‐los à casa de hóspedes. Erika‐sama, seu quarto também já foi preparado."""
Furudo Erika,"""............Muito obrigada."""
Ushiromiya George,"""Por que não descansa um pouco? Está mesmo se sentindo bem?"""
Ushiromiya Battler,"""...Pois é. Tinha esquecido completamente que você se afogou e veio boiando até aqui, não foi, Erika‐chan? O melhor a se fazer agora é descansar e ir dormir cedo."""
Furudo Erika,""".........Estou perfeitamente bem. ......Pelo contrário, estou tão nervosa e excitada que nem sei se conseguirei dormir."""
Ushiromiya Maria,"""Uu‐uu!! Então vamos brincar, vamos brincar todos juntos! Jogar cartas!"""
,Maria se agarrou nela enquanto ria.
,"Esta franqueza peculiar dos jovens refletia Maria muito bem.{n}......Mas, por ora, nós deveríamos pensar nas condições físicas da Erika."
Ushiromiya Jessica,"""Maria, não quer jogar cartas com a gente? A Erika onee‐chan disse que está cansada."""
Furudo Erika,"""......Eu também gosto de cartas. Por favor, permitam que eu me junte a vocês após um breve descanso."""
Ushiromiya Maria,"""Uu‐uu‐uu!! Ebaaa!!"""
Furudo Erika,"""..................Quem seria aquela?"""
,"Enquanto passava pelo hall, indo em direção à porta de entrada, a Erika interrompeu seus passos......{n}Quando vimos o que ela estava olhando, ......nós também paramos."
Kumasawa Chiyo,"""......Ah, aquela é a Bruxa Dourada, {f:5:Beatrice}‐sama."""
Furudo Erika,"""............A Bruxa.........Dourada."""
Ushiromiya Rudolf,"""O que estão fazendo, pirralhos? Se mandem daqui e vão logo para a casa de hóspedes."""
,"Meu pai, a Kyrie‐san, a tia Eva, o tio Hideyoshi e a tia Rosa também apareceram."
,Todo grupo da casa de hóspedes estava reunido.
,"Porém, o olhar de Erika havia sido capturado pelo retrato, e ela simplesmente permaneceu observando ele por um tempo......"
Ushiromiya Rudolf,"""......Sim. Supostamente, o pai tem 20 bilhões de ienes em barras de ouro guardados em um esconderijo secreto, e a localização desse lugar está escrita neste epitáfio."""
,"Talvez por ainda ser muito cedo para todos se dispersarem em direção aos seus respectivos quartos, os parentes que retornaram para a casa de hóspedes se reuniram no térreo, dando continuidade à conversa."
,"O tópico......era o epitáfio da bruxa, o qual Erika demonstrou interesse."
Furudo Erika,""".........É mesmo um enigma fascinante. .........Ele está exibido ao alcance de todos, como se desafiasse o intelecto daqueles que o percebem. .........Eu adoro este tipo de desafio."""
Ushiromiya Battler,"""Ohh. Não esperava que você fosse se empolgar com isso, Erika‐chan. Você é do tipo que gosta de resolver enigmas?"""
Furudo Erika,"""......Bem, se forem interessantes, que mal faz? Esse é o desafio. ............Não tenho dúvidas de que o Kinzo‐san pretende usar o epitáfio como forma de escolher seu sucessor."""
,"Quando ela disse isso, os adultos congelaram, ......e lentamente viraram‐se para Erika..."
Ushiromiya Eva,"""Por que.........você acha isso...?"""
,A tia Eva falou com uma voz persuasiva.
,"......Embora sempre houvesse rumores entre os parentes de que a pessoa que resolvesse o enigma do epitáfio herdaria a liderança da família, ......isso nunca passou de um ávido pensamento, visto que nunca foi especificamente proclamado."
,"E mesmo assim, mesmo tendo lido uma única vez......essa forasteira já chegou a tal conclusão."
,"Como ela chegou nisso?{n}Não, .........esse não é o problema.{n}""Se resolver o epitáfio, você pode virar o novo chefe""."
,Ela queria estabelecer que isso não era apenas um ávido desejo......mas um fato claro.
,"Por isso eles se aproximaram de Erika, perguntando o porquê dela ter tanta certeza."
Furudo Erika,""".........Meio que é algo comum que pessoas extremamente ricas abram mão de suas riquezas para a pessoa que resolve determinado enigma. ......E mais, o Kinzo‐san não publicou esse epitáfio em um jornal, mas o exibiu dentro da mansão. O que significa que ele é direcionado às pessoas desta mansão."""
Ushiromiya Battler,"""Tem razão... .........Por estar dentro da mansão, não tem como alguém sem permissão para entrar na mansão, resolver ele. ...Então, isso significa que o vovô desafiou as pessoas desta mansão."""
Furudo Erika,""".........{i:Good}. Bem pensado. O simples fato do epitáfio estar dentro da mansão possibilita deduzir isto."""
,"À primeira vista, essa garota chamada Furudo Erika passou a impressão de ser taciturna, ......mas, ao que parece, não é o caso."
,"Quando excitou‐se diante de um desafio de perspicácia, ela se tornou muito mais parla do que eu havia imaginado."
Ushiromiya Hideyoshi,"""E‐Entendo...... Bem, faz sentido que um epitáfio localizado dentro de uma mansão esteja lá para ser lido pelas pessoas que na mansão estão......"""
Ushiromiya Rosa,"""Mas......como pode ter certeza que aquele que resolver vai receber a liderança?"""
Furudo Erika,""".........Se o tesouro concedido ao resolver o enigma fosse algo pequeno, eu nem iria considerá‐lo."""
Ushiromiya Kyrie,"""Isso mesmo. O ouro escondido equivale a 20 bilhões. ......Você pode considerar ele como a própria riqueza da família Ushiromiya."""
Furudo Erika,"""............Herdar isso seria equivalente a herdar a própria família Ushiromiya. ...Em outras palavras, o enigma contido no epitáfio que indica a localização do ouro não é nada mais do que selecionar o sucessor substancial da família Ushiromiya."""
,......A ideia de que a pessoa que resolver o epitáfio será escolhida como próximo chefe...é algo que há tempos vem circulando entre alguns familiares.
,"Contudo, por nunca ter sido oficializado, eles pensaram que não era nada mais do que um sonho otimista."
,......E logo abandonaram toda a consideração deste aspecto e deixaram como uma área cinza.
,"Erika declarou de forma clara que esta parte incerta era, de fato, verdade."
,"Se um dos parentes dissesse isso, os outros iram pensar que era apenas um sonho otimista."
,"Porém, quando declarado por Furudo Erika, uma completa intrusa, essas palavras pareceram mais críveis que qualquer outra poderia ser......"
,"Todos permaneceram em silêncio por um tempo, lentamente considerando o que aquelas palavras implicavam..."
Furudo Erika,""".........Tendo como presente apenas a presença deste epitáfio, uma dedução como esta é algo trivial para Furudo Erika. ......Senhoras e senhores, seus pensamentos?"""
Ushiromiya Jessica,"""......D‐Desculpe atrapalhar, mas meu pai é o sucessor do chefe. Não importa quem encontre o ouro, porque encontrar isso não faria de alguém o chefe, certo?"""
,Jessica pensou que a parte de caça ao tesouro do epitáfio era realmente divertida.
,"Contudo, ela não pôde evitar que sua expressão amargasse quando eles começaram a falar sobre minar a posição de seu pai."
Furudo Erika,"""......Ao que posso deduzir, o Kinzo‐san não parece desejar que a transição da herança para o Krauss‐san transcorra de forma harmoniosa."""
Ushiromiya Jessica,"""P‐Por quê?!"""
Furudo Erika,""".........Se tornar o chefe da família Ushiromiya, com toda sua vasta fortuna implícita, significaria obter um grande poder de influência ao que toca fatores políticos. ......Então, normalmente, a sucessão deveria ser conduzida de forma rigorosa, sem permitir que qualquer elemento dúbio interfira na equação."""
Ushiromiya Eva,"""I‐Isso mesmo. ......Isso acontece bastante nas histórias do Período Sengoku que meu marido adora. Quando há múltiplos candidatos à sucessão, isso normalmente resulta em uma disputa entre a família..."""
Ushiromiya Hideyoshi,"""...Isso mesmo...... Por isso é importante especificar claramente o sucessor, para que qualquer problema possa ser evitado. Algumas vezes, até mesmo expurgar todos aqueles competindo pela sucessão."""
,"Mesmo o admirado comandante Hideyoshi do Período Sengoku, Toyotomi Hideyoshi, fez seu genro cometer {i:seppuku}, mas há rumores que indicam que isto foi feito para fazer com que Hideyori, que era seu verdadeiro filho, nascido após Hidetsugu, se tornasse seu verdadeiro herdeiro."
,"......Em outras palavras, nomear um sucessor é uma forma de tornar de conhecimento do mundo que há uma única, e apenas uma pessoa que será reconhecida por todos como sucessor, e uma maneira de eliminar todas as chances de outra pessoa se tornar um candidato opositor."
Furudo Erika,""".........{i:Good}. É precisamente isso. O único propósito de um epitáfio como este é jogar o elemento da dúvida sobre a posição de sucessor do chefe do Krauss‐san. Ou seja, se o Kinzo‐san desejasse que o Krauss‐san se tornasse o chefe sem quaisquer empecilhos, ele não teria motivos plausíveis para expor algo tão perigoso ao alcance de todos."""
Ushiromiya Kyrie,"""Sim. .........Se você virar o tabuleiro, poderia afirmar isto. Seria estranho se ele passasse a posição do chefe de forma simples, mas não abrisse mão dos 20 bilhões de ienes em ouro a não ser que alguém resolvesse o epitáfio."""
,"Abrir mão do título de chefe, mas só dar os 20 bilhões de iene em ouro para a pessoa que resolver o epitáfio..."
,......Você não pode chamar isto de passar a liderança em seu sentido mais puro.
Furudo Erika,""".........Por isso, temos o seguinte. Com essa lógica, eu posso lançar uma dúvida sobre se o Kinzo‐san realmente reconhece o Krauss‐san como sendo seu sucessor. ......Tendo como presente apenas a presença do epitáfio, uma dedução como esta é algo trivial para Furudo Erika."""
Furudo Erika,"""......Seus pensamentos, Jessica‐san?"""
Ushiromiya Jessica,"""M‐...Mas que merda é essa?! Não tem nada de lógico nisso! É pura besteira!! Só estão distorcendo tudo!!"""
,Jessica expôs suas emoções à flor da pele e encarou Erika.
,"...Erika, por sua vez, parecia estar extremamente calma, com uma expressão que dizia ""A verdade é a verdade""."
,.........Entendo. Parece que os bons modos à mesa não são o único ponto que faz desta adequada à família Ushiromiya.
,"...Parece que ela é mesmo parecida com a família, ......mesmo em maneiras nas quais seria melhor se não fosse..."
Ushiromiya Battler,"""Calma, calma... P‐Pega leve, Jessica... ......E, Erika, vamos encerrar isso pro ora."""
Ushiromiya Hideyoshi,"""Bem, hmm, podemos colocar o assunto sobre o sucessor de lado agora. Seja como for, não há dúvidas de que é uma {i:big question} que o pai trouxe à nós. ......Wahahaha! São 20 bilhões de iene! Maria‐chan, com o que gastaria se encontrasse? Waha{0}ha{0}ha{0}ha{0}ha{0}haha!"""
Ushiromiya Maria,"""......Uu. A Terra Dourada não é só ouro. É um lugar muito mais sagrado!"""
,"O tio Hideyoshi insistiu com sua risada claramente forçada, na tentativa de melhorar o clima que se formou."
,"Todos pareceram se juntar a ele, mas o humor da Jessica não melhorou em nada."
Ushiromiya George,"""Ha...hahahaha. Então, Erika‐chan, gostaria de tentar resolver o enigma do epitáfio?"""
Furudo Erika,"""............Sim. Minhas pequenas células cinzentas estão se coçando para começar. Por isso, se possível, eu gostaria de começar a resolvê‐lo logo."""
,O George‐aniki habilidosamente mudou os rumos da conversa.
,"Da mesma forma como fez todos rirem na sala de jantar, os exibiu um contente olhar e mergulhou em sua oportunidade."
Ushiromiya Eva,"""*risos*risos*. Gostei disso. .........Bem, já que a Erika‐chan parece tão interessada, vamos todos tentarmos resolvê‐lo juntos, assim como ano passado."""
Ushiromiya Rosa,"""Irei fazer um pouco de café. Quem quiser levante a mão. Pra você não, Maria! Assim não vai conseguir dormir...!"""
Ushiromiya Maria,"""Uu‐uu!! A Maria quer beber café preto!!"""
Ushiromiya Battler,"""...................................."""
Furudo Erika,"""......Eles não te deixam excitado? Esses tipos de enigma. .........Eu adoro eles."""
,Erika disse com um sorriso no rosto...
,"Mesmo sabendo que havia irritado Jessica e deixado a atmosfera do local amarga, ......ela sorriu de forma indiferente..."
{f:5:Bernkastel},"""......Viu? Tem um mistério que você pode resolver sem nem precisar esperar o crime acontecer no dia 5 de outubro."""
Ushiromiya Battler,"""........................ ......Eu já tentei resolver várias vezes. Mas—"""
{f:5:Bernkastel},""".........Mas não faz a mínima ideia e, por isso, desistiu e parou de pensar. ...Né?"""
,"Isso me irritou, mas não tinha nada bom para revidar."
,"Afinal, ......eu não entendi nada desse epitáfio."
,"Eu nem sei o que ""minha amada cidade passada"" significa, muito menos a parte do rio de ayus e a chave..."
,"Pensei que mais algumas dicas poderiam surgir se eu esperasse, ......por isso fiquei esperando, ...e acabei parando de pensar......"
{f:5:Bernkastel},""".........Já conseguiu descobrir a resposta por conta própria? .........Porque já estou prestes a {i:resolvê‐lo}."""
Ushiromiya Battler,"""Q‐Quê......?"""
{f:5:Lambdadelta},"""Essa é a parte onde a Bern resolve o enigma do epitáfio. ......Não esperaria menos da Bruxa dos Milagres. ""Se um enigma pode ser resolvido, ela o resolve sem falhas, independente da dificuldade"". ......Quantos anos levou para resolver esse?"""
{f:5:Bernkastel},""".........Isso foi rude. Eu o resolvi através de algumas centenas de Fragmentos."""
{f:5:Lambdadelta},"""Heheh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eheh...... Você é mesmo assustadora."""
Ushiromiya Battler,"""É melhor não ter trapaceado dizendo de repente a resposta em vermelho ou algo do tipo..."""
{f:5:Bernkastel},""".........Não se preocupe. Assim como você, eu segui as regras dos jogadores. ......Então, vamos começar? .........Está apertado aqui. Por que não conversamos no mar?"""
{f:5:Lambdadelta},"""OK. ...Não vá ficar enjoado, Battler."""
Ushiromiya Battler,"""Mar? O que quer dizer...? ...............?!"""
,"Assim que pensei nisso, o mundo ficou completamente escuro, ......e fui atingido por uma estranha sensação de estar flutuando."
,"Foi como sentir o chão caindo de baixo de você, o enviando para um poço sem fundo..."
,"Quando olhei, ......e vi as duas bruxas......eu havia sido jogado em um universo turmalina."
,"O espaço estava camuflado pela escuridão sem‐fim em todas as direções; eu senti como se fosse uma extensão infinita, repleta de incontáveis objetos reluzentes."
,"......Ao invés de um universo, algumas pessoas poderiam ter assimilado isto às profundezas de um oceano com incontáveis Fragmentos à deriva."
Ushiromiya Battler,"""Uh, ......wh‐whoa................!"""
{f:5:Bernkastel},"""............Não acabei de dizer para não ficar enjoado?"""
{f:5:Lambdadelta},"""Se quiser algum conceito de gravidade, é só criar, tá? ......Vamos, se acalme e olhe para nós. ......Olha, nós não parecemos bem? ......Acredite que seu pé está sobre uma superfície sólida e vai ser capaz de controlar a gravidade. ......Se fizer isso, vai encontrar o equilíbrio."""
,"E‐Ela está certa... As duas bruxas {i:estavam} de pé sem quaisquer problemas, como se seus pés estivessem fixados à uma estrutura transparente de gelo."
,Eu era o único que estava flutuando como alguém dentro de um elevador despencando em alta velocidade.
,"......Quando vi que as duas estavam bem, eu comecei a me acalmar, e percebi que não havia motivos para ficar assustado."
,"Então, assim como a {f:5:Lambdadelta} tinha dito, eu cerrei meus dentes e comecei a dizer para mim mesmo que havia um lugar plano para ficar de pé...e assim me acalmei......"
Ushiromiya Battler,"""Whoa, whoa............ Ohh..."""
{f:5:Lambdadelta},"""Ótimo, muito bem. ......Qual o seu nome?"""
Ushiromiya Battler,"""Ushiromiya Battler. ......Está vendo mais alguém?"""
{f:5:Lambdadelta},"""OK. Seja o que for, você não deve perder suas intenções, emoções ou forma. Afinal, este é um oceano. Se perder seus propósitos, irá cair nas profundezas da eternidade e se tornará um pedaço de alga marinha. Tome cuidado"""
,"Eu não entendi o que a {f:5:Lambdadelta} estava dizendo, mas tentei me acalmar após ouvi‐la."
,"Parece que quanto mais recupero meu equilíbrio, mais calmo vou ficando."
,"Gradualmente, a estranha sensação de estar flutuando, como se estivesse em uma queda infinita, começou a desaparecer."
,"......Ainda era estranho, como lutar para ficar de pé em uma piscina muito funda, mas já estava melhor do que antes."
{f:5:Bernkastel},""".........Muito bem, vamos começar. .........Irei tecer um Fragmento para resolver o enigma do epitáfio......"""
,{f:5:Bernkastel} abriu ambas as mãos.
,"E assim, como se fosse um planetário.........toda criação de Fragmentos ao longo deste espaço vazio começaram a girar, deixando para trás uma cauda atrás dos mesmos..."
,"A expressão ""planetário"" acabou se encaixando melhor do que imaginei..."
,"......Múltiplos Fragmentos estavam interligados por fios de ouro, e aquilo que aparentava ser uma constelação se aproximou de nós em alta velocidade, seguida de outra."
,Como se estivéssemos correndo através do espaço a uma incrível velocidade...
,"Então, com caudas de luz à deriva por trás deles, ......numerosos Fragmentos de brilho reluzente rodopiaram ao redor de {f:5:Bernkastel}."
,"Parecia que ela havia criado seu próprio sistema solar, tendo ela mesma assumido a posição de sol."
,O raio desse sistema solar que cercava {f:5:Bernkastel} cresceu de tal forma que nos engoliu.
,Os Fragmentos desses satélites vinham na minha direção e passavam rapidamente.
,"Quando esses Fragmentos passavam por mim, ......era como se algum tipo de memória brotasse dentro de mim."
,Como uma intuição.
,......Esses Fragmentos deviam ser como cristais de memória.
{f:5:Lambdadelta},"""Não são memórias. São Fragmentos de mundo. ......Bem, pode ser que para você pareçam memórias."
{f:5:Bernkastel},"""............Vamos começar. ...Daremos início com este Fragmento."""
,"Um dos satélites deste sistema solar lentamente foi puxado na direção de {f:5:Bernkastel}, como se orbitasse ao seu redor."
,"Ele traçou uma espiral conforme se aproximava dela, até descansar na palma da mão que a mesma havia esticado..."
,"Então, reluzindo fortemente, ele repintou o mundo com um branco puro......"
,"""...A ""amada cidade passada"" definitivamente não vai trair suas expectativas.{n}......O único passado que o pai valorizava era o de seus dias de juventude."""
Ushiromiya Battler,""".........Eu lembro disso. ...Isso foi quando, no terceiro jogo, a tia Eva estava prestes a resolver o enigma do epitáfio, e ficava pensando em conjunto com a bruxa dentro da sua cabeça."""
{f:5:Bernkastel},"""............Isso mesmo. E, desses pensamentos, ela trilhou seu caminho em direção à resposta correta. Ou seja, este Fragmento exibe dicas vitais para se alcançar a verdade. .........Em outras palavras, significa que {i:esta teoria não é um erro}."""
Ushiromiya Battler,"""Então, ......você está dizendo que devemos assumir que a ""minha amada cidade passada"" não é uma metáfora nem nada disso...mas o lugar onde o vovô realmente passou sua juventude?"""
{f:5:Bernkastel},""".........Por aí. E que no mínimo não é o Odawara."""
Ushiromiya Eva,""".........Odawara definitivamente é onde ele nasceu, mas eu não acho que a cidade que ele amou era Odawara. Acredito que todos nós pensamos no exato mesmo lugar."""
Ushiromiya Rosa,"""...Sim. Provavelmente não é Odawara. Pelo que eu ouvi, ele se divertiu muito durante sua juventude."""
Ushiromiya Battler,"""Isso mesmo...... ......A tia Eva e seus irmãos disseram que não era Odawara.{n}......E não foi só isso, parece que todos tinham uma boa ideia de onde era essa cidade do vovô."""
{f:5:Bernkastel},"""......Correto. E, infelizmente, o verdadeiro local não é mencionado em nenhum desses Fragmentos."""
{f:5:Lambdadelta},"""Isso é óbvio. Se eu te dissesse até isso, seriam dicas demais. .........Quando a dificuldade do enigma não é tão alta, {i:nem tem motivo pra fazer isso}. ......Ops, essa também é uma dica. *risos*......"""
Ushiromiya Battler,"""........................ ......Afinal, onde é essa cidade do vovô? ...Não podemos nem começar sem saber isso..."""
{f:5:Bernkastel},"""Fala que não pode começar, e por isso já para de pensar? ......Por ser um lugar que ele já viveu, o número de possibilidades se torna limitado. .........Bem, essa é a parte mais difícil."""
Ushiromiya Battler,""".........Você é a bruxa que ""certamente pode resolver qualquer enigma que possa ser resolvido"", não é? ......Por isso pegou todas essas possibilidades limitadas, ...ou seja, todos os lugares do globo, e considerou cada pedaço de terra que o vovô possa ter vivido?"""
{f:5:Bernkastel},"""............Isso também funcionaria, mas não temos todo o tempo do mundo. Por isso eu preciso levar mais dicas em consideração para conseguir arrancar uma resposta."""
,"""......Não foi você mesma que disse? Você disse que não precisava ser um rio com água correndo nele. ......Se a palavra ""ayu"" é muito complicada, por que não esquece ela bem devagar...?"""
,"""Pense em um rio. Um rio. Relacionar isso com uma ""árvore genealógica"" não é uma má ideia. Tente pensar em como relacionar um rio com algo nessa mesma linha......"""
{f:5:Bernkastel},""".........Um rio de ayus que corre através de sua cidade. Porém, o rio não é um rio de verdade. ......Eva pensou em outras coisas, algo que pudesse ser relacionado com um rio."""
Ushiromiya Battler,"""É mesmo...... Mas se não é um rio, por que ""ayus""...? ....................."""
{f:5:Bernkastel},""".........Pense. Um rio que atravessa essa cidade. ......Mas não é um rio com água correndo. Algo que pode ser relacionado com um rio........."""
Ushiromiya Battler,"""..........................."""
{f:5:Bernkastel},""".........O rio dos ayus passa pela minha amada cidade passada. ......Eva sabia onde era essa cidade, por isso ignorou a dica dos ayus. ......Porém, como não sabemos onde é, isso pode ser uma dica para nós."""
Ushiromiya Rosa,""".........Eu torturei demais meus neurônios pensando sobre um rio de ayus. No fim, a parte dos ayus não importa tanto, não é mesmo?"""
Ushiromiya Eva,"""Isso não é verdade. Se quer saber, é uma dica excelente. Bem, é claro, talvez não precise pensar como sendo ayus."""
Ushiromiya Battler,"""............O que são esses ""ayus""...? ......Se o rio não é um rio de verdade, então é claro que ""ayu"" não se refere a nenhum tipo de peixe que nade."""
{f:5:Lambdadelta},"""Sim. E além disso, a Rosa também mencionou o mesmo, dizendo que esses ayus não eram tão significativos."""
{f:5:Bernkastel},""".........Mas, por outro lado, a Eva disse que não era tão importante serem ayus, mas ainda assim é uma excelente dica. .........Resumindo, a palavra ""ayu"" é uma chave para fazer você pensar em alguma outra coisa. Se essa outra coisa é uma palavra diferente que o termo ""ayu"" faz você pensar, a fala da Eva é sobre como isso ""provavelmente não precisa ser um ayu"", faz sentido..."""
Ushiromiya Battler,"""...................................."""
