Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""............O que você disse......?"""
Nanjo Terumasa,"""Parece que todos nós finalmente estamos aqui."""
Gohda Toshiro,"""Vamos, Battler‐sama, se puder tomar seu assento. O jantar desta noite é o meu melhor trabalho. Se desejar, por favor, coma até ficar satisfeito."""
Beelzebub,"""Você deveria se sentir honrado!! Normalmente, eu já teria comido tudo, mas eu deixei um pouco para você só por pena!"""
Ushiromiya Battler,"""......As Sete Irmãs Estacas..."""
Lucifer,"""Na Terra Dourada, todos aqueles com consciência são iguais. ......Aqui não há distinção entre nós mobílias, {y:0:Humanos}{n:0:humanos} ou bruxas."""
Shannon,"""...Battler‐sama. Estávamos esperando por você. E bem‐vindo à Terra Dourada..."""
Ushiromiya Battler,"""Shannon‐chan, ......George‐aniki...!!"""
Ushiromiya George,"""......Eu ainda suspeito que isso possa ser um sonho... Tenho certeza que morremos. ......Mas...nós estamos vivos. E todos, cada um de nós está aqui, ......todos estão felizes. ...Eu não consigo acreditar nisso."""
Ushiromiya Eva,"""Isso mesmo, esse lugar só pode ser um mundo dos sonhos! Então não importa se o George é amigo de uma empregada, afinal isso é só um sonhoooo! Waaaaaah!"""
Ushiromiya Hideyoshi,"""Dá um tempo, Eva. A partir de agora, você precisa ficar quieta e abençoar os dois jovens. A Terra Dourada é a Capital da Bem‐aventurança. Nós nunca devemos discutir aqui...!"""
Mammon,"""Aqui, qualquer pessoa é livre para amar quem ela quiser. ...Ninguém precisa hesitar quanto a isso."""
Asmodeus,"""Jessica‐chan, Kanon‐kun, é maravilhoso! Estou com tanta invejaaaa!"""
Ushiromiya Jessica,"""......E‐Ei, Battler... Isso é meio, bem, wahahahaha..."""
Kanon,"""Battler‐sama, bem‐vindo. E bem‐vindo ao lar..."""
,A Jessica provavelmente estava com vergonha porque estava de mãos dadas com o Kanon‐kun.
,"E o Kanon‐kun queria agir de forma respeitosa, como um serviçal, e se curvar, mas como nenhum deles conseguia soltar a mão do outro, ele não conseguiu fazer isso muito bem, e a cena toda acabou se tornando algo cômico."
Ushiromiya Natsuhi,"""Com uma criança‐serviçal...?! Eu proíbo isso, como eu poderia dar a Jessica para uma pessoa dessas...!!"""
Ushiromiya Krauss,"""Por que não permite? Deixe ao menos ela escolher a pessoa que ela gosta."""
Ushiromiya Natsuhi,"""Eu proíbo, eu proíbo, aaa{0}a{0}a{0}a{0}a{0}aaahhh, Jessicaaaaaaaaa!"""
Ushiromiya Eva,"""O meu também ficou malllllllll, Geooooooooorge!"""
,"...Com a tia Natsuhi e a tia Eva se abraçando, elas choraram lágrimas de arrependimento por seus queridos filhos."
,......Mesmo elas sempre tendo sido estranhas. ...Foi uma cena muito bizarra.
Ushiromiya Rosa,"""......Isso não é realmente um problema, certo? Não importa quem gosta de quem."""
Ushiromiya Kyrie,"""Exatamente. É uma prova que os pais não deixam seus filhos irem."""
Ushiromiya Rudolf,"""Battleer, você pode trazer para casa qualquer tipo de mulher que você quiser, eu vou aceitar ela com muito carinho, certoooo?"""
Ushiromiya Kyrie,"""Você sabe que não pode apresentar ela para esse cara, sabe? Ele vai colocar as mãos nela na mesma hora. Ela vai fugir no mesmo momento."""
Ushiromiya Maria,"""............Battler. Você finalmente veio. Kihhi{0}hi{0}hi{0}hi{0}hi{0}hihihi."""
Ushiromiya Battler,"""Maria... .........Desde o começo, .........você sabia que nós viríamos para cá......?"""
Ushiromiya Maria,"""Uu! Por isso que a Maria não estava com medo. Todos estavam morrendo de medo. Foi divertido!"""
Ushiromiya Battler,"""......O que diabos. ...Mesmo que eu tivesse pensado que você era a mais deslocada de nós, ...na verdade, você sabia da verdade desde o começo."""
Chiester45,"""Q‐Que grosseria...! É absolutamente proibido falar com a Lady {f:5:Maria} dessa forma!"""
Chiester410,"""Formando curva de disparo, preparações para ataque prontas. Lady {f:5:Maria}, nós podemos atacar a qualquer momento. Nihi!"""
Ushiromiya Maria,"""Kihhihihihihihihihi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hihihi...! Ai!"""
Ronoue Genji,"""...Quieta. Você está na presença da {f:5:Beatrice}‐sama."""
Ronove,"""Bem, não há necessidade de ser tão severo. Por ora, vamos levar seus tolos desejos em consideração e deixá‐los se divertirem juntos. Mais importante, por que não começamos os preparativos para o brinde?"""
Kumasawa Chiyo,"""Sim, eu já terminei os preparativos da minha excelente cavalinha cozida. Eu posso servir quando desejar."""
Satan,"""Ei!! Garotas! Trabalhem um pouco mais como uma mobília!!"""
Leviathan,"""Nãoooo!! Eu quero me estufar ainda maaais! Wahhhhhhh!"""
Belphegor,"""Certo, vamos trabalhar. Não deixem os convidados esperando. Vamos trabalhar com muita atenção para servi‐los. Não deixem os convidados fazerem nada. Deixem‐os indolentes, façam‐os preguiçosos, engordem eles como porcos. Ahhahaha!"""
{f:5:Virgilia},"""......{f:5:Beatrice}. Battler‐kun. Por aqui."""
,"O vovô e a {f:5:Virgilia} estavam parados no topo da escadaria, acenando para nós."
,"Beato e eu nos olhamos, curiosos, enquanto subíamos as escadas juntos."
,"Do hall, parecia como um palco muito alto."
,"Uma pequena mesa foi colocada lá, assim como um pergaminho e uma antiga caneta de pena."
,"Eu vi estranhos caracteres mágicos e japoneses escritos lado a lado.{n}...E abaixo, muitos nomes escritos."
,"Havia 17 no total. ......O do vovô era ao primeiro, e o nome de todos os outros estava assinado abaixo em um longa coluna."
,As pessoas que chegaram à Terra Dourada provavelmente assinaram isto uma após a outra.
Ushiromiya Kinzo,"""Battler. Agora que está aqui, todos estão reunidos. Ouça atentamente."""
{f:5:Virgilia},"""A Terra Dourada não é um mundo suportado apenas pelo poder da magia.{n}A cooperação e aprovação de todos os humanos que receberão a felicidade aqui também é necessária. Para o bem disto, nós devemos reunir as assinaturas de todos aqui."""
Ushiromiya Kinzo,"""Na última vez, a porta para a Terra Dourada finalmente foi aberta, mas você se recusou a assinar. ......Embora você provavelmente não se lembre. Por ter se recusado a assinar, esse mundo mais uma vez foi selado na escuridão."""
Ushiromiya Battler,"""......Só de ouvir isso dessa forma, ...meio que soa como se eu tivesse sido o único incômodo, e que acabei causando para todos um monte de problemas..."""
{f:5:Beatrice},"""Isso porque você é um autêntico teimoso. Parece que você herdou muito mais do que apenas o sangue de Kinzo."""
,"Beato riu amigavelmente. Eu sabia que estavam rindo de mim, mas aquele sorriso me levou a acompanhá‐la, e eu comecei a rir sem pensar."
{f:5:Beatrice},"""A magia é um milagre. ......Milagres não podem ser completos a não ser que todos acreditem. ......E quando você fizer isto, como o último a fazer, então este milagre — a Terra Dourada — estará completa."""
Ushiromiya Battler,"""..................Parece que eu tenho sido mesmo um problema. ...Então, o que eu devo fazer...?"""
{f:5:Virgilia},"""Primeiro, assine aqui. E então, {f:5:Beatrice}, assine aqui."""
Ushiromiya Battler,"""......É difícil usar uma caneta de pena. ...Opa, borrei."""
{f:5:Beatrice},"""Você é péssimo. Jogar tinta é um mal presságio. Não consegue ao menos escrever seu nome direito? Com esses rabiscos ilegíveis. *gargalhada*gargalhada*gargalhada*gargalhada*...!"""
Ushiromiya Battler,"""E quanto a você...! Não escreva usando em katakana! {f:5:Beatrice} é um nome requintado, então escreva de forma cursiva! Você está fazendo a pena e o seu nome chorrarem!"""
{f:5:Beatrice},"""C‐Cale a boca, na escola eles não dizem pra você não escrever com cursiva nas provas?"""
Ushiromiya Kinzo,"""Essa é uma cerimônia solene. Façam silêncio."""
{f:5:Virgilia},"""Muito bem. Agora que reunimos as duas assinaturas, o contrato estará feito. ......Vocês dois, o seus juramentos. Vamos começar com a {f:5:Beatrice}. Coloque a mão em seu contrato e faça o seu juramento."""
{f:5:Virgilia},"""......‘Eu, {f:5:Beatrice}, como uma boa bruxa, juro continuar meu treinamento para trazer felicidade às pessoas’. ...Diga isto."""
{f:5:Beatrice},"""......M‐......Mm... ......I‐Isso é um pouco embaraçoso."""
{f:5:Beatrice},"""......Eu, B‐{f:5:Beatrice}, como uma boa bruxa, juro continuar meu treinamento para trazer felicidade às pessoas. ......Está certo?"""
Ushiromiya Kinzo,"""Ótimo. O Battler é o próximo."""
{f:5:Virgilia},"""Da mesma forma, Battler‐kun. Coloque a sua mão no contrato e faça o seu juramento. ......‘Eu, Ushiromiya Battler, como um membro da Terra Dourada, juro servir para trazer a felicidade para mim e meus conhecidos’."""
Ushiromiya Battler,"""Ah, ...Eu, Ushiromiya Battler, como um membro da Terra Dourada, juro servir para trazer a felicidade para mim e para os meus conhecidos. ......Eu também estou com vergonha..."""
Ushiromiya Kinzo,"""Ouçam‐me, todos os presentes...!! Aqui e agora, nós reunimos o juramento de 18 humanos que reconheceram a Terra Dourada...!!"""
,"Quando Kinzo proclamou isso, todos aplaudiram, nos elogiando."
,"......Como eu tenho sido o único teimoso, e me tornando apenas um incômodo, eu me senti um pouco mal por estar sendo o mais celebrado."
{f:5:Virgilia},"""E com isto, de acordo com os antigos ritos, nós o pedimos, Battler‐kun, o último a fazer o juramento, que assine o convite para a Terra Dourada.{n}......Isto é algo que convida a Bruxa Dourada, {f:5:Beatrice}, para a Terra Dourada.{n}A Terra Dourada convida a Bruxa Dourada através do consenso daqueles que a reconheceram, e se torna completa."""
Ushiromiya Kinzo,"""Battler, eu irei ler em voz alta. Ouça atentamente. ............‘Os 18 de nós reconhecem a Bruxa Dourada como sendo a {f:5:Beatrice} e lhe damos as {nobr:boas‐vindas} à Terra Dourada’."""
Ushiromiya Battler,"""O que houve com você? Não pode ser convidada a não ser que eu mande um convite?"""
{f:5:Beatrice},"""Parece que a cerimônia é para isso. Isso também me deixa desconfortável.{n}Por que não terminamos isso logo? Já faz um tempo que eu estou com fome."""
Ushiromiya Battler,"""......Parando para pensar, eu apenas belisquei um pouco de comida enlatada e ainda não comida nada de bom. Vamos assinar as coisas e terminar com isso."""
Ushiromiya Battler,"""Deixa eu ver isso. ""Nós aceitamos você como uma bruxa"". .........Hã? Isso é bem simples. Droga, vovô, sempre exagerando na forma como fala."""
{f:5:Beatrice},"""Vamos, vamos, rápido."""
{f:5:Virgilia},"""Assine, bem aqui."""
Ushiromiya Battler,"""............Hã...?"""
{f:5:Beatrice},"""Rápido."""
{f:5:Virgilia},"""Assine."""
,"......Com sorrisos superficiais e desconfortáveis, as duas começaram a demandar que eu assinasse..."
,"Naquele momento, um incrível som, como se uma janela de vidro tivesse quebrado, reverberou pelo saguão, e aquele agitado tumulto de derreteu em um completo silêncio."
,"Eu derrubei a pena e olhei em volta, tentando ver o que havia acontecido."
,"Quando eu fiz isso, ...............de onde foi que ela veio?"
,"...Um humano que claramente não estava aqui até então estava no centro do hall, ...olhando para nós."
,Quem é......? ......Uma mulher?{n}Ela provavelmente tem a mesma idade que eu e a Jessica.
,......Mas eu não conhecia seu rosto.{n}Nenhuma das outras pessoas aqui a reconhecia.
{f:5:Beatrice},"""......Q‐......Quem é você?! O que é isso?! De onde você veio?! Aqueles sem convite não são permitidos em minha festa. Mobílias, tirem ela daqui!!"""
Lucifer,"""Como desejar!! Cerquem ela!!"""
,"As Sete Irmãs do Purgatório a cercaram por sete direções, fazendo surgir lâminas mágicas que desenhavam trilhas púrpuras ao bloqueá‐la."
,"E a partir do nada, servos com cabeças de cabra apareceram em grande número, se juntando e cercando aquela mulher."
,"Além deles, as Irmãs Chiester estavam à frente da Beato, como uma parede, preparando um arco dourado e puxado para trás sua corda..."
,"""......................................."""
,Mas a mulher sequer se moveu.
,"...Pelo contrário, ela ainda estava olhando para nós, sem sequer prestar atenção ao seu redor."
,......Para quem ela está olhando...? Beato? Vovô?
,............Não pode ser......eu.........?
,"Sim. ...A mulher olhou diretamente para os meus olhos, ...encarando.{n}Então, após nossos olhares se encontrarem de forma perfeita, ela gritou."
,"""Você não deve assinar isso!!! Vai aceitar a sua própria derrota?! Não seja enganado pela bruxa!!!"""
Ushiromiya Battler,"""......Hã? Pela bruxa, ......hã?!"""
,"Foi quando, algo incrivelmente forte me levantou pelo meu pescoço."
,...O‐O que está acontecendo...?!
,"E quando fui forçado a me virar, ......eu vi a {f:5:Virgilia} com um estranho sorriso estampado em seu rosto, e os musculosas monstros com cabeças de cabra..."
,Um monstro com cabeça de cabra que parecia ter dois metros de altura estava me segurando com um braço mais grosso que um tronco...!
{f:5:Virgilia},"""Hohhohohohohohohohohohoho... Não há a necessidade de ouvir uma convidada indesejada. Vamos, me dê sua assinatura. Neste juramento escrito. ""Ushiromiya Battler aceita a existência das bruxas"". Vamos, assine o juramento...!!"""
Ushiromiya Battler,"""Ai, ...aiaiaiaiaiaiaiaiaiaiaiai!! D‐Droga, me solta!!!"""
,"Como o monstro com cabeça de cabra estavam me segurando com a força de um torno, ele me forçou a segurar a caneta de pena."
,"...Eu não consegui sequer tocar o chão com meus pés, muito menos resistir...!"
{f:5:Beatrice},"""Battleer, por que está resistiiiiindo? Você não estava prestes a assinar de boa vontaaaade...? Não vai mudar de ideia depois de tudo isso, vaiiiiii?"""
{f:5:Beatrice},"""Você não pensou, por um instante, ...que estaria tudo bem em aceitar as bruxas? Você pensou, não pensoooou? Kukki{0}ki{0}ki{0}kka{0}kka{0}ka{0}ka{0}ka{0}ka{0}ka{0}ka{0}kakaka!!"""
Ushiromiya Battler,"""............Eu, ......eu fui......en‐...enganado......? Isso não pode ser......... Você não é esse tipo de—"""
{f:5:Beatrice},""".............................."""
{f:5:Beatrice},"""......Hi......hihhihahhahhahaaaHAAaHAHHH!!"""
{f:5:Beatrice},"""Desculpaaaaa, Battleerrr, eu sou esse tipo de pessooooooooooa!! Aah, isso não está certo, eu não posso continuar com isso, parece aquelas histórias sentimentais que não combinam naaaaaada comigo! Professora, com toda a sua força, se assim desejar!! Esse é um papel muito chato de se atuar, e acabei ficando entediada!"""
{f:5:Beatrice},"""Eu não sei quem é você, mulher!! Mas vou acabar com você, esmagar e amassar você até que as tripas comecem a se arrastar, enntendeee{‐}e{‐}e{‐}e{‐}e{‐}e{‐}e{‐}e{‐}e{‐}eeeu?! Vou fazer você se arrepender de ter nascido uma mulheee{‐}e{‐}e{‐}e{‐}e{‐}e{‐}e{‐}eeer, hyahhaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aaahh!!"""
,"Beato ergue seu cachimbo dourado para o alto, e o enorme candelabro pendurado sob o hall foi eletrocutado, e de lá caiu um poderoso raio roxo...!"
,"Foi um ataque direto contra a mulher que estava embaixo dele, e deveria tê‐la reduzido às cinzas."
,"No entanto, ......nem um fio de cabelo foi chamuscado."
{f:5:Beatrice},"""Hoh...!! Parece que tem coragem de aparecer sem ter sido convidada...!!{n}Diga‐me! Conte‐me seu nome!!"""
,"""Eu não tenho nenhum nome para contar a {i:você}. .........Mais importante."""
,"""......Seu idiota!!! Quanto tempo pretende continuar sendo enganado?! Pare de ser tão ingênuo e confiável!! Perceba logo!! Tudo isso, tudo isso é uma armadilha da bruxa!!"""
,Aqueles palavras eram direcionadas a mim.
,"......Tudo isso é......uma armadilha da bruxa, ela disse...?"
,Isso não pode ser...{n}A Beato se converteu e jurou ser uma boa bruxa......
Ushiromiya Battler,""".....................Beato............... ...Chamando isso de armadilha......é uma mentira, certo......? Por favor.........me diga que é mentira......"""
{f:5:Beatrice},"""......Desculpa, Battleer. Isto está muito interessante."""
{f:5:Beatrice},"""...Ainda assim, eu estava apenas tentando fazer o que minha professora me instruiu, mas isso funcionou muito bem!"""
{f:5:Beatrice},"""Eu ouvi que, depois de agir toda {i:tsuntsun} e explorar as profundidades da crueldade, se agir propriamente, de forma incompetente e toda {i:dere}, você ganha um maciço aumento naquela coisa que mede a boa vontade, sabiaaaa?"""
{f:5:Beatrice},"""Fiquei sabendo os vilões que são tanto {i:dere} quanto {i:yan} são muito populares nos dias de hojeeee...! Apesar do que eu aparento, eu estudei muitos animes, mangás e {c:86EF9C:galges} que se tornaram populares recentemente, sabiaaa?"""
{f:5:Beatrice},"""E quando eu fiz isso, assim como esperado, foi só deixar umas lágrimas escorrerem e pronto!!"""
{f:5:Beatrice},"""Hihhyahhahhaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha, idioooota, que pessoa mais simplória!! Eles chamam isso de ""O Vento Norte e a Estratégia do Sol"". *gargalhada*gargalhada*gargalhada*!!"""
Ushiromiya Battler,"""......Como pôde............ ............M‐............Merda...... Você é uma puta de duas caras...... Como ousa me enganar dessa forma...!!"""
{f:5:Beatrice},"""...................................."""
{f:5:Beatrice},"""......Sim, essa expressão combina mais com você. Essa sua expressão de consideração realmente não combina nada comigo. Minhas costas estavam coçando, e eu estava freneticamente tentando resistir. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!!"""
{f:5:Beatrice},"""É uma penaaa, bruxaaaaas...não se converteeeeem{p:0:☆}"""
{f:5:Beatrice},"""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! Você cuida da assinatura, professora! Essa convidada indesejada é minha presa!!"""
{f:5:Virgilia},"""Vamos, você não pode mais se recusar a assinar. ......Agora, vamos. Assine e ofereça seu corpo, sua mente e sua alma...!!"""
,"Quando {f:5:Virgilia} levantou seu queixo como um sinal, o monstro com cabeça de cabra, como o poder de um torno, forçou meu braço a se aproximar do pergaminho......!"
,"Aiaiai... Ele está tentando me fazer a assinar, mesmo que isso quebre o meu braço......"
,"Naquele momento, uma brilhante luz vermelha se abriu, comigo ao centro, mandando as bruxas e cabras para longe."
,Aquela mulher me salvou......?!{n}M‐Mas quem é ela? Eu não faço ideia!
,"""Quanto tempo você pretende ficar em um lugar como esse...? Chega disso.{n}Eu estou com ciúmes de você."""
Ushiromiya Battler,"""............E‐Eu estou feliz que me salvou, mas isso foi uma coisa bem cruel a se dizer. ...Desculpa, mas quem é você...?"""
,"""..................... ...............Bruxa de Rokkenjima!! Está na hora de me devolvê‐lo!!"""
{f:5:Beatrice},"""Kuhhahahahahahahahah!! Quem faria isso, sua idiota!! O Battler é o meu brinquedo. Meu brinquedo favorito, o melhor brinquedo do mundo...!!"""
{f:5:Beatrice},"""Eu não me cansarei dele, não me livrarei dele, não deixarei ninguém tocar nele!! O próprio Battler está aproveitando isso ao máximo. Ele se diverte muito mais jogando comigo. Não importa quem é você, eu não vou deixar que interfira...!!"""
,"""Sim, parece que você está mesmo se divertindo. Eu estou com tanta inveja que meu sangue está fervendo!! Em um lugar maravilhoso como esse, gargalhando e tendo um animado, divertido e barulhento momento junto com todos!"""
,"""Cercado por muitas bruxas com doçura nos olhos e sendo mimado o tempo todo, eu tenho que certeza de que você está se divertindo muito, tanto que não quer nem voltar atrás!!"""
Ushiromiya Battler,"""......D‐...Do que você está falando...? Espera, espere, você ficou com a ideia errada...! Isso também é um saco pra mim! Ô caramba que isso é divertido, você não sabe merda nenhuma dos meus problemas...!"""
,"""Que problemas?!!! Você pode se divertir com seu pai e sua mãe, brincar alegremente com todos os seus primos, você pode pode brincar com agradáveis bruxas o quanto quiser por toda a eternidade!"""
,"""Você não percebe a felicidade que você tem?! Eu tenho inveja de todos vocês, você não consegue entender?! Eu adoraria me tornar parte de tudo isso!!"""
{f:5:Beatrice},"""*gargalhada*gargalhada*gargalhada*!! Me desculpe, mas não. Eu estou satisfeita com os brinquedos que já tenho. Um brinquedo grosseiro como você não tem espaço na minha caixa de brinquedos!"""
,"""Sim, eu estou ciente disso. Quem iria brincar com alguém como você?{n}......Mas eu vou agradecê‐la. ......Por trazer todos juntos desta forma."""
Ushiromiya Battler,"""......Quem.........é você...? .....................Você não poderia ser—"""
{f:5:Beatrice},"""......Entendo, então é isso... .........Sim, eu entendi, eu sei quem você é! ...Entendo, então {i:você} é a peça que a Lady {f:5:Bernkastel} inseriu. Gostei disso!!"""
{f:5:Beatrice},"""Por que não a convido formalmente para minha festa?!{n}Será muito bem‐vinda...!! Junto com o Battler, eu irei brincar com você gentilmente, quebrá‐la, matá‐a, esmagá‐la, transforma‐lá em cinzas, misturtá‐la na massa do pão e deixar assando até que fique fofinha!! Fuhha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haaa{0}a{0}a{0}a{0}a{0}aaaahh!!"""
,""".........Ah, isso não está certo, não está nada certo! Você nunca será capaz de fazer isso! Rokkenjima, no ano de 1986. ...Eu irei expor à luz do dia tudo o que aconteceu naquele dia!"""
,"""Eu vou ensiná‐la que você não passa de uma geada branca, temendo pela chegada da primavera das verdades! Prepare‐se, Bruxa Dourada! {f:5:Beatrice}!!!"""
