Speaker,Brazilian Portuguese (PT)
,"Por exemplo, para começar um jogo:{n}Ambos os carneiros estão no bote, e vão para o outro lado.{n}Então um dos carneiros sai, e o outro volta para a primeira margem."
,"......Quando isso ocorre, tem dois lobos na primeira margem.{n}E um único carneiro retorna."
,"Quando isso acontece, tem mais lobos, então o carneiro é atacado e é fim de jogo."
,"Seja na margem ou no bote, não deve haver mais lobos que carneiros."
,É um enigma sobre como transportá‐los no bote sob determinadas condições.
,"A propósito, a resposta correta é: na primeira rodada, mova ambos os lobos para a margem oposta.{n}Então um lobo vai voltar."
,"Na segunda rodada, mova os dois carneiros para margem oposta.{n}Então um lobo volta."
,"Na terceira rodada, coloque o último lobo que estava na margem esquerda no bote e atravesse para a margem oposta, e parabéns, transporte realizado com sucesso."
,"Em parte, deve haver o mesmo número de lobos e carneiros, seja no bote ou em alguns do lado, mas isso não é um problema."
,Você só perde quando o número de lobos for maior.
,"Esse livro simboliza isso usando lobos e carneiros, mas provavelmente tem um monte de pessoas que conhecem esse jogo com diferentes referências..."
,"Parecia que a Maria queria testar se eu conseguia resolver os enigmas que ela já sabia como resolver, e continuou mostrando diferentes páginas dizendo ""resolva esse"" e ""esse é difícil""."
,O que aconteceu quando a tia Rosa disse o nome de um desses enigmas...
,Isso mesmo.
,"...Quando decidirmos ir juntos chamar a Jessica, nós estávamos falando sobre quantos homens deveriam ir, e a tia Rosa mencionou ""Os Lobos e o Enigma do Carneiro"", e disse que deveríamos ir todos juntos......"
Ushiromiya Battler,""".................................Espere um segundo..."""
,"Isso só pode significar uma coisa. ...Ela estava dizendo que havia ""lobos"" entre nós."
,"E quando o número de lobos e carneiros está equilibrado, estamos seguros, mas quando acontece uma situação em que esse não é o caso, os lobos vão mostrar as suas presas — era o que ela estava pensando......?"
,"No momento em que encontramos os cadáveres dos nossos parentes, ela já estava suspeitando que os serviçais poderiam ser os ""lobos""."
,"Enquanto ela não sabia se eram todos eles ou só alguns, ela presumiu a possibilidade de que os ""lobos"" estavam escondidos entre eles."
,......Isso mesmo.
,Aquela cena do crime estava elaborada demais.{n}Era fácil imaginar que houvesse múltiplos culpados.
,"E considerando que ela já tinha essa ideia em mente quando foi ao quarto da Jessica, onde ela estava sozinha com um serviçal, Kanon, e foi morta, .........não é difícil imaginar o motivo da tia Rosa suspeitar dos serviçais de forma tão persistente..."
Ushiromiya Rosa,"""A todos vocês, serviçais. O Gohda‐san está indo à cozinha para lavar os pratos. Só por precaução, poderiam acompanhá‐lo?"""
Gohda Toshiro,"""Minhas desculpas, pessoal. Vamos ir em grupo."""
Ronoue Genji,"""......Shannon, Kumasawa. Vamos."""
Kumasawa Chiyo,"""Sim, sim, estou indo. Hoh‐hoh‐ho."""
Shannon,"""Pois bem, George‐san, eu peço licença."""
Ushiromiya George,"""Certo. .........Tome cuidado. Ah, tia Rosa, eu poderia ir também?"""
Ushiromiya Rosa,"""Desculpe, poderia permanecer aqui, George‐kun? Tem algo que eu gostaria de falar com você."""
Ushiromiya George,"""......Então é isso? Desculpa, Shannon. De qualquer forma, tome cuidado. ...Não fique sozinha."""
Shannon,"""...Sim..."""
Ushiromiya Rosa,"""Com licença, doutor Nanjo. ......Eu quero consultá‐lo sobre uma coisa."""
Nanjo Terumasa,"""Sim, ......e o que seria? ........................"""
,Os serviçais colocaram os pratos e as latas vazias no carrinho de serviço e saíram em direção ao corredor.
,"Por trás deles, a tia Rosa estava falando algo com o doutor Nanjo em um tom de voz baixo."
Nanjo Terumasa,"""...Certo. Eu irei."""
Ushiromiya Rosa,"""Sim, se você não se importar."""
,"O doutor Nanjo fechou o livro que estava lendo, levantou do sofá, e foi atrás dos serviçais..."
,"A tia Rosa colocou a cabeça para fora da sala, e após vê‐los sair, fechou a porta e falou."
Ushiromiya Rosa,"""Pessoal, ouçam. Agora todos aqui são da família Ushiromiya."""
Ushiromiya George,"""......Hmm? Sim, isso é verdade..."""
Ushiromiya Battler,"""Então você está dizendo que colocou para fora todos os ""lobos""? ......Tia Rosa."""
,"Com aquela sentença, o olhar da tia Rosa ficou afiado.{n}...Aparentemente ela notou meu tom sarcástico."
,......A tia Rosa riu suavemente.
Ushiromiya Rosa,"""...A sua mente trabalha rápido, Battler‐kun. Eu gosto de crianças inteligentes. Isso significa que não preciso explicar tudo."
Ushiromiya Maria,"""Uu. Battler, esperto...? Consegue resolver isso? Tem um difícil na página 64. Uu!"""
Ushiromiya Rosa,"""Maria, sente‐se e assista TV por enquanto. A mamãe quer falar com os seus primos."""
Ushiromiya Maria,"""..................Uu."""
Ushiromiya George,"""Tia Rosa. ...O Battler‐kun me contou sobre o enigma. ...Eu não acho que seja ruim ser cuidadoso, mas penso que suspeitar muito também não é algo bom."""
Ushiromiya Rosa,"""Independente do verdadeiro culpado ser a {f:5:Beatrice} ou não, eu penso que há motivos para suspeitarmos que os serviçais são aliados dela."""
Ushiromiya Rosa,"""......No primeiro assassinato, onde o nii‐san e os outros foram mortos, eles receberam um tratamento bem brutal, não foi? Aquilo parecia algo que poderia ter sido realizado sozinho?"""
Ushiromiya Battler,"""............Talvez a nossa convidada misteriosa, {f:5:Beatrice}‐sama, tenha trabalhado a noite toda e feito aquilo."""
Ushiromiya Rosa,"""E o outro incidente com as chaves mestra envolvendo a porta do quarto da Jessica? Não é uma prova que um dos serviçais está envolvido?"""
Ushiromiya Battler,"""......nn.................."""
,"Apenas uma chave mestra poderia abrir a porta do quarto da Jessica.{n}...Neste caso, nós só podemos supor que um dos serviçais destrancou ela......"
,".........Não, ......espera."
Ushiromiya Battler,"""Vamos virar o tabuleiro. ......Isso é estranho, tia Rosa."""
Ushiromiya Battler,"""Depois de matar a Jessica, por que o culpado teria todo o trabalho de trancar a porta? É inevitável que os possuidores das chaves mestra se tornem suspeitos de terem feito aquilo. ......Não há a necessidade de deliberadamente trancar a porta."""
Ushiromiya George,"""...I‐Isso mesmo. É como o Battler‐kun disse! Eles não tinham motivos para deliberadamente fazer algo que aumentasse as suspeitas sobre eles."""
Ushiromiya Rosa,"""Sim. Este é um pensamento interessante. É claro, eu também pensei nisso."""
Ushiromiya Rosa,"""......Se for assim, então a pessoa que trancou a porta queria jogar as suspeitas sobre os serviçais, e fez isso sem uma chave mestra. Mas isso é impossível. Certo?"""
,"......Isso mesmo. Se tem um truque que possa fechar a porta sem uma chave mestra, isso seria um despiste bem planejado, jogando a dúvida sobre os serviçais."
,"...Se o culpado quer nos isolar e atacar um por um, esse seria um truque muito eficiente que poderia nos levar à paranoia."
,"Entretanto, não havia como fechar a porta sem usar uma chave mestra..."
Ushiromiya Rosa,"""Como você pode fazer a afirmação de que não tem como trancar uma porta sem usar uma chave mestra? Não é aquela Prova Diabólica, que o Rudolf nii‐san estava falando? {i:Talvez tivesse sido fechado por um método que nós não conseguimos pensar}."""
Ushiromiya Rosa,"""Mesmo se não pudermos pensar a respeito, isso não interfere no fato de que foi usado algum truque desconhecido."""
Ushiromiya Battler,"""............Bem, sim, mas... Então é isso? Os suspeitos são os culpados...?"""
Ushiromiya Rosa,"""Eu não sei os detalhes práticos do truque, mas eu tenho uma ideia geral. Eu peço desculpas, mas se supormos que o Kanon‐kun é o culpado, isso pode ser explicado de uma forma extremamente simples. Até porque não há um corpo."""
Ushiromiya George,"""Hã...... Mas o Kanon‐kun não estava segurando a chave mestra, certo?! Colocando os outros serviçais de lado, ao menos o Kanon‐kun não deveria ser capaz de trancar a porta!"""
Ushiromiya Battler,"""......Entendo. ...Então por isso você disse para nós procurarmos no armário e em todos os outros lugares depois que entramos no quarto da Jessica. ......Tia Rosa, ...a sua mente funciona mais rápida do que eu poderia imaginar julgando pela sua aparência normal."""
Ushiromiya Rosa,"""A velocidade do cérebro de uma irmã mais nova em relação à irmã mais velha é sempre de menos 1. ...Eu me sinto bem por não ter ninguém que eu precise me preocupar agora."""
,"O George‐aniki percebeu que ela estava se referindo à tia Eva, e pareceu ter ficado desconfortável em saber como tomar essa observação..."
Ushiromiya George,"""......E‐Eu peço desculpas. Poderia explicar isso de uma forma que até eu consiga entender?"""
Ushiromiya George,"""A chave mestra do Kanon‐kun estava no bolso da Jessica‐chan, presa dentro do quarto fechado. Depois que a porta foi fechada, teria sido impossível para ele, estando do lado de fora do quarto, colocar a chave no bolso dela, não importa qual truque ele usasse...!"""
Ushiromiya Battler,"""Não é isso, aniki. ......Se foi feito da forma que a tia Rosa imaginou, ......esse truque só poderia ser feito pelo Kanon‐kun."""
Ushiromiya Battler,"""...E a porta poderia ser fechada sem uma chave, enquanto a chave mestra continuava no bolso da Jessica. ......E, como resultado, o corpo dele também desapareceu."""
Ushiromiya George,"""C‐Como?! Como ele poderia trancar a porta sem uma chave?!"""
Ushiromiya Rosa,"""É simples. George‐kun, quando você volta para casa, você tranca a porta, certo? Você gira a maçaneta e chaveia, certo?"""
Ushiromiya George,"""Hã...?! .........I‐...Isso poderia ser... ......Não, mas......O Kanon‐kun não estava em lugar nenhum......"""
Ushiromiya Battler,"""...Parece que você entendeu, aniki. .........Era isso que a tia Rosa estava procurando dentro do quarto."""
Ushiromiya Battler,"""......Ela estava procurando pelo Kanon‐kun, que trancou a porta por dentro, colocando a chave no bolso da Jessica, e se escondendo em algum lugar, esperando que fôssemos embora."""
,"O mais simples dos truques de quarto fechado. ...Em outras palavras, se esconder dentro do quarto fechado após cometer o assassinato."
,"...E se ele puder sair depois que aqueles que descobriram os corpos forem embora, isso criaria um perfeito assassinato de quarto fechado......"
Ushiromiya Rosa,"""Nós procuramos pelo quarto, mas não conseguimos encontrar nada. ...Mas isso não significa que podemos descartar a existência de uma passagem secreta no quarto, conhecida apenas pelos serviçais."""
Ushiromiya Rosa,"""Eu não sei onde ele poderia ter se escondido, mas se assumirmos que havia uma passagem secreta, nós podemos dizer, com certeza, que seria impossível para qualquer um, à exceção dele mesmo."""
Ushiromiya Battler,"""..................Essa linha de pensamento, ...foi a primeira coisa que eu pensei também. ......É esse o raciocínio que eu mais odeio, por isso eu quero destruí‐lo desde o princípio..."""
{f:5:Beatrice},"""*gargalhada*gargalhada*... ""{p:1:Kanon foi morto neste quarto}"", certo?"""
{f:5:Beatrice},"""Porque você parece suspeitar do Kanon como culpado, você me fez repetir isso para destruir essa possibilidade agora mesmo. Eu entendo, eu entendo. *gargalhada*......"""
Ushiromiya Battler,"""...Então foi isso que eu pensei a seguir. Uma teoria de que tem três pessoas naquele quarto. A Jessica e o Kanon‐kun são as vítimas. E o culpado, a convidada {f:5:Beatrice}, também estava com eles."""
{f:5:Beatrice},"""Você quer me transformar na ""eu humana"" que cometeu o crime sem usar magia. Entendo, uma estranha teoria que combina perfeitamente com você. *risos*risos*."""
Ushiromiya Battler,"""......Eu acho que você matou os dois, e então trancou a porta por dentro. E você carregou o corpo do Kanon‐kun usando algum método secreto que uma pessoa normal não perceberia. ......Em outras palavras, você usou uma porta secreta para escapar."""
Ushiromiya Battler,"""Mas você me disse isso em vermelho. ...Você disse que não havia nenhum tipo de porta secreta naquele quarto."""
{f:5:Beatrice},"""De fato. Nenhuma passagem desconhecida a você existe. Isso era o Knox ou era o Van Dine? Parece que em livros de mistério nunca deve haver passagens secretas, não importa o motivo. Eu também sigo essa etiqueta."""
{f:5:Beatrice},"""Em outras palavras, mesmo sem vasculhar pelo quarto, grandes detetives conseguem definir com confiança que não existe nenhuma passagem secreta. .........*gargalhada*gargalhada*, ver humanos brincando de detetive é tão engraçado."""
Ushiromiya Battler,"""Droga, você fica se gabando... Obrigado. Graças aos preparativos da bruxa, eu posso dizer com certeza que aquele quarto não tem nenhuma passagem secreta, mesmo se procurar por ela."""
{f:5:Beatrice},"""De fato. {p:1:Não existem portas secretas naquele quarto}. {p:1:Não tem como entrar ou sair sem ser pela porta ou pelas janelas}."""
Ushiromiya Battler,"""......O que significa......que a teoria na qual a tia Rosa tem tanta confiança......está errada."""
Ushiromiya Battler,"""...E o mais frustrante, é impossível desaprovar aquela teoria. ......Se você, bruxa, disse em vermelho ""{p:1:não existem portas secretas}"", então está decidido."""
Ushiromiya Battler,"""......Entretanto, não importa o quanto um humano como eu tente argumentar contra ela, a tia Rosa provavelmente não aceitaria. {i:Humanos não podem provar que não existem portas secretas}."""
Ushiromiya Battler,"""É uma Prova Diabólica. ...............Droga. Ser uma bruxa é mesmo conveniente..."""
Ushiromiya George,"""......Sem chance! Você está dizendo que o Kanon‐kun é o culpado por causa de uma porta secreta que nós nem sabemos se existe... Eu... não posso aceitar isso."""
Ushiromiya Rosa,"""Se não pode aceitar, me mostre um raciocínio que seja fácil de se aceitar. .........Não tem nenhum. Eu estive pensando o tempo inteiro. Não tem nada disso!"""
Ushiromiya George,""".............................."""
Ushiromiya Rosa,"""George‐kun, você tem uma boa relação com a Shannon‐chan, certo? Por isso, eu acho que é difícil para você aceitar que todos os serviçais são culpados."""
Ushiromiya Rosa,"""Eu também não quero acreditar que a Shannon‐chan é um dos culpados. .........Mas sendo todos eles ou não, o culpado, ou talvez o cúmplice, definitivamente está entre eles. Você não pode deixar de entender isso!"""
Ushiromiya Battler,"""......Se você pensar que existem mais lobos além do Kanon‐kun, ...então, causar um alvoroço ao dizer que o Kanon‐kun era o culpado no quarto da Jessica foi para ver a reação dos serviçais...?"""
Ushiromiya Rosa,"""Sim, isso mesmo. E como resultado, eu comecei a suspeitar ainda mais. ......Eu tenho certeza de que existem lobos entre os serviçais. Tenho certeza. E, assim como em ""Os Lobos e o Enigma do Carneiro"", enquanto eles normalmente são dóceis, eles certamente vão atacar quando tiverem a chance."""
Ushiromiya Rosa,"""......A Jessica‐chan era um carneiro solitário no bote. ......Nesse quebra‐cabeça, eles podem não atacar quando houver um equilíbrio entre lobos e carneiros, mas no nosso quebra‐cabeça é diferente. Dependendo da oportunidade e do número de pessoas, eles vão atacar mesmo se não houver esse equilíbrio. Assim como quando a Jessica‐chan foi morta!"""
Ushiromiya George,""".........T‐Tem algo nisso que não me agrada! Nesse caso, a Shannon, quem você mandou para a cozinha, está em uma situação perigosa, não está?! Nós também deveríamos ir para a cozinha agora mesmo! Não importa quem possa ser ou não o lobo! Se pudermos formar um equilíbrio reunindo todos, nós devemos manter esse equilíbrio!!"""
Ushiromiya Rosa,"""......A Shannon‐chan foi ver o pai junto com o Genji‐san. Ela estava isolada, mas ela não foi morta."""
Ushiromiya Rosa,"""Porque o Genji‐san não era um lobo, talvez?"""
Ushiromiya Rosa,"""......Não! Porque ambos são lobos!!"""
Ushiromiya George,"""A Shannon não é o tipo de pessoa que faria parte de um crime!! Mesmo que seja você, tia Rosa, eu não posso ignorar isso. Eu demando que você retire o que acabou de dizer...!"""
Ushiromiya Battler,"""...Eu odeio dizer isso na frente do aniki, mas aquele argumento......parecia com algo que a tia Eva diria. Se não podemos argumentar de volta, então, automaticamente, você assume que está certo. ......Parece que você não conseguiu lutar contra o seu sangue, tia."""
Ushiromiya Rosa,""".........Mesmo eu não me considero muito louvável no momento."""
Ushiromiya Rosa,"""Mas quer saber? Eu sou mãe! Eu me tornaria um demônio se fosse para proteger a Maria. Honestamente falando, eu queria poder me trancar em algum lugar sozinha com a Maria."""
Ushiromiya Rosa,"""......Mas eu também pretendo agir como uma mãe para vocês dois. Agora mesmo, vocês são como meus filhos. ......Você pode não querer ser meu filho, ...mas eu não vou abandoná‐lo. .........Nunca."""
Ushiromiya Battler,"""......Claro, obrigado."""
Ushiromiya Rosa,"""Como mãe, eu só quero adverti‐los para não serem descuidados. {i:Sempre fiquem onde eu possa vê‐los}. Eu vou protegê‐los."""
Ushiromiya Battler,"""E, quando a hora chegar, você vai estar nos observando para ter certeza que não somos ""lobos"". ...Sim, muito obrigado por isso. Você pode provar que você não é um ""lobo""?"""
Ushiromiya Rosa,"""Sim, eu posso."""
Ushiromiya Battler,"""Essa foi uma resposta rápida. Como?"""
Ushiromiya Rosa,"""Com isso. ...Essa é a minha prova."""
,A tia Rosa pegou a arma e apontou ela para mim.
,Mas isso foi só por um instante.
,"Ela imediatamente abaixou a arma, rindo de forma impiedosa.{n}......Mas, para mim, o tempo que eu passei encarando o cano da arma foi uma eternidade."
Ushiromiya George,"""...Como essa arma pode provar que você não é a culpada, tia Rosa?"""
Ushiromiya Rosa,"""Pense sobre isso. E se eu fosse o culpado? Você acha que eu deixaria essa oportunidade que só acontece uma vez na vida passar, que eu consegui quando os serviçais saíram?"""
Ushiromiya Rosa,"""Eu poderia simplesmente atirar em vocês dois, bang, e tudo que restaria seria inventar uma boa desculpa. Algo como: a {f:5:Beatrice} apareceu do lado de fora e atirou em nós com uma arma. Eu poderia dizer que atirei duas vezes contra ela, e jogar dois cartuchos vazios no chão."""
Ushiromiya Battler,"""Esse é um argumento bem insano, mas faz sentido. Ihihihi!"""
Ushiromiya Rosa,"""Tem algo que o Krauss nii‐san costumava dizer. O poder é a justiça. .........Eu me pergunto se isso prova?"""
Ushiromiya Rosa,""".........Me desculpem, vocês dois. Eu perdi muito da minha compostura depois de todos esses crimes. Vocês sabem como eu sou normalmente, por isso agora eu devo estar parecendo um pouco nervosa e irritada."""
Ushiromiya Rosa,"""...Mas entendam. Eu quero proteger vocês do culpado malicioso. Eu me tornarei um demônio para fazer isso. É tudo o que tem que se fazer. ......Me desculpem por dizer algo que irritou vocês. Battler‐kun, George‐kun. ...Vamos fazer as pazes."""
,O George‐aniki estava como uma expressão insatisfeita.{n}...Ele provavelmente não poderia perdoar o dano feito à honra da Shannon.
,...E quanto a mim...? Diversos fragmentos de evidências circunstanciais indicam fortemente a participação dos serviçais.
,"......Eu não quero acreditar que um deles é o culpado, e que possivelmente estejam de conluio com o culpado, ...mas, na situação atual, isso não é nada além de um pensamento ilusório."
,Em quem eu devo acreditar?
,"Em primeiro lugar, quem é o culpado?{n}Existem cúmplices?{n}Se sim, quantos?!"
,......Eu sinto que estou constantemente suspeitando apenas de pessoas conectadas a tudo isso.
,"...Eu rapidamente me encontrei esquecendo da 19ª pessoa, a convidada que chegara ontem, audaciosamente intitulando-se como {f:5:Beatrice}, a Bruxa Dourada."
,Eu ainda não vi o seu rosto.
,"Eu ouvi que ela é como uma cópia da bruxa daquele retrato, mas por eu não ter visto ela direito, não importa o quanto eu tente, eu não consigo sentir que existe uma 19ª pessoa na ilha."
,...Com isso eu acabo facilmente caindo na ilusão de que o culpado é um dos 18...
,"Droga...... Apareça, {f:5:Beatrice}."
,"Se você é o cara mau, então aja como o cara mau, e se mostre, ria com um tom agudo e nos menospreze."
,"Assim como o cara mau desses seriados que, sempre que é exposto como o culpado, agressivamente diz ""tem alguma prova?"""
{f:5:Beatrice},"""*gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*.{n}Tem alguma prova?"""
Ushiromiya Battler,"""Cale sua boca, mantenha essa matraca fechada por um minuto..."""
,"Há cinco humanos na cozinha, rodeados pelo som da chuva, porém está demasiadamente quieto."
,O que é apenas acentuado pelo som de Shannon e de Kumasawa lavando os pratos.
,Gohda estava usando as sobras do café da manhã e do almoço como ingredientes para a sopa dos serviçais.
,"......Rosa havia suspeitado que algum veneno poderia ter sido adicionado a comida, então foi decidido só comermos comida enlatada, mas isso não está sendo realmente cumprido."
,Gohda pensou que ela estava sendo cuidadosa demais.{n}Então ele espontaneamente criou uma sopa só para os serviçais com tudo o que eles queriam comer.
,Shannon e Kumasawa estavam lavando os pratos onde a comida seria servida.
,"Por dentro, elas pensaram que talvez quem devesse estar lavando os pratos era Gohda, já que era ele quem queria servir a comida neles, mas elas deixaram as reclamações de lado por ora."
,Genji e Nanjo estavam se encarando através de um conjunto de xadrez humilde que já aparentava ter muitos anos.
,...Parecia ter começado há pouco.
,"E como o jogo de abertura entre jogadores experientes é infinitamente refinado, parecia como um ritual onde eles apenas moviam peças específicas em uma ordem específica."
Kumasawa Chiyo,"""Esse é um ótimo aroma... Você não consegue isso com comida enlatada."""
Gohda Toshiro,"""Se foi feito apenas de ingredientes fechados, então não deve ter nenhum veneno misturado."""
Gohda Toshiro,"""Eu fiz o bastante para todos, por favor, comam. É claro, eu também vou provar para mostrar que não está envenenado. Por favor, sintam‐se seguros e experimentem."""
Shannon,"""Tem mesmo um cheiro ótimo. Gohda‐san, suas refeições servidas de forma improvisada são mesmo deliciosas."""
Gohda Toshiro,"""É natural que você possa preparar deliciosas refeições se você comprar deliciosos ingredientes. ......Meu professor me ensinou que aperfeiçoar suas habilidades para fazer refeições com qualquer coisa que esteja à disposição é o que faz de você um verdadeiro cozinheiro."""
Nanjo Terumasa,"""Esse foi um bom professor. Graças a ele, parece que eu vou poder aproveitar uma sopa verdadeiramente deliciosa."""
Ronoue Genji,"""......Embora seja uma pena ter sido preparada com ingredientes que deveriam servir todos os membros da família."""
Nanjo Terumasa,"""Eu tenho certeza de que a Rosa‐san também está cansada depois de tudo que aconteceu essa manhã. Tal coisa é natural."""
Kumasawa Chiyo,"""Mas graças a isso, nós podemos comer uma sopa feita com ingredientes deliciosos, hoh‐hoh‐ho."""
,"Rosa intensamente disse para todos que eles não estavam percebendo o perigo daquilo, e que eles deveriam suspeitar que algum veneno havia sido misturado na comida."
,"O clima no ambiente acabou levando eles a um acordo, mas a fome deles não seria superada por uma emoção momentânea."
Gohda Toshiro,"""Ironicamente, era para ser uma sopa que normalmente não possuía sabor. Se possível, eu gostaria de servir a todos na sala de visitas, mas..."""
Ronoue Genji,"""......Visto que isto vai contra as instruções da Rosa‐sama, é melhor não fazerem isso. ......É suficiente que apenas os que querem comer assim o façam."""
Kumasawa Chiyo,"""Hoh‐hoh‐hoh‐ho. Afinal, habilidosamente tirar um momento para respirar quando ninguém está olhando é uma das coisas que você aprende quando é um serviçal, não é?"""
,"Kumasawa riu espalhafatosamente, Shannon e Gohda riram junto com ela."
,"Parece que, na área onde apenas conservos estão reunidos, eles podiam relaxar."
,"Shannon não gostava da ocasional desonestidade de Gohda, mas ela sabia que não havia falsidade naquele sorriso infantil quando ele cozinhava, nem em seu desejo pelas pessoas aproveitarem sua comida."
,"Então, mesmo que isso tenha sido um pouco agravado por tê‐la feito lavar os pratos, ela não podia realmente odiá‐lo."
,"Entretanto, eles nunca sonhariam que Rosa os chamaria de lobos no exato momento em que eles passavam seu tempo pacificamente assim......"
,"Ao mesmo tempo, alguns deles ouviram o som de algo sendo arrastado, e então uma batida."
,"Quando os serviçais estão carregando uma montanha de lixo em um dia de chuva, ou fazendo algum trabalho com a capa de chuva, eles produzem exatamente esse tipo de ruído e a presença de quem retornava e pairava pela porta dos fundos."
,"Então, após ouvir aquele som, primeiramente, nenhum deles notou nada fora do comum..."
,"Mas rapidamente eles perceberam. ............Em uma situação onde todos estavam na cozinha ou na sala de visitas, quem diabos poderia estar na porta dos fundos...?!"
,"Todos os serviçais se entreolharam, conferindo se cada um deles sabia o que aquele barulho significava."
Kumasawa Chiyo,"""Quem, ..........quem poderia ser......?"""
,Os serviçais conheciam a planta da mansão.
,"Então eles entendiam o quão inimaginável era alguém que estava na sala de visitas realmente ir para fora, em meio a esse tufão, fazer toda a volta, e então entrar pela porta dos fundos."
,"Seria Kinzo? ...Era ainda mais difícil imaginar que Kinzo, que nunca deixava seu estúdio, mesmo em condições normais, correria em meio ao tufão, sem um motivo aparente, e então retornaria à casa, por onde apenas as pessoas de baixa classe entravam e saiam."
