Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""...Sem problema algum. O Kanon‐kun é um serviçal que trabalha para a família Ushiromiya. ......A tia Natsuhi provavelmente ordenou que ele acompanhasse sua história para que pudesse esconder a morte do vovô. ......O que significa que, assim como a tia Natsuhi, ele consegue ver o vovô, mesmo o vovô supostamente não podendo existir."""
{f:5:Bernkastel},"""............Que pena, Lambda. O Battler não vai mais cair nessas brincadeiras infantis de novo."""
{f:5:Lambdadelta},"""É o que parece. ......Bem, isto não é mais do que uma abertura antes do jogo. Como um {i:apéritif} antes da refeição."""
{f:5:Bernkastel},""".........Um aperitivo em um bar. Chá verde em um restaurante de sushi."""
Ushiromiya Battler,"""Cala a boca. Então não vamos chegar a lugar nenhum a não ser que eu repita em azul?"""
{f:5:Lambdadelta},"""É o que parece. Se importaria?"""
Ushiromiya Battler,"""............ ......{p:2:O motivo pelo qual o vovô está passeando como se nada tivesse acontecido, apesar dele já ter morrido...é porque pessoas que querem fazer ele parecer vivo criaram uma ilusão dele. Todos com essa mesma intenção são capazes de criar essa ilusão. Assim, eles podem falar como se o vovô realmente existisse e estivesse com eles até um segundo atrás. É por isso que ele passear daquela forma é algo perfeitamente natural}."""
Ushiromiya Battler,"""{p:2:Por causa disso, a ilusão do vovô é incapaz de aparecer na frente de pessoas que não estão em complô com a tia Natsuhi}. {p:2:É por isso que eles precisam estabelecer que ele se trancou em seu estúdio e não vai mais sair}."""
,"Nos jogos anteriores, o vovô sempre ficou trancado em seu estúdio."
,Nunca o encontramos diretamente.
,"Porém, algumas pessoas falaram de tal forma que fez parecer com que ele tivesse se trancado em seu estúdio por causa do mau humor, afirmado que haviam se encontrado com ele pouco tempo antes. Nós cegamente aceitamos isso e acreditamos que o vovô estivesse em seu estúdio."
,{a:c:{i:Assim é possível que uma ilusão do vovô exista em seu estúdio}.}
,"Isso mesmo, nos jogos anteriores, as únicas pessoas que encontraram ele foram o tio Krauss, a tia Natsuhi e os serviçais."
,"{p:2:Porque todos eles estão de complô nessa história, uma ilusão do vovô foi capaz de existir nesta ilha, fazendo parecer que ele estivesse vivo}."
Ushiromiya Battler,"""......Você foi gentil o suficiente me mostrando uma cena do começo do jogo...com a tia Natsuhi convencendo o doutor Nanjo e os outros serviçais de encobrir a morte do vovô. ......Não vou cair nesse truque barato de novo."""
{f:5:Lambdadelta},""".........Nada mal. Mas eu estava esperando por alguma droga desconhecida chamada Purupurupikopuyo."""
{f:5:Bernkastel},"""Até parece que ele iria dizer algo tão ridículo assim...... Afinal, supor que tal coisa exista seria tão ruim quanto se render ao gênero da fantasia. ......Seja um vírus, uma droga ou até uma doença, qualquer coisa que ainda não tenha sido descoberta é uma violação ao quarto mandamento de Knox."""
Ushiromiya Battler,"""......O que quer dizer com quarto mandamento?"""
{f:5:Bernkastel},"""Knox 4º: É proibido o uso de drogas desconhecidas ou aparelhos científicos obscuros.. .........É uma regra que diz que isto não pode ser utilizado para assassinatos."""
Ushiromiya Battler,"""Quê? Não sei em que mundo você vive, mas uma droga desconhecida X e um dispositivo desconhecido X são as melhores armas para se usar contra bruxas..."""
{f:5:Bernkastel},""".........Sim, esses mesmo. Tudo isso viola as regras de um mistério formal. Supor que um vírus desconhecido, uma droga desconhecida, ...uma doença desconhecida ou algum X desconhecido foi usado, direciona completamente para o gênero da fantasia. Minhas condolências. Se essa era a sua teoria, é {i:game over} para você. *risos*risos*."""
Ushiromiya Battler,""".........E‐Ei... Do que você está falando......?"""
{f:5:Bernkastel},"""Você pensou que estava lutando em uma oposição direta à Beato. Mas isso não é verdade. Você nunca esteve na direção oposta. Esteve lutando de um ângulo diagonal."""
{f:5:Bernkastel},"""Toda essa sua brincadeira de detetive nunca foi uma fantasia vs. mistério.{n}Não passou de fantasia vs. antifantasia."""
Ushiromiya Battler,"""......Eu não faço ideia do que você está falando. ...Mas tem uma coisa que eu entendi. ......É como se estivesse dizendo que tem algo de errado com a forma que eu venho lutando."""
{f:5:Bernkastel},""".........Nós estamos lutando para matar a fantasia conhecida como ilusão da bruxa. O que significa interpretar este conto...como sendo um {i:mistério formal}. Em outras palavras, desde o princípio, nós precisamos esquecer sobre todos os elementos que possam violar os tabus do gênero do mistério."""
Ushiromiya Battler,"""E‐...Esquecê‐los.........?"""
{f:5:Bernkastel},"""Por exemplo, já aconteceram diversos assassinatos de quarto fechado nos jogos anteriores, né?"""
Ushiromiya Battler,"""......S‐Sim."""
{f:5:Bernkastel},"Em cada uma das cenas dos crimes, para ter certeza de que não haviam portas secretas, você estava todo entusiasmado confirmando isso com a Beato, não estava?"
{f:5:Bernkastel},"Tecendo várias verdades vermelhas chamativas em todo canto, quase como se isso em si fosse a disputa de vocês."
{f:5:Bernkastel},"Pra mim, isso não passou de uma completa perda de tempo."
{f:5:Bernkastel},"Afinal, isso é claramente especificado pelo terceiro mandamento de Knox.{n}""É proibida a existência de passagens secretas.""{n}No gênero do mistério, passagens secretas {i:não devem existir}."
{f:5:Bernkastel},"Por isso, quando está interpretando tudo como um mistério formal, ter uma discussão sobre a existência de portas secretas é perder logo na largada, entendeu...?"
{f:5:Bernkastel},"Afinal, {i:não existe nenhuma}.{n}No momento em que você começa a suspeitar que existe, é {i:game over}."
{f:5:Bernkastel},"Ou seja, a forma como você admite que não pode usar a razão só porque não foi provado que portas secretas não existem na cena do crime...faz de você um completo ingênuo e uma falha para mistérios. Você perdeu assim que começou a pensar nisso."
{f:5:Bernkastel},"Você está tentando interpretar tudo atado aos limites do gênero do mistério, certo...?"
{f:5:Bernkastel},"Então precisa seguir suas convenções. ...*risos*risos*risos*risos*, hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hyah{0}hah{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha...!!"
{f:5:Bernkastel},"""*cof*. .........É assim que funciona. Portas secretas não podem existir na cena do crime. Isso significa que qualquer coisa que você faça para tentar confirmar se elas existem ou não é uma completa perda de tempo."""
Ushiromiya Battler,"""...Acho que sei sobre o que você está falando. Já ouvi sobre isso em algum lugar. É tipo as dez regras básicas para livros de mistério ou algo assim, né?"""
{f:5:Lambdadelta},"""Sim, isso mesmo. São as dez terebrantes cunhas brandidas por Knox, o inigualável arcebispo caçador de bruxas. Essas são as verdadeiras armas usadas para lutar e derrotar a fantasia conhecida como ilusão da bruxa, de cabeça erguida."""
{f:5:Lambdadelta},"""......Como esperado de você, Bern. Trazendo as armas mais irritantes. Elas são as piores inimigas do lado da fantasia."""
Ushiromiya Battler,"""..................Por isso você nega a existência de portas secretas desde o princípio, sem sequer investigar a cena do crime... {i:Isso sim} que parece fantasia pra mim..."""
{f:5:Bernkastel},"""A Lambda, que está a cargo do lado da bruxa, é a fantasia. Eu sou quem está lutando contra ela, o mistério. O que é você? O máximo que consegue fazer é se esquivar repetidamente e negar a fantasia, o que faz de você meramente um ""antifantasia"". Você é contra absolutamente tudo, mas não consegue fazer uma contraproposta. Parece até o político de um certo governo. *risos*risos*."""
Ushiromiya Battler,"""Calada. Eu não vim até aqui para falar algaravias com vocês. Só continua logo com a história...!!"""
{f:5:Lambdadelta},"""......Fica quietinho. A bela adormecida atrás de você está sofrendo, sabia?"""
,"Quando ele se virou, viu o cadáver vivo de Beato repousando em uma cadeira..."
,"Porém, um suor reluzente cobria todo o seu corpo, e pareceu como se ela estivesse tendo um pouco de dificuldade para respirar."
,......Ela aparentava estar sofrendo com uma forte febre.
Ushiromiya Battler,"""Beato...... Qual o problema... Você está bem...?"""
{f:5:Lambdadelta},"""{i:Está bem}? Você diz algumas coisas bem estranhas. ......Você está lutando para {i:matar} essa criança."""
Ushiromiya Battler,"""..............."""
{f:5:Lambdadelta},"""Nós ainda rebobinamos este quinto jogo só para beneficiá‐lo, mas na cena em que estamos agora a Bern já me encurralou e está prestes a despedaçar a ilusão da bruxa. ...A existência dessa criança já foi negada quase que por completo. É natural que ela esteja sofrendo."""
{f:5:Bernkastel},""".........Mesmo agora, você esmagou a ilusão da bruxa dizendo que não havia como Kinzo existir. ......Essa é a prova de que seu ataque chegou até a Beato.{n}A agonia dela."""
Ushiromiya Battler,"""....................."""
,......Eu tentei ao menos limpar o suor da testa da Beato com um lenço de bolso.
,É verdade que eu prometi à Beato que a deixaria morrer.{n}Mas deveria ser de uma forma......pacífica.{n}Eu não estava planejando fazê‐la sofrer primeiro.
,......Meu objetivo não é fazer a Beato adormecida sofrer dessa forma antes de matá‐la......
,"Como se pudessem ver os complicados sentimentos em meu interior, as duas bruxas sorriram juntas..."
Ushiromiya Rudolf,"""Droga, aneki, o pai ouviu porque você ficou gritando sobre a herança!"""
Ushiromiya Eva,"""Não é minha culpa, como eu ia saber disso?! Ele estava no corredor e acabou ouvindo! Foi uma infortuna coincidência!"""
Ushiromiya Hideyoshi,"""Poderiam dar um tempo......? Só aceitem que foi falta de sorte e desistam.{n}Se deixar um homem sozinho, o humor dele volta ao normal sozinho."""
Ushiromiya Kyrie,"""Felizmente os sentimentos do pai não foram machucados ao ponto dele escrever algum testamento estranho."""
,Os parentes suspiraram profundamente e ficaram em silêncio...
Ushiromiya Rosa,"""Ei! Maria! Não fique pulando por aí! E se Ange‐chan tivesse tropeçado?!"""
Ronoue Genji,""".........Desculpe deixá‐los esperando. O barco está pronto."""
Ushiromiya Hideyoshi,"""Certo, vamos indo. Não comecem a reclamar agora."""
Gohda Toshiro,"""Nós esperamos avidamente pelo seu retorno à ilha."""
,"Natsuhi estava sentada em um banco no jardim de rosas, aparentando estar completamente desgastada."
,"Contudo, quando percebeu que Kanon e Kumasawa estavam retornando, ela rapidamente se endireitou, reavendo a dignidade da esposa do chefe."
Ushiromiya Natsuhi,"""......O barco já foi?"""
Kanon,"""Sim. Ele partiu um minuto atrás."""
Ushiromiya Natsuhi,"""Entendo. Bom trabalho observando‐os partir. ......O que meu marido está fazendo?"""
Kanon,"""Ele retornou para seus aposentos pouco tempo atrás. Está descansando."""
,"Desde o dia anterior, ele estava praticamente sobrecarregado pela ansiedade, pensando que a morte de Kinzo poderia acabar sendo descoberta."
,"Quando a conferência familiar se encerrou, sua fadiga deve tê‐lo dominado instantaneamente."
,"......Porém, a forma como ele recusou‐se a deixar um fio de cabelo de suas verdadeiras intenções ser exposto...e a forma em que ele agiu atuando como se tudo estivesse perfeitamente normal demonstrou que os nervos de Krauss não deveriam ser menosprezados."
Ushiromiya Natsuhi,""".........Como foi? Eles perceberam alguma coisa de estranho sobre o pai...?"""
Kumasawa Chiyo,"""Nada. A Eva‐sama estava levantando suspeitas sobre o Mestre ter ouvido por acidente enquanto ela falava sobre a herança, certo? Aquele pavor todo dela não foi algo impagável?"""
Kanon,"""Sim. Ela estava bem abalada."""
Ushiromiya Natsuhi,"""Kumasawa, você é mesmo uma ótima atriz. Todo aquele pânico no corredor fez parecer que o pai realmente estivesse lá."""
Kanon,""".........A Kumasawa‐san é bem talentosa para esse tipo de coisa."""
Kumasawa Chiyo,"""Poxa, que isso, não mereço tamanho elogio. Hoh‐hoh‐hoh‐ho."""
Ushiromiya Natsuhi,"""*risos*. Preciso deixar bem claro para que o Genji não acredite facilmente em você quando disser que está doente."""
Kumasawa Chiyo,"""Isso foi um pouco duro, madame. Oh‐hoh‐hoh‐hoh‐ho..."""
Ushiromiya Natsuhi,"""Você realmente fez um bom trabalho. Como prometido, para vocês dois, e também ao Genji e a Shannon, serão reembolsados pelo tempo que sacrificaram mês passado, e receberão cinco dias de pagamento adicional. Este bônus é um segredo. Fale com o Genji quando for receber seu pagamento para garantir que os outros serviçais não descubram."""
Kumasawa Chiyo,"""Não se preocupe, nós entendemos. Não é mesmo?"""
Kanon,""".........Kumasawa‐san. Está falando muito alto."""
Kumasawa Chiyo,"""Ooh, que descuido da minha parte... Hoh‐hoh‐ho."""
Ushiromiya Natsuhi,"""Sim, iremos tomar cuidado. Deixe isso para quando for a hora. Peço a todos vocês que retomem seus deveres rotineiros. Ah, isso mesmo, eu pedi ao Gohda para preparar um chá especial. Peça a ele para servir."""
,"Natsuhi informou a eles que ela gostaria de ficar sozinha por um tempo, para que pudesse beber um pouco de chá preto no jardim de rosas."
,"O chá preto, que foi conduzido até seu banco, ...era o chá Dimbula, do Sri Lankan, que ela havia prometido à Beato, acompanhado de {i:patis}..."
,"Sentadas lado a lado, a esposa do chefe e sua bruxa podiam ser vistas, ambas olhando com curiosidade para a mesma coisa."
Ushiromiya Natsuhi,"""......Então isso são {i:patis}... Eu presumi que fosse algum tipo de doce assado..."""
,"Natsuhi não havia imaginado que poderiam ter um sabor apimentado similar ao {i:curry}, e começou a tossir assim que colocou um em sua boca."
,"Descrevendo em termos japoneses, é como {i:age‐gyoza} recheado com purê e batatas, sabor {i:curry}."
,Um saboroso aperitivo que poderia facilmente se tornar popular entre as crianças.
,"Entretanto, foi algo que chocou Natsuhi, que esperava que algo servido junto ao chá fosse doce."
{f:5:Beatrice},"""Você não sabia? Não pode deixar isso de fora quando se tem Dimbula. Se fosse outro chá preto, seriam cookies. Ah, mas chocolate também cai bem. Com chá japonês, geleia de feijão doce é tradição, embora {i:konbu} salgado também seja uma boa pedida. Com chá chinês, você precisa de {i:xiaolongbao}. Embora eu goste mais de bolo lunar."""
Ushiromiya Natsuhi,"""......Estou surpresa. Você sabe muito sobre cultura, não é mesmo?"""
{f:5:Beatrice},"""Bem, eu não vivi mil anos por nada. Eu já experimentei os mais refinados chás ao redor do globo. Talvez você possa até me chamar de viajante do chá."""
Ushiromiya Natsuhi,"""Esta parece uma forma maravilhosa de se dizer ""viajante do mundo"". Até hoje, eu nunca imaginei que pudesse saborear um chá assim. Irei guardar esta valiosa experiência para sempre."""
{f:5:Beatrice},"""Eu não posso deixar Rokkenjima. Este é o único lugar para onde posso viajar.{n}E quanto a você? Tenho certeza que já viajou o mundo de forma luxuosa assim como a esposa de um homem endinheirado deve fazer."""
Ushiromiya Natsuhi,"""............Antes da Jessica nascer, meu marido me levou para muitos países. Antes de me casar, eu nunca havia viajado para o exterior, por isso cada viagem era uma experiência completamente nova."""
{f:5:Beatrice},"""......Hmph. Parece até que você também nasceu em uma família extremamente restritiva."""
Ushiromiya Natsuhi,""".................. ...Era bem rígido, mas eles me deram uma educação maravilhosa. Seria rude com meus pais chamar de restritiva."""
{f:5:Beatrice},"""Isto me diz, de forma eloquente, que era sim. *gargalhada*."""
,Krauss pode ter tido pena de Natsuhi.
,Ou talvez ele apenas quisesse tirá‐la da restritiva família Ushiromiya por um tempo e dar a ela um descanso.
,......Ou ele simplesmente queria levar sua esposa para conhecer outros países que ele já conhecia e mostrar tudo a ela.
Ushiromiya Natsuhi,"""Diferente do pai, meu marido aprecia os países da Ásia. Hong Kong, Taiwan, Coreia, Tailândia. Acho que também fomos à Malásia."""
{f:5:Beatrice},"""*gargalhada*gargalhada*. Aquele Krauss...ele estava tentando se rebelar contra a obsessão de Kinzo com o ocidente? Mas a Ásia também é boa. Os japoneses são fortemente influenciados pelo ocidente. Quando pensam em outros países, apenas ocidentais vem à mente. Mas o Leste também existe."""
Ushiromiya Natsuhi,"""Eu mesma sei algumas coisas sobre o ocidente, mas sei muito pouco sobre o oriente... Lembro do meu marido debochando de mim tanto agora quanto durante nossas viagens."""
,"Enquanto Natsuhi resmungava sobre como haviam sido viagens exaustivas, Beato secretamente espiou dentro de seu coração."
Ushiromiya Krauss,"""Agora, ouça. Isto é chamado de areca catechu. É uma comida de luxo bem popular em alguns países."""
,"Se parece com um pequeno e redondo cabaço de noz que foi aberto, com uma fatia de pepino cravado nela."
,"A primeira vista, parece ser algo com um sabor similar ao picles."
Ushiromiya Natsuhi,"""E‐Entendi. Então eu mordo aqui...?"""
,"Enquanto tentava morder onde seu marido estava segurando, ele se moveu repentinamente."
,"...Era um pouco embaraçoso, como se ela fosse um peixe que havia mordido a isca."
Ushiromiya Krauss,"""Ei, espera. Você precisa comer de forma apropriada. Sim, supostamente deve mordê‐la. Morda. Mastigue bastante. Mas não engula."""
Ushiromiya Natsuhi,"""Hã? Mesmo mordendo e mastigando, não pode engolir?"""
Ushiromiya Krauss,"""Não. Morda e mastigue. Não engula. E não beba o suco. Vai deixá‐la com dor de barriga."""
Ushiromiya Natsuhi,"""E‐Eu não entendi... Por que você come algo assim?"""
Ushiromiya Krauss,"""Pense nisso como se fosse um chiclete. Mastigue e aproveite o sabor. Cuspa o suco e os pedaços que mastigou em um copo de papel dessa forma."""
Ushiromiya Natsuhi,"""......Q‐Querido, o interior da sua boca está com um forte vermelho...! Limpe isso, limpe isso. ......Hiii!"""
,"O lenço de bolso que ela usou para limpar a boca de Krauss, seu favorito, agora estava com marcas de um intenso vermelho nele."
,"Algo que pode ser venenoso se engolir ou beber, e deixa o interior de sua boca avermelhado, e mais do que isso, precisa cuspir após colocar na boca...quanta indecência! ......Pensando isso, Natsuhi vigorosamente recusou a oferta de Krauss."
Ushiromiya Natsuhi,"""Não. Não! Não, obrigada, mas não...!"""
Ushiromiya Krauss,"""Esta é uma experiência transcultural. Qual o sentido de viajar se não fizermos coisas que só podemos fazer aqui?"""
,"Krauss continuou mastigando, ignorando o fato de que seus lábios estava ficando com uma coloração de vermelho intenso."
Ushiromiya Krauss,"""O pai também gosta disto. Ele costumava encomendar muito tempo atrás porque gostava de ficar mastigando no terraço da mansão. Embora ele pareça ter parado desde que você se mudou para lá."""
Ushiromiya Krauss,"""Viu! O pai, a pessoa que você respeita mais do que me respeita, mastigava isso o tempo todo. Vamos, vamos, não se contenha, prove."""
Ushiromiya Natsuhi,"""Não, não! Pare! Paar~e! Queri~do!"""
,"......Quando viajava pelo mundo, Krauss era uma inocente criança."
,Ele sequer escondia o ciúme que sentia pela forma como Natsuhi respeitava Kinzo.
,Só de ser capaz de ver este outro lado de seu marido fez com que viajasse para outros países fosse uma experiência valiosa...
,"Krauss continuou insistindo para que ela mordesse, mas Natsuhi, intrépida, fugiu dele e finalmente gritou, dizendo que ele estava sendo muito insistente."
,Krauss ficou sentindo‐se ofendido durante a maior parte da viagem de ônibus.
,"Mas que criança, permitindo que algo assim o deprima, pensou Natsuhi, espantada."
