Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""Eh... Então, a propósito, o que você faz quando o tempo está bom de manhã, mas os barcos param de sair na volta porque o tempo piorou? Você passa a noite na escola?"""
Ushiromiya Jessica,"""Na verdade, isso acontece com frequência. Eles têm alguns alojamentos para aqueles que não podem voltar para as ilhas. Eu passo a noite lá. Algumas vezes, quando o tempo está muito ruim, eu não posso voltar para a casa por vários dias."""
Ushiromiya George,"""Se você olhar da perspectiva das pessoas que tem que ir para a escola todos os dias de trem, lotados com 200% da capacidade, é mais fácil pensar de forma irresponsável que ir à escola de barco é mais interessante e divertido. Mas, na verdade, isso é bem difícil."""
Ushiromiya Jessica,"""Desconsiderando o que turistas dizem sobre isso toda hora. Eu já vivi o suficiente em uma ilha. Eu quero terminar logo a escola e deixar essa ilha para trás."""
Ushiromiya Battler,"""Devem existir vários internatos que você poderia ir. Por que não escolheu um e foi para uma escola em Niijima?"""
Ushiromiya Jessica,"""É isso que eu sempre quis desde o início!! Mas a minha mãe fica sempre falando que eu preciso aprender sobre boas maneiras e disciplina para poder suceder a liderança da família."""
Ushiromiya Jessica,"""...No fim, eu acabei ficando presa a uma escola perto de casa. Afinal, eu odeio essa ilha. Eu quero poder ir viver na cidade. Uma cidade onde não importa se está chovendo ou se lanças estão caindo do céu, porque, mesmo que você esteja usando roupas casuais e sandálias, você ainda pode ir a uma loja de conveniências que fica a menos de cinco minutos..."""
Ushiromiya George,"""Hahahaha. Ainda vai ter que esperar mais um pouco. Falta um pouco pra você se formar, certo?"""
Ushiromiya Jessica,"""Eu não aguento mais esperar. Aaaaaah..."""
,A Jessica se esticou e se reclinou no sofá.
,"Talvez porque não fosse um bom momento, e não havia nenhum programa interessante passando, e nós não tínhamos nada melhor para fazer além de ficar matando tempo até sermos chamados para o jantar."
,"No fim, a Maria não voltou para o quarto dos primos."
,Ela provavelmente foi levada de volta para a mansão pela tia Rosa.
,"Deve estar sendo bem entediante para a Maria, estar sozinha enquanto os adultos falam de coisas confusas."
,"......Nós pensamos em ir até a mansão para vê‐la, mas no final, o tempo ainda estava péssimo e faltava pouco tempo para o jantar, então optamos por ficar aqui esperando."
,"Nesse momento, ouvimos uma batida na porta.{n}A Jessica respondeu."
Ushiromiya Jessica,"""Oi~!"""
Kanon,""".........As preparações para o jantar já estão prontas. Por favor, vamos para a mansão."""
,Era a voz do Kanon‐kun. Ele se deu todo o trabalho de vir da mansão até aqui com toda essa chuva só para nos chamar?
,"Ele não poderia ter usado o telefone?{n}......Ah, bem, talvez algumas partes do trabalho dos serviçais sejam contra o senso comum."
Ushiromiya George,"""Bem na hora que eu estava ficando com fome. Vamos?"""
,O George‐aniki desligou a televisão e se levantou.
Ushiromiya Battler,"""Meu estômago está roncando há horas! Os jantares da família principal são sempre extravagantes! O Gohda‐san não tinha dito algo sobre vitela ou algo assim? Oohh, eu mal posso esperar~!!"""
Ushiromiya Jessica,"""Eles ficam ainda mais fabulosos no dia da conferência familiar. Até eu estou ansiosa! Vamos, vamos."""
,"Ao deixarmos o quarto, o Kanon‐kun silenciosamente e de forma respeitosa, se curvou."
Ushiromiya Jessica,"""Certo, vamos indo. A chuva está horrível lá fora?"""
Kanon,"""......Sim. Por favor, tomem cuidado para não molharem as suas roupas."""
,"Após ver nós três saindo, o Kanon‐kun olhou para o quarto vazio."
Kanon,""".........A Maria‐sama não está com vocês...?"""
Ushiromiya Jessica,"""Tá não. Ela não tá com a tia Rosa?"""
,"Rosa, deitada no sofá da sala de visitas vazio, deve ter adormecido em algum momento."
,...Ela estava carregando em seus ombros um peso que as crianças sequer conseguiriam imaginar.
,"Por isso, quando ela se permitiu relaxar, essa exaustão rapidamente a levou para o mundo do sono."
,"Sabendo disso, Genji levou um cobertor para ela.{n}Quando ele tentou colocá‐lo sobre ela, seus olhos se abriram como se ela tivesse recebido um choque."
Ushiromiya Rosa,"""..................ah...!......... ......Ah, é você, Genji‐san......obrigada."""
,"Quando ela percebeu que aquilo que a havia tocado era apenas um cobertor, e que Genji estava dando‐o para ela, ela soltou um suspiro de alívio."
Ronoue Genji,"""......Eu acordei você? Minhas sinceras desculpas."""
Ushiromiya Rosa,"""Não, tudo bem. Eu sequer pretendia ter dormido. ...Que horas são agora?"""
,"Perguntado pela hora, Genji checou seu relógio de bolso que ele retirou do seu bolso do peito."
Ronoue Genji,""".........São pouco mais que seis horas."""
,"Rosa balançou levemente a cabeça ao perceber aquilo, mesmo ela pensando que havia dormido por um longo tempo, não havia passado muito tempo."
,"...Embora ela não se sentisse descansada, a sonolência a envolvia ainda mais profundamente."
Ushiromiya Rosa,"""Obrigada, eu vou ficar bem sem o cobertor... Eu não deveria dormir em uma hora dessas. Meu senso de tempo está completamente perdido.{n}..................A chuva...finalmente começou a cair."""
,"Rosa finalmente percebeu que o sereno som que havia posto ela para dormir era, na verdade, o som da chuva que começava a cair."
Ushiromiya Rosa,"""O vento também está bem forte. ...Por acaso o tufão já chegou até nós?"""
Ronoue Genji,"""......É o que estavam dizendo na televisão. O tufão está se movendo lentamente, e eles esperam que continue assim amanhã durante o dia inteiro."""
Ushiromiya Rosa,"""Entendo... .........Aquela pode ter sido a minha última chance de ver aquele maravilhoso jardim de rosas."""
,"Pela janela, o que ela podia ver do jardim de rosas estava completamente ofuscado pelo vento e a chuva."
Ushiromiya Rosa,"""...Maria... ......Isso mesmo, onde está a Maria?!"""
Ronoue Genji,"""............Temo não tê‐la visto. Creio que ela já tenha retornado para a casa de hóspedes."""
,Rosa conhecia bem a natureza de sua filha.{n}E se levantou rapidamente...
,"Maria era estúpida o suficiente ao ponto de que poderia ser ""estúpida"" mais sete vezes, ......que se ela fosse ordenada a procurar algo que não existe, ela iria continuar procurando para sempre."
,......Mesmo que o mundo estivesse desabando...!!
Ushiromiya Rosa,"""......Não. Os primos saíram antes, então a Maria ficou sozinha...! Ao menos que alguém a mandasse parar, ela continuaria lá mesmo que lanças estivessem caindo do céu! Sem nem mesmo abrir o guarda‐chuva!! .........Aaaah, o que eu fiz, perdendo o controle das minhas emoções?!"""
,"Como mãe, ela sabia da estupidez de Maria melhor do que ninguém e, ainda assim, mais uma vez ela perdeu o controle sobre suas emoções e acabou fazendo algo horrível...!!"
Ushiromiya Rosa,"""Mariaaaaaaa!!"""
,Rosa empurrou Genji e saiu correndo pelo corredor.
,"Lá fora parecia estar passando um tufão, e a chuva caía de forma magnífica."
,"Talvez pela forma do terreno, o vento não parecia tão forte como o de um tufão, então o guarda‐chuva não iria sair voando de sua mão."
,"Mesmo assim, era o suficiente para se chamar de tempestade.{n}Não havia tempo para admirar as rosas encharcadas pela chuva."
Ushiromiya Battler,"""De qualquer forma, eu estou ficando preocupado com a Maria. .........Vocês não acham que ela está procurando pela rosa sozinha, acham?"""
Ushiromiya George,"""...Não sei dizer. Certamente não com toda essa chuva......é o que eu gostaria de pensar, mas muitas vezes a Maria‐chan é realmente teimosa e inocentemente tola."""
,"Nós não nos preocupamos muito, pensando que a tia Rosa havia levado ela de volta para a mansão."
,"...No entanto, era preocupante que o Kanon‐kun tivesse pensado que a Maria estava aqui quando ele veio nos chamar."
Kanon,""".........Eu não a vi na mansão, então supus que ela estava aqui. Como a Rosa‐sama estava tirando um cochilo..."""
Ushiromiya Jessica,"""Você não a viu no seu caminho para cá?"""
Kanon,""".........Minhas desculpas. Eu abri meu guarda‐chuva e corri o mais rápido que pude, então não prestei muita atenção."""
,"Se ele tivesse atravessado o jardim de rosas pelo caminho mais curto entre a mansão e a casa de hóspedes, ele não passaria pelo lugar que Maria estava procurando pela sua rosa."
,E ainda está chovendo muito forte.{n}Havia uma boa chance do Kanon‐kun ter falhado em percebê‐la.
Ushiromiya Battler,"""Chega de ficarmos pensando aqui, é muito mais rápido irmos lá checar. ......Aniki, pronto pra uma pequena corrida?"""
Ushiromiya George,"""Então você pensa que pode me derrotar agora só porque cresceu nos últimos seis anos? Certo, vamos descobrir. ............Vamos!!"""
,O George‐aniki e eu corremos em direção à chuva.{n}A Jessica e o Kanon‐kun nos seguiram.
Ushiromiya Rosa,"""Mariaaaa!! Se você está aí, me responda!! Mariaaaaa!!"""
Ushiromiya George,"""É a tia Rosa. Tia!!"""
,"Quando o George‐aniki a chamou, a tia Rosa voou até ele como se fosse atacar."
Ushiromiya Rosa,"""Onde está a Maria?! Ela não está com vocês?!"""
Ushiromiya George,"""Não, nós não vemos a Maria‐chan desde aquela hora."""
Ushiromiya Rosa,"""............Mariaaaaa!!!"""
,"............Seis anos atrás, a Maria tinha apenas três anos.{n}Ela era uma criança fofa e pura que aceitava qualquer coisa que os outros dissessem."
,"...Mas seis anos se passaram desde então!{n}Ela tem nove agora, e experimentar as partes boas e ruins da vida deve ter ensinado algo pra ela."
,"......E ainda assim, ela continua pura e inocente como costumava ser...?!"
Ushiromiya Battler,"""Mariaaaaaaaaaaaa!!!"""
,"Eu dei a volta no canteiro de rosas, e algo branco inesperadamente apareceu na minha frente."
,......Era um guarda‐chuva branco.
,"Maria, segurando um guarda‐chuva branco, estava agachada, procurando por aquela rosa..."
Ushiromiya Maria,"""............Uu."""
,"Seu rosto, que havia ficado vermelho de tanto chorar, estava sujo de água e lama. Era uma visão realmente lamentável."
Ushiromiya Battler,"""Você... ......ainda está procurando?!"""
Ushiromiya Maria,"""......Uu...... Não consegui achar... A rosa da Maria... ...Não consegui achar ela...... ...Uu......"""
,Maria devia estar aqui desde que a chuva começou a cair.{n}Parecia que seus ombros estavam congelando.
,"Ela parecia exausta, mas felizmente, por estar segurando um guarda‐chuva, ela não estava completamente encharcada."
,...Provavelmente era um guarda‐chuva que ela tinha guardado dentro da bolsa que ela sempre carrega.
,.........Que alívio. É realmente um alívio.
Ushiromiya George,"""Battler‐kun! É um alívio que você encontrou ela!"""
Ushiromiya Rosa,"""Mariaaaaaaaaa!! Me desculpa, me desculpa...!!"""
,A tia Rosa soltou seu guarda‐chuva e abraçou a Maria.
Ushiromiya Maria,"""......Uu......... Não está aqui. ...A rosa da Maria não está aqui... ......Uu......"""
Ushiromiya Rosa,"""A mamãe vai procurar por ela depois... Certo? Então vamos parar por hoje. ......Tudo bem?"""
Ushiromiya Maria,"""............Uu... Vamos parar por hoje........."""
,"Parecia que Maria ainda não havia aceitado aquilo, mas ela já não tinha mais energia para resistir."
,A Jessica e o Kanon‐kun nos alcançaram.
Kanon,"""......Eu vou deixar toalhas prontas na mansão imediatamente."""
Ushiromiya Jessica,"""Maria...... Você estava aqui o tempo todo......?"""
Ushiromiya Rosa,"""Desculpa...... Me desculpa por ser uma péssima mãe........."""
Ushiromiya George,"""......Tia Rosa, por que não voltamos para a mansão por ora? A Maria‐chan pode pegar um resfriado assim."""
Ushiromiya Rosa,""".........Você está certo. Maria, vamos indo. Se você não estiver limpa, o vovô vai ficar bravo com você."""
Ushiromiya Maria,"""Uu... Estou com fome."""
Ushiromiya Jessica,"""Já está na hora de comermos. Você fez um bom trabalho procurando. Assim que o tempo melhorar, vamos todos procurar juntos."""
,Não podemos ficar na chuva pra sempre.{n}Nós levamos a Maria de volta para a mansão.
,Aparentemente a Maria não é tão fraca como eu pensei.
,"Quando ela lembrou que o jantar seria vitela, ela começou a cantar ""Estou com fome, fome, uu‐uu!"", e voltou a agir naturalmente."
,"......A tia Rosa não reclamou do ""uu‐uu"" da Maria."
Ushiromiya Jessica,"""Entendo. Você tinha um guarda‐chuva. Você é realmente boa em guardar as coisas."""
Ushiromiya Maria,"""......Uu. A Maria não trouxe seu guarda‐chuva. Uu."""
Ushiromiya Battler,"""O quê? Então onde conseguiu o guarda‐chuva que você está segurando?"""
Ushiromiya Maria,"""Uu! Peguei emprestado!"""
,"Parece que alguma pessoa preocupada trouxe um guarda‐chuva para ela.{n}Uma garota normal iria procurar por um abrigo quando começasse a chover, mas a teimosia da Maria não seria interrompida por algo assim."
,"...Talvez a pessoa tenha desistido de dizer para ela se abrigar, e então trouxe ao menos um guarda‐chuva."
Ushiromiya Rosa,"""Mesmo? Eu preciso ir agradecer. Quem foi?"""
Ushiromiya Maria,"""Uu! {f:5:Beatrice}~!"""
,O nome que Maria mencionou de forma alegre era o da bruxa da ilha.
,"Rosa respirou fundo e perguntou mais uma vez, tentando não ferir os sentimentos da Maria, que estava feliz naquele momento."
Ushiromiya Rosa,"""Mesmo? Isso é ótimo. Então, quem foi...? Quem foi a pessoa que te trouxe o guarda‐chuva?"""
Ushiromiya Maria,"""Uu. {f:5:Bea}—{f:5:trice}~! Uu‐uu!"""
,"Maria, que rapidamente percebeu que a sua mãe não acreditava nela, fez uma cara de raiva novamente."
,Então Rosa parou de perguntar.{n}Parece que seria mais rápido perguntar durante o jantar quem foi que emprestou o guarda‐chuva para Maria...
Ushiromiya Krauss,"""Pai. Por favor, ao menos se junte a nós durante o jantar. Não vai ser uma conferência familiar assim."""
,A súplica de Krauss podia ser ouvida junto a um constante bater na porta.
,"No entanto, a voz parecia conter um senso de conformação, já que o som não chegaria aos ouvidos de quem ele pretendia."
Nanjo Terumasa,""".........Kinzo‐san. Por que não sai ao menos para o jantar? Todos os seus filhos vieram até aqui para poder ver você."""
Ushiromiya Kinzo,"""Silêncio, Nanjo. ............Então o bispo não vai atrapalhar. ..................Um movimento curto......"""
,"Aparentemente, Kinzo estava completamente focado em sua duradoura batalha final contra Nanjo."
,"Ele arqueou as sobrancelhas, continuando a olhar para o tabuleiro através de seus óculos; a voz de Krauss não tinha chegado aos seus ouvidos."
Nanjo Terumasa,"""............Kinzo‐san. Eu também estou com fome. Não quer descer para comer?"""
Ushiromiya Kinzo,"""Nesse caso, você pode ir sozinho. Me deixe pensar mais um pouco no próximo movimento. ...Nós vamos terminar isto esta noite."""
Ushiromiya Kinzo,"""............Caso contrário, parece que essa partida vai ficar indefinida por toda a eternidade."""
,"Nanjo levantou de seu assento, esperando que Kinzo prontamente fizesse o mesmo, mas Kinzo não tirou os olhos do tabuleiro."
,"Ele sabia bem que Kinzo demonstrava uma cega concentração quando se tratava de xadrez, mas ele nunca havia visto Kinzo tão focado como agora."
,"...Ele estava agindo quase como se — assim como havia dito — se o jogo não fosse terminado esta noite, nunca mais haveria uma oportunidade para eles continuarem sua disputa..."
,Novas tentativas persistentes de chamá‐lo certamente não chegariam até o seu coração.
,"Nanjo desistiu e foi até a porta, onde ainda estavam batendo..."
,A porta do estúdio abriu.
,Krauss deu um passo para trás — certamente não era Kinzo que havia saído.
,"Mas sim Nanjo, que estava em pé na frente da porta; Krauss respirou fundo aliviado..."
Ushiromiya Krauss,"""......Doutor Nanjo. O pai..."""
Nanjo Terumasa,"""...............Me desculpe, eu não pude fazer nada... ...O mundo do Kinzo‐san não é nada além deste quarto agora."""
,"Nanjo balançou a cabeça com uma expressão completamente derrotada.{n}Krauss levantou seu punho e, mais uma vez, bateu na porta, gritando."
Ushiromiya Krauss,"""......Pai, você consegue me ouvir?! Nós estamos descendo agora, mas, por favor, junte‐se a nós na hora em que preferir. Todos os seus filhos estão esperando por você...!"""
,"A voz estava bem elevada, assim como o som das batidas na porta.{n}Não havia como o som não chegar aos ouvidos de Kinzo."
,"............Ele chegou até ele.{n}No entanto, ele ignorou mesmo assim."
,"Porém, diferente da hora em que ele foi chamado para o almoço, ele não se enfureceu.{n}......Kinzo estava agora com o coração calmo, ...era quase como se ele tivesse alcançado a paz ao se entregar para o destino."
Ushiromiya Kinzo,"""......Eu não estou interessado no jantar, muito menos no rosto dos meus filhos. ............Eu só sairei daqui quando a {f:5:Beatrice} reviver ou quando eu for escolhido como sacrifício pela chave... A Roleta dos Demônios já começou a girar. O que significa que jantar nesse momento........."""
,"Como se as fortes batidas na porta tivessem falhado completamente em chegar aos seus ouvidos, Kinzo, em um estado de paz, silenciosamente pensava sobre o seu próximo movimento..."
,"Como sempre, Kinzo era o único que não estava presente na sala de jantar.{n}Krauss, com um sorriso amargo, retornou junto a Nanjo."
Ushiromiya Krauss,"""Como de costume, nosso pai não está se sentindo muito bem. Ele realmente lamenta essa oportunidade que só acontece uma vez ao ano de sentar à mesa junto com sua família."""
,Eva e Rudolf deram uma leve risada.
,"Julgando pela personalidade de Kinzo, ele não lamenta nem um pouco, ...e nenhum de seus filhos lamenta por ele não ter aparecido."
Ushiromiya Krauss,"""Então, por que não começamos o jantar? Gohda, pode servir."""
Gohda Toshiro,"""Certamente. Pois bem, damas e cavalheiros, vamos começar."""
,"Após ser dito para iniciar o jantar da conferência de família, a sua cena de destaque durante todo ano, Gohda assentiu, com um amplo sorriso no rosto."
Ushiromiya Rosa,"""......Bem, eu estava me perguntando, quem emprestou o guarda‐chuva para a Maria?"""
,"Quando Rosa timidamente cortou o silêncio na sala de jantar, todos direcionaram suas atenções para ela."
Ushiromiya Eva,"""...Guarda‐chuva? O que quer dizer?"""
Ushiromiya Rosa,"""Bem...... Começou a chover quando a Maria ainda estava no jardim de rosas pouco tempo atrás... Parece que ela pegou um guarda‐chuva branco emprestado de alguém, então eu queria agradecer..."""
Ushiromiya Rudolf,"""Não foi nenhum de nós. Depois que você saiu, Rosa, nós mudamos de sala e continuamos a nossa ""amigável"" conversa durante todo o tempo."""
Ushiromiya Hideyoshi,"""Haha, ...isso mesmo. Mesmo depois daquilo, nós continuamos a nossa amigável conversa entre irmãos."""
,"A palavra amigável saiu de forma estranha dos lábios de Hideyoshi, de forma que mesmo aqueles que não estavam lá podiam perceber que não tinha sido uma conversa agradável."
Ushiromiya Krauss,"""Ao menos, certamente não pode ter sido eu, nem a Eva, o Rudolf, ou até mesmo o Hideyoshi‐san ou a Kyrie‐san."""
Ushiromiya Kyrie,"""Nós estávamos juntos durante todo tempo, mesmo depois que a Natsuhi nee‐san e a Rosa‐san saíram. O tempo todo até a hora do jantar."""
Ushiromiya Eva,"""O nii‐san subiu para o estúdio junto com o Genji‐san para chamar o pai. Durante este tempo, o resto de nós foi diretamente para a sala de jantar. Então não pode ter sido nenhum de nós. ...Pela consideração de ter emprestado um guarda‐chuva, não poderia ter sido algum dos serviçais?"""
Ushiromiya Rosa,"""Então, Gohda‐san?"""
Gohda Toshiro,"""......Eu estive na cozinha o tempo todo preparando o jantar. Minhas sinceras desculpas..."""
,Gohda parecia um pouco desapontado por perder a chance de se exibir.
,"Naquele momento, Shannon e Kumasawa apareceram, empurrando um carrinho cheio de aperitivos."
Ushiromiya Rosa,"""Então deve ter sido a Kumasawa‐san ou a Shannon‐chan?"""
Shannon,"""...Perdão? E‐Eu cometi algum erro...?"""
,"Shannon se encolheu, pensando equivocadamente que ela estava sendo acusada de cometer algum erro, ao ter entrado na sala."
Ushiromiya George,"""Não, você não fez nada. Começou a chover quando a Maria‐chan estava sozinha no jardim de rosas. E alguém deu um guarda‐chuva para ela. A tia Rosa disse que quer agradecer a essa pessoa."""
Ushiromiya Maria,"""......Uu. ......{f:5:Beatrice}..."""
,"Maria, com sua boca entreaberta, disse o nome da bruxa em voz baixa."
,"A tia Rosa explicou a situação mais uma vez.{n}Com isso, a Kumasawa‐san começou a gargalhar."
Kumasawa Chiyo,"""Hoh‐hoh‐ho. Não fomos nós. A Shannon‐san e eu estávamos preparando os quartos juntas, nós não chegamos a ir lá fora."""
Shannon,"""...Sim. ......Eu peço desculpas por não ter sido capaz de ajudar......"""
Ushiromiya Krauss,"""Preparando os quartos? O que quer dizer com isso...?"""
Ushiromiya Natsuhi,"""..................Por causa dessa chuva, eu pensei que poderia ser difícil para os convidados retornarem à casa de hóspedes, então ordenei que os serviçais preparassem quartos de hóspedes na mansão."""
Ushiromiya Eva,"""...Mesmo? Que antecipação! Isso mesmo, seria rude nos expulsar lá pra fora com essa chuva, não acha?"""
Ushiromiya Hideyoshi,"""Poderia dar um tempo...?"""
Shannon,"""Sim. Nós recebemos a ordem da madame, e eu, a Kumasawa‐san e o Kanon‐kun fomos preparar os quartos. ...E então chegou a hora do jantar, e quando recebemos a ordem do Genji‐sama para ir até a casa de hóspedes chamar as crianças, o Kanon‐kun nos deixou."""
Kumasawa Chiyo,"""Sim. Nesse caso, o Kanon‐san teria encontrado a Maria no caminho para a casa de hóspedes e dado o guarda‐chuva para ela?"""
Ushiromiya Maria,"""......Uu. Não—foi—isso!!"""
,A pessoa que tinha recebido o guarda‐chuva negou.{n}Rosa estava aflita.
,"Tudo que ela queria era agradecer a pessoa que emprestou o guarda‐chuva, mas ela não conseguia encontrá‐la."
,E então pensou que perguntar na hora do jantar quando todos estivessem reunidos fosse a melhor opção...
Ushiromiya Rosa,"""...Então, Natsuhi nee‐san?"""
Ushiromiya Natsuhi,"""Me desculpe. Após a minha ""amigável"" conversa com todos, minhas dores de cabeça pioraram e eu fui deitar em meu quarto. Além disso, eu não cheguei a ir lá fora."""
Ushiromiya Rosa,""".........Então quem foi? O George‐kun e as crianças? ......Isso não pode estar certo."""
Ushiromiya George,"""Não, não fomos nós. Nós estávamos assistindo televisão todo esse tempo na casa de hóspedes."""
Ushiromiya Jessica,"""Na verdade, nós pensamos que a Maria tinha voltado para a mansão com você..."""
Ushiromiya Battler,"""Então, quando o Kanon‐kun chegou e perguntou se a Maria estava com a gente, foi quando percebemos que ela também não estava na mansão. Em primeiro lugar, se tivesse sido eu, antes de entregar o guarda‐chuva, eu teria pego ela pela mão e levado até um lugar coberto."""
,"Rosa estava completamente confusa.{n}Um por um, os familiares e os serviçais disseram que não havia sido eles.{n}...Até porque, nenhum deles realmente tinha algo a esconder."
,"Com isso, pelo processo de eliminação, o número de pessoas que poderia ter sido diminuiu."
Nanjo Terumasa,"""É claro, também não fui eu. Assim que começou a chover, eu fui visitar o quarto do Kinzo‐san, e estive jogando com ele até agora."""
Ushiromiya Kyrie,"""......O que significa que também não foi o vovô."""
Ushiromiya Battler,"""Espere um segundo... Isso não está ficando um pouco esquisito? Quem sobrou?"""
Ushiromiya Rosa,"""Então, ...quem? ...Genji‐san? Hã?"""
Ushiromiya Rosa,"""Hm, espere um segundo, não me entenda errado. Não é como seu eu estivesse tentando achar um culpado ou algo assim. Tudo que eu quero com isso, é agradecer à pessoa que deu um guarda‐chuva para a Maria no meio da chuva......!"""
,"...Dar um guarda‐chuva para uma garota que estava vagando na chuva é algo que deve ser elogiado, e não escondido."
,"...Mesmo assim, ninguém assumiu o feito."
,......Por quê?
,Todos começaram a sussurrar sobre o quão estranho isto tinha ficado...
Ushiromiya Rudolf,"""......Se acalme, Rosa. Por que nós não perguntamos para a pessoa que pegou o guarda‐chuva emprestado?"""
,"Uma ideia que todos concordaram que fazia sentido.{n}Todos estavam quebrando a cabeça ao invés de perguntar para a Maria, que havia recebido o guarda‐chuva."
,"No entanto, Rosa mordeu o lábio inferior.{n}Afinal, ela já sabia qual seria a resposta de Maria."
Ushiromiya Hideyoshi,"""É claro! O Rudolf‐kun aqui está certo. Maria‐chan, diga para o seu tio! Quem te emprestou o guarda‐chuva?"""
Ushiromiya Maria,"""{f:5:Beatrice}!"""
,"A sala de jantar foi envolvida pelo silêncio por um instante, mas logo ele foi quebrado e os risos tomaram conta do ambiente."
Ushiromiya Krauss,"""Hahahaha. É mesmo, a {f:5:Beatrice}, a bruxa da floresta, ficou com pena e emprestou o guarda‐chuva. Que bela história. Rosa, deve ser isso mesmo."""
Ushiromiya Rosa,"""......nn............nnnn."""
,Rosa não parecia satisfeita com aquilo.{n}...Ela só queria agradecer pelo guarda‐chuva; por que tudo tinha de estar envolto numa nuvem de fumaça...?
Ushiromiya Maria,"""Uu! Assim como o tio Krauss disse. A {f:5:Beatrice} me emprestou! Uu‐uu!"""
Ushiromiya Krauss,"""Hahahahaha... Não é maravilhoso? Oh, a inocência, que coisa mais invejável. Vocês não concordam? Hahahaha..."""
,"Krauss estava rindo com uma expressão no rosto de quem claramente estava debochando dela, mas Maria, aparentemente sentindo que tinham acreditado no que ela havia dito, estava muito contente."
Ushiromiya Jessica,"""......O que está acontecendo? Não me digam que uma bruxa realmente apareceu e emprestou um guarda‐chuva para ela?"""
,"Jessica perguntou para mim em voz baixa, para que a Maria, que estava sentada à minha frente, não ouvisse."
Ushiromiya Battler,"""A Maria sempre faz esse tipo de piada?"""
,"Se nós ouvíssemos esse tipo de história vinda da boca do velho desgraçado, nós levaríamos ela como uma piada."
,"......Porém, vindo da Maria, se torna algo inexplicável, de forma estranha e perturbadora..."
Ushiromiya Jessica,"""Sem chance. Ela é sempre franca e séria. Ela não engolia sempre piadas que supostamente eram óbvias mentiras? Eu nunca ouvi ela rindo de uma piada."""
,"A tia Rosa provavelmente sabe disso melhor do que ninguém.{n}Parece que devido a essa estranha situação, ela não tinha mais ideia do que estava acontecendo."
Ushiromiya Battler,"""Então, se a Maria está dizendo que pegou o guarda‐chuva emprestado da {f:5:Beatrice}, significa que era realmente a {f:5:Beatrice}?"""
Ushiromiya Jessica,""".........Nós estamos falando da Maria aqui, então eu não consigo imaginar que isso seja uma metáfora ou uma piada. ...Pode ser melhor levar o que ela diz ao pé da letra."""
Ushiromiya Battler,"""Então, o que está acontecendo? Você está tentando dizer que o Genji‐san ou alguma outra pessoa colocou um vestido chique igual ao do retrato e deu aquele guarda‐chuva para a Maria?"""
Ushiromiya Jessica,"""...Eu não faço ideia... Na verdade, é isso o que eu quero saber."""
,"Jessica deu de ombros em tom de brincadeira, mas a sua expressão não era de uma piada."
,"Uma vez que os aperitivos foram servidos e Gohda pôde mostrar o seu vasto conhecimento, o jantar começou."
,"Houve uma conversa casual aqui e ali, mas eles pareciam distantes de alguma forma; foi um jantar quieto, sem conceder nenhuma pausa ao som da chuva que parecia escorrer pela sala de jantar."
,"Kumasawa e Shannon, empurrando o carrinho, se juntaram a Genji e Kanon em seu caminho para a cozinha."
