Speaker,Brazilian Portuguese (PT)
Ushiromiya Kyrie,"""Nós caímos em uma espécie de fosso, e fomos diretamente jogados aqui.{n}......Não é como se tivéssemos caídos em múltiplos tubos de interseção, e fomos todos reunidos antes de cair aqui."""
Ushiromiya Kyrie,"""A queda foi instantânea, não foi? Eu não lembro de ter escorregado por nenhum tipo de sistema de canalização elaborado desses."""
Ushiromiya Krauss,"""............Sim, não podemos explicar isso com um ""alçapão"". ...Que estranho."""
Shannon,"""O que só poderia significar que......foi uma droga que faz as pessoas desmaiarem instantaneamente, assim como a Kyrie‐sama cogitou...?"""
Kanon,"""........................... ......A Kyrie‐sama está pensando que não há alçapões na sala de jantar, então acredito que sim."""
Ushiromiya Krauss,"""Mas nós realmente caímos."""
Ushiromiya Kyrie,"""Para ser mais preciso, nós temos a sensação de termos caído em um fosso.{n}......É algo natural. Esta é a única forma que podemos descrever tal experiência."""
Nanjo Terumasa,"""E‐Eu entendo...... Em outras palavras, isto é onde está querendo chegar..."""
Nanjo Terumasa,"""......Nós não caímos em um fosso, ......mas resumindo, por exemplo, um dardo envenenado, que nos fez perder a consciência instantaneamente, e o instante que caímos no chão, poderia ser que nós estejamos apenas pensando nele como se tivéssemos caído em um fosso......"""
Ushiromiya Krauss,"""............Entendo. Está é uma explicação bem persuasiva do que a existência de diversos alçapões armadilha na sala de jantar, na qual nunca tivemos conhecimento, mesmo depois de décadas fazendo nossas refeições lá."""
Kanon,"""......Nee‐san. Você tem um relógio?"""
Shannon,"""Hã? .........S‐...Sim. Eu tenho um relógio de bolso. .........Bem, são cerca de vinte para às onze"""
Kanon,""".........Sim. Meu relógio indica o mesmo horário. ...Resumindo, não se passou mais do que dez minutos desde o caos na sala de jantar."""
Ushiromiya Krauss,"""Meu relógio está igual. ............É muito pouco tempo para nos nocautear e carregar até aqui. .........Julgando apenas pelo horário, é razoável pensar que nós caímos em um buraco que nos levou diretamente para o subsolo da sala de jantar."""
Ushiromiya Kyrie,"""Os ponteiros do relógio podem ser facilmente adulterados. ......Enquanto estávamos desmaiados, eles podem ter atrasado os nossos relógios. Somos incapazes de provar que essa possibilidade não existe."""
Nanjo Terumasa,"""........................... Seja uma armadilha ou uma droga que induza o desmaio, ......isso não muda o fato de que precisamos nos manter alertas..."""
Ushiromiya Kyrie,"""......Então, Doutor Nanjo? Há alguma droga que possa fazer isso?"""
Nanjo Terumasa,"""Bem, ............ ......é igual a sua lógica, Kyrie‐san. ...Eu não posso provar que não exista uma droga com esse efeito na qual eu não tenho conhecimento."""
Ushiromiya Kyrie,"""......Como disse, você nunca pode se descuidar demais. ...Desculpe, foi uma pergunta idiota. Porém, acredito que com a minha hipótese, eu fui capaz de sugerir que este calabouço não está necessariamente debaixo da sala de jantar."""
Ushiromiya Krauss,"""Entendo... .......Existe a possibilidade de que fomos carregados até um calabouço na mansão secreta do pai, na qual os rumores dizem estar localizada em algum lugar no meio da floresta. ......Se conseguirmos escapar daqui e ir para fora, saberemos. Não precisamos ficar pensando nisso até sairmos daqui."""
Ushiromiya Kyrie,"""Sim. Eu peço desculpas. Só estou perguntando e questionando coisas inúteis."""
Ushiromiya Krauss,"""Não, é muito reconfortante. Por favor, continue a nos informar se perceber mais alguma coisa. Pode ser que se torne uma dica para escapar daqui."""
Ushiromiya Krauss,""".........Eu sempre ouvi o Rudolf falando disso. Ele sempre ficava surpreso com suas ideais, e muitas vezes elas acabam servindo como dicas valiosas. ......O fato de você estar aqui é uma benção em meio a essa tragédia."""
Ushiromiya Kyrie,"""......Obrigada. O Rudolf‐san também me falou sobre você. Ele disse que você costuma ficar se gabando, mas quando as coisas ficam sérias, você transborda um senso de responsabilidade e se torna confiável como um irmão mais velho."""
Ushiromiya Krauss,"""Hahaha... Isso já é até um exagero. .........Merda, essas barras de ferro não se movem um centímetro. Como estão as coisas do seu lado, Kanon?"""
Kanon,""".........Temo dizer que também não tive sorte."""
,Krauss e Kanon tentaram torcer cada uma das barras em vários sentidos.
,"......Haviam algumas barras que podiam ser torcidas, e sentiram que tinham força o bastante para afrouxá‐las um pouco, mas mesmo assim, eles não conseguiram quebrá‐las apenas com a força humana."
,"......Entretanto, ainda havia a esperança de conseguirem usar algum tipo de ferramenta de alavanca."
,Ainda era cedo demais para desistir.
,"As vidas das crianças estavam na balança. ......Mesmo que não houvesse mais esperança, eles não podiam cessar seus esforços."
,E agir dessa forma era o melhor para eles.
,"......Se parassem...não haviam dúvidas de que seriam suprimidos pela tristeza da perda de seus amados novamente, e passariam o resto do tempo encolhidos, abraçando seus joelhos......"
Ushiromiya Krauss,"""Como está aí, Kyrie‐san? Encontrou alguma coisa?"""
Ushiromiya Kyrie,"""......Encontrei algumas pedras pequenas que poderiam ser escondidas em um punho fechado. Poderiam servir como um tipo de arma. Embora eu tenha certeza que seria impossível quebrar essas barras de ferro. E você, Shannon‐chan...?"""
Shannon,"""Não, nada."""
Shannon,""".........Ah, isso é...............um telefone."""
Ushiromiya Kyrie,"""Não tem como isso ter linha. ......Mas podemos amarrar com um cordão ou algo assim para criar uma espécie de arma. Se quebrarmos e separar as partes, poderíamos usar as partes de metal. Krauss nii‐san, tem alguma fechadura para abrir a cela?"""
Ushiromiya Krauss,"""Sim. Tem um buraco bem largo e meio antiquado. ......Se colocarmos um arame nele, poderíamos tentar destrancar a cela."""
Ushiromiya Kyrie,"""Podemos usar as partes de metal do telefone como substitutos para algo.{n}......Este telefone será nossa arma."""
Ushiromiya Krauss,"""É a mesma coisa nos investimentos. A informação é nossa principal arma."""
,"Krauss e Kyrie riram juntos diante da forma como usariam aquele telefone, na qual não parecia nada similar a meios de comunicação."
Kanon,"""............O que você está fazendo, nee‐san."""
Shannon,"""Ah, ......bem, ...eu só estava pensando que talvez...o telefone possa estar f‐funcionando......"""
Kanon,"""............({i:sussurrando}) Você é mesmo idiota, nee‐san."""
Shannon,"""Hã...? .........O quê?"""
,"De repente, Shannon deixou escapar um pequeno grito de surpresa."
Shannon,"""K‐Kyrie‐sama...! .....Este telefone está conectado."""
Ushiromiya Kyrie,"""O que você disse...?"""
,"É igual quando as pessoas mudam de escritório, levando tudo com eles, deixando apenas o telefone para trás — era esse o sentimento que aquele telefone transmitia, tendo sido deixado no canto de uma cela."
,"O cabo está enrolado em uma bobina, e seu fim era engolido pela parede; à primeira vista parecia plausível que ele pudesse ter linha."
,......Mas pensar que realmente estaria funcionando...
,Kyrie pegou o receptor das mãos de Shannon e o pressionou contra seu ouvido.{n}O chiado elétrico certamente era algo com o qual ela estava familiarizada.{n}......Este telefone claramente está funcionando.
Nanjo Terumasa,"""M‐Mas que sorte...! Vamos entrar em contato com a polícia...!"""
Ushiromiya Krauss,"""Espere...! Isso é bom demais para ser verdade. Não seria mais adequado suspeitar que possa estar grampeado...?!"""
Ushiromiya Kyrie,"""Se estivessem planejando um truque desses, normalmente iriam desligar a linha. ......Há uma boa chance deles terem esquecido que ele estava aqui."""
Ushiromiya Kyrie,"""Se perceberem, a linha certamente vai ser cortada. Não há nada que possamos contar para a polícia que poderia ser problemático para nós se eles ouvissem."""
,"......Isso faz sentido. O ponto de uma escuta telefônica é ouvir algum tipo de informação importante, mas da forma como as coisas estão no momento, eles não conseguiam pensar em nada que pudesse surgir durante uma conversa, e que poderia causar problema se fosse ouvida."
,Kyrie instantaneamente concluiu que era mais provável ser um descuido de Kinzo do que uma armadilha......
Nanjo Terumasa,"""V‐Você tem razão quanto a isso...... Acredito que você tenha que discar 0 primeiro para fazer chamadas para fora......"""
Ushiromiya Kyrie,"""Kanon‐kun, eu vou fazer uma chamada, poderia ficar de olho nas coisas para mim? Se sentir que alguém está vindo, me informe imediatamente."""
Kanon,"""S‐Sim......!"""
,"Kanon correu em direção à grade da cela, silenciou sua respiração e concentrou seus ouvidos......{n}Enquanto todos a observavam, Kyrie discou {ruby:polícia:110}..."
,"Porém, ela tirou e recolocou no gancho diversas vezes, rediscando."
,......Não parece estar funcionando muito bem.
Ushiromiya Kyrie,""".........A linha externa começa com 0? Se é 110, então deveria usar 0110, certo? Parece que não está funcionando muito bem..."""
Ushiromiya Krauss,"""Passa pra mim, vou tentar ligar...... ..........................."""
,"Krauss pegou o receptor e assumiu o lugar de Kyrie, testando diversas coisas......"
,"Mas no fim, não foi capaz de entrar em contato com a polícia......"
,"O telefone em si estava funcionando, mas parece que algum circuito havia sido cortado."
,"......Isso significa que ""eles"" não são tão ingênuos?"
Shannon,"""......Parece que é mesmo inútil......"""
Ushiromiya Kyrie,"""Então nosso inimigo não é tão ingênuo... ........................"""
,"Kyrie deixou escapar um profundo suspiro, se encostou contra a parede, e ficou algum tempo com a cabeça inclinada."
,"Sendo uma garota astuta como ela é, por um breve momento, ela realmente teve uma ingênua esperança de que o telefone poderia funcionar."
,......Ela zombou de si mesma por ter se apegado a ingênuas esperanças por um instante.
,"E então, ......ela repensou o que havia acabado de acontecer."
,"......Naturalmente...poder ter algo assim exibido diante de seus olhos, ......ou melhor, exatamente por causa disso..."
,"......ela ainda não conseguia pensar sobre aquele macabro assassinato em massa como sendo algo real... Não era como se ela não pudesse acreditar, mas porque ela não queria acreditar."
,Ushiromiya Kinzo havia matado seis membros de sua própria família.
,"Invocado pessoas estranhas, como bruxas e demônios, ......fazendo‐as aparecer no meio do ar vazio, ...............e usando algo parecido com magia, ......ele começou a matar as pessoas uma depois da outra.........."
,...........................
,"É muito insano para se imaginar. ......Mesmo que ela definitivamente tivesse visto, não havia como ela aceitar aquele espetáculo......"
Ushiromiya Kyrie,""".........Não havia como aquilo ter acontecido. .........Aquelas claramente eram amigos do pai ou algo assim. ......Elas devem ter se escondido em algum lugar da sala de visita antes de chegarmos, e usado algum truque para aparecer de repente e nos surpreender. .........Não há como explicar algo tão absurdo como aquilo de outra forma."""
,"Mas quando os seis tiveram parte de suas cabeças explodidas, uma flecha dourada ficou voando ao redor da sala."
,......Aquilo realmente se parecia com......magia.
,Aquilo não poderia ser apenas mais uma coisa que confundimos?{n}Não é possível que tenha sido magia. Deve haver algum tipo de truque naquilo.
,"......Por ser capaz de esmagar cabeças, não há dúvidas de que era algo explosivo."
,"Por exemplo, um daqueles aviões de brinquedo feito de poliestireno, que vendem em {i:dagashiyas}, pintado de dourado, com um poderoso explosivo carregado em sua extremidade."
,".......Dito isto, à primeira vista, parecia estar voando aleatoriamente; Kyrie não conseguia imaginar algo que pudesse ser disparado seis vezes, acertando o alvo na cabeça das vítimas, uma após a outra."
,"Certamente seu voo não estava sendo controlado remotamente por computador para buscar e atingir precisamente seus alvos, o que significa que teria que ser um avião de poliestireno tecnológico do mesmo nível que um míssil teleguiado...?"
Ushiromiya Kyrie,""".........Ele teria mesmo investido tanto dinheiro assim para desenvolver um truque estúpido desses? ......Tudo por aquele entretenimento insano dele......? Voltamos ao velho ""Eu não duvidaria de nada vindo do pai""......?"""
,"Várias pessoas misteriosas aparecendo de repente no meio do vazio, ......seis pessoas tiveram suas cabeças demolidas por um misterioso objeto voador dourado, ......e nós cinco estamos presos em um calabouço misterioso, após cairmos em misteriosas armadilhas, ou talvez postos para dormir com uma espécie de dardo venenoso......"
,A conferência familiar começou um pouco depois das 22 horas.{n}......Só se passaram trinta minutos desde então.
,"Provavelmente, aqueles eventos, que ocorrerem em um período de tempo tão breve, ......da qual nenhum de nós é capaz de compreender, nem mesmo lidar, embora tenhamos testemunhados pessoalmente."
,"Mesmo se nós conseguíssemos entrar em contato com a polícia, provavelmente seria impossível para qualquer um de nós explicar precisamente o que vimos......"
,"Eu posso apenas ter testemunhado, ......mas meu cérebro está completamente bagunçado, e eu mesma não tenho confiança naquilo que eu vi..."
,"Kyrie tentou ao máximo escapar de sua confusão esmagadora, apenas para manter sua sanidade......"
Ushiromiya Krauss,"""Merda......o que está acontecendo aqui, ......merda, ...merda...!"""
,"Krauss começou a se desesperar, batendo no gancho várias vezes e rediscando novamente."
,"......Ele também estava fingindo compostura, mas incapaz de esconder seu pânico."
,"Quanto mais ele discava, mais aquela falsa serenidade ficava clara..."
,Nada disso faz sentido nenhum......
,Kyrie não podia fazer nada mais além de rezar para que os acontecimentos que acabaram de acontecer não fossem nada mais do que um sonho...
,".........Inopinadamente, a expressão no rosto de Krauss mudou."
Ushiromiya Krauss,"""Hm, o......oh...! Está chamando, está chamando...! Dá para ouvir o som...!"""
Nanjo Terumasa,"""M‐Mesmo, Krauss‐san...?!"""
Ushiromiya Krauss,"""Sim, entendo, aquele velho é mesmo superficial...! Parece que ele cortou a linha externa em uma tentativa de nos impedir de contactar a polícia, mas esqueceu de dar cabo da linha interna...!"""
Ushiromiya Kyrie,"""Linha interna? Krauss‐san, para onde está ligando...?!"""
Ushiromiya Krauss,"""A casa de hóspedes. Estou ligando para o quarto onde a Jessica e seus primos estavam...!"""
Ushiromiya Krauss,"""......Ah?! Alô! Alô?! Sou eu...! Quem está falando...?! Gohda?! A Jessica está aí, ela está segura...?!"""
Gohda Toshiro,"""P‐Patrão......!! Estou tão feliz que o senhor está a salvo...!! Sim!{n}A Jessica ojou‐sama e as outras crianças também estão aqui, todas bem e seguras...!"""
Ushiromiya Jessica,"""Pai!! É você, pai?! Estou tão feliz que você está bem......!! A mãe está bem?! Ela está aí?!"""
Ushiromiya Krauss,""".........El‐......"""
,Krauss vacilou em suas palavras.
,"......Krauss havia visto a cabeça de Natsuhi ser esmagada claramente, visto ela ser morta diante de seus olhos......"
,"Mais cedo ou mais tarde, ele teria que contar à Jessica."
,"......Porém, Krauss começou a se preocupar, pensando se deveria dizer naquele momento ou não, e acabou perdendo suas palavras."
,"......Mas dadas as circunstâncias, mesmo isso foi uma resposta......"
Ushiromiya Krauss,"""......Eu não sei como ela está...... ......Vamos rezar para que esteja bem. ...Por ora, estou feliz que você está segura."""
Ushiromiya Jessica,"""...........................Sim. ......Eu entendo. .........Desculpe por......perguntar."""
,"A voz de Jessica estava suprimida pelas lágrimas... ......Krauss já tinha certeza.{n}Gohda e Kumasawa já haviam contado para Jessica e seus primos tudo o que havia acontecido, assim que chegaram na casa de hóspedes..."
,"Após terem descoberto que seis pessoas tinham sido mortas, eles devem ter ficado desesperados, querendo ir até a sala de jantar."
,".........Por sorte, ele foi capaz de ligar antes que eles saíssem para ir até a mansão.{n}Krauss estava aliviado com aquele ótimo momento em meio aquela tragédia..."
Ushiromiya Krauss,"""Estamos com a Kyrie‐san e o doutor Nanjo, a Shannon e o Kanon também estão aqui. Estamos presos em um lugar que se parece com um calabouço, mas não se preocupem. Vamos dar um jeito de resolver isso."""
Ushiromiya Jessica,"""Calabouço? Onde?! Estamos indo salvar vocês...!!"""
Ushiromiya Krauss,"""Infelizmente não fazemos a menor ideia de onde fica esse lugar. Pensamos que poderia estar localizado debaixo da sala de jantar, mas talvez isso não seja verdade. .........De qualquer forma, Jessica. Você não deve sair de onde está.{n}O Gohda contou o que aconteceu, não contou?"""
Ushiromiya Jessica,"""Sim...... ......O vovô, .........el.........{nobr:{m:-5:——}—tou} todos......"""
Ushiromiya Krauss,"""Ele não está em um estado sã neste momento. Se forem atrás dele, estarão em perigo. Podem até acabar sendo mortos...! Você não deve ficar pensando sobre vir nos salvar...! Nós mesmo iremos cuidar disso."""
Ushiromiya Jessica,"""E‐Então o que deveríamos fazer?! Vovô, seu merda, como ousa fazer isso com a mamãe e meus tios......! Eu vou matar aquele velho filho da puta desgraçado...!!"""
Ushiromiya Krauss,"""Jessica, sua mãe ficaria triste vendo você falar assim. Uma dama não deve usar esse tipo de vocabulário."""
Ushiromiya Jessica,"""Uuuuughhu......uuuuuhughhu......!!"""
Ushiromiya Krauss,"""De qualquer forma, a segurança de vocês vem primeiro. Tranquem a casa de hóspedes. ......Vocês não devem subestimá‐lo. A grande janela no lounge do primeiro andar pode acabar sendo quebrada."""
Ushiromiya Krauss,"""Fiquem no quarto em que estão e usem a cama para fazer uma barricada. Há um banheiro e um frigobar onde estão, certo? Vocês devem ficar trancados ai dentro até amanhã de manhã."""
Ushiromiya Krauss,"""......Certo, e direi mais uma vez... Não pense em fazer nada perigoso. E mais do que tudo, nem pense em tentar vingar sua mãe! Pense apenas em ficar escondida e superar isso, sem provocar o inimigo."""
Ushiromiya Jessica,"""Sim......mm....!! Tá, ......pai......! Uuuuhhughuuuu!!"""
,"Após aquilo, Gohda pegou o telefone, e recebeu novamente a ordem agir como responsável e cuidar das crianças."
,"......Gohda repetidamente respondeu ""Sim! Sim, patrão!"" com uma voz cansada, e seu rosto coberto de suor frio."
,"Logo em seguida, o telefone foi passado para Kyrie, para falar com Battler, e logo depois foi a vez de Shannon e Kanon, onde George e Jessica atenderam a ligação. Depois disso, Nanjo e Kumasawa também pegaram o telefone para falar, fazendo com que todos os membros de cada lado tivessem a oportunidade de conversar, encorajando uns aos outros e confirmado o fato de que estavam seguros naquele momento, mesmo estando em uma localização desconhecida, e chegando à um completo entendimento da situação atual de ambos os lados da linha."
,"Eles queriam conversar para sempre, mas agora não era o momento mais apropriado."
,"Krauss falou que iria desligar o telefone, e aqueles que estavam na casa de hóspedes concordaram."
Ushiromiya Krauss,"""Se acontecer qualquer coisa, ligaremos para vocês. Esperem próximos do telefone para atender rapidamente. Mais uma vez, tomem cuidado. Não faça nenhuma loucura...!"""
Ushiromiya Jessica,"""S‐......Sim, eu sei...... Só de saber que você, o......Kanon‐kun e os outros estão bem, ......isso já é um ganho...... ...Faremos todo possível. Por favor, fiquem seguros...!"""
Ushiromiya Krauss,"""Sim, é claro. Certo, vou desligar agora. Fiquem em alertas."""
,"Com isto, a chamada telefônica foi encerrada."
,"Gohda, George e Battler rapidamente desceram as escadas, fecharam as venezianas e conferiram todas as trancas das portas."
,"Porém, assim como Krauss tinha alertado, não havia nada que se pudesse fazer em relação à linda e colossal janela no lounge do térreo."
,"Se ela fosse quebrada, seria muito fácil de entrar."
,"Não seria muito difícil para alguém como Kinzo, que cometeu assassinatos sem hesitar, invadir o primeiro andar."
Ushiromiya George,"""......É provável que o vovô e seus seguidores estejam armados. Nos trancarmos no quarto é o melhor coisa que podemos fazer agora, e além disso, é a única forma de nos mantermos barricados. ......É frustrante saber que a nossa única opção é nos trancarmos em um quarto, mas se nossos inimigos estão carregando armas, é tudo o que nos resta fazer."""
Gohda Toshiro,"""O‐O Mestre disse que tinha uma coleção de armas. .........Isso mesmo, as armas, aquelas armas... Se for isso, ......é uma arma com um poder de fogo tremendo...!{n}N‐Nós não podemos fazer nada contra elas...!"""
Ushiromiya Battler,"""............Esmagar a cabeça de alguém requer muita força, não é mesmo? Pode ser que usem cartuchos Magnum ou algo similar. Poderiam atravessar portas comuns como se fossem papel."""
