Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""Eu sei."""
Ushiromiya Ange,"""Pai, mãe, onii‐chan. Pessoal. .........Eu quero......ir para onde todos estão......"""
Ushiromiya Battler,"""É por isso......que eu decidi convidá‐la."""
Ushiromiya Ange,""".........Hã...?"""
Ushiromiya Battler,"""Eu sou o Game Master agora. Apenas aqueles que sabem tudo sobre o tabuleiro podem abri‐lo e convidar peças. ......Por isso, eu irei convidá‐la para o tabuleiro."""
Ushiromiya Ange,"""Você vai......me levar até a Rokkenjima......daquele dia......"""
Ushiromiya Battler,"""Isso mesmo. Irei convidá‐la para a Rokkenjima de 1986."""
Ushiromiya Ange,"""Serei capaz de vê‐los? Poderei ver todo mundo......?"""
Ushiromiya Battler,"""É claro."""
Ushiromiya Ange,"""Mesmo que......a minha memória seja vaga, ......e eu não consiga lembrar muito bem de seus rostos..."""
Ushiromiya Battler,"""Você lembrará em breve. ...E, embora possa ser uma reunião após doze anos para você, ......será apenas um curto período para o resto de nós. ......Todos vão recebê‐la. Todos vão recebê‐la de volta de um distante futuro."""
Ushiromiya Ange,"""Eu serei......capaz de ficar lá para sempre......?"""
,"Dessa forma, ......eu poderei ficar com todos para sempre.{n}Esse é o objetivo que eu almejo alcançar......"
Ushiromiya Battler,"""Ange, ouça com muita atenção."""
,Mas Battler falou em um tom repreensivo.{n}Como se estivesse dizendo que tal sonho não seria concedido...
Ushiromiya Battler,"""A conferência da família em Rokkenjima dura apenas uma noite. Embora o tufão tenha impedido o barco de vir naquele dia, por isso acabou acarretando em mais uma noite."""
Ushiromiya Ange,"""Então, quando o tufão passar, ......eu terei que deixar a ilha de novo...?"""
Ushiromiya Battler,"""......Não exatamente. A decisão é sua, Ange."""
Ushiromiya Ange,"""........................"""
Ushiromiya Battler,"""Você precisa decidir isso sozinha."""
,"......Eu entendo, é claro."
,"Eu não existia naquela ilha, naquele dia."
,Simplesmente ser convidada assim já é um milagre.
,"Apenas dois dias antes do tufão passar. Conseguir dois dias, para mim, já é um milagre que nunca mais vai acontecer."
,"Se eu for gananciosa e pedir por mais, esse tênue milagre pode acabar desaparecendo."
,"......Mesmo pensando nisso, meu jovem coração, que ainda se mantém com seis anos, não estava satisfeito com um milagre tão breve..."
Ushiromiya Ange,"""Não quero ir embora."""
Ushiromiya Battler,""".........Eu sei."""
Ushiromiya Ange,"""Eu quero ficar com todos para sempre. Quero ficar com a minha família. Mesmo se disser que tenho que voltar, ......eu ficarei em Rokkenjima."""
Ushiromiya Battler,"""Você pode ir ou ficar, mas não é como se uma dessa opções fosse ""a escolha certa"". Não é assim que funciona, Ange."""
Ushiromiya Ange,"""......Mesmo assim, vai me deixar escolher......?"""
Ushiromiya Battler,"""Sim. É pra isso que esta chave serve."""
,Battler tocou a cintilante chave que estava dependurada no pescoço de Ange.
Ushiromiya Ange,"""Eu já...tomei minha decisão."""
Ushiromiya Battler,"""Você não precisa decidir agora. A hora de escolher logo chegará. ......Quando chegar, você deve ser honesta com seu coração e usar esta chave."""
Ushiromiya Ange,"""..........................."""
Ushiromiya Battler,"""Não precisa ouvir nada do que eu disser a você. Você é livre para decidir por conta própria. ............Contudo, se for uma boa criança e puder confiar no seu irmão mais velho..."""
Ushiromiya Ange,"""......Se eu puder confiar......?"""
Ushiromiya Battler,"""Então acredite em tudo o que eu disser."""
Ushiromiya Ange,"""Acreditar......em tudo...?"""
Ushiromiya Battler,"""Isso a levará a melhor escolha para você. Ouça minhas palavras e acredite no que eu disser. ......Consegue fazer isso?"""
Ushiromiya Ange,"""............Eu não sei."""
Ushiromiya Battler,"""Assim está bom. Acredite naquilo que quiser. Isso também cabe a você decidir."""
Ushiromiya Ange,"""......Se eu não acreditar em você, ......vou acordar desse sonho...?"""
Ushiromiya Battler,"""Isso não vai acontecer. Não precisa se preocupar."""
,"Por algum motivo, Ange estava suspeitando de seu irmão...e o assustou."
,"Seu desejo era permanecer na ilha daquele dia, junto com a sua família, para sempre."
,"......Ela temia que, uma vez que alcançasse esses dois dias milagrosos, ......seu irmão dissesse a ela para ficar satisfeita com eles, pedindo para que ela retornasse, sozinha, para doze anos no futuro."
Ushiromiya Battler,"""Eu já disse. ......Você pode ir ou pode ficar. Não há certo ou errado. Cabe a você decidir. E não precisa decidir isso agora."""
Ushiromiya Ange,"""Ninguém vai me forçar a decidir...?"""
Ushiromiya Battler,"""É claro que não."""
Ushiromiya Ange,"""Não vai dizer para eu.........voltar para o futuro......?"""
Ushiromiya Battler,""".........Há uma escolha que eu quero que você faça. ......Eu quero que chegue a essa decisão sozinha. Por isso, eu espero que faça uma escolha determinada, e eu respeitarei a sua decisão."""
Ushiromiya Ange,"""Eu já disse. Eu já fiz a minha escolha."""
Ushiromiya Battler,"""E eu também já disse. Não está na hora de escolher ainda."""
Ushiromiya Ange,"""E quando vai ser?"""
Ushiromiya Battler,"""A chave dirá a você."""
,A grande chave dourada pendurada no pescoço de Ange.
,Sua mãozinha a segurou com força......
,".........Naquele momento, ela percebeu um livro descansando sobre o altar da capela."
,O livro tinha uma tranca e estava selado para que não pudesse ser lido sem a respectiva chave.
,Ange alternou seu olhar entre a chave em seu pescoço e o livro sobre o altar.
Ushiromiya Ange,""".........Esta chave abre aquele livro?"""
Ushiromiya Battler,"""Não toque nele."""
,"De repente, a firme resposta dele fez com que Ange vacilasse."
,"Battler, ao perceber que havia assustado Ange, aliviou sua expressão."
Ushiromiya Battler,"""Venha, vamos indo. .........Irei convidá‐la para a Rokkenjima de 1986."""
Ushiromiya Ange,"""Sim."""
,Battler esticou sua mão e Ange a agarrou com força.
,"Assim, eles começaram a andar."
,Uma luz brilhante estendia‐se para além da porta da capela.
,Essa luz cegante permeou através e ao redor da porta.
,......O irmão e sua irmã começaram a caminhar em direção ao outro lado......
Ushiromiya Battler,"{a:c:Bem‐vinda de volta, Ange.{n} Este será o último.}"
Ushiromiya Battler,"{a:c:Apenas para você, eu abrirei o tabuleiro...{n}......pela última vez......}"
