Speaker,Brazilian Portuguese (PT)
{f:5:Bernkastel},"Primeiro de tudo, sobre aquela garota."
{f:5:Bernkastel},"Ela possuí uma existência pelo nome de {f:5:Beatrice}, mas isso não significa necessariamente que ela é ""uma mulher com um corpo individual""."
{f:5:Bernkastel},"Você entende o que eu quero dizer? Em outras palavras, ela não é {y:0:Humana}{n:0:humana}.{n}A existência dela é a personificação das regras desse mundo."
{f:5:Bernkastel},"Para derrotá‐la, você precisa expor as regras desse mundo e desvendá‐las."
{f:5:Bernkastel},Isso poderia ser como aprender as regras do xadrez assistindo algumas partidas.
{f:5:Bernkastel},"Primeiro, preste bem atenção no tabuleiro.{n}E perceba os movimentos e papéis das peças.{n}E então, busque pelas condições necessárias para vencer o jogo."
{f:5:Bernkastel},"Quando você conseguir revelar todas essas coisas, o coração dela ficará exposto.{n}Depois disso, você pode parti‐lo ao meio ou esmagá‐lo como quiser."
{f:5:Bernkastel},"......Eu estou sendo bem generosa. Quando eu era humana, eu levei cem anos para poder perceber tudo isso."
{f:5:Bernkastel},"Esse é o meu escasso presente de despedida para você, o pobre coitado que foi capturado pela Beato. É como uma simples colher."
{f:5:Bernkastel},"Uma colher pode ser usada para muito mais coisas além de tomar sopa.{n}Você também pode usar para cavar um buraco e fugir da prisão onde você está preso, ou como uma arma para goivar o olho de uma bruxa."
{f:5:Bernkastel},"......É claro, você também pode usar a colher para continuar a saborear a sua sopa aquosa dentro de sua prisão eterna."
{f:5:Bernkastel},......Não me entenda errado — eu não tenho a intenção de me transformar em sua aliada.
{f:5:Bernkastel},"Eu sinto empatia por você, mas não vou te ajudar.{n}...É como alguém que senta em frente à televisão e não consegue alcançar os personagens na tela, não importa o quanto grite."
{f:5:Bernkastel},"{a:c:É ASSIM QUE VOCÊ PODE DIZER QUE EU SOU UMA BRUXA, ENTENDEU?}"
{f:5:Bernkastel},Eu pretendo apreciar os contos eternos que a Beato vai tecer até eu me cansar deles. Mas eu tenho certeza que isso por si só não vai prender o meu interesse.
{f:5:Bernkastel},"......Por isso, eu vou te emprestar o meu poder. É tudo para que eu não fique cansada disso."
{f:5:Bernkastel},"Eu sou a bruxa mais cruel do mundo.{n}Não importa quem seja o oponente, terei certeza de fazê‐lo se render."
{f:5:Bernkastel},"...Mesmo que seja a {f:5:Beatrice}, a Bruxa do Infinito..."
{f:5:Bernkastel},"Você é a minha peça do jogo. Tente fazer o seu melhor.{n}Eu vou te dar alguns conselhos, às vezes, quando ela não estiver olhando."
{f:5:Bernkastel},"Não me deixe entediada, certo......?"
{f:5:Bernkastel},*risos*risos*risos*......
