Speaker,Brazilian Portuguese (PT)
,É inacreditável ele conseguir falar......{n}Mas isso não importa agora. Eu corri atrás dele.
,As cabras se encolheram para trás.
,Um buraco se abriu no cerco. O gato preto correu por ele.
,"Eu me apressei atrás dele, com as cabras começando a me perseguir."
,Incontáveis passos pesados reverberavam atrás de nós.
Ushiromiya Ange,"""P‐......Por que estamos fugindo, {nobr:Sr. Gato Preto}...?!"""
,O gato ignorou minha pergunta idiota.
,Para onde estamos indo?{n}É óbvio. Para o mais longe que conseguirmos.
,"Porém, há um número inacreditável de cabras."
,"Não é só um grupo nos perseguindo. Provavelmente há mais cabras se escondendo pelo jardim de rosas; e todo lugar que íamos, um grupo delas aparecia e bloqueava o nosso caminho."
,"Toda vez que colidíamos com elas, nós corríamos por um caminho diferente neste labirinto que é o jardim de rosas."
,"Por isso, eu já nem sei mais para que lado estamos indo."
,Pode ser que nós estejamos apenas......correndo em círculos dentro dessa imensa multidão de cabras...?
,"Quando corremos para o gazebo mais uma vez, eu entendi o porquê dos meus medos se justificarem."
,"Os quatro caminhos que levavam ao gazebo estavam todos bloqueados por um bando de cabras.{n}É claro, o caminho pelo qual viemos também estava bloqueado por nossos perseguidores."
,"Não havia mais para onde ir, não havia mais para onde voltar. ......Finalmente fomos...encurralados......"
Ushiromiya Ange,"""S‐Sr. Gato Preto, ......o que devemos fazer? E‐Estamos cercados......!!"""
,"""........................"""
,"Com uma postura defensiva, o gato preto olhou para as cabras que nos cercavam."
,Estavam...por toda a parte......
,"Nesse momento, eu percebi que estava flutuando no ar."
,"Um grande braço, grande o bastante para esmagar a minha cabeça, agarrou meu colarinho por trás."
,"Antes que eu pudesse pensar em gritar, ......eu vi, bem diante da minha cara, um par de olhos vermelhos, de brilho estranho e uma imensa boca com dentes irregulares e mau hálito."
,"A boca......se abriu mais e......contorcendo‐se como se fosse outra criatura à parte, ......ela colocou a língua para fora de maneira perturbadora."
,"Então, ......cuspiu palavras em mim."
,"‘.........Rudolf, Kyrie e Battler são culpados...... ......Rudolf e Kyrie se fingiram de mortos, e o Battler mentiu sobre examinar seus corpos...... Então, um deles conduziu os assassinatos até o segundo crepúsculo e se escondeu debaixo da cama do quarto da Natsuhi. ......Battler matou Shannon e auxiliou nos assassinatos da casa de hóspedes. ......O outro conduziu os assassinatos na casa de hóspedes...... Essa é......a verdade............’"
,"Então, ......a fedorenta boca escancarada......lentamente foi se aproximando da cabeça de Ange......"
,"""Refuta! ......{p:2:É possível construir uma teoria lógica além da ""Teoria da família assassina do Rudolf""}."""
,"Um flash azul......partiu o topo da boca que estava tentando devorar a cabeça de Ange, mandando‐a pelos ares."
,"Eu caí em uma poça, junto com a cabra ainda segurando meu colarinho, embora não tivesse sobrado mais nada acima do queixo."
,"Sem hesitar, ......as cabras esticaram seus braços encorpados, como se fosse a chance delas de passar a mão na presa para si...e vieram na minha direção. Todas falando em uníssono."
,"‘{p:2:Tudo, exceto a Teoria da família assassina do Rudolf é impossível... ......Absolutamente impossível}...!!’"
,"""{p:1:É possível construir uma teoria lógica além da Teoria da família assassina do Rudolf}. {p:2:Por exemplo, uma teoria na qual a família de George é culpada, pode ser possível}."""
,"Um flash vermelho e uma linha azul tornaram‐se lâminas de vento que passaram sobre a minha cabeça, voando na direção da cabra que tentou me pegar, fatiando ambos os seus braços, como uma faca cortando manteiga."
,"Acho que as cabras que vieram depois não estavam indo na minha direção, ......mas na direção do gato preto que estava me protegendo pelas costas."
,"Enquanto eu caía de bunda no chão, encarando o céu noturno chuvoso, ......as imensas cabras estavam no ar acima de mim, lutando contra o gato...ao alguém."
,"‘{p:2:A ""Teoria da Família Assassina do George"" é impossívellll! George não pode matar Shan{‐}n{‐}n{‐}n{‐}n{‐}non!! Ele não pode ser culpado, bem como não pode falsificar a examinaçãooooo}!!!’"
,"""{p:1:Não, é possível. Um ""culpado"" é definido como ""aquele que mata"". Nunca foi dito que ele teria que matar alguém que apareceu n história. ......Em outras palavras, se George tiver cometido algum assassinato fora da ilha, anterior ao crime, ele poderia ser ""culpado"" mesmo sem matar ninguém na ilha, assim seria possível para ele mentir}."""
,As curvas de vermelho profundo cortaram as cabras em seu oscilar.
,"Seus massivos corpos colidiram no ar......tornando‐se um bruto amontoado de sete toras de carne, sendo arremessado no arbusto de rosas."
,"Dessa vez, esse terrível poder de ataque surpreendeu as cabras. Elas hesitaram, atônitas, e recuaram."
,......Eu finalmente entendi.
,"Esse vermelho cortante. ......Ele vinha de uma arma capaz de traçar trilhas vermelhas — não, também havia traçado trilhas azuis segundos atrás — uma imensa foice que podia falar ambos os tipos de verdade, vermelha e azul, à vontade."
,"Eu olhei para o céu, ......deixando minha cabeça cair para trás."
,Não havia nenhum gato preto ali.
,Era uma garota......segurando uma grande foice......
Furudo Erika,"""Que tal? Uma dedução como esta é algo trivial para Furudo Erika."""
,Uma agitação passou através da multidão de cabras conforme elas reconheciam a presença dessa garota que se nomeava como Erika.
,Ficou claro que a sua mera existência era forte o suficiente para perturbá‐las.
,"Me agarrando em seus braços, Erika saltou no ar e pousou sobre o topo do gazebo — um pouso leve como uma pena."
,"Então, ela me soltou e, ainda segurando sua foice, fez uma elegante cortesia à multidão que nos cercava."
Furudo Erika,"""Esta provavelmente é a primeira vez que nos encontramos. Permita que eu me apresente! Bom dia, é um prazer conhecê‐la! Detetive Furudo Erika ao seu dispor!"""
Furudo Erika,"""......Vamos acabar com esses imbecis que só conseguem pensar na teoria da família do Rudolf! Se alguém aqui acha que pode contra mim, sinta‐se à vontade! Naturalmente, seu desafio será muito bem‐vindo!!"""
,"Todas as cabras rugiram. Pareceu um grito atordoado, ou um grito medo... ou até mesmo poderiam estar maravilhadas."
,"As cabras cercaram o gazebo, conversando, mas sem se aproximar mais do que isso."
,"Nenhuma delas tinha coragem de bater de frente contra esta detetive, esta Bruxa da Verdade, chamada Furudo {f:5:Erika}..."
Furudo Erika,"""......Francamente. Tem milhares aqui, e esse é o máximo que conseguem? Nenhum de vocês tem coragem de enfrentar Furudo Erika em uma batalha de palavras?"""
Furudo Erika,"""......Que pena. Vamos colocar um ponto final nisso. Novamente, eu sou a Grande Furudo Erika. .........Não tenho tempo a perder com tantos tolos, um por um. Deixarei que ela acabe com o resto. .........Por favor!!"""
,"Quando Erika gritou, fendas vermelhas se abriram no escuro céu noturno."
,"Pareciam fissuras na forma de teias de aranha, daquelas que surgem em janelas de vidro quando são atingidas. ......Não, era mesmo uma teia colorida de vermelho‐sangue."
,"""......*risos*risos*, ......kyaha{0}ha{0}ha{0}ha{0}ha{0}haha......!"""
,"Uma risada, ......a risada de uma bruxa, reverberando através do mundo coberto pela teia de aranha."
, Ela soou familiar para Ange...
,"E lá, ......sobre a teia de aranha, ......encarando as cabras aos seus pés, as quais não deveriam parecer mais do que insignificantes insetos, estava a bruxa."
{f:5:Eva Beatrice},"""Você esqueceu de mim, .........e chamou {i:ele} de governante de Rokkenjima......? Esqueceu de mim e acha que o Rudolf é o culpadoooo...? Kyahha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!!"""
,"Era a bruxa que espreitava dentro de Eva — uma bruxa do futuro, que um dia chamaria a si mesma de Bruxa do Infinito, após a caixa de gato deste mundo ser fechada."
{f:5:Eva Beatrice},"""Quem ousa falar dos assassinatos desta ilha sem envolver {f:5:Eva Beatrice}?! Quanta impertinência! Nesta ilha, quem vive e morre; depende tudo de mim!! Toda a riqueza e todo ouro pertence a mim!! Tudo sobre os dias 4 e 5 de outubro de 1986 dentro da caixa de gato me pertence, para que assim eu faça o que bem entender! Tudo pertence a mim, {f:5:Eva Beatrice}!!"""
,"{f:5:Eva} brandiu seu cajado de uma asa diante da multidão de tolas cabras aos seus pés, sentenciando‐as à morte."
,"O teto de teia que cobria o céu, desabou, e mais teias de aranha infiltraram‐se pelo chão, debaixo dos pés das cabras."
,"Então, as teias acima e abaixo se encontraram, prendendo milhares de cabras em seu aperto."
,"Então, enquanto {f:5:Eva} balançava seu cajado, aquilo rodopiou. Dando voltas e voltas, como gema de ovo sendo misturada em uma tigela."
,"Eventualmente, estava tudo condensado em um misterioso nódulo de gosma vermelha."
,Os gritos das cabras ecoaram de dentro para fora.
,"Toda aquela multidão foi comprimida dentro do casulo de teias, sendo condensadas em uma grande almôndega."
{f:5:Eva Beatrice},"""Vocês, idiotas, duvidam que eu seja a culpada?!"""
Furudo Erika,"""Alcançar a teoria da Eva culpada e desistir depois já é bom demais para gente como vocês."""
{f:5:Eva Beatrice},"""Por que não se esmagam e desaparecem bem d{f:5:Eva}gaaaaaar?!?!"""
,*buchin*.
,Nenhuma outra palavra faria jus a tal som.
,"Após sugar todas aquelas cabras, o casulo de teia de aranha desapareceu no ar com seu som único."
,"Logo depois, não restara mais nem um traço.{n}Apenas o cenário noturno do jardim de rosas remanesceu; silencioso à exceção do som da chuva que caía......"
,{f:5:Eva} suavemente descendeu do céu.
{f:5:Eva Beatrice},"""A sua tia estará sempre ao seu lado, Ange‐chan. ......Nunca deixarei ninguém insultar a sua família."""
Ushiromiya Ange,"""Ti‐......Tia Eva............"""
,Eu sabia que deveria ser grata.
,"Mesmo assim, ......não era simples acreditar que a tia Eva era minha aliada."
,{f:5:Eva} também percebeu isso.
{f:5:Eva Beatrice},"""Não se preocupe. Eu não estou fazendo isso porque quero sua gratidão. Mas eu sempre estarei ao seu lado. ......Tchau."""
,"Ela riu, rodopiou e desapareceu..."
,"Agora que ela se foi, eu comecei a me arrepender de não ter agradecido..."
,"Por isso, ......eu percebi que ao menos deveria agradecer à outra pessoa que me salvou."
Ushiromiya Ange,"""......Obrigada......por me salvar... Quem......é você...?"""
,Eu já sei o seu nome.
,O que estou perguntando......é por que ela me salvou?
Furudo Erika,"""Eu sou Furudo Erika, a detetive. .........E também sou uma bruxa."""
Ushiromiya Ange,"""......Uma bruxa...?"""
Furudo Erika,"""A Bruxa da Verdade. ......Uma bruxa que busca pela Única Verdade. E......você é igual, não é?"""
Ushiromiya Ange,"""..........................."""
,Aqueles dois dias...4 e 5 de outubro de 1986.
,"Eu estava tão desesperada para saber o que aconteceu......que acabei colocando o pé para fora do telhado daquele arranha‐céu, ......à deriva de diversos jogos de bruxas e Fragmentos de mundos, abandonando a mim mesma nesta longa jornada sem recompensa."
,Tudo o que eu quero......é saber o que aconteceu naquele dia.
,Tudo o que eu quero......é a Única Verdade daquele dia.
Furudo Erika,"""Procurar por algo assim é o que faz de alguém uma Bruxa da Verdade. Por isso, você é como eu. ......É por isso que eu vim salvá‐la."""
Ushiromiya Ange,"""......Eu...quero saber. ......O que aconteceu naquele dia? Ninguém quer me contar! Ninguém sabe...! Mas eu sei que aconteceu alguma coisa naquele dia!"""
Ushiromiya Ange,"""Eu desistiria de tudo para descobrir isso...! Essa é a única coisa que eu preciso saber a qualquer custo, mesmo que isso acabe me matando...! Me diga! Você sabe a resposta?! O que aconteceu nesta ilha?!"""
Furudo Erika,"""......Para uma Bruxa da Verdade, a verdade é algo que é {i:dada}? Se eu dissesse a você que determinada coisa é verdade, você realmente aceitaria qualquer coisa que eu dissesse...?"""
Ushiromiya Ange,"""Não, ......eu não iria........."""
Furudo Erika,"""O que o Battler‐san lhe mostrou hoje?"""
,"......Hoje, ............o onii‐chan me mostrou uma estranha festa de Halloween."
,"Ela pode ter sido muito acolhedora......e muito divertida, mas..."
,Aquilo definitivamente......não é a verdade.
Furudo Erika,"""O Battler‐san não lhe mostrou isso dizendo que era a verdade?"""
Ushiromiya Ange,"""Não é. ......Não tem como......ser a verdade!"""
Furudo Erika,"""Às vezes, outras pessoas tentarão nos enganar ao afirmarem que sabem a verdade. ......Mas uma verdadeira Bruxa da Verdade deve continuar a perseguir a Única Verdade sem desviar‐se do seu caminho. É por isso que você não pode aceitar a falsa verdade que o Battler‐san está impondo a você. ......Você se importa em encontrar a verdadeira verdade acima de tudo?"""
Ushiromiya Ange,"""..................Sim..."""
,O onii‐chan......está tentando embaçar as coisas.
,Eu senti isso o tempo inteiro.
,"Mesmo ele sabendo tudo sobre o que aconteceu naquele dia, ......ele não me conta nada."
,"Como ele pode ser diferente da tia Eva, que debochou de mim e se recusou a contar a verdade até o momento de sua morte?"
,......Por que ele não quer me contar?{n}..............................
Ushiromiya Ange,"""............Por quê...?"""
Furudo Erika,"""........................"""
Ushiromiya Ange,"""Por que......ele não me conta?!"""
,A barragem dentro do meu coração explodiu.
Ushiromiya Ange,"""Por que o onii‐chan......não me conta o que realmente aconteceu?! Por quê? Por quê...?! Eu sou a única que não sei!! Ninguém me conta a verdade!! Me diz!! Me diz o que aconteceu naquele dia, onii‐chan!! Onii‐chaa{‐}a{‐}a{‐}a{‐}a{‐}aan!!!"""
,Eu gritei e chorei debaixo do céu chuvoso.
