Speaker,Brazilian Portuguese (PT)
Ushiromiya Maria,"""Uu! A Maria disse desde o início que foi a {f:5:Beatrice}, várias e vááááárias vezes. Uu!"""
Ushiromiya Jessica,"""......Eu não queria acreditar, mas isso prova que o culpado foi uma bruxa que intitula a si mesma como {f:5:Beatrice}."""
Shannon,"""Isso mesmo... Aconteceram muitas coisas estranhas que não poderiam ter sido feitas por um humano..."""
Ushiromiya Maria,"""Uu. Só uma bruxa poderia fazer algo como matar a tia Eva em um quarto fechado. Um humano não poderia fazer aquilo! Uu!"""
Kanon,"""............Não só está claro que existe uma 19ª pessoa, mas também que é fato que essa pessoa possui poderes que humanos sequer podem imaginar."""
Ushiromiya Jessica,"""Nesse caso, eu não vejo problema em chamar essa pessoa de {f:5:Beatrice}."""
Ushiromiya George,"""...Nós provavelmente nos encontraremos com ela bem no final. ...Nos encontraremos com a Bruxa Dourada."""
Ushiromiya Maria,"""Por isso a Maria sempre disse que a {f:5:Beatrice} existia. E tudo terminou de forma ruim porque ninguém acreditou. Uu! Mesmo uma das minhas amigas bruxas diz que milagres não acontecem se você não acreditar! Uu!"""
Shannon,"""Isso mesmo. A {f:5:Beatrice}‐sama é generosa com aqueles que a respeitam."""
Kanon,"""......Eu sinto como se, além do fato desses horríveis incidentes continuarem acontecendo um depois do outro, a Maria‐sama não corria o risco de ser morta pela {f:5:Beatrice}‐sama até o final."""
Ushiromiya Jessica,"""A Maria acreditou na {f:5:Beatrice} desde o início. ...Mas então, como você explica o motivo de você e os outros terem sido mortos?"""
Kanon,"""......A {f:5:Beatrice}‐sama provavelmente tinha seus motivos."""
Shannon,"""Se o poema no epitáfio representa o ritual de ressurreição da {f:5:Beatrice}‐sama, então ela precisava de muitos sacrifícios. ......Ele simplesmente deve ter sido designado para ser um deles."""
Ushiromiya George,"""...Shannon‐chan, você se deparou com um final terrível... Ao menos, eu gostaria que a sua morte tivesse sido mais pacífica e bonita."""
Shannon,""".........Hmm, bem, ...não é como se tivesse doído... Além disso, como pode ver, bem agora, eu estou perfeitamente bem, então não se preocupe."""
,"Shannon provou isso cutucando sua bochecha que havia sido destruída durante a história, e todos riam alto e sorriam."
Ushiromiya George,"""Bem, é um pouco estranho dizer isso, ...mas eu tenho certeza que essa história deveria estar no gênero de mistério padrão. Eu estou um pouco surpreso de descobrir que é fantasia. Afinal, a história gira em torno de uma herança, se passando em uma mansão em estilo ocidental em uma ilha isolada, ...eu pensei que fosse a fórmula clássica de um mistério."""
Ushiromiya Maria,"""......Uu. Não é fantasiiiiaaa! A {f:5:Beatrice} ""exiiiste""! Uu."""
Kanon,""".........Sim, nós sabemos. A {f:5:Beatrice}‐sama ""existe""."""
Shannon,"""Isso mesmo. ......A {f:5:Beatrice}‐sama ""existe""."""
Ushiromiya Jessica,"""...Eu odeio admitir, mas parece que não tenho escolha. Porque é óbvio que uma 19ª pessoa, uma bruxa, estava envolvida...!"""
Ushiromiya George,"""Ela fez muitas coisas que seriam impossíveis para humanos. Durante a história, nós pensamos um monte de coisas, tentando negar isso."""
Ushiromiya George,"""...Mas agora eu posso dizer com certeza. Cada um deles, todos eles, foram crimes impossíveis de serem cometidos por humanos. ......Aqueles crimes seriam impossíveis de serem executados, a menos que fossem por meio da bruxa {f:5:Beatrice}, usando todos os poderes que a magia poderia providenciar."""
Ushiromiya Jessica,"""O culpado foi uma bruxa. Essa parte já está perfeitamente clara. Vida longa à {f:5:Beatrice}‐sama. Hahahahahaha."""
Ushiromiya Maria,"""Uu. Todos acreditam. A Maria está feliz. Uu!"""
Shannon,"""......Deuses e bruxas podem parecer terríveis para aqueles que os temem, mas eu penso que eles têm muita afeição por aqueles que acreditam neles e os respeitam."""
Kanon,"""............Eu também penso que é como você disse."""
Ushiromiya Jessica,"""Então, agora que terminamos de brincar com os casos de assassinato. É hora de nos puxarmos e tentarmos resolver o mistério do epitáfio, assim como a {f:5:Beatrice} disse, certo?"""
Ushiromiya Maria,"""Uu! Concordo! A {f:5:Beatrice} certamente vai ficar feliz."""
Ushiromiya George,"""Hahahahaha... Afinal, nós acabamos ignorando a carta durante a história."""
Shannon,"""......Mesmo que a verdade estivesse bem na nossa frente, nós ignoramos ela completamente. Eu meio que me sinto mal pela {f:5:Beatrice}‐sama."""
Ushiromiya Maria,"""Tenho uma anotação com todo o epitáfio! Vamos resolver juntos, todos os enigmas...!"""
Ushiromiya George,"""Essa história provavelmente foi realmente um erro desde aquele momento."""
Shannon,""".........Pode ser que sim. Talvez, se nós tivéssemos tentado resolver o enigma do epitáfio desde o início, como a {f:5:Beatrice}‐sama disse..."""
Ushiromiya Jessica,"""Bem, agora é um pouco tarde. Mesmo assim, vamos tentar resolver e ver se a bruxa nos perdoa. Vamos lá, vamos tentar resolver o enigma do epitáfio. ......Aqui vamos nós, ""O rio dos ayus passa pela minha amada cidade passada""..."""
,"Maria colocou seu caderno sobre a mesa e abriu na página onde o epitáfio estava escrito, todos se aproximaram para olhar, e tiveram uma alegre e descontraída discussão enquanto tentavam adivinhar o epitáfio."
,"Cercados pelo cheiro do chá preto e biscoitos de baunilha recém assados, eles passaram o tempo confortáveis e felizes......"
Ushiromiya Battler,"""..................Espera um pouco, pessoal."""
,"Battler disse aquilo, em um tom que arruinou o clima."
,Sua expressão parecia um pouco infeliz.{n}Como ele poderia não estar se divertindo?
Ushiromiya Battler,"""...Eu estava ouvindo vocês e — por que todos pararam de pensar? Por que vocês têm tanta certeza de que a bruxa está por trás de tudo isso? ...Vocês ainda não perceberam que essas coisas não existem?"""
,"Apenas com aquelas palavras, ...a agradável atmosfera da festa do chá desapareceu em pouco tempo."
,George e Jessica. Shannon e Kanon. E Maria.
,"......Todos estavam com olhares inexpressivos, se perguntando por que o Battler tinha dito aquelas coisas estranhas."
,Mesmo o tolo e arrogante Battler tinha percebido que ele tinha dito algo errado.
Ushiromiya George,"""...B‐Bem, qual é? Já não está claro que os crimes são impossíveis para um humano?"""
Ushiromiya Jessica,"""S‐Sim, sim! ...Nenhum deles poderia ter sido cometido por um humano."""
Shannon,"""Isso mesmo... Afinal, não existe um monte de coisas que não podem ser explicadas usando métodos humanos...?"""
Kanon,"""...Eu não entendo o que você está dizendo, Battler‐sama."""
Ushiromiya Battler,"""E‐Eu é que não faço ideia do que {i:vocês} estão falando! Não é óbvio que os crimes foram cometidos por humanos? É óbvio que coisas como bruxas não existem, certo...?"""
Shannon,"""E‐...Então... ...E quando eu fui morta no depósito e algo horrível foi feito com parte do meu rosto? ......Se o culpado fosse humano, como ele teria conseguido isso...?"""
Ushiromiya Battler,"""...Bem... ......Quero dizer... É difícil de imaginar como alguém pode ter feito algo tão horrível."""
Ushiromiya Battler,"""Mas o depósito fica no jardim de rosas, não? Tenho certeza que deve ter um monte de ferramentas estranhas lá. Não me pergunte, mas...eles poderiam ter usado alguma ferramenta elétrica como um moedor ou uma serra elétrica, não poderiam?"""
Shannon,"""...............Is‐.........Isso.........hmm..."""
Ushiromiya Jessica,"""Certo, Battler... Como você explica o desaparecimento do vovô do estúdio trancado dele...? Ele desaparece de repente mesmo a porta estando selada, lembra...?"""
Ushiromiya Battler,"""Nós conversamos sobre isso durante a história também. Não é impossível que ele tenha usado algum tipo de truque com o recibo. Também é possível que ele tenha saído pela janela, ou caído, e depois a tia Natsuhi a fechou. Eu poderia pensar em um monte de truques que não dependem de magia...viu?"""
Ushiromiya Jessica,"""............Is‐......Isso faz sentido, mas........."""
Ushiromiya George,"""Nesse caso, Battler‐kun, como você explica como os meus pais foram mortos no quarto de hóspedes? A porta estava chaveada e com uma corrente. Naturalmente, as janelas também estavam fechadas. Como você poderia sugerir que foi um humano que matou os meus pais?"""
Ushiromiya Battler,"""...Bem, ......você está certo, nós vamos ter que deixar esse truque de lado nessa história. Mesmo assim, tem um boa chance de que o culpado tivesse ao menos uma chave. E a corrente permitia que se olhasse através de uma fresta na porta."""
Ushiromiya Battler,"""......É uma ideia bem extravagante, mas é possível que algum tipo de dispositivo tivesse sido usado através da fresta. ...Ou talvez eles tenham atirado alguma coisa de lá através da fresta...?"""
Ushiromiya Battler,"""......Hmmmm, bem, mesmo as correntes sendo incrivelmente simples, elas são um grande fator na criação de um quarto fechado... .........Mas os autores já fizeram quase todos os tipos possíveis de quartos fechados até hoje. Se você pegar alguns livros de mistérios com quartos fechados de alguma livraria, você provavelmente vai encontrar algum truque que se encaixa perfeitamente."""
Ushiromiya Battler,"""......De qualquer forma, eu não consigo pensar em um agora...mas eu posso afirmar com certeza que um ser humano poderia lidar com isso de alguma forma."""
Ushiromiya George,"""Esse argumento não é completamente irracional...? Você não consegue dar uma explicação, não é possível que um humano tenha feito tal coisa, isso é ridículo..."""
Ushiromiya Battler,"""......Por que isso é ridículo? Por que todos vocês pararam de pensar? Mesmo que pareça impossível, tem que ser factível. Não é sempre assim que funciona?"""
Ushiromiya Jessica,"""Battler, você é o único que está sendo ridículo. ......Se você acha que um humano poderia ter feito aquilo, tente explicar como. Você não consegue, consegue?"""
Ushiromiya Battler,"""E só porque eu não consigo explicar, automaticamente isso faz com que o culpado seja uma bruxa? Com esse argumento, todos os crimes não resolvidos no mundo inteiro poderiam ser resolvidos dizendo que o culpado foi uma bruxa!"""
Ushiromiya Maria,"""......Battler, você está desviando do assunto e não está explicando nada. ...Nós estamos dizendo ""Um humano não pode fazer tal coisa. Por isso o culpado é algo que não é humano. E esse algo é uma bruxa."" E você continua arbitrariamente decidindo que é impossível que seja uma bruxa, mesmo não sabendo explicar."""
Ushiromiya Maria,"""......Kihihihihihihihihihihihi, parece até um humano da Idade das Trevas. Assim como aqueles tolos que clamavam que a Terra não girava, e sim os céus que giravam em volta da Terra, mesmo sem saber dizer como."""
Ushiromiya Battler,"""...............E‐Esse tipo de argumento me irrita. E isso é basicamente o que você está tentando dizer. ...Se eu não posso explicar como um humano fez aquilo, ...então eu devo aceitar que o culpado é uma bruxa, a {f:5:Beatrice}?"""
Kanon,"""............Não é como se nós estivéssemos o forçando a isso. Nós só estamos questionando com que base você pode dizer essas besteiras."""
Ushiromiya Battler,"""B‐Besteira......... ......E‐Ei, o que eu estava dizendo é mesmo tão estranho assim?!"""
Ushiromiya Battler,"""Eu sou o único que está louco aqui?! Vocês estão começando a me assustar!"""
Kanon,"""......Battler‐sama. Quando eu morri na sala da caldeira, eu fui morto por uma 19ª pessoa que não deveria existir."""
Kanon,"""...Você consegue explicar como um humano teria feito isso? Naquele momento, a localização dos 18 era conhecida. Mesmo assim, eu fui morto."""
Ushiromiya Battler,"""Nós falamos sobre isso durante a história...! A Kumasawa baa‐chan, por exemplo. Ela disse que ela foi atrás de você logo em seguida, até a sala da caldeira, mas todos nós sabemos que isso poderia ser uma mentira."""
Ushiromiya Battler,"""Ela pode ter entrado na sala da caldeira e pego você de surpresa! Ou talvez, quando você pisou na sala da caldeira, você ativou algum tipo de armadilha, que pode ter sido criada para bater em você usando um desses picadores de gelo."""
Ushiromiya Battler,"""Afinal, o cheiro do corpo do vovô estava vindo do incinerador. Alguém estava prestes a chegar, então o culpado teve que montar uma armadilha, e é mais do que possível para ele ter ficado longe daquele lugar e criado um álibi para a hora da sua morte...!"""
Shannon,"""......Você está falando sobre uma armadilha na sala da caldeira...mas que tipo de armadilha?"""
Ushiromiya George,"""Isso mesmo. Depois do que aconteceu, nós imediatamente fomos correndo para a sala da caldeira. Mas nós não encontramos nenhum tipo de dispositivo estranho desse tipo!"""
Kanon,"""......Isso está correto. Battler‐sama, que tipo de armadilha você diz ter me matado...?"""
Ushiromiya Battler,"""Bom, .........eu não sei. ...Mas mesmo assim, eles devem ter feito algum tipo de armadilha, ou talvez alguém esteja mentindo, ou...ou que tal isso?!"""
Ushiromiya Battler,"""Kanon‐kun, e se a coisa toda fosse apenas você atuando?! I‐Isso mesmo, você estava atuando!! A tia Eva e o tio Hideyoshi também estavam atuando. Eles mesmo criaram o quarto fechado, e então fingiram estarem mortos!"""
Ushiromiya Jessica,""".........Battler... .........Você está...mesmo...se sentindo bem......?"""
Shannon,"""......Bem, .........será que eu devo trazer alguma bebida gelada...?"""
Ushiromiya Battler,"""N‐Não me olhe com esse olhar de pena, eu não estou dizendo algo absurdo... Eu só estou apontando possibilidades que poderiam ser usadas como truques, certo?"""
Ushiromiya Battler,"""Veja, não é um dos clichês nas histórias de mistério onde as vítimas não estão realmente mortas?!"""
Ushiromiya George,"""Clichês...?"""
Ushiromiya Battler,"""T‐Tá, então. Quando o Kanon‐kun foi morto, nós realmente sabíamos onde cada um estava. E vamos assumir que a Kumasawa baa‐chan estava mentindo."""
Ushiromiya Battler,"""Mas isso só vale para os sobreviventes. ......Se o culpado estava fingindo estar morto, se escondendo entre as vítimas de verdade, e então, agindo por conta própria depois. Com isso,  tudo estaria explicado!"""
Ushiromiya Jessica,"""............Então... Você está tentando dizer que a tia Eva ou alguém entre os outros era o culpado...? Mas o doutor Nanjo, ou seja, um médico, confirmou a morte de todos eles, lembra?"""
Kanon,"""......De fato. O doutor Nanjo checou todas as vítimas. ...Battler‐sama, para a sua teoria funcionar, o doutor Nanjo não teria que ser um dos culpados também?"""
Ushiromiya Battler,"""Ah, sim, isso mesmo!! Uma vez que você considere que o doutor Nanjo seja um dos culpados e atestou de forma enganosa uma das mortes, toda a história muda...! Viu, isso também é um clichê em livros de mistérios, não é?!"""
Ushiromiya Maria,"""......Mas o doutor Nanjo também foi morto..."""
Ushiromiya Battler,"""Hmm, .........sobre isso... ...Isso mesmo, o doutor Nanjo forjou a própria morte!"""
Ushiromiya Battler,"""Quero dizer, não havia ninguém além do doutor Nanjo que podia examinar os cadáveres propriamente, e todos estavam realmente confusos com tudo aquilo. Nós nem tivemos tempo para checar e ver se ainda tinham pulso! Com essa teoria, qualquer um dos mortos poderia ter ficado andando por aí!"""
Shannon,""".........Eu acho que seria difícil para qualquer um de nós seis que morremos no início fazer algo assim... ......Afinal, o {i:shutter} estava fechado, ...e havia um cadeado que não permitia que fosse aberto por dentro..."""
Ushiromiya Jessica,"""Sim. Minha mãe estava com a chave. Então ela também seria um dos culpados?"""
Ushiromiya Battler,"""...Aaaaaaah, espera um pouco, ...pode ser que seja impossível para os seis primeiros, mas no caso dos pais do aniki, a porta só estava trancada por fora. Então eles poderiam abrir ela por dentro... ...Isso mesmo, depois que deixamos o quarto, eles pularam pela janela e foram para sala da caldeira antes de nós!"""
Ushiromiya Battler,"""Isso, ......isso não é um pouco demais...?! Ou talvez o doutor Nanjo tenha se enganado quando examinou os corpos?!"""
Ushiromiya Battler,"""Ei, ele mesmo disse isso, não disse? Ele disse que tinha uma alta possibilidade dele ter se enganado quando examinou os corpos! Eles disfarçaram bem, ou prepararam um corpo substituto e fingiram as próprias mortes!! Vamos deixar o método ou o truque que eles usaram para depois...e...como podem ver, não é tão difícil negar a existência de uma 19ª pessoa!"""
Ushiromiya Battler,"""Muito menos uma {i:bruxa}! Ao menos isso é completamente impossível!!"""
Ushiromiya Maria,"""............Não sei por que você está sendo tão teimoso, tentando dizer que um de nós é o culpado. Kihihi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hihi, em outras palavras, você quer suspeitar de um de seus parentes...?"""
Ushiromiya Battler,"""Não é isso... É só que, bem, eu não posso facilmente aceitar a existência de um a 19ª pessoa...e mesmo se fizermos isso, eu acho que devemos construir nossos argumentos pelo ponto de vista de que o culpado é humano — bruxas são algo que você só começa a falar quando está desesperado e, no final, depois que tudo tiver sido refutado, é isso que estou querendo dizer."""
Ushiromiya Battler,"""Quero dizer, vamos, não tem como uma bruxa existir, certo?! Por que vocês estão aceitando tão casualmente que o culpado é uma bruxa?"""
Ushiromiya Battler,"""Eu acho ótimo que o amor pela família faz com que vocês odeiem pensar que alguém próximo a vocês é um assassino. Mas está tudo bem, apenas deixar as coisas dessa forma?! Vocês não querem encontrar o detestável culpado que matou tantas pessoas?!"""
Ushiromiya Battler,"""Aniki, você não quer vingar os seus pais?! Jessica, você quer vingar o Kanon‐kun, e Kanon‐kun, você quer vingar a Shannon‐chan, certo?! Shannon‐chan, você ao menos deveria querer saber quem te matou."""
Ushiromiya Battler,"""Por que vocês se renderam totalmente e decidiram que o culpado foi uma bruxa?! O que há de errado com vocês?!"""
,O insensato e mal‐humorado Battler tentou forçar a sua ignorância sobre os outros gritando com eles.
,"...No entanto, todos apenas olharam silenciosamente com pena para ele."
,"Então, a sábia Maria riu, e apontou o erro de Battler para ele."
Ushiromiya Maria,"""...............Kihihihihihihihihi. ...Nós só estamos espantados. ......Tudo que você está fazendo é repetir essas besteiras, pensando que descobriu alguma coisa, Battler."""
Ushiromiya Maria,"""......Então o quê? E? Como um humano fez isso? Concretamente? Independente do que nós perguntemos para você, tudo que você diz é ""eu só não consegui pensar em nada ainda"" ou ""com algum tipo de dispositivo"" ou algo assim, usando palavras abstratas para fugir da questão."""
Ushiromiya Maria,"""......De fato, quero perguntar para {i:você}, Battler. Por que {i:você} não acredita na {f:5:Beatrice}? Ela ""existe"", então por que você não acredita?"""
Ushiromiya Battler,"""Porque ela não ""existe""! Bruxas não ""existem""!! Não tem como!!"""
,......Ele era quase como uma criança teimosa recusando sem razão.
,"Os olhares de pena silenciosamente cobriram Battler, mas não chegaram ao seu teimoso coração."
Ushiromiya Jessica,"""............Você está agindo como uma criança quando as coisas não podem ser como ela quer..."""
Shannon,"""......Battler‐sama. Eu entendo os seus sentimentos, mas..."""
Kanon,""".........A {f:5:Beatrice}‐sama ""existe""."""
Ushiromiya George,"""Battler‐kun... Por que você não acredita? Veja quantas evidências circunstanciais nós temos aqui."""
Ushiromiya Battler,"""Eu não aceito o argumento de que se não pode ser explicado, então é tudo obra de uma bruxa. Se você não sabe como uma lâmpada brilha, se você não sabe o princípio, significa que é tudo magia?"""
Ushiromiya Battler,"""Não, não é! Não há nada que não possa ser explicado aqui sem usar a magia!! Tudo isso sobre bruxas e magia é apenas uma abdicação do pensamento! Vocês se renderam e desistiram porque não conseguiram entender o que aconteceu!{n}Eu estou certo, não estou?!"""
Ushiromiya Maria,""".....................Ki‐hihihihihihihihihihihi. ...Bem, não estou surpresa, ......mas parece que você é o único que não vai acreditar não importa o quê."""
Ushiromiya Maria,"""......Se uma única pessoa não acreditar, então o ""milagre"" não vai acontecer. ......Por isso, se você não repensar as suas teorias ignorantes, o milagre, ......a magia não vai ser completada."""
Ushiromiya Battler,"""Heheh... Agooora eu entendo. ......Eu finalmente entendi. ...Então, em outras palavras, vocês querem me fazer crer que bruxas existem, não é isso? Se todos aceitarem essa mentira, então ela vai virar ""a verdade"". ......É disso que se trata, não é?!"""
Ushiromiya Battler,"""......Bem, que pena. Esse é o único lugar onde eu vou ter que dizer algo tão ruim, mas o que vocês estão fazendo é completamente inútil. Eu me recuso. ......{i:Vocês todos estão me pressionando, e é exatamente por esse motivo que isso é completamente inútil.}"""
Ushiromiya Maria,""".....................Por quê?"""
Ushiromiya Battler,"""Desculpe, mas por que você não me deixa virar o tabuleiro uma última vez...? Se você quer me forçar a aceitar que existe uma bruxa, tem um jeito bem fácil."""
Ushiromiya Battler,"""......E não é dizendo que ""humanos não podem fazer isso, então deve ser uma bruxa""! Tudo que vocês precisam fazer é me mostrar, mostrar como a bruxa faz isso."""
Ushiromiya Battler,"""Além disso, o que a Maria disse antes é o que vai realmente cavar o seu túmulo. ......Você disse que se uma pessoa não acreditar, o ""milagre"" não vai acontecer."""
Ushiromiya Battler,"""Mas milagres de verdade acontecem, as pessoas acreditando ou não! Mesmo se só eu não acreditar!! Por isso, quaisquer milagres, magia ou bruxas que só existem porque eu acredito neles, são completas mentiras!!"""
Ushiromiya Maria,"""................................."""
,O clima desconfortável seguiu com o discurso ignorante de Battler...que foi cuidadosamente soprado para longe com uma refrescante e brilhante risada.
,Quem riu...? Battler estava surpreso com aquela voz que ele nunca tinha ouvido antes.
,"Quando ele olhou para George e para Jessica, ao mesmo tempo para Shannon, Kanon e para Maria, ele percebeu que eles repentinamente ficaram em um respeitoso silêncio."
Ushiromiya Maria,"""..................{f:5:Beatrice}."""
{f:5:Beatrice},""".........Esplêndido. ...Nunca fui capaz de encontrar um humano tão encantador nesses últimos tempos."""
Ushiromiya Battler,"""Qu‐..................que.........quem é você...?"""
{f:5:Beatrice},"""......Então você não conhece nem a anfitriã da festa do chá para qual você foi convidado? ......Simplesmente esplêndido. *risos*risos*...!"""
Kanon,"""...Você foi agraciado pela presença da Bruxa Dourada que viveu por mil anos, a {f:5:Beatrice}‐sama."""
Shannon,"""Eu estou muito honrada em vê‐la, {f:5:Beatrice}‐sama..."""
Ushiromiya George,"""......Por favor, perdoe a grosseria do Battler‐kun."""
Ushiromiya Jessica,"""E‐Esse cara só é teimoso e, bem, ele ainda não entendeu a situação em que ele está......!"""
{f:5:Beatrice},"""*risos*risos*risos*... Está tudo bem. ......Depois de mil anos, a maioria das bruxas cansa de viver. De vez em quando, é bom encontrar um homem com moral."""
Ushiromiya Maria,"""...............É uma grande honra estar presente quando a {f:5:Beatrice} aparece, Battler."""
Ushiromiya Battler,"""......Heh, .........heh‐heh‐heh‐heh...!! Agora isso... ......Isso é uma merda. ...Você está tão desesperada para me fazer acreditar que uma bruxa, ...uma 19ª pessoa é o culpado...?"""
Ushiromiya Battler,"""Isso está começando a ficar interessante...! E isso não está nada certo...!! Você deve ser uma ilusão da bruxa {f:5:Beatrice} que a Maria e os outros afirmam existir."""
Ushiromiya Battler,""".........E só quando todos acreditarem na sua existência é que você finalmente vai poder existir. ...Você é aquele tipo de ser fictício, né? Por isso você quer me fazer acreditar também. {i:Você não pode existir, porque eu sozinho não acredito em você}. .........Não é isso?!"""
{f:5:Beatrice},""".........Seu poder de compreensão não é nada mau para um mero mortal que não sabe nada sobre magia. .........Entendo, parece que você nasceu com um forte poder de resistência à magia."""
{f:5:Beatrice},"""......O inimigo natural de nós, bruxas. ...Não importa o quanto nós o virarmos de cabeça para baixo e o sacudirmos, {i:você nunca vai acreditar em nós}. {i:É por isso que a magia não pode te alcançar}. ...Essa sua atitude faz muito sentido. *risos*risos*...!"""
Ushiromiya Battler,"""Eu não faço ideia do que você está falando, ihihi! É muito gentil da sua parte se preocupar e aparecer diante de todos nós, mas eu não tenho a menor crença na sua existência."""
Ushiromiya Battler,"""É verdade que muitas coisas estranhas aconteceram durante esses dois dias. Como a Maria disse antes, mesmo que eu pense em uma forma de explicar todos os truques, eu ainda não consigo descrever os detalhes de cada um deles. Mas isso não significa que eu vou me render."""
Ushiromiya Battler,"""Eu sou diferente dos outros, vê? Eu nunca vou usar o argumento de que foi obra de uma bruxa só porque eu não consigo explicar."""
{f:5:Beatrice},""".........Meu interesse em você está crescendo cada vez mais. Vai valer a pena passar o meu tempo fazendo você entregar os pontos..."""
{f:5:Beatrice},"""......Você é o tipo de homem que eu adoraria forçar a louvar o meu nome......{n}Você é o tipo de homem que eu adoraria forçar a beijar os dedos dos meus pés. ...*risos*risos*risos*!"""
Ushiromiya Battler,"""Fale quantas besteiras você quiser...! Eu vou negar que você existe. Todos esses eventos podem ser explicados com ""truques humanos""...!! Não há espaço para magia ou bruxas!!"""
{f:5:Beatrice},"""Maravilhoso! ......Essa é a diversão perfeita para mil anos de tédio."""
{f:5:Beatrice},"""Então deixe‐me perguntar. Há pouco tempo, você disse que usar uma pequena fresta na porta seria o suficiente para matar Eva e Hideyoshi, certo...? Explique isso usando seus truques humanos."""
Ushiromiya Battler,"""......Heh. Pulando repentinamente para a parte mais difícil? ...Isso significa que esse é o truque do qual você mais se orgulha? Sra. {i:Verdadeira Culpada}?"""
,"{f:5:Beatrice} balançou seu cachimbo dourado, e sete cores de fumaça saíram de sua ponta."
,"...A fumaça rapidamente escureceu os arredores, ......e repentinamente, eles estavam no corredor da mansão."
,"À frente de seus olhos, uma porta entreaberta, fechada com uma corrente..."
,"Sim, era a entrada do quarto onde Eva e Hideyoshi foram mortos."
Ushiromiya Battler,"""......B‐Belo truque..."""
{f:5:Beatrice},"""Agora. Me mostre o que você faria através dessa pequena abertura, ""Battler""."""
Ushiromiya Battler,"""Erk............ ......E‐Ele provavelmente tinham um tipo de dispositivo para atirar aqueles ""picadores de gelo"". Se tivessem usado isso......"""
{f:5:Beatrice},"""Como você miraria sobre a cama, quando você mal consegue vê‐la por essa fenda? ......E como você chegaria até o Hideyoshi, no banheiro com a porta fechada...?"""
Ushiromiya Battler,""".................................Droga......... ...Tem uma abertura... Deve ter alguma forma......"""
{f:5:Beatrice},"""*risos*risos*. Se você não consegue pensar em nada, me permita."""
Ushiromiya Battler,"""......Oh? Vá em frente, como uma grande bruxa faria isso, então...? Vamos, me deixe ver o seu truquezinho..."""
Ushiromiya Maria,"""............Battler, você está sendo rude com a {f:5:Beatrice}..."""
{f:5:Beatrice},"""Certo, pois bem. Que homem encantador. ...Isso vai tornar tudo ainda mais agradável para derrotá‐lo."""
Ushiromiya Battler,"""......Heh! Vocês quer tanto me fazer beijar os seus pés...?! Só se eu me render! Mas olhe... Eu definitivamente vou expor esses truques, e então vou fazer você beijar minha bunda!"""
{f:5:Beatrice},"""...............*risos*. Que homem encantador. Eu me lembrarei dessa promessa. ...Bruxas fracas beijam o traseiro de demônios para ganhar poderes. Porque não há maior juramento de total submissão. São palavras que me dão o desejo de subjugar você. .........*risos*risos*...!"""
,"Não prestando atenção na grosseria de Battler, {f:5:Beatrice} novamente acenou seu cachimbo dourado."
,"......Sim, aquele cachimbo dourado era a sua preciosa varinha mágica."
