Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""Certo, prazer em conhecê‐lo. Meu nome é Battler! Eu tenho 18 anos, quantos você tem?"""
Kanon,"""..........................."""
,"Ele ficou em silêncio, como se estivesse avaliando se era uma questão que precisasse ser respondida.{n}...Mas novamente, a Jessica se antecipou."
Ushiromiya Jessica,"""Hm, uhh...! Se eu me lembro bem, ele é dois anos mais novo que nós...16 anos, certo?"""
Kanon,"""............Sim, ...está correto."""
,"Parece que se déssemos uma escolha, ele optaria por não responder a sua idade."
,Ele não quis contar a sua idade porque provavelmente pensou que ele seria menosprezado por isso.
,"...Eu me lembro que quando tinha essa idade, eu odiava quando os adultos perguntavam a minha idade."
,"...Entendo, 16...?{n}Essa pode ser uma hora indelicada para isso.{n}...Nesse caso, eu acabei perguntando algo que não deveria."
Ushiromiya Battler,"""Heh heh~, estou feliz em saber que você tem quase a mesma idade que nós! Pode me chamar só de Battler! E eu vou te chamar de Kanon!"""
Kanon,""".........Muito obrigado. Mas apenas o sentimento é o suficiente, ...Battler‐sama."""
,A Jessica parecia frustrada por algum motivo.{n}Parece que ela pensou que minha impressão sobre o Kanon foi ruim por causa da rejeição dele.
,"Bem, eu duvido que uma garota como a Jessica consiga entender como um homem pode se sentir."
,Por ser mais velho — mesmo que apenas dois anos — eu pensei comigo mesmo que o ajudaria a amadurecer.
Gohda Toshiro,"""Kanon‐san, você não poderia ser um pouco mais cortês? Estar sempre sorrindo é um dos deveres de um serviçal."""
Kanon,"""...............Eu peço desculpas. ...Eu vou me empenhar mais."""
Kumasawa Chiyo,"""Hoh‐hoh‐ho... Gohda‐san, o Kanon‐kun está se esforçando, não está?"""
,"Parece que ele já havia sido alertado sobre a sua falta de cordialidade.{n}E aparentemente, ele não melhorou muito."
,"O Gohda‐san continuou a manter o seu sorriso, mas acabou deixando escapar um pequeno suspiro de conformação."
Kanon,"""......Pois bem, eu ainda tenho trabalho para fazer. .........Se me dão licença."""
,Parecia que Kanon estava desconfortável em permanecer calado aqui por muito tempo.
,"Após se curvar mais uma vez, por mera formalidade, ele se virou e continuou a empurrar o seu carrinho de mão."
,"Mas então, de repente, o carrinho se desequilibrou e caiu, espalhando todo o seu conteúdo."
,"Acho que o carrinho de mão, de apenas uma roda, bateu em um seixo e acabou virando."
Gohda Toshiro,"""O que você fez...vamos, vamos, limpe isso rápido...!"""
,"O Gohda‐san pediu em voz baixa, lembrando‐o que é uma vergonha para um serviçal demonstrar tal aparência desajeitada em frente aos hóspedes."
,"Mostrando que havia entendido bem o que foi dito, o Kanon‐kun, sem falar nada, começou a recolher os objetos que tinham caído do carrinho."
,"Ele parecia estar acostumado com as ferramentas de jardinagem, como pás entre outros, mas ele parecia estar com problemas para segurar o saco de fertilizante em volta de seus braços."
Ushiromiya Jessica,"""Você está bem? Você é muito descuidado. Aqui."""
Gohda Toshiro,"""Ojou‐sama, você vai sujar suas vestimentas. Por favor, deixe isso conosco."""
,"Com um elegante gesto, o Gohda‐san pegou a pá que a Jessica estava segurando."
,"Atrás dele estava o Kanon‐kun, tendo problemas para segurar os sacos de fertilizante."
Ushiromiya Maria,"""......Uu. Sujou as suas roupas?"""
Ushiromiya Battler,"""Não se preocupe, o que eu estou vestindo não é nada tão elegante assim."""
Ushiromiya Battler,"""Além disso, eu odeio caras que fazem a garçonete juntar o garfo que eles deixaram cair no restaurante."""
,"Eu levantei os outros sacos que haviam caído.{n}É claro, eles não eram leves, mas para mim foi algo fácil."
,O Kanon‐kun virou seus olhos surpresos para mim.{n}Era o olhar de quem nunca esperaria receber ajuda de um convidado.
Kanon,"""............B‐Battler‐sama... Isso não é necessário... Eu irei cuidar de tudo, então..."""
Ushiromiya Battler,"""Não se preocupe! Eu posso não parecer, mas sou bem confiável! Heheh!"""
,"O Kanon‐kun olhou para a sua mão, que ainda não passou pelo seu surto de crescimento, e ainda está presa a um corpo fraco."
,Acho que esse tipo de peso é um pouco demais para ele.
Ushiromiya George,"""É um pouco pesado, não? É natural que possa acabar sendo um pouco difícil para você. Kanon‐kun, não se preocupe com isso."""
Ushiromiya Battler,"""Certo, é a minha hora de brilhar. Isso compensa por aquilo no barco, certo?"""
Ushiromiya Jessica,"""Ha! Se não fosse o seu fiasco de antes, isso poderia compensar! Ah‐hah‐hah‐ha! Eu vou te contar sobre isso depois, Kanon‐kun, como o Battler pode ser engraçado!"""
Ushiromiya Maria,"""Vou caiiiir, vou caiiiir!! Uu‐uu‐uu!!!"""
,"A brincadeira fez o trabalhar parecer mais rápido e, antes que eu percebesse, todas as coisas já haviam sido colocadas no carrinho de novo."
Kanon,"""............Eu peço seu perdão por tê‐lo feito ver algo tão deselegante."""
Gohda Toshiro,"""Muito bem, já é o bastante. Vamos indo, por favor."""
,Deixando os convidados verem algo tão vergonhoso em um momento que supostamente seria de boas‐vindas...deve ser terrivelmente embaraçoso para um serviçal.
,"Pressionado pelo Gohda para se apressar e ir embora, o Kanon‐kun se retirou."
Ushiromiya Eva,"""Você é muito rígido com ele, Gohda‐san. Não seria melhor se você o ajudasse, ao invés de criticá‐lo?"""
Gohda Toshiro,"""...Você está absolutamente certa. Eu peço humildemente pelo seu perdão."""
,"Sem nem mesmo conter o seu sorriso, o Gohda‐san se desculpou com elegância."
Ushiromiya Hideyoshi,"""Tem muitas coisas em que o Kanon‐kun é bom. É só que a sua imaturidade trabalha contra ele o tempo todo. É uma pena."""
Ushiromiya Rudolf,"""É uma idade complicada. Você deve ser gentil com ele. Ter serviçais que falam apenas quando é necessário também é bom. Certo, Kumasawa‐san?"""
Kumasawa Chiyo,"""Hoh‐hoh‐hoh‐ho, Rudolf‐sama, você é mesmo rigoroso! Não tem nenhum serviçal que fique mais em silêncio do que eu!"""
,"Todos sorriram ironicamente para essa mentira descarada.{n}Nem mesmo ela acredita nisso, nem em seus próprios sonhos.{n}Ela deixa escapar tudo."
,Esse é o tipo de personagem que a Kumasawa baa‐chan costuma ser.
,"O clima endurecido mudou em um piscar de olhos, graças ao animado sorriso da Kumasawa‐san."
Ushiromiya Kyrie,"""Eu gostaria de desfazer as malas logo. Gohda‐san, como vamos dividir nossos quartos?"""
Gohda Toshiro,"""Deve ser da mesma forma que no ano passado. Eu vou levá‐los até eles.{n}Por favor, venham por aqui."""
,Nós fomos em direção à elegante casa de hóspedes.{n}Onde serão nossos quartos temporários esta noite.
Kanon,""".........................................."""
,"Kanon assistiu, de longe, todos os convidados entrarem na casa de hóspedes."
,"Então, ele olhou para os pesados sacos de fertilizantes empilhados no carrinho."
,"Na sua mente, ele ainda deve estar pensando no erro que havia cometido.{n}Battler, por ser grande e forte, levantou os sacos que ele não conseguia carregar, como se fossem penas."
,É extremamente difícil para alguém de fora conseguir perceber as emoções que esse favor despertou em Kanon.
,"Mas o máximo que você podia dizer vendo ele de costas, é que havia algo que ele simplesmente não podia deixar passar."
,...Algumas palavras murmuradas escaparam de seus lábios.{n}Mas as palavras que ele murmurou eram fracas demais e não chegaram aos ouvidos de ninguém.
Kanon,"""...............Mesmo eu..........................."""
,"Kanon abaixou sua cabeça, mordendo seu lábio inferior..."
Ushiromiya Battler,"""Eu me lembro do jardim de rosas, mas...eu não me lembro dessa casa de hóspedes. Ela foi construída recentemente?"""
,"""Fixada em uma das colunas havia uma placa escrito {ruby:Retiro dos Visitantes:Toraian}, mas como todos chamavam de casa de hóspedes, eu fui na deles."
,"A pousada de estilo ocidental, que tinha vista para o jardim de rosas, era de um design magnífico, feito cuidadosamente para harmonizar com o jardim."
Ushiromiya George,"""Correto! Ela foi construída dois anos atrás. Desde então, estamos dormindo aqui."""
Ushiromiya Jessica,"""Hehe, esse lugar é muito melhor do que aquela velha mansão que sempre ficamos. Eu queria que o meu quarto fosse aqui!"""
Ushiromiya Maria,"""Uu! A Maria quer um também! Quero um também!"""
,"...Você poderia dizer que a minha própria casa era de alta classe, mas eu penso que ela é bem simples quando comparada à casa principal."
,"Isso mostra uma chocante diferença de riquezas, por construírem uma casa incrível para hóspedes que vêm aqui uma vez por ano."
Gohda Toshiro,"""Eva‐sama, Hideyoshi‐sama. Vocês dois ficaram com este quarto. Rudolf‐sama, Kyrie‐sama, por favor, fiquem com este quarto."""
Ushiromiya Eva,"""Realmente, esse lugar é lindo e agradável. O estilo ocidental é mesmo maravilhoso."""
