Speaker,Brazilian Portuguese (PT)
,"......De qualquer forma, eu não vou aprender mais nada com essa sala de jantar."
,"Esses alçapões não existem? Ou eles existem, mas eu não consigo encontrar porque sou um amador?"
,Não posso afirmar com certeza.
,"Já que eles afirmaram que esses alçapões estavam aqui, ......eu não posso ignorar eles, mesmo se eu não conseguir encontrá‐los......"
,Os próximos a serem mortos foram a Jessica e o George‐aniki.{n}Eu já havia encontrado o George‐aniki quando fui chamado para o meu teste.
,"Ele foi chamado para perto do gazebo do jardim de rosas, ......e levou um tiro na testa, provavelmente com uma arma."
,"Quanto a Jessica, ela foi chamada para o seu próprio quarto no segundo andar da mansão."
,Eu encontrei a porta para o quarto dela fechada.{n}Mas isso não era um problema já que eu tinha todas as chaves mestras.
,E o interior do quarto.........estava horrível.
,"...Mas o cadáver não era nada comparado ao que eu já havia me familiarizado na sala de jantar, ......então eu desenvolvi um pouco de imunidade a isso."
,O telefone estava pendurado fora do gancho.{n}......Ela teria sido morta enquanto estava comigo no telefone?
,"A Jessica estava aparada contra a parede ao lado dela, ......com metade da sua cabeça aberta."
,"Pelo o que eu podia dizer olhando a cena, ......parecia que ela havia sido morta enquanto estava no telefone."
,"Nesse caso, o culpado teria aparecido diante dos seus olhos?"
,".........Eu não tive essa impressão pela voz da Jessica, que vinha pelo telefone."
,Tenho certeza que a Jessica disse......“Ele me pegou”.
,Provavelmente é melhor assumir que ela já havia sofrido um golpe fatal no momento em que fez a ligação.
,"Isso mesmo, e ela também disse outra coisa."
Ushiromiya Jessica,"""No momento em que você chegar aqui, eu serei um cadáver com a cabeça esmagada."""
,"Sim, ela definitivamente disse isso."
,".........Pelo que eu posso dizer olhando para o cadáver da Jessica, não há nenhuma outra ferida além do dano em sua cabeça."
,"Então...ela estava ferida o bastante para armar a própria morte, e morreu em meio a uma conversa telefônica?"
,"Mas parecia que, pela forma como ela falou comigo pelo telefone, ela estava fora de perigo naquele momento."
,Você não deveria ser capaz de ter uma conversa casual pelo telefone se um assassino estivesse bem na sua frente.
,Então...o culpado teria aparecido no meio da conversa e matado ela......?
,".........Não, isso não pode estar certo.{n}Afinal, esse quarto estava fechado."
,"......Não, como se isso valesse de algo."
,"......Se o culpado havia roubado uma chave mestra de alguma das vítimas, o fato de estar trancado não significa nada."
,Mas não há nenhuma outra ferida externa além da cabeça.
,".........De qualquer forma, eu devo assumir que a ferida fatal na qual ela estava preparada para morrer e a ferida que destruiu sua cabeça foram acontecimentos diferentes, ambas feitas na mesma parte do corpo......?"
,"Em outras palavras, a Jessica foi atingida gravemente na cabeça, e ficou com uma ferida incrivelmente ruim."
,"Então ela me chamou, ......e perdeu a consciência ou morreu enquanto estava no telefone."
,O culpado veio e destruiu de verdade sua cabeça...ou algo assim?
,"Depois de ser chamada para esse quarto, a Jessica foi atacada pelo culpado e ficou gravemente ferida."
,"O culpado pensou que tinha matado ela, e foi embora logo depois."
,"......Mas de forma milagrosa a Jessica voltou a respirar, e então me ligou com uma mensagem de morte literal."
,"Foi então que o culpado percebeu que falhou em matar ela, e voltou apressado para dar o golpe final na Jessica, que havia perdido a consciência por causa da grande perda de sangue......"
,...............Isso meio que faz algum sentido.
,Exceto pelo fato da Jessica ter sido capaz de prever com precisão qual seria o golpe final.
,E tem mais uma coisa que está me incomodando sobre o telefonema da Jessica.
,Ela também disse...
Ushiromiya Jessica,"""O George nii‐san também não conseguiu. Foi uma morte instantânea."""
,......Ela disse isso quase como se tivesse presenciado o George‐aniki ser morto.
,"Mas enquanto você certamente poderia ver claramente o jardim de rosas pela janela do quarto da Jessica, o gazebo para o qual o George‐aniki foi chamado ficava muito distante — você só conseguiria ver o telhado."
,"E acrescentando o fato que era uma noite com um tufão, é bem difícil imaginar que ela foi capaz de testemunhar tudo que aconteceu no gazebo por essa janela."
,......E o mais importante de tudo.
,A Jessica saiu antes do George‐aniki.{n}Então não tinha como ela saber que o teste do George‐aniki aconteceria perto do gazebo.
,Como a Jessica sabia......que o George‐aniki tinha sido morto......?
,".........Seguindo, em meio a minha busca pela mansão eu também encontrei o cadáver da Kyrie‐san."
,"Ela estava no antigo quarto de hóspedes, que ficava escondido no primeiro andar. Era onde todos os parentes costumavam ficar antes da casa de hóspedes ser construída."
,......A cena da Kyrie‐san era parecida com a da Jessica.
,"Ela provavelmente foi morta enquanto estava ao telefone comigo. O receptor estava pendurado de forma desordenada, ......e a Kyrie‐san estava caída ao lado dele."
,Mas a forma como ela foi morta era bem diferente da Jessica.
,"Sua cabeça não havia sido esmagada. ......Ao invés disso, parecia que uma estaca com um design oculto estava enterrada em sua testa."
,"......Era macabro demais para mim, ......então eu a retirei."
,Só depois que eu puxei para fora que percebi que isso poderia me causar problemas com a polícia depois.
,"Então, mesmo que pudesse me dar alguns problemas depois, eu larguei ao lado da Kyrie‐san."
,"Tinha a ponta afiada, e manchada com sangue o suficiente para provavelmente ter penetrado por completo em seu cérebro."
,"Eu não sabia com que tipo de metal era feita, mas pesava praticamente o mesmo que um peso de papel. Certamente, se você perfurar por completo com isso, acabaria causando uma ferida terrível."
,.........Eu...provavelmente entendi o significado daquela estaca.
,"......Sim, eu conheço isso.{n}É o método de assassinato do quarto crepúsculo em diante do epitáfio da bruxa.{n}......Aquilo de ""goivar com uma estaca e matar"" provavelmente."
,"Porém, o crânio humano é muito duro. .........Mesmo com toda a força, você conseguiria mesmo perfurar por completo com algo afiado......?"
,Não. ......O motivo pelo qual eu pensei isso é porque essa estaca não é a causa da morte; apenas foi usada para danificar o corpo após a morte.
,"Ela provavelmente foi morta com o disparo de uma arma ou algo assim, bem como o George‐aniki, .........e a estaca foi enfiada no buraco deixado pela arma."
,"......Pensando dessa forma, tudo parece se encaixar."
,Mas......a Kyrie‐san foi mesmo morta com uma arma?
,"Ela havia dito isso ao telefone — a Kyrie‐san estava sob ataque, mesmo estando escondida em um quarto fechado."
,E esse quarto realmente {i:estava} fechado.
,......E......ela disse algo sobre fios dourados voando pela fechadura e atacando ela.
,"E de fato, {i:haviam} quatro locais no corpo da Kyrie‐san com buracos que poderiam ter sido causados por algum tipo de ataque."
,.........Mesmo assim... ...Um fio dourado.........atacou ela através da fechadura...?
,Eu olhei para a porta pela perspectiva da Kyrie‐san.
,"Se isso fosse uma daquelas velhas fechaduras que você costuma ver em antigos filmes de mistério, onde é possível espiar pelo outro lado, então você poderia dizer que seria possível que algo tivesse passado através dela."
,"Mas mesmo as portas dessa mansão sendo em estilo antigo, as fechaduras são familiares, cilindros simples que você encontraria em qualquer casa normal."
,"......Ou seja, não {i:haviam} sido projetadas para permitir que algo passasse por elas."
,"Então não importa o quão fino fosse o objeto, é impossível imaginar que ele penetrou pela fechadura do lado de fora e a atacou."
,.........Tranca cilíndrica. .........Fechadura.........?
,"Mas a Kyrie‐san definitivamente disse que algo como um fio dourado voou através da fechadura, ......indo de um lado ao outro, buscando por ela, e a atacou......"
,"""Um fio dourado atacando através da fechadura"". .........Eu não consegui entender o que isso significava."
,"Espera, na verdade. ......A Kyrie‐san previu que eu provavelmente não seria capaz de entender isso."
,E não só a Kyrie‐san. A Jessica disse a mesma coisa pelo telefone.
,"......Não, desde o início, quando eu falei com o Gohda‐san e a Kumasawa‐san, e recebi uma ligação do grupo do tio Krauss, todos estavam dizendo a mesma coisa, algo consistente."
,".........O vovô está invocando bruxas e demônios, e atacando as pessoas com magia."
,"Nós testemunhamos isso acontecer com nossos próprios olhos.{n}Sem truques, sem ilusões.{n}Sem escolha a não ser acreditar."
,"......Todos disseram isso, com a mesma voz."
,"Quando a misteriosa mulher que se dizia ser a {f:5:Beatrice} apareceu, mesmo eu cheguei a acreditar que ela era uma bruxa de verdade e iria começar a invocar cabras monstros aqui e ali."
,"......Mas depois de ser deixado sozinho por um dia inteiro, quando minha tensão desapareceu por completo, eu cheguei em um nível suficiente o bastante para pensar que tudo isso é estúpido demais para ser verdade."
,"Em uma situação extraordinária, onde suas vidas estão expostas ao perigo, eles acabam enlouquecendo um pouco, e pensam erroneamente que uma bruxa está atacando eles com magia?"
,"............Mas múltiplas pessoas atestaram o mesmo efeito, e acima disso, nenhuma das opiniões contradiz a outra."
,"......Se fosse a afirmação de uma única pessoa, eu seria capaz de suspeitar que ela não viu o que pensou ter visto, ......mas fazer isso agora é bem...difícil......"
,"Então, logo na porta ao lado, eu encontrei o tio Krauss, com metade da sua cabeça destruída."
,"......Mesmo ele tendo escapado do calabouço da Kuwadorian, e de alguma forma ter atravessado toda a passagem secreta até aqui, ......ele foi morto."
,"Enterrado no grotesco corte transversal da sua cabeça parcialmente destruída......estava uma estaca de design oculto, assim como aquela que estava enfiada na testa da Kyrie‐san."
,"E nessa situação, é muito difícil imaginar que essa estaca foi usada como arma para matá‐lo."
,"......Ele foi morto com uma arma poderosa, assim como os seis da sala de jantar,{n}e após morrer, a estaca foi enfiada nela, assim como no caso da Kyrie‐san."
,Me pergunto se os fios dourados que a Kyrie‐san mencionou também atacaram ele.
,"Existe algum tipo de ferramenta, como um endoscópio, que é superfino, mas que pode ser movido à vontade.........?"
,E que também pudesse atacar pessoas......?{n}Sem chance. Eu nunca ouvi falar de nada assim.
,"Mas mesmo assim, ......se eu manisfestasse essa suspeita para um dos meus parentes, eles provavelmente {i:iriam} dizer ""Eu não duvidaria que o pai fosse capaz de criar um""..."
,"Como eu não posso refutar a existência de um fio dourado X, que pode ser movido à vontade e atacar pessoas, minhas únicas opções são aceitar completamente essa arma incompreensível ou ......aceitar que esses assassinatos foram cometidos com magia."
,"Para encontrar o próximo cadáver, eu tive que ir até a porta dos fundos e procurar um pouco."
,"Atrás da mansão, em meio aos arbustos selvagens, que quase eram engolidos pela floresta, havia algo parecido com um velho poço,"
, ......e perto dele estavam os cadáveres do doutor Nanjo e da Shannon‐chan.
,Ambos com suas cabeças esmagadas.
,"......E haviam estacas caídas próximas às suas cabeças destruídas, embora não estivessem cravadas."
,"......Todos os cadáveres estavam em um estado atroz, mas ter que olhar diretamente para o adorável rosto da Shannon‐chan, com parte dele partido, era muito doloroso......"
,"Então, havia o poço."
,"Dentro dele, como havia sido dito, uma passagem secreta subterrânea que levava para a misteriosa mansão, Kuwadorian."
,...Dessa vez eu comecei a pensar que a {f:5:Beatrice} e seus cúmplices...poderiam ter usado essa passagem para irem para a Kuwadorian.
,"Supostamente havia dez ou mais daqueles caras, e eu não vi nenhuma sombra ou fio cabelo de nenhum deles."
,......Faz muito sentido pensar que elas haviam fugido para algum lugar.
,Não com esse tufão. Eles não poderiam ir para o mar.
,O mesmo vale para a floresta. Não havia como eles atravessarem uma floresta tão profunda e não cultivada a pé.
,"Nesse caso, esse era o único lugar que eles poderiam ir."
,"A misteriosa mansão escondida, Kuwadorian.{n}......A passagem subterrânea secreta no fundo do poço...!"
,"......Dessa vez, eu já havia perdido completamente meu medo de ser morto se eu cruzasse com o inimigo."
,Foda‐se essa merda...!{n}Dessa vez eu irei marchar em direção à sua mansão...!
Ushiromiya Battler,""".........Ah...... ...Q‐Que merda...?! D‐......Droga...!!"""
,O velho poço estava firmemente coberto.
,Ele estava tampado por uma grelha de ferro.
,"Os espaços entre as barras eram de cerca de vinte centímetros quadrados.{n}Você poderia olhar para dentro, mas não era algo que um humano poderia passar."
,"Se eu não soubesse, pensaria que não era nada mais do que uma tampa para proteger contra quedas."
,"......Mas pelo que a Kyrie‐san tinha me dito, eu sei que isso foi feito como forma de prevenir intrusos de acessar a passagem subterrânea secreta que tem lá em baixo...!"
,"Mas a grade estava fixada de forma muito firme, e não importava o quanto eu tentasse puxar ou empurrar, eu não consegui chegar nem perto de remover."
,Não consegui encontrar nada óbvio como uma tranca. Talvez esteja selada com algum mecanismo.
,"Mas não importa o quanto eu investigasse, não consegui encontrar uma forma de abrir."
,".........A passagem subterrânea neste poço é a maior informação que eu tenho, aquilo que a Kyrie‐san se arriscou para me dizer em seus últimos momentos...!"
Ushiromiya Battler,"""Não pense que você pode me parar com algo como uma tampa dessas...! Eu vou esmagar isso em pedaços...! Eu vou procurar por uma ferramenta...!"""
,Eu tenho uma ideia de onde posso conseguir uma. ......Porque eu já vi várias ferramentas no depósito do jardim quando eu procurei pelo Gohda‐san e a Kumasawa‐san.
,"Mas o {i:shutter} que dá acesso a ele está fechado.{n}E acima de tudo, a chave estava com o Gohda‐san, que está dentro, morto."
,"......Ou seja, o depósito do jardim era um quarto fechado.{n}Não havia como abrir ele por fora."
,"Nesse caso, eu teria que quebrar o {i:shutter}.{n}Me pergunto se tem alguma ferramenta para isso em algum lugar..."
,......Sinto como se eu estivesse andando em círculos.
,"Então, enquanto procurava, eu descobri que a fonte do fedor que permeava a mansão durante todo esse tempo vinha da sala da caldeira."
,"A sala da caldeira era mal‐iluminada, úmida, com um cheiro horrível, e além disso, muito assustadora."
,"Mas havia diversas ferramentas grandes lá, e eu fui capaz de encontrar um machado de incêndio e um grande cortador de arame."
,E............o cadáver do vovô.
,"Não, estritamente falando, eu deveria dizer que eu encontrei o cadáver queimado de uma pessoa que provavelmente é o vovô."
,O corpo de alguém foi jogado nas chamas escaldantes da caldeira......
,"Porém, por coincidência, eu fui capaz de notar o número de dedos no pé do cadáver."
,......Ambos os pés tinham seis dedos.
,"......Sim, na verdade, eu ouvi isso do meu pai tempos atrás."
,"Algo sobre o vovô ter polidactilia, com dedos extras."
,"Aparentemente era uma antiga tradição da família Ushiromiya que pessoas com dedos extras nas mãos ou nos pés fossem tratadas como sinal de bom presságio, dizendo que elas tinham boa sorte ou algo assim."
,......Por isso que o vovô foi selecionado para ser o novo chefe...ou algo relacionado a isso.........
,Mas me pergunto se eu posso mesmo assegurar que esse é o corpo do vovô só por causa do número de dedos.
,"Afinal, supostamente ele deveria ser o líder do grupo de culpados."
,Eu não tenho ideia do porquê dele ter sido morto e jogado na caldeira em um lugar como esse.
,"Um cadáver misterioso, queimando e exalando um fedor terrível em meio às chamas."
,"......Se for mesmo o vovô, ............isso significaria que o líder do grupo de culpados não era o vovô, mas sim a {f:5:Beatrice}......?"
,"Ele foi usado por ser conveniente, e então descartado no final?"
,".........Infelizmente, não parece que eu vou ter a chance de ouvir uma explicação dele..."
,"Agora que eu consegui uma ferramenta, pensei em voltar imediatamente para remover a tampa do poço, mas eu decidi quebrar o {i:shutter} do depósito do jardim primeiro."
,......Eu tenho muito tempo para matar mesmo. Eu pensei que deveria verificar as condições dos cadáveres do Gohda‐san e da Kumasawa‐san.
,"Eu bati no {i:shutter} com o machado, abrindo um buraco nele, enfiando o cortador de arame no buraco e cortando em volta, abrindo um buraco."
,"Então, eu fiquei frente a frente com os cadáveres do Gohda‐san e da Kumasawa‐san mais uma vez......"
,"Como resultado, eu aprendi algumas coisas novas."
,"Primeiro, eles não morreram se pendurando.{n}Seus pés estavam fixos no chão."
,......E as testas dos dois demonstravam sinais de que eles haviam sido baleados.
,"Quando eu pensei sobre como uma forca normal seria, as cordas pareciam consideravelmente largas."
,"E além disso, o comprimento delas eram diferentes para bater com o peso de cada um."
,"Ou seja, o comprimento foi ajustado para que tanto o Gohda‐san, que é mais alto, e a Kumasawa‐san, que é mais baixa, pudessem tocar levemente o chão com seus pés."
,"E também, enquanto as cordas carregavam seus pesos enquanto suas cabeças pendiam, ambos tinham uma folga abaixo dos joelhos."
,"O que significa que se ficassem de pé, com os nós ao redor dos pescoços, ainda sobraria um pouco de corda."
,"Em outras palavras, essas cordas não eram as mais adequadas para enforcar alguém."
,A causa direta da morte provavelmente foi um tiro na cabeça.
,"Era horrível. O interior deles ainda escorria para fora por aqueles profundos buracos, manchando seus rostos com um vermelho rubro."
,Então eles foram pendurados pelos pescoços para ficarem à mostra — isso provavelmente é o que mais faz sentido.
,"......Se eles foram mortos com um tiro, então deveriam estar caídos no chão."
,"......Se fosse esse o caso, você não seria capaz de dizer se eles estão mortos só de olhar pela janela."
,"Teria uma montanha de coisas no meio do caminho, por isso, se eles estivessem deitados, acabariam ficando escondidos."
,"Para fazer a morte dos dois de conhecimento para o resto de nós que não podia entrar, eles foram pendurados dessa forma, para que quem estivesse do lado de fora pudesse vê‐los."
,.........Isso foi......feito pensando que os dois ficariam seguros se deixássemos a chave com eles......?
,"Me pergunto onde a chave do {i:shutter} que demos para o Gohda‐san, que deveria ter garantido a segurança deles, está agora..."
,"A chave.........estava no bolso da sua calça.{n}A chave do depósito de jardinagem foi gentilmente deixada aqui, até mesmo a etiqueta estava nela."
,"Ou seja, o depósito de jardinagem também era um quarto fechado."
,E isso levanta outra questão.{n}......Por que essa forca é inexplicável.
,"Se eles não cometeram suicídio, então as forcas foram preparadas pelo culpado."
,"......Poderia até ser possível atirar neles pela janela, mas eu realmente não consigo imaginar como o culpado iria amarrar duas cortas na viga estando do lado de fora."
,"E acima disso tudo, teria que levantar dois cadáveres pesados — não é possível.{n}O que significa que, para fazer tudo isso, o culpado teve que entrar."
,"Mas a chave estava no bolso do Gohda‐san, e o {i:shutter} ainda estava fechado."
,"Ou seja, o depósito de jardinagem era um quarto fechado."
,O Gohda‐san tinha dito que havia apenas uma chave para esse {i:shutter}.
,"......Mas é possível que tenha uma cópia, ......e que ela estivesse sob posse do culpado......?"
,"Se for permitido teorizar que na verdade existiam múltiplas chaves para o depósito, e que o Gohda‐san simplesmente não sabia sobre elas, então isso nem chega perto de um quarto fechado."
,".........Mas por que, apesar do fato de que quase todos os corpos que foram baleados e deixados completamente sozinhos, esses dois estavam intencionalmente enforcados juntos?"
,Eu não pude evitar sentir algo de estranho emanando disso......
,"Supondo que o cadáver misterioso na caldeira era do vovô, ......as mortes de 16 pessoas foram confirmadas."
,"Haviam 18 pessoas nessa ilha. Tem eu, e os 16 cadáveres."
,O corpo do Kanon‐kun é o único que eu não consegui confirmar ainda.
,"De acordo com a Kyrie‐san, ele foi morto enquanto subia pelo poço, e acabou caindo."
,"Como o poço está fechado, é impossível de confirmar."
,"Eu tentei iluminar através das barras com uma lanterna, em meio à profunda escuridão do poço."
,Mas parece que aquela escuridão obscura não tem a intenção de me mostrar suas partes mais profundas com uma luz inadequada com essa...
,Parece que eu vou ter mesmo que quebrar as barras.
,"Usando o machado e as coisas que eu peguei na sala da caldeira e no depósito do jardim, eu tentei quebrar a tampa do poço."
,"Mas as barras de metal era extraordinariamente duras, e quebrá‐las não seria fácil."
,"......Eu bati nelas de novo e de novo com o machado, até minhas mãos ficarem dormentes e, eventualmente, desisti de quebrar......"
,"......Era impossível. Se ao menos fossem de madeira, eu poderia ser capaz de quebrar.{n}Mas isso é metal..."
,"Sim, não tem como você cortar barras de metal como essas como se fosse manteiga, só com a força humana."
,......Eu sequer consigo entender......aquela história sobre como o Kanon‐kun cortou as barras de metal.
,"Ela me disse que uma luz parecida com um raio laser vermelho cresceu em seu braço, e ele usou isso para cortar as barras de metal como se fosse uma faca cortando manteiga."
,Cortar as barras de metal como se fosse manteiga...?
