Speaker,Brazilian Portuguese (PT)
Ushiromiya Jessica,"""Isso aí! Mas a minha mãe e todos os outros estão sempre falando sobre como eu preciso seguir os passos de Ushiromiya Lion pois sou a irmã mais nova. ......Eles continuam dizendo que eu preciso entrar para o conselho estudantil ou jogar badminton......"""
Willard H. Wright,"""Você não quer tocar na banda?"""
Ushiromiya Jessica,"""Qu‐......Quê?! Sh‐shhhhhhh! Isso é segredo! Ninguém sabe disso...!"""
,"Ao que parece, ela está mantendo isso em segredo da sua família."
,"Interessante. ......As pessoas costumam culpar suas famílias pelo que eles cresceram para se tornarem, mas mesmo em um mundo diferente, com uma família diferente, os interesses dessa garota chamada Jessica continuam os mesmos."
,É admirável que ela seja tão verdadeira e se mantenha constantemente interessada em algo.
Willard H. Wright,"""Eu amo esse tipo de coisa, sabia? ""{i:Pettan, pettan}"". ""{i:Sweets, sweets}""."""
Ushiromiya Jessica,"""Wah, wah, wah!! Shh, shh, shh!!"""
,"Nada de errado com o tipo extremamente realizado, igual Lion, mas crianças que agem conforme sua idade possuem seu charme próprio."
Willard H. Wright,"""Essa é a melhor forma de viver a vida. Aproveite a sua juventude ao máximo."""
Ushiromiya Jessica,"""B‐Bem, hmm......valeu."""
,"Parece que ninguém nunca disse à Jessica que aprovava a forma como ela vivia, e a forma direta como Will falou para ela, a fez ficar vermelha e baixar a cabeça, envergonhada."
Willard H. Wright,"""Eu quero perguntar uma coisa para vocês."""
Ushiromiya George,"""A mesma coisa que perguntou para a Maria‐chan?"""
Willard H. Wright,"""Sim. Por favor, contem tudo o que sabem sobre {f:5:Beatrice}."""
Ushiromiya George,"""......Bem, você viu como a Maria‐chan gosta de bruxas e ocultismo. Para ela, a {f:5:Beatrice} é um símbolo a ser admirado, assim com heroínas de animes. Ela acredita que tudo é algum tipo de brincadeira ocasionada pela magia de uma bruxa."""
Willard H. Wright,"""Você é adulto. E o fato de nunca ter dito isso à Maria, também é algo muito maduro de sua parte."""
Ushiromiya George,"""É claro. Sonhos de infância só existem quando se é criança. Eu acredito que respeitar essa preciosa experiência é responsabilidade dos adultos."""
Willard H. Wright,"""Parece que vamos nos dar bem."""
,A posição de George era a de que {f:5:Beatrice} não era mais do que um conto de fadas.
,"Entretanto, a frase — “respeitar os sonhos de uma criança é algo que adultos devem fazer” — poderia ser digna de um exame mais aprofundado."
,"Quando ela recebeu uma bala da {f:5:Beatrice} a partir da magia, a Maria provavelmente ficou empolgada e foi contar para George e os demais."
,"Então, os adultos seguiram a conduta dele e positivamente acompanharam sua história ""bem como adultos devem fazer""."
,"Porém, poderiam haver outras maneiras desse tipo de reação ocorrer, outras além da resposta de um adulto diante da afirmação de uma criança."
,"Por exemplo, poderia ser uma resposta inferior para clamar por suas superioridades."
,"......Se Kinzo, o tirano da família Ushiromiya, alegasse que {f:5:Beatrice} existia e foi revivida, talvez os outros membros da família positivamente iriam acompanhar sua história, ""bem como inferiores devem fazer""."
,"Embora {f:5:Beatrice} tenha aparecido diante de um número limitado de pessoas,......provavelmente é seguro dizer que o conceito de sua existência penetrou profundamente dentro da família Ushiromiya, mesmo entre aqueles que nunca a viram."
,"Contudo, não importa o quão fundo esse conceito esteja penetrado, ela só era vista como a personagem de um conto de fadas."
,Seria necessário transformar em realidade o conceito dessa personagem de um conto de fadas imaginário.
,"Por isso, uma pessoa que buscasse fazer isso precisaria performar algo que só pudesse ser concebível através da magia."
,"E esse algo......foi a série de incidentes da bruxa, que começaram a ocorrer com as brincadeiras da Beato mais velha, como as janelas abertas de madrugada......e escalaram até chegar os assassinatos de quarto fechado."
,"......A Beato mais velha se referiu a isso, dizendo que o poder antimagia que preenchia a mansão iria enfraquecer aos poucos, conforme a sua existência fosse sendo reconhecida."
,{f:5:Beatrice}.
,Por que você desejava tanto assim que os outros aceitassem a sua existência?
,Por que o imaginário se torna verdade quando todos o aceitam?
,"Por que, naquele momento, a existência chamada {f:5:Beatrice} seria reconhecida e se tornaria {y:0:Humana}{n:0:humana}?"
,"Nesse caso, antes de {f:5:Beatrice} ser reconhecida por todas as pessoas, ela era menos do que um {y:0:Humano}{n:0:humano}. Era uma mobília."
,Por que uma mobília quer se tornar {y:0:Humano}{n:0:humano}?
,Se parece com o tema do jogo anterior.
,Porque querem obter seu direito.
,"Mobílias não podem ____.{n}Por isso, elas tentam se transformar em {y:0:Humanos}{n:0:humanos} para terem o direito de ____."
,...........................
,É realmente muito simples.
,......Está diretamente conectado ao motivo pela qual a menina Beato nasceu.
Willard H. Wright,"""..................... ......Entendi. ......Eu entendi, mas é complicado."""
,Eu não posso......ignorar o coração.
Ushiromiya George,"""Eu me sinto mal em dizer isso no funeral da {f:5:Beatrice}, ......mas, verdade seja dito, eu não sei o suficiente sobre a {f:5:Beatrice} para explicá‐la. Eu sinto muito."""
Ushiromiya George,"""A Jessica‐chan vive aqui, então ela deve saber mais sobre isso do que eu. ......Falando nisso, você já se apresentou para este moço, Jessica‐chan?"""
Ushiromiya Jessica,"""Não, ainda não. ......Tem uma pessoa idiota que fica beliscando bundas alheias, por isso ainda não tive a oportunidade de cumprimentá‐lo...ehehe..."""
,"Um pouco atrasada, Jessica pareceu agir envergonhada por ter agido de forma tão grosseira na frente de um convidado desconhecido."
,"Ela limpou a garganta e curvou‐se belamente, de maneira que não combinava com sua atitude de sempre. Ela levantou as pontas de sua saia em cortesia."
Ushiromiya Jessica,"""P‐Prazer em conhecê‐lo. ......Meu nome é Jessica. Permita‐me dar as boas‐vindas à família Ushiromiya neste esplêndido dia......bem, digo, por favor, aproveite a nossa hospitalidade...e......."""
Willard H. Wright,"""......Willard. Me chame de Will."""
Ushiromiya Jessica,"""Hã? .........Quê? ...............Wah—"""
,"A saudação de Jessica havia sido antiquada, por isso Will também a tratou como uma dama de outrora. Ele se ajoelhou em um de seus joelhos, pegou a mão de Jessica e beijou a parte de cima da mesma."
Ushiromiya Jessica,"""Wah, wah......waah........."""
,"Por não estar esperando ser cumprimentada de volta de maneira tão antiquada e formal, Jessica ficou vermelha e incapaz de falar."
,"......Porém, Will havia retornado seu cumprimento de uma maneira na qual ele julgou ser perfeitamente séria, por isso não entendeu o motivo pelo qual o rosto de Jessica estava corado."
Willard H. Wright,"""Eu fiz algo de estranho?"""
Ushiromiya Jessica,"""Não, não, eu só não estava...ah, ahahaha..."""
Willard H. Wright,"""Eu quero ouvir o que você sabe sobre {f:5:Beatrice}. ...............nn."""
,"Um brilho vazou da mão direita de Will, a qual estava usando para segurar a de Jessica."
,Parece que o poder do espectador estava tendo efeito nela.
,"......Não era essa a minha intenção. Bem, que seja..."
Ushiromiya Jessica,"""{f:5:Beatrice}, é...? B‐Bem, eu posso te contar, .........mas vai ter que me prometer uma coisa. Prometa que não vai rir. Pensando sobre isso agora, ......é mais do que uma simples maluquice."""
Willard H. Wright,"""O que você sabe? Eu não vou rir. Diga‐me."""
Ushiromiya Jessica,"""T‐Tá... .........Bem, por onde eu começo.......?"""
,"Para mim, a Bruxa Dourada {f:5:Beatrice} é......uma espécie de ""sete mistérios"" da família Ushiromiya."
,"Você já ouviu sobre eles, né? Quase todas as escolas tem alguma lenda ou histórias de fantasmas que são passadas adiantes."
,"Tipo, ""certo dia, o piano da sala de música começou a tocar sozinho"" ou ""o esqueleto da sala de ciências fica dançando durante a noite""."
,"Todo mundo já ouviu coisas assim. Mas, claro, isso não significa que as pessoas acreditam."
,As histórias sobre a {f:5:Beatrice} são iguais.
,É apenas um dos vários contos estranhos sobre essa nossa mansão gigantesca.
,"De vez em quando, os serviçais falam sobre terem vistos coisas durante suas rondas noturnas."
,"Na maioria dos casos, eu fico um pouco incomodada por eles estarem transformando a minha casa em um lugar para histórias de fantasmas, mas ultimamente nem tenho mais prestado atenção nisso. O que mostra o como eu pouco me importo."
,"Por isso, durante a minha vida cotidiana normal, eu esqueço totalmente sobre o nome ""{f:5:Beatrice}""."
,"É claro, quando aquele retrato imenso foi pendurado, aquilo definitivamente me assustou."
,"Eu até tentava evitar olhar durante a noite, por isso, bem, eu não culpo os serviçais por acharem sinistro."
,"Mas isso só durou um certo tempo.{n}Quero dizer, eu passo pelo retrato todo santo dia."
,Então fui me acostumando com ele e logo me cansei.
,Era só um retrato que o vovô investiu muita grana só para exibir a amante de suas fantasias... Eu acabei me acostumando.
Willard H. Wright,"""Entendi. Aposto que para os outros parentes é diferente, afinal só vêm aqui algumas vezes ao ano."""
Ushiromiya Jessica,"""Sim. É por isso que toda vez que chega a conferência familiar, eles sempre param na frente do quadro e ficam falando sobre a {f:5:Beatrice}. Por isso, todo ano eu acabo sendo lembrada."""
Ushiromiya Maria,"""Uu, {f:5:Beatrice}!! Vim para brincar de novo...! Já escrevi outro feitiço. Pode olhar ele depois?! Uu!"""
Ushiromiya George,"""Você gosta mesmo da {f:5:Beatrice}, não gosta? Você tem andado bem animada desde que o vovô dependurou esse quadro imenso."""
Ushiromiya Jessica,"""Hã? Cadê a Ange?"""
Ushiromiya George,"""Ela voltou com a tia Kyrie para tomar um remédio."""
Ushiromiya Jessica,"""A Ange fica doente com facilidade. ......Completamente diferente do Battler."""
Ushiromiya George,"""Ela é do tipo que adoece sempre que fica estressada. Eu já me acostumei a ficar doente em grandes feriados ou em dias que vou ao cinema."""
Ushiromiya Jessica,"""Em comparação, a Maria é bem durona. ......Ela está falando sem parar sobre a {f:5:Beatrice} desde que saímos de Niijima. ......Não acha que ela está levando isso longe demais?"""
Ushiromiya George,"""Não é ruim, é? É normal que crianças tenham uma imaginação ativa. Se uma criança disser que encontrou o Papai Noel, você vai dizer que ela é uma mentirosa?"""
Ushiromiya Jessica,"""......Bem, é claro que eu não iria tão longe assim."""
,Maria continuou falando com o retrato como se fosse uma velha amiga.
,"Ela prometeu que iriam brincar depois, como se estivesse falando com um ser humano."
,"George, um homem, parecia pensar que esse tipo de comportamento, vindo de uma jovem do sexo oposto, era adorável."
,"......Mas, sendo bem honesta..."
,"...Jessica, que era uma garota, assim como Maria, achava aquele comportamento meio desagradável, independente da idade de Maria."
,Teve um tempo que eu também era obcecada por heroínas de animes e personagens fictícios.
,"Mas ......o comportamento da Maria parecia significativamente mais direto que um mero fascínio. ......É algo muito mais definido, ......mais vívido."
,Eu sou a única que percebe algo estranho nela?
,"......Eu aposto que os outros também percebem, mas tentam ignorar isso por causa da dignidade adulta que o George nii‐san tá sempre comentando."
Ushiromiya Krauss,"""......Eu peço desculpas, pessoal. O chefe está muito ocupado com a sua nobre pesquisa. Ele deseja desfrutar de seu almoço dentro de seu estúdio hoje."""
,"Até um segundo atrás, os filhos de Kinzo estavam reclamando que almoçar com seu pai os deixaria com indigestão."
,"Mas agora que era certo que ele não apareceria, todos começaram a murmurar sobre como ele deveria ao menos aparecer durante a conferência anual da família."
Gohda Toshiro,"""Então vamos dar início, pessoal. Eu, Gohda, fiz uso de todos os meus talentos e experiência para garantir que todos os presentes, que de muito longe vieram até aqui, ficarão completamente satisfeitos com sua refeição..."""
,Nenhum estômago falharia em roncar após ouvir tais palavras do Grande Chef Gohda.
,"No momento em que esplêndidos pratos foram servidos, todos pararam de falar sobre a ausência de Kinzo..."
,Agora era a ausência de Ange que estava em discussão.
,"Aparentemente, suas dores de barriga ficaram tão ruins que nem Kyrie pôde ficar para o almoço."
Ushiromiya Natsuhi,"""Coitadinha. ......Gohda. Trate de falar com a Kyrie‐san depois e prepare um pouco de mingau de arroz."""
Ushiromiya Rudolf,"""Muito obrigado pela preocupação. ......Eu sinto muito por isso. Ela parece não conseguir lidar com muito estresse."""
Ushiromiya Hideyoshi,"""É assim que se é quando são jovens. São fofas, ao menos quando não estão regurgitando."""
Ushiromiya Eva,"""O George fazia isso o tempo todo. Ele era mesmo frágil quando criança. Não era?"""
Ushiromiya George,"""Podemos não falar sobre o passado...? Não é um bom tópico para se conversar durante uma refeição."""
Ushiromiya Maria,"""Uu. Coitada da Ange. Ela não vai comer essa comida gostosa?"""
Ushiromiya Jessica,"""Sim, coitadinha. Vamos brincar muito com a Ange depois que ela melhorar."""
Ushiromiya Maria,"""Uu, não posso. A Maria não pode brincar."""
Ushiromiya Jessica,"""D‐Do que tá falando? Por quê?"""
Ushiromiya Maria,"""Porque prometi brincar com a {f:5:Beatrice}, não é óbvio? Então não posso brincar com a Ange."""
Ushiromiya Jessica,"""Brincar com a {f:5:Beatrice}...? ......Quer dizer que vai se isolar de novo e ficar falando sozinha enquanto lê algum livro?"""
,Jessica se arrependeu levemente por não ter sido mais delicada.
,"Entretanto, ela não conseguia se livrar do sentimento desconfortável que sentia toda vez que Maria falava sobre a {f:5:Beatrice}, e esse sentimento acabou escapulindo de seus lábios..."
Ushiromiya Maria,"""Uu!! Não fico sozinha! A Beato fica comigo!!"""
,"Maria pode ser jovem, mas ela já sabe assimilar muito bem o tom de outra pessoa."
,"Imediatamente, ela explodiu de raiva, chamando a atenção de todos os presentes..."
,"Normalmente, Rosa já teria mandado ela parar."
,"Mas Rosa tinha acabado de ir ao banheiro. Por isso, não havia ninguém para acalmar Maria..."
Ushiromiya Maria,"""Kihihihihi!! Pobre Jessica, não passa de um nódulo de toxinas! Com os poderes mágicos da Beato estando enfraquecidos agora, ela acabaria queimando às cinzas se você aparecesse na frente dela! Mas logo ela vai aparecer para você. Sim, na frente de todo mundo!!"""
Ushiromiya Maria,"""Kihihihi, assim a porta para a Terra Dourada se abrirá!! Mas vai saber se você vai ser convidada? Já a Maria obviamente será convidada para a Terra Dourada! Mas a Jessica, a Jessica não vai!! Não quem debocha da {f:5:Beatrice}, {y:0:Humanos}{n:0:humanos} ignorantes, estúpidos, confusos, imundos e repletos de toxinas!! Kihi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hhi{0}hhi{0}hhi{0}hhi!!"""
Ushiromiya Jessica,""".........Quando alguém fala mal da {f:5:Beatrice}, é como se a Maria se transformasse em uma pessoa completamente diferente."""
Willard H. Wright,"""Tem uma teoria que dizia que a Maria tinha múltiplas personalidades, não?"""
Ushiromiya Jessica,"""Múltiplas personalidades! Sim, acho que isso descreve ela perfeitamente. Talvez esse fosse o conceito da Maria sobre sua personalidade ideal."""
Willard H. Wright,"""Se refere aquilo sobre ""criar outro eu"", aquilo que você quer ser...?"""
Ushiromiya Jessica,"""Quê? ...Como sabe o meu lema?"""
Willard H. Wright,"""Nem tente entender. Só vai ficar com dor de cabeça."""
,Isso era algo que Jessica havia dito para Kanon certa vez.
,"Ela falou sobre como qualquer um podia criar outra versão de si, na qual realmente pudessem crescer como queriam."
,......Acho que ouvi essas palavras em algum momento do começo do segundo jogo.
,"Pensando sobre isso agora, é um assunto bem interessante que vem sendo comentado desde cedo..."
Ushiromiya Jessica,"""Todos têm algo que realmente querem se tornar. Mas nunca o fazem. ......As restrições de suas vidas cotidianas são o que os tornam quem são hoje, por isso eles não possuem chances de mudarem a si mesmos."""
Willard H. Wright,"""É verdade. Mudar a si mesmo significa mudar o ambiente ao seu redor. ......Isso não é fácil de se fazer."""
Ushiromiya Jessica,"""Por isso, minha ideia foi de deixar ""quem sou eu agora"" intocada......e criar outra ""eu"" para ser a pessoa que eu queria ser."""
Willard H. Wright,"""Você se sentia sufocada, forçada a viver a vida da filha de uma família rica, e imaginou a ""eu"" que você queria ser."""
Ushiromiya Jessica,"""Mas eu não podia fazer nada fora do normal em casa. Não seria divertido ter a minha mãe gritando comigo o tempo todo. ......Por isso, eu bolei um plano. Em casa, eu serei obediente e faria o que os meus pais mandassem, ......mas criaria também uma segunda ""eu"" para fazer o que eu queria fazer."""
Willard H. Wright,"""Em casa, você faz tudo o que os seus pais mandam e fora, faz o que dá na telha. Essa é uma boa forma de se viver. Você deveria se orgulhar."""
Ushiromiya Jessica,"""Heheh, valeu... E, bem, ......se tem algo que você realmente queira ser, se a sua realidade cooperar com isso, é ainda mais fácil do que imagina. Eu percebi que a Maria era bem parecida."""
Willard H. Wright,"""Você acha que a Maria faz a mesma coisa quando fica empolgada e começa a tagarelar sem parar?"""
Ushiromiya Jessica,"""Essa é a pessoa que a Maria quer ser, é assim que eu penso às vezes."""
Willard H. Wright,"""......Por ser a mais jovem da família, ela é adorada, mas não é respeitada."""
Ushiromiya Jessica,"""Toda vez que aprende algo, sempre tem alguém da família que já sabia. Ela nunca consegue mostrar seus conhecimentos sobre nada. ......Sempre que ela aprende algo novo, nós tentamos sorrir e elogiar ela, ......mas pode ser que isso só a machuque."""
Willard H. Wright,"""Então, a Maria quer se tornar uma autoridade em algo?"""
,Acredito que seja algo que todos os meninos e meninas que buscam agitar sua infância querem.
,"Não é uma sensação ruim ser elogiada pelos pais quando você aprende algo novo. ......Mas, quando percebe que seus pais já sabiam, algumas vezes parece como se eles estivessem menosprezando você."
,"Quando as crianças aprendem a tabuada até o dez, seus pais provavelmente as elogiam."
,"Mas, muitas vezes, pais sem muita consideração acabam fazendo perguntas do tipo ""e quanto é 11 vezes 11?"" ou ""quanto é 16 vezes 16?"" ou coisas parecidas."
,"Quando isso acontece, a criança perde o sentimento de realização e começa a sentir como se ela nunca fosse conseguir superar seus pais..."
Ushiromiya Jessica,"""Logo, é fácil imaginar o motivo pelo qual a Maria se interessou pelo ocultismo, algo que ninguém mais tinha conhecimento, e começou a aprender cada vez mais sobre isso. ......Eu acho que a pessoa que a Maria quer ser...é uma autoridade no campo do ocultismo, na qual todos respeitem."""
Willard H. Wright,"""E se ela falasse sobre ocultismo o tempo todo durante o seu dia‐a‐dia, a Rosa bateria nela. ......Por isso, assim como você, ela vem escondendo esse seu outro ""eu"" durante a maior parte do tempo."""
Ushiromiya Jessica,"""É isso o que eu acho que ela faz em momentos como esse. ......Talvez eu devesse dizer que essa é a verdadeira Maria, que acaba escapando pelas rachaduras que cobrem a sua verdadeira eu."""
Ushiromiya Jessica,"""Na verdade, eu mesma já passei por isso. ......Eu costumava admirar a imagem de uma delicada dama protegida e queria sempre parecer mais frágil......por isso eu fingia tossir muito, e isso acabou se tornando um péssimo hábito."""
Willard H. Wright,"""Porque todos eram gentis com você quando começava a ter ataques de tosse?"""
Ushiromiya Jessica,"""Haha, não...... Sempre que a conversa ia para um lado que eu não queria ou algo assim, se eu ficasse desconfortável, eu podia fazer isso para mudar de assunto."""
Willard H. Wright,"""Entendi. E essa era outra ""eu"" que você queria se tornar."""
Ushiromiya Jessica,"""Haha, eu ficaria feliz se você não contasse para ninguém."""
,"Então, ......afinal......qual seria o ""outro eu"" no caso da Maria?"
,"Uma autoridade no campo do ocultismo, que é capaz de argumentar até com os adultos? Ou talvez, ......alguém que converse e se matize com bruxas?"
,"......Seja como for, negar {f:5:Beatrice} na frente de Maria é um claro tabu."
,".........Em sua busca por algo além de sua rotina, Maria o encontrou na {f:5:Beatrice} e dentro de si."
,"Então, ir para a Terra Dourada com a {f:5:Beatrice}......é o desejo...da Maria?"
,....................................
Ushiromiya Jessica,"""Parece que estamos saindo dos trilhos. Seja como for, a Maria vai continuar sua birra até a tia Rosa voltar. ......Também é minha culpa por ter retrucado quando eu deveria deixá‐la em paz."""
Willard H. Wright,"""E você disse que não tinha como {f:5:Beatrice} existir?"""
Ushiromiya Jessica,"""Algo do tipo. ""Se ela existe, então deixa eu ver ela"". ......É claro, assim que a Maria começou a chorar, eu percebi que tinha ido longe demais."""
Willard H. Wright,"""E então?"""
Ushiromiya Jessica,"""No fim da conferência familiar, eu era a única que ainda estava incomodada. ......A Maria agiu como se nada tivesse acontecido. Diferente de mim, ela parou por conta própria e voltou a conversar alegremente sobre como tinha brincado com a {f:5:Beatrice}."""
Ushiromiya Jessica,"""Todos, incluindo eu, decidimos não contrariar ela. Naquela hora, o melhor era simplesmente aceitar e ignorar."""
Willard H. Wright,"""É tudo o que tem a dizer sobre a conferência familiar?"""
Ushiromiya Jessica,"""Sobre a conferência, sim. O que eu queria falar é sobre o que aconteceu depois da conferência, quando todos foram embora."""
,"Mesmo depois que acabou, eu ainda estava me sentindo um pouco desconfortável."
,"Se a Maria tivesse continuado irritada, nós poderíamos ter feito as pazes e eu poderia deixar isso de lado."
,"Mas como ela superou sozinha, eu senti que fui a única que ficou insatisfeita..."
Kumasawa Chiyo,"""Ora, ojou‐sama. Por que está tão cabisbaixa?"""
Ushiromiya Jessica,"""......Ah, é você? Nada demais. ......Todos foram embora bem?"""
Kumasawa Chiyo,"""Se estiverem dentro do previsto, eles devem ter chegado no aeroporto de Niijima agora. ......Você foi muito bem, ojou‐sama."""
Ushiromiya Jessica,"""Eu nem fiz nada. Foram vocês, serviçais, que fizeram um bom trabalho."""
Kumasawa Chiyo,"""..................... A discussão que teve com a Maria‐sama ontem ainda está ocupando sua mente?"""
Ushiromiya Jessica,"""Nn, .........um pouco."""
Kumasawa Chiyo,"""Poxa, ela é só uma criança. Não é nada com que precise se preocupar, ainda mais sendo crescida e estando no ensino médio."""
Ushiromiya Jessica,"""Você acha que aquelas coisas que a Maria falou são tudo bobagens de criança?"""
Kumasawa Chiyo,"""......Sobre a {f:5:Beatrice}‐sama, ......isso?"""
Ushiromiya Jessica,"""Viu só, você ainda se refere a ela com {i:sama}."""
,"A {f:5:Beatrice} é o nome da amante do vovô, alguém pelo qual ele ainda está enfeitiçado. ......Eu percebi que, como serviçal, a Kumasawa‐san não podia falar sobre ela indiscretamente."
,"Ainda assim, ......agora que esse se tornou o nome da bruxa fictícia que vive na mansão, .........é praticante normal que as pessoas chamem ela usando ""sama""."
Ushiromiya Jessica,"""A {f:5:Beatrice} é só uma história de fantasmas inventada pelos adultos para nos fazer parar de perambular pela floresta. ......A Maria só acabou achando isso interessante e um dia decidiu fingir que era verdade."""
Kumasawa Chiyo,"""Hoh‐hoh‐ho... Vai acabar sendo amaldiçoada se ficar dizendo essas coisas. Afinal, a {f:5:Beatrice}‐sama ""existe""."""
Ushiromiya Jessica,"""Qual é, nós duas sabemos que isso não é verdade. Eu não preciso do George nii‐san me dizendo para não zombar sobre o Papai Noel não existir. Mas isso não quer dizer que ele realmente exista."""
Kumasawa Chiyo,"""......Vai perceber que está equivocada, ojou‐sama."""
Ushiromiya Jessica,"""Equivocada...?"""
Kumasawa Chiyo,"""Ah, sim. Os deuses residem em toda matéria. ......Da mesma maneira, a {f:5:Beatrice}‐sama reside nesta ilha, nesta mansão. Assim como os deuses, a {f:5:Beatrice}‐sama não fará mal algum se você a respeitar."""
Kumasawa Chiyo,"""Como você disse, não é como se ela não existisse... Porém, se falhar em demonstrar respeito, isso certamente voltará para assombrá‐la. ......É claro, isso pode ser dito para mais do que {f:5:Beatrice}‐sama."""
Ushiromiya Jessica,"""Heh, se é uma maldição, então me deixa ver ela. Eu adoraria encontrá‐la."""
Kumasawa Chiyo,"""O‐Ojou‐sama...! Você não deveria dizer tal coisa...!"""
Shannon,"""Ah, ojou‐sama..."""
Gohda Toshiro,"""Você foi esplêndida hoje..."""
Ushiromiya Jessica,"""Shannon, Gohda‐san. Vocês sabem sobre a {f:5:Beatrice}, né?"""
Shannon,"""......Hã?"""
Gohda Toshiro,"""B‐Bem, é claro que eu sei. ......Por que pergunta?"""
,Os dois se olharam.
,Parecia uma dupla que tinha acabado ouvir uma pessoa sem noção mencionando uma palavra proibida...
Ushiromiya Jessica,"""Vamos ser diretos. Ela existe? O fantasma?!"""
Gohda Toshiro,"""......Se é uma questão sobre existir ou não, ......eu diria que ela não existe...talvez."""
Shannon,"""Eu, ......eu realmente acho......que ela existe."""
Ushiromiya Jessica,"""E por que diz que ela ""existe""?! Já se encontrou com ela?"""
Shannon,"""Eu, ......eu nunca a encontrei pessoalmente, ......mas..."""
,Shannon falou em detalhes sobre como ela costumava sentir uma presença estranha...ou como via uma silhueta enquanto fazia a ronda noturna.
," Jessica rejeitava cada exemplo que era dado, dizendo que Shannon deveria estar vendo coisas ou cometendo algum engano."
Ushiromiya Jessica,"""Você também a não encontrou, né, Gohda‐san?!"""
Gohda Toshiro,"""É‐......É claro... ......Porém, .........bem......"""
,Ele estava sendo bem evasivo.
,Mesmo um homem grande como Gohda aparentava ser incapaz de negar a existência de alguém que nunca encontrou.
,.........Jessica não conseguiu aceitar muito bem.
,Ela mesma era uma residente da mansão.
,"Eles estavam agindo como se alguém mais, alguém que eles não conheciam, vivesse aqui. ......É claro que ela não gostou disso."
Ushiromiya Jessica,"""Hmm, espera um pouco. Repete isso."""
Gohda Toshiro,"""Hã? Q‐Quer dizer...?"""
Shannon,"""A‐A história sobre o quarto VIP...?"""
,Gohda e Shannon estavam recontando várias histórias de fantasma sobre {f:5:Beatrice}.
,E uma dessas chamou a atenção de Jessica...
Ushiromiya Jessica,"""Sim, essa mesma. Parece bem legal...!"""
,"Gohda e Shannon olharam um para o outro. Eles não estavam tentando falar nada de ""legal""."
Gohda Toshiro,"""O quarto VIP......nunca deve ser adentrado às duas da manhã — é isso que está querendo dizer?"""
Shannon,"""Aquela sobre como a {f:5:Beatrice}‐sama retorna ao quarto VIP todos os dias, sempre às duas da manhã, ......por isso você não pode se aproximar?"""
Ushiromiya Jessica,"""Sim, essa mesma. Parece interessante. Todas as histórias são sobre pessoas que ouviram ou viram algo que pensaram ser a {f:5:Beatrice}, mas essa é diferente das outras. Essa fala que, se você for ao quarto VIP às duas da manhã, você pode acabar encontrando a {f:5:Beatrice}‐sama...!"""
Shannon,"""B‐Bem, ......s‐será......"""
Gohda Toshiro,"""Ojou‐sama... Dizem que os serviçais que falam mal da {f:5:Beatrice}‐sama serão amaldiçoados. Além disso, o quarto VIP é o quarto da {f:5:Beatrice}‐sama..."""
Shannon,"""......Até mesmo você, ojou‐sama, ......provavelmente deveria reconsiderar......"""
