Speaker,PS3 Japanese - Censored (JPC)
Ushiromiya Ange,「あ、ありがとうっ」
Ushiromiya Kinzo,「その調子で、がんばるが良い。さぁ、私の出題はおしまいだ。向こうへ行き、好きな人に話し掛けてクイズを出してもらうが良いっ」
,ずっしりと重い、金色のメダル。
,いっぱい正解していっぱい集めたら、ポケットが破けちゃうかも？
,破けるくらい集めて、みんなに自慢しようっ。
,私はお祖父さまに頭を下げてから、絵羽伯母さんと共にみんなの方へ駆け出すのだった。
,そんな縁寿の姿を、金蔵は温かい眼差しで見送るのだった。
Ushiromiya Kinzo,「ちょいと、簡単過ぎたかな…？」
Ronoue Genji,「いいえ。ちょうど良かったと思います」
Ushiromiya Kinzo,「…………源次。私は良いお祖父ちゃんを、演じられただろうか…？」
Ronoue Genji,「無論でございます」
Ushiromiya Kinzo,「縁寿は幼い。そして、体調を崩し、六軒島へ来ないことも多かった。……私をよく覚えては、いないだろう」
,幼き子には、特有の酷薄さがある。
,それは、やさしさに対して、当然に享受できるものであると思い込んでいること。
,だから、人のやさしさが当り前過ぎて、……それを記憶に留めない。
Ronoue Genji,「………親の恩と同じです。それを理解するには、縁寿さまもお歳を重ねられる必要があるでしょう」
Ushiromiya Kinzo,「やがては。………私のことを、面白いお祖父ちゃんだったと、思い出してくれるだろうか」
Ronoue Genji,「……はい。必ずです」
Ushiromiya Kinzo,「………………………………」
,金蔵の表情が、少しだけ曇る。
,……やがて縁寿も年を経れば、右代宮金蔵が、世間でどのような評判を持つかを知るだろう。
,世間が知る右代宮金蔵と、孫に接する金蔵は、まったく違う。
,それを知る時。……縁寿は右代宮金蔵を思い出して、世間の知る暴君の一面と、微笑んだ笑顔のどちらを思い出してくれるだろう。
Ushiromiya Kinzo,「………出来るなら、私の笑顔を思い出してほしいが、……それは高望みであろうな」
Ronoue Genji,「……………………………」
{f:5:Beatrice},「仕方あるまい。子供とはそういうものだ」
Ushiromiya Kinzo,「ベアトか」
{f:5:Beatrice},「子供はやさしさに飽食し、それを決して記憶に留めぬ。あれが１２年を経れば、右代宮金蔵がどれほどの奇人変人であったかを知るだろう。それに塗り潰され、そなたの笑顔など、忘れ去られる運命よ」
Ushiromiya Kinzo,「………であろうな。いくら甘やかせど、報われぬ愛である」
{f:5:Beatrice},「だが。親の恩を思い出すのに、長い時間を掛けるように。……縁寿もやがて、きっと思い出すだろう。……そなたが孫に、どのような笑顔で接していたのかをな」
Ushiromiya Kinzo,「ふっ……。忘れても良い。ただ一時、私に向けて微笑んでくれただけで、私には何よりもの冥土の土産になるのだ。これが、無償の愛の境地である」
{f:5:Beatrice},「祖父とは、報われぬ存在であるな」
Ushiromiya Kinzo,「報われておるとも。先ほどの縁寿の微笑みが思い出せれば。私は今夜、お迎えが来ても一向に構わんぞ。わっはははははははは……」
,金蔵は寂しく笑うと、マントを翻す。
,彼が祖父として縁寿に施す愛は、もう充分だ。
,記憶に残って欲しい気持ちはあるが、それを願ってはならない。
,それが、無償の愛の境地。
,そんな金蔵の後姿を見てから、ベアトは再び縁寿の後姿を見つめる。
{f:5:Beatrice},「…………縁寿。……それでもいつか、思い出してやれ。……金蔵がそなたに、どんな笑顔を見せていたのかを、な」
,さぁ、今度は誰にクイズを出してもらおうかな。
,どんどん挑戦して、どんどん正解してメダルをいっぱいもらって、素敵なご褒美をもらってみんなに自慢しよう。
,あそこには蔵臼伯父さんと夏妃伯母さん。
,こっちを見ながら微笑んでる。きっと、面白い問題の用意があるのだろう。
,あっちでは秀吉伯父さんが手招きしてる。
,面白い伯父さんだから、きっと面白い問題を出してくれるだろう。
,むこうにはお父さんとお母さん。{n}たくさん楽しんでおいでと手を振っている。
,……お父さんって結構、意地悪な問題を色々知ってそう。手強いかもしれない。
,そこには楼座叔母さんと真里亞お姉ちゃん。{n}二人でクイズの本を読んで、問題を探してるみたいだ。
,時折、真里亞お姉ちゃんが私をちらりと見て、きひひひひと笑う。
,たまにお姉ちゃんは意地悪だから、問題もきっと意地悪なのに違いない。
,その奥には、戦人お兄ちゃんと譲治お兄ちゃんと朱志香お姉ちゃん。
,……戦人お兄ちゃんは普段はやさしいけど、たまにすごい意地悪なことを言って、私を困らせて遊ぶことがある気がする。
,……きっと意地悪な問題を出す。そんな気がする。
,意地悪じゃなさそうな問題を出す人はいないだろうか。
,頭の回転が本調子になるまで、出来ればやさしい問題から挑戦したい。
,あそこには源次さんと南條先生がいる。{n}この二人は意地悪なことをしないと思う。
,それから、紗音と嘉音。
,紗音は色々なクイズやお伽噺を知ってる。きっとユニークなものを出してくれるだろう。
,そして、お茶の配膳をしてる、郷田さんと熊沢さん。
,熊沢さんは手強いかもしれない。……何だか、すっごい煙に巻くような問題を出しそう。
,……結構、みんな手強いかもしれない。{n}うーん………。
Ushiromiya Hideyoshi,「縁寿ちゃん。取って置きの問題を用意したで…！　こっち来てやー！」
,秀吉伯父さんが呼んでいる。{n}……どうしよう。挑戦してみる？
Ushiromiya Eva,「秀吉伯父さんのところ、行ってみる？」
Ushiromiya Ange,「うん。順番なんて関係ない。だって私は全員に挑戦するんだから」
,私は腕まくりをしながら、秀吉伯父さんのところへ向かう。
Ushiromiya Hideyoshi,「わははははははは、よく来たなぁ。わしのは難しいでぇ」
Ushiromiya Eva,「あなたが出す問題ってどんなのかしら。あまり難し過ぎるのを出しちゃ駄目よ？」
Ushiromiya Ange,「難しくてもいい。解くもん」
Ushiromiya Hideyoshi,「おぉ、頼もしいことや…！　ほな、行くで！」
,秀吉伯父さんはコホンと咳払いをしてから、問題を語り出す…。
Ushiromiya Hideyoshi,「わしのはな、なぞなぞやで。えぇか、よく聞いてや。桃太郎の話は知ってるやろ？」
Ushiromiya Ange,「川から桃がどんぶらこ？」
Ushiromiya Hideyoshi,「そや。しかしな、その川には甘栗が流れてきたんや」
Ushiromiya Ange,「甘栗？？」
Ushiromiya Hideyoshi,「そや！　そしたら次の日にはな、いよかんが流れてきたんや！」
Ushiromiya Ange,「いよかん、酸っぱいから嫌い」
Ushiromiya Hideyoshi,「その次の日にはな、今度は、瓜が流れてきたんや！　その次の日には枝豆が。その次の日にはオクラが。その次の日には柿が流れてきたんや！」
Ushiromiya Eva,「くすくす。変な話よね。上流に八百屋さんでもあるのかしら」
Ushiromiya Hideyoshi,「さて、問題や。その次の日には、何が流れてきたと思う？！」
Ushiromiya Ange,「え…？！」
Ushiromiya Eva,「伯母さん、わーかった。縁寿ちゃんはわかる？」
Ushiromiya Ange,「わかんない」
Ushiromiya Eva,「じゃあヒントをあげるわね。流れてきたものには、ちゃんと順番があるのよ。何の順番か、わかるかしら？」
Ushiromiya Hideyoshi,「わはははは！　そら大ヒントやな…！」
Ushiromiya Ange,「………全然、わかんないっ」
Ushiromiya Hideyoshi,「わっははははははは。ちょいと難し過ぎたか…！」
Ushiromiya Eva,「伯母さんはその次の日に流れてくるのもわかるわよ？　きっと栗が流れてくるのよね？」
Ushiromiya Hideyoshi,「そや。そして、その次の日には多分、……け、………け…。……けで始まる野菜が思いつかんなぁ！」
,ちょっとよくわからない。うーん、残念。
Ushiromiya Ange,「わかった！　キャベツ！」
Ushiromiya Eva,「そう、正解よ。選択肢にはなかったけど、キュウリでもきっと正解ね」
,これは五十音順だったのだ。甘栗の“あ”。いよかんの“い”。瓜の“う”。
,こんな感じで、あ・い・う・え・お・か、と続いていたのだ。
,となれば、“か”の次は“き”だ。だから正解は、“き”で始まるものということになる。
Ushiromiya Ange,「ありがとう、伯母さんのヒントで解けたっ」
Ushiromiya Eva,「くすくす。縁寿ちゃんが自分で解いたのよ。すごいわ」
Ushiromiya Hideyoshi,「いやいやっ、お見事や！　ほな、正解のメダルをあげような…！」
,秀吉は金色のメダルを取り出すと、それを私の手の平に置いてくれた。
,ずしりとした手応え。うん、勝ったって感じがする。
,この調子でがんばろう！
Ushiromiya Hideyoshi,「わしな、絵羽の分もなのか、もう１枚メダルをもらっとんのや。しかし、問題がもう思い付かんのや」
Ushiromiya Eva,「じゃあ、私が縁寿ちゃんに出題しちゃおっかなぁ？」
Ushiromiya Ange,「え？　絵羽伯母さんが？」
Ushiromiya Eva,「そうよ。お姫様への、付き人からのクイズ♪　ちょっと面白いクイズが思いついたから、ぜひ挑戦してほしいのよぅ！」
,絵羽伯母さんは上機嫌に笑う。
,メダルは１枚でも多い方がいいし、そのチャンスももちろん多い方がいい。
Ushiromiya Ange,「うんっ、挑戦する」
Ushiromiya Eva,「くす。その意気よ。じゃあ、出題するわね」
Ushiromiya Eva,「伯母さんは旅行が大好きだって話は、したことがあったかしら？」
Ushiromiya Ange,「うん。絵羽伯母さんはよく、海外旅行へ行くって言ってた」
Ushiromiya Eva,「そうよ。だから旅行の問題を出すわね。あるところに旅人がいたの」
Ushiromiya Ange,「旅人？」
Ushiromiya Eva,「その旅人は、まず北へ５ｋｍ歩いたわ」
Ushiromiya Ange,「……その問題、紙に書いた方がいい？」
Ushiromiya Eva,「大丈夫よ。そんな難しい問題じゃないから、聞くだけでＯＫ」
Ushiromiya Eva,「旅人は、まず北へ５ｋｍ歩いた。そして次に東へ５ｋｍ歩いた。そして次には南へ５ｋｍ歩いたの」
Ushiromiya Ange,「…………北へ５ｋｍ。東へ５ｋｍ。南へ５ｋｍ。……コの字みたいに歩いたの？」
Ushiromiya Hideyoshi,「そういうことやな！　スタート地点から東に５ｋｍの地点にいる計算になるで」
Ushiromiya Eva,「そのはずでしょう？　ところがなんと、旅人はスタート地点に戻ってしまっていたの。……こんなおかしなことって、ありえると思う？」
Ushiromiya Hideyoshi,「わはは、そんなことあるわけないで！　方位磁石がイカレたんとちゃうか」
Ushiromiya Eva,「そんなのじゃないわよ！　うふふふふ、縁寿ちゃん、わかるぅ？」
Ushiromiya Ange,「方位磁石のせいじゃないの？　……これはなぞなぞ？」
Ushiromiya Eva,「いいえ、ちゃんとしたクイズよう？　ヒントはね、地球儀でよく考えてみて？」
Ushiromiya Ange,「…………わかんないっ」
,海外旅行なんて全然行ったことない。
,ひょっとすると世界のどこかには、コの字に歩いても元の場所に戻ってきてしまうおかしな場所があるのかもしれない。
,……バミューダトライアングルとか、何とか…。
Ushiromiya Eva,「うーん……。縁寿ちゃんには、ちょっと難しかったかしら」
Ushiromiya Ange,「北に行って東に行って南に行ったら、元の場所に戻ってくるところなんて、あるわけない」
Ushiromiya Eva,「それがね、あるのよ？　地球上のある場所にね。お家に地球儀があったら、それを見ながら色々考えてみてね。どうしてもわからなかったら、お父さんに聞いてみなさい？」
Ushiromiya Ange,「うん、聞いてみるっ。だから正解、教えて…！」
Ushiromiya Eva,「くす。正解は、とても寒〜い場所よ？　寒い場所って地球のどこかしら？　よく考えてみてね。わかったら、縁寿ちゃんもクラスのみんなに出題してみるといいわよ。みんなきっと驚くわよ」
,寒いところってどこだろう。……北海道？
,北海道だって、北に行って東に行って南に行ったら、そこはスタート地点じゃないと思う。
,……うーん。わからない。降参。
Ushiromiya Hideyoshi,「さ、これでわしらの問題はおしまいや！　他の人に問題を出してもらうといいで！」
Ushiromiya Eva,「行きましょ！　次は誰に挑戦しようかしらね！」
,こんな難しい問題を知ってるんだから、きっと絵羽伯母さんはクイズとか得意だろう。
,伯母さんと一緒なら、きっとメダルもいっぱい集まるに違いない。
,今度は誰に問題を出してもらおうかな…！
Ushiromiya Ange,「わかった…！　とても寒い場所！　うん、そこはすごい寒いよ、絶対！」
Ushiromiya Eva,「大正解！　すごいわ、縁寿ちゃんの歳でわかるなんて、本当に天才よぅ」
Ushiromiya Hideyoshi,「南極点がスタート地点だったなら、北に進み、東に進んでも、それは南極点に対して円を描いて回ってるのと同じや。だから南へ進めば、また南極点に戻るだけの話っちゅうわけや」
Ushiromiya Eva,「取って置きの難しい問題のつもりだったんだけど、縁寿ちゃんは本当にすごいわ」
Ushiromiya Hideyoshi,「おめでとさんや！　ほな、これが、もう１枚のメダルや」
,金色の、ずしりと重いメダルをもらう。
,よしよし、やったやった…！　絵羽伯母さんとガッツポーズ。
Ushiromiya Hideyoshi,「さ、これでわしらの問題はおしまいや！　他の人に問題を出してもらうといいで！」
Ushiromiya Ange,「うん、ありがとう、秀吉伯父さん…！」
Ushiromiya Hideyoshi,「絵羽伯母さんは賢いで…！　二人一緒なら、メダルもざっくざくや！」
Ushiromiya Eva,「えぇ、そうよ。ざっくざくよ！」
Ushiromiya Ange,「うん。一緒にがんばろ、絵羽伯母さん」
,私は駆け出す。{n}今度は誰に問題を出してもらおうかな…！
,秀吉伯父さんは、いってらっしゃいと微笑みながら、手を振ってくれるのだった……。
,次の出題者を求め、嬉々と走り出す縁寿を、秀吉と絵羽が見守っていた。
Ushiromiya Eva,「………あんなにも可愛らしい笑顔を浮かべられる子なのに、……私が、………それを奪うのね…」
Ushiromiya Hideyoshi,「絵羽……………」
,絵羽は俯く。目元には、涙が一粒、光っていた…。
Ushiromiya Eva,「彼女の気持ちを考えれば、それは当然のことなのよ。……でも、私はそれを受け止め切れなかった……」
Ushiromiya Hideyoshi,「しゃあない。お前かて人間やで。そうそう人間、割り切れるもんとちゃう」
Ushiromiya Eva,「それでも、私が悪いのよ…！　仮にも一児を育てた母だったのよ？！　………あの子の母親に、私はなるべきだった。……なのに、私は悲しみに溺れ、それをしなかった…」
Ushiromiya Hideyoshi,「しゃあない。しゃあない…！　お前だけが悪いわけとちゃうで…！　そんなに自分を責めたらあかん！」
,もう絵羽は、嗚咽を止められなくなっていた…。{n}大粒の涙をぼろぼろと零しながら、俯いて震える…。
Ushiromiya Eva,「私は、何て罪を……。………悲しいのは私もあの子もまったく同じだった…！　なのに私は自分の方が悲しいと決め付けて、……あの子の気持ちをまったく受け止めなくて……。………私は母失格なんだわ…。あの子の母になって、………あげられなかった………」
Ushiromiya Kyrie,「いいえ。……あなたはがんばってくれたわ、絵羽姉さん」
Ushiromiya Eva,「霧江さん…」
,いつの間にか、絵羽の後ろに霧江がいた。留弗夫もいた。
Ushiromiya Kyrie,「あなたが縁寿と打ち解けようと、色々な努力をしてくれたことを知っているわ」
Ushiromiya Rudolf,「……姉貴はよく堪えてくれたぜ。そんな姉貴の苦労も知らず、うちの娘が本当に迷惑をかけたな」
,六軒島の事故の後。
,ひとり六軒島より生還した絵羽は、当日を欠席して生き残った縁寿を養子に迎えた。
,……後に、互いを傷つけ合うような悲しい関係になる二人も、最初からそうだったわけではないのだ。
,絵羽は縁寿の新しい親として、最後の唯一の肉親として愛情を注ごうと努力したのだ。自身の悲しみを懸命に堪えて。
,しかし縁寿はそれを受け容れなかった。{n}唯一生還した絵羽を、自分の親を奪ったと罵ったのだ。
,……６歳の幼子の傷心を理解し、絵羽はそれでも耐えた。{n}歯を食いしばって、報われぬ愛情を縁寿に注いだのだ。
,しかし、………絵羽だって、深く深く傷付いていた。
,彼女の悲しい努力はついに報われず、…………続く未来は、悲しいものとなる。
Ushiromiya Kyrie,「あなたは縁寿に、譲治くんに注いだのと同じ愛情を、与えようとしてくれたわ」
Ushiromiya Eva,「でも、……それは私だけの独りよがりで、……縁寿ちゃんにはまったく届かなかった…」
Ushiromiya Rudolf,「それを受け止めなかったのは縁寿だ。姉貴のせいじゃない」
Ushiromiya Eva,「６歳の縁寿ちゃんにそれを求めるなんて酷よ…！　それでも私は気持ちを伝えられるよう、もっともっと……、堪えなければならなかったのに…！」
Ushiromiya Kyrie,「絵羽姉さん。これだけは信じて」
Ushiromiya Eva,「………………………」
Ushiromiya Kyrie,「私たちはあなたを、……責めてなんかいないのよ」
Ushiromiya Eva,「……霧江さん……………」
Ushiromiya Kyrie,「縁寿のために、深く深く傷付いてくれて、ありがとう……。………あの子に人の心があるなら、いつか必ず、あなたが注いでくれた愛情に気がついてくれるはず」
Ushiromiya Rudolf,「ありがとう、姉貴。俺たちは、いつまでも感謝してるんだぜ……」
Ushiromiya Hideyoshi,「…………良かったな、絵羽……。……お前のがんばりはな、……ちゃんと、……認められとんのやで……」
Ushiromiya Eva,「ううぅ……、うううぅぅぅぅ………っ…」
Gohda Toshiro,「如何ですか、縁寿さま。よろしければ、ぜひこの郷田にも挑戦していただけませんか」
Kumasawa Chiyo,「ほっほっほっほ。この熊沢も、難し〜い問題を用意しましたよぅ？」
Ushiromiya Ange,「難しい問題でもへっちゃら。縁寿ひとりだけじゃないもん。絵羽伯母さんと一緒に解くもん！」
,郷田と熊沢が挑戦しないかと誘ってくる。{n}どうせ全員に挑むのだから、誰から先だって関係ないのだ。
,絵羽伯母さん早く〜と、手を振ると、伯母さんが駆けてきた。
Ushiromiya Eva,「今度はこの二人が出題？　どっちから挑戦する？」
Ushiromiya Ange,「じゃあ、郷田さん」
Gohda Toshiro,「はいはい、畏まりました。それでは問題を出させていただきます」
Kumasawa Chiyo,「ほっほほほほほ。難しいですよぅ？」
Ushiromiya Ange,「それでも解く。コツはもう、わかったもん」
Ushiromiya Eva,「縁寿ちゃんを甘く見ちゃ駄目よ？　ねー！」
Ushiromiya Ange,「ねー！」
Gohda Toshiro,「それはそれは。…それでは、郷田らしく、台所とお料理の問題を出させていただきます」
Ushiromiya Eva,「今度は共闘しましょ。わからない時は伯母さんを頼ってね？　何かヒントを出せるようにするわ」
Ushiromiya Ange,「……ヒントもらうとメダルはもらえない？」
Ushiromiya Eva,「メダルとは関係ないから、じゃんじゃん頼ってね！」
Ushiromiya Eva,「伯母さん、わーかった。ヒントはね、魔女の帰りが普段よりとても遅くなったってところよ？」
Ushiromiya Ange,「……普段より遅いと何かあるの？」
Ushiromiya Eva,「よく考えて？　いつもの決まった時間に出来立てのご飯を作っておいたのよ？　ということは、それよりずっと帰りが遅くなったら、……どうなっちゃうかしら？」
Ushiromiya Ange,「………わかんない。食べ物が喋るなんておかしいもん」
Gohda Toshiro,「いやいえ、これはそういうお伽噺の問題ですので……」
Kumasawa Chiyo,「ほっほほほほほほ…。どうやら、おわかりにはならなかったようでございますねぇ」
,私が適当に選んだ選択肢は、どうやら外れていたらしい。……残念。
Ushiromiya Ange,「じゃあ、正解を教えて。絵羽伯母さんはわかったんでしょ？　教えて！」
Ushiromiya Eva,「いいわよ。答えはね、」
Gohda Toshiro,「絵羽さま、それはどうかお許しを…！　レシピとなぞなぞの答えは、秘密である内が華と言うものでございます」
Ushiromiya Eva,「そうぉ…？　うふふ、なら郷田さんのいないところで、あとでこっそり教えてあげるからねー」
Ushiromiya Ange,「うん、約束っ」
,しかし、後になって答えを教えられても、ハズレはハズレ。
,仕方ない。気を取り直して、今度は熊沢さんの問題に挑戦してみよう。
Ushiromiya Ange,「アイスクリーム！　魔女は帰りがすごく遅かったんだから、その頃にはもう溶けちゃってる。だから食べられない！」
Ushiromiya Eva,「さすが！　どぅお？　縁寿ちゃんは本当に賢いでしょう？」
Gohda Toshiro,「おめでとうございます、縁寿さまっ。感服いたしました。この郷田の、腕によりを掛けた難問が、こうもあっさり解かれてしまうとは…！」
Ushiromiya Ange,「全然簡単だったもん。絵羽伯母さんの問題の方が難しかった」
Ushiromiya Eva,「くすくす、ありがと」
Gohda Toshiro,「おめでとうございます。こちらが、私の問題に正解したご褒美のメダルでございます」
Ushiromiya Ange,「ありがとう！」
,よしよし、こんなの楽勝楽勝。{n}次は熊沢さんの問題に挑戦してみよう。
Kumasawa Chiyo,「次は私でございますねぇ。では取って置きの、難し〜い問題で縁寿さまを試してみましょうね。では参りますよ？」
Ushiromiya Ange,「難しいって、どのくらい？」
Kumasawa Chiyo,「ほっほほほほほほ。それは挑戦してみてのお楽しみ。それでは私はサバのデザートの問題を出しましょう」
Ushiromiya Ange,「サバのデザート…？」
Ushiromiya Eva,「熊沢さんのこと、きっとおかしな問題に違いないわ。注意してかかりましょ」
Ushiromiya Ange,「うんっ」
Ushiromiya Ange,「伯母さん、わかった？」
Ushiromiya Eva,「一文字を足せばって言うんだから、ダジャレみたいな答えに違いないわ。サバに一文字を加えて、デザートにならないか考えて……。……あ、わーかった！」
Ushiromiya Ange,「え？！　何？　何？！」
Ushiromiya Eva,「とにかく、語尾に一文字を足してみて？　それがまさに、答えそのものだから」
Kumasawa Chiyo,「ぶっぶー。ハズレでございますよー」
Ushiromiya Ange,「えー？！　わかんない！　全然わかんない…！」
Kumasawa Chiyo,「ほっほほほほほほ、ハズレはハズレでございます。ちょっと縁寿さまには難しゅうございましたでしょうか」
Ushiromiya Eva,「もう、熊沢さんったら。いやらしい問題ねぇ…」
Ushiromiya Ange,「こんなのおかしい！　サバがデザートになんかなるわけない！　答えは何？　教えて！」
Kumasawa Chiyo,「ほほほほほ、それを教えたら面白くございません。早く答えを見つけないと、……本当にデザートがサバになってしまいますよぅ？　いっひひひひひひひひひ……」
Ushiromiya Ange,「答えー、教えてー」
Kumasawa Chiyo,「だぁめでございますよ」
,熊沢は朗らかに笑っているが、頑として譲らない。{n}いくら粘っても、答えは教えてくれないだろう。
Gohda Toshiro,「以上で、私どもの問題はおしまいでございます。他の方も縁寿さまが挑みに来るのを心待ちにしているでしょう。さぁ、次の方へぜひ挑戦を」
Kumasawa Chiyo,「縁寿さまのご武運をお祈りいたしておりますよ」
Ushiromiya Ange,「うんっ。もっともっとがんばって、いっぱいメダルを集める！」
Ushiromiya Eva,「そうよ、挫けない挫けない。まだまだがんばりましょ！」
,私たちは駆け出す。{n}さぁ、次は誰に挑もうかな…！
Ushiromiya Ange,「わかった！　足す文字は“く”！　サバに“く”を足して、サバク！」
Kumasawa Chiyo,「ほっほほほほほほ、正解でございますよ」
Ushiromiya Eva,「サバクはつまり“砂漠”のこと。砂漠は英語でデザートって読むものね…！」
Ushiromiya Ange,「縁寿、英語知ってた。すごい？　すごい？！」
Ushiromiya Eva,「さっすが縁寿ちゃん、賢ぉい！　頭なでなでしてあげる…！」
Ushiromiya Ange,「んーー。伯母さんに撫でてもらうの、気持ちよくて好き」
Kumasawa Chiyo,「サバに“く”を足したらデザートにもなるなんて。本当にサバはすごいですねぇ」
Gohda Toshiro,「そんなダジャレでデザートをサバにした日には、私の首が飛んでしまいそうです……」
Ushiromiya Ange,「縁寿もやだ。デザートはアイスがいい」
Ushiromiya Eva,「あっはははははは、確かに。大丈夫よね？　今日のデザート」
Kumasawa Chiyo,「をっほほほほほほほ……。厨房で、サバのフルーツパフェが、皆さんを驚かそうと待ち構えておりますよぅ？」
Ushiromiya Ange,「そんなの嫌ぁ！！」
,みんなが大笑いする。
,私はしばらくの間、サバが綺麗に盛り付けられてパフェになっているという恐ろしい想像に、苛まれ続けるのだった…。
Kumasawa Chiyo,「これは残念……。縁寿さまに素敵なご褒美をあげないよう、邪魔をしてやろうと、知恵を絞った問題がこんなにもあっさり解かれるとは」
,とは言いながらも、熊沢は朗らかに笑う。{n}彼女のしわしわの手に、金色のメダルが輝いている。
,縁寿はそれを受け取った。
Kumasawa Chiyo,「さぁ、これで私たちの問題はおしまいですよ」
Gohda Toshiro,「この調子で、どんどんメダルを手に入れて、お館様から素敵なご褒美を獲得して下さいね！」
Ushiromiya Ange,「うんっ。ありがとう。もっともっとがんばるね…！　やったね、絵羽伯母さん！」
Ushiromiya Eva,「うふふ！　この調子でどんどん行きましょ！」
,私たちは駆け出す。{n}さぁ、次は誰に挑もうかな…！
Kumasawa Chiyo,「霧江さまの陰に隠れて、おどおどしていた幼子が、いつの間にかあんなに元気になって…」
Gohda Toshiro,「……親族会議を重ねる度に、若者の成長を感じるものです。あと数年も経てば、縁寿さまも恋を覚え、化粧を覚え、やがては一人前のレディに成長されるのでしょうね」
Kumasawa Chiyo,「そうですねぇ……。普通に、年月を重ねて下さったなら…」
,残酷な運命は、……縁寿という雛に、ひとりぼっちの未来を強いる。
,卵は温めなければ、孵らない。{n}彼女という卵は、誰にも温められず、孵ることもなく…。
Gohda Toshiro,「縁寿さまは冷え切った卵のまま、孤独な未来を迎える他ないのでしょうか…」
Kumasawa Chiyo,「……卵の殻は、いつだって内側から破られるもの。……冷え切った殻は、とてもとても硬いでしょうが、それでも破れぬものではありません」
Gohda Toshiro,「縁寿さまに、その強さがあるでしょうか」
Kumasawa Chiyo,「それを、得ることが出来るか否か。それがこの最後のゲームと聞いています」
Gohda Toshiro,「私たちはもっと、メッセージを送るべきではないでしょうか。……せめて温められぬ卵なら、殻が割りやすいよう、少しでも外から叩くとか」
Kumasawa Chiyo,「自らの殻を割る力もない雛を、無理に卵の外へ出せば、寒風に耐えることは出来ないでしょうね。縁寿さまは、その力とたくましさを、自ら得なければならないのです」
Gohda Toshiro,「……ですから、その力とたくましさを、私たちは何とか伝えることは出来ないんでしょうか」
Kumasawa Chiyo,「言葉とは、与えられるものでなく、受け止めるものです。……私たちが何を与えようとも、縁寿さまが受け止めなければ、何の意味もない」
Gohda Toshiro,「…………そうですね。私たちが何を伝えても、縁寿さまが耳を貸さなければ、意味がない」
Kumasawa Chiyo,「ほほほほ……。見守るしかないんですよ、私たちには。馬を水場に連れて行くことは出来ても、飲ませることは出来ないのですから」
Gohda Toshiro,「縁寿さまが、より良い未来を自ら選択してくれることを、……祈るしかありませんな」
Kumasawa Chiyo,「縁寿さまが、諦めと悲しみを紛らわせるためだけの怒りに身を任せず。……本当に縁寿さまが求めておられる、たった一つの願いに純粋であってさえくれれば。彼女は絶対に、自分の一番の願いを叶えることが出来るでしょう」
Gohda Toshiro,「皮肉なものです。……その一番の願いを、自ら一番最初に、否定されているのですから」
Kumasawa Chiyo,「笑う門に福来る。泣きっ面に蜂。信ずる者は救われる。……人の思いが、その強さが、自分の未来を自ら生み出すのです」
