Speaker,PS3 Japanese - Censored (JPC)
Ushiromiya Battler,「……ありがとう、感謝する。……だが甘い物は苦手だ。下げてくれ」
Kumasawa Chiyo,「お、……お館様っ…」
Ronoue Genji,「…………………」
Ushiromiya Battler,「同じことをもう一度言わせるな。……片付けて下がってくれ」
Kumasawa Chiyo,「お、お館様…、せめて一口、お口に運ばれるわけには参りませんか…？　ベアトリーチェさまが、お館様のためを思い、こしらえたものでございます…」
Ushiromiya Battler,「……気持ちはありがたく受け取っておく。……今は大切なゲームの最中だ。俺にとっても、…ベアトにとっても大切な、………最後のゲームなんだ。だから頼む。俺の心を掻き乱すような真似は、慎んでくれ」
Kumasawa Chiyo,「それはあまりにも酷ぅございます…！　気持ちは感謝する、大いに結構でございます。しかしそれをせめてッ、一口、お召しになる形ではお示しできませんか…！」
{f:5:Beatrice},「…………………お父様…」
,ベアトは悲しげに戦人を見る。
,……その眼差しを避けるように、戦人は俯く。
,その表情は、彼が彼女に見せたことのあるものの中で、もっとも苦々しかった…。
Ronoue Genji,「………………。……熊沢、それを片付け、下がるように」
Kumasawa Chiyo,「お館様…！！」
Ushiromiya Battler,「………………………」
,すがるような熊沢に、戦人は背中を向ける…。
{f:5:Beatrice},「……失礼…、しました…。……片付けましょう、熊沢さん…」
Kumasawa Chiyo,「そういうわけには参りませんっ。大切なゲームに、少しでも力添えしたいベアトリーチェさまが、せめてこのような形でもお力になりたいと、頑張られた差し入れでございますッ。それを、一口さえせずに下げろとは、女を馬鹿にするにも程がございますッ！！」
Ronoue Genji,「………熊沢」
Kumasawa Chiyo,「お館様も男ならば！　女の手作りの差し入れにせめてどうか一口で結構でございますので、お手をつけて下さいまし！！　女の気持ちを踏み躙ろうというおつもりでしたら、この熊沢、殺されたってここは退きませんよ、えぇ退きません！！」
{f:5:Beatrice},「く、……熊沢さん、……もう、結構ですから……」
Kumasawa Chiyo,「そういうわけには参りません！！　お館様ッ、これに毒でも入っているとお思いですかッ？！」
Ushiromiya Battler,「………………………」
,……あぁ。ベアトがクッキーなんて差し入れて来たら……。
,……そりゃ、おかしな、笑える毒が混じってて当然だって、思うだろうが……。
,毒でも入ってると思うか、だって……？
,そんな、……丁寧で可愛らしく盛り付けられたクッキーに、……おかしなものが入ってるなんて、誰が思うかよ…。
,そして、………ベアトが、………そんなものを作るなんて、………誰が思うかよ、ってんだ………。
,だからこそ、……おかしな毒を混ぜてやろうなどという邪気のない、無垢なベアトの仕草が、まっすぐに見ることが出来ないのだ……。
,ベアトは、黙って片付けを始める。……時折、鼻を啜りながら。
,熊沢は戦人をじっと睨み続けていたが、小さく溜め息を吐いてから、ベアトの片付けを手伝った。
,しかし、その表情から厳しさがなくなることはなかった。
{f:5:Beatrice},「………失礼しました、お父様。…それでは失礼いたします」
Ushiromiya Battler,「呼ぶな……」
{f:5:Beatrice},「………………」
Ushiromiya Battler,「俺を、お父様と呼ぶな。……ベアトは、俺をそんな呼び方をしたことは、一度もない」
{f:5:Beatrice},「は、……はい…。……失礼いたしました…」
,ベアトは、顎が胸に付くくらいにうな垂れながら、そそくさと書斎を後にする。
,一瞥をくれてから、熊沢もそれを追った。
,熊沢が、やや乱暴に扉を閉めると、二人の足音は急速に遠退いていった…。
Ushiromiya Ange,「…………………。……実の妹が言うのも何だけど、複雑な気持ちだわ」
{f:5:Featherine},「相手がベアトでさえなければ、素直に女の敵と言えるのに、か…？」
Ushiromiya Ange,「……私は、お兄ちゃんとベアトが、どうして馴れ合ってるのか、さっぱりわからない。今をもって、ベアトは倒すべき私たちの最大の敵だと思ってる。……でも、だからといって。あのお兄ちゃんの対応は、……女として愉快じゃないわ」
{f:5:Featherine},「戦人の気持ちも、少しはわかるがな。……悲しいことだ」
,どういう確執、あるいは縁があったかは、未だによくわからない。
,しかし、お兄ちゃんにとってのベアトは多分、……好敵手か、それ以上の関係があったのだ。
,お兄ちゃんにとってベアトを倒すというのは、敵として憎しみと共に討ち破るのではなく、……彼女の問いに対し、誠実な答えを示すような、……そんな気持ちさえ感じられる。
,そう。お兄ちゃんたちの戦いは、憎しみではなく、それを超えた感情に基づいていることを、私は否定できない。
Ushiromiya Ange,「………さらに言えば。……あそこまで冷たくされて、それでもなお、お兄ちゃんに尽くそうとするベアトも、……大したもんだわ。もう一人の、姉のベアトと私も同意見よ。……どうしてお兄ちゃんにあそこまで尽くすのか、理解できないわ」
{f:5:Featherine},「そしてその理解できぬ要素は、千年を経て変化を遂げるとはいえ、……紛れもなく、我々の知る黄金の魔女、ベアトリーチェに受け継がれるものである…」
Ushiromiya Ange,「……えぇ。理解しているわ。……このベアトを知ることもまた、やがてのベアトを知ることに繋がる。……そしてそれは、このおかしなゲームで最大の大駒と、あるいはこのゲーム盤そのものを説明するかもしれない…」
{f:5:Featherine},「謎多き魔女であるな……」
,フェザリーヌは、そうは言いながらも余裕の表情で微笑む。
,すでに答えを知っているとでも言うような、嫌味ある余裕は相変わらずだ。
Ushiromiya Ange,「………ベアトリーチェ。話を聞きたいわ」
{f:5:Beatrice},「は、……はい、何でしょうか、縁寿さん…」
,縁寿が問い掛けると、書庫の物陰で、書物のカケラを読んでいたベアトが、びくっとして反応する。
Ushiromiya Ange,「……あなたは、何で右代宮戦人を、お父様と呼ぶの？」
{f:5:Beatrice},「わ、私という駒を、生み出して下さったからです…」
Ushiromiya Ange,「……では、どうして右代宮戦人にそこまで尽くすの？　駒は、生み出した造物主に絶対服従しなくてはならないルールでもあるの？」
{f:5:Featherine},「そんなルールはない。……駒は道具、…あるいはナイフだ。……ゲームマスターが上手に扱えば便利な道具になる。しかし、扱いを間違えれば自らを傷つけもする。……道具になろうと凶器になろうと、そこに道具の意志はない。ただ結果があるだけだ」
Ushiromiya Ange,「じゃあ、どうしてあんたはお兄ちゃんにああも尽くすの？　まるでそれは、……あなたという駒の目的かのようだわ」
{f:5:Beatrice},「は、………はい。…それが、私が生み出された目的だからです」
Ushiromiya Ange,「あんたを生み出したお兄ちゃん自身が、その目的を与えたの？」
{f:5:Featherine},「それは違う。……戦人はゲームマスターとして、“そういう役目を持った駒”を、盤上に置いたに過ぎない。……そして、彼女という駒を生み出したのは、このゲームを生み出した最初のゲームマスターである、ベアトリーチェ自身だ…」
Ushiromiya Ange,「……あぁ、ややこしい話だわ。……つまり、あんたはお兄ちゃんのことを、お父様お父様呼んでるけど、別に父親ってわけじゃないのね。……あんたは、お兄ちゃんに尽くさなければならないという目的のために、親しみを込めて、お父様と呼んでるだけだわ」
{f:5:Beatrice},「は、……はい。……そうだと思います。私という駒を盤上に置いて下さったのがお父様です。お父様が盤上に置かなければ、私という駒の出番はありません。ですから、私がここにこうして存在し、そして私の目的のために尽くせるのは、全てお父様のお陰なのです」
Ushiromiya Ange,「……なるほど。そしてそれは、お父様と呼ぶのに相応しいってわけね。……じゃあ誰があんたに、お兄ちゃんに尽くすように命じたの？　……あぁ、それは初代ゲームマスターのベアト自身よね。……あぁぁ、ややこしいっ」
{f:5:Featherine},「なぜにそなたは、右代宮戦人に尽くさねばならぬのか、……と尋ねたいのであろう？　しかし、それを彼女に答えることは出来ぬ。彼女に与えられたのは目的だけだ。……その目的を与えた動機は、与えた本人にしかわからぬのだから」
Ushiromiya Ange,「……なるほど。それも考えて見るがいい、人の子よ、ってわけね。……んで、ついでに、あんたにはもう、その察しがついていて、にやにやしながら私が悩んでいるのを見ているってわけだわ」
{f:5:Featherine},「くっくっくっく。そなたは我が巫女としてつくづく優秀だ…」
{f:5:Beatrice},「………私は、……お父様に尽くします。…私の存在が、お父様の幸福のお役に立てる。……それが、私の一番の喜びです。……そして、…………」
,そこでベアトが言い澱む。
Ushiromiya Ange,「何？　そして、何よ」
{f:5:Beatrice},「は、はい…。……そして、………それをいつかお父様にお認め頂ければ、……それが私の一番の幸せなのです…」
{f:5:Featherine},「ふっ………」
Ushiromiya Ange,「………何よ、それ。……尽くしたいってだけなら、まさに魔女の家具ねと言いたいところだけど。……それを認めてもらいたい？　それじゃ家具ってより、」
,そこで縁寿は言葉を切る。
,……それじゃ家具ってより、……お兄ちゃんが大好きなだけの、………ただの女の子じゃない。
,………………意味が、わからない。
,このベアトの行動原理は、お兄ちゃんを慕う女の子そのもの。
,でも、ならば彼女は何？
,お兄ちゃんが好きなら、慕うのも尽くすのも、自分自身でするべきだわ。
,それをどうして、……“彼女という駒”を生み出し、自分以外の存在にやらせるの……？
,それじゃ、……もしもお兄ちゃんが振り向いてくれたとしても、それは駒の彼女に対してであって、……彼女と言う駒を生み出した、創造主に対してではなくなってしまうじゃない。
,私だって、誰かを好きになったら、きっと尽くしたくなると思う。
,でも、それは当然、私自身がやりたいこと。
,だって、“私”に振り向いてほしいんだから。
,尽くせども、決して報われぬ、……まるで無償の恋。{n}しかも、それを自らの意思で行なっている…。
,ベアトの様子は、恋する少女の、平均的なそれにしか見えない。
,自分の好意を、いつか認めてもらいたいと夢見て、献身的に尽くしている。
,……どうしてこんな駒を、ベアトは生み出したの…？
,恋愛の話じゃわかりにくい？　じゃあ、食事で例えるわ。
,例えるなら、“自分の代わりに食事をしてくれる駒”くらい、無意味な存在。
,駒にいくら食事を代わってもらったって、あなた自身はお腹が空いたままでしょう？
,食べたいのは、あなた。{n}駒に代わらせる理由など存在しない。
,世の中の多くの仕事は、人に代わることが出来る。でも、恋と食事だけは、他人に代わらせる意味など、絶対にない。
,そう。……このベアトは、“駒”としてありえない理由で、生み出されている……。
,……一見、普通の女の子にしか見えない彼女は、………知れば知るほど理解できない、……まるで虚数のような存在なのだ……。
{f:5:Beatrice},「……お父様は、そう呼ばれるのを嫌われていました。……そしてお父様の望まれる私も、そうは呼んでいませんでした」
Ushiromiya Ange,「そうね。かつてのあんたは、誰が相手でも呼び捨てにしてたわ」
{f:5:Beatrice},「………………。だからと言って、……お父様を呼び捨てには出来ません。……せめて、戦人さん、……と呼ぶように、努力はしたいと思います」
Ushiromiya Ange,「あんなに冷たくされて、よくめげないものね」
{f:5:Beatrice},「……お父、……いえ、……戦人さんは、今、大切なゲームに臨まれています。相手は、大ベルンカステル卿の駒、強敵、ヱリカ卿です」
{f:5:Beatrice},「……いよいよゲームが佳境に差し掛かろうというデリケートなところに、私がしゃしゃり出て、……戦人さんが望まない、お父様という言葉を掛けてしまったのですから、……機嫌を崩されても、無理ないことです…」
Ushiromiya Ange,「…………………」
,あのような冷たい仕打ちをされてもなお、ベアトは戦人に尽くしたいという気持ちを持ち続けているようだった。
,傍目には冷遇されているようにしか見えないのに、……本人は意にも介さない。
,まさに恋する乙女の盲目さ……。
Ushiromiya Ange,「……それとも、私に愛がないから視えない？」
{f:5:Featherine},「愛があれば、見えぬものが視えることもあろうな」
,ベアトは、かつての彼女を記したカケラの本に、再び没頭している。
,……戦人の望む自分の、何かを見つけるために。
,私には理解できないわと、肩を竦める縁寿。{n}そしてそれを見て、生娘にはわからぬと笑うフェザリーヌ。{n}不機嫌に言い返す縁寿。
,彼女らのそのやり取りは、書庫の陰のベアトには、まったく届かないようだった……。
,全員を追い出し、……書斎には戦人だけが残っていた。
,薄暗い書斎には、彩りなど何もない。
,しかし、……さっき、ここにクッキーの皿が置かれていた時だけは、わずかであっても、室内が華やいで見えたのだ…。
,すでに何も置かれていない机の上を、……戦人はぼんやりと見る。
,するとそこには、先ほどのあのクッキーの皿が蘇った。
,しかし、……それは幻だ。
,見ることは出来ても、食べることはおろか、触れることも出来ない…。
,戦人が望むなら、“触れること”も“食べる”ことも、出来はするが、……虚しいだけだ。
,それは戦人の望む手触りと味しか与えない。
,……本当はどんなクッキーだったのか、……もはや彼には、知ることも出来ないのだから。
Ushiromiya Battler,「………………………」
,戦人の向かいの、応接ソファーに、……ゆっくりと黄金の蝶の群が集い、…在りし日のベアトの姿を形作る。
{f:5:Beatrice},「“ほォら、食べろよ〜☆　妾が珍しく手作りしたのだぞ…！　安心せよ、自信作であるぞ”」
Ronove,「“ぷっくっくっく！　お嬢様の場合、むしろ自信作の方が不安になろうと言うものですな”」
Ushiromiya Battler,「……まったくだぜ。……お前が作るクッキーなんて、どうせおかしな毒が入ってるに決まってらぁ」
{f:5:Beatrice},「“それは心外な。仮に入っていたとしても、そなたのあれがそうなって、こーなっちゃうかもしれない程度のモンではないかァ。うっひっひゃっひゃ！”」
{f:5:Virgilia},「“そういうことばかり普段からしているから、戦人くんに食べてもらえないのですっ”」
Gaap,「“えー、手料理に何か入れるなんて基本でしょう？　爪に髪の毛、魔法のおまじないに愛のカケラ…、うっふふふふふ！　あんたたちだったら何を入れるの？”」
Beelzebub,「“ハーイ！！　何も入れませーん、おいしく自分でいただいちゃいまーす！”」
Satan,「“だと思ったわ、あんたは出オチなのよ、まったく！！”」
Asmodeus,「“でもォ、女は３つの袋を掴めって言うしィ☆　胃袋は最初の第一歩よね？　次がお財布の袋でェ、３つ目は何かしらァ、きゃっきゃ☆”」
Mammon,「“男を振り向かせるなら、身も心も魂さえも、全てを私のために捧げさせたい！　だからこそ、私は手料理に全ての力と愛情を注ぎ込めるの”」
Belphegor,「“ふふ、いずれにせよ、手料理を食べさせるのは、古今不変の正攻法と言えるだろうな”」
Lucifer,「“馬鹿馬鹿しい。そんな小細工をしないと男心一つ掴めないなんて、情けないったらありゃしないわ”」
Leviathan,「“へ〜？　お姉様が男心をどの程度お掴みになった経験がおありか、聞いてみたいものですけどぉ？”」
{f:5:Beatrice},「“戦人ァ、何にもおかしなモンは入ってないから食ってくれよォ〜。妾がそなたのためにクッキーを手作りするなんて、二度とねぇからさァ☆”」
,………二度と、ないだろうな。
,ゆっくりと、手を伸ばし、……クッキーの皿の幻に、……触れる。
,触れる直前で、それは黄金の蝶に変わり、……書斎の闇にふわりと消えた。
,ロノウェの幻も、ワルギリアの幻も消えている。{n}…しかし、ベアトの幻だけは、まだソファーに残っていた。
{f:5:Beatrice},「……何が不満か？」
Ushiromiya Battler,「…………それを、俺に言わせるつもりか」
{f:5:Beatrice},「くっくくくくく。……新しき妾が、そなたの望んだ姿とあまりに違えば違うほど、……妾が二度と蘇らぬ存在であることを思い知らされるから、……であろう？」
Ushiromiya Battler,「………………………」
{f:5:Beatrice},「くっくっく！　いい女は逃がしたら二度と捕まらぬわ。今頃になって、妾がいい女だったと気付いたであろうが〜」
Ushiromiya Battler,「……うるせぇ。お前なんか二度と現れなくて、……せいせいすらぁ」
{f:5:Beatrice},「ふっ……………」
,ベアトはソファーに寝そべるような仕草をしながら、天井を見上げた。
,戦人も背中を向けて窓辺に立ち、……しばらくの間、沈黙の時間が過ぎた。
{f:5:Beatrice},「わかっていると思うが……」
Ushiromiya Battler,「……わかってらぁ」
{f:5:Beatrice},「そなたの期待する妾は、すでに消えた」
Ushiromiya Battler,「……わかってる。……あのベアトは、紛れもないお前自身ではあっても、……かつてのお前とは異なる存在で…。……お前はもう、……絶対に蘇らない…」
{f:5:Beatrice},「妾の魂と、この女らしさ、性格の良さ、気風の良さは、魔女としての千年によって培われたものだ。それはまったく同じ千年を経ぬ限り、妾と同じにはなり得ぬ。即ち、……そなたが妾を生み出そうと目論む時点で、すでに生い立ちが異なるのだ」
Ushiromiya Battler,「あぁ。…………お前が絶対に蘇らないなんて、……あの性悪ベルンカステルに、ばっちり保証されてるぜ…」
{f:5:Beatrice},「だが、期待しているのであろう？」
Ushiromiya Battler,「…………………………」
{f:5:Beatrice},「新しき妾が、ある日、豆腐の角にでもコツンと頭をぶつけ、過去の記憶を取り戻して見事復活！　……みたいなのを期待しているのであろう？　ふっひゃっひゃっひゃ！　そんな妄想プロット、今時、ラノベだって通用せぬわ！」
Ushiromiya Battler,「……うるせぇ。……お前だってかつて。……俺が思い出して、……気付くのをずっとずっと、待ってやがったじゃねぇかよ」
{f:5:Beatrice},「………………………」
Ushiromiya Battler,「……………………」
,じゃあ、……何だよ。
,俺とお前の関係は、……かつてと、綺麗に逆になったって、…ことなのかよ……。
{f:5:Beatrice},「………ふ…。……妾も、……そなたがいつかはきっと気付く、思い出す、奇跡が起こる。……そう信じてゲームを繰り返したこともあったがな」
Ushiromiya Battler,「………………どういう気持ちだったんだよ。……お前が、俺とゲームをしている時は」
{f:5:Beatrice},「くっくくくくくく…。自分の胸に聞けとはよく言ったものよ…」
Ushiromiya Battler,「………………………」
,……辛いな。
,むしろお前に瓜二つでさえなければ、……もう少し心の整理もついたんだ。
{f:5:Beatrice},「まぁ、好きにせよ。かつて妾は、そなたを苛み、弄んだ。………今度はそなたがそれを、妾に復讐する番だ。……新しき妾は、何もわからず、おろおろとするのみ。煮るも焼くもそなた次第よ。積年の恨みも晴れるであろうが」
Ushiromiya Battler,「…………お前自身が相手ならな。さぞや気分も爽快だろうぜ。……だが、………あのベアトは、……お前じゃない」
{f:5:Beatrice},「妾でないというなら、誰なのか」
Ushiromiya Battler,「……お前によく似た、………別人だ」
{f:5:Beatrice},「だが、紛れもなく、妾でもあるぞ」
Ushiromiya Battler,「………そうだな。お前自身であり、……そして同時に、……別人なんだ」
{f:5:Beatrice},「ならば、新しき妾も災難なものよ。妾の身代わりに、慰み者とされておるわ。……くっくくくくく、何と気の毒なことか」
Ushiromiya Battler,「………………………………」
,それが、……俺の矛盾かもしれない。
,新しいベアトが、別人だと思えるからこそ、受け入れられない。
,別人だとわかっているのに、……ベアトの面影を引き摺ってしまう。
{f:5:Beatrice},「ならばいっそ。……あれは妾の娘とでも思え」
Ushiromiya Battler,「………娘、………？」
{f:5:Beatrice},「妾の血を引きし、瓜二つの娘と解釈せよ。何しろ妾の分身であり、しかし千年の経験を経ぬのだから、そう呼んでもおかしくはあるまい」
Ushiromiya Battler,「……確かに…」
{f:5:Beatrice},「妾は死して、娘を残し、……そなたに託したと、そう思うのだ。さすればそなたも、あやつをどう受け止めればいいか、少しは考えやすいのではないか」
Ushiromiya Battler,「らしくもなく、……うまい例えをしやがって」
{f:5:Beatrice},「茶化すでない。あやつは、我が娘だ。妾が死んで残し、そなたに託した忘れ形見だ。………妾の面影を押し付けるも自由。恨みつらみを妾の代わりにぶつけて慰み者としても良い」
{f:5:Beatrice},「……妾の罪を背負わせ、好きに苛めばそなたの鬱憤も晴れようぞ。それが趣味でないというなら、妾のように人の道を踏み外さぬよう、正しく導くのもまた一興だ」
{f:5:Beatrice},「……あやつは、そなたに尽くすように、生まれながら出来ておる。そなたが望めば、どのような姿にだって、変えられる。………千年の奇跡を経たならば、妾そのものにさえ、なれるかもしれない」
Ushiromiya Battler,「……かつてお前にされたように、ひん剥いて、鎖で引っ張り回すことさえ自由だな」
{f:5:Beatrice},「くっくっくっく。そうだな、今ならばそれ以上の非道なる所業さえ可能であろうぞ…」
Ushiromiya Battler,「…………………お前の分身であり、そして、……娘、……か…」
,彼女が、ベアトリーチェというルールによって再び生み出された、まったく同じ駒、同じ本人であることは間違いない。
,しかし、それでは受け入れられない時、………彼女がベアトの娘であると解釈することは、……俺の心のわだかまりと、どう彼女に接すればいいのかを考える、明確な道標になり得た。
,…………俺は、……やっと。
,…さっき、彼女に酷いことをしたのだと、………理解できる………。
,床に涙を零し、……それを目で追った時。{n}床に、白い名刺大のカードが落ちているのに気付く。
,それは、……あのクッキーと一緒に飾られていた、…メッセージカードだった。
,早く片付けて出て行けと急かしたので、これを床に落としたことに気付かなかったのだろう。
,それを拾い上げ、………添えられたメッセージを読む。
,………それは、あまりに無垢で、…純真な、……短い一言が記されていた。
,こんなにも目に沁みるのだから、……自分には確かにそれが読めているはず。
,……なのに、………涙で滲んで、…何も、………見えない………。
,……光と音の洪水は、ゆっくりと収まっていく。
,訪れた静寂には、さっきまで聞こえていたはずの、外の風雨の音さえない。
,朱志香も、……譲治も、……恐る恐る目を開く…。
,……ここは、……一体……？
,そこは、見たこともない不思議な部屋だった。
,洋風の喫茶室のように見えた。
,……調度品のセンスもよく、とても上品。{n}気品ある人物の部屋に感じられた。
,テーブルの上には、紅茶の道具の準備と、……ゲームの途中のような、チェス盤が置かれていた。
,しかし、不思議な違和感。
,それは、盤上が白黒のチェッカー模様だからチェスのように感じられたが、……よく似た全然別の、誰も知らないゲームのようだった。
,一見、チェスのように見えて、チェスでないように。
,その部屋の調度品も、いや、部屋全体も、……洋式の喫茶室のように一見、見えて、……でも、まったく違う別のものであるかのような違和感を感じさせた…。
Ushiromiya Jessica,「………こ、……ここは……、一体……？」
Ushiromiya George,「……朱志香ちゃんに嘉音くんも…。……………紗音？　紗音はどこに…？！」
Shannon,「譲治さま、私はここにおります」
Kanon,「僕もここにいます。……お嬢様、譲治さま。このような場所にお連れしたことをお詫びいたします」
Ushiromiya George,「……一体、何がどうなってるんだい。……紗音が取りだした、蝶の羽のようなものが眩しく光り出したと思ったら…」
Ushiromiya Jessica,「わ、私もだぜ…！　嘉音くんが黄金蝶のブローチとかいうのを取り出したら、それが輝き出して…」
Shannon,「お嬢様、譲治さん、まずはご無礼をお許し下さい。そしてどうか、落ち着いて下さい。……これから、不思議なことが起こります。その不思議な存在は、私たちを試すでしょう」
Ushiromiya George,「試す……？　…それがひょっとして。…さっき君が言っていた、……僕たちが結ばれるために、乗り越えなくてはならない試練、……というやつなのかい」
Ushiromiya Jessica,「し、……試練？」
Kanon,「………お嬢様にはまだ説明していませんでした。お詫びします。………しかしどうか。…先ほどのお嬢様の言葉が本当なら、……どうか力を貸して下さい。僕も、……精一杯がんばりますから、どうか……」
Ushiromiya Jessica,「……わ、…私にはさっきから、何一つわかりゃしねぇぜ…。譲治兄さんは、何か知ってるの？」
Ushiromiya George,「一応はね。………今の状況を、君同様に驚いてはいる。しかし、これが避けられぬ試練で、僕たちに不可欠だと言うならば、僕は何が訪れようとも受けて立つつもりだよ」
Ushiromiya Jessica,「……………試練……？」
Shannon,「嘉音くん。ブローチを」
Kanon,「うん……」
,二人は、２つに割れた黄金蝶のブローチを、互いに近付け合う。
,近付くに連れ、山吹色の眩しい輝きが強さを増した。
Ushiromiya George,「……朱志香ちゃんもどうか、心の準備をしてほしい。僕には、すでにその準備がある」
Ushiromiya Jessica,「ど、どういうことだよ…！　私にはさっぱりだぜ！　一体、何が起こってるんだ…？！」
Ushiromiya George,「試練だよ。愛し合う二人のための、試練」
Ushiromiya Jessica,「え、……えぇ…？！」
,歯が浮くような台詞を、譲治はさらりと言ってのける。
,朱志香はその台詞のあまりの恥ずかしさに、思わず赤面してしまうが、……譲治の表情に浮かぶ、険しさにさえ似た真剣さに、自身も表情を引き締めざるを得ない…。
,そしてそれは、紗音と嘉音もそうだった。
,……二人はまるで、神聖な決闘に臨むかのような眼差しで、互いの黄金蝶の羽を近付けあっているのだ。
,そして、二人の持つ羽が、……１つのブローチとなって、その魔力を取り戻す。
,さらに激しい光が部屋を満たし、……それを見た全員の網膜に、ブローチが砕け散り、中から何か光る２つのものが飛び出すところを焼き付かせた…。
,「人は、愛のために生きるのです！　そう、愛こそは世界なり！」
,「あぁ、愛の力の何と偉大なことか…！　愛こそは全てなり！！」
,突然、聞いたこともない二人の声が響き渡った。
,何事？　一体誰…？
,譲治と朱志香は恐る恐る目を開ける……。
,するとそこには、まるで、先ほどまで２つに割れていたブローチが、そのままに顕現したかのように、……２人の悪魔が姿を現していた…。
,「おやっ、おかしいぞフルフル…！！　どうして我らはこのようなところに？！」
,「本当に不思議ですわ、ゼパル…！！　ニンゲンと家具しかいない！　魔女はどこ？　私たちを呼び出すに相応しい、魔女の姿はどこに？！」
,「あぁ、僕たちは契約の魔女の名前をよく覚えているはずさ。呼んでみようじゃないか、フルフル！」
,「えぇ、そうねゼパル！！　私たちは契約の魔女、黄金の魔女の名前を知っている！」
,「じゃあ呼んでみようッ！」
,「せーのっ！」
,「「ベアトリーチェぇえええぇえええええええええ！！」」
,まるで舞台演劇のように大仰で、少し滑稽な語り方をするこの二人が、絶大な力を持つ悪魔であると理解するのは、今はまだ難しいだろう。
,二人の悪魔がベアトリーチェの名を呼ぶと、部屋に黄金の蝶の群の旋風が湧き起こる。
,そしてそれは、二人の黄金の魔女の姿を形作った…。
,「あれぇ、ベアトリーチェが２人だわ…！」
,「僕たちだって２人だもの。ベアトリーチェがたまには２人だって、おかしくはないさ」
{f:5:Beatrice},「こやつは、妾の分身にして妹だ。２人は同じにして１人と同じ」
{f:5:Beatrice},「は、……初めまして」
Shannon,「お久しぶりです、ベアトリーチェさま…」
Kanon,「………………………」
Ushiromiya Jessica,「わ、……私は夢を見ているの……？」
Ushiromiya George,「……同感だね。しかし、茫然自失するには、まだ早いよ」
,朱志香と違い、譲治はこの異常な状況にも冷静を保っている。
,……彼はすでに紗音から、これから何が起こるかを聞かされているからだ。
{f:5:Beatrice},「契約の悪魔たちよ、久しぶりであるな…！　ゼパル。それにフルフル」
Zepar,「あぁ、お久しぶり！　君は相変わらず元気そうだねっ！」
Furfur,「それにしても可愛らしい妹君！　潤んだその瑞々しい瞳は、水蜜桃の味がするんじゃないかしら…！」
{f:5:Beatrice},「え、……あ、…ど、どうでしょうか…」
,ゼパルとフルフルが、怪しげに笑いながら左右からベアトに絡み付く。
,その仕草の一つ一つが、いちいち大仰で、なのに洗練されていて。二人の仕草はまるで演劇のようだった。
{f:5:Beatrice},「それくらいにしておけ、契約の悪魔たちよ。その悪ふざけも、今宵限りで見納めとはな。寂しいものだ」
{f:5:Beatrice},「見納めとは……？」
Zepar,「僕たちの依り代のブローチは、もう壊されてしまったからね！」
