Speaker,Umineko Project (UP)
{f:5:Lambdadelta},"""Remember, that girl said it a lot, right? ""Why don't you something foreverrrr?"", right?! Yes, that phrase was the main point! Foreverrrr? For Evaaaa? Yes!"""
{f:5:Lambdadelta},"""She was actually...Ushiromiya Eva!! What do you think?! Are you shocked?! Oh‐hoh‐hoh‐hoh‐ho!!"""
{f:5:Beatrice},"""Hoh...! I did not notice that! ...Mngh, to think that there would be a hint in a place like that."""
{f:5:Bernkastel},"""......You're good at playing along with her, Beato. This kid can get a little full of herself, so don't take it too far. See you, I'm leaving."""
{f:5:Lambdadelta},"""Wait, wait! It's not fair if you just listen to my secret and don't tell me yours!! Tell me who she really was!!"""
{f:5:Bernkastel},"""......Your secret was so incredible that mine just wouldn't match up. ...So in exchange, I'll tell you my own special secret. I'll tell you the name of the culprit in this game called {i:Higurashi no Naku Koro ni}."""
{f:5:Lambdadelta},"""Gyaaaaaaaaaaaaaaa, don't tell meee!! I'm playing it right nowwww!!"""
{f:5:Bernkastel},"""......Ahhahahahahhahhahhahhah... See you, Beato. The black tea was delicious. Oh, about the crackers, though, the repertoire of jam was lacking. Get some gochujang chili paste every once in a while. It goes great with Russian tea. Later."""
{f:5:Beatrice},"""I see. Alright. I shall try it. I shall call for you when the preparations are finished for the next game. Until then, feel free to draw up a strategy at your leisure."""
{f:5:Bernkastel},"""Yes, I will. This last game was pretty interesting. Later."""
{f:5:Lambdadelta},"""Heyyy, wait a sec, tell meee!!!"""
{f:5:Beatrice},"""*cackle*cackle*. My, my, you two really are close."""
{f:5:Lambdadelta},""".............................. ......Yes, that's right. ...Oh, how I love you, {f:5:Bernkastel}. You could even say I'm in love with you."""
{f:5:Lambdadelta},"""......I want to gouge out her eyes so she can see no one other than me. ......Oh, wouldn't that just be to die for? It'd be wonderful to dunk them in black tea. Ahah!"""
{f:5:Beatrice},"""Who knew she had entranced Lady {f:5:Lambdadelta} to this extent. ......It seems I carry a heavy responsibility. Still, this last game truly was close! I was a breath away from defeating Battler."""
{f:5:Lambdadelta},"""..................Beato. Can I ask you something?"""
{f:5:Beatrice},"""What is it? I won't tell you that girl's name. *cackle*cackle*!"""
{f:5:Lambdadelta},"""...Just when are you going to stop screwing around? ...Do you even have the {i:slightest} intention of winning?"""
,{f:5:Lambdadelta} threatened her with a low voice that she had never used in front of {f:5:Bernkastel}.
,...It completely blew away the calm atmosphere which had been there until a moment ago.
{f:5:Lambdadelta},""".........You know, I'm supporting you 'cause you're meant to be a witch who can win against {f:5:Bernkastel}. If you don't have the power to win against her, then I'm ready to abandon you at any time, got it......?"""
{f:5:Beatrice},"""...............How scathing. What about me dissatisfies you? ...As you know, my game board is perfect. Lady {f:5:Bernkastel} will never be able to win..."""
{f:5:Lambdadelta},"""Yeah, that's right. Your board truly is impressive. {f:5:Bernkastel} could spend a hundred years, or even a thousand years here, and she would still be unable to win against this game board, it truly is that impressive and perfect."""
{f:5:Lambdadelta},"""......That's why, in exchange for letting me borrow that, I made you a witch. .........If I stop being your guardian, you'll immediately go back to being a {y:0:Human}{n:0:human}. ...Make sure you don't forget that, no matter how much incredible magical power you hold, ......you are nothing more than a temporary witch."""
{f:5:Beatrice},"""I, ......I know that. ...I am grateful to you..."""
{f:5:Lambdadelta},"""Don't speak so casually. I'll forgive that when {f:5:Bernkastel}'s around, but I won't when she isn't. Recently, maybe you've forgotten your debt to me."""
{f:5:Beatrice},"""Th‐that is, .........n‐...not, ......not so, my Lady......"""
{f:5:Lambdadelta},"""...Aah, changed my mind, that creeps me out. You can talk the same way as usual. But be mindful of what you say. ......I have a surprisingly short temper, you see?"""
{f:5:Beatrice},"""M‐......mm......"""
{f:5:Lambdadelta},"""Back to the point. ...Your game board truly is perfect. ......You should be able to defeat {f:5:Bernkastel} without any trouble. ...But that kid won't give in easily. She'll challenge you over and over."""
{f:5:Beatrice},"""That is no problem. ...It has been certified by you, Lady {f:5:Lambdadelta}. ......My game board is perfect."""
{f:5:Lambdadelta},"""Yeah, that's right, it's perfect. ............So long as you, the player, are perfect as well, that is?"""
{f:5:Beatrice},""".........I don't understand what you mean by this..."""
{f:5:Lambdadelta},"""What {i:I} mean by this...? That's what {i:I} want to ask {i:you}. .........You play around a lot in your games. ...At first, I thought it was part of your tactics, because it would completely baffle {f:5:Bernkastel} from time to time."""
{f:5:Lambdadelta},"""............But I get the feeling that's not quite true. You're not playing around in a match you know you can win, ......the truth is, you don't care whether you win or lose, do you?"""
{f:5:Beatrice},"""R‐......ridiculous... How could that be..."""
{f:5:Lambdadelta},"""Listen close, okay? Your role is to break {f:5:Bernkastel}, force her to yield. In other words, that means being the victor in this game for all eternity. ......As long as you keep trying to become the {i:certain} victor, then I will give you my power as the Witch of Certainty. ............However."""
{f:5:Lambdadelta},"""If you fight in a way that doesn't deny any possibility of your loss, ...that's a different story."""
{f:5:Beatrice},"""This is a game, of course... In the same way that Lady {f:5:Bernkastel} will lose if I win, ...there will be some days on which I will lose and she will win. The possibility of loss always exists. That is why I—"""
{f:5:Lambdadelta},"""...............This is why you're useless. There's no need for this to be a game board for you. It simply needs to be a bird cage to lock {f:5:Bernkastel} up here for all eternity."""
{f:5:Lambdadelta},"""...What's the role of a bird cage? Making certain that the little bird inside never escapes. ......What's a bird cage worth if it has gaps that sometimes let the bird out?"""
{f:5:Beatrice},""".........O‐of course, games exist to be won. So it is impossible for me to lose. ...Therefore, I will continue to win...... ...As you wish, for all eternity..."""
{f:5:Lambdadelta},"""Good answer—that's all I want. ......I'll allow you to play around and use fakes as part of your tactics. ...It was sometimes effective in this last game."""
{f:5:Lambdadelta},"""............But hear this. If you make a move hoping for anything else other than victory, ............make sure you're wonderfully prepared, okay?"""
{f:5:Beatrice},"""I, I will not do such a thing... I swear it...!"""
{f:5:Lambdadelta},"""............Originally, you weren't even a witch, and I can remind you what a truly shabby creature you were at any time. ............If you betray my expectations... At that time, I will have a delightful delightful penalty waiting for you."""
{f:5:Lambdadelta},"""...Of the billions of fragment worlds out there, ......I'll send you into the most miserable fragment and seal you there. .........You were miserable in the first place, so it'll be worth choosing a really miserable fragment. ...*giggle*giggle*giggle*giggle*giggle*."""
{f:5:Beatrice},"""................................."""
{f:5:Lambdadelta},"""Oh, how I love you, {f:5:Bernkastel}. ...Scrabble your feet in {f:5:Beatrice}'s bird cage as much as you like, and spend a thousand years learning that you can no longer escape."""
{f:5:Lambdadelta},"""......And when you give in, ...I'll train you so that you can't tweet in anyone's palm but mine."""
{f:5:Lambdadelta},"""............*giggle*giggle*giggle*giggle*, ahha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha...!!"""
