Speaker,Umineko Project (UP)
{f:5:Bernkastel},"However, ............even compared to my fate, ......yours is...truly brutal."
{f:5:Bernkastel},"Not only do I sympathize with you, I'm almost brought to tears by your tragic fate."
{f:5:Bernkastel},"But please, don't lose heart.{n}Please don't submit to Beato, no matter what."
{f:5:Bernkastel},"Certainly, that child's game is quite unfair."
{f:5:Bernkastel},"I took a glimpse of the game board, and the tricks are so mean and cunning, and the scenic tricks are filthy to a degree that probably far surpasses that of {f:5:Lambdadelta}'s game board."
{f:5:Bernkastel},"And what's even more frightening is that when that child moves a piece, it's not like she always makes the best possible move."
{f:5:Bernkastel},"This is where she is very different from Lambda.{n}Lambda always uses an overpowering number of pieces and makes the best possible move, in order to win."
{f:5:Bernkastel},But Beato sometimes intentionally eases up when she moves her pieces.
{f:5:Bernkastel},"This is unfortunate for us, trying to seek out our opponent's strategy by looking at her moves, because it creates a formidable amount of noise in our information."
{f:5:Bernkastel},This disorder could be troublesome.
{f:5:Bernkastel},"......However, as in chess, a player might be able to create some noise for their opponent with a useless move, but they would still miss out on a more valuable move."
{f:5:Bernkastel},"In other words, it's not like your opportunities to take advantage of it are zero."
{f:5:Bernkastel},"Although you may not be able to believe it, this game was also like that."
{f:5:Bernkastel},"......Even though those developments looked so overpowering, ...there actually were weak points."
{f:5:Bernkastel},It looks almost as if she wants us to take advantage of them.
{f:5:Bernkastel},"......Although, I don't know if it's a trap or if she's testing us."
{f:5:Bernkastel},"Anyway, don't surrender.{n}Don't stop thinking.{n}Don't deny any possibility."
{f:5:Bernkastel},"As long as you continue to hold the will to fight, Beato will not win."
{f:5:Bernkastel},"Defense is crucial during a witch's battle, you know?{n}Rather than trying to win, try not to lose."
{f:5:Bernkastel},"...If you lose when you accept her, then you definitely must not accept her."
{f:5:Bernkastel},......Making you accept witches.{n}There is no longer any doubt that this is one of {f:5:Beatrice}'s victory conditions.
{f:5:Bernkastel},"Now that I have announced that I am your ally, I too will make an effort to lend you as much of my power as I can."
{f:5:Bernkastel},Make an effort yourself as well.
{f:5:Bernkastel},"If you're still hugging your knees, quickly stand back up."
{f:5:Bernkastel},"......Umm, in times like this, what did I use to say again?"
{f:5:Bernkastel},".........Umm, uh,{n} .........Fi‐...fight, yea~h. Mii, nipah~{p:0:☆}"
{f:5:Bernkastel},"..................It's so embarrassing, doing this."
{f:5:Bernkastel},"......I've done this much for you, so hurry and stand back up."
{f:5:Lambdadelta},"""...Ah, there you are. Did Bern shrink off somewhere? *giggle*, could she be any more lame?"""
{f:5:Lambdadelta},"Anywho.{n}The pieces Bern chooses are crummy as usual, huh."
{f:5:Lambdadelta},"It's the same with chess, right?{n}If all your pieces were pawns, you'd have zero chance to win, right?{n}If all your pieces were rooks and bishops, no way you'd lose."
{f:5:Lambdadelta},"......W‐well, last time, I felt just a little pity and said that she could start her pieces anywhere she wants, and then that idiot Bern totally didn't pick up on my compassion and started with aaall of her pawns promoted on the eighth rank!!"
{f:5:Lambdadelta},"What's up with that, that wasn't a loss or anything!! Aaah, just remembering that makes me queasy."
{f:5:Lambdadelta},"So, see, I'm gonna be ruffled until I see Bern's stupid speechless face."
{f:5:Lambdadelta},"So it's like, seeing you in this state as Bern's piece, that makes me feel just awesome!"
{f:5:Lambdadelta},"Plus, believe it or not, that girl really hates to lose, so I bet she's definitely grinding her teeth in frustration right about now, crying like a baby, she's so lame, *giggle*, hohhh‐hoh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"C'mon, laugh with me, oh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},............Wait a sec.{n}Are you still hugging your knees?
{f:5:Lambdadelta},You're already like this just because Beato got a little serious?
{f:5:Lambdadelta},Could you be any more pathetic?
{f:5:Lambdadelta},"You're so pathetic, I'll help you just a little bit."
{f:5:Lambdadelta},"I, the great Lady {f:5:Lambdadelta}, the Witch of Certainty and the strongest in the universe, will bring your hopeless chances of winning just a teensy bit closer to certainty. You better thank me."
{f:5:Lambdadelta},"You know, {f:5:Beatrice} may really be a cruel and powerful witch, but she's no match for me."
{f:5:Lambdadelta},Why? 'Cause she's soft.
{f:5:Lambdadelta},"That kid will make the board so she can win with just a few more moves, but she deliberately won't finish you off."
{f:5:Lambdadelta},"She'll do stuff like take worthless pieces, or put way too many pieces on the board to make things even more one‐sided."
{f:5:Lambdadelta},"The point is, she's got this bad habit of playing around when she thinks she's going to win."
{f:5:Lambdadelta},Almost all the various attacks that are painful for you and Bern...look like a total waste and overkill to me.
{f:5:Lambdadelta},"...Basically, that's her weakness, and it's also your chance. See? She isn't an opponent to be afraid of, right?"
{f:5:Lambdadelta},"She sometimes mistakes the means for the end.{n}And she has too much bad fun.{n}As a result, she makes and even exposes her own weak points."
{f:5:Lambdadelta},It's impossible for a strongest‐ever witch like me to understand why she acts so relaxed.
{f:5:Lambdadelta},Lowering her own chances of winning.
{f:5:Lambdadelta},".........But, well."
{f:5:Lambdadelta},That's why the type of witch like Bern who reads her opponent and dodges their moves has a really bad matchup with her. 'Cause reading her doesn't work.
{f:5:Lambdadelta},...It's probably really easy for Bern to read and handle an obedient and honest type like me. That makes me so mad!
{f:5:Lambdadelta},"...Well, still, a super‐firepower type like me can easily go head‐on against a light, wide‐range barrage type like {f:5:Beatrice}, so I guess it's kinda like rock‐paper‐scissors."
{f:5:Lambdadelta},"If I'm paper, Beato's rock.{n}I guess Bern would be scissors.{n}Weeelll, maybe none of that matters anyway."
{f:5:Lambdadelta},"Sure, my paper loses to Bern's scissors, but if it was the way more awesome super‐paper, which is as thick as wood, it could even beat scissors, right?!"
{f:5:Lambdadelta},"In other words, I, Lady {f:5:Lambdadelta}, am super‐paper, and super‐thick!{n} Hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"It looks like the color's come back to your face a little.{n}That Beato, she's having fun torturing some piece called Rosa."
{f:5:Lambdadelta},"At a glance, you'd think she has really nasty hobbies, right?{n} Wrong, though!"
{f:5:Lambdadelta},"......She's just killing time, hoping you'll get up and come back."
{f:5:Lambdadelta},It's a move to fire up your righteous indignation by doing something to make you hate her on purpose.
{f:5:Lambdadelta},"Ah man, I hate kids like that!"
{f:5:Lambdadelta},"Well then, I'll go back."
{f:5:Lambdadelta},Ah! Don't you tell anyone that I helped you out just a teensy bit!
{f:5:Lambdadelta},"I mean, it's not like I helped you because I wanted to save you, okay?!"
{f:5:Lambdadelta},"I, the strongest witch in the universe, had my seat as the strongest stolen when I lost to Bern!"
{f:5:Lambdadelta},"So it's like, I have to take that seat back from Bern, but if Bern loses to Beato here, then the position of the strongest will be moved to Beato this time, right?!"
{f:5:Lambdadelta},"...Well, it'd be easier to steal it back from Beato, so who cares really, but that won't satisfy me, you know what I mean?!"
{f:5:Lambdadelta},I'm gonna be the one to defeat Bern!{n}And I'll take back my position as the strongest!
{f:5:Lambdadelta},"It's not like I'm really helping you, okay?!{n}I won't forgive you if you make Bern cry!"
