Speaker,Spanish (ES)
{f:5:Lambdadelta},"""Eyyyy, espera un momento, ¡¡¡dímelooo!!!"""
{f:5:Beatrice},"""*carcajada*carcajada*. Vaya, vaya, ustedes dos son realmente unidas."""
{f:5:Lambdadelta},"""... Sí, eso es cierto... Oh, te quiero mucho, {f:5:Bernkastel}. Podría decirse que estoy enamorada de ti."""
{f:5:Lambdadelta},"""... Quiero arrancarte los ojos para que no puedas ver a nadie más que a mí... Oh, eso sería verdaderamente maravilloso... Pero sería aún más maravilloso sumergirlos en té negro. ¡Ah, ah!"""
{f:5:Beatrice},"""Y pensar que estarías tan encantada, Lady {f:5:Lambdadelta}... Parece que tengo una gran responsabilidad. ¡Aún así, este último juego estuvo realmente reñido! Estuve a un pelo de derrotar a Battler."""
{f:5:Lambdadelta},"""... Beato. ¿Puedo preguntarte algo?"""
{f:5:Beatrice},"""¿Qué pasa? No te diré el nombre de esa chica. ¡*carcajada*carcajada*!"""
{f:5:Lambdadelta},"""... ¿Cuándo dejarás de perder el tiempo?... ¿Tienes siquiera la más {i:mínima} intención de ganar?"""
,{f:5:Lambdadelta} la amenazó con una voz que nunca había usado frente a {f:5:Bernkastel}.
,... Dispersó por completo la atmósfera tranquila que había reinado hasta hace un momento.
{f:5:Lambdadelta},"""... Ya sabes, te estoy apoyando porque estás hecha para ser una bruja que puede ganar contra {f:5:Bernkastel}. Si no tienes el poder de derrotarla, entonces te abandonaré en cualquier momento, ¿de acuerdo?..."""
{f:5:Beatrice},"""... Qué severo de tu parte. ¿Qué es lo que no te satisface de mí?... Como ya sabes, mi tablero de juego es perfecto. Lady {f:5:Bernkastel} nunca será capaz de ganar..."""
{f:5:Lambdadelta},"""Sí, eso es cierto. Tu tablero es verdaderamente impresionante. {f:5:Bernkastel} podría pasar cien años, o incluso mil años aquí, y aún así sería incapaz de ganar contra este tablero de juego, realmente es así de impresionante y perfecto."""
{f:5:Lambdadelta},"""... Por eso, a cambio de prestármelo, te hice una bruja... Si dejo de ser tu guardián, volverás a ser una humana inmediatamente... Asegúrate de no olvidar que, sin importar cuán increíble poder mágico tengas... no eres nada más que una bruja temporal."""
{f:5:Beatrice},"""L-Lo sé... Y te estoy agradecida..."""
{f:5:Lambdadelta},"""No me hables tan casualmente. Eso te lo perdonaré en presencia de {f:5:Bernkastel}, pero no lo haré si no está. Recientemente, tal vez has olvidado tu deuda conmigo."""
{f:5:Beatrice},"""E-Eso no... es... no es así, milady..."""
{f:5:Lambdadelta},"""... Aah, eres tan desagradable como pensaba. Puedes dirigirte a mí igual que siempre. Pero sé consciente de lo que dices... Tengo un temperamento sorprendentemente corto, ¿ves?"""
{f:5:Beatrice},"""M‐Mm..."""
{f:5:Lambdadelta},"""Volvamos al punto... Tu tablero de juego es realmente perfecto... Deberías ser capaz de derrotar a {f:5:Bernkastel} sin ningún problema... Pero esa niña no se rendirá fácilmente. Te desafiará una y otra vez."""
{f:5:Beatrice},"""Eso no supone ningún problema... Ha sido certificado por ti, Lady {f:5:Lambdadelta}... Mi tablero de juego es perfecto."""
{f:5:Lambdadelta},"""Sí, es cierto, es perfecto... Pero ¿eres tú, el jugador, también perfecto?"""
{f:5:Beatrice},"""... ¿Qué quieres decir con eso?..."""
{f:5:Lambdadelta},"""¿Qué quiero decir con eso?... Eso es lo que yo quiero preguntarte... Jugueteas mucho durante el juego... Al principio, pensé que formaba parte de tus tácticas, porque desconcertaba por completo a {f:5:Bernkastel} de vez en cuando."""
{f:5:Lambdadelta},"""... Pero me da la sensación de que eso no es verdad. Más que juguetear con el oponente en una partida que sabes que puedes ganar... en realidad, no te importa si ganas o pierdes, ¿verdad?"""
{f:5:Beatrice},"""Q-Qué ridículo... ¿Cómo podría ser eso...?"""
{f:5:Lambdadelta},"""Escúchame bien, ¿de acuerdo? Tu función es hacer que {f:5:Bernkastel} se rinda. En otras palabras, eso significa salir victoriosa de este juego durante toda la eternidad... Siempre y cuando sigas intentando convertirte en una ganadora {i:certera}, te daré mi poder como Bruja de la Certeza. Sin embargo..."""
{f:5:Lambdadelta},"""Si luchas de una forma que no niegue cualquier posibilidad de tu derrota... esa es otra historia."""
{f:5:Beatrice},"""Por supuesto, esto es un juego... Al igual que Lady {f:5:Bernkastel} perderá si yo gano... habrá algunos días en los que yo perderé y ella ganará. La posibilidad de ser derrotada siempre existe. Por lo tanto, yo—"""
{f:5:Lambdadelta},"""... Esa es la razón por la que eres una inútil. No hay necesidad de que este tablero de juego sea para ti. Está bien si esto es una jaula de pájaros para encerrar a {f:5:Bernkastel} aquí durante toda la eternidad."""
{f:5:Lambdadelta},"""... ¿Cuál es la función de una jaula para pájaros? Asegurarse con certeza de que el pajarito en su interior nunca escapará... ¿Qué valor tiene una jaula para pájaros si tiene brechas por las que deja salir a veces al pajarito?"""
{f:5:Beatrice},"""... P-Por supuesto, los juegos existen para ser ganados. Así que es imposible que yo pierda... Por lo tanto, yo continuaré ganando... Tal y como lo deseas, por toda la eternidad..."""
{f:5:Lambdadelta},"""Buena respuesta, me parece bien... Te permitiré perder el tiempo y usar farsas como parte de tus tácticas... En este último juego fue útil en algunos momentos."""
{f:5:Lambdadelta},"""... Pero escúchame bien. Si haces un movimiento por cualquier cosa que no sea obtener la victoria... asegúrate de estar preparada para algo increíble, ¿está bien?"""
{f:5:Beatrice},"""Y-Yo no haré algo así... ¡Lo juro!..."""
{f:5:Lambdadelta},"""... Originalmente, ni siquiera eras una bruja, y puedo recordarte la criatura tan miserable que fuiste en cualquier momento... Si traicionas mis expectativas... en ese momento, puedes esperar con ansias un divertido, muy divertido juego de castigo."""
{f:5:Lambdadelta},"""... De los miles de millones de Fragmentos que hay... te enviaré al más miserable y te sellaré allí... Eras miserable para empezar, así que valdrá la pena escoger un Fragmento aún más miserable. *risita*risita*risita*risita*risita*."""
{f:5:Beatrice},"""..."""
{f:5:Lambdadelta},"""Oh, te quiero mucho, {f:5:Bernkastel}. Lucha en la jaula de pájaros de {f:5:Beatrice} tanto como quieras, y en el transcurso de mil años, date cuenta de que ya no puedes escapar."""
{f:5:Lambdadelta},"""... Para que cuando te rindas... yo pueda entrenarte y hacer que no puedas hacer nada más que llorar en la palma de mi mano."""
{f:5:Lambdadelta},"""... *risita*risita*risita*risita*, ¡¡Ajajajajajajajajajajajajajajajajaja!!..."""
