Speaker,Spanish (ES)
{f:5:Lambdadelta},"""¡Sí, cuento contigo, Lady {f:5:Beatrice}! Esta chica realmente me puso en aprietos. ¡¡No seré feliz hasta que las dos la aplastemos y le hagamos pagar el doble!!"""
{f:5:Bernkastel},"""Lo espero con ansias, Lambda. Y Beato. No importa quién gane o quién pierda, esta será una batalla de gran importancia para nosotras."""
{f:5:Lambdadelta},"""Así es. Por supuesto, no tengo intención de perder, pero eso es más importante que ganar o perder."""
{f:5:Beatrice},"""Después de todo, odiamos el aburrimiento."""
,"Las tres brujas, reían, carcajeaban y se jactaban."
{f:5:Bernkastel},"""Así es. Debería darte las gracias, Beato. Parece que por fin podré escapar del aburrimiento. Da lo mejor de ti para entretenerme. Junto a {f:5:Lambdadelta}."""
{f:5:Beatrice},"""Eso haré. ¡¡*carcajada*carcajada*!!"""
{f:5:Lambdadelta},"""¡Eso es, Beato, así que empecemos una reunión estratégica ahora mismo! ¡Conozco todos los puntos débiles de esta chica, y te los voy a enseñar todos!"""
{f:5:Beatrice},"""¡Y a pesar de eso, Lady {f:5:Lambdadelta}, fuiste derrotada por ella, para que conste... *carcajada*carcajada*!"""
{f:5:Lambdadelta},"""¡Uuuuuurrgggh, no te diré nada, no te diré nada! ¡Tsuun!"""
{f:5:Beatrice},"""¡*carcajada*carcajada* jajajajajajajaja! Nunca te aburre, esa Lady {f:5:Lambdadelta}."""
{f:5:Bernkastel},"""No lo hace, ¿no? Cuida de ella. Puede que no lo parezca, pero se siente muy sola."""
{f:5:Beatrice},"""Ya veo. Así que es una de esas que son populares en estos días. *carcajada*, como se esperaría de Lady {f:5:Lambdadelta}. Bastante moderna. *carcajada*carcajada*carcajada*carcajada*."""
{f:5:Bernkastel},"""Ve de una vez. Esa niña está esperando que la persigas."""
{f:5:Beatrice},"""Entonces, si me disculpas."""
{f:5:Beatrice},"""Nos vemos en el próximo juego. ¡*carcajada*carcajada*carcajada*carcajada*carcajada*!"""
{f:5:Bernkastel},"Lo siento. Ha venido una problemática, pero no le hagas caso."
{f:5:Bernkastel},"Más importante, las cosas se pusieron feas."
{f:5:Bernkastel},"Pensé que había experimentado algunos finales particularmente horribles en mi juego con Lambda, pero esta vez, es excepcionalmente horrible."
{f:5:Bernkastel},No es que no comprenda tu deseo de abrazar tus rodillas y cerrar tu corazón.
{f:5:Bernkastel},"Pero si te encuentras con ese final varias veces más, tu corazón morirá dentro de cien años."
{f:5:Bernkastel},"Beato vio a través de mí, así que lo confesaré."
{f:5:Bernkastel},"Ahora eres exactamente como yo era en el pasado, cuando estaba aprisionada en el mundo de Lambda."
{f:5:Bernkastel},"Encerrada en un laberinto del cruel destino, atormentada por los caprichos de una bruja."
{f:5:Bernkastel},Yo soy una bruja que nació de allí.
{f:5:Bernkastel},Así que tal vez soy como una hermana mayor para ti.{n} Así que he decidido prestarte mi poder.
{f:5:Bernkastel},"Sin embargo, incluso comparado con mi destino, el tuyo es... verdaderamente brutal."
{f:5:Bernkastel},"No solo me compadezco de ti, sino que casi se me saltan las lágrimas por tu trágico destino."
{f:5:Bernkastel},"Pero por favor, no pierdas la esperanza.{n}Por favor, no te sometas a Beato, pase lo que pase."
{f:5:Bernkastel},"Ciertamente, el juego de esa niña es bastante injusto."
{f:5:Bernkastel},"He echado un vistazo al tablero de juego, y los trucos son tan mezquinos y astutos, y los trucos escénicos son tan sucios que probablemente superan con creces a los del tablero de juego de {f:5:Lambdadelta}."
{f:5:Bernkastel},"Y lo que es aún más aterrador es que cuando esa niña mueve una pieza, no siempre hace el mejor movimiento posible."
{f:5:Bernkastel},Es ahí donde es muy diferente de Lambda.{n}Lambda siempre utiliza un número abrumador de piezas y hace el mejor movimiento posible para ganar.
{f:5:Bernkastel},Pero Beato a veces suaviza las cosas intencionadamente cuando mueve sus piezas.
{f:5:Bernkastel},"Esto es desafortunado para nosotros, ya que intentamos averiguar la estrategia de nuestro oponente mirando sus movimientos, pero toda esa cantidad formidable de ruido crea ciertos fallos en nuestra información."
{f:5:Bernkastel},Este desorden podría ser problemático.
{f:5:Bernkastel},"Sin embargo, como en el ajedrez, un jugador podría crear algo de ruido a su oponente con una jugada inútil, pero perdería una jugada más valiosa."
{f:5:Bernkastel},"En otras palabras, no es que tus oportunidades de aprovechar eso sean nulas."
{f:5:Bernkastel},"Aunque no puedas creerlo, este juego también fue así."
{f:5:Bernkastel},"Aunque esos acontecimientos parecían tan abrumadores, en realidad eran puntos débiles."
{f:5:Bernkastel},Parece casi como si quisiera que nos aprovechemos de ellos.
{f:5:Bernkastel},"Aunque, no sé si es una trampa o si nos está poniendo a prueba."
{f:5:Bernkastel},"De todas formas, no te rindas.{n}No dejes de pensar.{n}No niegues ninguna posibilidad."
{f:5:Bernkastel},"Mientras sigas manteniendo la voluntad de luchar, Beato no ganará."
{f:5:Bernkastel},"La defensa es crucial durante una batalla de brujas, ¿sabes?{n}Más que intentar ganar, intenta no perder."
{f:5:Bernkastel},"Si pierdes al aceptarla, entonces definitivamente no debes aceptarla."
{f:5:Bernkastel},Hacerte aceptar a las brujas.{n}Ya es es claramente una de las condiciones de victoria de {f:5:Beatrice}.
{f:5:Bernkastel},"Ahora que he anunciado que soy tu aliada, yo también me esforzaré por prestarte todo el poder que pueda."
{f:5:Bernkastel},Haz un esfuerzo tú también.
{f:5:Bernkastel},"Si sigues abrazado a tus rodillas, ponte de pie rápidamente."
{f:5:Bernkastel},"Umm, en momentos así, ¿qué es lo que solía decir?"
{f:5:Bernkastel},"Umm, eh,{n} Fi‐Fight, Ooh~. Mii, nipah~{p:0:☆}"
{f:5:Bernkastel},Es tan vergonzoso hacer esto.
{f:5:Bernkastel},"He hecho todo esto por ti, así que date prisa y vuelve a levantarte."
{f:5:Lambdadelta},"""Ah, ahí estás. ¿Se ha ido Bern a algún sitio? *risita*, ¿no podría ser más patética?"""
{f:5:Lambdadelta},"En cualquier caso.{n}Las piezas que elige Bern son horribles como siempre, eh."
{f:5:Lambdadelta},"Es lo mismo con el ajedrez, ¿verdad?{n}Si todas tus piezas fueran peones, tendrías cero oportunidades de ganar, ¿cierto?{n}Si todas tus piezas fueran torres y alfiles, no habría forma de que perdieras."
{f:5:Lambdadelta},"¡¡B‐Bueno, la última vez sentí un poco de lástima y le dije que podía colocar sus piezas donde quisiera, y entonces la idiota de Bern no se dio cuenta de mi compasión y empezó con todos sus peones promocionados en la octava fila!!"
{f:5:Lambdadelta},"¿Qué pasa con eso? ¡¡No fue una derrota ni nada parecido!! Aaah, solo de recordarlo me entran náuseas."
{f:5:Lambdadelta},"Así que, estaré molesta hasta que no vea a la estúpida de Bern quedarse sin palabras."
{f:5:Lambdadelta},¡Así que verte en este estado como pieza de Bern me hace sentir increíble!
{f:5:Lambdadelta},"¡Además, lo creas o no, esa chica odia mucho perder, así que apuesto a que ahora mismo está rechinando los dientes de frustración, llorando como un bebé, es tan patética, *risita*, hohhh‐hoh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"Vamos, ríete conmigo, ¡oh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},Espera un segundo.{n}¿Sigues abrazándote las rodillas?
{f:5:Lambdadelta},¿Estás así solo porque Beato se puso un poco seria?
{f:5:Lambdadelta},¿No podrías ser un poco menos patético?
{f:5:Lambdadelta},"Eres tan patético, así que te ayudaré solo un poquito."
{f:5:Lambdadelta},"Yo, la bruja más fuerte del universo, la Bruja de la Certeza, la gran {f:5:Lambdadelta}, hará que tus pocas posibilidades de ganar se acerquen un poquito más a la certeza. Será mejor que me lo agradezcas."
{f:5:Lambdadelta},"Sabes, puede que {f:5:Beatrice} sea una bruja cruel y poderosa, pero no es rival para mí."
{f:5:Lambdadelta},¿Por qué? Porque es demasiado blanda.
{f:5:Lambdadelta},"Esa niña preparará un tablero de modo que pueda ganar con unos pocos movimientos más, pero deliberadamente no acabará contigo."
{f:5:Lambdadelta},Hará cosas como tomar piezas sin valor o poner demasiadas piezas en el tablero para hacer las cosas aún más desiguales.
{f:5:Lambdadelta},El punto es que tiene la mala costumbre de juguetear cuando cree que va a ganar.
{f:5:Lambdadelta},Casi todos los diversos ataques que son perjudiciales para ti y para Bern... me parecen a mí como un desperdicio total y una exageración.
{f:5:Lambdadelta},"Básicamente, esa es su debilidad, y también es tu oportunidad. ¿Entiendes? No es una oponente a la que temer, ¿verdad?"
{f:5:Lambdadelta},"A veces ella confunde los medios con el fin.{n}Y se divierte mucho con cosas inecesarias.{n}Como resultado, ella hace e incluso expone sus propios puntos débiles."
{f:5:Lambdadelta},Es imposible para una bruja tan fuerte como yo entender por qué actúa tan relajada.
{f:5:Lambdadelta},Disminuyendo sus propias posibilidades de ganar.
{f:5:Lambdadelta},Pero bueno.
{f:5:Lambdadelta},Por eso el tipo de bruja como Bern que lee a su oponente y esquiva sus movimientos tiene muy mala compatibilidad con ella. Porque leerla no funciona.
{f:5:Lambdadelta},Probablemente sea muy fácil para Bern leer y manejar a alguien obediente y honesta como yo. ¡Eso me enfurece!
{f:5:Lambdadelta},"Bueno, aun así, alguien con una superpotencia de fuego como yo puede enfrentarse fácilmente a alguien de ataque ligero y de gran alcance como {f:5:Beatrice}, así que supongo que es como piedra, papel o tijeras."
{f:5:Lambdadelta},"Si yo soy el papel, Beato es la piedra.{n}Supongo que Bern sería las tijeras.{n}Bueeeeno, tal vez nada de eso importa de todos modos."
{f:5:Lambdadelta},"Claro, mi papel pierde ante las tijeras de Bern, ¡pero yo soy el mucho más asombroso súper-papel, que es tan grueso como la madera, que puede incluso vencer a las tijeras, ¿verdad?!"
{f:5:Lambdadelta},"¡En otras palabras, yo, Lady {f:5:Lambdadelta}, soy un súper-papel!{n} ¡Hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"Parece que tu cara ha recuperado un poco su color.{n}Esa Beato, se está divirtiendo torturando a una pieza llamada Rosa."
{f:5:Lambdadelta},"A simple vista, podrías pensar que tiene aficiones muy desagradables, ¿verdad?{n} ¡Estás equivocado!"
{f:5:Lambdadelta},"Ella solo está matando el tiempo, esperando que te levantes y vuelvas."
{f:5:Lambdadelta},Es una maniobra para despertar tu justa indignación haciendo algo para que la odies a propósito.
{f:5:Lambdadelta},"¡Hombre, odio a los niños así!"
{f:5:Lambdadelta},"Bueno, entonces, volveré."
{f:5:Lambdadelta},¡Ah! ¡No le digas a nadie que te ayudé un poquito!
{f:5:Lambdadelta},"¡Quiero decir, no es como si te hubiera ayudado porque quería salvarte, ¿de acuerdo?!"
{f:5:Lambdadelta},"¡A mí, la bruja más fuerte del universo, me robaron mi puesto como la más fuerte cuando perdí contra Bern!"
{f:5:Lambdadelta},"¡Así que tengo que quitarle ese asiento a Bern, pero si Bern pierde contra Beato aquí, entonces la posición del más fuerte se trasladará a Beato esta vez, ¿verdad?!"
{f:5:Lambdadelta},"Bueno, sería más fácil robárselo a Beato, así que a quién le importa realmente, pero eso no me dejará satisfecha, ¡¿sabes a lo que me refiero?!"
{f:5:Lambdadelta},¡Yo seré quien derrote a Bern!{n}¡Y recuperaré mi posición como la más fuerte!
{f:5:Lambdadelta},"¡No es como si realmente te estuviera ayudando, ¿bien?!{n}¡No te perdonaré si haces llorar a Bern!"
