Speaker,Spanish (ES)
{f:5:Bernkastel},"""Ahora, ¿piezas del juego de Beato?... Haré que actúen en un tablero totalmente brutal para entretenerme. Tiemblen de miedo ante el destino absoluto que les ha sido prometido. En nombre de la bruja de los milagros, {f:5:Bernkastel}... y como la última Game Master del juego de Beato, lo proclamo."""
{f:5:Bernkastel},"""... Aunque solo decirlo sería aburrido. Quizás debería seguir las reglas de Beato y decirlo en rojo."""
{f:5:Lambdadelta},"""Buena idea. Parece que aún podría haber algunas brujas con sueños ingenuos."""
{f:5:Bernkastel},"""Ah, Lambda. ¿Así que estás aquí? Por supuesto, tú siempre estás donde yo estoy."""
{f:5:Lambdadelta},"""Ve y dilo. Dile a esos soñadores ingenuos."""
{f:5:Bernkastel},"""Sí, lo haré. Como la bruja de los milagros, y la última Game Master, proclamo el inicio del último juego. Y les prometo."""
,{a:c:{p:1:No le daré un final feliz a este juego.}}
,*sollozo*... *sollozo*sollozo*...
,Una niña solitaria... estaba llorando en una desolada y tranquila capilla.
,Era una niña pequeña... De tan solo seis años.
,"La niña que, en doce años a partir de ahora, lamentaría el hecho de no haber estado en la isla el 4 y 5 de octubre de 1986..."
,Entonces... un hombre apareció...
,"El hombre se fijo en la niña... camino hasta ella silenciosamente, tratando de no asustarla... y puso su brazo gentilmente alrededor de sus hombros..."
,"""... Onii‐chan..."""
Ushiromiya Battler,"""Te he estado buscando, Ange..."""
,La niña salto al pecho de su hermano mayor y empezó a llorar otra vez...
Ushiromiya Battler,"""¿Qué pasa?... ¿Por qué estás triste?"""
Ushiromiya Ange,"""Hoy, un chico de la clase me molestó... Dijo que la gente de la tele estaba diciendo que mamá tenía vínculos con personas malvadas... Así que, el dijo que mamá y papá fueron los culpables, y que probablemente mataron a todos... Le pregunté a la tía Eva, esperando que ella dijera que no era cierto, pero no dijo nada... Mamá y papá no son malas personas, ¿verdad? ¿Verdad?..."""
Ushiromiya Battler,"""Pobrecita... Todo el mundo dice lo que quiere de lo que pudo haber pasado ese día en esa isla... Siéntate aquí."""
Ushiromiya Ange,"""... Bien..."""
,"Cuando el hombre señaló el suelo, un grupo de mariposas doradas se reunio ahí y crearon una silla."
,La niña se sentó obedientemente en ella...
Ushiromiya Ange,"""... Lo sabes, ¿no es así, Onii-chan? Sabes que mamá y papá no son malas personas, ¿verdad?"""
Ushiromiya Battler,"""Sí. Por supuesto que lo sé... Sé que ninguno de ellos es una mala persona."""
Ushiromiya Ange,"""Entonces cuéntame. ¿Qué ocurrió ese día? ¿Qué ocurrió en Rokkenjima?"""
Ushiromiya Battler,"""Bien... Te lo diré. Esto es lo que paso ese día."""
Ushiromiya Ange,"""¿Es una... historia de miedo?..."""
Ushiromiya Battler,"""De ninguna manera."""
Ushiromiya Ange,"""¿Es una historia triste?..."""
Ushiromiya Battler,"""Por supuesto que no."""
Ushiromiya Ange,"""Entonces... ¿Qué tipo de historia es?..."""
Ushiromiya Battler,"""Puedes decidirlo por ti misma cuando la escuches. No es una historia dolorosa en absoluto. Así que escucha."""
Ushiromiya Ange,"""Bien, Battler onii‐chan..."""
Ushiromiya Battler,"""En ese día, todos fuimos a Rokkenjima. Estaban todos los familiares. Era un dia importante, era el día de la conferencia familiar."""
Ushiromiya Battler,"""... Mmm, ¿por dónde debería empezar?"""
,"{a:c:Este es... el último juego, hecho solo para Ange.}"
Ushiromiya Battler,"{a:c:Escucha, Ange.{n}Esto es lo que ocurrió en Rokkenjima ese día.{n}No es algo triste ni doloroso en absoluto...}"
