Speaker,Spanish (ES)
{f:5:Bernkastel},"""... Pensé que era una buena oportunidad para presionarla de golpe, pero tu norma era tan restrictiva que no pude aprovecharla al máximo... Aaah, que desperdicio fue esa pieza."""
{f:5:Lambdadelta},"""¿No era obvio que una pieza tan injusta como esa tendría que haber sido retirada de inmediato? Bueno, al final, hizo un buen trabajo evitando la suspensión del juego, y eso también me favorece a mí. La forma en la que actuó para hacer que coincidieran nuestros intereses es lo que la hace una pieza realmente maravillosa."""
{f:5:Bernkastel},"""... Era una chica inocente como Battler, así que fue fácil conseguir que hiciera lo que yo le dijese... Las personas idiotas y las impulsivas son las mejores piezas... Aaah, realmente me causa tristeza haberla perdido."""
{f:5:Lambdadelta},"""¡En estos momentos, esa niña es carne picada! Oye, hagamos hamburguesas de Ange más tarde{p:0:☆}. Oh espera, ¿no te gustaban más las gyozas? ¡Me pregunto a qué sabrá una hermana pequeña, *risita*, qué divertido!"""
{f:5:Bernkastel},"""... ¿De verdad está bien que estés tan relajada? Gracias a Ange, Battler está completamente a la ofensiva. Él empezó a atacar a Beato desquiciadamente, y ahora, el juego ha dado un gran giro a mi favor, diría yo... Inclusive, ¿no ha resuelto Battler casi todos los misterios de los juegos anteriores?"""
{f:5:Lambdadelta},"""¿Eeh? ¡Para naaada! ¡Casi todas las verdades azules de Battler son incorrectas! Los rojos sin entusiasmo de Beato están llenos de agujeros. Cualquiera con medio cerebro podría pasar sin problemas simplemente soltando tonterías al azar."""
{f:5:Lambdadelta},"""... Sí, me molesta de verdad. Si hubiera sido yo, me habría asegurado de cortar cada una de ellas con el rojo."""
{f:5:Bernkastel},"""... Oh, ¿de verdad? Y yo que estaba segura de que eran todas correctas... Aunque, bueno, no estoy tan segura con la parte de las minibombas."""
{f:5:Lambdadelta},"""Y ni siquiera todas sus verdades azules eran válidas... ¡Beato declaró claramente que, en el primer juego, ella {p:1:garantiza las identidades de todos los cadáveres no identificables}! Esto rompe el razonamiento de Battler sobre que el culpable de la habitación cerrada del asesinato de Eva y Hideyoshi fuese alguien que había falsificado un cadáver."""
{f:5:Lambdadelta},"""Después, puede que Kanon haya muerto en un accidente en la sala de calderas, pero... ¡*risitas*! ¿Qué tipo de accidente podría acabar con él clavándose una estaca en su propio pecho? ¿Qué tontería es esa? Lo cortaré con esa preciada espada roja o lo que sea."""
{f:5:Lambdadelta},"""¡{p:1:Kanon no murió en un accidente}! Para el siguiente, los asesinatos de los tres incluyendo a Genji en el salón, el pensar que fue un asesinato simultáneo donde se dispararon entre ellos en el sentido de las agujas del reloj al mismo tiempo es ridículo. ¡{p:1:Genji, Kumasawa y Nanjo no son asesinos}!"""
{f:5:Lambdadelta},"""Esa última trampa X para matar a Natsuhi también es ridícula. ¡{p:1:Lo que le disparó a Natsuhi no fue una trampa, fue un verdadero asesinato a tiro limpio con un arma levantada y el gatillo apretado}! *risita* ¡Mis condolencias!"""
{f:5:Bernkastel},"""... No puedes hacer eso. ¿Por qué dices eso en rojo? Esa niña estaba intentando hacer creer que mató a Natsuhi haciendo rebotar la bala con magia."""
{f:5:Lambdadelta},"""Ohohoho, ups, cómo he podido, ¡es verdad!... Incluso sus verdades azules para el segundo juego eran demasiado ingenuas."""
{f:5:Lambdadelta},"""¡{p:1:Cuando los seis fueron asesinados en la capilla, el culpable estaba dentro de la capilla}! Ese tipo trata de explicar cada pequeña cosa con una trampa X. ¿Qué demonios es la trampa X, algún extraño cliché de las novelas de misterio?"""
{f:5:Lambdadelta},"""Y en el incidente en el que Nanjo y Kumasawa fueron asesinados en la habitación de los sirvientes, es ridículo decir que alguien heredó el nombre de Kanon. ¡{p:1:El único que puede llevar el nombre de Kanon es la propia persona}! ¡{p:1:Ningún otro humano puede adoptar ese nombre}!"""
{f:5:Lambdadelta},"""¡Y esa teoría de tomar prestada la llave maestra de Rosa para la habitación de Natsuhi tampoco vale nada!"""
{f:5:Lambdadelta},"""¡{p:1:Después de que las llaves maestras pasaran al control de Rosa, ella las mantuvo consigo en todo momento}! {p:1:Excepto por aquella vez en que le dio una a Battler para abrir la puerta de la habitación de Natsuhi}. Podría seguir, pero con esto basta para darse cuenta, supongo."""
{f:5:Bernkastel},"""... ¿Con esto basta?... Acabas de negar las verdades azules de Battler para los dos primeros juegos... Vaya, vaya, qué cosas. Si Battler te oyera, se desmayaría."""
{f:5:Lambdadelta},"""... ¿Ves? Beato no estaba acorralada en absoluto... Siempre pensé que era una actriz bastante buena."""
{f:5:Lambdadelta},"""Estoy segura de que estaba planeando hacer como que la estaban acorralando en este juego, y en algún momento del siguiente juego, *bang*, lo cortará en pedacitos con un único movimiento con el rojo y hará que Battler se quede estupefacto."""
{f:5:Lambdadelta},"""*risita*, y entonces estoy segura de que lo dirá con una gran sonrisa. ¡‘Las brujas nunca estamos en apuros~’! Pff, ¡¡*risita*risita*risita*!!"""
{f:5:Bernkastel},"""... ¿Entonces todo ese sentimiento trágico como si Beato estuviese siendo acorralada no era más que una mentira?"""
{f:5:Lambdadelta},"""¡¿Acaso no es obvio?! ¡Esa niña es una gran actriz! ¡Aunque no estaba acorralada en absoluto, daba la sensación de que era el clímax del último episodio!"""
{f:5:Lambdadelta},"""¡¡Es sin duda la ganadora al premio de mejor actriz del elenco de este año!! Oh, ¡pero por supuesto yo soy la estrella! ¡O podrías serlo tú, Bern!"""
{f:5:Bernkastel},"""... Al final, ella dijo algo así como ""mátame"" y soltó un gran acertijo. ¿No era eso su último truco, estando Beato acabada si ese acertijo era resuelto?"""
{f:5:Lambdadelta},"""¡*risita*risita*!... No me lo creo, ¿a ti también te engañó, Bern?"""
{f:5:Lambdadelta},"""¡Ese para nada fue su último truco! Beato todavía tiene algunos movimientos infernalmente brutales que mantiene ocultos... Cuando levantó ambos brazos para dar el último acertijo, ¿no te diste cuenta de cómo bajó el brazo derecho?"""
{f:5:Bernkastel},"""... Sí, ahora que lo mencionas... Así que eso es lo que significaba."""
{f:5:Lambdadelta},"""¡Desde luego! ¡Todavía le quedaban muchos movimientos ocultos! ¡Y ninguno de los misterios han sido resueltos!..."""
{f:5:Lambdadelta},"""Esa tensión, como si la hubieran desenmascarado por completo y el próximo episodio fuese a ser el último... Ella verdaderamente es una genio actuando. ¡Aah, no puedo esperar a verla derrotar a Battler!"""
{f:5:Lambdadelta},"""Creo que le ha gustado mucho la estrategia del ""Viento del Norte y Sol"" del juego anterior. ¡Estoy segura de que Battler simpatizará con Beato de nuevo y de que caerá por completo!... ¡¡La simple lágrima de una mujer puede engañar a un hombre, después de todo, ¿no crees?!!"""
{f:5:Bernkastel},"""... Me pregunto si Battler caerá de nuevo en lo mismo. Yo también tengo que incitar a Battler para que no vuelva a sentir simpatía... Aunque reducir a Ange a carne picada parece haber hecho eso bastante bien."""
{f:5:Lambdadelta},"""¿Un <power up> obtenido de una <Ange-burger>? ¡Ohohohohohoho! Por supuesto, yo tampoco perderé. De ahora en adelante, le daré todo mi apoyo a Beato para que pueda remontar lo suficiente como para que compita contra Battler."""
{f:5:Lambdadelta},"""... Beato no perderá. Quiero decir, la he amenazado con un juego de castigo maravilloso si lo hace{p:0:♪}."""
{f:5:Bernkastel},"""... Tus juegos de castigo no me hacen ninguna gracia, te lo deberías tomar con un poco más de calma."""
{f:5:Lambdadelta},"""He decidido qué voy a hacer para tu próximo juego de castigo, Bern. ¿Quieres oírlo? ¿Quieres oírlo?"""
{f:5:Bernkastel},"""No."""
{f:5:Lambdadelta},"""Vaaamos, pregúntame{p:0:☆}. ¿Sabes qué, sabes qué? Te encerraré en un castillo maravillosamente maravilloso."""
{f:5:Lambdadelta},"""El castillo estará rodeado de murallas de color blanco puro, siendo cada lado de unos {nobr:12 km}. Con una altura de {nobr:10 m}. ¡La magia y los trucos están prohibidos! Realmente sería imposible que lo saltaras, ¿verdad?"""
{f:5:Bernkastel},"""¿1 440 000 000 m³?... Puedes parar ahí, ya sé lo que vas a decir."""
{f:5:Lambdadelta},"""¡Ejejeje! ¡Y ese lugar empezará a llenarse de gemas, una por día! Y te encerraré ahí hasta que las paredes del castillo estén llenas, y hayas muerto enterrada por las gemas. ¿Acaso no es un maravilloso juego romántico de castigo?"""
{f:5:Bernkastel},"""... Si multiplicas la longitud de las paredes por 5, y haces que la altura sea un décimo de la actual, no me importaría que me encerrases en ella ahora mismo."""
{f:5:Lambdadelta},"""¡¿De verdad?! ¡Eso serían 3 600 000 000 m³, ¿sabes?! ¡La duración del juego de castigo sería más del doble! ¡Aaahh, ¿te puedo tener de prisionera durante tanto tiempo?! Te quiero de verdad Bern, te aaaamo{p:0:♪}."""
,"{f:5:Lambdadelta} se aferró juguetonamente a {f:5:Bernkastel}, quien bostezó, con aspecto aburrido, mientras acariciaba a {f:5:Lambdadelta} bajo la barbilla como si jugara con un gato..."
{f:5:Lambdadelta},"""Así que tú estás apostando por la victoria de Battler. Y yo estoy apostando por un empate eterno para ambos... ¿No significa eso que nadie está apostando por la victoria de Beato?"""
{f:5:Bernkastel},"""... Yo no lo haría. Su probabilidad de ganar es cero."""
{f:5:Lambdadelta},"""¡Ohohoho! ¡Debe ser triste que la Bruja de los Milagros te diga que no hay ninguna posibilidad de un milagro! Por supuesto, yo tampoco apostaría por ella. ¡Con certeza!"""
{f:5:Bernkastel},"""... También es triste que la Bruja de la Certeza te diga que es inútil con certeza."""
,"Sorprendentemente para ellas, se rieron juntas..."
{f:5:Lambdadelta},"""Me pregunto qué tipo de conclusión va a tener este juego..."""
{f:5:Bernkastel},"""... Cierto, eso al menos no podemos predecirlo... Es por eso que es divertido."""
{f:5:Lambdadelta},"""No permitiré más huídas ni suspensiones del juego. ¡Con certeza haré que continúen el juego, y no dejaré que escapen!... No me puedo ni imaginar cómo terminarán las cosas ahora, pero sé una cosa en la que con certeza no va a terminar."""
{f:5:Bernkastel},"""... Al menos, sabemos que no terminará con la victoria de Beato."""
{f:5:Lambdadelta},"""Quiero decir, piénsalo. ¡Ni tú, ni yo... estamos apostando por la victoria de  Beato! ¡Lo que significa que, si parece que Beato va a ganar, será enemiga de dos Grandes Brujas!..."""
{f:5:Bernkastel},"""... Así es como funciona. Nuestros poderes solo alcanzan el máximo equilibrio cuando se mantiene el balance entre el empate y la ventaja de Battler. Si se inclina demasiado a favor de Beato, las dos nos alinearemos en el mismo vector, y arrastraremos a Beato de vuelta."""
{f:5:Lambdadelta},"""En otras palabras, el instante en que Beato se encuentre en una posición superior... nos tendrá a nosotras dos como enemigas... ¡Ejejejejejeje! Un frente en común con Bern, suena diiiiivertido{p:0:♪}."""
{f:5:Bernkastel},"""... Gracias... Pero no me voy a bañar en caramelos konpeitou contigo."""
{f:5:Lambdadelta},"""Aaa~w, y yo que iba a cubrirte de malvaviscos derretidos, mientras nos duchábamos con konpeitou..."""
{f:5:Bernkastel},"""... Qué pena me da. Esa niña es un juguete viviente, una muñeca que capturaste para que pudieras jugar conmigo, Lambda."""
{f:5:Lambdadelta},"""Se me da bien jugar con muñecas... Realmente puedo jugar muy bien con ellas, ¿sabes? Me enorgullezco de ser capaz de jugar con un único juguete durante cientos de años sin que me canse de él."""
{f:5:Bernkastel},"""... Tú eres su aliada en algunos momentos, y te opones a ella en otros, jugueteando con ella por toda la eternidad... Pobrecita. Esa niña es ahora nuestra muñeca."""
{f:5:Lambdadelta},"""Ejejeje, así es, esa niña es nuestra muñeca. No hay ningún final preparado para ella excepto el que nosotras dos deseemos."""
{f:5:Lambdadelta},"""Así que puedo decir con certeza que esto solo puede acabar o con un empate eterno por mi culpa, o con Beato perdiendo y siendo destruida por tu culpa, Bern... Jejeje... con lo que respecta a este juego terminando con la victoria de Beato..."""
{f:5:Bernkastel},"""... Yo lo proclamaré como la Bruja de los Milagros."""
{f:5:Lambdadelta},"""Entonces yo lo proclamaré como la Bruja de la Certeza."""
,"""""Beato con certeza no ganará. Y un milagro con certeza no ocurrirá."""""
,"""""¡¡Jajajajajajajajajajajajajaja!!..."""""
