Speaker,Original Witch Hunt (OG)
,"Items such as Leonardo da Vinci's notebooks, which are particularly popular among dilettantes, are said to be prime examples of this. "
,"It is said that approximately 5,000 pages of these notebooks currently exist, and that over 10,000 have been lost, but some researchers believe that a large part of this lost portion may be monopolized by certain enthusiasts and members of the extremely rich. "
,"It is said that because of this, even now, dilettantes who can't help but seek these spare no expense to search around for quietly hoarded away and unannounced notebooks... "
,There is probably no doubting that Ushiromiya Kinzo was himself one of those dilettantes. 
,"No one knows what Kinzo went through to obtain those, but there can be no mistake that he used his vast wealth freely, buying them off of other rich people with the same hobby as him. "
,"Those books, which were so valuable that enthusiasts could never satisfy their desire to hoard them away, were discovered in large numbers at the end of the 20th century, and their release to the public had given the entire world a massive shock... "
Professor Ootsuki,"""Because of this case, the name <Rokkenjima> became known across the world. The world was also shocked to learn that, in all likelihood, a large number of even more valuable undiscovered books were lost during the accident on Rokkenjima."" "
Professor Ootsuki,"""...Because of this, the names of Rokkenjima and the Ushiromiya Library will remain in our memories for all time."" "
,"...Our memories. That ""our"" probably meant the occult neck of the woods with the same hobby as Kinzo. "
,"Because of that incident, the name of Rokkenjima had taken on a vital meaning in the world of the occult. "
,"There certainly had been a lot of reporting about the accident on Rokkenjima itself, but not on an international level. "
,"However, this one part had spread across the world, taking the image of Rokkenjima as a small island in the Izu archipelago...and painting it over as a demonic island where riddles, suspicion, mystery and the occult met. "
,"In other words, until Kinzo's library was leaked to the public by Eva, Rokkenjima had been merely a nameless island that no one could remember, ...and certainly not the island of a witch. "
,"However, when knowledge of the Ushiromiya Library spread all over the planet, Rokkenjima's image immediately took on an occult twist. "
Professor Ootsuki,"""What happened next was the discovery of that message bottle. That's what turned that island into a witch's island. A nameless island in the Izu archipelago began to transition into an island of the occult, the island of the mysterious witch, {f:5:Beatrice}."" "
Professor Ootsuki,"""You might say that, lacking either the Ushiromiya Library or the message bottle, the Rokkenjima Witch Legend would never have been established."" "
Ushiromiya Ange,"""...The message bottle."" "
Professor Ootsuki,"""Yes. A form of communication to an unspecified target by throwing an empty bottle with a letter sealed inside it into the sea."" "
Professor Ootsuki,"""It was once famous as a way of sending an SOS from a deserted island, but because of the influence of a certain prominent foreign detective novel, it has also become known as a method of confessing the truth after one's own death, like a time-delayed will. The case of the Rokkenjima message bottle was certainly one of the latter."" "
Ushiromiya Ange,"""...This is the thing everyone says a fisherman on a nearby island picked up?"" "
Professor Ootsuki,"""Correct. We learned that a young fisherman on Shikinejima picked up a wine bottle with a letter in it. This young fisherman kept it just out of curiosity. Then, because Rokkenjima had fallen under the world's attention due to the Ushiromiya Library, he announced his discovery."" "
Ushiromiya Ange,"""Is there any chance that it was a fabrication made by the fisherman?"" "
Professor Ootsuki,"""Of course, we weren't able to deny that possibility. The scraps of paper in the wine bottle were signed by a certain member of the Ushiromiya family. A girl named Ushiromiya Maria. However, after looking at the writing left on her former belongings, it was confirmed that this message was written in a different person's handwriting."" "
Ushiromiya Ange,"""......A different person's handwriting...?"" "
Professor Ootsuki,"""Correct. At the very least, I believe there can be no doubt that it was written by a person more skilled at writing and of a greater age than her. There's a very high likelihood that someone faked her name when they wrote it. Therefore, at that point in time, the contents of those scraps of paper were thought to have a very low credibility."" "
,However. 
,"Later on, it was confirmed that a similar message bottle had been recovered from the nearby ocean on the day of the accident by the police in their search for lost articles, and this caused a sensation. "
Professor Ootsuki,"""It seems that, due to evidence from the surrounding area and the fact that the bottle had been sealed, the police had decided that its likelihood of being a fabrication was low and that it had been abandoned no earlier than a few days before the accident. And the handwriting for both matched. This caused the credibility of the scraps of paper discovered by the fisherman to rise."" "
Professor Ootsuki,"""It seems magazines and the like have reported on the contents of that message bottle repeatedly, but would you like an explanation?"" "
Ushiromiya Ange,"""...No. I know about it, more or less."" "
,Many scraps of paper had been stuffed into both of the wine bottles. 
,"It was an extensive notebook written by someone calling themselves Ushiromiya Maria, but who wasn't Maria, and which told of the events starting the day before the accident and up until the day of the accident in a diary-like way. "
,"And its contents had been the beginning of ""The Witch's Legend Serial Murder Incident"", as well as ""The Golden Witch {f:5:Beatrice}'s Puzzle"". "
Professor Ootsuki,"""This bizarre, diary-style notebook described how the Ushiromiya family members, nailed down on the island by the typhoon, were caught up in a ceremony for the resurrection of a witch...and killed one by one in inexplicable ways."" "
Professor Ootsuki,"""And, in the end, the Golden Witch {f:5:Beatrice} revived, and everything was flung into the Golden Land. ...It was written almost as though it was a complete account of the events on those days."" "
Professor Ootsuki,"""Also, it depicted the current situation on the island at the time in great detail, and the former servants who used to work for the Ushiromiya family gave testimony that it had definitely been written by a human who knew the inside details of the island."" "
Ushiromiya Ange,"""...So, because of a combination of the occult boom from that strange fantasy novel and the Ushiromiya Library, and well as the fact that the truth remained shrouded in darkness, the legend of the Rokkenjima witch was born...?"" "
Professor Ootsuki,"""Correct. More than 10 years have already passed since that case, and it is still the focus of interest for occult enthusiasts across the world."" "
Professor Ootsuki,"""No, to the contrary, you could say that it has become increasingly deified as time passes. There are still many enthusiasts who try to secretly land on Rokkenjima, even though it's prohibited. "
Professor Ootsuki,"...Could there be another message bottle that has still not been discovered? And on that day, what really happened on that island? There is still much to be discussed."" "
,"As though he had finally remembered that he'd been going on and on for some time, the man took a gulp of water. "
,"...His potage was getting cold, but it seemed that the man's hunger had already been blown away. "
Ushiromiya Ange,"""...I'm pretty sure I heard that the fisherman's scraps of paper and the police's scraps of paper had completely different contents."" "
Professor Ootsuki,"""Correct. Due to that, interest in the Rokkenjima mystery increased even further. Inside both bottles were diary-style notebooks on which was written an account from the day before the accident until the day of the accident. However, while both of their contents described the same two-day period, they were completely different."" "
Professor Ootsuki,"""It was as though one was the truth and one was a lie. Or perhaps both were lies. In any event, the beginnings and endings alone matched each other. "
Professor Ootsuki,"In the beginning, the 18 people including the relatives are sealed up on the island by the typhoon. And in the ending, everyone dies, the Golden Witch is revived, and everything is flung into the Golden Land."" "
,The contents of both message bottles wrote about the events of the day before the accident and the day of the accident. 
,But the details were completely different. 
,"Both diaries outline a serial murder following the epitaph of the witch, but the order of the sacrifices, the ways they died, and even ""the tale of the two days"" were different. "
,"However, in both, everyone died in the end and the witch revived, making for the same general plot. "
Professor Ootsuki,"""Because the only survivor, Ms. Ushiromiya Eva, has remained silent about what actually happened on that island, the events of that entire two-day period are shrouded in darkness."" "
Professor Ootsuki,"""These two diaries presented a full two theories to wipe away that darkness. Those two days could be explained with either of those two diaries. However, we don't know which is correct, or even if there's anything correct contained within them."" "
,——Schrodinger's...cat box. 
,"If it isn't denied, even a mixture of truth and fiction can be the truth. "
,"Through the media, these scraps of paper had of course been shown to Eva as well, but in the end, she never broke her silence... "
Ushiromiya Ange,"""Who sent the message bottles...and why?"" "
Professor Ootsuki,"""Earlier, in their special issue for the crime's 10th anniversary, a certain magazine took that topic up for discussion in a grand manner, didn't they? That theory seems to be the one garnering the most support lately. "
Professor Ootsuki,"But it is rather dull. ...What happened on that island, on that day? Considering this question is the true charm of the Witch Hunt."" "
Ushiromiya Ange,"""The Witch Hunt...?"" "
Professor Ootsuki,"""Yes, the Rokkenjima Witch Hunt is the name of a group of enthusiasts who try to explain the truth of that crime from an occult perspective. "
Professor Ootsuki,"Discussion of the mysteries that surround Rokkenjima, from the Ushiromiya Library to the mysterious two-day period to the Legend of the Golden Witch, is flourishing even today among enthusiasts."" "
Professor Ootsuki,"""For the 10 year anniversary, an international convention was held in New York. I also participated as a representative of Japan! I was able to intermingle with zealous overseas Witch Hunters in many ways. "
Professor Ootsuki,"Witches are a very popular category overseas. The age span of the participants stretched from elementary schoolers at the bottom, all the way to famous cultural figures at the top! Even in Japan, in recent years, there was finally-"" "
,"...You probably don't need any more explanation, but he's one of the most famous Rokkenjima Witch Hunters in Japan. "
,"Even though I didn't ask anything more, he kept continuing on excitedly all by himself. "
,"As I swirled the thin film on my potage with my spoon, I shrugged my shoulders and sighed. "
,...Looks like researching about the message bottle really was a waste of time. 
,"No, if there's one thing I've found, it's that the notebook supposedly written by Maria onee-chan was actually written by a different person faking her name. "
,"And, that person wrote up an occult legend on their own, put it into the bottle as though it was the truth, and threw it into the sea. "
,...I have a question. 
,Why would they go to all the trouble of writing so much in order to prepare a suspicious letter like that? 
,"With a message bottle, there'd be no guarantee that it'd ever pass into anyone's hands. "
,"If their luck had been bad, it could've sunk in the ocean, never to be seen by anyone. "
,"And even if someone had picked it up, they might've not cared about it and thrown it away. "
,...Why would they entrust their confession of the truth to the sea with such an uncertain method? 
,"And why would they write up multiple, differing tales? "
,"If there'd been one message bottle, claiming that its story was the truth might be reckless, but not impossible. "
,"However, because there were two, that made both of them doubtful. "
,"If someone was plotting to make out those two days to be the work of a witch, then they really did go one step too far. "
,"And because there were two, it suggests that an undiscovered third one, or possibly even more might exist. "
,"...In other words, the two differing contents makes both of them harder and harder to swallow. "
,"But despite that, the contents of both matched in that they told of a witch in a tale. "
,"So, is that the main point the writer wanted to get across to us......? "
,...It seems to me that the only possible explanation...is that someone who wanted to give rise to an illusion of a witch carried out this crime for their own enjoyment. 
,"However, the 17 people other than Aunt Eva lost their lives, and a vast wealth or maybe even 10 tons of gold had moved around secretly in the darkness. "
,It doesn't feel right...for a confession occurring after all that to bring up this illusion of the witch. 
,"Even if we ignore the magazines' theories, it's very doubtful that the message bottle really was a diary. "
,"...After all, the amount of writing was massive. It's hard to imagine that someone actually caught up in the middle of a serial murder like that would be able to calmly write it down. "
,"In that case, it's probably more realistic that this diary was written slowly over a long period of time, up until the day prior to the accident. "
,"In that case, ......would it mean that everything on Rokkenjima was a ""planned crime"", with everything prepared for over a long stretch of time...? "
,...The fact that Aunt Eva left this world without saying anything is...infuriating. 
,She definitely said it on her death bed. 
,She definitely said that her reason for not telling me the truth was because it was her best way of harassing me. 
,"...Yeah, by now, it's painfully obvious. "
,"Of all the things Aunt Eva did to harass me, this was probably the last and the greatest. "
,"......But thinking of it this way, it's pretty doubtful that Aunt Eva is the true culprit. "
,"Of course, that's not because the handwriting on the message bottle was different from Aunt Eva's, or anything like that. "
,"...It's because in both tales that were discovered, Aunt Eva was included among the victims. "
,If the writer of that diary was the culprit... 
,...Maybe Aunt Eva was also one of the targets to be killed. 
,Maybe Aunt Eva had survived because {i:something had gone wrong}. 
,"......Because I hated Aunt Eva, I came to believe that she had to be the culprit. "
,But the existence of the message bottle... ...makes me suspect that the mastermind is a far more profound and unknown person than her... 
,I looked at the clock. I've heard more than enough. It's time. 
,"As he continued to speak fervently, I suggested that I wanted to bring this discussion to a close. "
,"He seemed to be aware that he'd gotten excited and talked too much, so he quickly accepted this. "
Ushiromiya Ange,"""Thank you very much for today. I believe I've heard something truly valuable."" "
Professor Ootsuki,"""...No, no. It was truly fun to be able to welcome a young lady as a new friend of the Witch Hunt. I have many precious materials that I couldn't show you because of this change to a different venue from the usual. I would be glad to show you them at the next chance we get."" "
Ushiromiya Ange,"""Thank you, Professor. ......Could I ask one more thing?"" "
Professor Ootsuki,"""Yes, what is it?"" "
Ushiromiya Ange,"""Professor, why are you interested in witches...no, in occultism and demonology?"" "
Professor Ootsuki,"""Well, that is somewhat embarrassing. ...A daydream I had in my childhood, that if I could use a mysterious power, I could take on even the biggest of bullies, went on to become my life's work. After all, the primitive desire of admiring unknown power is as universal today as it ever was in the past."" "
Ushiromiya Ange,"""Professor, if you could do it, would you want to become a witch? Do you still dream of being able to use magic at will?"" "
Professor Ootsuki,"""But of course. Even though, at this age, I understand logically that such a thing couldn't exist, I cannot forget my child-like dreams, such as flying in the sky and turning scrap iron into gold. ...Hahaha, if you would, please keep this a secret from my students."" "
Ushiromiya Ange,"""......If I told you that I was a real witch, would you believe it?"" "
Professor Ootsuki,"""Hahhahhahha. My pet theory from my few experiences with women is that they are all witches."" "
,"Ange snorted at the old professor, who must've been an earnest scholar with barely any experience with women. "
Ushiromiya Ange,"""Yeah, yeah. And one final question. ...Professor, have you seen the original message bottle itself?"" "
Professor Ootsuki,"""I have indeed."" "
Ushiromiya Ange,"""In that case, do you know that handwriting well?"" "
Professor Ootsuki,"""Of course. I am not a specialist in that area, but at least when it comes to the handwriting of the message bottle, I am proud to be the most knowledgeable in Japan."" "
,"At that point, Ange set a book on the desk with a thud. "
Professor Ootsuki,"""......And this is? I have never seen it before."" "
,"He prided himself on his thorough knowledge of all literature related to Rokkenjima, and he looked bewildered at this binding that he hadn't seen before... "
,"Ignoring him, Ange silently flipped through the pages, opened to one of them, and showed him. "
,"On that page was a handwritten paragraph beginning with ""To my beloved witch apprentice"". "
,"...And at the end, there was a signature in katakana that said...{f:5:Beatrice}. "
Professor Ootsuki,"""Th-This is......?"" "
,"The instant he glanced at it, his face went pale. ...She knew the answer before asking, but Ange asked it aloud anyway. "
Ushiromiya Ange,"""Does the handwriting in the paragraph on this page match the handwriting in the message bottle...?"" "
Professor Ootsuki,"""W-Well, umm...I-I must take this home and investigate more... ...P-Pardon me for asking, but what in the world is this book?! Where did you get it?!"" "
,"The man stretched out his hand, but Ange pulled it back. ...As though telling him not to touch it with his filthy hands. "
Ushiromiya Ange,"""Thank you. Just that reaction is all I need. Thank you very much for today. ...Here's the reward I promised."" "
,"As she stood up, clutching Maria's diary, Ange carelessly tossed a wad of 10 thousand yen notes wrapped with a strip of paper onto the table. "
,"As Ange turned her back to him and made to leave, the man raised his voice as though clinging to her. "
,But Ange didn't stop walking. 
Professor Ootsuki,"""I-I beg you...!! What in the world is that book?! I don't need a reward, show me that book...!!"" "
Ushiromiya Ange,"""...Both you and I are in the Witch Hunt, but it looks like we aren't pursuing it at the same level. You're entertaining yourself with the outside of the cat box. And what I want to know about is the inside of the cat box. "
Ushiromiya Ange,"...And this book is the key to opening it. It's too good for you. Well then. <Goodbye, gentlemen>. <Have a nice day>."" "
Professor Ootsuki,"""P‐please, wait...!! {i:Sumadera‐san}...!!!"" "
,His voice didn't reach her. She had already joined up with Amakusa and gone into the car... 
Amakusa Juuza,"""Did you find anything?"" "
Ushiromiya Ange,"""...Only at the very end. I was right. The one who wrote the message bottles was {f:5:Beatrice} herself."" "
Amakusa Juuza,"""<Cool>. So, you've concluded that the witch actually exists?"" "
Ushiromiya Ange,"""Who knows. ......Mind if I sleep? I'll bet that talkative professor gets lost in his own little world in lectures and makes a lot of kids fall asleep."" "
Amakusa Juuza,"""Please, go ahead, take a rest."" "
Ushiromiya Ange,"""......Still, that went really well. That guy believed I was a Sumadera until the very end."" "
,The Sumadera family had set up a web beforehand around any people Ange might try to contact. 
,They had offered a reward to anyone who could take Ushiromiya Ange into custody if she appeared. 
,Ange had foreseen that and had {i:snatched it away}. 
,"She had called herself Sumadera, and after cleverly tricking the man by saying her own subordinates would set up an ambush, so he didn't need to worry about it, she had taken him outside. "
,"So, when the Sumadera family pursuers reached the professor's house, there was no longer anyone there... "
,"""According to the family, a young man and woman calling themselves Sumadera visited this morning, took the professor out with them and still have not returned. ...There's a chance we were outmaneuvered."" "
Sumadera Kasumi,""".........What a bad child, Ange-chan. ...I wonder if that craftiness is from Nee-san's blood. ...To think she'd casually take on the name Sumadera after saying she'd hate to go by it so often..."" "
Sumadera Kasumi,"""......Hohohohohoh. ...The professor should be returning soon. When he does, we must serve him some tea..."" "
,"""...Y-Yes. Understood."" "
Sumadera Kasumi,"""......I wonder if she thinks she's leading me around by the nose. What a naughty child. ......*giggle*giggle*, ...hohhohhohohohohohoho!!"" "
,"With a demonic look on her face, Kasumi violently stamped her heel. "
,I'll teach you. About my Magic of Origins. 
,"No, I taught you before, right? And you used it before. Did you forget...? "
,"You were also a witch apprentice, Ange, with your name entered into Mariage Sorcière, weren't you...? "
Ushiromiya Ange,"""......I was also...included among the witches, wasn't I...?"" "
,I closed Maria's diary and flopped down on a very high-class-looking bed. 
,"I'd slept deeply for a long time in the car, so it took longer than usual for drowsiness to set in, and I read the diary as I waited. "
,"This was a super expensive hotel in the city. ...Since it was often used by the rich and the famous, they were very big on confidentiality. "
,That made it very convenient for Ange to escape her pursuers. 
,The idea that renegades should spend their nights hiding in cheap hotels is a commoner's way of thinking. 
,"...To Ange, who possessed all the wealth of the Ushiromiya family, renegade life was comfortable indeed. "
,"Of course, even though he was a guard, Amakusa was a man and therefore in a separate room. Ange used the bedroom of the suite, and Amakusa lay on the sofa in the living room. "
,"...According to Amakusa, the sofas here were more pleasant than his own beds had been recently. Poor guy. "
,"When I looked at the clock, ...I saw that it was almost 2:00 in the middle of the night. "
,I'm still not getting sleepy. ......I sighed deeply. 
,"At that time, even though there was no wind, I had the feeling that Maria onee-chan's diary fluttered. "
,"...Then, Onee-chan appeared. Her form was no longer the normal one I'd known. "
,...She was wearing the dress that {f:5:Beatrice} had given her after acknowledging her as a witch. 
Ushiromiya Maria,"""......If you don't get some sleep, it'll be tough tomorrow, right?"" "
Ushiromiya Ange,"""If I were a witch too, ...I'd be able to use magic, wouldn't I?"" "
Ushiromiya Maria,"""...Yeah. You can use it. I taught you, didn't I? Taught you how to use it. ...And you were able to use it in the past, weren't you?"" "
Ushiromiya Ange,"""......I remember. ...I've started wanting to use it."" "
Ushiromiya Maria,"""Are you starting to feel lonely...?"" "
Ushiromiya Ange,""".........Not really. ...It's not like having a different pillow every night is that tough."" "
Ushiromiya Maria,"""......The first step to magic can be loneliness or boredom, ...even small reasons like that."" "
Ushiromiya Ange,"""Even if it's just trying to kill time until you can fall asleep?"" "
Ushiromiya Maria,"""Yeah. I'm glad you remembered about magic one more time."" "
,............ 
,...It's been quite a long time since I last used magic. 
,"At one point, with Maria onee-chan's introduction, ...I touched a corner of it...and opened the door a tiny bit. "
,"So, ...I should still remember that sensation. "
Ushiromiya Maria,"""...Right now, your magical power has declined significantly, Ange. ...If you don't devote yourself to the basics, it'll be hard, okay?"" "
Ushiromiya Ange,"""Sure. ......Checking all directions. Securing a quiet space."" "
Ushiromiya Maria,"""What about Amakusa-san?"" "
Ushiromiya Ange,"""...... ......He's sleeping."" "
,"After opening the door to the living room a crack, I could see the blanket caterpillar on the sofa roll over in its sleep. "
Ushiromiya Maria,"""...With your magical strength as weak as it is now, the anti-magic power is affecting you too much. ...Not just the sight of people, but voices, sounds, and even the presence of people will get in the way of your magic. "
Ushiromiya Maria,"...Sever those completely. Like how ancient magicians shut themselves up in ateliers to preserve their isolation."" "
Ushiromiya Ange,"""I remember. ...The very existence of Humans blocks magic. ...Therefore, the very act of showing magic to people is the sign of a high-level witch..."" "
,Obtain a quiet space for yourself alone. ...That should be enough to prepare a space to use magic. 
Ushiromiya Maria,"""......Next is the vessel. ...Right now, it's important for your bike to at least have training wheels...no, a chain."" "
Ushiromiya Ange,"""......... ......This is... ...of course... impossible..."" "
,Ange rubbed her own head. 
,"...She wore hair accessories there, with pink gems attached. "
,"They felt a little childish for Ange, but she never took them off, not even for a single day. "
Ushiromiya Maria,"""......Yeah. ......It really will be impossible for you now, Ange. ...If you'd practiced every single day since then, you might've gained the ability to summon with that by now."" "
Ushiromiya Ange,"""......... If I were to start training now, how long would it take?"" "
Ushiromiya Maria,"""......It's said that a year of magical training for a child is worth ten years for an old person. You need a lot of determination."" "
Ushiromiya Ange,"""You mean like Ushiromiya Kinzo? ......So, just like the piano and the violin, getting a special education from a young age is huge when it comes to magic."" "
Ushiromiya Maria,"""As you are now, your power has weakened since the time you were first able to use magic, Ange. ...Don't overdo it, ...and devote yourself to the basics."" "
,"After stubbornly rubbing those things on my head one more time, I gave up. "
,Then I started fishing through the knapsack. ...Looking for anything that might make a good vessel. 
Ushiromiya Ange,"""? ...Ah......"" "
Ushiromiya Ange,"""......Shouldn't this be a perfect vessel?"" "
Ushiromiya Maria,"""It's been a long time. ...Yes. With this, I think even you should be able to perform a summons as you are now. ...And they have no master now. It should be possible for you to become their new master, Ange."" "
,"Among the things that looked like good vessels, I took the one I thought might possess the strongest magical power... and set it on the side table near the bed with a clatter. "
,"It was...a shady-looking, stake-shaped weapon with an occult design inscribed on it. "
,"It was one of the ""Seven Stakes of Purgatory"", which the witch used to offer sacrifices. "
,"When the police had been searching the family's possessions, they had collected a large amount of junk. After the investigation had finished, these had been politely returned to the Ushiromiya family. "
,"...Finding something that I'd seen in the pictures of Maria's diary, I took it home with me. "
Ushiromiya Maria,"""......Originally, there were Seven Stakes of Purgatory. ...How pitiful. Now, she's the only one left."" "
,"Onee-chan smiled, looking lonely... "
,I pulled another book out of the knapsack. 
,"...This was also old-fashioned, and you could tell that it was an occult book just by looking. "
,But its contents were plain. It was one of Maria onee-chan's elaborate notebooks. 
,"This wasn't a diary. ...This was a grimoire, which she had written as a witch. "
,The Seven Stakes of Purgatory are {f:5:Beatrice}'s furniture. Created by her and employed only for her sake. 
,"But since {f:5:Beatrice} is also a witch of Mariage Sorcière, they could be employed by {f:5:Maria}, a witch of the same alliance. "
,"For that reason, the method of summoning the Seven Stakes of Purgatory and how to handle them was written about in great detail in Maria onee-chan's grimoire... "
,"And... ...As another person with their name registered in that alliance, I was also permitted to employ them. "
Ushiromiya Ange,"""......Which... ...of the Seven Sisters is this stake?"" "
Ushiromiya Maria,"""Their characteristics are written about well in my grimoire. ...The Sisters of the Seven Stakes really hate it when you get their names wrong. Remember their names well before summoning them."" "
,A packed page told of the Seven Stakes of Purgatory. ...It described the Seven Sisters in great detail. 
,...Yes. I think I memorized almost this entire page once in the past. 
,"The more I read it, the more I start to remember... "
,"By the pictures and characteristics written on the grimoire, I could tell that the stake in my hand was ""Mammon's stake"". "
,"In the past, I hadn't had any stakes, so I'd summoned them without any vessel. "
,"...So, this was the first time I'd clearly seen any of the Seven Stakes, let alone Mammon. "
Ushiromiya Ange,"""Mammon. The fifth sister. Controls the deadly sin of greed. ...An incredible kid."" "
Ushiromiya Maria,"""Greed also controls aspirations, the desire to improve oneself, and the strength to live. It definitely doesn't mean only bad things. ...She's rude, but she's a girl who tries really hard."" "
Ushiromiya Ange,"""...I see. You could say that without desire, there's no reason to live."" "
,"For a while, I heightened my concentration and digested the information that was written about Mammon. "
,"...The more the summoner knows about the target that's being summoned, the better... Knowledge is connected to magical power. "
,"...I began to fill my head with knowledge about Mammon, raising a necessary amount of magical power for a summoning. "
Ushiromiya Ange,"""...Grimoires can be a bit interesting. This might be a much better read than some lame novel. ...It really takes me back."" "
Ushiromiya Maria,"""For a grimoire, it is demanded not only that you understand the letters, but that you fill up the world of the space between the lines, giving birth to a world from the pictures and creating things in various ways. "
Ushiromiya Maria,"...The power to give birth to something. For someone who has that, such as you, a grimoire should be more interesting than any book. ...I've always known that you'd be able to understand that."" "
Ushiromiya Ange,"""......That should be...enough knowledge of Mammon for now. ......Yes. I've remembered it, more or less. ...I'll give it a try."" "
Ushiromiya Maria,"""Take care. ...In case the worst happens, here is my talisman. ...The treaty of the alliance won't protect you right now. That Mammon is a bit of a quick trigger. ...And...she may still {i:bear a grudge}. Be careful."" "
Ushiromiya Ange,"""Yes. ...I'll wear it."" "
,"The Seven Stakes of Purgatory, as furniture used to make sacrifices for a ceremony, were treated as beings inferior even to weapons. "
,"But that was only when compared to other demons. To Humans, furniture is something to be feared. "
,"I fished through the knapsack again, took out a bracelet charm with a scorpion medal that I'd gotten from Maria onee-chan long ago, and put it on my arm. "
,"...In the past, I hadn't needed something like this. But I need insurance... "
Ushiromiya Maria,"""......It's okay. That has already been fitted with the required amount of magical defense. As long as you wear that, you'll definitely be fine."" "
,"Maria onee-chan's magic power, which had been specially put into this charm, had been enough to earn even {f:5:Beatrice}'s admiration. "
,"...While it may have looked like something cheap to a human who couldn't understand magic, its magical worth was incalculable. "
Ushiromiya Ange,"""............ Come, arise. Forgive the sin. ...One of the Seven Stakes of Purgatory, Mammon of Greed."" "
,......... 
,I focused my mind. I made the magic-repelling toxin that filled my body zero. 
,"Imagine an untainted, vast space. ...Doubts and common sense all resist magic. "
,Make the resistance zero...and erase the burden on the magical power... 
,............ ...Inside my head was the image of a vast space. 
,It was a nighttime world where I floated in the air and the neon stars over the ground sparkled. 
,A world where the stars that should have covered the sky were wiped away by the light from below that covered the ground. 
,"In the world of a vast night sky with no obstructions, ...I imagined the wind blowing through at will. "
,"At that time, ...in a room where there shouldn't have been any wind, ...the free nighttime wind kicked up a cyclone. "
,The long forgotten sensation raced through my entire body. ......It was the unique feeling of exultation that comes from using magic. 
,"Mammon's stake, which I held out in my hand, gradually began to make me feel a pale light. "
,A twisting cyclone with the stake at the center. ...The hefty stake floated a bit into the air. 
Ushiromiya Maria,"""......Wonderful. ...Looks like the gap in your training hasn't stolen your talent."" "
Ushiromiya Ange,"""...Come, arise. Forgive the sin. ...One of the Seven Stakes of Purgatory, Mammon of Greed. ...Show yourself to me..."" "
,"After I raised my hands bit by bit, lifting them higher than my head, as though it was being attracted upwards, Mammon's stake once again floated up high into the air...and gradually began to shake. "
,"That shaking began to grow faster, .........and then it burst. "
,"With a speed faster than the eye could follow, it flew around, violently rebounding off the walls of the room. ...The terrible sound of it dancing around threatened to make me flinch. "
,"...However, I must not lose my mental concentration. "
,"Then, the stake, which had been flying around at an incredible speed, finally stopped and faced me... "
,"...It was in the air, just a few centimeters away from my forehead, ...and held back by the defensive barrier created by the scorpion charm. "
,"It had tried to break the defensive barrier, eating into it with an incredible power, but Maria onee-chan's barrier wouldn't be broken so easily. "
,"""......It's no use, ...I can't break it..."" "
,The stake muttered hatefully. 
,...It was probably safe to say that the scorpion charm saved me. 
,"Without that, my attempt at killing time until I got sleepy would've killed my time for all eternity. "
