Speaker,Original Witch Hunt (OG)
Ushiromiya Battler,"""............Hmmm, now that I think about it, that must be why I've felt something out of place for a while now. I can't hear the cries of the seagulls."""
Ushiromiya Jessica,"""Seagulls? The birds?"""
,"It's true that whenever I come to this island, the seagulls always meet us with their lively 'nyaa nyaa' cries."
," And because of that, whenever I hear the cries of the seagulls in any other place, I get the feeling that I'm coming to a family conference."
," Except for the small part of the island where those of the Ushiromiya head house live, Rokkenjima had been left uncultivated, apparently transforming into a paradise for wild birds."
," The whole wharf looked like it was turning into a huge seagull colony, and this island always was full of seagulls."
," Since those seagulls didn't come to greet us, I felt a bit lonely."
Ushiromiya Rosa,"""What's wrong, Battler-kun?"""
Ushiromiya Battler,"""Oh, Rosa oba-san. ...Nah, it's nothing really, I was just sayin' that since I can't hear the seagulls, it feels a bit lonely."""
Ushiromiya Rosa,"""My, now that you say so, it's true. Even though they're always so lively, today there isn't one to be seen."""
Ushiromiya Maria,"""......Uu-? Why no seagulls?"""
Ushiromiya Rosa,"""Hmmm, maybe it's because the seagulls are having a gathering somewhere too? Maria, did you want to see the seagulls?"""
Ushiromiya Maria,"""Uu-, wanted to."""
Ushiromiya Battler,"""What happened for them to all disappear? Maybe Jessica made aaall of 'em into {c:86EF9C:yakitori} and ate 'em!"""
Ushiromiya Maria,"""......Uu-?!"""
Ushiromiya Jessica,"""The hell, don't say disturbing stuff like that! You'll get Maria all confused!!"""
Ushiromiya Maria,"""Uu-uu-uu-! Jessica onee-chan made them into yakitori, made them into yakitori! Uu-!!"""
Ushiromiya Jessica,"""I did not, I did not! Why the hell would I do something like that?!"""
Ushiromiya Battler,"""That's right, that's right~, Jessica made 'em into yakitori! Skin 'n meatballs, liver 'n onio~on!"""
Ushiromiya Maria,"""Swim in meat dolls! Liver 'n oniooon!! Uu-uu-uu-! Ahaha, ahaha! Hahahaha!"""
,"As I made fun of Jessica, Maria tagged along looking like she was having fun."
," Ooh, so she's a person who goes with other people's moods! Alrighty then, from today on I'll make you my number one follower! "
,"As I smiled at her, she beamed, looking overjoyed and possibly happy with my modest solidarity."
Ushiromiya George,"""That's not it, Maria-chan. It seems that wild birds are attuned to changes in the weather and atmospheric pressure. It looks like the weather will get worse around tonight. It's possible they hurried back to their nests."""
Ushiromiya Maria,"""............Uu-. Not yakitori? Jessica onee-chan didn't make them into yakitori?"""
Ushiromiya Jessica,"""I did not, I did not!! I said, I wouldn't do stuff like that! Alright, Battler, you admit right now that you lied!"""
Ushiromiya George,"""Battler-kun. Maria-chan is a naive girl, so she takes even jokes seriously. You should choose your jokes more carefully."""
,...George-aniki gently scolded me.
,"...Even though I outstripped Aniki in height, Aniki was of course Aniki. There was no choice but to obediently apologize."
Ushiromiya Battler,"""H-hey, my bad, my bad... Maria, that just now was a joke. It's just today the seagulls are all quiet in their nests."""
Ushiromiya Maria,"""......Battler lie? George onii-chan true?"""
,"Despite her having all that fun, she really was tricked...? Her pure eyes seemed to blame me.......Maybe I went a little overboard with her after all."
Ushiromiya Battler,"""Yeeaah, that's right, that's right. What George-aniki said is true. The weather is bad so they probably went home for today. It doesn't mean they're gone, does it? Right, Oba-san!"""
Ushiromiya Rosa,"""That's right. Tomorrow, when the weather gets better, I'm sure they'll come back and let us hear their 'Myaa myaa' cries."""
Ushiromiya Maria,"""Uu-. They're waiting for the weather to get better to come back. Waiting for tomorrow. Waiting for the weather to get better. Uu-uu-!"""
,"Maria was in a lighter mood, and was looking forward to tomorrow when the seagulls would come back and fill the skies."
," Still, George-aniki really was amazing at taking care of kids."
,...I think I remember Aniki taking good care of me as well when I was a brat six years ago.
,"......Aniki, that's probably your gift."
Ushiromiya Rosa,"""George-kun is amazing at taking care of kids. And you're not working in child-care?"""
Ushiromiya Jessica,"""Yeah, George nii-san, looks like it's what you were born to do. Personally, I see you doing that rather than doing business in some company president's office."""
Ushiromiya George,"""Oh, no. Child-care is a fine job. But it's not a job where merely liking children is enough."""
Ushiromiya Rosa,"""You're truly modest, George-kun. But Battler-kun is also quite good with children! Earlier, even if it was just for a time, Maria seemed to be having a lot of fun. Keep on playing with her like you did just now. Just choose the jokes carefully though, alright? *giggle*."""
,"Rosa oba-san winked at me, giggling a little."
," A real mother, I thought to myself, who's happy that Maria looks like she's having fun."
Ushiromiya Rudolf,"""Come ON, Rosa. And you brats too, what the hell're you doing. Let's go now!"""
Ushiromiya Rosa,"""Alright, alright, we're coming."""
,"The old bastard was waving his hand for us to hurry up. But yeah, we needed to get moving."
, It's not like it'd be too late to have the same discussion after we got our luggage in our rooms.
Gohda Toshiro,"""Now then everyone, I shall lead you towards the guesthouse where you will be staying. Please, this way."""
,Gohda-san called to everyone and started leading us. Kumasawa-san brought up the rear.
," A serpentine, twisting path led into a dim forest. It ran a bit uphill."
," I'd guess the path was made twisting so that the slope wouldn't be felt too much, but personally, I'd have been happier if they'd had the guts to make some stairs in a straight line."
,"......No doubt they made the path twisting on purpose, to put on airs of distance and importance..."
," Before long, we saw garden-style stone steps. "
,"...Aaah, from here on, I have some memories. Go up these, and..."
," At the top of the stone steps, we saw a beautiful guesthouse."
," Its facade was of course lovely, but even more so, ......we couldn't enter its doors without having our hearts stolen away by the splendor of that beautiful rose garden that spread before it."
Ushiromiya Hideyoshi,"""Aaah~! It's as beautiful as ever this year... A real delight for the eyes..."""
,"After climbing the stone steps, the people welcomed in by the rose garden gave voice to their impressions one by one."
Ushiromiya Eva,"""Aren't the flowers less lively this year? It must be because the summer wasn't warm enough."""
Gohda Toshiro,"""I also believe that is so. When one compares with last year's blooming, it is a pity that this year's is a bit inferior."""
,"Even so, it was a delightful rose garden. I remembered that every year before six years previously, huge amounts of roses had greeted me."
,"...This rose garden was the first thing that greeted the people who came to Rokkenjima. Even our parents, who came every year, couldn't help but let their wonder slip out."
," And moreover, it looked like a 'powered-up' version of the garden from six years ago that was in my memories."
Ushiromiya Kyrie,"""This place is always so amazing. It must be wonderful to have a rose garden like this in your own home."""
Ushiromiya Rudolf,"""Give it up. Who do you think would take care of it? Roses are a real pain, with bugs and diseases to worry about."""
Ushiromiya Rosa,"""Well, from what I've heard, Kyrie nee-san takes care of her rose every day and makes sure no bugs get anywhere near it, right?"""
Ushiromiya Rudolf,"""Huh? What are you talking about?"""
Ushiromiya Kyrie,"""That's right. Though in this person's case, the rose goes after the insects like some nasty carnivorous plant."""
Ushiromiya Rudolf,"""...Oh, so that's what you mean. C'mon, Rosa, can't you give that a rest just for today? I've put that sort of thing completely behind me."""
Ushiromiya Rosa,"""I wonder. After all, you are a womanizer on an almost genetic level...!"""
Ushiromiya Kyrie,"""No need to worry, Rosa-san. When a rose gives you too much trouble, it's always best to snip it at the root."""
Kumasawa Chiyo,"""Hoh-hoh-hoh-ho, such frightening talk this is."""
Ushiromiya Hideyoshi,"""Guys who're popular with the ladies are always forced to live dangerously. I sure hope I turn out a bit prettier in my next life!"""
Ushiromiya Rudolf,"""Hideyoshi nii-san, as I keep telling you, it isn't like that at all. ...And Kyrie...stop it, you're freaking me out. Hasn't my rose withered already?"""
Ushiromiya George,"""Hey, Maria-chan, look over here. These roses are especially magnificent."""
Ushiromiya Maria,"""...Roses are magnificent. ...Uu-!"""
Ushiromiya Battler,"""Hmmm~~, smells pretty sweet. Look, this matches my elegance pe~rfectly."""
Ushiromiya Jessica,"""Hey, cut it out! Maria's gonna imitate you and get hurt by the thorns!"""
,She yelled at me as I leaned in to smell the rose's scent with an exaggerated gesture.
,"...I thought she was overreacting, but when I turned around, I saw Maria imitating my every gesture and George-aniki smiling broadly at us."
Ushiromiya George,"""Hey now, Maria-chan, be careful. Rose thorns can hurt."""
Ushiromiya Maria,"""......Uu-? ............George onii-chan. Only this rose is strange. Uu-."""
Ushiromiya Jessica,"""Strange? What's wrong?"""
,Maria pointed to one rose. I immediately understood why she found it odd.
," In the midst of all these magnificent roses, just one single rose was withering."
," There wasn't any particular reason. Some roses flourish, and others wither."
," That's all there was to it, but Maria seemed very concerned about the only unhealthy one in the group."
,...It must have made her feel lonely.
Ushiromiya George,"""So, you feel sad for this rose because it's the only one that isn't healthy...?"""
Ushiromiya Maria,"""......Uu-. The others are all healthy, but this one's sad."""
Ushiromiya Jessica,"""Well, you always get a few that wither. I'll bet the only reason that one withered is because it bloomed earlier than any of the other roses."""
Ushiromiya Battler,"""Yeah, that's right. It probably just bloomed all over the place, fulfilled its duty and went to rest. You shouldn't get so worked up about it."""
Ushiromiya Maria,""".........Uu-."""
,"It seemed that Maria's pure, sensitive nature was making her feel some emotional pain for the rose that withered alone."
," Even though she understood the logic of it, it still felt lonely to her."
Ushiromiya George,"""Then, Maria-chan, why don't you look after this rose until we leave?"""
Ushiromiya Maria,"""Uu-?"""
,George-aniki straightened up and felt around in his pocket. He then took out the wrapping from the candy Maria had eaten on the plane.
," He twisted it into a thin string, and gently tied it to the rose as a sort of marker."
Ushiromiya Jessica,"""Heeey, that's pretty cute!"""
Ushiromiya George,"""Let's mark it with this. Later on, you can come and give it some water. I'm sure Mr. Rose will be happy."""
Ushiromiya Maria,"""......Uu-! Come to give it water!"""
Ushiromiya George,"""I think you should give Mr. Rose here a name. I'm sure that'll make it happy, and you'll get to know it a little better."""
Ushiromiya Maria,"""Name...? Name.........Uu-...uu-..."""
,"Though she still wore her usual sullen face, Maria crossed her arms and began to consider this intently."
," At the very least, she appeared to have been completely pulled out of her slump. Nice going, Aniki."
Ushiromiya Jessica,"""George nii-san has always been really understanding. Can't help but respect him."""
Ushiromiya Battler,"""Yeah. I guess he was just born that way. We've gotta start picking up tips!"""
Ushiromiya Hideyoshi,"""Was this garden just as magnificent when you all were kids?"""
Ushiromiya Eva,"""From the time I left the House onwards, it started to really become something. Before that, the garden was simpler, but I'm still attached to that one though. Nii-san fiddled with it too much, with his slightly bad taste. It was better the way it was before."""
Ushiromiya Hideyoshi,"""Eva, you've gotta think positive! Regardless of how it once looked, its beauty now is something to be admired. You'll be able to relax a lot better if you look at it that way."""
Ushiromiya Eva,"""I didn't mean it like that... I was just saying that I wanted you to see this garden the way it was before too."""
Gohda Toshiro,"""Now then, everyone, if you please. I shall be guiding you to the rooms now."""
,"Gohda-san called to everyone to ask if we were ready, but our hearts had been completely stolen away by the rose garden after a year of absence, and we didn't lend him an ear."
," Since we weren't a travel group, it wasn't like we had a strict schedule to follow."
," Besides, since our parents were visiting their old home, full of nostalgia, it wasn't like they had to let themselves be urged on by anyone or anything."
," Understanding the situation, Gohda-san continued to wait, smiling widely, until our parents got tired of the roses and told him to guide us to the rooms..."
Ushiromiya Hideyoshi,"""My...! Heeey! If it isn't Kanon-kun! It's been so long! How are you doin'?!"""
,Hideyoshi oji-san suddenly shouted.
," In the direction he was waving at, .........there was a slender boy."
, Meeting him right after a huge man like Gohda probably emphasized his small stature.
, The boy was in the middle of transporting piled-up gardening tools and the like in a wheelbarrow.
," When he realized he was being called to stop, he set down the wheelbarrow, took his hat off and bowed his head."
Kanon,"""...........................Good afternoon."""
,...I figured he was probably younger than me. I realized by the general atmosphere surrounding him that he was a servant too.
," He answered Hideyoshi oji-san's greeting, but he seemed unsociable deep down."
, It was a greeting that lacked feeling.
," When Gohda-san noticed that our interest had shifted towards him, he went to the boy's side and introduced him to us."
Gohda Toshiro,"""Battler-sama, I shall introduce you. He is one of the servants who serve the Ushiromiya head house. ...Kanon-san, greet our guest."""
Kanon,"""..................I'm pleased to meet you. I am the servant............, Kanon ({p:0:嘉音})."""
,"Yep, my first impression wasn't wrong, he gave the feeling that he was unsociable, and a bit of a poor speaker."
," Compared to Gohda-san, who was extraordinarily polished as a servant, no matter what he did, he gave off a feeling of inexperience typical of his age."
," When Gohda-san urged him in a whisper to give a bit more of an introduction, the boy named Kanon only cast his eyes downwards."
Gohda Toshiro,"""Kanon-san. Could you perhaps give them a little more as a greeting...?"""
Kanon,"""............No. ............Because we, ......are furniture."""
,"It seemed that he wasn't refusing to greet us out of spite, but rather, he gave the impression that he had no choice but stay silent, not knowing what to add to his greeting."
Ushiromiya Jessica,"""Ah, uh, Kanon-kun's shy, he's the kind that doesn't talk much. He might not be that sociable, but deep down he's really a good person! Don't get him wrong...!"
Ushiromiya Jessica," You've been working here for three years, was it? So yeah, you've been here a year longer than Gohda-san, right Kanon-kun?"""
,"Even though it's not like he made a super bad impression, Jessica hurriedly backed him up."
,"...I see, apparently him being unsociable works against him all the time."
Ushiromiya Battler,"""Ok then, nice to meet you. I'm Battler! I'm 18, how old are you?"""
Kanon,"""..........................."""
,"A silence, as if appraising whether it was a question that must be answered or not. ...But here again, Jessica plowed ahead."
Ushiromiya Jessica,"""Um, uhh...! If I remember correctly, he's two years younger than us so...sixteen, right?"""
Kanon,"""............Yes, ...that is correct."""
,"It looked like if given a choice, he would have preferred not to tell us his age."
, Him not wanting to tell his age was probably because he thought he would be looked down upon for it.
,"...I remember that when I was around his age, I hated being asked how old I was by adults."
,"...I see, sixteen huh? That's gotta be a delicate time....In that case, I asked something I shouldn't have."
Ushiromiya Battler,"""Heh he~, I'm glad you're about our age! Just be cool and call me Battler! And I'll call you Kanon!"""
Kanon,""".........Thank you very much. But just the sentiment is sufficient, ...Battler-sama."""
,Jessica looked all downcast for some reason. She seemed to think that my impression of Kanon was worsening because of his rejection.
," Well, that girl Jessica probably couldn't understand the fretful male heart at this age."
," As his elder, even by just two years, who would lead him into adolescence, I took it upon myself to understand that."
Gohda Toshiro,"""Kanon-san, could you perhaps be a little more courteous? A smiling face is also the duty of a servant."""
Kanon,"""...............I apologize. ...I shall make an effort."""
Kumasawa Chiyo,"""Hoh-hoh-ho... Gohda-san, Kanon-kun is trying his best, isn't he?"""
,It looked like he had already been well warned about his discourtesy. And apparently he hadn't improved a bit.
," Gohda-san kept his business-smile, but let a small sigh of resignation escape."
Kanon,"""......Well then, I still have work to do. .........If you'll excuse me."""
,It looked like Kanon himself was uncomfortable with remaining silent here any longer.
," After another perfunctory bow, he turned on his heels and started pushing the wheelbarrow again."
," Just then, suddenly, the wheelbarrow wobbled and fell, scattering the load."
, I guess the wheelbarrow with its single wheel caught on a pebble and lost its balance.
Gohda Toshiro,"""What have you done..., now now, quickly clean it up...!"""
,"Since Gohda-san was one to harp on the fact that presenting a clumsy appearance in front of guests is a servant's shame, he urged him along in a low voice."
," Kanon-kun, who probably understood quite well without being told, wordlessly reloaded the wheelbarrow with the fallen objects."
," He seemed to be fine with the light-looking gardening tools, shovels and such, but he looked like he was having trouble getting his arms around and lifting up some sacks of fertilizer."
Ushiromiya Jessica,"""Are you alright? You're so careless. Here."""
Gohda Toshiro,"""Milady, you will dirty your garments. Please, leave it to us."""
,Gohda-san took the shovel that Jessica had picked up with an elegant gesture.
, At his back was the figure of Kanon-kun having trouble with the sacks of fertilizer.
Ushiromiya Maria,"""......Uu-. You'll dirty your garments?"""
Ushiromiya Battler,"""Don't worry, the ones I'm wearing aren't that elegant. "
Ushiromiya Battler,"Besides, I hate guys who make the waitress pick up the fork they dropped at a restaurant."""
,"I lifted up the other bags that had fallen. Of course, they weren't light, but for me it was a piece of cake."
, Kanon-kun turned his surprised eyes towards me. It was the face of one who would never have thought to receive help from a guest. 
Kanon,"""............B-Battler-sama... That's sufficient..., I'll take care of everything, so..."""
Ushiromiya Battler,"""Don't you worry! I may not look it, but I've got it where it counts! Heheh!"""
,"Since Kanon-kun looked like he hadn't yet gone through his growth spurt, he was stuck with a sorta weak body."
, I guessed that this kind of weight was too much for him.
Ushiromiya George,"""It's quite heavy, isn't it. It's natural that it would be difficult for you. Kanon-kun, don't worry about it."""
Ushiromiya Battler,"""Ok, my time to shine. This makes up for the boat part from before, right?"""
Ushiromiya Jessica,"""Ha! As if your antics earlier could be written off just by this! Ah-hah-hah-ha! Later, I'm gonna tell Kanon-kun too just how funny you were, Battler!"""
Ushiromiya Maria,"""Faaall faaall!! Uu-uu-uu-!!!"""
,"As they did this, I piled all the stuff back into the wheelbarrow."
Kanon,"""............For letting you see such unsightliness, I beg your forgiveness."""
Gohda Toshiro,"""Very well, enough now. Please, go."""
,Letting such a disgraceful thing be seen by the guests who were supposed to be made welcome...must have been hideously embarrassing as a servant.
," Pressed by Gohda to hurry up and exit, Kanon-kun left."
Ushiromiya Eva,"""You're too harsh on him, Gohda-san. Wouldn't it have been better if you'd helped him, instead of being a bully?"""
Gohda Toshiro,"""...That had not occurred to me. I deeply, deeply implore your forgiveness."""
,"Without even a twitch in his smile, Gohda-san apologized elegantly."
Ushiromiya Hideyoshi,"""Kanon-kun has a ton a things he's good at too. It's just that bein' young works against him all the time. It's a cryin' shame."""
Ushiromiya Rudolf,"""It's a prickly age. You be nice to him. Close-mouthed servants are just fine. Right, Kumasawa-san?"""
Kumasawa Chiyo,"""Hoh-hoh-hoh-ho, Rudolf-sama, you truly are harsh! There is no servant as silent as I, of course!"""
,"Everyone smiled wryly at that shameless lie. Even she herself didn't believe that, not in her wildest dreams. She said that to loosen us all up."
," Yeah, that's the kind of character Kumasawa baa-chan used to be."
," The mood that had stiffened a little was cleared up in a twinkling, thanks to Kumasawa-san's cheerful smile."
Ushiromiya Kyrie,"""I'd like to put down the luggage soon. Gohda-san, how are we to split up for our rooms?"""
Gohda Toshiro,"""It shall be the same as the previous year. I shall guide you. Please, this way."""
,"We headed towards a trim, elegantly simple guesthouse. This was gonna be our temporary quarters for a night."
Kanon,""".........................................."""
,Kanon watched over a hedge as the guests all entered the guesthouse.
," Then, he let his eyes fall on those heavy sacks of fertilizer, piled up in the wheelbarrow."
," In his mind, he kept going over his previous mistake. Battler, big and strong, had picked up the sacks in front of him, the sacks he couldn't lift himself, as if they were feathers."
, It was extremely difficult for an outside observer to guess what emotions that favor had stirred up in Kanon.
," But as far as you could tell by watching him hang his head from behind, there was something that he just couldn't let go."
,...Muttered words escaped his lips. But those words he murmured were so soft that they didn't reach even his own ears.
Kanon,"""...............Even I, ..........................."""
,"Kanon hung his head, slightly biting his lower lip..."
Ushiromiya Battler,"""I remember the rose garden, but... I don't remember this guesthouse at all. Was it built like recently?"""
,"'Toraian' (Visitor's Retreat) was written on a gatepost-like thing, but since everyone called it the guesthouse, I followed their lead."
, The brand-new western-style guesthouse that stood overlooking the rose garden had a magnificent design carefully done in harmony with the garden.
Ushiromiya George,"""Correct! It was built the year before last. And after that, they made us sleep over here."
Ushiromiya Jessica,"""Hehe, this place's more fun than that junky old mansion you knew. I wish my room was over here!"""
Ushiromiya Maria,"""Uu-! Maria wants one too! Waaant!"""
,"...I guess you could say my house was also upper-class, but I thought it was completely ordinary compared to the head house."
," The display of wealth was shocking, as was the fact that they would build this kind of awesome guesthouse for guests who come over like once a year."
Gohda Toshiro,"""Eva-sama, Hideyoshi-sama. Please, do make use of this room. Rudolf-sama, Kyrie-sama, please make use of this room here."""
Ushiromiya Eva,"""Ah yes, it's pleasant how pretty and elegant this place is. Western style truly is wonderful."""
Ushiromiya Hideyoshi,"""I can handle the western style for a few days, but any longer than that and you need the good old Japanese style! Japanese people just relax best on tatami mats."""
Ushiromiya George,"""...Haha, they've been fighting over making our new house Japanese-style or western-style. Mom still holds a grudge about Dad having the construction started as Japanese-style, and they bicker all the time about it."""
Ushiromiya Jessica,"""I'm really jealous, George nii-san. Your parents get along well, don't they? Mine are so frosty. But even so, they're right with each other when it comes to my grades."""
,"All the rooms seemed to be two-person. I was grateful, because since things turned out like this, I wasn't gonna be forced to share the same room with the old bastard, under the pretext that we were family."
," I figure those two wouldn't be able to enjoy themselves with someone like me around, ihihi."
Ushiromiya Kyrie,"""What's that creepy smile all about?  You're thinking about something dirty, aren't you."""
Ushiromiya Battler,"""Ihihihi~! Something diiirrrty? Of cooouuurse not! Do please...enjoy your staaay~!"
Ushiromiya Battler," Ow, owowowow! That hurts, you old bastard!"""
,"Once again, Dad pulled my ears from behind."
Ushiromiya Rudolf,"""Cut the crap. I'm getting a stomachache, and I'm not in the mood for this. You're the guest of honor this time around. You play as nice as possible with Dad and Aniki and the rest."
Ushiromiya Rudolf," ......At the very least, pay attention to what you say in front of Dad, got it? Because wisecracks don't go too well with him. ......Jessica-chan, what's the head of our family's mood been lately?"""
Ushiromiya Jessica,"""...Hmm......,Same as last year, I guess. ......Considering they say he's got three months left, he's as stubborn, grumpy, and irritable as ever."""
Ushiromiya Rosa,"""Meaning, this year he's in his usual bad mood. ......And as usual, the only one who's able to take care of him is Genji-san?"""
Kumasawa Chiyo,"""It seems that the Master will only open his heart to Genji-san. Lately, us small people cannot even get an audience..."""
Ushiromiya Jessica,"""He's shut himself up in his study again, probably doing nothing but that weird black magic of his. What he does for a hobby is his own damn business, but when he starts stinking up the house, it really gets on my nerves. ...And I wish he'd never come out of that study again. Heheheh!"""
Ushiromiya George,"""You shouldn't talk like that about the elderly. We're all indebted to him, since he rebuilt the Ushiromiya Family, and a little gratitude wouldn't hurt."""
Ushiromiya Jessica,"""Hm, ...well... ......Sorry."""
,"After being rebuked by George-aniki, Jessica had no choice but to take back her thoughtless remark."
," The Ushiromiya family was wealthy beyond belief, but that, of course, meant that all its members were weird people who cut themselves off from the world entirely."
," The Head of the Family, standing at its peak - in other words, our Grandfather - seemed to be a particularly weird and terrifying person, even for our family."
," Dad had said he was getting a stomachache earlier..., but I guess that was what all the adults who came here today were actually feeling."
," No doubt they were jealous of us, the grandchildren, just playing and laughing without a care."
," From the stories Dad told me, the Head of the Family was a violent man who rained blows on his sons with his own fists and even beat his daughters mercilessly with a wooden sword."
," If he was such a hard-ass with his kids, why wasn't he the same with their names? "
,"Because of that, it's a pain even for us grandkids."
,"......Well, I'm not the least unsettled by his terrifying image."
," I don't have many memories of meeting him over the years, but I remember Grandpa, his face always full of menacing thunder-clouds, always making his surroundings shrink away with a sharp look."
," I remember that the room's atmosphere got so tense whenever he was around, you couldn't even breathe."
, What my dad said right now about me being the guest of honor now carries a little more oomph for me.
Ushiromiya Battler,""".........Six years ago I was in grade school, but, as one would expect, I'm a high-schooler now. If I act up, things'll probably get serious. ...Ooo, scary."""
Ushiromiya George,"""He does look frightening, but he's not completely terrifying. He's definitely never unfair. He's just very direct and not a pretty talker, that's all."""
Ushiromiya Jessica,"""But George nii-san, you've been the family darling since like forever because of your awesome grades, right? Grandfather treats us completely different!"
Ushiromiya Jessica," Like me, I've gotten slapped with a wooden sword. On my ass, my ass! On my maidenly, innocent ass!"""
Ushiromiya George,"""Well, you're the heiress of the head house, Jessica-chan. Grandfather is giving you special attention. You have to realize that his strictness shows how much he's expecting of you."""
Ushiromiya Jessica,"""Oh, come on.  ...Seriously, I could just turn the succession over to you, George nii-san. It's a bit of a heavy burden for me to carry."""
,"I think I already said it before, but Jessica was the daughter who would inherit the head house. As cousins of a branch of the family, the pressure on our shoulders was probably different."
Ushiromiya Maria,""".........Uu-? Jessica onee-chan, heavy? If Maria holds it, will it get lighter?"""
Ushiromiya Jessica,"""Hm? Ahahahaha, thanks. It's alright, it's not gonna get pushed on you, Maria. "
Ushiromiya Jessica,"......I'm gonna bear that cross until my grave. ...Don't worry."""
,"She was grateful for Maria's innocent consideration, but it seemed that anxiety for the future she couldn't clear away remained on Jessica's face. "
,"...Were we the same? If it was a high-schooler near an examination, nobody'd be able to hide their anxiety for the future."
Ushiromiya Rosa,"""Maria, come here. Mom and Maria will be in this room."""
Ushiromiya George,"""Battler-kun, you will be with me in this room here."""
Ushiromiya Battler,"""Oh? This is a surprise! It's bigger than our parents' room, wo~w!"""
Ushiromiya Jessica,"""Anyway, being cousins, I think we'll gather together. I went and told them in order to get a bigger room."""
Ushiromiya Maria,"""Uu-! Maria likes here best too! Here is better than being together with Mom! Uu-uu-!"""
Ushiromiya Battler,"""Okay, you like it here better too, Maria! Alright, this room is George's and mine, but we'll specially allow you to come in and out! Keep it a secret from your mom, right?"""
Ushiromiya Maria,"""Uu-! Secret!"""
,"Her mother, Rosa oba-san, was right behind us, but Maria still answered, striking the air with her fists clenched tight."
," After our parents put the luggage in the rooms, they gathered again in the corridor."
Ushiromiya Rudolf,"""Hey brats, what'll you do? Are you cousins just gonna stay here and chat?"""
,It seemed they were heading to the mansion to announce their arrival.
,"...Normally, we would have had to follow them and greet everyone together, but if that had been the case, Dad would just have said 'You guys come!' and finished it."
," He was telling us that it was alright if we didn't come, so what'll we do?"
Ushiromiya Hideyoshi,"""Anyway, it's gonna be high noon soon. Better let the kids unwind here. Besides, if worse comes to worst, this might be the last chance they get to play outdoors."""
Ushiromiya Maria,"""Uu-! Maria will go too!"""
Ushiromiya Rosa,"""Maria, you house-sit for Mommy, okay? You behave yourself and wait here."""
Ushiromiya Maria,"""......Uu-."""
,Telling Maria to house-sit was a pretty lame excuse for leaving her behind.
, George-aniki soon realized it and gave a clear reply for all of us.
Ushiromiya George,"""Well, we'll accept your offer and house-sit. We have lots of stories to tell each other, after a year."""
Ushiromiya Kyrie,"""That's nice. And Battler-kun has six years' worth, doesn't he?"""
Ushiromiya Battler,"""Yeah, yeah. I'll take care of the house like a good boy."""
Ushiromiya Jessica,"""Kumasawa-san, I'm gonna stay here too! We'll leave the rest to the adults and us kids'll break rank, hehehe!"""
Kumasawa Chiyo,"""That's nice, hoh-hoh-ho. I'll report it to Madam..."""
Gohda Toshiro,"""Then, everyone, I will be guiding you to the mansion. Please, this way."""
