Speaker,Italian (Ars Magica) (Old) (ITA)
,Il motivo di Onii-chan per sconfiggere Beato non è distruggere un nemico a causa dell'odio. ... Sembra che voglia dare una risposta sincera alle sue domande.
,Sì. Non posso negare il fatto che la loro battaglia non sia basata sull'odio... ma su un sentimento più forte.
Ushiromiya Ange,"""... E soprattutto... Beato è davvero incredibile per continuare a rimanere devota ad Onii-chan anche dopo essere stata trattata così freddamente. {n}Sono d'accordo con l'altra, la Beatrice Sorella maggiore. ... Non capisco perché è così devota ad Onii-chan."""
{f:5:Featherine},"""E, anche se dovesse richiedere mille anni, quel singolo fattore che non comprendi deve essere passato alla Strega Dorata Beatrice che conosciamo così bene..."""
Ushiromiya Ange,"""... Sì. Lo capisco. ... Conoscere questa Beato è collegato al conoscere quella Beato, l'altra. ... E questo potrebbe spiegarci la più grande pedina in questo folle gioco, o addirittura il gioco stesso..."""
{f:5:Featherine},"""Che strega misteriosa..."""
,"Pur avendo detto ciò, Featherine aveva un sorriso fiducioso sul volto."
,"La sua sarcastica fiducia, come se già conoscesse la risposta, era immutata."
Ushiromiya Ange,"""... Beatrice. Voglio chiederti una cosa."""
{f:5:Beatrice},"""S... Sì, cosa le piacerebbe sapere, Ange-san...?"""
,"Quando Ange le domandò una cosa, Beato, che stava leggendo un libro Frammento nell'oscurità dello studio, sussultò."
Ushiromiya Ange,"""... Perché chiami Ushiromiya Battler ‘Padre’?"""
{f:5:Beatrice},"""P-Perché ha creato la pedina che io sono..."""
Ushiromiya Ange,"""... In questo caso, perché sei così devota ad Ushiromiya Battler? C'è qualche regola che impone alle pedine di obbedire al loro creatore?"""
{f:5:Featherine},"""Non esiste una regola simile. ... Le pedine sono degli strumenti... come un coltello. ... Se il Game Master li usa bene, possono essere piuttosto utili. {n}Ma se vengono usati in modo scorretto, ti possono anche ferire. ... A differenza che l'oggetto venga utilizzato come un utensile oppure come un'arma, non ha niente a che vedere con il volere dello strumento. È semplicemente il risultato."""
Ushiromiya Ange,"""Allora perché ti dedichi così tanto a Onii-chan? È quasi come se... sia il tuo obiettivo come pedina."""
{f:5:Beatrice},"""S... Sì. ... Quello è l'obiettivo per cui sono venuta al mondo."""
Ushiromiya Ange,"""È stato Onii-chan, colui che ti ha dato alla luce, a darti quell'obiettivo?"""
{f:5:Featherine},"""No. ... Come Game Master, Battler ha semplicemente preparato ‘una pedina con quel ruolo’ sulla tavola. ... Inoltre, colei che ha dato alla luce questa pedina... è stata la prima Game Master e colei che ha creato questo gioco, la stessa Beatrice..."""
Ushiromiya Ange,"""... Aaah, sto iniziando a confondermi. ... In altre parole, continui a chiamare Onii-chan ‘Padre’, ma in realtà non è tuo Padre. ... Lo stai chiamando in quel modo affettivo perché senti che ti devi dedicare a lui."""
{f:5:Beatrice},"""S... Sì. ... Penso che sia così. Mio Padre è colui che mi ha piazzato sulla tavola da gioco. Se non l'avesse fatto, la mia pedina non avrebbe mai avuto il suo turno. Perciò, il motivo per cui io esisto qui e ora, e il motivo per cui posso dedicarmi interamente al mio obiettivo... sono entrambi opera di mio Padre."""
Ushiromiya Ange,"""... Capisco. Ecco perché per te ha senso chiamarlo Padre. ... Allora, chi ti ha ordinato di dedicarti a Onii-chan? ... Ah, dev'essere stata la prima Game Master, la stessa Beato. ... Aaaahh, è tutto così confuso."""
{f:5:Featherine},"""Desideri chiederle perché deve servire Ushiromiya Battler, vero? Però, lei non ti può dare quella risposta. Non le è stato dato nient'altro che l'obiettivo. {n}Solo la persona che glielo ha dato conosce la ragione per la quale agisce in questo modo."""
Ushiromiya Ange,"""... Ho capito. ‘Considera anche questo, figlia dell'uomo’, giusto? ... Quindi, ciò significa che hai un'idea e ridi della mia confusione."""
{f:5:Featherine},"""*cackle*cackle*. Sei semplicemente perfetta per essere la mia miko..."""
{f:5:Beatrice},"""... Io farò... qualunque cosa per mio Padre. ... La mia esistenza gli donerà felicità. ... Questo è il mio solo e unico piacere. ... E poi..."""
,"In quel momento, Beato esitò."
Ushiromiya Ange,"""Cosa? E poi cosa?"""
{f:5:Beatrice},"""S-Sì... e poi... se un giorno mio Padre riconoscesse i miei sforzi... quella sarebbe la mia unica e sola gioia..."""
{f:5:Featherine},"""Pft..."""
Ushiromiya Ange,"""... Che diavolo. ... Se tu volessi solo servirlo, direi che sei solo un altro mobile della strega... ma in realtà vuoi che riconosca i tuoi sforzi? Più che mobilio, sembra quasi..."""
,Ange si fermò a metà frase.
,"... Più che ad un mobile, tu assomigli maggiormente... ad una semplice ragazza... che ama Onii-chan."
,... Io non... capisco.
,La forza che guida le azioni di questa Beato... è quella di una ragazza che adora Onii-chan.
,"Ma allora, cos'è questa Beato?"
,"Se alla prima Beato piaceva Onii-chan, allora avrebbe dovuto adorarlo e fare lei stessa delle cose per lui."
,"Perché dovrebbe creare ‘una pedina di se stessa’, un'entità separata, per farlo...?"
,"In questo modo... sebbene attragga l'attenzione di Onii-chan, la attrarrà verso la versione pedina di se stessa, non colei che l'ha creata."
,"Se mai mi dovesse piacere qualcuno, probabilmente mi piacerebbe fare delle cose per lui."
,Ma ovviamente vorrei essere io a farle.
,"Infatti, vorrei che lui noti ‘me’."
,"È come se questo amore sia destinato ad essere inutile... per quanto sia devota, non otterrà mai nulla da esso. E sta facendo tutto questo per sua volontà..."
,Le azioni di Beato non sembrano differenti da quelle di una comune ragazza innamorata.
,"Sta facendo devotamente tutto ciò che può per lui, sperando che la sua gentilezza verrà un giorno riconosciuta."
,... Perché Beato ha voluto creare una pedina come questa...?
,Mettendola in termini d'amore diventa difficile da capire? Allora proviamo ad usare il cibo come esempio.
,È inutile come creare ‘una pedina che mangi al proprio posto’.
,"Per quanto cibo quella mangi al tuo posto, la tua fame non si riduce, giusto?"
,Sei tu la persona che vuole mangiare. È inutile avere una pedina che lo faccia al tuo posto.
,"Per la maggior parte dei lavori nel mondo, puoi fare in modo che qualcun altro lo faccia per te. Ma nel caso del cibo e dell'amore, non ha assolutamente senso che un'altra persona lo faccia al tuo posto."
,Già. ... Questa Beato è stata creata come una ‘pedina’... per un motivo impossibile...
,"... Sebbene da una prima occhiata sembri solo una ragazza normale... più cose so di lei, meno capisco... come un numero immaginario..."
{f:5:Beatrice},"""... Mio Padre odia quando lo chiamo in questo modo. ... E nemmeno la ‘me’ che mio Padre desidera... lo chiamava in quel modo."""
Ushiromiya Ange,"""Esatto. La te precedente parlava a chiunque senza nemmeno usare gli onorifici."""
{f:5:Beatrice},"""... Ciononostante... il semplice sapere ciò non significa che possa indirizzarmi a mio Padre in un modo disinvolto come quello. ... Vorrei fare del mio meglio... e iniziare dal chiamarlo Battler-san."""
Ushiromiya Ange,"""Mi sorprende che non ti sia scoraggiata dopo essere stata trattata così freddamente."""
{f:5:Beatrice},"""... Padr- ... no... Battler-san si trova nel bel mezzo di un importante gioco, ora. La sua avversaria è la formidabile Lady Erika, pedina della grande Lady Bernkastel."
{f:5:Beatrice},"... Era normale che fosse di cattivo umore quando sono intervenuta in un momento delicato del suo gioco, proprio mentre stava iniziando a raggiungere la parte critica... e ho chiamato Battler-san con quel nome che non vuole sentire..."" quindi non sorprende che fosse di cattivo umore."
Ushiromiya Ange,"""..."""
,"Sembrava che Beato volesse ancora dedicarsi a Battler, persino dopo essere stata trattata in una maniera tanto fredda."
,Sebbene ad un estraneo possa sembrare che sia stata snobbata... ciò non la preoccupava affatto.
,È davvero la cecità di una ragazza innamorata...
Ushiromiya Ange,"""... Oppure è solo che non riesco a capire, perché non ho amore?"""
{f:5:Featherine},"""Delle volte, l'amore rende visibile, l'invisibile."""
,Beato si immerse ancora una volta nel libro del Frammento che la precedente Beato aveva scritto.
,... Stava cercando di scoprire qualcosa sulla Beato che Battler desiderava.
,"Ange fece spallucce, come per dire ‘beh, io non capisco’. Featherine rise non appena la vide, come se stesse suggerendo che una ‘giovane innocente ragazza’ non potrebbe mai capire. Ange brontolò con qualche parola, in modo infelice."
,"Sembrava che i loro battibecchi non avessero assolutamente effetto su Beato, mentre stava seduta nelle tenebre della biblioteca..."
,Dopo aver cacciato tutti gli altri fuori... solo Battler rimase nello studio.
,Non vi erano colori in quella stanza illuminata da una luce fioca.
,"Però... solo per il piccolo momento in cui il piatto di biscotti era stato posato là, la stanza era parsa un po' vivace..."
,Lo sguardo di Battler vagò verso il tavolo... su cui non vi era più nulla.
,"Quando lo fece, il piatto di biscotti che era stato lì fino ad un secondo prima fu fatto risorgere."
,Ma quella... era un'illusione.
,"I biscotti potevano essere visti, ma non toccati, né tantomeno mangiati..."
,"Se Battler l'avesse desiderato, avrebbe potuto rendere possibile il ‘toccarli’ o il ‘mangiarli’... ma sarebbero state delle sensazioni vuote."
,Gli avrebbero solo dato il tatto e il sapore che egli desiderava.
,... Non c'era più alcun modo di sapere che tipo di biscotti erano.
Ushiromiya Battler,"""..."""
,Sul sofà per ricevere gli ospiti di fronte a Battler... una nuvola di farfalle dorate si raggruppò lentamente... e prese la forma della vecchia Beato.
{f:5:Beatrice},"""‘Andia{p:0:～}mo, dai un morso{p:0:☆} Non è mica tutti i giorni che faccio queste cose con le mie mani...! Non avere paura, sono sicura che siano usciti benissimo. ’"""
Ronove,"""‘Pu ku ku ku! Sentire ciò da Milady li rende ancora più sospetti. ’"""
Ushiromiya Battler,"""... Seriamente. ... Qualunque biscotto preparato da te avrà sicuramente una sorta di veleno strano all'interno."""
{f:5:Beatrice},"""‘Mi stupisce che tu pensi ciò. Anche se ci mettessi dentro qualcosa sul serio, non sarebbe peggiore del tipo che fa questo e quest'altro alla tua altra cosa. Uhyahyahya!’"""
{f:5:Virgilia},"""‘Poiché fai sempre questo genere di cose, Battler non vorrà mai mangiarli.’"""
Gaap,"""‘Huh? Mettere roba nel cibo di qualcuno è piuttosto fondamentale, no? {n}Unghie, capelli, amuleti magici, Frammenti d'amore... eheheheheheheheh! {n}Voi cosa ci mettereste?’"""
Beelzebub,"""‘Sìì!! Io non ci metterei nulla! Mangerei tutto io!’"""
Satan,"""‘Ovvio. Devi sempre essere così prevedibile?!!’"""
Asmodeus,"""‘Beh, dicono che una ragazza deve aggrapparsi a tutti e tre i sacchi{p:0:☆} Il primo passo è lo stomaco, giusto? Poi viene il portafogli... quindi quale sarà mai il terzo?! *giggle*{p:0:☆}’"""
Mammon,"""‘Se potessi attirare l'attenzione di un ragazzo, vorrei fargli sacrificare il suo corpo, il suo cuore e la sua anima per me! Ecco perché metto tutta la mia forza e il mio amore nella cucina. ’"""
Belphegor,"""‘Heheh, ad ogni modo, far mangiare il tuo cibo a qualcuno è probabilmente un attacco frontale che non è mai cambiato negli anni. ’"""
Lucifer,"""‘Ridicolo. È patetico pensare di non poter acciuffare il cuore di un singolo uomo senza affidarsi a questi stupidi trucchetti. ’"""
Leviathan,"""Ooh{p:0:～}? Ciò significa che tu ci sei riuscita, Onee-sama?'"""
{f:5:Beatrice},"""‘Battler, non ci ho messo nulla di strano, perciò dai un mor{p:0:～}so. Non penserai mica di poter mangiare di nuovo i miei biscotti fatti a mano{p:0:☆}’"""
,... Probabilmente... non ci sarà un'altra possibilità.
,Allungai lentamente la mia mano... verso l'illusione del piatto di biscotti... e la toccai.
,"Poco prima che lo facessi, diventò una nuvola di farfalle dorate... e svanì nell'oscurità dello studio."
,"Sparirono anche le illusioni di Ronove e di Virgilia. ... La sola illusione di Beato, però, rimase ancora sul divano."
{f:5:Beatrice},"""... C'è ancora qualcosa che non ti soddisfa?"""
Ushiromiya Battler,"""... Devo davvero dirlo?"""
{f:5:Beatrice},"""*cackle*cackle*cackle*. ... Più la nuova ‘me’ differisce dalla forma a cui anelavi... più ti ricordi che non posso vivere un'altra volta... è corretto?"""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""*cackle*cackle*! Se ti lasci scappare una bella donna, non otterrai mai una nuova chance. Quindi, ti sei accorto solo ora della bella donna che e{p:0:～}ro."""
Ushiromiya Battler,"""... Fa' silenzio. Se non apparissi più... ne sarei felice."""
{f:5:Beatrice},"""Hmph..."""
,Beato giaceva stravaccata sul divano e guardava il soffitto.
,"Anche Battler si voltò e si avvicinò alla finestra. ... Per un momento, ci fu silenzio."
{f:5:Beatrice},"""Credo che tu capisca, ma..."""
Ushiromiya Battler,"""... Sì, capisco."""
{f:5:Beatrice},"""La ‘me’ che ti aspettavi, è già scomparsa."""
Ushiromiya Battler,"""... Lo so. ... Sebbene quella Beato è senza alcun dubbio te... è un essere diverso dalla te precedente... e posso dire con certezza... che tu non rivivrai mai..."""
{f:5:Beatrice},"""La mia anima, la mia femminilità, la mia scintillante personalità, il mio splendido carattere, sono stati coltivati in mille anni, spesi sotto forma di strega. {n}A meno che non venga attraversato un migliaio di anni esattamente identico è impossibile diventare me. E così... nel momento in cui hai deciso di crearla, la mia storia personale conteneva delle differenze."""
Ushiromiya Battler,"""Già. ... Quella maledetta Bernkastel mi ha già garantito che non rivivrai mai più..."""
{f:5:Beatrice},"""Però ci speri ancora, non è vero?"""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""Un giorno, la nuova ‘me’ cadrà e sbatterà la testa, e tutte le sue memorie del passato verranno ripristinate! ... Stavi sperando in una cosa del genere, è così? Ahyahyahyahya! Una trama delirante come quella non passerebbe nemmeno in una light novel, di questi giorni!"""
Ushiromiya Battler,"""... Sta' zitta. ... Anche tu, in passato... hai aspettato e aspettato... che io mi ricordassi... e mi accorgessi..."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""..."""
,Allora... cos'è?
,Ciò significa... che la nostra relazione... è l'esatto opposto di come era prima...?
{f:5:Beatrice},"""... Hmph... beh, qualche volta, ho continuato il gioco credendo che un giorno ti saresti accorto e ricordato, che sarebbe successo un miracolo."""
Ushiromiya Battler,"""... Come ti sentivi? ... Come ti sentivi quando giocavi con me?"""
{f:5:Beatrice},"""*cackle*cackle*cackle*... Proprio come si suol dire, guarda dentro il tuo cuore..."""
Ushiromiya Battler,"""..."""
,... È dura.
,Se solo non ti somigliasse così tanto... avrei mantenuto il controllo un po' meglio.
{f:5:Beatrice},"""Beh, fa' come desideri. In passato, ho giocato con te e ti ho tormentato. ... Questa è la tua chance per vendicarti. ... La nuova ‘me’ non farà altro che vagare, senza sapere nulla. Tu potresti bollirla o incenerirla come ti pare. Forse spazzerà via il vecchio odio."""
Ushiromiya Battler,"""... Lo farei se fossi tu. Probabilmente mi farebbe sentire molto meglio. {n}Ma... quella Beato... non sei tu."""
{f:5:Beatrice},"""Se non sono io, allora di chi si tratta?"""
Ushiromiya Battler,"""... È una persona che ti assomiglia molto... ma non tu."""
{f:5:Beatrice},"""Però è indubbiamente me."""
Ushiromiya Battler,"""... Vero. È te... e contemporaneamente... è una persona differente."""
{f:5:Beatrice},"""In questo caso, la nuova ‘me’ sta passando un momento difficile. È trattata come un giocattolo che prende il mio posto. ... *cackle*cackle*, è così pietosa."""
Ushiromiya Battler,"""..."""
,Questa potrebbe... essere la contraddizione dentro di me.
,"Poiché la nuova Beato sembra un'altra persona, non riesco ad accettarla."
,Sebbene sappia che è una persona differente... continua a ricordarmi il volto di Beato.
{f:5:Beatrice},"""Allora... perché non pensi a lei come mia figlia?"""
Ushiromiya Battler,"""... Tua figlia...?"""
{f:5:Beatrice},"""Possiede il mio stesso sangue, così considerala una figlia che assomiglia tantissimo a me. Infatti, è il mio doppio, ma non ha vissuto mille anni, perciò chiamarla in quel modo non è assurdo."""
Ushiromiya Battler,"""... Hai ragione..."""
{f:5:Beatrice},"""Immagina che io sia morta lasciando indietro una bambina... e che l'abbia affidata a te. In questo modo, non sarà più facile pensare cosa fare con lei?"""
Ushiromiya Battler,"""È davvero una buona analogia.... Non è da te."""
{f:5:Beatrice},"""Non scherzare. Quella è mia figlia. È la bambina che ti ho lasciato dopo la mia morte. ... Sei libero di imprimere il mio aspetto su di lei. Potresti anche liberare il tuo rancore represso su di lei al mio posto."
{f:5:Beatrice},"... Farle sostenere i miei peccati e torturarla come ti pare potrebbe calmare il tuo astio. Se ciò non asseconda i tuoi gusti, puoi anche guidarla nella giusta via, in modo che non finisca sulla strada disumana che ho percorso io."""
{f:5:Beatrice},"""... È stata creata perché si dedichi completamente a te dal momento della sua nascita. Se lo desideri, puoi modellarla nella forma che vuoi. ... Con un miracolo di mille anni, potrebbe persino diventare me."""
Ushiromiya Battler,"""... Quindi potrei persino denudarla e portarla in giro con una catena, proprio come hai fatto con me una volta."""
{f:5:Beatrice},"""*cackle*cackle*. Sì, a questo punto, potresti creare un'umiliazione ancora più grande..."""
Ushiromiya Battler,"""... Perciò lei è il tuo doppio... e tua figlia... huh..."""
,"Sì, è esattamente la stessa persona, lo stesso doppio, che è stato creato un'altra volta dalla regola chiamata Beatrice."
,Ma se non riesco ad accettarla in questo modo... potrei vederla come la figlia di Beato... e trovare un chiaro segno di come interagire con lei e alleggerire l'incertezza del mio cuore.
,... Finalmente... io...
,... Capisco quanto crudele... sia stato allora...
,Le mie lacrime caddero a terra... e quando le seguii con i miei occhi... notai che un biglietto da visita bianco era caduto sul pavimento.
,Era... il messaggio che adornava quei biscotti.
,"Forse era caduto sul pavimento senza che nessuno se ne accorgesse, perché io gli misi fretta, dicendole di pulire tutto e andarsene."
,Lo raccolsi... e lessi il messaggio.
,... Era... estremamente corto... puro... e sincero.
,È così chiaro... che dovrei riuscire a leggerlo.
,... Però... è sfocato dalle lacrime... e non riesco... ... a vedere niente...
,... L'inondazione di luce e di rumori lentamente si dissipò.
,Il silenzio che seguì non fu interrotto nemmeno dal rumore del vento e la pioggia che colpivano fuori e che una volta erano presenti.
,Sia Jessica... sia George... aprirono timidamente i loro occhi...
,... Di che razza di posto... si tratta...?
,Era una strana stanza che non avevano mai visto prima.
,Ricordava le sale per fumatori dell'Occidente.
,... I suoi mobili erano eleganti e costosi. Sembrava come se appartenesse ad una persona nobile.
,"Sul tavolo era stata messa la preparazione per il tè nero... così come una scacchiera, che sembrava essere nel bel mezzo di un gioco."
,"Però, qualcosa era stranamente fuori luogo."
,"Il motivo a scacchiera bianco e nero faceva sembrare il gioco una partita di scacchi... ma sembrava un gioco simile, eppure totalmente differente che nessuno conosceva."
,Nello stesso modo in cui sembrava scacchi e allo stesso tempo non lo sembrava...
,"I mobili della stanza... no, la stanza stessa... sebbene all'inizio sembrava una sala per fumatori occidentale ... sembrava anche qualcosa di completamente diverso..."
Ushiromiya Jessica,"""... D... Dove si trova... questo posto...?"""
Ushiromiya George,"""... Jessica-chan e Kanon-kun... e Shannon? Dov'è Shannon...?!"""
Shannon,"""Sono proprio qui, George-sama."""
Kanon,"""Ed io sono qui. ... Milady, George-sama. Vi porgo le mie scuse per avervi portato in un posto del genere."""
Ushiromiya George,"""... Che cosa diavolo sta succedendo? ... Non appena Shannon ha preso una cosa che sembrava l'ala di una farfalla e questa ha iniziato a brillare..."""
Ushiromiya Jessica,"""È... è successa la stessa cosa anche a me...! Kanon-kun ha tolto fuori questa spilla dorata a forma di farfalla, ha iniziato a brillare, e..."""
Shannon,"""Milady, George-san, prima di tutto, lasciate che ci scusiamo. E, per favore, rimanete calmi. ... Sta per succedere qualcosa di strano. Questa cosa strana probabilmente ci metterà alla prova."""
Ushiromiya George,"""Metterci alla prova...? ... Vuoi dire che... quella prova di cui stavi parlando poco fa... che dovevamo superare se volevamo stare insieme? ... È questa?"""
Ushiromiya Jessica,"""U... Una prova?"""
Kanon,"""... Non gliel'ho ancora spiegato, Milady. Le mie scuse. ... Ma la prego... se le sue parole di qualche secondo fa erano la verità... la prego di prestarmi la sua forza. Io le darò tutto ciò che è in mio possesso, quindi, per favore..."""
Ushiromiya Jessica,"""... Io... Io non capisco niente di quello che sta succedendo... tu sai qualcosa, George Nii-san?"""
Ushiromiya George,"""Un po'. ... Sono sorpreso quanto te di cosa stia accadendo. Ma se dicono che questa è una prova inevitabile e che noi siamo essenziali per superarla, ho intenzione di accettare qualunque cosa accadrà."""
Ushiromiya Jessica,"""... Una prova...?"""
Shannon,"""Kanon-kun. La spilla."""
Kanon,"""Sì..."""
,Loro due portarono le due metà della spilla dorata a forma di farfalla vicine l'una all'altra.
,"Come si avvicinavano, la forza del brillante bagliore giallo aumentava."
Ushiromiya George,"""... Jessica-chan, voglio che anche tu prepari il tuo cuore. Io sono già pronto."""
Ushiromiya Jessica,"""C-Cosa vuoi dire...?! Non capisco nulla! Che diavolo sta succedendo...?!"""
Ushiromiya George,"""È una prova. Un test per una coppia di amanti."""
Ushiromiya Jessica,"""E... Eeeeh...?!"""
,George disse velocemente e facilmente queste parole che sembravano imbarazzanti.
,"Era una frase talmente imbarazzante che Jessica non poté non arrossire... ma l'espressione sul viso di George, talmente seria da essere quasi spietata, la forzò ad aumentare la sua tensione..."
,Shannon e Kanon erano seri quanto lui.
,"... Con l'ardore nei loro occhi, come se stessero prendendo parte ad un duello sacro, loro due misero insieme le due ali dorate di farfalla."
,"In seguito, le ali che tenevano diventarono una singola spilla... e riottennero il loro potere magico."
,Una luce ancora più intensa riempì la stanza... e la scena fu marchiata a fuoco sulle retine di tutti i presenti... come la spilla si ruppe e due cose brillanti volarono via da essa...
