Speaker,Italian (Ars Magica) (Old) (ITA)
,"Il salone era pieno di un'atmosfera eccitante e divertente, ma fuori, nel corridoio, ci si ricordava dei forti venti e della pioggia."
,Ma per loro andava bene così.
,L'intero scopo della chiassosa festa d'addio era per dimenticare la solitudine della pioggia solo per un po'.
Shannon,"""... Allora, abbiamo raggiunto la fine di questo gioco..."""
Kanon,"""Mi sento sollevato. ... Finalmente, non dobbiamo più essere giocattoli di nessuno. ... Vorrei essere dimenticato in silenzio, essere coperto di polvere e sparire."""
Shannon,"""Ti sbagli. Non spariremo in quel modo."""
Kanon,"""..."""
Shannon,"""Nel mondo rinchiuso nella scatola del gatto, il nostro futuro continuerà, sconosciuto a chiunque."""
Kanon,"""... Hai ragione. ... Scusa. Quello è un mondo di cui neanche noi sappiamo qualcosa... quindi l'ho dimenticato."""
Shannon,"""Che tipo di futuro ci faremo nel mondo nella scatola del gatto?"""
Kanon,"""Non lo so. Per questo si chiama scatola del gatto."""
Shannon,"""... Buona osservazione."""
Kanon,"""Non hai alcun rimpianto, Nee-san? ... Riguardo George-sama, per esempio?"""
Shannon,"""..."""
Kanon,"""Ricevere quell'anello è tutto ciò che puoi fare per George-sama. Riguardo al matrimonio, vivere insieme, e tutto il resto..."""
Shannon,"""Il nostro futuro nella scatola del gatto avvererà tutto questo, giusto? ... Non sono l'unica. Vale anche per te, vero? Che mi dici di un futuro per te e Milady Jessica?"""
Kanon,"""... Io..."""
Shannon,"""Potrei interrompere il mio impegno con George-sama, quindi lasciare l'isola e scomparire. Anche quel futuro è possibile per me. In quel mondo, non dovresti esitare per il mio bene. ... Potresti goderti appieno la tua giovinezza con Milady."""
Kanon,"""... Se tu rinunciassi al tuo impegno con George-sama, quel tipo di mondo potrebbe essere possibile."""
Shannon,"""Allora... dato che è una scatola del gatto, il mondo dove trascorro la mia vita con George-sama e il mondo dove trascorri la tua vita con Milady possono entrambi esistere contemporaneamente."""
Kanon,"""... È un mondo dove dei sogni contradditori possono esistere allo stesso tempo."""
Shannon,"""Quello è il mondo dove verremo messi da parte come pezzi. ... Quindi, non c'è bisogno di essere soli, di essere tristi. ... Anche se la ‘me’ qui adesso può solo osservare la parte dove accetto l'anello di George-sama."""
,"L'altra ‘me’ che vive nella scatola del gatto, in un mondo di cui non posso testimoniare, avrà di certo una vita felice in futuro..."
,"La scatola del gatto è una cosa talmente strana, un posto dove possono essere custoditi tutti i pezzi e i giocattoli e i sogni che si vogliono."
,Non è una gabbia che ci imprigiona.
,"Al contrario, essere dentro la scatola del gatto significa essere liberi da tutto in infiniti mondi..."
Kanon,"""Un mondo dove siamo liberati da tutto, e dove tutti i nostri desideri si avverano. ... Tuttavia, il ‘me’ in quel mondo non sarà il ‘me’ qui e adesso. ... È un po' deprimente."""
Shannon,"""... Ehi, Kanon-kun."""
Kanon,"""Sì...?"""
Shannon,"""Facciamolo."""
Kanon,"""... Cosa?"""
Shannon,"""Un duello."""
Kanon,"""... Sei sicura?"""
Shannon,"""Entrambi abbiamo desiderato di sistemare questa cosa il prima possibile. Eppure, l'abbiamo rimandata fino all'ultimo momento, poco prima che finisca il gioco."""
Kanon,"""... Certo. ... Il gioco è comunque quasi terminato. Ora, alla fine... ... È il momento di sistemare le cose da soli."""
Shannon,"""Così, potremo vedere il nostro futuro prima di essere messi da parte nella scatola."""
Kanon,"""... Certo. Facciamolo. ... Come lo decideremo? Una moneta? O di nuovo con delle pistole...?"""
Shannon,"""Ummm... allora, perché non facciamo il nostro torneo di quiz personale?"""
Kanon,"""... Huh? ... Ci stai davvero prendendo la mano."""
Shannon,"""Ok, quindi... Prima domanda-"""
Ushiromiya Maria,"""Kihhihihihihihihi! Ne darò ad Ange uno verameeeeeeente difficile! {n}La ingannerò con il mio enigma super-difficile, e mi assicurerò che non otterrà mai la mia medaglia!"""
Ushiromiya Ange,"""Lo risolverò. Lo risolverò sicuramente...!"""
,"Non appena Maria e Ange incrociarono i loro sguardi, iniziarono a litigare."
,"Le due ragazzine quasi coetanee erano buone amiche, ma litigavano anche molto."
,Specialmente quando erano avversarie in un gioco.
Ushiromiya Eva,"""Maria-chan probabilmente conosce una montagna di enigmi diversi. {n}Potrebbe essere interessante. Sentiamolo."""
Ushiromiya Maria,"""Kihhihihihi, non ora. Io sono la star, quindi andrò dopo Mamma!"""
Ushiromiya Rosa,"""Davvero? Ti va davvero bene che vada prima io?"""
Ushiromiya Maria,"""Sì!"""
Ushiromiya Rosa,"""Allora iniziamo. Pronta? Heheheheheh."""
Ushiromiya Eva,"""Hmmmm... credo che non ti serva un indizio per questo."""
Ushiromiya Rosa,"""*giggle*, hai ragione. L'ho fatto per Ange-chan. Probabilmente è un po' troppo facile per te, Nee-san."""
Ushiromiya Ange,"""Un ora è 60 minuti, e ci vogliono 8 minuti per ogni viaggio completo..."""
Ushiromiya Eva,"""Buona fortuna. So che puoi risolverlo. Non ti darò un indizio questa volta."""
Ushiromiya Ange,"""Huh? Perché è sbagliato...?!"""
Ushiromiya Rosa,"""Heheh, scusa. Credo che fosse un po' meschino."""
Ushiromiya Eva,"""La chiave dell'indovinello è la parte riguardo a quanti ne può ‘portare fuori’."""
,... Oh. Sembra che abbia commesso un errore abbastanza semplice.
,Ho affrontato così tanti enigmi difficili che sono diventata un po' troppo tesa.
Ushiromiya Rosa,"""Allora è tutto per il mio enigma. Ora, quello che stavi aspettando. {n}Buona fortuna per l'enigma di Maria!"""
Ushiromiya Ange,"""8 lingotti...!"""
Ushiromiya Rosa,"""Heheh, sei sicura? Ci vogliono otto minuti per portare ogni lingotto in superficie, giusto? 8x8 è più di 60."""
Ushiromiya Ange,"""È vero. Dopotutto, la domanda ha chiesto ‘quanti può portarne fuori dalla stanza’. Rosa deve fare un solo passo fuori dalla stanza per ‘portarlo fuori’."""
Ushiromiya Eva,"""Ben fatto, Ange-chan...! Tutti quegli enigmi ti hanno davvero riscaldato."""
Ushiromiya Rosa,"""È così. Per fare 7 viaggi, hai bisogno di 8X7=56 minuti. Rimangono solo 4 minuti. Tuttavia, puoi farcela a tornare nella stanza sotterranea in 3 minuti, quindi ‘portare fuori’ l'ottavo lingotto nell'ultimo minuto."""
Ushiromiya Maria,"""Kihihihihihihi... non male, Ange! Ben fatto, uu-."""
Ushiromiya Ange,"""Non perderò contro di te, Maria Onee-chan!"""
Ushiromiya Rosa,"""Congratulazioni. Ecco la mia medaglia. Ora puoi provare l'enigma che Maria ha scelto per te."""
Ushiromiya Maria,"""Allora, finalmente è il turno di Maria. Kihihihihi, ci hai messo così tanto nel facile enigma di Mamma che mi ero un po' preoccupata. Non c'è modo che tu risolva questo!"""
Ushiromiya Ange,"""Ho Eva oba-san con me, e lo risolveremo insieme!"""
Ushiromiya Maria,"""Kihihihihihi, impossibile, impossibile, impossibile! Neanche Eva oba-san lo risolverà! I Puzzle dei Lupi e delle Pecore sono estremamente difficili...!"""
,"Dalla sua borsetta, Maria tirò fuori un ""Libro dei Puzzle dei Lupi e delle Pecore"" che era logoro, ben utilizzato, e aveva un senso di maestosità, come un grimorio."
Ushiromiya Maria,"""Sai cos'è un Puzzle dei Lupi e delle Pecore, giusto?"""
Ushiromiya Ange,"""Lo so. Me lo mostri tutto il tempo."""
Ushiromiya Rosa,"""Sono enigmi riguardanti l'uso di una barca per portare tutti da una riva di un fiume all'altra."""
Ushiromiya Eva,"""Di solito hanno alcune strane regole. Quando ci sono lupi e pecore, non puoi lasciare che il numero dei lupi sia maggiore rispetto al numero delle pecore sulla stessa sponda, giusto?"""
Ushiromiya Maria,"""Sì, è così! Manda una barca avanti e indietro, muovendo tutti dall'altro lato assicurandoti che non ci siano mai più lupi che pecore...!! Ma quelli con solo lupi e pecore sono solo i puzzle più semplici, facili e banali per la pratica di base del principiante...!"""
Ushiromiya Rosa,"""Quando raggiungi i livelli più alti, hai più cose oltre ai lupi e le pecore. {n}È abbastanza ingegnoso."""
Ushiromiya Eva,"""... Dovremmo scriverlo su un pezzo di carta?"""
Ushiromiya Rosa,"""Buona idea. Vi renderà sicuramente più facile organizzare i vostri pensieri."""
Ushiromiya Eva,"""*sigh*... sembra che questo enigma sarà indomabile."""
Ushiromiya Maria,"""Non c'è maniera di ottenere la mia medaglia, Ange! Kihihihihihihi!!"""
Ushiromiya Ange,"""Io non perderò. Io non perderò assolutamente!!"""
Ushiromiya Eva,"""A-Aspetta un attimo... Chi ha mai sentito un enigma con delle regole talmente complicate?!"""
Ushiromiya Maria,"""Conoscevi solo quelli con i lupi e le pecore? Ci sono un sacco di enigmi complicati con cui devi avere a che fare! Vedi? Neanche tu lo capisci, vero, Ange?! Kihihihihihi!"""
Ushiromiya Ange,"""Per favore, dammi un indizio!"""
Ushiromiya Maria,"""Devi organizzare attentamente i tuoi pensieri. Solo gli umani possono remare la barca. Poi, devi memorizzare tutte le cose a cui fare attenzione. Quando il contadino è via, non puoi lasciare sua moglie con il pastore. Quando sia il contadino che sua moglie sono via, non puoi lasciare il pastore con la carne. Quando il pastore è via, non puoi lasciare la pecora con gli ortaggi. Ti serve anche qualcuno per guardare la mucca, ma qualsiasi umano può farlo. Però, credo che la carne sia la chiave."""
Ushiromiya Eva,"""... Ah, capisco. Solo perché non puoi rimetterla sulla barca una volta che l'hai scaricata, non significa che puoi fare un solo viaggio."""
Ushiromiya Maria,"""Hai capito. Gli ortaggi possono davvero fare un solo viaggio, quindi una volta che li hai fatti attraversare, non puoi portarli indietro. Ma finché non scarichi la carne dalla barca, puoi portarla avanti e indietro quanto vuoi."""
Ushiromiya Ange,"""... È così complicato. Anche dopo averci pensato, non lo capisco affatto..."""
Ushiromiya Eva,"""Dovremmo scriverlo e organizzarci le idee. Vuoi una penna e un foglio, Ange-chan?"""
Ushiromiya Maria,"""Impossibile, impossibile! Non lo risolverete mai! Perché non vi arrendete e basta? Pensare è uno spreco di tempo per l'incompetente! Kihihihihihihihihi...!"""
Ushiromiya Eva,"""Può essere davvero risolto? Non dirmi che in realtà c'è una qualche contraddizione che lo rende irrisolvibile..."""
Ushiromiya Maria,"""Uuu---? Chi lo sa? Kiiihihihihihihi!"""
Ushiromiya Maria,"""Kihihihihihihi!! Sbagliato! Non riesci a fare neanche questo?! Fai schifo, Ange, kihihihihihihihihihi, ahi!"""
Ushiromiya Rosa,"""Maria! Mostra un po' di buone maniere!"""
,"Ho pensato così tanto prima di ottenere quella risposta, ma Maria Onee-chan si è messa a ridere."
,"La risata si è fermata quando Rosa oba-san l'ha colpita, ma poi stava ancora sorridendo."
Ushiromiya Eva,"""Non lo capisco affatto. Quanto è difficile...?"""
Ushiromiya Maria,"""Solo circa 20 picarati, credo. Diversi enigmi in questo libro sono molto, molto più difficili!"""
,"Non so cosa sia un pica-coso, ma a quanto pare, neanche questo enigma sembra difficile per Maria Onee-chan..."
,"Chinai il capo, depressa."
,Maria Onee-chan continuò a ridere finché Rosa oba-san la colpì di nuovo.
Ushiromiya Eva,"""Questo problema è veramente difficile. Può essere davvero risolto? C'è qualche trucco, come lanciare le cose sul fiume senza usare la barca, o fare mangiare gli ortaggi alla mucca così che possano essere trasportati come unico passeggero...?"""
Ushiromiya Rosa,"""Beh, chi lo sa? Se quello è il massimo che sai fare, forse dovresti arrenderti, giusto...?"""
Ushiromiya Maria,"""Questo è veramente difficile! Neanche Mamma è riuscita a risolverlo! {n}Ma io l'ho risolto al primo tentativo!"""
Ushiromiya Rosa,"""Allora, l'hai capito? Quanti viaggi ci vogliono per trasportare tutte le persone?"""
Ushiromiya Eva,"""Non è un trucco di cattivo gusto o qualcosa di simile, giusto? Non c'è modo di risolverlo in modo semplice, giusto?!"""
Ushiromiya Rosa,"""No, non è vero. Sono sicura che lo capirai, Nee-san, intelligente come sei. Quanti viaggi ci vogliono per fare attraversare tutte le persone?"""
Ushiromiya Ange,"""Ho capito. Tre viaggi."""
Ushiromiya Eva,"""... Huh? Tre?! Come...?!"""
Ushiromiya Ange,"""È facile. Il contadino e sua moglie salgono sulla barca, quindi la moglie scende dall'altro lato nella prima mossa. Poi, il contadino porta indietro la barca nella seconda mossa. Quindi, attraversa con il pastore nella terza mossa."""
Ushiromiya Eva,"""E la mucca e la pecora?! E la carne e gli ortaggi?!"""
Ushiromiya Ange,"""Ma Eva oba-san, dice di fare attraversare tutte le persone, giusto? Le mucche non sono persone."""
Ushiromiya Eva,"""Huh? Ah..."""
,"Mentre Eva oba-san stava con la bocca spalancata, Rosa oba-san iniziò ad applaudire. Dopo aver fatto schioccare la lingua, Maria Onee-chan si unì."
Ushiromiya Rosa,"""È così. La domanda chiede solo quante mosse ci vogliono per fare attraversare ogni persona. Gli animali e i bagagli non avevano niente a che fare con ciò."""
Ushiromiya Maria,"""L'hanno capito solo perché continuavi a dire ‘tutte le persone’ ancora e ancora, Mamma. Uu!"""
,"Rosa oba-san probabilmente l'aveva detto così tante volte come indizio. Senza di quello, neanch'io l'avrei capito."
Ushiromiya Eva,"""Ma dai. Ero stata completamente coinvolta. Era una domanda meschina!"""
Ushiromiya Rosa,"""Avanti, Maria. Dai ad Ange-chan la sua medaglia."""
Ushiromiya Maria,"""Uu-uu-uu-..."""
,"Gemendo come un cane triste, mi porse la medaglia con riluttanza."
,"La presi, e iniziai a saltare come un cane felice."
,"Mentre Maria Onee-chan mi sorrideva da dietro... il suo volto era radioso, come quello di una Sorella maggiore."
Ushiromiya Rosa,"""Questa è la fine dei nostri enigmi. Giochiamo di nuovo qualche volta, ok?"""
Ushiromiya Maria,"""La prossima volta, avrò un enigma davvero difficile ancora più complicato...! Uno così difficile che neanche io sarei riuscita a risolverlo!"""
Ushiromiya Ange,"""Per niente! Non giocherò più con Maria Onee-chan...!!"""
Ushiromiya Eva,"""*giggle*. Guarda, Ange-chan. I tuoi genitori ti stanno salutando, quindi andiamo. Ci vediamo, Rosa."""
Ushiromiya Rosa,"""Certo. A dopo, Ange-chan. Non ci sono più molte persone rimaste con degli enigmi per te. Resisti fino alla fine. E assicurati di continuare a renderla felice, Nee-san."""
Ushiromiya Eva,"""Ovviamente. Abbiamo ottenuto tutte queste medaglie lavorando insieme, giusto?"""
Ushiromiya Ange,"""Sì!"""
,Corremmo via.
,Papà e Mamma mi stanno salutando da laggiù.
,Sono sicura che avranno pensato a degli enigmi difficili.
,"Però, dovranno essere più facili di quelli di Maria Onee-chan...!"
,Odio Maria Onee-chan! È così meschina!
Sakutarou,"""Uryu-. L'hai intimidita troppo con quell'enigma..."""
Ushiromiya Maria,"""Beh, volevo giocare un sacco con Ange. Se fosse stato facile, l'avrebbe risolto subito, giusto?"""
Sakutarou,"""Adori davvero Ange, vero?"""
Ushiromiya Maria,"""La odio. Si è presa gioco di te e ti ha chiamato animale di pezza."""
,"Maria fece il broncio mentre lo diceva, ma la sua espressione non corrispondeva affatto alle sue parole."
Sakutarou,"""Spero che Ange trovi la felicità."""
Ushiromiya Maria,"""Sono certa che lo farà. Dopotutto, guarda tutte le persone qui che vogliono la sua felicità. E ora, Battler è il Game Master, e ha preparato questo ultimo gioco solo per il bene di Ange. ... Dopotutto questo, non c'è modo che non sarà felice."""
Sakutarou,"""... Però, anche se tutti possono portare la felicità a qualcuno, solo la persona può prenderla per se stessa."""
Ushiromiya Maria,"""È vero. Quella ragazzina è davvero scarsa a trovare Frammenti di felicità. {n}Anche se abbiamo provato a insegnarglielo, si è coperta le orecchie per dodici anni. ... Per Ange, questo gioco potrebbe essere più difficile di quanto Battler pensi."""
Sakutarou,"""... Sono certo che Ange troverà la felicità."""
Ushiromiya Maria,"""Sì. ... Se si diverte davvero a questa festa, quella potrebbe essere la più grande lezione che le abbiamo mai dato."""
,"Ange, la ragazza che non credeva e diceva che era tutto un trucco, non importa quale magia le venisse mostrata..."
,"Dodici anni nel futuro, lei diventerà l'ultima persona a ereditare il nome di Beatrice."
Ushiromiya Maria,"""A un certo punto, quella ragazzina capì la mia magia bianca."""
Sakutarou,"""Sì. E capì anche me."""
Ushiromiya Maria,"""Ha anche evocato le Sette Sorelle del Purgatorio e capito la magia stessa. ... Eppure, non può ancora usarla su se stessa."""
{f:5:Beatrice},"""Crediamoci. Proprio come fece Battler una volta, in passato."""
Ushiromiya Maria,"""... Beato."""
{f:5:Beatrice},"""È facile lanciare della magia su altre persone. E credere nella magia di altre persone non è difficile. La cosa più difficile è lanciare la magia su te stesso."""
Sakutarou,"""È qualcosa... che Ange può fare...?"""
{f:5:Beatrice},"""Può. Anche quel Battler è riuscito a capire la magia. Ovviamente anche sua Sorella minore riuscirà a fare lo stesso."""
Ushiromiya Maria,"""Hai ragione. ... Ci sono alcune magie che possiamo vedere solo quando siamo bambini. ... Ce ne sono alcune che solo gli adulti possono capire. In questo momento, Ange è tra le due cose."""
{f:5:Beatrice},"""Ha perso la magia dei bambini, eppure, deve ancora capire la magia degli adulti. Il periodo più doloroso nella vita di qualcuno."""
Sakutarou,"""È così triste... che non abbia avuto nessuno vicino a lei in quel periodo..."""
Ushiromiya Maria,"""Non è vero. Noi siamo sempre dalla parte di quella ragazzina. È lei che non ci crede."""
,"Ange, per favore, capiscilo in fretta."
