Speaker,Italian (Ars Magica) (Old) (ITA)
Gohda Toshiro,"""Kanon-san...! Sei sicuro che vada bene?!"""
Kanon,"""... Se lei è qui, allora concordo nel dire che sarebbe rude. ... Ma. ... Se Beatrice non ha nulla a che fare con ciò, si dovrà solo spiegare in modo che noi le crediamo."""
Ushiromiya Jessica,"""G... Giusto, esatto!! Dammi qua!"""
,"Jessica afferrò il passepartout dalla mano di Kanon, e lo inserì violentemente nel buco della serratura."
,... Immediatamente ci fu un suono leggero e sentì che il lucchetto era aperto.
,"E senza scusarsi, aprì subito la porta."
Ushiromiya Jessica,"""Beatrice!! Dove sei?! Vieni fuori!!"""
,Jessica entrò maleducatamente nella stanza. ... Non vi era modo di vedere la strega da nessuna parte.
Ushiromiya Jessica,"""... Quella puttana!! Non è qui!! Dove diavolo è andata?!"""
Gohda Toshiro,"""... N-Non è qui..."""
,"Jessica, pensando che potesse essersi nascosta da qualche parte nella stanza, diede un'occhiata dietro le tende e sotto il letto, ma non trovò nessuno."
,"Però, c'erano di sicuro segni che il letto era stato usato... è uno strano modo per dirlo, ma l'atmosfera nella stanza diventò un po' più mite."
,"Non era la dura atmosfera di un posto di solito privo di persone, come la cappella. Si capirebbe benissimo che qualcuno aveva passato la notte in questa stanza."
,Ma non poteva essere vista.
,"In realtà, né Jessica né Gohda avevano incontrato Beatrice."
,... Gli era stato solamente detto da quelli che l'avevano incontrata che assomigliava al personaggio del dipinto.
,... Quindi non sapevano che aspetto avesse il suo volto.
,... Solo Kanon l'aveva incontrata. E aveva capito che tipo di essere fosse... e che tipo di indole aveva.
,"Perciò egli sapeva che se essi si fossero introdotti là per cercarla, lei non avrebbe lasciato che le cose andassero come pianificato."
,"... Ci starà guardando da qualche parte, mentre noi siamo qui, frustrati invano, sogghignando. ... È quel tipo di persona."
,"Siccome vedeva le cose in quel modo, Kanon fu il primo a trovarlo. ... Gli altri due si stavano concentrando per trovare l'ombra di una persona, così non se ne sono accorti."
,"Vicino ad una caraffa di acqua su un tavolino, c'era un singolo foglio di carta da lettere. Era accompagnato da un corto messaggio e da una stilografica che probabilmente era stata utilizzata per scriverlo..."
,"Kanon aveva capito la strega. La strega si sarebbe di sicuro beffata di loro, facendo trovare i corpi, essendo loro entrati qui con la forza, e non riuscendo a trovarla."
,"... Il disprezzo non è completo se non può essere comunicato. Quindi in altre parole... era di sicuro, quello...!"
Kanon,"""... Milady. ... C'è scritto qualcosa qui."""
Ushiromiya Jessica,"""Scritto? Cos'è?!"""
,"Dopo che Jessica scattò velocemente, afferrò violentemente il pezzo di carta."
,... Probabilmente non voleva essere violenta. ... Semplicemente non poteva controllare la sua forza in quel momento.
Ushiromiya Jessica,"""... Ma che...?! N-Non scherzare con me!!!"""
,"Non appena lesse il messaggio, Jessica si arrabbiò furiosamente, accartocciando il foglio e buttandolo via."
,"Poi, prese un appoggio vicino al letto e lo agitò violentemente, colpendo con esso muri e mobili senza pietà."
,"... Le lampadine si ruppero tutte in una volta, e i frammenti si sparsero nella stanza."
Gohda Toshiro,"""Milady, per favore si calmi...! Si farà male!!"""
Ushiromiya Jessica,"""Lasciami!! Dannazione, dannazione! Vieni fuori, Beatrice!! Come hai potuto fare quelle cose a Papà e a Mamma!! Pensi di spaventarmi?! Io ti uccido, ti uccido!! Ti pesterò a morte, quindi fatti vedere!!! Ti ho detto di lasciarmi dannazioneeeeeeeeee!!"""
,Questo era scritto sul foglio...
{f:5:Beatrice},"‘Ritieni che io sia così decrepita, da attendere comodamente in questo luogo la tua intrusione? {n}Sei troppo furiosa e non adatta a questa notte intellettuale. {n}Che genere di facce avevano i tuoi genitori, che hanno cresciuto te, così stupida? {n}Sì, le ho viste, avevano un'espressione da veri imbecilli, proprio come la tua. {n}Ora, i loro ventri sono pieni nella terra dei dolci!’"
,... Sembrava il tipo di cose che quella strega avrebbe scritto... significa che aveva predetto che uno dei ragazzi che aveva perso i genitori sarebbe venuto correndo fin qui.
,"... Se per caso si fosse nascosta in questa stanza, sarebbe rotolata per terra dalle risate..."
,"La strega era quel tipo di persona. ... Scherniva le persone per la loro sfortuna, usandola per scacciare la noia millenaria...!"
Gohda Toshiro,"""Per favore, me lo consegni...! Sto dicendo che si farà male...! ... nnnnn... nnnn!!"""
Ushiromiya Jessica,"""Ti ho detto di lasciarmi!! Dannazioneeee, dannazioneeeee!! ... au!"""
,Gohda prese l'appoggio che Jessica stava facendo ruotare.
,"... Perché se avesse continuato ad agitarlo, avrebbe potuto colpire qualcosa e farsi male."
,"... Per Gohda, Jessica probabilmente sembrava furiosa, bruciando con fiamme d'odio."
,... Ma gli occhi di Kanon la vedevano in modo diverso.
,Forse erano... lacrime di tristezza nascoste dalla rabbia...
,Perciò...
,"Nel momento in cui l'appoggio le fu preso, quando Jessica iniziò a piangere sul pavimento, graffiando il tappeto quasi come se stesse strisciando..."
,"... Gohda era sorpreso, ma Kanon no."
,"... Il suo modo di piangere brandendo la rabbia, le è stato rubato... perciò era inevitabile."
Ushiromiya Jessica,"""Uuuuuuuuuuuuuu, waaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!! Papà... Mamma... uwaaaaaaaaaaaaaaaaaaaaaaaaaauuuuuuuuu!!"""
,... Considerando che era una figlia della famiglia Ushiromiya... era in uno stato molto misero.
,"... Graffiò il pavimento con le sue unghie, e persino i suoi piedi stavano graffiando."
,"Jessica pianse molto, molto intensamente. ... Perché se non l'avesse fatto, la sua rabbia sarebbe di nuovo aumentata, e l'avrebbe inghiottita."
,"Ma ancora e ancora, ricordò quel messaggio umiliante..."
,"... Che genere di facce avevano i tuoi genitori, che hanno cresciuto te, così stupida?"
Ushiromiya Jessica,"""Non sono stupidi!! Sia Papà sia Mamma erano intelligenti!! A differenza di me, erano molto intelligenti!! Non sono stupidi! Ritira, ritira quel che hai detto!!"""
,"Sì, le ho viste, avevano un'espressione da veri imbecilli, proprio come la tua. {n}Ora, i loro ventri sono pieni nella terra dei dolci!!"
Ushiromiya Jessica,"""Ooooooooooooooohhh, maledizioneeeeee!! La ucciderò, la ucciderò, le taglierò lo stomaco e le farò incontrare la stessa fine!! Uuuuaaaaaaaaaaaa, waaaaaaaaaaaaaa...!!! Hic, *coffh*coff*, *coff*coff*coff*!!!"""
,"piangendo e urlando, Jessica provocò un attacco d'asma... I servitori che vigilavano su di lei accorsero e le strofinarono la schiena, ma ciò provocò solamente l'ira di Jessica..."
Ushiromiya Jessica,"""*coff*coff*!! fanculo!! Se avete il tempo di fare questo, cercate quella bastarda!! Trovatela e portatemela!!"
Ushiromiya Jessica,"Se non lo farete, lo farò io!! E la ucciderò con le mie mani, le aprirò lo stomaco!!"
Ushiromiya Jessica,"*coff*coff*coff*coff*!! *coff*, *coff*!! Non toccatemi!!! Dannazione, dannazione, *coff*coff*!! *coff*coff*!!"""
,"Jessica si alzò in modo instabile, e con il suo asma che continuava, uscì nel corridoio..."
Gohda Toshiro,"""Milady, la vostra medicina, presto...! Chiamerò il dottor Nanjo!"""
Kanon,"""... Gohda-san. ... Potreste, lasciarlo fare a me?"""
,"Kanon lo notò. ... Gohda, che era molto più vecchio... probabilmente non riusciva a sentire le lacrime nel cuore di Jessica."
,"... Kanon, che si era accorto da solo di ciò, doveva sostenerla."
Gohda Toshiro,"""K-Kanon-san. ... Va bene...?"""
Kanon,"""... Credo che Milady per ora abbia bisogno di tempo per piangere. ... Dopo aver visto i suoi genitori, uccisi in quel modo..."""
Gohda Toshiro,"""... Hai ragione."""
,Anche Gohda capì. ... E sapeva anche la sottile relazione che Jessica e Kanon condividevano.
,"Quindi capì ogni cosa, e lasciò fare a Kanon."
Gohda Toshiro,"""... Ho capito. ... Tornerò da Rosa-sama. ... Per favore, prenditi cura di Milady."""
Kanon,"""Sì. ... Lascia fare a me."""
,"La voce di Kanon era fragile... ma annuì con forza. Dopo averlo guardato negli occhi, anche Gohda annuì allo stesso modo."
,... Gohda era un veterano con molti anni alle sue spalle. Aveva visto un gran numero di persone in vita sua. ... Quindi conosceva la vigorosa scintilla che poteva essere scorta negli occhi di coloro che avevano autocontrollo.
,"L'aveva di certo vista negli occhi di Kanon. ... Pertanto, poteva lasciare questo compito a Kanon."
,"... Se si pensa a tutto ciò, forse era la prima volta che Gohda si fidava di Kanon e gli affidava un compito..."
,"Come Jessica soffriva per il suo asma... sembrava si dirigesse verso la sua stanza, sostenendosi contro la parete."
,... Kanon la seguì non pronunciando parola.
,"Se lei avesse chiesto una mano, lui sarebbe corso ad aiutarla. ... Ma fino a quando Jessica non l'avesse chiesto, lui si sarebbe nascosto, osservandola da una distanza da cui sarebbe potuto accorrere in suo aiuto in ogni momento."
,"... Mentre Kanon rimanendo in quel punto dove chiunque avrebbe fatto stare qualcun altro per via della tristezza provata, guardò silenziosamente la schiena di Jessica..."
,"Poi, alla fine, lei si accovacciò di fronte alla porta della propria stanza."
,"... L'attacco d'asma le aveva rubato tutte le forze. E i suoi pensieri si erano fatti più confusi a causa della mancanza di ossigeno, perciò non riusciva più a stare in piedi."
,"... Ma in quel momento, Jessica non stava pensando di voler qualcuno che le desse una mano. Perché non era ancora stata capace di sopprimere le fiamme della sua rabbia."
,"... Per quel motivo anche se qualcuno le avesse dato una mano con buone intenzioni, in quel momento, Jessica avrebbe iniziato a volerla strappare."
,"... E lei capiva quanto irrazionale sarebbe stato. ... Fino a quando non avesse sopraffatto la sua rabbia, lei non avrebbe di sicuro chiesto aiuto."
,"Probabilmente, Jessica non aveva più la forza di volontà di chiedere aiuto."
,... Ma Kanon la sentiva. ... La sentiva di certo.
,"... Kanon sentì di certo quella muta richiesta di aiuto, che era condivisa da coloro che in tutto il mondo stavano soffrendo, e che non potevano essere sentiti da nessuno nonostante urlino ancora e ancora."
,"Kanon dolcemente si inginocchiò al fianco di Jessica, e senza pronunciare parola le porse una spalla."
,"... Nonostante Jessica continuasse a tossire dolorosamente, lei l'accettò... aprì la serratura della sua stanza, e vi entrò..."
Kanon,"""... Da questa parte. ... Le preparerò subito la medicina."""
Ushiromiya Jessica,"""... *cough*cough*cough*...! ... *co-... *cough*cough*cough*...!!"""
,"Jessica aveva spesso detto che quando il suo asma diventava più grave, faceva così male che si sentiva come se dovesse vomitare il suo intero stomaco."
,"La sua faccia era pallida e il suo sguardo vacillava. E ancora, continuava a tossire..."
,... Ciò nonostante... la sua tristezza era probabilmente più forte...
,"Dopo averla fatta inginocchiare sul letto, Kanon prese un broncodilatatore da un cesto carino sul comodino del letto, e lo porse a lei."
,... Jessica qualche volta dimenticava di andare in giro con la sua medicina.
,"Quando sembrava che fosse quel caso, Kanon se ne accorgeva e di nascosto si portava dietro l'inalatore dal kit di pronto soccorso nella stanza dei domestici, ma oggi non aveva fatto così."
,"... Rimproverò se stesso, chiedendosi, dopo che aveva fallito nel portarselo dietro in un giorno come questo, come potesse definirsi mobile."
,"... Poi si ricordò il giorno in cui lo aveva detto, e in qualche modo aveva tradito i sentimenti di Jessica... il che aveva ferito il cuore di Kanon... ma pensò che paragonato alla tristezza di Jessica ora, quella sarebbe stata un'emozione indiscreta, e la soppresse nel profondo del suo animo..."
Ushiromiya Jessica,"""... Haah... haah... haah..."""
,"Quando lei inalò la sua medicina, il respiro irregolare di Jessica si calmò a poco a poco... e fu finalmente capace di riottenere la sua compostezza."
,... Ma la forza e la volontà che aveva perso non le permisero di alzarsi dal letto.
Kanon,"""... Sta bene? ... Milady."""
Ushiromiya Jessica,"""... Sto... bene... sono tutta confusa per Mamma e Papà... ma... dopo che piangerò un altro po'... starò bene..."""
Kanon,"""..."""
,Kanon si pentì delle sue parole.
,"... Lui aveva detto ""Sta bene"" a lei? ... Era stato davvero incapace di notare il dolore del suo cuore?"
,"... Quindi, era un mobile dopotutto. Pertanto non poteva diventare umano..."
Kanon,"""... Io sarò nel corridoio. ... Se avete bisogno di qualcosa, chiamatemi immediatamente."""
,Kanon capì che lei aveva ancora bisogno di altro tempo per piangere da sola.
,"Lui le disse si chiamarlo in qualsiasi momento, si inchinò e provò a lasciare a stanza."
Ushiromiya Jessica,"""... ah..."""
Kanon,"""... Ha bisogno di qualcosa?"""
,"Jessica aveva parlato come se volesse fermarlo, quindi Kanon si era fermato."
,"... Se lei lo chiede, farò qualsiasi cosa per aiutarla."
,"... Se potesse guarire il dolore del suo cuore, ora, io potrei persino diventare un bastone o una sedia."
,... Se facendo così... io posso rimediare al dolore nel suo cuore che le ho causato quel giorno...
Ushiromiya Jessica,"""..."""
,"... Per un po', Jessica fissò gli occhi di Kanon. ... Come se non potesse esprimere a parole la ragione per cui lo aveva fermato."
Kanon,"""..."""
Ushiromiya Jessica,"""..."""
,"Per un po', nessuno dei due parlò. ... Jessica ruppe quel silenzio. ... Con flebile voce."
Ushiromiya Jessica,"""... Mi spiace. ... Non è niente. ... Puoi dire a Rosa oba-san che vorrei rimanere per un po' da sola..?"""
Kanon,"""Io non la lascerò... sola."""
Ushiromiya Jessica,"""... Huh..."""
Kanon,"""Io non... la lascerò sola. ... Perciò, rimarrò nel corridoio. ... In ogni momento... mi chiami."""
,"Per un singolo istante, sembrava che una qualche speranza si fosse illuminata negli occhi di Jessica."
,... Ma era molto debole... e sparì come la prima neve sulla superficie di un fiume.
Ushiromiya Jessica,"""... Grazie. ... Solo per un po', lasciami piangere da sola..."""
Kanon,"""... Sì. ... Mi scusi."""
,"Kanon si inchinò ancora una vola, e chiuse la porta..."
,"... Lui avrebbe dovuto dire qualcosa per infonderle coraggio. ... Ma per qualche ragione, sentiva come se in realtà le avrebbe causato dolore."
,"... Perché? ... Lui non lo sapeva. ... Di certo, era perché... lui era un mobile."
,Quindi anche ora... non poteva percepire la tristezza umana.
,"Mentre Kanon continuava a ripeterselo, camminò per il corridoio. ... Sentiva come se la finestra alla fine lo stesse freddamente chiamando."
Kanon,"""... Alla fine... non sono niente più che un mobile dopotutto...?"""
,"Stava ancora piovendo fuori, un mondo grigio, scuro."
,"... Anche in giorni come questi, Shannon avrebbe sicuramente visto l'oceano e saputo che era blu."
,"... Ma coi miei occhi, anche se si fosse schiarito, avrei solo visto grigio..."
,Fino a quando non potrò capire il blu dell'oceano... non sarò niente più di un mobile che imita una persona...
{f:5:Beatrice},"""... Tu davvero non capisci il cuore di una donna. ... In momenti come questi, dovresti rimanere in silenzio al suo fianco. ... *cackle*cackle*, è per questo che sei un mobile."""
Kanon,"""T... Tu..."""
,Non ci sarebbe dovuta essere traccia di nessuno in quel corridoio. Era vuoto e freddo. ... Ma quelle parole di scherno raggiunsero Kanon da dietro.
,"Quando si girò... lui vide quella strega. Quella strega, che non si era mostrata quando Jessica l'aveva cercata con un rabbia tale da sfiorare la pazzia, che aveva lasciato quella lettera beffarda per prendersi gioco di Jessica...!"
{f:5:Beatrice},"""Ci sono tre modi di ferire una donna. ... Lascia che te li insegni, giusto perché sei tu. Uno è quello di ferirle con un coltello. Un altro è quello di ferirle nel loro cuore."
{f:5:Beatrice},"... E l'ultimo è il modo più difficile e il più efficace di ferirle. E nonostante ciò puoi far loro del male senza neanche rendertene conto. Sai qual è...?"""
Kanon,"""C... Come potrei, non lo voglio neanche sapere!!"""
{f:5:Beatrice},"""È tradire le loro speranze. ... Nessun essere vivente è più sognatore di una donna! Loro si immaginano i loro sogni, e si fanno male da sole. ... Un uomo distante come te è quello che le ferisce di più! Tu non puoi capire. Non hai la più pallida idea di quanto abbia ferito Jessica."""
{f:5:Beatrice},"""... Perché sei un mobile! *cackle*cackle*cackle*cackle*cackle*!"""
Kanon,"""I-Io non ho intenzione di dar retta alle tue farneticazioni! ... Sei apparsa solo per schernirmi?!!"""
{f:5:Beatrice},"""Non essere così superbo, mobile. Non sei neanche degno di essere schernito!"
{f:5:Beatrice},"*cackle*cackle*! Comunque, anche se tu magari da solo non vali niente, se voi due siete riuniti, è più che sufficiente. ... Io non mi stanco mai del piacere che proviene dal ridere del destino di una giovane coppia."""
Kanon,"""Che cosa hai detto... t... tu potresti... a Milady..."""
{f:5:Beatrice},"""Ho bisogno di ‘due che sono vicini’ come sacrifici per il secondo crepuscolo. ... Voi due siete veramente adatti...!!"""
Kanon,"""A... Aspetta...! Non fraintendere...! Milady e io... non abbiamo quel tipo di relazione...! Non possiamo diventare i sacrifici per il secondo crepuscolo!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle* hahahahahahahahahahahahahahahaha!! {n}È per questo che ferisci Jessica. È per questo che non puoi diventare umano!!"""
{f:5:Beatrice},"""Allora non ci saranno problemi, se non ammetterai che provi qualcosa per Jessica, io posso accettarlo. ... Ma ucciderò Jessica!!"""
Kanon,"""Perché?!"""
{f:5:Beatrice},"""Idiota!! Non è ovvio?!!"
{f:5:Beatrice},"Sarà divertente ucciderla e ammirare l'espressione addolorata sulla tua faccia, per quale altro motivo?!!"
{f:5:Beatrice},"Seguendo le regole della cerimonia, io renderò 13 persone dei sacrifici per capriccio. Tuttavia, non c'è una regola che dice che non possa ucciderne di più."""
{f:5:Beatrice},"""... Se lo trovo divertente, posso uccidere un qualsiasi numero di persone!! Quindi lo farò!! Fammi ridere più che posso, d'accordo mobiiiiiiiile, Kanonnnnnnnn?!?!"""
,"In quel momento, Kanon udì di certo Jessica urlare."
,"Nell'istante in cui guardò il corridoio, la strega, che aveva una faccia perfettamente normale fino a poco fa, era sparita."
,"... Proprio in quel momento, c'era solo lui, solo nel corridoio."
,"... E la persona che voleva proteggere stava chiedendo aiuto, era proprio lì."
,Era ovvio quello che avrebbe dovuto fare. Non fu logico. Fu una reazione istintiva. Senza alcuna traccia di esitazione o di pensieri inutili.
,"... La persona che voleva proteggere era lì, e stava chiedendo aiuto. ... Pertanto, in quel momento, lui sentì spontaneamente di voler essere la persona che era lì con lei."
,"Quando arrivò nella stanza di Jessica, i suoi occhi si soffermarono su una scena bizzarra."
,"La stanza era un mondo fantastico, dove una brezza di puntini dorati danzavano, come se una lamina d'oro fosse stata spezzettata dentro un globo di neve."
,"... No, non era così. Avevo visto questo spettacolo prima d'ora. Non era una lamina d'oro."
,"... Erano innumerevoli farfalle dorate, le servitrici di Beatrice!!"
,"Jessica era circondata da innumerevoli farfalle, e stava agitando le sue mani, provando freneticamente a colpirle."
Kanon,"""Milady!!!"""
Ushiromiya Jessica,"""K-Kanon-kun... a-aiuto... *cough*cough*cough*cough*!!"""
,"Kanon corse verso Jessica, e violentemente spazzò via il gruppo di farfalle."
,"... Queste, che erano sia bellissime che oscene, circondarono la faccia di Jessica, provando ad infilarsi attraverso la sua bocca e il suo naso."
,Jessica cominciò violentemente a soffocare.
,"... Quasi come se le farfalle stessero innescando il suo attacco d'asma, facendosi beffe di lei."
,"Ma quando Kanon corse verso Jessica come questa tossì, le farfalle smisero di attaccarla, e questa volta, iniziarono elegantemente a danzare un rondò intorno a loro due."
Ushiromiya Jessica,"""... Kanon-kun... Kanon-kun..."""
Kanon,"""... Va tutto bene. ... Fino a quando ci sarà vita in me... non permetterò a nessuno di alzare un dito su di lei."
Kanon,"... Vieni fuori, Beatrice!! Sei soddisfatta con questo!!"""
,"Mentre proteggeva Jessica, che stava soffrendo e usando il suo inalatore, Kanon gridò all'aria."
,"... Quando lo fece, questa in risposta si mise a ridere, soddisfatta."
,"... Poi, lei si mostrò. Non fu in risposta alla domanda di Kanon."
,"Fu ovviamente perché apparire e farsi beffe di loro li umiliava ancora di più, ed era ancora più divertente!"
{f:5:Beatrice},"""*cackle*cackle*cackle* hahahahaha!! Ora tutto segue il copione. Ora siete come delle carpe sul tagliere."
{f:5:Beatrice},"No, dato che voi due siete insieme, dovrei chiamarvi forse ‘anatra con cipolle verdi’? Hahahahahahahahahahahahahahaha!!"""
Ushiromiya Jessica,"""T... Tu... B-Beatrice...!!"""
Kanon,"""Per favore, stia indietro. ... Io la proteggerò, Milady...!"""
{f:5:Beatrice},"""È essenziale che quando la principessa e il cavaliere sono insieme, appaia la strega. ... Vieni ora, perché non mi mostri quanto potere hanno i mobili di Kinzo?"""
,Lei schioccò le dita e ci fu un rumore penetrante.
,"Quando lo fece, comparì una brezza di farfalle dorate, e loro iniziarono a formare una piccola montagna mentre turbinavano intorno in cerchio."
,... Proprio come il freddo vento invernale turbina e crea una montagna di foglie.
,"Da quel cumulo dorato, emerse una mano... e apparì... proprio come se un abitante del mondo di sotto stesse strisciando fuori."
Ushiromiya Jessica,"""C... Cos'è questo...? Cosa sta succedendo...?!"""
,"Jessica non riusciva a capire ciò che stava vedendo in quel momento, e la sua bocca continuò ad aprirsi e chiudersi..."
,Quello era ciò che si fa quando si cerca di capire qualcosa di incomprensibile.
,Quella cosa che usciva fuori... era probabilmente al servizio della strega.
,Sembrava che indossasse un uniforme dello stesso modello dei servitori.
,"... Ma il suo volto era diverso. Era, di aspetto strano..."
,"... Era coperto da scuri capelli neri... respirava con un respiro marcio, e i suoi occhi erano colmi della stessa strana luce sotterranea della lava."
,... E... come simbolo del fatto che non fosse umano... aveva due corna... era la figura di un servitore dalla faccia di caprone al servizio della strega...
Ushiromiya Jessica,"""...!!!"""
,Jessica non riusciva più a decidere che dire.
,"... Tutto quello che stava accadendo di fronte a lei non poteva essere spiegato col senso comune, e non poteva far altro che aprire e chiudere la sua bocca."
,... Jessica non se ne era accorta. ... Quest'isola era già stata tagliata fuori dalle regole di questo mondo.
,"Eppure, poteva capirlo. ... Questo caprone servitore era il famiglio della strega... e voleva la sua vita."
,E sembrava che la strega l'avesse già ordinato. E affrontò Kanon con uno sguardo ansioso.
,"... Lo guardò con un'occhiata ricolma di aspettative, come per chiedergli quale fosse il suo piano per proteggere questa fanciulla!"
,"Il servitore era sembrato un animale specialmente quando si era introdotto, ma nella sua compostezza, si poteva notare che possedeva più che abbastanza dignità per essere valevole di servire la Strega Dorata."
,... E stava chiaramente traboccando della gioia tipica dei mobili di soddisfare le aspettative del padrone.
{f:5:Beatrice},"""... Perché non me lo mostri? Fammi vedere il potere dei mobili di Kinzo!"
{f:5:Beatrice},"Non fare pasticci stavolta, d'accordo? ... Non dimenticare che sei un mobile, d'accordo? Se continui ancora ad agire come un umano, la tua morte da sola non basterà a rimediare. Kukikikikikikikikikikikikiki!"""
,"Il servitore caprone fece un gesto come un inchino silenzioso. Era in risposta alla sua padrona... o era offerto a Kanon, il suo avversario?"
,"Poi, sulla mano del servitore... apparve una lama di perversa malignità..."
Ushiromiya Jessica,"""... C... Cos'è... quella..."""
,"Jessica, ormai da un po', non stava riuscendo a capire cosa stesse succedendo di fronte ai suoi occhi."
,... Tutto ciò che capiva... era che questa cosa stava venendo agitata in aria per minacciare la sua stessa vita.
,"E in quel momento, questo era abbastanza."
,"Kanon parlò tranquillamente a Jessica, che si stava nascondendo dietro la sua schiena."
Kanon,"""... Milady. ... Per favore stia indietro, contro il muro. ... Non si allontani mai con la schiena dal muro."""
Ushiromiya Jessica,"""Co...?!"""
{f:5:Beatrice},"""... *cackle*cackle*cackle*! La fanciulla dovrebbe nascondersi obbedientemente dietro la schiena del grande cavaliere. Goditi appieno l'avere la tua vita protetta da un uomo. ... Allora! Kanon, prova a mostrarmi la tua lama!!"""
Kanon,"""..."""
{f:5:Beatrice},"""... Bellissima. ... Almeno per quanto riguarda il dar vita a dei mobili, Kinzo potrebbe raggiungere i miei piedi."""
Kanon,"""... Una cosa del genere... non può essere usata nemmeno per potare le rose."""
Ushiromiya Jessica,"""... K... Kanon-kun... cos'è..."""
Kanon,"""... Non volevo... mostrarvela."""
{f:5:Beatrice},"""Allora, infine l'hai tirata fuori. ... Come ci si sente a rivelare di fronte alla ragazza per cui provi qualcosa il fatto di essere una creatura meno che umana?"""
Kanon,"""... Stai zitta."""
{f:5:Beatrice},"""... Hmph. ... Ti comporti con tranquillità anche se stai veramente bruciando d'ira? ... Capisco, dicono che le fiamme davvero calde brucino una fiamma blu. È così che sei ora?"""
Kanon,"""Non c'è modo di ucciderti con i miei poteri. ... Tu sei la luna. Non riuscirò mai a distruggere la luna tirando un sasso. ... Tuttavia, per manifestarti, hai dovuto riflettere la tua immagine sulla superficie dell'acqua."""
Kanon,"Se lanci un sasso sulla superficie dell'acqua, potresti essere in grado di disturbare la luna per un po'. ... Ma questo non vuol dire che la luna sia stata distrutta. ""Perciò."
Kanon,"... Finché questa mia vita avrà fine... continuerò a colpire il tuo riflesso...!"""
{f:5:Beatrice},"""Mi piace, Kanon!! Cominciate, mobili!!"""
{f:5:Beatrice},"""... Hoh. ... Un magnifico {c:86EF9C:locus}."""
,"Le parole d'ammirazione della strega ruppero il silenzio, e solo per un istante, ruppero la paralisi di Jessica."
Ushiromiya Jessica,"""... S... Sto... sognando...?"""
Kanon,"""... Vieni, mobile della strega. ... Ti ricaccerò nell'inferno da cui sei venuto."""
The Goat Butler,"""..."""
,Sulla guancia di Kanon rimase un filo di rosso. ... La strega lo vide e fece una larga smorfia...
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*cackle*. ... Andrà davvero bene borbottare scuse perché i tuoi sensi non ritornano?"""
Kanon,"""..."""
Ushiromiya Jessica,"""K... Kanon-kun... resisti...!"""
Kanon,"""... È tutto a posto. ... Io... ancora non morirò."""
,"Il locus tracciato dalla spada del servitore caprone... disegnò un ampio arco nello spazio vuoto.""."
,"... Kanon, non era lì. ... Era dietro di lui."
Kanon,"""... Torna indietro e aspetta il ritorno del tuo padrone. ... Muori."""
,"Se questa battaglia di scintillanti loci tracciati fosse una partita a scacchi..."" allora l'arrivo di Kanon da dietro sarebbe stato scacco."
,"Insisti, e insisti, e insisti, e insisti. Usa sette mosse, e rendilo scacco matto...!"
,... Al servitore caprone era mai stata data l'abilità di essere in agonia?
