Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kyrie,"""Di cosa stai parlando? Siete incredibilmente simili, tu e tuo Padre."""
Ushiromiya Rudolf,"""Dai, non puoi essere seria... come faccio a essere come Papà?"""
Ushiromiya Eva,"""Sei la sua copia in arroganza e presunzione. Il sangue di Papà è particolarmente forte in te e in Nii-san. Non ho forse ragione, Rosa?"""
Ushiromiya Rosa,"""Oh, assolutamente. Krauss nii-san e Rudolf nii-san sono incredibilmente simili a Papà."""
Ushiromiya Rudolf,"""D'accordo, basta ora, perché sono l'unico bersaglio delle ragazze? Hideyoshi nii-san, per favore aiutami."""
Ushiromiya Hideyoshi,"""Beh lo affermo, Rudolf-kun, sei sempre popolare con le ragazze. Sono geloso! Wahahahaha!"""
Kumasawa Chiyo,"""Hoh-hoh-ho! È il preferito dalle donne come sempre, sono gelosa. Ma ora, voi tutti, devo chiedervi cortesemente di salire sulla barca. Vieni, Maria-chan, saliamo insieme, va bene?"""
Ushiromiya Maria,"""Saliamo insieme. Uu-! Saliamo tutti insieme. Uu-!"""
Ushiromiya Battler,"""Oh sì, questa volta non mi spaventerò. Sono abituato ad essere scosso dalle onde. Con quel rottame di peschereccio, sono meno spaventato dagli scossoni che da un guasto alle macchine e dal conseguente naufragio."""
Ushiromiya George,"""Giusto, Battler-kun, mi sono dimenticato di dirtelo. ... Quel peschereccio era talmente decrepito che è stato fatto rottamare un po' di anni fa. Ora verremo portati sull'isola con un'altra barca."""
Ushiromiya Jessica,"""Ohhh, giusto. È la prima volta che Battler va sulla barca nuova. È super confortevole! E dannatamente veloce! Può raggiungere velocità pazzesche!"""
Ushiromiya Battler,"""Ohhh... questo significa un minor tempo di viaggio, no? Ottimo! Ad ogni modo, anche se è sicuramente meno peggio dell'aereo, se saremo esposti per poco tempo al pericolo di affondare, per me sarà assolutamente fantastico~."""
Ushiromiya Maria,"""... Uu-. Battler caaadrà caaadrà ancora?"""
Ushiromiya Battler,"""Quello mi succede solo sugli aerei. Ora va tutto bene!"""
Ushiromiya Jessica,"""Comunque, è l'orgoglio del capitano, è una barca modificata ad alta velocità. Sembra l'abbia modificata in varie parti. Si stava vantando di come abbia aggiunto quattro basi di eliche ad alta efficienza per poter superare i 40 nodi, o qualcosa del genere. Mi sono appena ricordata di quanto ne vada fiero."""
Ushiromiya George,"""Anche io me lo ricordo, visto che lo ripete ogni anno. Dice che da quando ha perso una gara di velocità con un peschereccio straniero, è diventato ossessionato con le modifiche. Ha detto che all'epoca, nonostante fosse solo un peschereccio, il suo avversario riusciva a superare i 30 nodi."""
Ushiromiya Jessica,"""Per soddisfare la sua sete di vendetta, ha creato una nuova barca modificata, dalla super velocità. Sono certa che l'amerai, Battler."""
,... B-Barca modificata dalla super velocità...?
,"Inizialmente ho pensato fosse meglio di quella bagnarola di peschereccio, che rischiava di affondare da un momento all'altro, e l'idea mi piaceva... ma per qualche ragione, ho un brutto presentimento al riguardo... probabilmente ci sto pensando troppo."
Ushiromiya Rudolf,"""Ehi, Battler, forse dovresti andare a nuoto fino all'isola."""
Ushiromiya George,"""Battler-kun, non dovresti appenderti troppo alla ringhiera. Potresti cadere."""
Ushiromiya Maria,"""Uu- Uu-!! Cadereee, cadereee!!"""
Ushiromiya Battler,"""Dannazioooooneeeee... ecco perché sogghignavate tutti prima!"""
,"Quindi è questa la barca dalla super velocità che il capitano ha modificato... Oh, sì, non la si può proprio paragonare all'altra bagnarola..."
Ushiromiya Battler,"""Whooooooooa, trema, trema, tremaaaaa!! Cadrò cadrò cadròòòò!!"""
Ushiromiya Maria,"""Uu-uu-uu-!! Cadrò cadrò cadròòòòò!!"""
Ushiromiya Battler,"""Se casco mi ritroverò nell'oceano, annegherò! Il paracadute! No, aspetta, dov'è la boa?! Datemi un giubbotto salvagenteeee!!!"""
Ushiromiya Jessica,"""Waah-hah-hah-hah-ha! Che c'è, Battler, che ti prende? Waah-hah-hah-hah-ha!"""
Ushiromiya George,"""Jessica-chan, Maria-chan, non è carino prenderlo in giro. Battler-kun, se hai paura non dovresti star qui sul ponte. Credo avresti meno paura sotto coperta."""
Ushiromiya Battler,"""Heheh, proprio no, grazie Aniki! Le vittime dei naufragi sono sempre quelle che stanno sottocoperta. I sopravvissuti di solito sono quelli che si trovano sul ponte. Ed è per questo che mi trovo qui!!"
Ushiromiya Battler,"Ma trema tutto!! Cadròòò!! Whooooaaaaaahhh!!"""
Ushiromiya Maria,"""Trema cadròòò!! Uu-uu-uu-!!"""
Ushiromiya Rosa,"""Maria, ti ho detto di fare la brava! ... Però anche tu, Battler-kun, non riesci proprio a calmarti... andrò a dire al capitano di rallentare per te."""
Ushiromiya Battler,"""Whooooa, Rosa oba-san, ti ringraaaziooooo! Confermo che chi va piano va sano e va lontano, perfino in mareeeeee!!"""
Ushiromiya Eva,"""*giggle*! Non farlo, Rosa. Le esperienze difficili sono necessarie per i giovani. Giusto, Battler-kun? Se si tratta di così poco, puoi farcela benissimo, no? Altrimenti non potrai venire in Egitto con tua zia!"""
Ushiromiya Battler,"""Whooooa, Eva oba-san, sei crudeeeeleeeeee! Ooh noooo, cadròòòòòò!! Giubbetto salvagenteeeee, paracaduteeeee?!! Whoooooooaaaaaaahh...!!!"
Ushiromiya Battler,"N-No, ok, pensiamo al contrario!! A cosa punta il nemico?! Vuole spaventarmi in questo modo?! Se è a questo che mira è finito, non mi spaventeròòòòòòòò!! Però... fermate la barcaaaaa, cadròòòòòòòò!!!"""
,"... E così, alla fine, dopo aver causato abbastanza confusione, grazie a Rosa oba-san che ha parlato al capitano, è stata rallentata la velocità della barca apposta per me..."
Ushiromiya Battler,"""Aah... questa velocità è già più accettabile... prima non riuscivo nemmeno a sentirmi vivo..."""
,La massima velocità che riesco a tollerare sembra essere piuttosto bassa.
,"... Ma prima, era davvero assurdo..."
,L'intera barca tremava! Scivolando e saltando sulla superficie del mare! {n}Mi sembrava di viaggiare a bordo di un pesce volante...
,"Jessica, senza la minima traccia di fatica, mi scimmiottava: stanco, scoraggiato, mentre mi aggrappavo alla ringhiera."
Ushiromiya Jessica,"""Prima ho perso alla gara di forza, ma sapere di non aver perso nella prova più importante mi rende felice. Ma seriamente, hahahahahah!"""
Ushiromiya Battler,"""Dannazione... ridi pure. Uno di questi giorni troverò il tuo punto debole e mi vendicherò... e allora le tue tette saranno mie e te le palperò..."""
Ushiromiya Jessica,"""Ahahaha, beh, vedremo se riuscirai a trovarlo, ok?! Waah-hah-hah-ha!"""
Ushiromiya Maria,"""Uu-. Battler, esausto."""
Ushiromiya Battler,"""Già, Battler, esausto... voglio morire sulla terra, non nel mare o nel cielo..."""
,"Maria mi diede una pacca sulla schiena, così le accarezzai la testolina, di rimando."
,"... La sua espressione come al solito era inespressiva, ma riusciva a trasmettermi la sua preoccupazione."
Ushiromiya George,"""Battler-kun, il capitano ci vuole offrire delle bibite, per rinfrancarci un po'. Vorresti berne una? Per calmarti."""
,George-aniki e Kumasawa baa-chan ci portarono dei bicchieri con dei cubetti di ghiaccio e succo di frutta.
,"Dal sorrisetto di Kumasawa-san, deduco che i nostri genitori, sotto coperta, mi stiano prendendo in giro per il mio comportamento di prima."
,"Dannazione, sono così imbarazzato che non ho neanche il coraggio di guardarli in faccia..."
,"Se non tiro fuori al più presto un altro argomento, sarò il loro oggetto di scherno per chissà quanto, quindi sarebbe il caso di scegliere un buon soggetto di conversazione."
Ushiromiya Battler,"""... Ehi, Jessica. Come stanno Krauss oji-san e Natsuhi oba-san?"""
Ushiromiya Jessica,"""Il vecchio e mia Madre? Purtroppo stanno bene. Anche se ogni parola che esce dalla bocca è ‘studia, studia, studia’, il che mi innervosisce tremendamente. {n}Sono proprio invidiosa, non sembra che Hideyoshi oji-san o Rudolf oji-san rompano con questo genere di cose."""
Ushiromiya George,"""Hahaha, ti sbagli. Quando battevo la fiacca durante il mio periodo di esami, continuavano a ripetermi ‘esami, esami’. All'epoca mi sembravano noiosi, ma adesso gli sono grato."""
Ushiromiya Battler,"""Ah, lo sapevo, perfino George-aniki ha reazioni umane... comunque, io devo fare tutto da solo. Nessuno mi dice quel che devo fare! Beh, anche se me lo dicessero non li ascolterei, hihihi!"""
Kumasawa Chiyo,"""Battler-san, ancora non riesce a tornare a casa?"""
Ushiromiya Battler,"""... Beh, ogni tanto ci torno. Ma ho ancora un sacco di oggetti e vestiti nella vecchia casa."""
Ushiromiya Maria,"""... Uu-? Battler ha due case?"""
Ushiromiya Battler,"""Uh... mmmh. ... Una cosa del genere."""
Ushiromiya Maria,"""Perché? Perché due case? Uu-? Uu-?"""
,"Solo Maria, che non comprendeva la situazione, dava libera voce ai suoi dubbi."
,"Ma gli altri, nonostante sapessero il motivo, si limitarono ad osservarmi e non risposero."
Ushiromiya Jessica,"""Maria! Guarda, si può vedere il porto ora...! Guarda laggiù! Riesci a vederlo?!"""
Ushiromiya Maria,"""Uu-! Ho visto il porto, ho visto il porto!"""
,Sembra che Jessica avesse tentato di sviare delicatamente la conversazione.
,"... Ah, beh. Non è certo una cosa di cui amo parlare, ma che la questione venga trattata come un tabù mi fa stare anche peggio."
,... Io stesso non ci presto molta attenzione.
,"Sono un membro della famiglia Ushiromiya, tuttavia, la verità è che in questi sei anni ho vissuto con i miei nonni materni, e ho utilizzato il loro nome di famiglia."
,"Questi nonni sono morti l'uno a poca distanza dall'altro, quindi non mi è rimasta scelta che tornare a casa del vecchio bastardo."
,Non capite male. Non è che sono scappato di casa o chissà cosa. L'unico da accusare qui è mio Padre.
,"... Non mi crea disturbo Kyrie-san. Anzi, è una gran cosa che riesca a tenere per le briglie quel vecchio bastardo e riesca a farlo rigare dritto."
,"... Ma il tradimento che quel vecchio bastardo ha inflitto a mia Mamma... beh, tutt'ora non riesco proprio a digerirlo."
Ushiromiya George,"""*Ahem*. Arriveremo molto presto."""
,George-aniki cercò di eludere il discorso schiarendosi la gola.
Kumasawa Chiyo,"""... La prego di perdonare la mia indiscrezione. Sembra che questa vecchia abbia parlato troppo. Se per caso ho urtato i suoi sentimenti-"""
Ushiromiya Battler,"""Heheh! Niente paura, non hai urtato i sentimenti di nessuno. Non c'è da preoccuparsi, Kumasawa baa-chan."""
,"Kumasawa-san sembrava sentirsi in colpa, ma per porre fine a questa situazione, visto che non volevo mi trattassero con particolari riguardi, mi alzai cercando di svagarmi un po'."
,"Dopo ciò, bevvi un sorso di succo e raggiunsi Maria e Jessica, intente ad osservare la sagoma dell'isola."
Ushiromiya Maria,"""Uu-! Battler, vedo l'isola, vedo l'isola! Laggiù laggiù laggiù! Uu-uu-uu-!"""
Ushiromiya Battler,"""Dov'è... oh, ecco, ora la vedo. Sebbene siano passati sei anni, quest'isola non è cambiata affatto."""
,La sagoma dell'isola cominciava a farsi più vicina.
,"Il nome dell'isola è Rokkenjima. È una piccola isola di circa 10km, situata nell'Arcipelago Izu."
,"Siccome chiamano questo arcipelago ‘Sette Izu’, molte persone pensano che ci siano sette isole, ma non è così."
,"Ce ne sono più di sette. Rokkenjima è una delle isole minori, tanto da non poter essere nemmeno inclusa fra le sette principali."
,"Proprio per questo, probabilmente sono pochissime le persone che la conoscono."
,"Infatti, solo i componenti della famiglia Ushiromiya vengono su quest'isola."
,"In altre parole, non ha niente a che vedere con forestieri o turisti di sorta. {n}Quindi non troverete mai il nome di quest'isola su un catalogo di viaggio."
,"Poiché Rokkenjima è nella sua interezza, patrimonio della Casa Principale degli Ushiromiya."
,"Perciò, solo la famiglia Ushiromiya la abita, e solo le persone collegate ad essa vanno e vengono."
,Vi è solo un porto e una villa. La maggior parte dell'isola è lasciata al suo stato di selva incolta.
,"Un vero peccato, se pensiamo che potrebbe essere trasformata in un bel campo da golf. Ma se si considera che l'intera costa è una spiaggia privata, ci si rende conto di quanto il tutto sia lussuoso."
,"Per farla breve... beh, la famiglia Ushiromiya è sommersa dai soldi."
,"Sembra che il capofamiglia possieda una fortuna immensa. Anche le aziende dei nostri genitori stanno facendo incetta di un considerevole numero di finanziamenti, e a ciascuno va a gonfie vele nel proprio campo."
,"Ho vissuto una vita piuttosto benestante a casa dei miei nonni in questi sei anni, così me ne sono completamente dimenticato... ma la casa del vecchio bastardo di sicuro è fantastica, e penso sia come se ogni singola cosa lì, sia una sfarzosa mostra di buon gusto."
,"Se dico così, allora George-aniki, Jessica, Maria e naturalmente io, diventiamo dei ricchi signori e signore di alta classe."
,"Non c'è bisogno di dirlo, nessuno di noi ha simili intenzioni."
,"Non riesco a vedermi da ricco, e George-aniki che è abbastanza spartano non dipende da nessuno."
,"Jessica non ha bisogno di soldi, così sta sempre a brontolare su come vorrebbe trasferirsi in città, e Maria è ancora una bambina, non ha alcun interesse nei soldi."
,"... È ancora così sfarzoso? Se lo si vede come se non cadremo mai nella miseria, immagino sia proprio una benedizione..."
,"Ci sarebbe altro da capire, ma non è il posto adatto."
,"Comunque, è la stessa cosa di non essere capaci di scegliere i propri genitori. Non ho mai chiesto di nascere in una famiglia ricca. E immagino sia anche un errore invidiarne una."
,Può essere veramente irritante quando le persone ti pregiudicano solo perché sei ricco e rifiutano di giudicarti per quello che sei veramente...
,"Mentre ero immerso in questo tipo di sentimentalismo, Maria iniziò a fare rumore sporgendosi sulla ringhiera."
Ushiromiya Maria,"""... Uu-. ... Sparito."""
Ushiromiya Battler,"""Che succede, Maria? Ti è caduto qualcosa?"""
Ushiromiya Maria,"""Uu-uu-! Sparito sparito! Uu-uu-uu-uu-!!"""
,"Maria continuava a ripetere ‘sparito, sparito’."
,"Unicamente dalle sue parole, si potrebbe pensare che le sia caduto qualcosa, ma continuava con quel ‘sparito, sparito’ e puntava all'oceano."
Ushiromiya George,"""Che succede? Cos'è sparito? Lo cerco per te, se vuoi. Cos'è? ...?"""
,"Se avesse perso qualcosa, starebbe cercando sul pavimento, ma Maria stava puntando all'oceano."
,"Visto che puntava in quella direzione, doveva esserci qualcosa lì, ma Maria diceva solo ‘sparito, sparito’... strano."
,"Visto che il mio ultimo ricordo della scena risale a sei anni fa, sono riuscito a notarlo prima di Aniki, che viene qui ogni anno."
Ushiromiya Battler,"""... Uh...? Se ricordo bene, non c'era un Torii o una cosa del genere in cima allo scoglio lì intorno? ... Giusto, era sicuramente lì. Lo ricordo benissimo, avvicinandosi all'isola è la prima cosa che accoglie i passanti, come un punto di riferimento."""
Ushiromiya Jessica,"""Wow, sei incredibile, Battler. Sebbene siano passati sei anni, te ne sei ricordato."""
Ushiromiya George,"""Sì, stava lì...! Me lo ricordo anch'io. Il santuario del {c:86EF9C:dio tutelare} e quella specie di {c:86EF9C:Torii} sono stati costruiti su quella roccia. ... E ora che lo dici, sono spariti, già. C'erano ancora l'anno scorso, credo."""
Ushiromiya Maria,"""Sparito. Sparito. Uu-uu-uu-!"""
Ushiromiya Battler,"""Forse sono stati spazzati via dalle onde o qualcosa del genere? Era un piccolo scoglio, probabilmente si è sgretolato a causa della sua esposizione."""
Ushiromiya Jessica,"""Lo penso anch'io. Presumibilmente, è scomparso durante l'estate. Pazienza."""
Kumasawa Chiyo,"""O forse, una sera, un enorme fulmine è caduto e ha distrutto il santuario... {n}i pescatori dicono che un lampo che cade sul nostro onorato dio tutelare è sicuramente un segno di sfortuna. ... Vattene fulmine, vattene fulmine..."""
,"Kumasawa-san rise come se ci prendesse in giro, e fece dei gesti strofinando entrambe le mani."
,"Ma Maria sembrava crederle, e continuò a fissare l'oceano dove avrebbe dovuto esserci lo scoglio con il santuario del dio."
Ushiromiya Maria,"""... Un segno... di sfortuna. ... Uu-."""
Ushiromiya Jessica,"""Basta, Kumasawa-san. Maria non è grande abbastanza da capire questo genere di scherzi."""
Ushiromiya George,"""Va tutto bene, Maria-chan. È solo una coincidenza. Niente di spaventoso accadrà."""
,"George-aniki poggiò la sua mano sulla spalla di Maria per calmarla, ma l'acuta espressione di Maria non cambiò."
Ushiromiya Maria,"""... Sfortuna. ... Sfortuna."""
,Maria ripeté quella parola convulsamente. Ripetere una parola è una vecchia abitudine di Maria.
,"Tuttavia, visto che la parola ripetuta era letteralmente ‘sfortuna’, era abbastanza spaventoso."
Ushiromiya Battler,"""Ehi, Maria. Se lo dici ripetutamente, la sfortuna finirà davvero per arrivare, sai?"""
,Accarezzai l'altra spalla di Maria.
,"Poi, si guardò attorno, impassibile, e disse:"
Ushiromiya Maria,"""Uu-. ... Sfortuna... sta arrivando."""
Ushiromiya Battler,"""Eeh? Sta arrivando, e da dove?"""
,"Pensando di alleviare la tensione, risposi."
,"... Maria alzò un dito, con le braccia flesse... e puntò alle nuvole."
