Speaker,Italian (Ars Magica) (Old) (ITA)
,"Ne hai sentito parlare, giusto? Quasi tutte le scuole hanno una serie di racconti sovrannaturali o storie di fantasmi che vengono tramandate."
,"Come ‘durante certi giorni, il piano nella sala di musica inizierà a suonare da solo’ o ‘lo scheletro del laboratorio di scienze danza di notte’."
,Tutti le hanno sentite. Ma ovviamente non significa che ci credano.
,Le storie riguardo Beatrice erano la stessa cosa.
,Era solo una di quelle strane storie riguardo la nostra villa fin troppo grande.
,I domestici a volte parlavano di vedere cose durante i loro turni di notte.
,"Qualche volta, mi sentivo un po' infastidita dal fatto che trasformavano casa mia in un posto per storie di fantasmi, ma non ci facevo molta attenzione oltre ciò. Mi importava davvero poco."
,"Quindi, durante la mia normale vita di tutti i giorni, mi dimenticavo completamente del nome ‘Beatrice’."
,"Ovviamente, quando quel grande ritratto fu appeso per la prima volta, lo trovai sicuramente spaventoso."
,"Provavo persino a non incrociare il suo sguardo dopo che si faceva buio, quindi non è una sorpresa che i domestici lo trovino tetro."
,Ma durò solo per poco. Camminavamo tutti vicino al ritratto ogni giorno.
,"Ci abituammo gradualmente ad esso, risultò persino noioso."
,Non mi importava più del ritratto dell'amante dei deliri del Nonno.
Willard H. Wright,"""Ho capito. Scommetto che era diverso per gli altri parenti, che venivano qui solo poche volte l'anno."""
Ushiromiya Jessica,"""Esattamente. È per questo che ogni volta che la famiglia veniva per una conferenza di famiglia, rimanevano sempre di fronte al quadro e parlavano di Beatrice. Quindi me lo ricordavano ogni anno."""
Ushiromiya Maria,"""Uu- Beatrice!! Sono venuta ancora a giocare...! Ho disegnato un altra magia. Guardala dopo, ok?! Uu-!"""
Ushiromiya George,"""Ti piace davvero Beatrice, eh? Sei così di buon umore sin da quando il Nonno ha fatto appendere questo quadro."""
Ushiromiya Jessica,"""Uh? Dov'è Ange?"""
Ushiromiya George,"""È andata con Kyrie oba-san a prendere delle medicine."""
Ushiromiya Jessica,"""Il suo corpo è davvero fragile. ... Tutto l'opposto di Battler."""
Ushiromiya George,"""È del tipo che si ammala quando è stressata. Anche io mi ammalavo nelle grandi vacanze o gite."""
Ushiromiya Jessica,"""Maria è davvero forte in confronto. ... Sta parlando di Beatrice senza fermarsi da quando abbiamo lasciato Niijima. ... Non pensi che la stia prendendo un po' troppo seriamente?"""
Ushiromiya George,"""Non è così male, giusto? È normale per i bambini avere una fervida immaginazione. Se un bambino ti dicesse che ha incontrato Babbo Natale, gli diresti che è un bugiardo?"""
Ushiromiya Jessica,"""... Beh, è ovvio che non mi spingerei così oltre."""
,Maria continuò a parlare al quadro come se fosse un vecchio amico.
,"Promise di giocare con lui dopo, come se stesse parlando ad un essere vivente."
,"George, un uomo, sembrava pensare che questo comportamento da parte di un membro più giovane del sesso opposto fosse carino."
,... Ma ad essere del tutto franchi...
,"Jessica, che era dello stesso sesso di Maria, trovava questo comportamento un po' spiacevole, nonostante comprendesse che l'altra ragazza era più giovane."
,"In un certo periodo, anche io ero affascinata dalle eroine degli anime e da altri personaggi immaginari."
,Tuttavia... il comportamento di Maria sembrava significare qualcosa di più diretto del semplice fascino. ... È qualcosa di più definito... di più vivo.
,Sono la sola che nota qualcosa di strano in lei?
,"... Scommetto che anche tutti gli altri lo notano, ma provano ad ignorare ciò per via della dignità da adulti di cui George Nii-san parla sempre."
Ushiromiya Krauss,"""... Le mie scuse a tutti. Il capofamiglia è piuttosto impegnato con la sua nobile ricerca. Desidera pranzare nel suo studio oggi."""
,"Fino ad un secondo fa, i figli di Kinzo si stavano lamentando che pranzare con loro Padre avrebbe causato loro un'indigestione."
,"Ma ora che sapevano che non sarebbe venuto, iniziarono a lamentarsi di come dovrebbe almeno usare un po' del suo tempo per scendere giù durante le annuali riunioni di famiglia."
Gohda Toshiro,"""Allora iniziamo il pranzo, tutti quanti. Io, Gohda, ho fatto uso di tutto il mio talento e la mia esperienza per assicurarmi che voi ospiti, che siete venuti da così lontani, siate interamente soddisfatti dal vostro pasto..."""
,Nessuno stomaco eviterebbe di brontolare dopo aver sentito ciò dal Grande Chef Gohda.
,"Dal momento in cui vennero serviti quegli splendidi piatti, tutti avevano già smesso di parlare dell'assenza di Kinzo..."
,Ora era l'assenza di Ange che veniva discussa.
,"Apparentemente, il suo mal di stomaco era peggiorato così tanto che sia lei che Kyrie non avrebbero pranzato."
Ushiromiya Natsuhi,"""Poveretta. ... Gohda. Assicurati di parlare con Kyrie-san dopo e di preparare del porridge."""
Ushiromiya Rudolf,"""Grazie mille per la preoccupazione. ... Mi spiace davvero. Sembra che non riesca a sopportante tanto stress."""
Ushiromiya Hideyoshi,"""È così che va quando sono giovani. Sono carini, almeno quando non vomitano."""
Ushiromiya Eva,"""George lo faceva sempre. Era davvero fragile, a quei tempi. Giusto?"""
Ushiromiya George,"""Non parliamo del passato... non è esattamente un argomento da fare mentre si pranza."""
Ushiromiya Maria,"""Uu-. Povera Ange. Non mangerà tutto questo cibo gustoso."""
Ushiromiya Jessica,"""Già, poveretta. Assicuriamoci di giocare molto con lei appena migliora."""
Ushiromiya Maria,"""Uu- non può. Non può giocare con me."""
Ushiromiya Jessica,"""C-Cosa stai dicendo? Perché?"""
Ushiromiya Maria,"""Perché io devo giocare con Beatrice, ovviamente. Quindi non posso giocare con Ange."""
Ushiromiya Jessica,"""Giocare con Beatrice... intendi che uscirai per conto tuo ancora, a mormorare fra te e te e a leggere qualche libro?"""
,Jessica rimpianse leggermente di non aver usato un po' più di tatto.
,"Tuttavia, non poteva scrollarsi di dosso quella sensazione di disagio che aveva ogni volta che Maria parlava di Beatrice, e quel sentimento trasparì attraverso le sue parole..."
Ushiromiya Maria,"""Uu-!! Non lo faccio da sola! Anche Beato è lì!!"""
,"Maria poteva essere giovane, ma sapeva interpretare il tono di una persona."
,"Esplose subito di rabbia, attirando l'attenzione di tutti nella stanza..."
,"Normalmente, Rosa a quel punto l'avrebbe fermata."
,"Tuttavia, capitò che in quel momento fosse in bagno. Quindi non c'era nessuno a calmare Maria..."
Ushiromiya Maria,"""Kihihihihi!! Povera Jessica, sei solo un ammasso di tossina! Col debole potere magico di Beato ora, si brucerebbe tutta ad apparire di fronte a te! Ma alla fine ti apparirà. Sì, anche di fronte a tutti!!"
Ushiromiya Maria,"Kihihihi, poi si aprirà la porta della Terra Dorata!! Ma chissà chi sarà invitato? Ovviamente lei porterà me lì! Ma non Jessica, non Jessica!! Non qualcuno che prende in giro Beatrice, non una stupida, confusa, sporca umana pregna di tossina!! Kihihihihihihihihihihhihhihhihhi!!"""
Ushiromiya Jessica,"""... Quando qualcuno prende in giro Beatrice, è come se Maria diventasse una persona completamente diversa."""
Willard H. Wright,"""C'era una teoria su Maria avente personalità multiple, no?"""
Ushiromiya Jessica,"""Personalità multiple! Già, probabilmente la descrive alla perfezione. {n}Oppure forse è l'idea di Maria di una personalità ideale."""
Willard H. Wright,"""Intendi quella cosa sul ‘creare un altro sé’, il modo in cui si vorrebbe essere...?"""
Ushiromiya Jessica,"""Uh?... Come sai che l'ho detto?"""
Willard H. Wright,"""Non pensarci troppo. Ti verrebbe solo mal di testa."""
,Era una cosa che Jessica aveva detto una volta a Kanon.
,Parlava di come si può creare un altro ‘sé’ sull'immagine della persona che si vuole essere.
,... Penso che abbiamo sentito quelle parole da qualche parte intorno all'inizio del secondo gioco.
,"Ora che ci penso, roba davvero interessante era qua e là sin da molto presto..."
Ushiromiya Jessica,"""Tutti hanno qualcosa che vogliono diventare. Ma non lo fanno mai. {n}Le restrizioni nella loro vita di tutti i giorni li rendono ciò che sono oggi, quindi non hanno modo di cambiare se stessi."""
Willard H. Wright,"""Vero. Cambiare sé stessi significa cambiare il proprio ambiente. ... Non è facile da fare."""
Ushiromiya Jessica,"""Quindi la mia idea era quella di lasciare ‘chi sono io ora’... e creare un altro ‘sé’ che sia la persona che voglio essere."""
Willard H. Wright,"""Ti sentivi soffocata, obbligata a vivere la vita della figlia di una famiglia ricca, e hai pensato ad un ‘sé’ che volevi essere."""
Ushiromiya Jessica,"""Ma non potevo fare niente di inconsueto a casa, ovviamente. Non c'è niente di divertente in Mamma che mi sgrida tutte le volte. ... Quindi, progettai il mio piano. A casa, avrei fatto ubbidientemente ciò che dicevano i miei genitori... ma avrei anche creato un secondo ‘sé’ per fare quello che volevo."""
Willard H. Wright,"""A casa, facevi tutto quello che i tuoi genitori ti dicevano e fuori facevi quello che volevi. È un buon modo di vivere. Dovresti esserne fiera."""
Ushiromiya Jessica,"""Heheh, grazie... e, beh... se c'è qualcosa che si vuole davvero essere e ti ci dedichi davvero, è più facile di quello che si pensa. Immaginai che per Maria fosse più o meno lo stesso."""
Willard H. Wright,"""Pensi che Maria stia facendo la stessa cosa quando diventa tutta concitata e inizia a parlare e a parlare?"""
Ushiromiya Jessica,"""Qualche volta, io penso che quella sia la persona che Maria vuole davvero essere."""
Willard H. Wright,"""... Come membro più giovane della famiglia, lei è adorata, ma non rispettata."""
Ushiromiya Jessica,"""Ogni volta che impara qualcosa, c'è sempre qualcuno della famiglia che lo sa già. Non può sfoggiare la sua conoscenza su nulla. ... Ogni volta che impara qualcosa di nuovo, noi proviamo a sorridere e a lodarla... ma in realtà ciò può averla ferita."""
Willard H. Wright,"""Allora, Maria voleva diventare un'autorità o qualcosa del genere?"""
,"È qualcosa che tutti i giovani ragazzi e ragazze, che vogliono levarsi di dosso la loro infanzia, pensano."
,"Non è una brutta sensazione quando impari qualcosa di nuovo e i tuoi genitori ti lodano. ... Ma quando capisci che loro conoscono già quella cosa, a volte sembra che ti stiano parlando dall'alto verso il basso."
,"Quando un bambino impara le tabelline dei numeri ad una cifra, i suoi genitori probabilmente lo lodano."
,"Tuttavia, genitori sconsiderati qualche volta fanno domande cattive, tipo ‘allora quanto fa 11 per 11?’ o ‘quant'è 16 per 16?’ o qualcosa del genere."
,"Se questo succede, il ragazzo perderà la sua sensazione di conseguimento e inizierà a pensare di non poter mai superare i suoi genitori..."
Ushiromiya Jessica,"""Quindi è facile capire perché Maria si è interessata all'occulto, qualcosa di cui nessuno era a conoscenza, e imparava sempre di più su di esso. ... Penso che la persona che Maria vuole essere sia un'autorità sull'occulto rispettata da tutti."""
Willard H. Wright,"""E se parlava di occulto tutto il tempo durante la sua vita di tutti i giorni, Rosa l'avrebbe picchiata. ... Quindi come te, lei stava nascondendo quel suo altro ‘sé’ per la maggior parte del tempo."""
Ushiromiya Jessica,"""Questo è ciò che penso faccia in momenti come quelli. ... Forse dovrei dire che questo è il suo vero sé che fuoriesce dalle spaccature per coprire il suo sé normale."
Ushiromiya Jessica,"In realtà, ho avuto esperienza con una cosa del genere io stessa. ... Ci son stati momenti in cui ho pensato che sarebbe stato bello diventare una signorina fragile e relegata... quindi facevo finta di tossire molto, ed è diventata una sorta di cattiva abitudine."""
Willard H. Wright,"""Perché tutti inizierebbero ad essere carini con te se iniziassi a tossire?"""
Ushiromiya Jessica,"""Ahah, no... se la conversazione dovesse volgere verso qualcosa che non gradisco, o qualcosa che non mi fa sentire a mio agio, posso farlo per cambiare argomento."""
Willard H. Wright,"""Capisco. E questo è un altro ‘sé’ che volevi diventare."""
Ushiromiya Jessica,"""Ahah, apprezzerei se non lo dicessi a nessuno."""
,Quindi... chi è ‘l'altro sé’ nel caso di Maria?
,Un'autorità dell'occulto che può rispondere persino agli adulti? Oppure... ha a che fare con la sua relazione con le streghe?
,"... In ogni caso, negare Beatrice in sua presenza era chiaramente proibito."
,"... Nella sua ricerca in qualcosa di più della sua vita quotidiana, Maria l'aveva trovato in Beatrice e in se stessa."
,"Quindi, andrà nella Terra Dorata con Beatrice... il desidero di Maria?"
,......
Ushiromiya Jessica,"""Sembra che siamo andati fuori argomento. Comunque, Maria ha continuato con quel capriccio finché Rosa oba-san non è tornata. ... Avrei dovuto lasciar perdere, ma mi sono messa a discutere con lei."""
Willard H. Wright,"""E hai detto che non era possibile che Beatrice esistesse?"""
Ushiromiya Jessica,"""Qualcosa del genere. ‘Se esiste fammela vedere allora’. ... Ovviamente, quando Maria ha iniziato a piangere, mi sono accorta di aver esagerato."""
Willard H. Wright,"""E poi?"""
Ushiromiya Jessica,"""Alla fine della riunione di famiglia, ero l'unica ancora arrabbiata. {n}Maria si comportava come se nulla fosse successo. Invece, se n'era andata da qualche parte da sola, e quando tornò raccontava felicemente di come avesse giocato di nuovo con Beatrice."""
Ushiromiya Jessica,"""Tutti quanti, io inclusa, decidemmo di non contraddirla. All'epoca, era meglio limitarsi ad accettarlo e ignorarlo."""
Willard H. Wright,"""È tutto quello che hai da dire sulla riunione di famiglia?"""
Ushiromiya Jessica,"""Sulla riunione sì. Quello di cui volevo parlare era ciò che è accaduto dopo la fine della riunione quando tutti se ne sono andati."""
,"Anche dopo la riunione, mi sentivo ancora un po' a disagio."
,"Se Maria fosse rimasta arrabbiata, avremmo potuto fare pace e io avrei potuto lasciarmi tutto alle spalle."
,"Ma dato che Maria ci era passata sopra, sembrava che io fossi l'unica a non essere soddisfatta..."
Kumasawa Chiyo,"""Oh, Milady. Perché quella faccia scura?"""
Ushiromiya Jessica,"""... Oh, sei tu. Niente di importante. ... Sono tornati tutti indietro?"""
Kumasawa Chiyo,"""Se sono ancora in orario, dovrebbero aver raggiunto l'aeroporto di Niijima ormai. ... Ha recitato bene la sua parte, Milady."""
Ushiromiya Jessica,"""Non ho fatto nulla. Siete voi domestici che avete fatto un ottimo lavoro."""
Kumasawa Chiyo,"""... È ancora infuriata per la lite con Maria-sama avvenuta ieri?"""
Ushiromiya Jessica,"""Nn... più o meno."""
Kumasawa Chiyo,"""È solo una bambina, giusto? Non è qualcosa per cui dovete preoccuparvi, voi che siete grandi e andate alle superiori."""
Ushiromiya Jessica,"""Pensi che siano solo i deliri di una bambina?"""
Kumasawa Chiyo,"""... Intende... Beatrice-sama?"""
Ushiromiya Jessica,"""Vedi, anche tu la chiami ‘sama’."""
,"Beatrice è il nome dell'amante del nonno, la persona di cui è ancora innamorato. ... Capisco che, come domestica, Kumasawa-san non può parlare di lei come se niente fosse."
,Eppure... ora è diventato il nome della strega fittizia che infesta la villa... ed è quasi normale per le persone chiamarla ‘sama’.
Ushiromiya Jessica,"""Beatrice è solo una storia di fantasmi creata dagli adulti per evitare di farci entrare nella foresta. ... Maria pensava semplicemente che fosse interessante e decise di credere che fosse vero."""
Kumasawa Chiyo,"""Hohoho... finirà con l'essere maledetta se dice una cosa del genere. {n}Dopotutto, Beatrice-sama ‘esiste’."""
Ushiromiya Jessica,"""Avanti, sappiamo entrambe che non è vero. Non ho bisogno che George Nii-san mi dica di non farne una questione di stato se Babbo Natale non esiste. {n}Ma questo non vuol dire che Babbo Natale esiste davvero."""
Kumasawa Chiyo,"""... Scoprirà di avere torto, Milady."""
Ushiromiya Jessica,"""Torto...?"""
Kumasawa Chiyo,"""Oh sì. Gli dei risiedono ovunque. ... Allo stesso modo, Beatrice-sama risiede in questa villa. Come gli dei, Beatrice-sama non le farà del male se la rispetterà."
Kumasawa Chiyo,"Come diceva prima, sarà come se non esistesse... tuttavia, se mai mostrasse di mancarle di rispetto, la sua maledizione si abbatterà su di lei. ... Ovviamente, ciò non si applica solo per Beatrice-sama."""
Ushiromiya Jessica,"""Heh, se c'è una maledizione, vediamola. Avrei davvero voglia di incontrarla."""
Kumasawa Chiyo,"""M-Milady...! Non dovrebbe dire cose del genere...!"""
Shannon,"""Ah, Milady..."""
Gohda Toshiro,"""È stata splendida oggi..."""
Ushiromiya Jessica,"""Shannon, Gohda-san. Voi conoscete Beatrice, giusto?"""
Shannon,"""... Uh?"""
Gohda Toshiro,"""B-Beh, la conosco, certo. ... Perché lo chiede?"""
,I due si guardarono.
,Sembravano una coppia che aveva appena visto una persona qualunque pronunciare all'improvviso una parola proibita...
Ushiromiya Jessica,"""Andiamo al sodo. Esiste? Quel fantasma?!"""
Gohda Toshiro,"""... Se è una questione di esistere o non esistere... dovrei dire che non esiste... forse."""
Shannon,"""I... Io credo davvero... che esista."""
Ushiromiya Jessica,"""E perché dici che ‘esiste’?! L'hai mai incontrata?"""
Shannon,"""N... Non l'ho mai incontrata direttamente... ma..."""
,Shannon parlò dettagliatamente di come a volte sentisse una strana presenza o vedesse un'ombra durante i turni di notte.
,"E ogni volta che iniziava, Jessica la interrompeva, dicendo che doveva aver visto altro o che si era sbagliata."
Ushiromiya Jessica,"""Nemmeno tu l'hai incontrata, vero, Gohda-san?!"""
Gohda Toshiro,"""O... Ovviamente... però... beh..."""
,Era molto titubante.
,Anche un uomo grande e grosso come Gohda apparentemente non era in grado di negare l'esistenza di qualcuno che non ha mai incontrato.
,... Questo non andava davvero bene a Jessica.
,Lei stessa abitava in quella villa.
,"Si comportavano come se qualche altra persona, qualcuno che non conosceva, vivesse lì. ... Ovviamente, la cosa non le piaceva."
Ushiromiya Jessica,"""Nn, aspettate un attimo. Ripetimela."""
Gohda Toshiro,"""Uh? I-Intende...?"""
Shannon,"""L-La storia sulla stanza VIP...?"""
,Gohda e Shannon avevano raccontato diverse storie spaventose su Beatrice.
,Una di quelle attirò l'attenzione di Jessica...
Ushiromiya Jessica,"""Sì, quella. Sembra piuttosto bella...!"""
,Gohda e Shannon si guardarono. Non stavano provando a parlare di niente di ‘bello’.
Gohda Toshiro,"""Intende... che non bisogna entrare nella stanza per gli ospiti di riguardo alle 2:00 del mattino?"""
Shannon,"""Quella su Beatrice-sama che torna nella stanza VIP ogni mattina alle 2:00, quindi non bisogna avvicinarvisi?"""
Ushiromiya Jessica,"""Sì, proprio quella. Davvero bella. Tutte le altre storie riguardano persone che dicono di aver sentito o visto qualcosa che pensavano fosse Beatrice, ma questa no. Questa dice che, andando nella stanza VIP alle 2:00, puoi davvero incontrare Beatrice-sama...!"""
Shannon,"""B-Beh... c-chissà..."""
Gohda Toshiro,"""Milady... si dice che una domestica che ha parlato male di Beatrice-sama sia stata maledetta. In più, la stanza per gli ospiti di riguardo è la stanza di Beatrice-sama..."""
Shannon,"""... Anche lei, Milady... probabilmente dovrebbe ripensarci..."""
Ushiromiya Jessica,"""La stanza VIP è chiusa ora, giusto? Dov'è la chiave?"""
Gohda Toshiro,"""Quella chiave era... nell'armadietto delle chiavi...?"""
Shannon,"""P-Penso che Genji-sama tenga quella chiave sulla sua sedia."""
Ushiromiya Jessica,"""Il passepartout può aprirla, giusto? Prestatemi uno dei vostri."""
Shannon,"""N-N... Non posso farlo...!"""
Gohda Toshiro,"""Milady, non dovrebbe avvicinarsi ad un posto maledetto senza ragione..."""
Ushiromiya Jessica,"""Aspetta, non azzardarti a definire maledetta casa mia. Comunque, ho deciso. {n}Se non potete darmi i vostri passepartout, c'è comunque quella chiave per la stanza VIP, giusto? Prestatemela."""
Shannon,"""... M... Milady..."""
