Speaker,Italian (Ars Magica) (Old) (ITA)
,"... Quando ciò accade, il traghetto non parte. Quindi, probabilmente avrebbero avuto bisogno di due giorni prima che la nave arrivasse."
,"In altre parole, avrebbero dovuto passare due giorni interi rinchiusi lì..."
,"Mentre Erika e gli altri rivedevano i loro piani nel salotto, erano stati portati cibo e coperte per prepararsi all'assedio."
,"L'improvvisa tragedia teneva tutti sulle spine, ma alle 2:00 di notte si stava già meglio."
,"Se davvero sospettavano dei domestici, allora i guardiani non potevano permettersi di addormentarsi insieme."
,Sia Krauss che Rudolf avrebbero dovuto dormire un po'...
Ushiromiya Battler,"""... Niente male. Anche senza l'autorità del detective, sei riuscita a controllare le cose con maestria."""
Furudo Erika,"""Un uomo che ha perso il suo sangue freddo non è diverso da un cane. Se li tratti come si deve, è facile controllarli."""
,Uno dei benefici dell'autorità del detective era essere in grado di prendere il controllo della situazione.
,"Grazie a ciò, Erika, che era sia ospite che una giovane ragazza, era stata in grado di comandare a bacchetta un gran numero di adulti."
,"Tuttavia, non aveva questo potere stavolta."
,"... Quindi, Erika aveva preso il comando facendo buon uso della sua naturale abilità di conversazione e tecniche per controllare gli uomini..."
Ushiromiya Battler,"""L'autorità del detective è come la magia. ... Non puoi fare tutto ciò che ti è impossibile. Quindi, Erika era stata riconosciuta come tale solo perché aveva il talento richiesto."""
{f:5:Beatrice},"""... La magia non è qualcosa che viene data a umani sciocchi o senza potere."""
Ushiromiya Battler,"""Giusto. Al contrario, le persone che possono nascondere i loro grandi sforzi sono coloro che vengono chiamate streghe."""
,La natura assoluta dell'autorità del detective può agire come magia.
,"Tuttavia, quel grande potere probabilmente non era stato concesso facilmente ad Erika."
,... Probabilmente aveva avuto bisogno delle sue abilità per essere riconosciuta.
,Anche se non le era stato dato un potere speciale dalla strega che serve... è molto competente di suo.
Ushiromiya Battler,"""Ma Erika, perché li hai divisi in due stanze? Pensavo che avessi intenzione di radunare tutti in una stanza."""
Furudo Erika,"""... Lo avrei fatto se avessi avuto l'autorità del detective. Questa è una mossa per preservare il mio diritto di investigare come voglio."""
Ushiromiya Battler,"""Ah... è così? ... Capisco. Niente male."""
,"Dato che Erika era ‘protetta’ come ospite, era difficile per lei andare liberamente in giro."
,"In realtà, voleva guadagnare del tempo per esaminare le vittime nelle scene del crimine a suo piacimento, senza essere disturbata da nessuno."
,"Aveva già ispezionato le scene una volta correndo in giro per la villa, ma probabilmente non era stata precisa."
,"Tuttavia, non avrebbero fatto avvicinare un ospite alla scena del crimine, quindi non aveva altra scelta in quel momento."
,"... Voleva del tempo per se stessa e la libertà di investigare ulteriormente, in modo da poter controllare le stanze chiuse e le cause della morte più da vicino."
{f:5:Beatrice},"""... Come è collegato al dividere tutti in due stanze...?"""
Ushiromiya Battler,"""Ed è per questo, che sarà in grado di ingannarli così. Guarda."""
Furudo Erika,"""Già. È l'unica ragione per cui li ho divisi in due stanze."""
,La stanza dei cugini era piena di tensione.
,Questa stanza conteneva sei persone.
,"Krauss, Jessica, e Rudolf."
,"... E poi i più sospetti, i domestici maschi Genji, Kanon, e Gohda, che erano stati costretti a rinchiudersi lì dentro."
,"Jessica era poggiata alla spalla di Krauss, avvolta in una coperta."
,"Era assonnata, ma apparentemente non riusciva a dormire."
,"Non c'era da sorprendersi. In questa bizzarra situazione, probabilmente ci avrebbe messo un po' ad accettare la morte di sua Madre..."
,"... Kanon pensò che quello doveva essere uno di quei momenti in cui avrebbe dovuto essere al fianco di Jessica, ma sembrava che sarebbe stato difficile farlo di fronte allo sguardo intimidatorio di Rudolf."
,"Rudolf stava in complete silenzio, ma nei suoi occhi si potevano vedere le sue emozioni."
,"Quindi, Genji, Kanon, e Gohda non avevano bisogno di chiedere per capire di essere sospettati."
,"Talvolta, Gohda aveva chiesto se poteva aiutare a correggere questo equivoco, ma sembrava avere l'effetto opposto."
,L'unica buona opzione che gli rimaneva... era rimanere zitto in modo da non far alterare Rudolf... e rimanere fermo sul divano...
,"Anche nella stanza accanto c'erano sei persone: Erika, Hideyoshi, George, Shannon, Nanjo, e Kumasawa."
,"L'aspetto della stanza e l'atmosfera erano uguali a quelli della stanza dei cugini... ma anche così, c'era una certa calma."
,"George era seduto reggendo Shannon, che aveva tenuto la testa chinata per tutto il tempo."
,Kumasawa e Nanjo erano seduti nervosamente mentre ascoltavano Hideyoshi che spiegava la situazione...
Ushiromiya Hideyoshi,"""Non sappiamo quanti nemici ci sono... tuttavia, abbiamo dei fucili. {n}E ovviamente, ho già sparato prima! Non sto parlando dell'Hawaii Shooting Center! È passato abbastanza tempo da poter confessare, ma una volta con aria di sfida ho sparato ad uno di quelle forze di occupazione...! Vedete, a quei tempi, il mercato nero era controllato da yakuza stranieri..."""
,Probabilmente voleva che tutti si sentissero sicuri convincendoli che potevano fidarsi di lui.
,"Hideyoshi attaccò con una delle sue vecchie storie che tutti avevano sentito molte volte, e che diventavano più stravaganti di ogni volta che la ascoltavano."
,Ciò non serviva ad accrescere la loro fiducia nelle abilità di Hideyoshi... ma sembrava che calmasse un po' le acque portando un senso di normalità.
Kumasawa Chiyo,"""... Perché è accaduto un crimine del genere...? Spero che la nave arrivi domani..."""
Nanjo Terumasa,"""Pare difficile... sembra che dovremo restare qui per due notti. ... Ora è una buona occasione per dormire un po'..."""
Ushiromiya George,"""Haha... i miei nervi non sono abbastanza stanchi per lasciarmi dormire in una situazione del genere..."""
Shannon,"""... George-sama..."""
,Il dolore e l'ira per aver perso sua Madre tormentavano quietamente George. ... Probabilmente non avrebbe preso sonno per un po'...
,"Erika improvvisamente batté le mani come se avesse appena ricordato qualcosa, quindi sussurrò qualcosa all'orecchino di Hideyoshi, interrompendo la vecchia storia, che lo aveva davvero preso."
Furudo Erika,"""... Mi dispiace, vado un secondo nella stanza dei cugini. C'è una piccola cosa che ho bisogno di controllare con i domestici lì."""
Ushiromiya Hideyoshi,"""Non puoi usare il telefono? Devi soltanto digitare il numero della stanza."""
Furudo Erika,"""Oh, non ricorda? Sembra che il colpevole abbia rotto la linea telefonica."""
Ushiromiya Hideyoshi,"""Aspetta, vuoi dire... hai trovato qualche contraddizione nelle loro testimonianze?"""
,"Fino a questo momento, Erika aveva passato parecchio tempo dando l'impressione che si stesse comportando come un detective. Quindi, Hideyoshi pensò immediatamente che questo era un qualcosa di vitale collegato al crimine."
Furudo Erika,"""Sarà facile controllare... ma potrebbe essere un grosso indizio. ... Ci metterò poco. Per favore non lasci uscire nessuno da questa stanza."""
Ushiromiya Hideyoshi,"""Anche se è la stanza accanto, è troppo pericoloso andare da soli. Sei sicura che non vuoi portare qualcuno con te?"""
Furudo Erika,"""Non possiamo fidarci minimamente dei domestici e di Nanjo-san. ... Lei è a capo di questa stanza. George-san deve supportarla. Non rimane nessun altro. ... Niente paura, il detective non viene mai attaccato."""
,Erika aveva già lavorato sodo per apparire come una persona lucida e intelligente.
,"Hideyoshi si rilassò e accettò, pensando che si trattava solo della porta accanto e non sarebbe stato un problema..."
Furudo Erika,"""Tra un'ora... no... meglio non andare in giro. Rimarrò lì fino al mattino. {n}Sarà meglio che io aspetti il mattino per tornare."""
Ushiromiya Hideyoshi,"""Bella pensata. Fa' attenzione."""
Furudo Erika,"""*giggle* Vado semplicemente nella stanza accanto. ... Faccia attenzione a questa stanza. ... Per favore non lasci uscire nessuno. ... Abbiamo già preso tutto ciò di cui c'è bisogno, quindi non c'è motivo di uscire."""
,"Cibo, bevande, coperte, medicine, asciugamani, carta igienica, tutto."
,Le donne avevano anche i loro cosmetici.
,Potevano passare 48 ore senza alcun bisogno di altri oggetti.
Ushiromiya Hideyoshi,"""Lo so. ... Non siamo qui solo per proteggere noi stessi. ... Siamo anche alla ricerca del colpevole, se è tra di noi. Capisco..."""
Furudo Erika,"""... {p:0:＜}Good{p:0:＞}. Arrivederci allora."""
Ushiromiya George,"""Dove vai, Erika-chan...? Abbiamo promesso che nessuno sarebbe andato all'esterno."""
Ushiromiya Hideyoshi,"""Oh, Erika-chan si è ricordata di qualcosa di importante da fare. Sta andando nella stanza accanto. Non preoccuparti, starà bene."""
,Hideyoshi sospettava che Shannon potesse essere una dei colpevoli.
,"Dato che era già a conoscenza del fatto che Shannon e George avevano una relazione speciale, apparentemente pensava fosse più prudente non dire a George le vere intenzioni di Erika."
,"Hideyoshi aprì lentamente la porta e controllò entrambi i lati del corridoio, con il fucile pronto."
Ushiromiya Hideyoshi,"""Tutto ok. Non c'è nessuno."""
Furudo Erika,"""È abbastanza. Per quello che sappiamo, Shannon-san potrebbe prendere in ostaggio George-san appena lei si allontana dalla stanza, no...? Non è prudente dargli le spalle, come sta facendo ora."""
Ushiromiya Hideyoshi,"""H-Hai ragione... allora stai attenta. ... Poi riferiscimi tutto."""
Furudo Erika,"""Certo. Vado."""
,"Erika chiuse la porta, spingendo dentro Hideyoshi."
,Poi aspettò di sentire il suono della serratura all'interno... e i suoi occhi sorridenti si spalancarono.
,La sua espressione divenne brutale e intelligente.
,"In questo modo, Erika aveva guadagnato diverse ore durante le quali tutti i sospetti erano chiusi dentro e lei sola era libera..."
Furudo Erika,"""Finalmente, posso investigare come voglio...! Ma prima! Ushiromiya Battler!!"""
Ushiromiya Battler,"""Non usare il mio nome per intero."""
Furudo Erika,"""Permettimi di confermare la posizione di tutti i personaggi presenti. Ripeti!"""
Ushiromiya Battler,"""Ovviamente, non sono obbligato a rispondere, ricordi...?"""
Furudo Erika,"""Se non lo farai, dirò semplicemente che qualcuno è uscito mentre non stavo guardando e che questa persona è la responsabile dei crimini bizzarri che sicuramente seguiranno. Se vuoi mostrarmi un delitto impossibile, dovresti prima confermare le loro posizioni...!"""
Ushiromiya Battler,"""... Certo, perché no. Ascolterò, almeno questo. Fammi sentire."""
Furudo Erika,"""D'ora in poi, mi riferirò alla stanza vicino alla stanza dei cugini come ‘stanza accanto’. Ti va bene?!"""
Ushiromiya Battler,"""Facile da ricordare. Ho capito. ... E?"""
Furudo Erika,"""Quando controllo la posizione dei personaggi, come sto per fare, non mi preoccupo del loro stato di vita o morte. Pensa come se mi stessi riferendo alla posizione dei loro corpi. E ovviamente, mi riferisco al momento attuale di tempo. Ecco allora."""
Furudo Erika,"""‘Le sei vittime del primo crepuscolo sono localizzate nei punti dove sono state scoperte. Natsuhi è nella sua stanza, Eva è nella stanza per gli ospiti di riguardo, Kyrie è nello studio di Krauss, Rosa e Maria sono nel salotto e tu sei nella stanza degli ospiti!’"""
Ushiromiya Battler,"""..."""
Furudo Erika,"""Non dirmi che stai già per rifiutarti?!"""
Ushiromiya Battler,"""... Non preoccuparti. {p:1:Lo confermo.}"""
,"Per prima cosa, fu confermato che la posizione delle vittime, era la stessa delle stanze che erano state mostrate nell'illusione dello schieramento della strega."
Furudo Erika,"""{p:0:＜}Good{p:0:＞}. Continuo. ‘Hideyoshi, George, Shannon, Kumasawa, e Nanjo sono nella stanza accanto!’"""
Ushiromiya Battler,"""{p:1:Confermato.}"""
,"Proprio ora, gli umani che erano nella stanza che Erika aveva appena lasciato erano stati specificati."
,Era il compito dello schieramento umano controllare ognuno di questi dettagli minori.
Furudo Erika,"""{p:0:＜}Good{p:0:＞}. Continuo. ‘Tutti gli altri sono nella stanza dei cugini!’"""
,La parola ‘tutti’ provocò una leggera reazione a Battler.
,... L'intuito che aveva allenato da tutti i suoi giochi precedenti gli suggerì di non rispondere subito a ciò...
Ushiromiya Battler,"""... Rifiuto. Confermare ciò vorrebbe dire che anche il cadavere di Kinzo è nella stanza dei cugini."""
Furudo Erika,"""Ah, pardon. È già stato mostrato che Kinzo non esiste più, quindi per favore rimuovilo dalla parola ‘tutti’."""
Ushiromiya Battler,"""... Perché stai usando la parola ‘tutti’ solo per la stanza dei cugini...? Perché sei così vaga... quando potresti semplicemente nominare singolarmente i nomi di Krauss e degli altri cinque?"""
Furudo Erika,"""Semplicemente sarebbe stato troppo fastidioso dirli tutti. ... O c'è qualche problema? Usare la parola ‘tutti’ crea un problema a qualche tuo trucchetto...?"""
Ushiromiya Battler,"""..."""
,"Se avesse detto a Battler di ripetere ‘Krauss, Rudolf, Jessica, Genji, Gohda e Kanon sono nella stanza dei cugini’, probabilmente lui avrebbe risposto col rosso senza pensarci troppo."
,"Ovvio. Normalmente, Erika avrebbe fatto i nomi di tutti quelli all'interno e glieli avrebbe fatti ripetere con precisione."
,"Battler aveva fatto una pausa, sentendosi come a disagio per via di quella inaspettata richiesta e la parola ‘tutti’..."
Furudo Erika,"""Escludendo Kinzo e me, ci sono 17 persone su quest'isola. Sei sono stati uccisi e giacciono nella villa, e cinque sono nella stanza accanto. Inoltre, i rimanenti sei sono nella stanza dei cugini. Non penso che qui il mio ragionamento sia errato."""
Furudo Erika,"""... Tuttavia, dato che ci sono 17 persone su quest'isola, se ne togliamo sei, poi cinque, poi ancora sei, rimaniamo con zero umani la cui posizione non è stata controllata... ma questo tipo di idea sarebbe estremamente pericolosa. {n}Sono piuttosto sicura che questo tipo di trucco che include nomi e numero di persone ti abbia causato un po' di problemi con l'omicidio di Nanjo nel terzo gioco."""
Ushiromiya Battler,"""... Ottimo punto. ... Quel trucco funzionava perché i 18 nomi dati non corrispondevano alle 18 persone che esistevano in realtà, lasciando spazio per l'aggiunta di una persona sconosciuta."""
Furudo Erika,"""Esattamente. E così, non posso sentirmi sicura controllando la loro posizione semplicemente col nome. ... Per questo ho usato la parola ‘tutti’. Quella parola può evitare che tu usi un nuovo trucco a cui io non ho ancora pensato."""
Ushiromiya Battler,"""... Capisco. ... Piuttosto astuto da parte tua..."""
,"Se Battler stava architettando un nuovo trucco dove i nomi e il numero di persone veniva utilizzato per creare falsi alibi, come l'omicidio di Nanjo nel terzo gioco..."
,Persino nominare tutte le 17 persone e controllare le loro posizioni lasciava dietro sé una traccia di incertezza.
,E se lui fosse riuscito abilmente a far intrufolare qualcuno tra i nomi e il numero di persone...
Furudo Erika,"""Per esempio, diciamo che un assassino sconosciuto X si sta nascondendo su quest'isola. ... Chiamiamolo Purupurupiko-Man."""
Ushiromiya Battler,"""... Capisco, anche se tu elenchi i nomi di tutti e controlli la loro posizione, questo Purupurupiko-Man rimarrebbe fuori dalla rete."""
Furudo Erika,"""Precisamente. Persino sentire ‘ci sono solo 17 persone su quest'isola e queste sono le posizioni delle 17 persone’ non è sufficiente. C'è già stato un precedente."""
{f:5:Beatrice},"""... Tuttavia, la parola ‘tutti’ è semplicemente troppo estesa. Non puoi definirla un po' meglio...?"""
Ushiromiya Battler,"""... No... se qui scappiamo via dalla parola ‘tutti’, c'è la possibilità che Erika sia capace di usare ciò come base per fare di Purupurupiko-Man il colpevole per tutto quanto. ... Nelle mie passate battaglie con te, afferravo diversi enigmi con nessun altra base oltre a quella della persona sconosciuta X."""
Furudo Erika,"""La parola ‘tutti’ è significativa. ... Assicurati di pensarci mol{p:0:～}to attentamente prima."""
,"Erika aveva un sorriso enorme ma malvagio, convinta di aver fatto una mossa potente."
,... I giocatori dello schieramento della strega devono sradicare tutto ciò che sarebbe possibile per gli umani.
,Se io non distruggessi subito qualsiasi possibilità per questo Purupurupiko-Man dal nome ridicolo... lui sarà usato per spiegare tutto ciò che la strega ha fatto.
,Questa era una mossa che mi piaceva fare nei miei vecchi giochi con Beato.
,"Tornando proprio all'inizio della lotta, tutti i miei contrattacchi erano basati sulla persona sconosciuta X."
,"Per via di ciò, Beato aveva ridotto il numero di persone sull'isola, cosa necessaria per eliminare qualsiasi persona sconosciuta nascosta da qualche parte."
,"... In questo caso, vale lo stesso questa volta."
,"Quindi, proprio come fece Beato, devo eliminare qualsiasi margine in cui può esistere X."
,"Il numero di persone sull'isola è già stato annunciato, ma dato che lei sospettava trucchi che includevano i nomi e il numero di persone, dire ancora la stessa cosa non l'avrebbe soddisfatta."
,"... In questo caso, non ho altra scelta che risponderle e usare la parola ‘tutti’."
,Quella parola ha in sé qualcosa di allarmante... e anche se non l'ho ancora individuata... mi sento come se ci sia una demoniaca mossa assassina nascosta dentro di essa...
,Dannazione. Dopo aver insultato Beato così tanto e aver detto che lo schieramento della strega aveva un grosso vantaggio... sto venendo messo così tanto sotto pressione solo per dover ripetere una singola frase...
{f:5:Beatrice},"""... Deviazione, giusto?"""
Ushiromiya Battler,"""Intendi il termine degli scacchi?"""
{f:5:Beatrice},"""Sì. ... È una tecnica per mettere pressione ad una pedina nemica, obbligandola a spostarsi e facendone indebolire la posizione."""
Furudo Erika,"""... Ti sto minacciando con la potente ed estesa pedina chiamata ‘tutti’, mettendoti pressione a spostarti. ... Con questo, Battler-san sarà capace di garantire perfettamente gli alibi di tutti i sopravvissuti, e probabilmente gli renderà possibile intrappolarmi nei successivi crimini impossibili. ... Di cosa hai paura? Questa non dovrebbe essere una mossa potente per te?"""
Ushiromiya Battler,"""Ma questa è una mossa che tu mi stai mettendo pressione a fare. {n}Stai provando a farmi indebolire la mia posizione in qualche modo."""
{f:5:Beatrice},"""Non importa quanto possa sembrare buona una mossa, è pessima quando è quella che vuole l'avversario... tuttavia, sarà difficile evitare qui la parola ‘tutti’..."""
,La verità rossa può tagliare il debole ragionamento della parte degli umani ancora e ancora.
,"... In passato, temetti la sua spietatezza."
,"Tuttavia, sapevo anche che può essere usata come base per un contrattacco."
Ushiromiya Battler,"""Quindi... la verità rossa è una carta vincente. ... Ora ho dolorosamente coscienza di come si sentiva Beato."""
,Può uccidere con facilità... ma non è qualcosa da usare inutilmente.
,Usarla con noncuranza può invece mettere all'angolo lo schieramento della strega...
Furudo Erika,"""... Cosa farai? Possiamo mettere ciò in attesa, se lo desideri."""
Ushiromiya Battler,"""No ... ok, lo confermo. {p:1:Confermo che tutti gli altri sono nella stanza dei cugini.}"""
Furudo Erika,"""{p:0:＜}Good{p:0:＞}! Molte grazie, Battler-san. Ben fatto, magnifico. ... Oh, sono nei guai. Se arriva una lettera da una strega in questa situazione, chi potrei mai sospettare?"""
,"Disse di essere dei guai, ma il suo volto non sembrava affatto preoccupato."
,"... Al contrario, sembrava come se avesse avuto successo nel posizionare una grande mossa d'apertura."
,"Nel gioco della strega, anche una sola mossa sbagliata è fatale..."
,"Sia negli scacchi che nello Shogi, non puoi tornare indietro una volta che hai fatto una mossa."
,"... L'ultimo scambio aveva lasciato un pessimo retrogusto, come se la carne fosse stata strappata e le ossa rotte..."
Ushiromiya Battler,"""Questo dovrebbe essere sufficiente a confermare la posizione di tutti quanti. ... Vogliamo continuare il gioco?"""
Furudo Erika,"""Sì, continuiamolo. Dlanooooooooooor!!"""
Dlanor,"""Sì, Lady Erika."""
Furudo Erika,"""Iniziamo subito. Usiamo il privilegio che il nostro misericordioso Game Master ci ha concesso...!"""
Dlanor,"""Sì, RICEVUTO. ... Gertrude, Cornelia. Usate quanto basta per due stanze dai tre set di sigilli che si son stati dati...!"""
Gertrude,"""Si sappia che-"""
Cornelia,"""Abbiamo capito...!"""
Furudo Erika,"""Sigillate la stanza dei cugini e la stanza accanto. Questo significa che tutti gli altri a parte le vittime sono stati sigillati. Non importa quello che succede dopo questo, gli umani all'interno dei sigilli non saranno un problema!"""
Dlanor,"""Per i sigilli sulle porte e sulle finestre, {p:1:la completa sigillatura sia della stanza dei cugini che della stanza accanto è stata ASSICURATA.}"""
,"Solo per un istante, una spada rossa era tornata nella mano di Dlanor."
,"Le era stato dato il permesso di estrarla, grazie alla verità rossa che aveva finalmente ottenuto."
,"... Quando d'ora in poi la battaglia riguardava queste due stanze sigillate, Dlanor sarebbe stata capace di usare quella lama spietata, la ‘chiave rossa’..."
,Quel potere opprimente poteva tagliare a metà persino il Game Master.
,"Per un po', Erika e Dlanor sogghignarono l'una all'altra, estasiate dalla spietata luce rossa che si era impressa a fuoco nei loro occhi..."
Cornelia,"""... Assistente Superiore, permettimi di fare una domanda."""
Gertrude,"""Cosa c'è...?"""
Cornelia,"""I giocatori della parte umana devono interpretare le questioni proposte dalla strega come se fossero opera degli umani."""
Gertrude,"""... Non sbagli."""
Cornelia,"""Allora perché Lady Erika e la Comandante Dlanor... stanno combattendo per abbassare il numero degli ‘umani che possono commettere il crimine’...?"""
,... La domanda di Cornelia era molto semplice.
,"Quelle due avevano fatto spavaldamente quella mossa e l'avevano considerata potente, quindi era sembrato come se essa avrebbe danneggiato molto la strega."
,"Tuttavia, se ci si pensa su... Erika stava solo strangolando il suo stesso collo..."
Cornelia,"""Noi ancora non sappiamo che tipo di delitto succederà in futuro. Non sarebbe più vantaggioso per gli umani se ci sono più persone la cui posizione non è specificata...?"""
Gertrude,"""... Sappi che adesso non è ancora giunto il momento per Lady Erika o per la Comandante di rivelare i propri pensieri."""
Cornelia,"""Mi scuso per le mie inutili chiacchiere ..."""
,Cornelia non sembrava soddisfatta.
,"Nel gioco precedente, Battler aveva disperatamente provato a distruggere con vari metodi la stanza chiusa di Kinzo che scappava dal suo studio."
,"Come risultato, Kinzo era scappato nell'oscurità della notte, e in seguito era stato possibile trattarlo come uno spettro elusivo."
,"In altre parole, le stanze chiuse sono vantaggiose per le streghe e svantaggiose per gli umani. Le streghe propongono le stanza chiuse, e gli umani le distruggono e le negano. Questa dovrebbe essere la tattica standard di questo gioco..."
,"Tuttavia, la stessa Erika aveva creato delle stanze chiuse... e sigillato al loro interno la bellezza di 11 umani."
,In altre parole... questa era la stessa cosa di abbandonare il diritto di usare quelle 11 persone per spiegare tutti i trucchi successivi...
,"In passato, Battler aveva confermato la posizione di certe persone, ma era per controllare se esistevano certe pedine con cui lui poteva distruggere le stanze chiuse, una situazione completamente diversa."
,"... Perché Erika aveva preso queste 11 persone, che erano anche sue pedine... e le aveva sigillate in una stanza chiusa?"
,"Cornelia non aveva esperienza di sufficienti battaglie per capire questa mossa, che sembrava come se si stessero mettendo in trappola da sole..."
{f:5:Beatrice},"""Una mossa allarmante... che cosa starà mai architettando Erika..."""
Ushiromiya Battler,"""... Non è necessariamente un attacco. Negli scacchi e nello Shogi, rafforzare la guardia attorno al proprio Re è una valida strategia."""
{f:5:Beatrice},"""In altre parole, i sigilli intorno a quelle due stanze non sono un attacco... ma una difesa...?"""
Ushiromiya Battler,"""Così sembra. Grazie ad essa, è difficile mettere le mani sui sopravvissuti. {n}Sarà dura compiere il secondo crepuscolo."""
{f:5:Beatrice},"""... Ah... capisco. La parte della strega ha un vantaggio quando sono presentati più enigmi..."""
Ushiromiya Battler,"""Già. Dopotutto, se anche un solo enigma non viene risolto, vince la strega. {n}Ogni nuova stanza chiusa che noi presentiamo aumenta il nostro vantaggio."""
,Gli enigmi che lo schieramento della strega presenta sono l'equivalente degli attacchi.
