Speaker,Italian (Ars Magica) (Old) (ITA)
,"... E sebbene il più delle volte rimproverasse con noncuranza Kinzo, poiché se ne stava chiuso nel suo studio, la verità era che lei stessa desiderava fare la stessa cosa."
,"... Natsuhi scosse la testa, e le sue fantasie furono rimpiazzate dal ritorno del suo solito mal di testa."
,"Quando raggiunse la maniglia della porta, cercando di uscire dalla stanza, la sua mano toccò l'amuleto con lo scorpione che che aveva appeso ad essa la notte precedente, prima di andare a dormire."
,"... Era l'amuleto di Maria, che Jessica aveva dato a Natsuhi."
,"Certamente, Jessica aveva detto in proposito che aveva il potere di respingere la magia, e che avrebbe dovuto appenderlo al pomello della porta."
,... Forse è stato grazie all'amuleto se quella stanza è stata protetta dalla malizia dei parenti di suo marito.
,"... Pensando ciò, il suo umore cominciò a divenire un po' più sereno."
Ushiromiya Natsuhi,"""... Immagino che sia stato grazie a Jessica... se sono riuscita a godermi un sonno tranquillo..."""
,"Poi Natsuhi ricordò. Ma certo, la scorsa notte, ho promesso a Jessica che le avrei dato un amuleto in cambio di questo, no?"
,"Natsuhi aprì un cassetto nel suo armadio, e tirò fuori un'antica scatola di accessori che aveva custodito quand'era bambina."
,"All'interno, c'erano molti oggettini che Natsuhi reputava di valore a quel tempo."
,"Tra tutti quegli oggetti, prese un borsellino rosso. ... All'interno c'era un piccolo e rotondo specchio, di circa 10cm di diametro."
,"Sembrava piuttosto antico, ma le rifiniture sul retro erano molto raffinate, e appariva come qualcosa dal valore storico."
,"Perlomeno, sembrava molto più d'effetto rispetto all'altro cimelio, che assomigliava di più a un portachiavi di plastica con uno scorpione disegnato."
,"Aveva sentito che questo oggetto era uno specchio spirituale per respingere gli spiriti maligni, e le era stato regalato volutamente da sua Nonna quando gli effetti personali del Nonno furono distribuiti."
,"Si credette per molto tempo che in quello specchio si celasse uno strano potere. Si credeva anche che, nello stesso modo in cui rifletteva la luce, respingeva anche la sfortuna e la malvagità."
,Natsuhi ripose lo specchio nel suo borsellino. ... Probabilmente sarebbe stato un ottimo regalo da donare a Jessica.
,"Proprio mentre lo riponeva nella sua tasca, il suono di una mano che bussava alla porta risuonò improvvisamente in tutta la stanza."
Ushiromiya Natsuhi,"""... Sì?"""
Ronoue Genji,"""Buongiorno, Madame, sono Genji. Mi scusi per averla svegliata così presto."""
Ushiromiya Natsuhi,"""... Sto arrivando. Cosa c'è?"""
,"Nessun domestico era mai giunto da lei così presto, e mai direttamente."
,"Forse era successo qualcosa di brutto. Per esempio, forse era stato commesso qualche errore nella preparazione della colazione e il capofamiglia era stato disonorato di fronte agli ospiti, o qualcosa del genere."
,... Natsuhi fece un profondo respiro in preparazione a qualsiasi cosa le stessero per dire...
,"Quando aprì la porta, Genji ancora una volta disse un “buongiorno” inchinandosi rispettosamente. Natsuhi rispose con esitazione."
Ushiromiya Natsuhi,"""... Buongiorno. È successo qualcosa?"""
Ronoue Genji,"""Le mie scuse. ... Sembra che la linea telefonica sia guasta a causa del temporale di questa notte. ... Il collegamento telefonico è stato interrotto, perciò perdonatemi per essere venuto a parlarvi personalmente."""
Ushiromiya Natsuhi,"""Le linee interne sono state interrotte? Questo causerà dei problemi. {n}Non è possibile ripararle?"""
Ronoue Genji,"""... Ho paura che non conosciamo il luogo esatto del guasto. Vorrei tanto chiamare un esperto e chiedergli di ripararlo."""
Ushiromiya Natsuhi,"""Questo significa che non potremo ripararlo finché questo tifone non sarà passato? ... Il che vuol dire che gli ospiti non saranno rintracciabili per tutta la durata del loro soggiorno. ... Ci sarà qualche problema per loro?"""
Ronoue Genji,"""... Faremo tutto il possibile per assicurarci che non ce ne sia alcuno."""
Ushiromiya Natsuhi,"""Perfetto. ... Conto su di te affinché niente vada storto."""
,Natsuhi gettò un leggero sospiro di sollievo.
,"Si era preparata al peggio, ma i danni al telefono non erano il genere di problema che la preoccupava."
,"... Tuttavia, anche questo sarebbe bastato a generare del sarcasmo da parte di Eva."
,Natsuhi scosse lievemente la testa.
Ushiromiya Natsuhi,"""I preparativi per la colazione procedono bene?"""
Ronoue Genji,"""... A proposito di questo... non siamo riusciti a trovare Gohda. I preparativi per la colazione non sono ancora stati eseguiti..."""
Ushiromiya Natsuhi,"""Che cos'hai detto?"""
,Natsuhi era indignata.
,"Per lei, questo era un problema ben più grosso rispetto al telefono non funzionante."
,"E nonostante ciò, quest'informazione era stata riferita successivamente."
,"Perché tutto è andato sempre bene, e poi succede qualcosa del genere mentre ci sono i parenti in visita..."
,Natsuhi si colpì la testa con la mano e annuì distrattamente.
Ushiromiya Natsuhi,"""Immagino che tutti dormano troppo di tanto in tanto. In ogni caso, non importa chi, semplicemente sbrigatevi a preparare la colazione. ... Cos-"""
,Natsuhi uscì nel corridoio e si voltò un secondo per chiudere la porta della sua stanza.
,"La spiacevole ""cosa"" che vide la lasciò ammutolita."
,... C'era un liquido rosso scuro appiccicato alle sue dita e degli strani segni sul pomello della porta come se qualcuno avesse continuato a graffiarlo.
,Sembrava quasi che qualcuno si fosse immerso le mani nel sangue e si fosse appoggiato alla porta e al pomello... come se qualcuno avesse voluto mettere in scena qualcosa di simile e avesse lasciato il segno di quel terribile scherzo.
Ushiromiya Natsuhi,"""C... Che razza di scherzo è questo...? È orrendo...!"""
Ronoue Genji,"""... L'ho notato anche io nel momento in cui sono venuto a chiamarla. {n}Lo pulirò dopo."""
Ushiromiya Natsuhi,"""... M... Magari, uno scherzo volgare di uno degli ospiti. Rivoltante, davvero rivoltante...!"""
,Chi mai farebbe uno scherzo così orrendo e infantile?!
,"Natsuhi ne aveva un'idea piuttosto chiara, ma ovviamente non c'erano prove, perciò, anche se avesse indagato, sarebbe sembrato che lei stesse facendo tanto rumore per nulla."
,"Al contrario, dopo aver subito un tale scherzo, sarebbe stato decisamente meglio se non l'avesse notato."
,"Natsuhi diede l'ordine di lavarlo via, e si diresse verso il salotto accompagnata dal suono dei suoi tacchi."
,"Quando Natsuhi e Genji arrivarono in salotto, Eva e Hideyoshi erano già lì."
Ushiromiya Natsuhi,"""... Buongiorno a tutti."""
Ushiromiya Hideyoshi,"""'Giorno, Natsuhi-san. Ho anche sentito che Gohda-san ci avrebbe preparato la colazione, vero? Il mio stomaco è tutto eccitato sin da quando mi sono alzato. Wahahaha."""
Ushiromiya Eva,"""Sembra proprio che il cibo sia la cosa migliore che si possa aspettare con impazienza nella villa, giusto? *giggle* *giggle*."""
Ushiromiya Natsuhi,"""... Anche tu, Eva-san, sono felice di sentire che stai bene stamattina."""
,"Natsuhi restituì l'occhiata a Eva, ferocemente competitiva sebbene fosse ancora mattino presto, con una stanca espressione."
,Poi Kanon arrivò correndo.
,"Dopo essersi inchinato chiedendo perdono per l'aver corso nella villa, vide Genji e gli disse qualcosa a bassa voce."
Ushiromiya Natsuhi,"""... Kanon. Non hai ancora trovato Gohda?"""
Kanon,"""... Le mie scuse, Madame. Ho girato per tutta la villa e la casa degli ospiti... ma ancora non l'ho..."""
Ushiromiya Natsuhi,"""Ma dove diavolo è andato? ... Per adesso, la colazione è più importante del trovare Gohda. Presto, occupatene tu."""
Kanon,"""... Sì."""
,"Kanon lanciò un'occhiata a Genji. ... Sembrava aver qualcos'altro da riferire, e stava chiedendo a Genji se era il caso di riferirlo lui stesso."
,"... Genji annuì, e decise di dare da sé l'informazione."
Ronoue Genji,"""... Madame. Non si tratta solo di Gohda. ... Anche suo marito non si trova da nessuna parte."""
Ushiromiya Natsuhi,"""Mio marito?"""
Ronoue Genji,"""Sì. Pensavo di riferirgli il ritardo della colazione prima che a Madame, e sono andato nella sua stanza, ma non l'ho trovato. Inoltre, non era l'unico ad essere scomparso. ... Rudolf-sama e sua moglie, come anche Rosa-sama non si riescono a trovare da nessuna parte."""
Ushiromiya Natsuhi,"""Nemmeno nella casa degli ospiti? Non nella villa?"""
Kanon,"""... Sì. Non sono neppure nelle loro stanze nella casa degli ospiti."""
,"Quando aveva sentito che solo Gohda mancava, aveva pensato che magari avesse dormito troppo o che stesse oziando in giro, ma una volta appreso che anche buona parte dei fratelli erano spariti, il suo modo di pensare positivo cominciò a cambiare."
,È possibile che la riunione di famiglia di ieri sia continuata tutta la notte e che sia ancora in corso?
,"È anche possibile che abbiano voluto schiarirsi le idee dopo essere stati in quella stanza opprimente, e che se ne siano andati tutti per la loro strada in mezzo alla pioggia."
,... La parte sullo ‘schiarirsi le idee’ sembrava davvero una cosa che direbbe Krauss.
,"Probabilmente, Gohda era stato chiamato per aiutarli in qualcosa."
,"Gohda non era tipo da perdere la cognizione del tempo. Doveva aver capito che, se non fosse tornato, avrebbe ostacolato la preparazione della colazione."
,"Anche così, c'era stata quell'inevitabile atmosfera, quindi forse la riunione stava continuando fino a quel preciso istante."
,"... Capisco, pensò Natsuhi. Per lei, questa era una teoria estremamente convincente."
,"Natsuhi ricordò l'illusione che aveva avuto quella mattina di esser stata risucchiata in una continuazione della sera prima. ... Quando aveva compreso che quella sensazione non era solo un'illusione, fece ancora un profondo, estenuante respiro."
,Perché il banchetto di quegli sporchi avvoltoi che volteggiavano sui beni di Kinzo stava ancora continuando.
Ushiromiya Natsuhi,"""... Forse stanno ripetendo la stessa discussione sull'eredità da qualche parte in giardino, o magari in spiaggia. ... In ogni caso, se non chiamiamo indietro Gohda, non potremo mai cominciare i preparativi per la colazione."""
Ushiromiya Hideyoshi,"""Che dici? ... Nii-san e gli altri stanno ancora continuando la discussione...?!"""
,"Aveva programmato di dirlo a voce bassa, ma Hideyoshi era riuscito a sentire Natsuhi, e riuscì ad afferrare la situazione."
Ushiromiya Eva,"""Certo che Nii-san e Rudolf sono resistenti. Forse nel caso di Rosa è solo giovinezza? ... Noi due eravamo così stanchi che siamo andati a letto poco dopo la mezzanotte. Ricordo che Nii-san e gli altri stavano ancora avendo un'accesa discussione a quel punto. ... Gli uomini danno una vista pietosa quando si esaltano."""
,"Natsuhi sospirò, con la faccia ancora pallida."
Ushiromiya Natsuhi,"""Kanon, cercali fuori. Se trovi Gohda, digli di tornare immediatamente e di cominciare i preparativi per la colazione."""
Kanon,"""... Certamente."""
Ushiromiya Eva,"""Natsuhi Nee-san, non sono necessariamente fuori, giusto? Non potrebbero anche essere nello studio di nostro Padre?"""
Ushiromiya Hideyoshi,"""... Capisco, non sarebbe un ipotesi da scartare. Non so di che stessero parlando, ma c'è anche una buona possibilità che si siano spostati nello studio di nostro Padre e lo abbiano incluso nella discussione."""
Ushiromiya Natsuhi,"""... Non riesco ad immaginare che nostro Padre sarebbe tanto entusiasta di quell'odioso argomento da invitarli nel suo studio."""
Ushiromiya Eva,"""Lo pensi davvero? Bene, allora non c'è nulla che possiamo fare. Mi dispiace Genji-san, Kanon-kun, ma potreste cercare fuori? Sono sicura che non sarebbe strano per Krauss proporre di andare fuori per schiarirsi un po' le idee. {n}Anche con questo tempo."
Ushiromiya Eva,"Io andrò nello studio di nostro Padre. Forse c'è ancora una possibilità che siano lì, non è vero?"""
Ushiromiya Natsuhi,"""... Eva-san, un'ospite come te non dovrebbe preoccuparsi così tanto. Andrò io. Posso anche dargli il buongiorno."""
Ushiromiya Eva,"""Ah, allora conto su di te, d'accordo? Ma ho qualche dubbio che lui risponderà ai tuoi saluti. Natsuhi Nee-san, sei sempre stata in così buoni rapporti con nostro Padre?"""
Ushiromiya Natsuhi,"""... Non so se possono essere chiamati buoni rapporti, ma so di aver guadagnato la sua fiducia in quanto moglie del successore della famiglia Ushiromiya."""
Ushiromiya Eva,"""Allora sono sicura che come minimo ti risponderà, vero? Voglio almeno fare colazione con lui. Mi chiedo se tu riuscirai a convincerlo a scendere e a unirsi a noi?"
Ushiromiya Eva,"... Sembra che disprezzi profondamente tutti noi, ma sono sicura che se la sua fidata Natsuhi lo chiede, ascolterà sicuramente."
Ushiromiya Eva,"... Se non puoi convincere Papà dopo avermi parlato così schiettamente, e devi scendere da sola... sono sicura che non sarai mai più in grado di dire di essere stimata da lui, giusto...? *giggle* *giggle* *giggle*!"""
Ushiromiya Natsuhi,"""... Non sono fiduciosa, ma proverò."""
,"Natsuhi rispose, scoraggiata. In ogni caso, conoscendo il carattere di Kinzo, non credeva assolutamente di poterlo fare uscire."
,Eva stessa stava mettendo in luce il fatto che non era possibile.
,"Ma anche così, Natsuhi avrebbe perso la faccia se si fosse arresa, dicendo che era impossibile, e lasciando andare Eva al suo posto..."
,"Per la meschina richiesta e scorretta di Eva, Natsuhi strinse leggermente i pugni."
,"... Quando Genji lo vide, le parlò lievemente da sopra la spalla."
Ronoue Genji,"""... Madame. Se vuole, la prego di prendere questa."""
Ushiromiya Natsuhi,"""Questa è...?"""
,Genji diede a Natsuhi una brillante chiave d'oro dall'aspetto molto elaborato. Era la chiave dello studio di Kinzo.
,"Lo studio aveva un lucchetto automatico, che non poteva essere sbloccato finché Kinzo ne proibiva l'accesso."
,"Tuttavia, dal momento che Kinzo si fidava in modo particolare di Genji, lui aveva il permesso di portare con sé una chiave di quella porta..."
Ushiromiya Natsuhi,"""Ma, se uso questa chiave, non riceverai anche tu la colpa...?"""
Ronoue Genji,"""... Quando il Padrone dorme profondamente, il semplice bussare sulla porta non raggiunge le sue orecchie."
Ronoue Genji,"... E quando lo si sta convincendo a lasciare la stanza, è ancora più difficile se si sta parlando attraverso la porta. La prego di usarla..."""
Ushiromiya Natsuhi,"""... Genji..."""
,"Fino ad ora, Natsuhi aveva ritenuto Genji semplicemente un servitore distaccato che, dato che lavorava direttamente alle dipendenze di Kinzo, non avrebbe fatto niente per lei."
,Ma sembrava che lei dovesse cambiare opinione nei suoi confronti...
,"Volle comunicargli i suoi sentimenti di gratitudine, ma ormai Genji le aveva già voltato le spalle, e stava camminando per il corridoio con Kanon."
,... Le parole che raggiunsero da dietro Natsuhi mentre li vide andare via erano beffarde.
Ushiromiya Eva,"""Allora, tu devi portare Papà con te, giusto? Dopotutto, è la graziosa mogliettina di suo figlio che lo sta chiedendo. Sono sicura che ti ascolterà. *giggle* *giggle* *giggle*. Noi siamo ospiti, quindi lasciaci oziare qui."""
Ushiromiya Hideyoshi,"""Piantala, Eva, stai parlando troppo. Scusala, ma Natsuhi Nee-san? Noi contiamo su di te per Papà..."""
,"Natsuhi, senza rispondere, si voltò con forza e lasciò velocemente quel posto."
,"Dopo una tale enorme emozione la notte precedente, non c'era modo che qualcuno si svegliasse presto."
,"George-aniki, Jessica e io stavamo russando rumorosamente sul letto della stanza dei cugini."
,"Ma Maria, che non si era unita a noi, e che era andata subito a letto la notte prima, all'improvviso aprì completamente i suoi occhi."
Ushiromiya Maria,"""..."""
,"Mentre si stropicciava gli occhi assonnati e si guardava intorno, il forte russare dei tre cugini continuò."
,"... Per un attimo, Maria dovette pensare a cosa era successo."
,"Dopo di che, capì che sua Madre non era con lei e molto presto si sentì sola."
,"Maria lasciò la stanza dei cugini, provando a dirigersi nella stanza che era stata preparata per lei e sua Madre."
,"Non prestando attenzione ai tre che dormivano sonoramente, fece un forte rumore."
,"In risposta, Battler borbottò e si rigirò nel sonno, ma non fu sufficiente per svegliarlo."
,"Dopo un po', Maria ritornò, aprendo ancora una volta la porta sbattendola."
Ushiromiya Maria,"""... Uu-."""
,"Quando aveva lasciato la stanza, la sua faccia era ancora assonnata, ma dopo essere ritornata, sembrava scontenta."
,"Dopo di che, si arrampicò sul letto di Battler, che per caso era il più vicino, e cominciò a strillare e saltarci sopra come se fosse un trampolino."
Ushiromiya Maria,"""Uu-uu-uu-!! Sve-glia-ti!! Uu-uu-uu-!!"""
Ushiromiya Battler,"""Waaa, cosa c'è, cosa c'è?! È un assalto?! Circonda-teli!!"""
,"Dopo essersi assicurata che fossi sveglio, Maria si spostò verso il letto di George-aniki e cominciò a saltare pure su quello."
,"... Così, noi tre fummo accolti con un risveglio estremamente piacevole."
Ushiromiya George,"""Grazie, Maria-chan, per averci svegliato. Ci hai impedito di dormire troppo dopo quella tarda nottata..."
Ushiromiya George,"... Ma forse sarebbe stato meglio se fossi stata un po' più delicata..."""
Ushiromiya Jessica,"""... George nii-san, sei veramente un adulto, ti ammiro..."""
Ushiromiya Battler,"""Saranno presto le sette... beh, non è un brutto orario per svegliarsi. *yaaawn*."""
Ushiromiya Maria,"""Uu-! Mamma non è qu-iiii! Uu-uu-uu-!"""
Ushiromiya George,"""Rosa oba-san? Non era nella sua stanza? Mi chiedo se non si sia già svegliata e sia andata alla villa."""
Ushiromiya Maria,"""No-n qu-iii!! Uu-uu-! Uu-! Mam-ma-! Uu-uu-uu-!!"""
,"Maria continuò a gemere ‘uu-uu-’, sembrando triste. Sembrava che, piuttosto che sentirsi sola perché non riusciva a trovare sua Madre, fosse triste perché sua Madre non era dove lei pensava che fosse e in questo modo si sentiva come se la stesse evitando."
,"Avrebbe potuto essere rincuorata anche solo sentendosi dire dove era sua Madre, ma sfortunatamente, dato che Rosa oba-san non era qui, non avevamo modo di sapere dove fosse."
Ushiromiya Jessica,"""Ad ogni modo, è ora di andare a fare colazione, andiamo alla villa."""
Ushiromiya Battler,"""Giusto. Maria, verrai alla villa con noi? Sono sicuro che anche Rosa oba-san sarà lì."""
Ushiromiya Maria,"""Uu-? Mamma è nella villa? Allora andiamo. Uu-."""
Ushiromiya George,"""Esatto, andiamo alla villa. I nostri genitori probabilmente sono già lì."""
,"Maria, come se il suo temperamento di prima fosse stato una recita, si ricompose come suo solito."
,"Ci vestimmo, lasciammo la stanza e ci dirigemmo alla villa."
,La porta dello studio venne bussata ancora una volta. Ma non ci fu risposta.
,"... Lui stava ancora dormendo, e lei non poteva svegliarlo. ... Se avesse detto una cosa del genere e fosse tornata di sotto, Eva sarebbe stata davvero trionfante e divertita."
,"E anche se non l'avesse detto ad Eva, c'era il problema che, durante questa unica conferenza annuale di famiglia, lui non era uscito per tutta la giornata precedente, e non era ancora uscito a dare il benvenuto agli ospiti."
,"... Anche se è il capofamiglia, no, proprio perché è il capofamiglia, non poteva non presentarsi."
,"... Mi chiedo se posso convincerlo io stessa? Natsuhi si preparò, e, usando la chiave che aveva preso in prestito da Genji, aprì la porta..."
,"Anche se si era preparata all'olezzo nauseabondo che sembrava darle alla testa che usciva dalla piccola fessura della porta, non poté fare a meno di fare una smorfia."
,"Pensando che potesse essere addormentato, Natsuhi entrò silenziosamente nella stanza..."
,"Quando lo fece, Kinzo, già sveglio, stava guardando fuori dalla finestra."
Ushiromiya Natsuhi,"""A... Allora e sveglio... buongiorno..."""
Ushiromiya Kinzo,"""... Come sei entrata?"""
,Kinzo parlò dandole le spalle.
,"La sua voce non era dura, ma calma, e Natsuhi fu leggermente rassicurata."
,"... Tuttavia, anche se era sveglio, era comunque di un cattivo umore tale da ignorare tutto quel bussare."
,Natsuhi non era capace di spezzare la tensione.
Ushiromiya Natsuhi,"""... Le mie più sincere scuse. L'ho chiesto a Genji-san, e mi ha permesso di prendere in prestito la chiave per lo studio..."""
Ushiromiya Kinzo,"""Oh... Genji ha fatto una cosa simile? ... Se il mio amico ha pensato che fosse importante, non ho altra scelta se non quella di ascoltarti. Dimmi... qual è il problema?"""
Ushiromiya Natsuhi,"""S-Sì... La colazione sarà presto preparata, e sarei molto grata se si unisse a noi..."""
Ushiromiya Kinzo,"""Mangerò qui. Falla portare qui come sempre."""
Ushiromiya Natsuhi,"""Ma, Padre... questa è la conferenza di famiglia annuale. Per favore, almeno faccia vedere il suo volto."""
Ushiromiya Kinzo,"""... Torna giù. Mi stai chiedendo di unirmi ad una discussione riguardo a come loro ridurranno a pezzi la mia eredità dopo che sarò morto? Che follia."
Ushiromiya Kinzo,"... Possono continuare a parlare di quel tipo di cose quanto vogliono senza di me. E se tu quella la chiami una conferenza di famiglia, non è niente di così importante da farmi lasciare la stanza. Sono occupato. Non disturbatemi."""
,Con le sue ultime parole le venne il timore che qualsiasi ulteriore domanda sarebbe stata inutile.
,... Natsuhi capì che ulteriori suppliche avrebbero infine provocato la sua ira.
,"Sarebbe stato fastidioso ascoltare Eva che sarcasticamente le avrebbe detto che non era riuscita a convincerlo, ma non c'era più niente che Natsuhi potesse fare..."
Ushiromiya Natsuhi,"""... È così...? ... Capisco... sono sicura che tutti saranno dispiaciuti dal sentire ciò, ma lo riferirò."""
,"Natsuhi decise di arrendersi. Facendo silenziosamente un inchino, provò a lasciare la stanza prima che l'animo spasmodico di Kinzo si potesse infiammare."
,"Come lo fece, Kinzo parlò a Natsuhi."
,"... Paragonato al Kinzo di sempre, quella voce era calma e gentile, come se venisse da un'altra persona."
Ushiromiya Kinzo,"""... Natsuhi. ... È già un po' di tempo che tu ti sei sposata nella famiglia Ushiromiya."""
Ushiromiya Natsuhi,"""S... Sì. ... È già da un po' che mi è stato permesso di portare il nome Ushiromiya."""
Ushiromiya Kinzo,"""... A volte desideri la tua precedente famiglia?"""
Ushiromiya Natsuhi,"""... No. ... Il matrimonio significa gettare via la famiglia dei tuoi genitori. Io sono Ushiromiya Natsuhi. La famiglia a cui ritorno e quella di cui sono fiera, entrambe sono la famiglia Ushiromiya."""
,Non era certo un'esagerazione. Natsuhi era stata così determinata quando prese il nome Ushiromiya.
,"... Era questo il motivo per cui era così triste, dato che, a dispetto di tutti i suoi inutili sforzi, lei non era stata accettata da suo marito."
Ushiromiya Kinzo,"""... Se Krauss fosse stato una donna... e tu fossi suo marito... no... non lo dirò."""
Ushiromiya Natsuhi,"""C... Cosa volete dire... Padre?"""
,Natsuhi era scioccata. ... Se le parole di Kinzo di poco fa dovessero essere prese alla lettera...
,"... Per Natsuhi ora, quelle parole sarebbero più che sufficienti per compensare tutto ciò che aveva patito fino a quel punto."
Ushiromiya Kinzo,"""... Lascia perdere. Sono solo i deliri di un vecchio."""
,"Kinzo ancora una volta distolse lo sguardo da lei. ... Lui le disse di lasciar perdere, ma Natsuhi non poteva fare a meno di sentire calore nel suo cuore..."
Ushiromiya Natsuhi,"""... Padre. ... Anche se io, Natsuhi, non sono legata a te tramite sangue, sono comunque sua figlia. ... L'onore e la gloria della famiglia Ushiromiya... e tutto ciò che lei ha lasciato... io, Natsuhi, mostrerò di certo che posso proteggerlo...!"""
Ushiromiya Kinzo,"""... Tu non hai le qualifiche per indossare l'Aquila Mono-alata. {n}Tuttavia, l'Aquila Mono-alata è sicuramente incisa sul tuo cuore. ... In questo caso, tu sei di certo sangue del mio sangue, una persona che erediterà la gloria della famiglia Ushiromiya."
Ushiromiya Kinzo,"... Alcuni sogghigneranno dicendo che non c'è nessun'aquila sui tuoi vestiti. Tuttavia, non è niente a cui tu debba prestare orecchio. ... Solo coloro che possiedono l'aquila nel loro cuore sono davvero sangue del mio sangue. {n}Io ora credo che sia stato un onore accoglierti nella famiglia Ushiromiya..."""
