Speaker,Italian (Ars Magica) (Old) (ITA)
Clair,"""... E ora, la mia confessione è finita. ... Questo dovrebbe essere sufficiente per trovare il movente del crimine. ... Se voi ancora non lo sapete, io non dirò nient'altro. Ad ogni modo, non è che tutti possono comprendere il mio cuore."""
Willard H. Wright,"""Già. ... Non c'è bisogno di dire altro."""
Clair,"""... Lion... dopo aver visto come io ho vagato attraverso il vicolo cieco del destino, capisci quanto è grande per me il sogno che tu rappresenti?"""
Ushiromiya Lion,"""... Io sono... un diverso e possibile ‘te’."""
Clair,"""La felicità in cui tu vivi mi rende invidiosa, ma ancora di più sopraffatta... dalla felicità. ... Il futuro che tu rappresenti è uno di quelli possibili. ... In questo momento... questo fatto è la mia salvezza."""
Ushiromiya Lion,"""... Io..."""
Clair,"""... Vivi con abbastanza felicità per tutti e due. Sono felice di averti incontrato almeno una volta... alla fine. ... Ha la mia gratitudine, Lady Bernkastel."""
{f:5:Bernkastel},"""... Sto solo compiendo il tuo funerale. Non c'è bisogno di ringraziarmi. {n}Beh, è giunto il momento di farla finita. È tempo di mandare i morti nella terra dei morti."""
Clair,"""... Sì. Questo è il mio funerale, dopotutto. È tempo per me di tornare a dove appartengo."""
Ushiromiya Lion,"""..."""
Clair,"""Non fare quella faccia. E per favore, gioisci per il fatto che non sei me. Dopotutto, anche io gioisco per questo fatto."""
Ushiromiya Lion,"""... Io vivrò. ... Vivrò la mia vita per entrambi..."""
Clair,"""Ti ringrazio. ... Sii felice. E un giorno, trova per te una persona meravigliosa. {n}Io prego perché tu possa vivere come umano, senza risvegliarti come strega. Perché tu abbia una singola anima... e ami una sola persona con tutto te stesso... la mia speranza è che tu viva in questo modo."""
Ushiromiya Lion,"""... Sì..."""
Clair,"""Will-san. Ti ringrazio per essere stato uno spettatore. ... Tu non sei colui che volevo mi capisse veramente... ma hai salvato il mio cuore."""
Willard H. Wright,"""Io... ti comprendo. Io non trascuro il cuore."""
Clair,"""... Ti ringrazio. ... Perciò, ora che ho uno splendido osservatore che mi comprende... voglio affidare a te i miei ultimi istanti."""
Willard H. Wright,"""... Ne sei sicura?"""
Clair,"""Sì. ... Per me, la cosa importante è che una persona mi capisca, non quanto io conosca quella persona."""
,... Colui che volevo capisse non l'ha fatto. ... Una persona che io non conosco ha capito.
,"Non c'è niente di triste. Al contrario, sono grata per questo miracolo. Una persona è stata capace di capire, nonostante non abbia relazione con me."
Clair,"""Tu sei un buono spettatore... e l'unico che è riuscito a comprendermi. {n}Questo legame è forte abbastanza."""
Willard H. Wright,"""... Ho capito."""
Clair,"""Io ti offro il mio cuore... meraviglioso osservatore senza nome."""
Willard H. Wright,"""..."""
{f:5:Bernkastel},"""... Lion. Sta' indietro."""
Ushiromiya Lion,"""Huh? ... Cosa sta per succedere...?"""
{f:5:Bernkastel},"""Nei gialli, non ci può essere morte fino a quando il detective non compie l'estrema unzione."""
Willard H. Wright,"""... Fermare il tuo cuore sarà sufficiente...?"""
Clair,"""Quando piangi un tuo caro defunto, metti solo il suo cuore nella bara?"""
Willard H. Wright,"""... Ho capito. ... Ciò che è nato dalla terra tornerà alla terra. ... Farò tornare ogni tua cosa alla terra."""
Clair,"""Terra alla terra. Cenere alla cenere, polvere alla polvere. Illusioni alle illusioni. {n}E sogni ai sogni."""
Willard H. Wright,"""... Giusto."""
Clair,"""... Allora iniziamo. ... Questa è la mia... sepoltura."""
Willard H. Wright,"""Quando sei pronta."""
Clair,"""Iniziamo. ... Questa è quasi come la fine del mio ultimo gioco."""
,"Luce si concentrò dietro la schiena di Will, e vi si materializzò una spada."
,Lentamente... lui la estrasse.
,"La sua punta nero-pece, che poteva tagliare nettamente la realtà dalla finzione, roteò una volta, lasciando una scia nera, e poi ancora, una bianca."
Willard H. Wright,"""... Taglierò la verità dalla finzione. ... Vieni."""
,"Seguendo il comando di Will, una spada simile apparve nella mano di Clair."
,"La sua punta brillava d'argento, l'opposto di quella di Will."
Clair,"""Primo gioco, primo crepuscolo. Sei corpi nel capanno del giardino."""
Willard H. Wright,"""Illusioni alle illusioni. ... Il cadavere che non può tornare alla terra ritorna alle illusioni."""
,Il fendente nero di Will tagliò obliquamente il corpo di Clair.
,La spada la attraversò come se lei fosse d'acqua... ma la punta di essa fece disperdere petali di fiori dorati.
Clair,"""Primo gioco, secondo crepuscolo. Due cadaveri sono vicini in una stanza chiusa protetta da una catena."""
Willard H. Wright,"""Illusioni alle illusioni. ... Una catena di illusioni può solo trattenere illusioni."""
,La nera forma appuntita fece disperdere ancora petali di fiori dorati...
Clair,"""Primo gioco, quarto crepuscolo. Il vecchio capofamiglia dalla stanza chiusa dello studio, confinato in un'ardente fornace."""
Willard H. Wright,"""Illusioni alle illusioni. ... Lasciamo che l'uomo d'illusioni torni a dove appartiene."""
Clair,"""Primo gioco, quinto crepuscolo. Gli ultimi istanti del ragazzo sacrificato con un picchetto nel suo petto."""
Willard H. Wright,"""Illusioni alle illusioni. ... La strega e il picchetto delle illusioni perforano nient'altro che illusioni."""
Clair,"""Primo gioco, sesto, settimo e ottavo crepuscolo. Tre cadaveri giacciono nella stanza chiusa della ragazza che canta."""
Willard H. Wright,"""Illusioni alle illusioni. ... Illusioni sono la canzone della cieca ragazza. Illusione di una stanza chiusa."""
Clair,"""... Ben fatto. ... Sì, pare che tu sia davvero magnifico."""
Willard H. Wright,"""... È stato un gioco rischioso sin dal vero inizio. ... Che sarebbe successo se il ragazzo avesse davvero voluto vedere quel volto defunto e fosse entrato dentro?"""
Clair,"""Questo è ciò che significa abbandonarsi al fato."""
Willard H. Wright,"""... E questa è la roulette di cui stavi parlando."""
Clair,"""Continuiamo. Secondo gioco, primo crepuscolo. Sei con i loro stomaci squarciati nella stanza chiusa della cappella."""
Willard H. Wright,"""Illusioni alle illusioni. ... La verità dorata serra la serratura di illusioni."""
Clair,"""Secondo gioco, secondo crepuscolo. I cadaveri dei due che sono vicini non sono vicini."""
Willard H. Wright,"""Illusioni alle illusioni. ... Illusioni che hanno svolto il loro ruolo non lasciano un cadavere."""
Clair,"""Secondo gioco, quarto, quinto e sesto crepuscolo. Nella stanza chiusa di Natsuhi, nessuno è rimasto vivo."""
Willard H. Wright,"""Terra alla terra. ... Nessuno metterebbe in discussione una bara come stanza chiusa."""
Clair,"""Secondo gioco, settimo e ottavo crepuscolo. I due tagliati a morte dal fantasma con gli occhi rossi."""
Willard H. Wright,"""Terra alla terra. Illusioni alle illusioni. ... Nessuna illusione può creare un cadavere."""
,"Ogni volta che la spada attraversava il corpo di Clair, petali dorati volavano dappertutto."
,"... I petali che coprivano il suo cuore stavano venendo strappati, poco a poco."
,L'Illusione della Strega si stava disperdendo... e stava diventando petali di fiore.
Clair,"""Terzo gioco, primo crepuscolo. Sei cadaveri connessi dalle stanze chiuse collegate."""
Willard H. Wright,"""Illusioni alle illusioni. ... In un cerchio di stanze chiuse, la fine e l'inizio si sovrappongono."""
Clair,"""Terzo gioco, secondo crepuscolo. I cadaveri di Madre e figlia giacciono insieme nel roseto."""
Willard H. Wright,"""Terra alla terra. ... Nessuna menzogna nei loro ultimi istanti, come detto."""
Clair,"""Terzo gioco, quarto, quinto e sesto crepuscolo. Tre cadaveri giacciono nella villa."""
Willard H. Wright,"""Terra alla terra. ... Nessuna menzogna nei loro ultimi istanti, come detto."""
Clair,"""Terzo gioco, settimo e ottavo crepuscolo. I cadaveri di marito e moglie giacciono esposti sotto il pergolato."""
Willard H. Wright,"""Terra alla terra. ... L'ovvio colpevole brandisce un'indistinta lama."""
Clair,"""Quarto gioco, primo crepuscolo. Una tempesta di massacro travolge la sala da pranzo."""
Willard H. Wright,"""Illusioni alle illusioni. ... Racconti intessuti dalla verità dorata ritornano alle illusioni."""
Clair,"""Quarto gioco, secondo crepuscolo. I due giovani affrontano le loro prove e muoiono insieme."""
Willard H. Wright,"""Illusioni alle illusioni. ... Racconti intessuti dalla verità dorata ritornano alle illusioni."""
Clair,"""Quarto gioco, quarto, quinto, sesto, settimo e ottavo crepuscolo. Nessuno dei fuggitivi è lasciato vivo."""
Willard H. Wright,"""Terra alla terra. Illusioni alle illusioni. ... Cadaveri silenti, adornati da finzione."""
Clair,"""Quarto gioco, nono crepuscolo. E nessuno sarà lasciato vivo."""
Willard H. Wright,"""Terra alla terra. Illusioni alle illusioni. ... Quando la finzione è rinchiusa dentro la scatola del gatto, diventa verità."""
,"... Ancora e ancora, il corpo di Clair fu tagliato dalla spada nero-pece."
,"Come prova, la cappella era a quel punto colma di petali di fiori dorati... che danzavano attorno come neve d'oro."
Ushiromiya Lion,"""... È bellissimo..."""
{f:5:Bernkastel},"""Chi non vorrebbe che i propri ultimi istanti siano così?"""
,La neve dorata era come coriandoli alla fine di uno spettacolo. Il sipario stava finalmente calando sul palcoscenico che lei stessa era.
Clair,"""... E poi, la domanda finale."""
Willard H. Wright,"""... Certo."""
,Clair lentamente sollevò le sue mani. La spada che brandiva divenne petali di rosa dorata e si disperse.
,"Lei stava lì, a braccia aperte, aspettando il colpo di grazia..."
Clair,"""Io... chi sono...?"""
Willard H. Wright,"""Illusioni... alle illusioni. ... Il mietitore promesso, cala il sipario sulla storia, a prescindere dalla volontà della strega."""
,La spada nera che Will roteò in alto... tagliò la forma di Clair.
,"Nello stesso istante, lei fu spazzata via da una folata di vento. ... La sua forma umana crollò in un istante, diventando una tempesta di petali di fiori dorati, e fu lacerata."
,"Dopo che lei fu spazzata via, un cuore dorato rimase a mezz'aria, ma anch'esso fu inghiottito dalla corrente di vento e si disperse in petali di fiore."
,"La corrente dorata di vento vorticò attorno alla cappella... poi, il turbine di petali si disperse dall'esistenza... e scomparve..."
,"I pochi petali rimasti danzarono attorno come fiocchi di neve, e quelle ultime tracce decorarono magnificamente la cappella."
,... Un raggio di luce illuminò il centro del palco.
,"Lì stava Clair, la cui storia si era conclusa."
,Poi lentamente... dolcemente... lei si rivolse al pubblicò e fece un inchino.
,Applausi scoppiarono nella stanza.
,"La lunga, lunga storia che lei aveva appena finito di raccontare stava venendo accolta da un enorme applauso."
,Che continuò ancora. ... E ancora e ancora.
,Il palcoscenico lentamente affondò nell'oscurità dell'oblio.
,"Dietro l'oscurità e il sipario, Clair continuò ad inchinarsi di fronte all'infinito applauso... e sparì."
,... Le persone nascono con un peccato... e vivono per ottenere perdono da qualcuno.
,O forse nascono con enigmi... e vivono cercando qualcuno che li risolva.
,"Qui, tutti i suoi enigmi sono stati risolti... senza rimpianti rimasti."
,Le persone sono enigmi.
,"Vogliono che qualcun altro li risolva. Vivono la loro vita desiderando che qualcuno risolva l'enigma che essi sono, il più complicato enigma al mondo."
,Desiderano qualcuno che guardi l'enigma che essi sono. E desiderano che quella persona lo risolva.
,"Per lei, quel desiderio è stato avverato..."
,... La sua anima non vagherà mai più.
,"Riposa in eterna pace, nella tua bara della scatola del gatto..."
,Nonostante ci fossero stati molti petali di fiori dorati che aleggiavano come una bufera... non ne rimase neanche uno.
,"Tutto divenne polvere, svanito come se fin dal principio lì non ci fosse stato niente... e il silenzio tornò ancora una volta."
,"Facendoci caso, persino il rumore della pioggia era sparito. Doveva essere cessata, ad un certo punto."
Ushiromiya Lion,"""..."""
Willard H. Wright,"""... Incontrare te è stata la sua salvezza."""
Ushiromiya Lion,"""Io... lo spero."""
Willard H. Wright,"""Lei maledisse se stessa e il suo inevitabile fato, che era come un vicolo cieco... e si arrese. ... Incontrare te, ai suoi occhi un miracolo felice, l'ha salvata in un modo che nessun altro avrebbe potuto fare. ... Perciò non fare quella faccia."""
{f:5:Bernkastel},"""... Heh."""
Willard H. Wright,"""È stata una conclusione parecchio di buon gusto... per te."""
{f:5:Bernkastel},"""... Auau mi ha detto solo di compiere il funerale. ... Beh, ho semplicemente chiamato uno che facilitasse il tutto, tu, e ti ho lasciato fare ogni cosa."""
Ushiromiya Lion,"""Grazie, Will."""
Willard H. Wright,"""... Nn."""
Ushiromiya Lion,"""Al posto di Clair, ti voglio ringraziare io. ... Grazie per aver eliminato tutti i rimpianti rimasti... per chi era ‘me’ di un differente destino."""
Willard H. Wright,"""... Pensavo che ti avrei visto un po' più tenerti la testa in confusione."""
Ushiromiya Lion,"""Io ora ho capito. ... Capisco quanto è stata felice la mia vita. ... Se il destino avesse giocato con me... e se fossi vissuto in un altro mondo, sarei potuto rimanere intrappolato nello stesso cieco destino. ... Tuttavia, grazie ad un frammento di buona sorte estremamente improbabile, io vivo in questo mondo. ... Io ora so quanto ciò significhi... e quanto valga."""
Willard H. Wright,"""..."""
{f:5:Bernkastel},"""... Cosa c'è? Perché quello sguardo espressivo?"""
Willard H. Wright,"""Pensavo non esistessero streghe decenti... ma forse devo cambiare quella teoria."""
{f:5:Bernkastel},"""Non preoccuparti, non ce n'è bisogno. ... Mi sono unita al gioco di quella ragazza solo per ammazzare il tempo. ... E, nonostante abbia perso, mi sono divertita a giocare."
{f:5:Bernkastel},"... Quella ragazza è morta senza rimettere a posto il suo piano di gioco. {n}Mi son solo fatta carico di ripulirlo... come ringraziamento per lei per avermi fatta giocare e perché è il compito del perdente."""
Willard H. Wright,"""... Ero sicuro che saresti stata molto più crudele di così."""
{f:5:Bernkastel},"""Più crudele?"""
Willard H. Wright,"""Pensavo che questo sarebbe stato un gioco crudele che trascura il cuore."""
{f:5:Bernkastel},"""Sì, è stato un gioco crudele. ... Nonostante lei affermasse che il gioco fosse fantasy, io ti ho portato qui e l'ho fatto finire come un mystery. ... L'Illusione della Strega è stata spettacolarmente distrutta, e la mia piccola parte di vendetta è completa."""
Willard H. Wright,"""..."""
{f:5:Bernkastel},"""Questa storia di amori intrecciati termina grazie ad una forza di volontà certa e assoluta. ... Per rispetto a quella forza di volontà ‘certa’, la Strega della Certezza ha reso quella ragazza una strega per soli due giorni."""
{f:5:Bernkastel},"""... Anche entro questo limitato lasso di due giorni, io sono stata capace di godermi un caleidoscopio infinito. ... Io non concederò il mio favore, quindi non accadrà alcun miracolo. ... Tuttavia, persino quella fine è qualcosa che quella ragazza desiderava."""
Ushiromiya Lion,"""... Alla fine, qual era la verità dietro questi racconti infiniti?"""
Willard H. Wright,"""Chi lo sa? Non possiamo dirlo per certo. ... È questo che la rende una scatola del gatto."""
{f:5:Bernkastel},"""Se si apre la scatola, si ottiene una storia dove non rimane nessuna traccia della villa, e nessuno sopravvive eccetto Eva. ... Ora che Eva è morta senza dire niente, tutta la verità è dentro la scatola del gatto. ... Possibilità infinite, tutte custodite dentro una scatola limitata."""
Ushiromiya Lion,"""... Ora che ci penso, forse l'intera isola dove lei è vissuta ed è morta era la Terra Dorata."""
{f:5:Bernkastel},"""Se tu chiami ‘Terra Dorata’ la scatola del gatto, è così. ... A proposito, Battler ha scritto la storia più divertente immaginabile all'interno della scatola del gatto."""
Willard H. Wright,"""... Intendi quel libro nella bara di Beatrice?"""
{f:5:Bernkastel},"""Esatto. ... È la storia più felice possibile per lei, che ha pensato lui stesso."""
Ushiromiya Lion,"""È una storia davvero divertente, piena d'amore... e felice. ... Anche io penso... che quella storia fosse la più adatta da porre nella sua bara."""
Willard H. Wright,"""No, sbagliato."""
Ushiromiya Lion,"""... Huh?"""
Willard H. Wright,"""... Hai sentito Clair. ... Tu sei la sua speranza e la sua salvezza. Più di qualunque altra cosa, il fatto che tu che continuerai a vivere felice sarà la sua salvezza."""
Ushiromiya Lion,"""... Giusto."""
{f:5:Bernkastel},"""... Vivi felicemente. È tutto ciò che devi fare per essere il miracolo di quella ragazza."""
Ushiromiya Lion,"""Sì. ... Vivrò felicemente per tutti e due."""
Willard H. Wright,"""... Sono sorpreso che tu sia riuscita a trovarlo. Non hai dovuto cercare tra circa due milioni di loro, in questo vasto mare?"""
{f:5:Bernkastel},"""Simili frivolezze son tutto ciò di cui son capace."""
Willard H. Wright,"""... Hmph."""
{f:5:Bernkastel},"""Ed ora, il funerale è terminato. ... Come promesso, ho rilasciato la barriera. {n}Una volta che ve ne andrete, il tempo inizierà di nuovo a scorrere normalmente."""
Willard H. Wright,"""Quindi, con noi hai finito. Se non torno in fretta, Diana inizierà a graffiare le tende."""
Ushiromiya Lion,"""... Non siamo stati insieme per molto, ma grazie per il tuo aiuto."""
Willard H. Wright,"""Addio. Sii felice... per il bene delle centinaia di migliaia di altri ‘te’."""
,"Quando lui lasciò la cappella, un bellissimo cielo dopo la pioggia si estendeva sopra di lui."
,"Quel cielo, che era un'unione di nuvole di pioggia, brecce di luce solare e una tinta di crepuscolo, aveva in esso una bellezza che non poteva essere descritta a parole."
,"Will lentamente discese le scale di pietra, mettendo piede nelle pozzanghere. Poi, salutò con la mano senza voltarsi indietro... e si lasciò dietro la cappella."
,La sua sagoma e le sue orme gradualmente svanirono... fino a quando non ne rimase traccia.
{f:5:Bernkastel},"""Ok, anche per me è tempo di scomparire. ... Arrivederci, Lion."""
Ushiromiya Lion,"""Devo ringraziare anche te. ... Credo di averti detto cose leggermente avventate. Hai le mie scuse. ... Mi hai insegnato qualcosa di molto importante."""
{f:5:Bernkastel},"""..."""
Ushiromiya Lion,"""... Cosa c'è?"""
{f:5:Bernkastel},"""No, non è niente. ... È un secolo che qualcuno non mi ringrazia, quindi non ero sicura di come rispondere."""
,"Bernkastel fece spallucce, poi fluttuò nell'aria."
,"Poi, guardò i bellissimi sette colori della luce che brillava attraverso le vetrate... e parlò come se qualcuno la stesse osservando verso il basso da lì."
{f:5:Bernkastel},"""Auaurora. È stato sufficiente per farti controllare le risposte? Se ancora non ci arrivi, perché non riunisci le altre streghe spettatrici e fate un tea party o qualcosa del genere? Poi potrai sentire le loro teorie."""
{f:5:Bernkastel},"""Sono meschina, quindi non ti darò più indizi di così. Non ci sono streghe che non pensano. Dopotutto, le streghe che non pensano o muoiono o diventano alghe."""
{f:5:Bernkastel},"""... Sì, ora puoi guardare indietro e berti un drink... mentre vedi quanto della tua teoria era giusto. Sono stanca di fare la parte del cattivo... e di essere una miko. Ora con me hai finito. ... Ciao ciao, Lion. E ciao anche a voi, streghe spettatrici."""
,Bernkastel si disperse e sparì. Un singolo petalo di fiore dorato brillò.
,... Lion lo raccolse. Era l'unica traccia del miracolo che era rimasta in questa cappella...
,"In quel momento, si poterono sentire improvvisamente voci allegre."
,"Erano i parenti. Uscirono dalla sala d'attesa, uno dopo l'altro."
Ushiromiya Natsuhi,"""Quindi eri qui, Lion. Ti stavo cercando."""
Ushiromiya Lion,"""Mamma. Le mie scuse. Stavo pensando a delle cose."""
Ushiromiya Hideyoshi,"""Sembra che abbia finalmente smesso di piovere! Ah, del bel tempo!"""
Ushiromiya Krauss,"""Tutti voi, torniamo alla villa. Mi è stato detto che il funerale di Beatrice è terminato."""
Ushiromiya Lion,"""Papà, dov'è il capofamiglia?"""
Ushiromiya Rudolf,"""Sarà qui a momenti. Oggi è stata una giornata folle. Assecondare con Papà lo spettacolo del funerale è stato davvero fastidioso."""
Ushiromiya Kyrie,"""Non dovresti dire così. È stata una cerimonia molto importante."""
Ushiromiya Rosa,"""Esatto. Credo sia stata molto importante per nostro Padre."""
Ushiromiya Eva,"""Sto morendo di fame. Gohda-san, pensi di poter cucinare qualcosa per noi?"""
Gohda Toshiro,"""Sì signora! Preparerò subito del tè."""
Ushiromiya Kinzo,"""... Dov'è Lion...?! Datemi una mano."""
Ushiromiya Lion,"""Il nostro capofamiglia...! Eccoti."""
,"Come Kinzo uscì dopo gli altri, Lion gli corse incontro."
Ushiromiya Kinzo,"""... Hai fatto molto bene oggi. ... Il funerale di Beatrice ora è completo."""
Ushiromiya Lion,"""Sì. ... E sono sicuro che l'anima di Beatrice sia stata salvata."""
Ushiromiya Kinzo,"""... Come fai a saperlo?"""
Ushiromiya Lion,"""Ero con Beatrice fino ad un secondo fa. ... E l'ho vista andarsene senza rimpianti. Questo è ciò che so."""
Ushiromiya Kinzo,"""..."""
Ushiromiya Lion,"""... Lo posso assicurare."""
Ushiromiya Kinzo,"""Capisco. ... Se lo dici tu, deve essere così."""
,"I parenti lasciarono la cappella uno ad uno. Anche Lion se ne andò, porgendo a Kinzo una spalla su cui appoggiarsi."
,Un raggio di sole spuntò dalle nuvole... sembrando una scala per il Paradiso.
