Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya George,"""... Quindi sebbene Maria-chan ci abbia mostrato quella caramella che dice di aver ricevuto dalla strega... penso che qualcuno ne avesse infilato una nella sua borsa."""
Nanjo Terumasa,"""... Anch'io mi sono comportato in questo modo un paio di volte, tempo fa mettendo dolcetti da qualche parte in segreto. ... Probabilmente, anche Kumasawa-san, anzi, tutti i domestici e tutta la famiglia Ushiromiya l'ha fatto almeno una volta o due."""
Ushiromiya Battler,"""... Quindi, se può far felice una piccola, innocente bambina, a volte lo pianifichi prima e metti dolcetti in certi posti. ... Pensandoci, scommetto che fai questo genere di cose tutte le volte, vero, George-aniki?"""
Ushiromiya George,"""... Chissà."""
,Ammettendo che sarebbe probabilmente non raffinato.
,George lo ammise cercando di fare in modo che Maria non lo scoprisse.
Ushiromiya Battler,"""In altre parole... è come Babbo Natale. Per proteggere i sogni dei bambini, i genitori pianificano insieme e mentono, mettendo regali accanto al letto del bambino andato presto a dormire."""
Ushiromiya Jessica,"""... Voglio proteggere i sogni dei bambini. ... Sebbene sapevo che Babbo Natale non esisteva, ovviamente, da tempo. ... Se è un sogno non hai bisogno di esserne deluso, avrei voluto crederci per tutta la mia vita."""
Nanjo Terumasa,"""... Siccome sanno che il mondo è duro... gli adulti vogliono proteggere almeno i sogni puri dei bambini."
Ushiromiya Maria,"""Uu-!! Beatrice esiste! ‘Esisteeee’!!!"""
Kumasawa Chiyo,"""Sì, esiste. Beatrice-sama esiste, giusto? Un po' di tempo fa, quando stavo essiccando del maccarello per preparare un po' di tè, inaspettatamente..."""
Ushiromiya George,"""... Beh, è qualcosa del genere. ... Almeno, in teoria."""
Ushiromiya Battler,"""In breve... a parte Maria, è una strega in cui teoricamente nessuno crede."""
Ushiromiya George,"""Queste parole non spiegano praticamente nulla. ... Non è che non ci crediamo. Tutti stanno cercando di farcela credere."""
,Quindi tutto questo era per non tradire l'innocenza di una bambina.
,"Ma Babbo Natale non esiste in realtà. Se non vuoi che rimangano delusi quando lo imparano, semplicemente non dovresti mostrare loro quel sogno dall'inizio."
,... Ho pensato così perché ero ancora lontano dall'essere un vero adulto?
,Battler stava finalmente facendosi un'idea riguardo alla vera forma della strega di Rokkenjima.
,"... Ma nella situazione attuale, quella intuizione era stata rivista, e quella premessa era stata capovolta..."
Ushiromiya Battler,"""... Questo è quello che pensavamo di sapere, ma la strega Beatrice-sama è apparsa davvero. Allora è così che stanno le cose?"""
Ushiromiya Battler,"""Oltretutto, a giudicare dallo scalpore dei nostri genitori, sembra che non fosse un ospite atteso. ... Sembra piuttosto interessante."""
Ushiromiya George,"""In realtà non ci sono basi per dire che una donna chiamata Beatrice non esiste. ... È quella che Rudolf oji-san chiama la Prova del Diavolo. ... Nessuno di noi sapeva che una donna che chiamava se stessa Beatrice esistesse."""
Ushiromiya George,"""... Ma questo non significa necessariamente che possiamo negare la possibilità che Beatrice esista."""
Ushiromiya Jessica,"""... Dottor Nanjo, lei è stato amico del Nonno per un lungo periodo, giusto?"""
Nanjo Terumasa,"""... Ad un certo punto, ne ho sentito parlare molto alla riunione di famiglia da Krauss-san e gli altri. ... Una voce riguardo al fatto che, molto prima di quel periodo, forse Kinzo-san avesse un'amante, e un figlio nascosto con lei."""
Ushiromiya Battler,"""Capisco. Le teste dei nostri genitori sono occupate con la distribuzione dell'eredità. Quindi è ovvio che se la figlia di un'amante dovesse presentarsi, sarebbe problematico per loro."""
Nanjo Terumasa,"""Krauss-san e gli altri probabilmente chiesero informazioni a Genji-san prima. Ad ogni modo, Genji-san ha giurato fedeltà a Kinzo-san come suo braccio destro... ed è probabilmente un amico più fidato per Kinzo-san di me."
Nanjo Terumasa,"... Genji-san probabilmente non disse nulla. ... Quindi dopo, vennero a chiedermelo come suo vecchio amico..."""
Ushiromiya Battler,"""E quindi? Ci dica le sue conclusioni, dottor Nanjo ... il Nonno aveva un'amante chiamata Beatrice, Dottor Nanjo?"""
Nanjo Terumasa,"""... Si. ... No, non l'ho mai incontrata. ... Comunque, ho sentito da Kinzo-san che aveva una relazione con una donna come quella. ... Disse che era morta molto tempo fa."""
Ushiromiya Battler,"""... È morta. ... E aveva un figlio con lui?"""
Nanjo Terumasa,"""Questo non lo so. ... Ma Kinzo-san dice sempre che sta cercando il modo per far rivivere Beatrice."
Nanjo Terumasa,"... Solitamente, se qualcuno perde un'amante e ha un figlio avuto da lei, riversa tutto il proprio amore su quel bambino. ... Perciò, possiamo naturalmente pensare che non ci fosse un figlio tra Kinzo-san e Beatrice..."""
Ushiromiya Battler,"""... Si? ... In altre parole, anche questo va contro la Prova del Diavolo."""
Ushiromiya Jessica,"""... Vero. ... È impossibile provare che un bambino tra lui e un'amante ‘non esista’. ... Quindi ora che è davvero apparsa, dobbiamo assumere che lei davvero ‘esista’."""
Ushiromiya George,"""È una conclusione un po' affrettata. ... È più realistico che qualcuno abbia sentito del problema dell'eredità della famiglia Ushiromiya, sapesse della relazione del Nonno con un'amante di molto tempo fa, e si sia spacciata per lei, cercando di guadagnare qualcosa dal problema dell'eredità."""
Ushiromiya Battler,"""... Questo è realistico. ... Comunque, non possiamo negare la possibilità che ci sia davvero un figlio nascosto, che ha vissuto in isolamento, dimenticato dal Nonno, e che sia tornato per vendetta, giusto...?"""
Ushiromiya Jessica,"""Vendetta?! Che cosa vuoi dire?!"""
Ushiromiya Battler,"""Aaah, scusa, scusa... ai ragazzi semplicemente piace abbellire le cose per renderle interessanti. Ho visto troppe fiction strane. Ihihihi!"""
,"Normalmente, sarebbe stato uno scherzo leggero."
,"... Ma era arrivato quando un ospite misterioso che si faceva chiamare Beatrice, che nessuno aveva invitato, era giunto nel giorno della riunione di famiglia, quando si era cominciato a discutere dell'argomento sanguinoso che era diventata la distribuzione dell'eredità."
,... Era impossibile che lo scherzo di Battler venisse accolto con una risata.
,Quindi fu davvero di grande aiuto quando Nanjo rise energicamente per calmare tutti.
Nanjo Terumasa,"""Hah-hah-hah-ha... capisco, capisco, sembra piuttosto interessante. Adorerei leggere un romanzo con una trama del genere."""
Ushiromiya Battler,"""Bhe, non credo che funzionerebbe in realtà. ... Dopotutto, proprio adesso, su quest'isola, ci sono una, due, tre... 18 persone, giusto?"
Ushiromiya Battler,"Se facessero qualcosa di strano, verrebbero immediatamente catturate. {n}E grazie al tifone, non possono neanche lasciare l'isola. In altre parole, non sembra davvero che qualche folle crimine stia per accadere."""
Ushiromiya George,"""... Sono d'accordo. Senza vie d'uscita, senza nessun modo di scappare, e in una situazione dove ognuno è sospetto, davvero non credo che potrebbero compiere un terribile dramma di vendetta come questo."""
Nanjo Terumasa,"""Probabilmente. ... In quel caso, sarebbe stato più realistico se fosse venuta in segreto, senza mostrarsi. Non si sente spesso di persone apparse apertamente per vendetta tranne che nelle tragedie storiche."""
Ushiromiya Jessica,"""Non capisco. La vendetta è basata sulle emozioni, non sulla logica. Anche se è fuori luogo, magari non è davvero spaventata dalla polizia o dal numero di persone o che non ci sia via di fuga."""
Ushiromiya George,"""Va tutto bene, Jessica-chan. Nulla di orribile come stiamo immaginando accadrà."""
Ushiromiya Battler,"""Ihihi! Come se la battle royale per l'eredità che i nostri genitori stanno combattendo non fosse orribile."""
Ushiromiya Jessica,"""... Infatti. ... Papà e Rudolf oji-san sanno difendersi bene, ed Eva oba-san conosce persino le arti marziali. ... Va tutto bene. Già..."""
,"Jessica non lo disse, ma aveva appena notato che suo Padre si era schierato contro tutti gli altri fratelli per l'eredità."
,"Davanti ai ragazzi si comportavano come se fosse tutto a posto, ma quando quest'illusione svaniva, come a cena, scoppiava un tumulto tremendo."
,"Era naturale che Jessica, accorgendosi di questa cosa, temesse che suo Padre e sua Madre si fossero cacciati in qualche guaio... e fossero sul punto di essere sacrificati per qualcosa di terribile..."
Ushiromiya Battler,"""È così. George-aniki ha ragione. ... Non accadrà nulla. Anche se quella donna fa finta di essere una strega, cosa può fare una semplice donna umana che non può nemmeno usare la magia?"""
Ushiromiya Maria,"""Kihihihihihihihihihihihihihihihihihihi..."""
,Quell'improvvisa risata sinistra ci fece sobbalzare.
,"... E quando ci accorgemmo che questa strana risata proveniva da Maria, fummo scioccati per la seconda volta."
Ushiromiya Maria,"""... Già. ... Battler, è questo quello che pensi, vero?"""
Ushiromiya Battler,"""C... Cosa? Non metterti a ridere in quel modo sinistro."""
Ushiromiya Maria,"""Per ora tu accetti l'esistenza di Beatrice. O almeno l'accetti come diciannovesima persona e ospite. ... Ma questo è tutto, vero? ... Non accetti che la diciannovesima persona, Beatrice, sia una strega, vero...?"""
Ushiromiya Battler,"""Se ci penso... direi che è vero. Le streghe non possono esistere. Non può essere altro che una donna umana che finge di esserne una."""
Ushiromiya Maria,"""... Kihihihihihihihihihihihihihihi. Hmmm...? Non è strano, Battler? ... Questa è una Prova del Diavolo, no? ... Le streghe non possono esistere? Ma solo perché Battler non ne ha mai incontrata una, non significa che puoi negare che le streghe esistano, giusto...?"""
Ushiromiya Battler,"""... Giusto. ... Quello che hai detto è giusto. Non posso provare che le streghe non esistono. ... Però, anche se non posso provarlo, posso affermarlo. Affermo che le streghe non esistono."""
Ushiromiya Maria,"""Perché...? Perché puoi affermare che le streghe non esistono anche se non puoi provarlo...?"""
Ushiromiya Battler,"""Perché queste cose non esistono."""
Ushiromiya Maria,"""Kihihihihihihihihihihihihihihihi! Quindi è come volevasi dimostrare? Hai finito la tua dimostrazione senza prove e basi? Non prendere in considerazione la tua stessa superficialità è tipico degli ignoranti. Una sospensione avventata del pensiero. Kihihihihihihihi...!"""
Ushiromiya Battler,"""In tal caso, ho una risposta, Maria. ... Anche la fazione della strega deve mostrare una prova. Questa è un'altra Prova del Diavolo. ... Se porti una strega qui, si risolverà tutto in fretta."""
Ushiromiya Battler,"""... In quel caso, questa donna che si fa chiamare Beatrice non dovrebbe fare altro che mostrarci un'incredibile, fantastica magia come delle stelle scintillanti. Non dovrebbe fare altro che mostrarci qualcosa che è impossibile fare per gli umani, giusto?"""
Kumasawa Chiyo,"""... Su, voi due. Calmatevi per favore..."""
,"Kumasawa notò che l'atmosfera intorno a loro andava peggiorando, e cercò di calmarli."
,"... Battler sembrò accorgersi, ad un tratto, che non si stava comportando da adulto."
,"Ma l'espressione di Maria non si rilassò. ... Ridendo in modo sinistro, continuava a fissare Battler..."
Ushiromiya Jessica,"""Piantala anche tu, Maria. ... Torniamo di buon umore, d'accordo?"""
Ushiromiya Maria,"""Kihihihihihihihihihihi, kihihihihihihihihihihihihi."""
Ushiromiya Battler,"""..."""
Ushiromiya Maria,"""... Se è questo quello che vuoi, Beatrice te lo mostrerà sicuramente. {n}Qualcosa che è impossibile fare per gli umani. Quando lo farà, anche tu crederai, vero? In Beatrice."""
Ushiromiya Battler,"""... Certo. ... Se mi lascia dare uno sguardo, ci crederò."""
Ushiromiya Maria,"""È una lotta agli scacchi tra una strega e te, Battler. ... Se subisci uno scacco, crederai nella strega."""
Ushiromiya Battler,"""Oh, la tua è un'analogia elegante. ... La strega mostra la sua magia. {n}Il mio re viene messo sotto scacco."
Ushiromiya Battler,"Cercherei dei cavilli, spiegando che è possibile imitare la magia con trucchi che persino un essere umano potrebbe effettuare, e il mio re sarebbe salvo. {n}E siccome nel caso in cui non potessi farlo sarebbe scacco matto, quella di Maria è una buona similitudine."""
Ushiromiya Maria,"""Battler. ... Negli scacchi, tu e il tuo avversario avete pedine che si muovono allo stesso modo. Così ti è possibile prevedere le mosse del tuo avversario."
Ushiromiya Maria,"... Ma sai una cosa? Non hai preso in considerazione che le pedine del tuo avversario possano muoversi in maniera molto più insolita delle tue. {n}Hai semplicemente dato per scontato che, dato che le streghe non esistono, i movimenti dei pezzi di Beatrice saranno ovviamente uguali ai tuoi."""
Ushiromiya Battler,"""..."""
Ushiromiya Maria,"""... Ma sai cosa? ... Il tuo avversario non è umano, spiacente, Battler. È una strega. ... Lei può spostare le sue pedine in modi in cui un essere umano non può. {n}In questo momento, le tue supposizioni sono sbagliate. ... Battler, a te piace il ragionamento della scacchiera di Kyrie oba-san, vero?"""
Ushiromiya Battler,"""... Sì. Mi piace un modo di pensare in cui ti metti nei panni del tuo avversario."""
Ushiromiya Maria,"""Ma non ti sarà utile. Non vuoi accettare che il tuo avversario è una strega. Quindi non puoi capire le mosse che una strega può fare, e il tuo ragionamento della scacchiera non funzionerà. Ciò che sai del tuo avversario è sbagliato. {n}La premessa essenziale del ragionamento della scacchiera è resa nulla."""
Ushiromiya Battler,"""... Ooh... tu dici?"""
Ushiromiya Maria,"""Non puoi vincere contro una strega...! Kihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihihi!"""
Shannon,"""... Non so cosa sia successo dopo. A noi domestici è stato ordinato di non avvicinarci alla sala da pranzo..."""
Ushiromiya George,"""... Capisco. E tu, Shannon, hai mai incontrato questa persona chiamata Beatrice prima d'ora?"""
Shannon,"""... Non lo so."""
,"Quella era una risposta strana. Non sembrava voler dire che non lo sapeva perché i suoi ricordi erano vaghi, pensai."
Shannon,"""... Per noi domestici, Beatrice-sama è una seconda padrona di questa villa. ... Alcuni dicono che siamo stati influenzati dal Padrone e abbiamo quindi sparso questa voce..."
Shannon,"... ma quando ho iniziato a lavorare qui, si mormorava già della storia di Beatrice-sama."""
Ushiromiya George,"""Ne avevo già sentito parlare. ... C'era una domestica che non le aveva portato rispetto, fu maledetta, e finì davvero col subire un incidente."""
Shannon,"""Sì... ma è vero che alcuni ci credono di più o di meno rispetto ad altri. ... Io, umm... credo che il rispetto per queste credenze non vada dimenticato, quindi non ho mai dubitato della sua esistenza."
Shannon,"... Parte di me credeva che una... umm... una creatura misteriosa chiamata Strega Dorata esistesse di certo."""
Ushiromiya George,"""... E poi la strega la cui esistenza era incerta si è materializzata ed è apparsa apertamente all'ingresso... è questo che è successo?"""
Shannon,"""... Non lo so. ... Io non so... nulla."""
Ushiromiya George,"""... Quando le hai portato la cena, avete parlato di qualcosa?"""
Shannon,"""... No, niente."""
Ushiromiya George,"""Capisco. ... Eppure, una strega che si nutre di cibo non suona molto realistico. Forse alla fine si tratta solo di qualcuno che conosce la leggenda della strega di quest'isola e che ha assunto il nome di Beatrice."""
Ushiromiya George,"""... Credo che tu abbia imparato a rispettare Beatrice come una divinità tutelare della villa. Così quando una persona ti è comparsa davanti dicendo di avere quel nome, forse ne sei stata un po' confusa."""
Shannon,"""... Proprio così. Sono sicura che è quello che è successo."""
,George era leggermente smarrito davanti all'atteggiamento malinconico di Shannon.
,"... Forse, non solo Genji, ma anche i domestici più giovani erano stati tempestati di domande su chi potesse essere questa persona chiamata Beatrice..."
,"Considerando questa ipotesi, cercò di tirarla su in qualche modo."
,"Come Maria e Jessica, anche Shannon non riusciva a nascondere del tutto l'agitazione causatale dalla visita improvvisa di una persona che diceva di essere la Strega Dorata."
,Si disse che doveva essere così. ... Ma probabilmente George non sapeva come guardare nel cuore di Shannon.
,Shannon era triste e amareggiata.
,... La porta per la Terra Dorata era stata aperta. ... La strega gliel'aveva detto senza ombra di dubbio.
,Ciò significava la fine di tutto.
,"... Anche se avesse accettato l'anello da parte di George... a questo punto, non si sarebbero mai potuti sposare."
,"No, innanzitutto... un mobile come lei... aveva forse diritto a sposarsi?"
,Anche se la strega non fosse giunta ad annunciarle la loro disfatta... non era destino che tutto andasse in pezzi prima o poi?
,Aveva forse fissato lo sguardo sui giorni piacevoli trascorsi con George... e chiuso di proposito gli occhi davanti alla triste realtà?
Ushiromiya George,"""... Cosa c'è? ... È da un po' che sembri giù."""
Shannon,"""George-san. ... Cosa significa... essere fidanzati?"""
Ushiromiya George,"""Huh?! Ah... err! Significa promettere di sposarsi. ... Ma penso che questo significhi che ha lo stesso valore del matrimonio stesso."
Ushiromiya George,"... A dire il vero, voglio sposarti in questo istante, e portarti a casa con me. ... Ma ora sto ancora imparando, e la strada per poter costruire il mio castello è ancora lunga. È per questo che voglio essere in grado di camminare a testa alta per la prima volta da quando sono diventato un adulto e poi portarti a casa con me."""
Ushiromiya George,"""Non parlo di un futuro lontano. Voglio solo che tu aspetti per tre, brevi anni. ... Ma questo non significa che voglio nascondere i nostri sentimenti per altri tre anni."""
Ushiromiya George,"""Per questo... ho deciso di offrirti un anello di fidanzamento. ... Questa potrebbe essere una ragione vergognosa per un uomo. Un fidanzamento perché voglio che tu aspetti, perché non posso dedicarmi allo stesso tempo a mia moglie e al lavoro, potrebbe essere vergognoso. ... Ma sicuramente io-"""
Shannon,"""... Grazie infinite. ... Capisco bene che per te, George-san, quest'anello di fidanzamento non è un regalo qualsiasi da dare ad un'amante."""
Ushiromiya George,"""S-Sei stata veloce. Un anello di fidanzamento non è un semplice accessorio. {n}È un giuramento tra persone che si amano, una promessa sacra impressa nella forma di un anello."""
Shannon,"""... *giggle*. ... In tal caso, se ci sposassimo presto, diventerebbe inutile, vero?"""
Ushiromiya George,"""A-Allora non sarà un anello di fidanzamento. Te lo darò come anello di nozze. ... Ad ogni modo, ti darò comunque un anello."""
Shannon,"""Quindi è un contratto di vendita, come a dire ‘Questa donna è mia, nessuno la tocchi’."""
Ushiromiya George,"""Nn... no, umm... questo non è quello che... *cough*."""
,"George era cosciente del suo carattere vergognoso. Quando era rimasto affascinato da Shannon, e aveva giurato di diventare un uomo migliore, aveva giurato che avrebbe eliminato quella parte disonorevole del suo io."
,"... Quindi, anche se di proposito, scelse di rispondere in maniera un po' rude. ... Credeva che così avrebbe potuto rassicurare Shannon."
Ushiromiya George,"""... No... forse hai ragione. ... Sayo. Farò di te mia moglie. ... Non ti cederò a nessun altro. Ti faro mia. ... Così nessuno ti sfiorerà nemmeno con un dito. ... Questo è ciò che rappresenta l'anello. ... Senza alcun dubbio."""
Shannon,"""Grazie mille, George-san. ... Sono davvero felice."""
,"Allora, George-san."
,... Se fosse stato deciso dal fato che questo anello di fidanzamento... che questa promessa non può essere mantenuta... me lo daresti lo stesso...?
,... Shannon provò a chiederlo... ma ingoiò le proprie parole.
,Perché George le aveva già dato la risposta.
,"... George l'aveva detto. Aveva detto che, per lui, un anello di fidanzamento era infinitamente simile ad uno di matrimonio."
,"Perciò, accettare l'anello di George aveva un significato ben più sacro della promessa di sposarsi."
Ushiromiya George,"""È così. ... Non lo chiamerò più anello di fidanzamento. Da adesso, questo non è un fidanzamento. È un anello di matrimonio."""
Shannon,"""V... Va davvero bene...? È giusto, umm, dichiarare che siamo sposati senza la benedizione di Dio...?"""
Ushiromiya George,"""Sì. È abbastanza se lo diciamo dopo a Dio, mio Padre e mia Madre. Affermeremo di essere sposati. ... Nessuno può nasconderlo."""
Shannon,"""... George-san..."""
Ushiromiya George,"""Non lo dico a causa di un sentimento momentaneo. Non sto solo guardando a come sei ora. ... Sto osservando la te stessa di domani, del giorno dopo. ... Sto persino guardandoti mentre sarai vecchia, in futuro, mentre dico ciò."""
Shannon,"""... Ne parli sempre, George-san. ... Di come vuoi trascorrere la tua vecchiaia lentamente, circondato da figli e nipoti in salute."""
Ushiromiya George,"""Già. In quel momento, una te stessa più vecchia sarà al mio fianco. Questo è ciò che mi immagino, no, ciò che prevedo... sì. Perché quel giorno arriverà sicuramente."""
Shannon,"""... Arriverà... di sicuro? Potrò... credere a ciò?"""
Ushiromiya George,"""Sì. Di certo. Senza dubbio. ... E questo anello ne è la prova senza parole."""
Shannon,"""... Per favore... mostramelo."""
Ushiromiya George,"""Huh? Ah, ah, ah... e-e-eccolo...!"""
,"George, pensando che gli stesse dicendo di mostrarle l'anello, tirò fuori in fretta la custodia."
,"... Anche se aveva fatto così tanta pratica, non era riuscito ad apparire elegante."
,Ma Shannon non stava guardando quello.
,... Nel suo sguardo diretto e onesto vi erano vaghe lacrime e un sorriso.
,"... Concentrò i suoi occhi su quelli di George... no, su qualcosa che poteva vedere oltre..."
Shannon,"""... Per favore... mostrami ... quel futuro."""
Ushiromiya George,"""S... Sì. ... Te lo mostrerò. Certamente. ... Lo prometto. ... E non solo fino alla vecchiaia. ... Anche dopo la nostra morte. ... Anche se diventassimo spiriti, saremo sempre, sempre insieme."""
,Shannon si asciugò le lacrime e prese la scatolina. All'interno vi era un anello di diamante degno di benedire i due.
,George disse la frase per cui aveva fatto pratica più e più volte nella sua mente.
Ushiromiya George,"""V... Voglio che tu indossi quell'anello, al dito che preferisci, e che quella sia la tua risposta. Umm, insomma, per domani mattina..."""
Shannon,"""... *giggle*."""
,"Shannon sorrise, prese l'anello... e con un movimento completamente naturale, lo mise all'anulare della mano sinistra."
,"Era sembrato... come un movimento molto, molto naturale, e per un po', George ne rimase stordito..."
Shannon,"""Questa, è la mia risposta. George-san."""
Ushiromiya George,"""Shannon... no... Sayo..."""
Shannon,"""... Anche se diventassimo spiriti... saremo sempre... sempre... insieme. ... George-san."""
,"Non ci fu nessuna benedizione di Dio, nessun sacerdote a testimoniare, nulla. Ma i due che erano sposati, lo proclamarono. ... Due anime si erano unite qui, oggi..."
Kanon,"""... Nee-san... sei un'idiota."""
Shannon,"""... Davvero?"""
Kanon,"""Anche se sei un mobile... snche se... sei mobilio...!"""
Shannon,"""Non sono mobilio. Non più."""
Kanon,"""... È una bugia!! Perché ti stai ingannando da sola?! Anche se sai che non potremo mai diventare umani! Anche se sai che non potrai mai essere umana a meno che tu raggiunga la Terra Dorata!!"
Kanon,"... E allora, perché hai gettato via la tua promessa di andare nella Terra Dorata...?!!"""
Shannon,"""Ah già. Accettando l'anello... quella promessa con Beatrice-sama viene annullata, vero? ... *giggle* scusa."""
Kanon,"""... Da questo momento, io, tu, George-sama, il Padrone, tutti, tutti quanti hanno le stesse condizioni. Tredici persone saranno sacrificate. Soltanto in cinque saranno invitati nella Terra Dorata. ... E tu... hai rifiutato tu stessa uno di questi posti..."""
Shannon,"""È strano. ... Sembra che sia tu quello con dei rimorsi, Kanon-kun."""
Kanon,"""Sei tu che hai dei rimpianti, no, Nee-san?! Ti sei fidanzata, giusto?! Anche se sapevi che era un destino che non si sarebbe mai realizzato!!"""
Shannon,"""Sì. Ho promesso che saremmo stati sempre, sempre insieme, per l'eternità."
Shannon,"... E allora, sai? ... In quel momento, la nostra eternità era completa. Anche se diventassimo sacrifici, è già stata completata. Quindi, è tutto ok."""
Shannon,"""... Kanon, tu che quello che in realtà ha dei rimpianti. ... Siamo mobili, giusto? Non importa quale sarà il risultato, saremo liberati. ... In quel caso, non importa se andiamo nella Terra Dorata o meno."
Shannon,"... Eppure ti sei fissato sul volerci arrivare. ... Vuoi diventare umano ad ogni costo, vero? ... Perché?"""
Kanon,"""Perché voglio diventare umano!! Ne ho abbastanza di essere un mobile!!"""
Shannon,"""Perché?"""
Kanon,"""Anch'io, volevo innamorarmi...!!!"""
,Dagli occhi di Kanon scorrevano lacrime. ... E lui gridò.
Kanon,"""... A me, piaceva Milady...!! E dopo averla vista quel giorno, mi è cominciata a piacere sempre più...! E quando ho sentito che anch'io le piacevo, ero davvero felice...!! Ma sono un mobile... e non posso accettare i suoi sentimenti!!"""
Shannon,"""... Ti sbagli. ... Possiamo essere dei mobili. Possiamo essere meno che umani. ... Ma non significa che non abbiamo i requisiti per amare."""
Kanon,"""Credevo che se questi pensieri non sarebbero mai stati soddisfatti, avrei fatto meglio a farne a meno!! Avevo deciso che un giorno, sarebbe arrivato il giorno della mia sparizione, e l'avrebbe sicuramente ferita... no, è sbagliato!!"
Kanon,"Avevo soltanto paura!! Io... ero solo spaventato, dal fatto che se l'amore non poteva essere eterno, sarei stato meglio senza!!"""
Shannon,"""... Le cicale, anche se la loro vita dura solo poche settimane, si innamorano e scompaiono. ... Non esistono cicale che non si innamorano perché sarà tutto finito in qualche settimana."""
Kanon,"""Uuuuuuuuuuuuuuuuuuu!! Uuuuuuuuuuuuuuuuuuuuuuu!!"""
,"Sembrava che Kanon stesse ancora parlando dei suoi rimpianti, ma ormai era tutto confuso nella sua voce piangente..."
Kanon,"""... Quella strega è abominevole...!! ... Perché ha piantato dentro di me questi sentimenti...?! Se solo, se solo non mi avesse giocato quel brutto scherzo, non avrei neanche fatto caso a Milady...!!!"""
Shannon,"""... Beatrice-sama è detestabile. ... Per farti piangere lacrime amare, ha giocato col tuo fato. ... Però, le aspettative della strega sono probabilmente sbagliate. ... Dopotutto-"""
,Conoscere l'amore non è un rimorso che ti tiene attaccato alla vita. È il posto che dovremmo raggiungere nel nostro viaggio attraverso la vita...
{f:5:Beatrice},"Allora, Kanon. {n}Quella promessa per cui hai lavorato così duramente ora è stata annullata. {n}*cackle*cackle*cackle*cackle*cackle*!"
