Speaker,Italian (Ars Magica) (Old) (ITA)
,... Ma quelle serrature erano state già controllate una volta.
,"... La cosa mi diede una spiacevole sensazione, come se lei avesse sospettato che io li avessi aperti di nascosto."
,"... No, forse faceva bene ad essere così scrupolosa..."
,"Anche se veniva chiamato cortile, non si trattava di un bel posto in cui fare una passeggiata come nel roseto."
,"Al contrario, essendo circondato da tutti i lati dalla villa, ti metteva un po' a disagio, come se ti stesse dicendo che anche provandoci, non saresti potuto scappare dalla villa."
,"D'altra parte, grazie a ciò, nonostante potessimo sentire il rumore del vento feroce, il vento di per sé non poteva raggiungerci."
,"Genji-san le offrì un ombrello, ma Rosa oba-san lo ignorò."
,"... Probabilmente voleva dire che le servivano entrambe le mani per il fucile, e sarebbe stato pericoloso prendere l'ombrello."
,"Anche senza che Genji-san ci indicasse nulla, noi capimmo immediatamente."
,Proprio al centro del cortile... potevamo vedere dove giacevano il dottor Nanjo e Kumasawa-san...
,Rosa oba-san mise piede nel cortile senza nemmeno aprire un ombrello. ... Così anche Genji e io la seguimmo senza farlo. Solo Maria lo aprì.
Ushiromiya Battler,"""... Maria... questo, è...?"""
Ushiromiya Maria,"""... Uu-. ... Si tratta del settimo e dell'ottavo crepuscolo."""
Ushiromiya Rosa,"""C... Capisco. Senza dubbio, ci sono delle ferite orribili sul loro collo, proprio come avevano detto Genji-san e gli altri. ... Molto sottili. Quasi come se fossero stati tagliati con una katana o qualcosa di simile..."""
,"Certo, la ferita profonda sui loro colli mi faceva venire voglia di distogliere lo sguardo, ma dopo aver visto la festa di Halloween nella cappella, anche se pensavo fosse orribile, questo non era abbastanza da farmi sentire male."
,"Piuttosto, il mio sguardo cadde sulle loro gambe. Sul ginocchio del dottor Nanjo. Sulla caviglia di Kumasawa-san."
,... Vi era stato conficcato un oggetto simile ad un coltello o un pugnale con decorazioni sinistre.
,... Dovevano essere uguali a quello che aveva perforato la schiena di Jessica.
Ushiromiya Rosa,"""... Che significa questo? ... È come con Jessica-chan. Mi chiedo se questa non sia una sorta di cerimonia occulta?"""
Ronoue Genji,"""... Non saprei. L'ultima volta che ho visto i loro corpi, questi pugnali non c'erano. Forse sono stati messi lì dopo che i corpi sono stati portati fuori dalla stanza dei domestici."""
,"Quello che era stato conficcato nel ginocchio del dottor Nanjo era ancora dritto, ma quello infilzato nella caviglia di Kumasawa-san non doveva essere andato bene a fondo. Era uscito fuori ed era caduto."
,"Così, osservando questo che era caduto, per la prima volta, mi accorsi che non era un coltello, ma qualcosa di simile ad un picchetto."
,La sua lunghezza si aggirava sui 30 centimetri più o meno. Probabilmente era fatto di bronzo o ferro o un materiale simile.
,"Anche senza toccarlo, mi accorsi che doveva essere piuttosto pesante. {n}Era composto da un manico e una parte conica, ed era stato palesemente costruito per essere un'arma in grado di perforare."
,Forse assomigliava ad una miniatura di quelle lance che I cavalieri occidentali usavano a cavallo.
,L'incisione che vi era stata inscritta a spirale lo faceva a sua volta assomigliare ad una trivella.
,"... Tuttavia, il manico aveva una decorazione dall'aspetto occulto che riprendeva un demone o qualcosa del genere, perciò anziché un'arma da usare in guerra, il pugnale sembrava piuttosto uno strumento da usare in una cerimonia per offrire un sacrificio."
Ushiromiya Battler,"""... Non c'è dubbio. ... Loro sono stati sacrificati."""
Ushiromiya Maria,"""... Al settimo crepuscolo, perfora il ginocchio e uccidi. All'ottavo crepuscolo, perfora la gamba e uccidi."""
Ushiromiya Battler,"""Aspetta un attimo. Allora gli sono rimasti da compiere il quarto, quinto e sesto crepuscolo. ... N... Non può essere..."""
,Già. Perché Genji-san è solo?!
,"Dopo che sono stati ritrovati dei corpi, George-aniki, Gohda-san, o Shannon-chan non dovrebbero essere qui?! Perché Genji-san era da solo?!"
Ushiromiya Rosa,"""Che significa questo? Dove sono andati George-kun e gli altri due?!"""
Ronoue Genji,"""... Mi hanno riferito che avevano intenzione di recarsi nella stanza della signora Natsuhi per trovare qualcosa, e poi se ne sono andati. Non hanno ancora fatto ritorno."""
Ushiromiya Battler,"""Cosa...? Umm, ha detto che se ne sono andati, ma quando?!"""
Ronoue Genji,"""Due o tre ore fa, credo."""
Ushiromiya Battler,"""A-Assurdo...!! Perché una cosa così importante, no... perché non ha pensato che fosse sospetto?!"""
Ronoue Genji,"""... Ci deve sempre essere un domestico pronto a ricevere ordini. Era mio dovere occuparmene fino a che non fossero tornati."""
,Genji-san era davvero come un automa?!
,"Così non va, non va, non va affatto...!!"
,"Il dottor Nanjo e Kumasawa-san erano stati uccisi in quel modo, il che significava che altre tre persone erano già state uccise...!!"
,"Corremmo verso la stanza di Natsuhi oba-san. ... Con un po' d'ansia, e altrettanta rassegnazione."
,Prima ancora di aver visto l'interno della sua stanza... noi eravamo stati presi dalla rassegnazione.
,"Sulla porta, una strana... scritta... no, sudiciume...?"
,"Ad ogni modo, quella non era una situazione normale, e senza aprire la porta, potevamo già immaginare cosa fosse dentro la stanza."
,Sul fronte della porta... come spiegarlo?
,"... Delle mani impregnate con la stessa vernice rossa con cui erano stati disegnati i cerchi magici di prima... avevano sbattuto contro la porta, l'avevano graffiata, sporcata."
,... Il modo in cui era stata imbrattata ricordava il pasticcio combinato da un bambino dell'asilo dopo che ha giocato nel fango.
,"Non sapevo che potesse significare. ... La vernice rosso vivo che era stata spalmata sulla porta stava colando, e anche se nessuno lo disse, ci ricordò il sangue."
Ushiromiya Rosa,"""... G... Genji-san, per favore apra la porta."""
,Rosa oba-san tenne il fucile in alto e ordinò a Genji-san di aprire.
,"Genji-san si avvicinò alla porta senza farsi troppo impressionare dalla roba che vi era sopra, e girò la maniglia, ma si voltò subito verso di noi, scuotendo la testa."
,Era chiusa a chiave.
,"In quel momento, c'era solo una persona che poteva aprire e chiudere le porte a suo piacimento, ovvero Rosa oba-san."
,"Questa volta, fu Genji-san a chiedere a Rosa oba-san di aprire la porta, invece del contrario."
,"Dopo aver fatto una faccia un po' scontenta, Rosa oba-san mi porse un passepartout, e mi disse di aprire la porta."
Ushiromiya Rosa,"""... Battler-kun, puoi aprirla con questa per me?"""
Ushiromiya Battler,"""Potresti anche lasciare che sia Genji-san a..."""
,Rosa oba-san mi lanciò un'occhiataccia. ... Mettersi a litigare qui renderebbe solo la situazione ancora più amara.
,"Senza più risponderle, mi avvicinai a quella porta sinistra, e provai a girare la maniglia. ... Non si aprì."
,Senza dubbio era stata chiusa a chiave. Infilai il passepartout nel buco della serratura.
,*clunk*. Ci fu una lieve resistenza.
,"Mentre sentivo Rosa oba-san che mi diceva di fare attenzione, aprii la porta senza pensarci troppo."
,E poi... davanti a noi si presentò una scena che non tradì affatto le mie aspettative.
Ushiromiya Rosa,"""...! O-Orribile..."""
Ushiromiya Maria,"""..."""
Ushiromiya Battler,"""Proprio come immaginavo... questa è una riproduzione del quarto, quinto e sesto crepuscolo."""
Ushiromiya Maria,"""... Uu-."""
,Sembrava che un ladro si fosse intrufolato nella stanza.
,"I cassetti erano stati aperti con forza, tirati fuori, mentre il loro contenuto era sparso tutto intorno, tutto era devastato in maniera da non assomigliare per nulla alla stanza dell'ordinatissima Natsuhi oba-san."
,Ma ciò che catturava l'attenzione prima ancora di tutto ciò... era il cadavere di Gohda-san che giaceva a pancia in giù proprio davanti alla porta...
,"Esattamente al centro del suo petto, quasi come se vi fosse stato posto per dare il colpo di grazia ad un vampiro, era stato conficcato uno di quei pugnali demoniaci di prima."
,... Quanto in profondità doveva essere arrivato dopo essere stato infilzato fino a quel punto nel suo petto?
,... Solo a immaginarlo sarebbe venuto un dolore al petto a chiunque.
Ushiromiya Battler,"""... Perforare il petto era il quinto crepuscolo?"""
Ushiromiya Maria,"""... Uu-."""
,Maria afferrò la mia mano.
,"... Non c'era nulla di insolito nella sua espressione... ma forse in realtà era spaventata dall'atmosfera di questa stanza, in cui giacevano tre cadaveri."
,"E, accanto alla parete più lontana, c'era George-aniki, morto."
,"... Questa volta, uno dei pugnali era stato ficcato al centro del suo stomaco. ... Perforare lo stomaco era il sesto crepuscolo?"
,"Il corpo di Shannon-chan era a faccia ingiù davanti alla cassettiera, in una pozza di sangue."
,"Negli ultimi istanti aveva visto il suo stesso volto, in quello specchio orrendamente rotto e sporco di sangue?"
,"... Data la sua posizione, non potevo vedere la sua faccia, ma potevo immaginarla anche così."
,"A poca distanza, nel lago di sangue in cui giaceva, era caduto uno di quei pugnali del demonio..."
,... Restava solo il quarto crepuscolo. Perfora la testa e uccidi...
,Forse il mio cuore era del tutto privo di energie e come morto...
,"Pur sapendo che quel che stavo facendo era sbagliato... sollevai la sua testa, e controllai."
,"... Così, vidi che i miei sospetti erano completamente fondati."
,"C'era un buco profondo nella testa di Shannon-chan, e ciò che era all'interno si stava riversando fuori."
,Non solo... potevo addirittura vedere... dentro di lei.
,"Dopo aver visto questo, mi accorsi finalmente che quello che stavo facendo era sbagliato."
,"Distolsi immediatamente lo sguardo, ma a quel punto, era inutile."
Ushiromiya Rosa,"""Ehi, Battler-kun!! Devi lasciare tutto com'è fino all'arrivo della polizia!! {n}Che pensi di fare toccando qualcosa?! Che farai se le nostre preziose prove sulla scena del crimine si riveleranno inquinate?!!"""
,"Rosa oba-san si arrabbiò tantissimo con me, e addirittura mi afferrò da dietro per il colletto."
,"Barcollai mollemente e caddi sul sedere... e, senza forze, alzai lo sguardo verso il soffitto..."
Ushiromiya Battler,"""... Maria."""
Ushiromiya Maria,"""Uu-...?"""
Ushiromiya Battler,"""... A questo punto, anche l'ottavo crepuscolo si è concluso. ... Com'era il nono?"""
Ushiromiya Maria,"""... Al nono crepuscolo, la strega risorgerà e nessuno sarà lasciato in vita."""
Ushiromiya Battler,"""Ah, è così. ... Dopotutto questo, la Strega Dorata Beatrice risorgerà. ... E poi? ... Nell'ultimo crepuscolo?"""
Ushiromiya Maria,"""... Al decimo crepuscolo, il viaggio avrà fine, e raggiungerai la capitale ove l'oro risiede. ... Molto presto, la porta per la Terra Dorata verrà aperta. ... Molto presto."""
Ushiromiya Battler,"""... La strega risorgerà e nessuno sarà lasciato in vita, hai detto. ... Stiamo per morire? Oppure la cerimonia coi sacrifici è finita adesso... il nostro viaggio finirà, e noi potremo raggiungere la Terra Dorata...?"""
Ushiromiya Maria,"""..."""
Ushiromiya Battler,"""... In che consiste il nostro viaggio? ... Abbiamo passato tutto il giorno cercando di trovare il colpevole, facendoci venire il mal di testa mentre cercavamo di uscire da questa situazione... e non siamo arrivati da nessuna parte. È come dicono, pensare da stupidi non è più utile di dormire."""
Ushiromiya Battler,"""Proprio così, abbiamo passato la giornata a lasciarci infiammare dall'odio e la paranoia. ... Abbiamo detto di poterci fidare solo di chi era già morto... addirittura abbiamo fatto tutta questa strada solo per assicurarci che questi tre fossero morti coi nostri stessi occhi... se siamo ridotti così... perché mai... dovremmo riuscire ad arrivare alla Terra Dorata..."""
,"Già... se nulla poteva essere risolto, sarebbe stato molto meglio rinchiuderci da qualche parte tutto il tempo senza pensare affatto."
,"Il Nonno era stato il più saggio tra noi. Era chiuso nella sua stanza da ieri, senza avere contatti con nessuno."
,... Sarebbe andata bene così. Il Nonno aveva preso la decisione migliore...
Ushiromiya Maria,"""... Andrà tutto bene, Battler. ... Se sei con Maria, andrà tutto bene. ... La strega è molto volubile, ed è una creatura spaventosa che forse alle volte uccide gli esseri umani per divertimento."""
Ushiromiya Maria,"""... Però, se tu sei con Maria, andrà tutto bene. Perciò, non aver paura."""
Ushiromiya Battler,"""... Grazie. ... È rassicurante, e mi sento meglio."""
,"Dopo aver finito di esaminare i corpi, Rosa oba-san annunciò che avrebbe sigillato di nuovo questa stanza, cacciò fuori noialtri, strappò via da me il passepartout che mi aveva prestato, e chiuse di nuovo la porta a chiave."
,Pareva che George-aniki avesse avuto con sé la chiave originale della stanza di Natsuhi oba-san. Rosa oba-san raccolse anche quella.
,... Aspetta un attimo. Lei aveva in mano tutti i passepartout.
,E se la chiave originale era stata dentro quella stanza fino a poco fa... non era questa un'altra stanza chiusa?
,Questa è la quarta stanza chiusa...?
,"Ora che eravamo certi di non dover sospettare quei tre, tornammo di nuovo in salotto."
,Non so più che sta succedendo.
,"... Se solo i morti fossero al sicuro, e tutti i vivi fossero lupi... gli unici rimasti eravamo io, Rosa oba-san, Maria e Genji-san."
,"... E poi il Nonno, e quella diciannovesima persona, l'ospite la cui presenza non avevamo nemmeno percepito, Beatrice."
,"Tredici persone erano morte, e sei erano rimaste. ... Con sole sei persone, come sarebbe andato a finire il puzzle dei lupi e delle pecore...?"
,Nonostante il puzzle con diciannove persone ora ne avesse solo sei... non riuscivo a rispondere...
,Tornammo in salotto.
,"... Avevo un po' di paura che, mentre eravamo via, qualcuno avrebbe potuto disegnare un sinistro cerchio magico o qualcosa di simile sulla porta del salotto, ma per fortuna, non c'era nulla..."
Ushiromiya Rosa,"""La ringrazio, Genji-san. Va bene così. Prego, va pure a riposare per oggi."""
Ronoue Genji,"""... Certamente. ... Allora, col suo permesso andrò a riposare."""
Ushiromiya Battler,"""E... Ehi, Rosa oba-san... stai dicendo che vuoi lasciare Genji-san tutto solo in questa situazione...?"""
Ushiromiya Rosa,"""... Esatto. Penso che sia una situazione molto pericolosa."
Ushiromiya Rosa,"... Ma, in tal caso, perché lui è sano e salvo? Dopo che quei tre si sono diretti nella stanza di Natsuhi Nee-san, è rimasto da solo per tutto il tempo. Eppure sta bene."""
Ushiromiya Rosa,"""... È come il puzzle dei lupi e delle pecore. Come fa una pecora isolata ad essere al sicuro nella posizione più vulnerabile?"""
Ushiromiya Battler,"""... F... Forse perché, per una serie di coincidenze, non c'erano tanti lupi..."""
Ushiromiya Rosa,"""Sbagliato. Perché non è una pecora."""
Ushiromiya Battler,"""Stai dicendo che Genji san è... un lupo...?"""
Ushiromiya Rosa,"""Ha detto di essere stato da solo in cucina, ma è impossibile averne le prove. {n}Gli unici che avrebbero potuto muovere i corpi del dottor Nanjo e Kumasawa-san, che avrebbero potuto uccidere George e gli altri, erano lui e Beatrice, non è forse così?"""
Ushiromiya Battler,"""A-Aspetta, su queste basi, chiunque -"""
Ronoue Genji,"""... Battler-sama. La ringrazio per essersi preoccupato per me."""
Ronoue Genji,"""... Io credo che la fiducia si guadagni non con cento scuse, ma semplicemente con la lealtà. ... Pur non essendo in grado di guadagnare la sua fiducia, desidero essere leale fino alla fine."""
Ushiromiya Battler,"""... Genji-san..."""
Ushiromiya Rosa,"""... Allora, è deciso. Se lei è davvero innocente, domani la polizia ce lo proverà. Quindi, fino a quel momento, non possiamo smettere di sospettarla."""
Ushiromiya Rosa,"""... Dopo tutti quei lunghi anni di servizio, trovo molto doloroso doverla trattare così. ... Ma la prego di essere comprensivo per stanotte. ... Poi, quando l'indomani giungerà, per favore, lasci che ci stringiamo la mano di nuovo."""
,Genji-san scosse leggermente la testa.
Ronoue Genji,"""... Oggi e domani, continuerò ad essere un servitore della famiglia Ushiromiya. ... Se le serve qualcosa, la prego di non esitare a chiedere. Adesso, col suo permesso."""
,"Dopo aver sentito tutto questo, non c'era null'altro da dire. Genji-san diede un profondo inchino, e se ne andò per il corridoio..."
,E noi entrammo nella stanza.
,"... Pur avendo tutti i passepartout su di sé, Rosa oba-san controllò di nuovo da cima a fondo l'interno del salotto."
,"Aprì le tende, e si accertò di nuovo che le finestre fossero ben chiuse. {n}Mentre guardavo... come posso dire, sentivo di non avere più alcuna importanza."
,"Se avessi detto qualcosa di superfluo, avrei scatenato un altro litigio. Per un po', la guardai dal corridoio, poi decisi di aver aspettato abbastanza, ed entrai in salotto dietro di lei."
,"... Se non poteva fidarsi di nessun altro che i morti, allora poteva tranquillamente andare in giro ad uccidere tutti col fucile che aveva in mano."
,"E poi alla fine, si sarebbe accorta che lei stessa era il lupo. ... E poi alla fine, avrebbe potuto sparare a quest'ultimo lupo in testa, e il sipario sarebbe calato su questo folle teatro di omicidi..."
,"Con questi pensieri amari, tornai al divano dove mi ero posizionato prima, e senza un minimo di educazione poggiai entrambi i piedi sul tavolo..."
,"... Mentre stavo per fare ciò, trovai qualcosa sul tavolo e smisi di muovere i piedi."
Ushiromiya Battler,"""... Cos'è questa...?"""
,"Proprio in quel punto, come se fosse stata indirizzata a me... c'era una busta da lettere in stile occidentale."
,"Era la stessa busta di prima, col sigillo dell'aquila con un'ala sola. ... Ed era sigillata."
,"A... Aspetta, aspetta, aspetta..."
,... Cos'è questa...?
,"Quando, chi, l'ha messa in questo posto...?"
,"Ero rimasto a sedere lì, fino a quando non ero andato con gli altri a controllare i corpi."
,E allora non c'era nulla.
,"... E quando sono tornato, era lì."
Ushiromiya Rosa,"""... Tutto a posto. Non c'è nessun problema con le chiusure delle finestre. Questa stanza è sicura."""
,Sentii Rosa mormorare queste parole...
,"... Aspetta, aspetta, aspetta, aspetta. ... Aspetta, aspetta, aspetta, aspetta, aspetta, aspetta, aspetta, aspetta."
,"Ci eravamo accertati che la stanza fosse sicura prima di lasciarla. Avevamo controllato che le finestre fossero tutte perfettamente chiuse. ... E poi l'avevamo chiusa a chiave, eravamo tornati, e le finestre erano ancora chiuse."
,"... Allora, aspetta, chi aveva messo questa lettera qui e come..."
,Aprii la lettera. Ne uscirono due fogli.
,"Sulla prima pagina... c'era un circolo magico, disegnatovi con qualcosa che assomigliava a del sangue."
,"Se avessi chiesto a Maria, avrebbe probabilmente saputo cosa significava."
,E sull'altra pagina era stato scritto qualcosa.
,"‘State facendo progressi nel risolvere l'enigma dell'epigrafe? {n}Molto, molto presto, il vostro tempo sarà scaduto. {n}Il nono crepuscolo comincerà a breve. ’"
,... Non c'era dubbio. ... Era una lettera... da Beatrice...
Ushiromiya Maria,"""... Uu-? ... Battler... cos'è quella?"""
Ushiromiya Battler,"""Ah... aaah, quando siamo tornati qui... e-era stata poggiata qui sul tavolo."""
Ushiromiya Rosa,"""Che succede, Maria? ... Huh?! Battler-kun, quella lettera?!"""
Ushiromiya Battler,"""A-Aspetta, err! Era messa qui. Perché?! Nonostante abbiamo controllato da cima a fondo per assicurarci che questa stanza fosse chiusa!! Perché?! Perché!!"""
Ushiromiya Rosa,"""... Maria, vieni qui."""
,"Rosa oba-san chiuse gli occhi per pochissimo, e dopo aver contemplato qualcosa in silenzio, disse a Maria di avvicinarsi."
,Maria obbedì alle parole di sua Madre.
,"Mentre si muoveva, qualcosa di incredibile accadde."
,Rosa oba-san puntò la canna di quel fucile contro di me...
Ushiromiya Rosa,"""Battler-kun, sono giunta alla conclusione che tu sei il lupo."""
Ushiromiya Battler,"""P... Perché?!?!"""
Ushiromiya Rosa,"""Quando sono entrata nella stanza poco fa, ho visto che non c'era proprio nulla sul tavolo. ... E so che Maria non si è avvicinata a quel tavolo. ... Non è stato che per poco tempo. Ma l'unico che dice di essersi avvicinato al tavolo e di aver trovato la lettera, sei tu."""
Ushiromiya Battler,"""Come puoi... no, q-questo non ha senso!! Perché dovrei mettere lì una cosa del genere?! Ehi, ehi, ho appena trovato qualcosa di sospetto e l'ho detto, giusto?! Perché sospetti di me?!"""
Ushiromiya Rosa,"""Perché solo tu potevi mettere quella lettera lì!! Proprio così, questa è tutta una messinscena!! Hai preso quella busta da una tasca, e poi ti sei comportato come se l'avessi trovata. Per creare l'illusione che la strega fosse entrata in una stanza chiusa, avesse lasciato una lettera, e se ne fosse andata!!"""
Ushiromiya Battler,"""... Stupida... s... stai di nuovo pensando in quel modo...? Vuoi dubitare di me... per un motivo del genere?!"
Ushiromiya Battler,"Ma piantala!! Mio Padre e tutti gli altri sono stati uccisi!! Perché mai vorrei collaborare col colpevole?!!"""
Ushiromiya Rosa,"""È vero. Anche se avresti potuto ricevere una vasta somma di denaro in cambio, non voglio credere che un demone che venderebbe i suoi genitori possa esistere."""
Ushiromiya Rosa,"""Ma... ma forse esiste. No, così non è proprio corretto. ... E se, ai tuoi occhi, Battler-kun, Rudolf nii-san e Kyrie-san non fossero i tuoi genitori?"""
Ushiromiya Battler,"""... C... Cosaaa?!?! Pensa a quel che stai dicendo!!"
Ushiromiya Battler,"Papà non è forse Papà?! Certo, non ho legami di sangue con Kyrie-san, ma lei per me è come una sorella maggiore!! Non puoi ignorare tutto questo, bastarda!!"""
Ushiromiya Maria,"""Uu-uu-uu-!! Bas-ta-!! Uu-uu-uu-!!"""
Ushiromiya Rosa,"""Smetti di dire uu-uu-!!"
Ushiromiya Rosa,"... Mi spiace, non mi sono spiegata bene. Naturalmente, Battler Ushiromiya potrebbe essere il figlio di Rudolf nii-san!"""
Ushiromiya Rosa,"""... Ma, tu sei veramente Battler-kun, figlio di Rudolf nii-san?!"""
Ushiromiya Battler,"""Di che diavolo stai parlando?!! Se non sono Battler, allora a chi assomiglio?!"""
Ushiromiya Rosa,"""Includendo Rudolf nii-san, noi ci siamo riuniti con te dopo sei anni. {n}Nessuno può provare che tu sia davvero Battler Ushiromiya, non è così?!"""
Ushiromiya Rosa,"""Forse in realtà tu non sei Battler, ma qualcuno che si è intrufolato qui, cercando con abilità di rubare le ricchezze della famiglia Ushiromiya!! Puoi provare di essere Battler Ushiromiya?! In questo luogo, in questo momento!!!"""
Ushiromiya Battler,"""Piantala, dannazione!! Io sono io! Battler Ushiromiya!! Se vogliamo dubitare persino queste cose, tu sei davvero Rosa Ushiromiya?! Io sono me stesso, nessun altro!! Già, è vero, è proprio come dici, l'unico di cui puoi fidarti a parte i cadaveri è te stesso!!!"
Ushiromiya Battler,"Se hai intenzione di dire tutte queste cose, lasciami obiettare!"
Ushiromiya Battler,"George-aniki era morto, e la stanza di Natsuhi oba-san era chiusa a chiave! George-aniki aveva la chiave di quella stanza, giusto?! E a questo punto, l'unica che ha un passepartout sei tu, Rosa oba-san, giusto?! Non sei forse l'unica che avrebbe potuto aprire quella stanza?!?!"""
Ushiromiya Battler,"""Il mio ragionamento funziona così. Sei in contatto col vero colpevole, e mentre ero distratto, gli hai dato uno dei cinque passepartout!!"""
Ushiromiya Rosa,"""Non ho fatto nulla di simile!! Vedi, qui ce ne sono cinque, no?!"""
Ushiromiya Battler,"""Come se significasse qualcosa!! Potresti aver detto loro di metterlo in un certo posto, e poi l'hai ripreso, no?!! E non eri tu quella che diceva che non potevamo essere sicuri che ci fossero davvero solo cinque passepartout?!"""
Ushiromiya Rosa,"""Quindi come spieghi che non tu ma qualcun altro avrebbe messo la lettera lì?!! Fintanto che non puoi provarlo, resti un lupo!!"""
Ushiromiya Battler,"""Taciiiiiii!! Allora perché non mi dai delle prove, come ha fatto secondo te il colpevole ad uccidere George-aniki e gli altri in quella stanza chiusa?! Come l'ha chiusa a chiave?!!"""
{f:5:Beatrice},"""Assolutamente corretto! {p:1:La stanza di Natsuhi era esattamente uguale alle altre, proprio come sempre}! {p:1:La porta e le finestre erano chiuse dall'interno}."
{f:5:Beatrice},"{p:1:Non c'è inganno o trucco, non esistono passaggi segreti o nascondigli}! {p:1:La chiave personale di Natsuhi era nella tasca di George, e l'interno della stanza era sigillato}. {p:1:Rimanevano solo i cinque passepartout, e li possedeva tutti ‘Rosa’}!"
{f:5:Beatrice},"{p:1:E lasciami aggiungere che anche per il salotto vale lo stesso}. {p:1:La chiave originale del salotto è sigillata nella stanza dei domestici}. {p:1:Quindi aprirla era impossibile senza un passepartout! La definizione di stanza chiusa rimane sempre la stessa!}"""
{f:5:Beatrice},"""Andiamo, adesso c'è solo una persona da sospettare, oppure ti piace ancora fare l'innocente, Battler Ushiromiyaaaaaaaaaaaaaaaaaaa?!"""
Ushiromiya Battler,"""Taciiiiiiiiii!! Stai zitta anche tuuuuuuuuuuuuuuuu!!!"""
Ushiromiya Rosa,"""Tu sei quello che è rimasto in silenzio, in che modo qualcun altro avrebbe messo la lettera lì per te?! Fintanto che non puoi provare questo, resti un lupo!!"""
Ushiromiya Battler,"""Se puoi sospettare di me, allora io posso sospettare di te, prova a darmi delle prove, non sei stata tu la prima persona ad entrare e a controllare le finestre, Rosa oba-san?!"""
Ushiromiya Battler,"""Quindi hai previsto che sarei tornato dove ero seduto prima, e di nascosto hai posizionato la lettera. Anche io posso sospettare che questa sia una tua trappola, no?!"""
Ushiromiya Rosa,"""Perché dovrei usare una trappola simile?!! Se fossi un lupo, ti avrei già sparato con questo fucile!!"""
Ushiromiya Battler,"""Questo non significa nulla!! Forse, dato che non puoi uccidere qualcuno davanti a Maria, hai scelto un metodo indiretto e hai preparato una trappola astuta!!"""
Ushiromiya Battler,"""Tutti i passepartout sono nelle tue mani! Quello che è successo qui e la stanza di poco fa, sono tutti opera tua, non è così?!! Se sei in grado di controbattere, allora fammi sentire le tue spiegazioni!!"""
