Speaker,Italian (Ars Magica) (Old) (ITA)
,"... Krauss rimase senza parole davanti a questo suo atteggiamento, che lei non gli aveva mai mostrato, ma Natsuhi capiva come doveva sentirsi."
Ushiromiya Natsuhi,"""... C-Calmati... Hideyoshi-san è con Rudolf-san e Kyrie-san, e in questo momento sono fuori."""
Ushiromiya Eva,"""Fuori?!?! P-P-Perché, perché è andato fuori, dopo che mi aveva promesso che sarebbe rimasto con me tutto il tempo?! Non devi andare fuori, la strega è fuori, non devi andare, verrai ucciso!! Waaaaaaaaaaaaaaaaaaaahhh...!!"""
Ushiromiya Krauss,"""... Eva, calmati. ... Hideyoshi-san è tornato alla villa con Rudolf e Kyrie-san."""
Ushiromiya Eva,"""Perché doveva andare alla villa?!! Perché è uscito, anche se qui siamo al sicuro?!! Perché è tornato alla villa?!!"""
Ushiromiya Krauss,"""... Sono andati a prendere del cibo che possa bastarci fino a domani. ... Hideyoshi-san era preoccupato per la tua salute, e ce lo ha confessato..."""
Ushiromiya Eva,"""Quando torneranno?! Quanto torneranno?! Non uscite fuori, non andate nel roseto, non andate alla villa!! La strega è lì, la Strega Dorata è in giro! Se vi trova, sarete uccisi, sarete uccisi senza alcun dubbio!! Quando tornerà mio marito?!"""
Ushiromiya Natsuhi,"""... Se ne sono andati trenta minuti fa. Stiamo attendendo il loro ritorno."""
Ushiromiya Eva,"""T-Trenta minuti?! Non è strano? Perché dovrebbe volerci tutto questo tempo per andare alla villa per prendere del cibo e tornare indietro?! E perché voi due ve ne state qui così?!"
Ushiromiya Eva,"Dobbiamo andare a prenderli!! Dobbiamo andare dove sono loro!! Hiiiiiiiiiiiiiiiiiiiiiiiiiiii!!"""
,"Probabilmente Eva doveva aver avuto un incubo tremendo. ... E siccome questo era continuato anche dopo il suo risveglio, non era più in grado di nascondere la sua confusione."
,"Natsuhi cercò di calmarla, ma riuscì soltanto a far esplodere ulteriormente le emozioni di Eva."
,"... Forse era perché avevano sentito quel fracasso. Battler e i ragazzi, che sarebbero dovuti essere al secondo piano, stavano sbirciando dalla porta semiaperta del vestibolo."
,"Krauss, Natsuhi, Eva. E Battler, George, Jessica, Nanjo. ... Tutti i presenti nella casa degli ospiti erano riuniti all'ingresso, e sapevano cosa stava accadendo."
Ushiromiya George,"""Concordo con mia Madre. Dovremmo andare a controllare se Papà e gli altri stanno bene."""
Ushiromiya Battler,"""Già, ben detto. C'è anche la possibilità che il loro carico sia troppo pesante e che non riescano a trasportarlo. Dovrebbero gradire qualche paio di mani in più."""
Nanjo Terumasa,"""... R-Rosa-san è stata attaccata poco tempo fa. ... C'è la possibilità che questa sia un'altra sciagura. In questa situazione dovremmo agire con cautela e..."""
Ushiromiya Eva,"""Non sia sciocco!! Che vuole dire, con cautela?! Sta dicendo che dovremmo guardare mio marito morire, anche se magari sta chiedendo aiuto?! Io andrò a controllare, e i codardi possono restarsene qui!!"""
,"Eva alzò il suo fucile con aria agitata. A giudicare dal suo aspetto, sarebbe stato inutile per chiunque provare a fermarla."
,"... George, che per primo aveva realizzato questa cosa, sollevò la testa."
Ushiromiya George,"""Verrò anch'io. Anche tu verrai, vero, Battler-kun? Più siamo, meglio è...!"""
Ushiromiya Battler,"""C-Certo!! Eva oba-san, verremo anche se tu non vuoi."""
Ushiromiya Jessica,"""... V-Verrò anche io...! Non posso essere l'unica che resta a nascondersi al sicuro...!"""
Ushiromiya Natsuhi,"""Jessica, tu non devi uscire!! Resta qui con me. Capito?!"""
,"Era come se stessero dicendo tra le righe che quei tre, comunque, erano già stati uccisi, perciò uscire sarebbe stato inutile."
,"Natsuhi capiva anche che Eva doveva sentirsi come se le avessero strappato il cuore, ma essendo la Madre di Jessica, aveva pronunciato quelle parole con decisione."
Ushiromiya Eva,"""... Giusto. Dovrebbe andare bene così. Lasciamo che la famiglia di Nii-san resti a fare la guardia alla casa degli ospiti."
Ushiromiya Eva,"Questo problema riguarda la mia famiglia e quella di Battler-kun. E mi chiedo se il dottor Nanjo vorrà unirsi a noi. Giusto in caso."""
{f:5:Virgilia},"""... Nel vestibolo della villa, Battler, Eva, George, e Nanjo trovarono i corpi di Rudolf, Kyrie, e Hideyoshi."""
Ushiromiya Battler,"""... Il quarto e il quinto crepuscolo? Allora, questi cadaveri sono stati infilzati con quei pugnali diabolici nella fronte, nel petto e nello stomaco?"""
{f:5:Virgilia},"""Sì. ... I pugnali demoniaci erano conficcati nei cadaveri, uno nella fronte di Rudolf, uno nel petto di Hideyoshi, e uno nello stomaco di Kyrie."
{f:5:Virgilia},"Gli abiti di tutti e tre erano in disordine, e per questo, si pensò che avessero cercato di difendersi o di scappare. Dato che i tre cadaveri non erano stati ritrovati l'uno accanto all'altro, si ipotizzò che dopo aver incontrato il colpevole, avessero cercato di resistere in qualche modo."""
Ushiromiya Battler,"""... Con i pugnali, nella fronte, nel petto, e nello stomaco. ... Orribile, proprio come al solito..."""
Ronove,"""..."""
,"Pur sapendo che sarebbe stato superfluo, Ronove pensò che forse avrebbe dovuto dirlo a Battler."
,"... In realtà, la strega li aveva uccisi in una maniera molto più raccapricciante."
,"... Beato aveva consigliato alla strega di trattenersi, ed era per questo motivo che i cadaveri erano stati lasciati così."
,"La nuova strega, pensando che non ci sarebbero stati problemi fintanto che avesse continuato ad usare i pugnali... con ogni probabilità ne avrebbe piantato uno in una massa di carne che non aveva nemmeno più la forma di un essere umano."
,"I corpi di Rosa e Maria sarebbero stati quasi di sicuro molto singolari. ... Se fossero state uccise nel modo in cui la Strega Dorata desiderava, quanto sarebbero stati raccapriccianti i cadaveri?"
,"Beato aveva scambiato quel modo di uccidere con uno che sarebbe stato ‘meno peggio’, come Battler aveva detto."
,"E desiderando che la piccola gentilezza usata da Beato venisse apprezzata, Ronove pensò di parlarne a Battler."
,"... Ma agli occhi di Battler, la cosa avrebbe potuto fare più male che bene. {n}Per gli esseri umani, il divario tra la vita e la morte è molto profondo."
,"Dire che lei aveva reso quelle morti meno cruente, e che lui voleva che Battler capisse i sentimenti di Beato, avrebbe potuto far sì che un demone decidesse di perdonarla... ma sarebbe stato impossibile che lo stesso metodo funzionasse con un essere umano."
,"Consapevole di ciò, Ronove restò in silenzio pur sapendo del piccolo sforzo di Beato..."
Ushiromiya Battler,"""Come al solito, iniziamo col controllare che i corpi siano effettivamente morti. ... Ronove, per favore, dichiaralo in rosso."""
Ronove,"""..."""
Ushiromiya Battler,"""Ehi, mi senti? ... Per favore, dichiaralo in rosso. Ripeti. ‘Rudolf, Kyrie, e Hideyoshi sono morti’."""
Ronove,"""... Le porgo le mie scuse. Mi permetta di rifiutare di ripetere quelle parole."""
Ushiromiya Battler,"""Cosa...? Così all'improvviso... che stai macchinando...?"""
,"A questo punto, dichiarare la morte delle vittime in rosso era quasi scontato in questa battaglia."
,Rifiutarsi di farlo era quasi come perdere automaticamente.
,"... Perciò quando Ronove, come parte della sua prima mossa, rifiutò, Battler rimase sorpreso."
Ronove,"""Mi perdoni. Un individuo nella mia posizione, che sta soltanto facendo le veci di Milady, è costretto ad abbandonare il suo turno a questo punto. ... Secondo le regole, ‘io’ non posso ripetere quelle parole in rosso. ... L'unica che abbia le qualifiche per farlo... è Milady."""
Ushiromiya Battler,"""..."""
{f:5:Virgilia},"""... È un punto valido. Ronove non è altro che un rappresentante per la fazione di Beato. ... Se Ronove abbandona tale posizione, e Battler-kun non accetta Beato come avversaria... si dovrà trovare un nuovo rappresentante."""
Ronove,"""... Non c'è nessun nuovo rappresentante. ... Per favore, Battler-sama. Per favore accetti nuovamente Milady come sua compagna di giochi."""
Ushiromiya Battler,"""... Spiacente, ma quello è un consiglio a cui non posso dar retta. ... Non accetterò mai e poi mai quella sgradevole, crudele bastarda come mia avversaria. ... Non mi arrenderò in questo gioco perché non l'accetto."""
Ronove,"""Riguardo al suo essere sgradevole, mi scuso per Milady. Mi permetta di garantire che Milady non compirà più azioni sgradevoli."""
Ushiromiya Battler,"""... Ne dubito."""
{f:5:Virgilia},"""... Battler-kun. Essendo l'insegnante di quella ragazza, mi scuso anche io. {n}Ti ha ascoltato con attenzione, perciò potresti perdonarla solo per questa volta, per favore?"""
Ushiromiya Battler,"""... Ehi, Ehi, piantatela per piacere. La state mettendo come se il cattivo qui fossi io."
Ushiromiya Battler,"... E potete scusarvi quanto volete, ma le vostre parole non raggiungeranno le mie orecchie. ... Se Beato pronunciasse quelle scuse con la sua bocca... beh, non è che non le darei ascolto."""
{f:5:Virgilia},"""... Ho capito. Se tale è la tua unica condizione per accettare di nuovo quella ragazza, facciamo sì che lei si scusi."
{f:5:Virgilia},"... Ronove. Manda a chiamarla. Va bene così, Battler-kun...?"""
Ushiromiya Battler,"""... Tsk. ... Fate come vi pare. Però, non vi aspettate che la perdoni. ... Chiamate quella strega indisponente."""
Ronove,"""... I miei più sinceri ringraziamenti, Battler-sama. ... Adesso andrò a chiamarla. ... Milady, Battler-sama la sta chiamando."""
,"Dopo pochi istanti, farfalle dorate si riunirono a mezz'aria e formarono la figura di Beato."
,... Fu uno spettacolo molto più sobrio delle sue apparizioni precedenti.
{f:5:Beatrice},"""... Mi hai chiamata, Ronove?"""
{f:5:Virgilia},"""... Credo che tu abbia già sentito. ... C'è forse qualcosa che dovresti dire, da te, con la tua bocca...?"""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""..."""
,Sembrò quasi che Beato si fosse fatta più piccola sotto lo sguardo freddo di Battler.
,"Beato tentò diverse volte di farsi uscire le parole di bocca, ma senza troppo successo... ed era impacciata come qualcuno che cerca di accendere un fiammifero nell'inverno più gelido e con le mani ghiacciate..."
,"E anche durante tutto ciò, le cose sul piano di gioco stavano procedendo..."
,"Nel vestibolo, avevano appena rinvenuto i corpi delle nuove vittime, ed erano scoppiati in lacrime..."
Ushiromiya Battler,"""... Papà... Kyrie-san... oooooooooooooooooohhhh... oooooooooooooooooooooooohhhhh..."""
Ushiromiya Eva,"""Caro... carooo... whaaaaaaaaaaaaaaaaaaaaaaaahhhhh...!!"""
Ushiromiya George,"""... Mamma... torna in te... anch'io sono... distrutto... e triste...!"""
Nanjo Terumasa,"""... È plausibile che siano morti all'istante. ... Sono certo che, anche se fossimo arrivati immediatamente dopo che erano stati colpiti, sarebbe stato troppo tardi..."""
Ushiromiya Eva,"""No, non è così!! Senza dubbio erano vivi!! Il suo petto è stato trafitto con quest'oggetto...! Mio marito deve essere morto tra sofferenze atroci...!!"
Ushiromiya Eva,"Se fossimo arrivati più velocemente... si sarebbero salvati di sicuro! Si sarebbero salvati di sicuro!! Uuuuuwaaaaaaaaaaaaaaaahhh..."""
Ushiromiya George,"""... Deve essere dura... anche per te, Battler-kun... quindi fatti forza..."""
Ushiromiya Battler,"""... Sto bene... va tutto bene, Aniki... lasciami piangere solo un altro po'... {n}A me è andata meglio di voi... dovrei essere quello meno triste...! Perciò se mi lasci piangere solo un altro poco... starò bene..."""
Ushiromiya George,"""Non è vero... posso capire quanto aver perso entrambi i genitori debba farti male... io ho ancora mia Madre. ... È molto più sopportabile di quanto lo sia per te, Battler-kun..."""
Ushiromiya Battler,"""No, non è così!! Per te è più dura, George-aniki... io capisco, Aniki..."
Ushiromiya Battler,"... In questo gruppo... tu sei il più triste, e quello che è nella situazione più difficile!! Lo capisco... per questo non posso continuare a frignare così...!! Oooooooooooooooooohhh!!"""
Ushiromiya George,"""... Perché... dici che per me è più difficile...?"""
Ushiromiya Battler,"""Per me, Papà e Kyrie-san... erano persone da cui mi sarei separato a tempo debito, quando sarei cresciuto e diventato indipendente. Siccome sono genitori, è destino che muoiano prima dei loro figli. ... È solo che è successo un po' prima del previsto...!"
Ushiromiya Battler,"... Ma è diverso per te, Aniki. Non ti saresti separato dai tuoi genitori in futuro. ... Avreste dovuto trascorrere tutta la vita insieme... e hai perso anche Shannon-chan, non è così...?!!"""
Ushiromiya George,"""..."""
Ushiromiya Battler,"""Non è che le vite umane abbiano pesi diversi. Che si tratti di un neonato o di una persona anziana, a tutti è dovuto lo stesso rispetto...!"
Ushiromiya Battler,"... Tuttavia, più lunga è la vita che quella persona aveva davanti... più lungo è il futuro che avevate progettato insieme... più triste è il fatto che sia morta...!!"
Ushiromiya Battler,"""Aniki, tu eri fidanzato con Shannon-chan, vero? Avevate promesso di costruirvi una vita e una casa insieme in futuro, vero?! ... A confronto di quel futuro così vasto... a confronto di quella felicità così grande... roba come il mio dolore non si avvicina nemmeno un po' al tuo...!!"
Ushiromiya Battler,"... Perciò non ci sarebbe da rimproverarti se tu piangessi molto, molto di più, Aniki...!! Eppure... solo perché per noi cugini sei come un fratello maggiore... ti obblighi a comportarti con compostezza...!"""
Ushiromiya George,"""... Smettila... Battler-kun."""
,George stava cercando di sorridere serenamente.
,... Ma già a quel punto... non poté evitare che una singola lacrima calda lasciasse la sua scia lungo la sua guancia.
Ushiromiya George,"""... Non potrei... non essere triste, vero...? ... Assieme a Shannon, avevo dipinto nella mia mente tanti futuri diversi. Parlavamo di sogni che non si sarebbero potuti realizzare tutti nemmeno nell'arco di mille vite."
Ushiromiya George,"... Di quei sogni, nemmeno il primo... inserirla nel registro della mia famiglia, si è potuto realizzare... perciò non potrei... non essere triste, vero...?"""
Ushiromiya Battler,"""Davanti a tutto ciò, io... io...!! Come ho detto, non ho il diritto di piangere più di quanto abbia già fatto! Quando persino tu ti stai trattenendo, Aniki, non ho diritto di versare altre lacrime!!"""
Ushiromiya George,"""... Siamo uguali. ... Entrambi sentiamo la stessa tristezza per aver perso chi ci era caro. ... Perciò non c'è alcuna regola che dica che tu non possa versare più lacrime di me, Battler-kun."
Ushiromiya George,"... E... anche per me... non c'è regola... che dica che debba trattenere oltre le mie lacrime."""
Ushiromiya Battler,"""... Aniki... Anikii...!!! Ooooooooooooooooooooohhhh!!"""
Ushiromiya George,"""Shannon, con cui parlavo del futuro, è morta. Anche Papà è morto. ... Che tragedia... che tragedia... oooooooooooohhhhhhh!!"""
,"Mentre si abbracciavano forte, Battler e George versarono l'uno sulle spalle dell'altro un mare di lacrime per quelle persone a loro care..."
Ushiromiya Battler,"""... Capisci perché sto dicendo che per George-aniki è più dura...?"""
{f:5:Beatrice},"""S... Stavo ascoltando, quindi capisco. ... La tristezza è proporzionale alla quantità di tempo che si sarebbe trascorso insieme nel futuro..."""
Ushiromiya Battler,"""... Naturalmente, non si può calcolare con tanta facilità. ... Noi umani non siamo come voi streghe. ... Dal momento in cui veniamo al mondo fino al momento in cui moriamo, noi viviamo in quel ristretto lasso di tempo con tutte le nostre forze."
Ushiromiya Battler,"... Non posso perdonare chi prende tutto ciò alla leggera. ... Inoltre, non posso perdonare chi deride le persone e gioca con loro. ... Una persona come te, che ha già un'idea così perversa della morte, di certo non può capire."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... Non è solo il tempo che avremmo avuto a disposizione in futuro. ... Deridere l'esistenza di persone che fanno del loro meglio per vivere... È soprattutto questo che non posso perdonare."
Ushiromiya Battler,"George-aniki ha vissuto la sua vita facendo del suo meglio senza mai fermarsi. ... Oggi doveva essere arrivato sull'isola armato di tutto il suo coraggio per sposare Shannon-chan. ... È completamente diverso da me, che ero solo felice di poter rivedere i miei cugini dopo tanto tempo."""
{f:5:Beatrice},"""... P... Però..."""
{f:5:Virgilia},"""Beato. Per ora, resta in silenzio e ascolta."""
{f:5:Beatrice},"""... Hm... hmm."""
Ushiromiya Battler,"""... Da un certo punto di vista, capisco i tuoi motivi. ... Dici di dover continuare ad uccidere seguendo l'epigrafe per ottenere la resurrezione."
Ushiromiya Battler,"... Perciò considerando le circostanze della tua posizione... posso appena appena capire i tuoi omicidi. ... Perché per te, si tratta di un'azione necessaria. ... Ma in questo caso, ogni ulteriore azione inutile è frutto di quel tuo hobby brutale e senza senso."
Ushiromiya Battler,"... In altre parole, mentre uccidere le sei persone per il primo crepuscolo era ‘un'azione necessaria’ per te... tutto quello spettacolo con le facce distrutte e gli stomaci aperti e riempiti di dolciumi è stato completamente inutile, era solo il tuo modo disumano di passare il tempo. ... Non posso assolutamente perdonare questo lato di te."""
{f:5:Beatrice},"""... Hm... mm..."""
Ushiromiya Battler,"""Quando hai ucciso più e più volte Rosa oba-san in quel modo orribile... ho sentito che hai detto qualcosa tipo ‘alla fine dei conti, li riporterò in vita, perciò non importa in che modo li uccido, vero?’ Me l'ha detto Virgilia."""
{f:5:Beatrice},"""... Ecco... beh... umm..."""
Ushiromiya Battler,"""L'idea che puoi uccidere una persona tutte le volte che vuoi, fintanto che le riporti in vita, significa giocare senza motivo con una vita, non è così?"
Ushiromiya Battler,"... Se devi uccidere, fallo rapidamente! Non ti divertire con loro!! Se non li vuoi uccidere, non spaventarli!! Stai sfruttando il fatto che puoi fare quel che vuoi con le vite delle persone, e hai dimenticato che la vita è sacra. Per questo io non posso accettarti...!"
Ushiromiya Battler,"Non posso assolutamente accettare come avversaria una persona che non conosce nemmeno l'importanza di una vita, e la tristezza di quando quella vita si spegne!"""
{f:5:Virgilia},"""... È per questo motivo che la Magia Infinita è conosciuta come un'arte oscura. ... La Strega dell'Infinito non ha la benché minima idea di cosa siano i limiti. ... Non ha idea delle limitazioni e delle perdite che si causano quando si distrugge e si uccide."
{f:5:Virgilia},"... Per questa ragione, talvolta le Streghe dell'Infinito prendono a divertirsi saltando oltre l'abisso che separa vita e morte come se fosse un gioco."
{f:5:Virgilia},"... Questo è qualcosa di molto, molto spaventoso. Per cui in quanto Strega dell'Infinito, e per mia volontà, non ho mai raggiunto il tuo livello."""
,Virgilia aveva desiderato dire queste parole a Beato per lungo tempo.
,Ma Beato era stata troppo giovane per ascoltarle ubbidientemente. Era stata troppo ribelle. ... Era stata posseduta da quel piacere detestabile.
{f:5:Beatrice},"""... Mi è stato detto di non rompere i vasi. ... Ma è per questo che volevo romperli."
{f:5:Beatrice},"... Poi ho acquisito la Magia Infinita. ... Quando seppi che potevo farlo tornare normale anche se l'avessi fatto in mille pezzi... fui sorpresa da quanto fosse divertente rompere un vaso..."""
{f:5:Virgilia},"""Questo viene chiamato il miele proibito. Le persone non vengono affascinate da ciò che si cela all'interno. Sono stregate dal lucchetto chiuso. ... È veramente riprovevole."""
Ushiromiya Battler,"""... Voglio chiederti una cosa, Virgilia. Perché questa cosa chiamata Magia Infinita esiste? ... E quale scopo serve in questo mondo?"""
{f:5:Virgilia},"""Questo non riguarda solo la Magia Infinita. ... Tutta la magia esiste per portare felicità al mondo degli umani."
{f:5:Virgilia},"... Dopotutto ciò che è accaduto, potrebbe essere difficile da credere per te, Battler-kun... ma per poter portare benefici al mondo umano, noi streghe dobbiamo diventare un ponte tra esseri umani e coloro che umani non sono, e proseguire gli studi."""
Ushiromiya Battler,"""... Come può resuscitare i defunti e torturarli a morte più e più volte aiutare il mondo umano?"""
{f:5:Virgilia},"""Quando un vaso che è un ricordo importante si rompe, se riparandolo, tutti ritrovassero il sorriso, io lo riparerei con la magia tutte le volte che fosse necessario. Tuttavia, non lo riparerei con lo scopo di romperlo nuovamente. ... Lo farei per dare la felicità agli uomini."""
Ushiromiya Battler,"""In tal caso... Beato. Sei un fallimento come Strega dell'Infinito."""
{f:5:Beatrice},"""... Hm... mmm..."""
Ushiromiya Battler,"""... Fino ad oggi, a volte mi sono chiesto una cosa. ... Perché continuo con questo strano gioco contro di te?"
Ushiromiya Battler,"... Questo gioco non ha lo scopo di farmi arrendere. ... Non è che si tratta di un test per farti accettare come Strega dell'Infinito, nel senso più vero del termine ?"""
{f:5:Beatrice},"""... I... Io non saprei. ... Ti ho proposto questo gioco, umm... semplicemente per passare il tempo... nessuno l'aveva programmato."""
Ushiromiya Battler,"""Proprio ora, ho sentito cos'è una strega da Virgilia. Stando a quella definizione, tu, Beato, non sei nemmeno una strega. Saresti un'apprendista che è nel mezzo del suo addestramento, e fraintende il significato del suo potere."
Ushiromiya Battler,"... Questa dovrebbe essere una lotta tra una strega e un umano. In tal caso, qualcuno come te, che non è una strega, non ha le qualifiche per essere la mia avversaria. ... Capisci?"""
{f:5:Beatrice},"""... Dici che... io sono ancora... solo un'apprendista... allora, quand'è che sarò accettata di nuovo come tua avversaria? ... Quando possiamo ricominciare il gioco?"""
Ushiromiya Battler,"""... Chissà. ... Come minimo, non adesso. ... Quando capirai appieno ciò che ho detto, e diventerai una vera strega... probabilmente ti accetterò ancora una volta come mia avversaria in questo gioco."""
{f:5:Beatrice},"""N-Non riesco a capire se me lo spieghi in modo così astratto... dimmi con chiarezza cosa devo fare per guadagnare il tuo perdono..."""
Ushiromiya Battler,"""No, ho detto abbastanza. Al resto pensaci tu. ... Questo è tutto ciò che ho da dire. ... Se non lo riesci a capire, prova a parlare con Virgilia e Ronove. {n}Una mocciosa come te dovrebbe iniziare innanzitutto col prestare attenzione a quello che dicono i grandi."
Ushiromiya Battler,"... Virgilia. Sospendi il gioco per ora. Adesso che Ronove si è ritirato come rappresentante, non possiamo fare altro che aspettare che Beato guadagni le qualifiche di un'avversaria come si deve."""
{f:5:Virgilia},"""... Comprendo. ... Fino a che Beato non verrà accettata per aver conquistato quelle qualifiche, il gioco procederà senza un avversario. Va bene anche a te così, Beato?"""
{f:5:Beatrice},"""... N... Non ho obiezioni. ... Voglio del tempo, e un luogo dove possa riflettere con calma. ... Perciò posso alzarmi?"""
Ushiromiya Battler,"""... Ok, va bene."""
{f:5:Beatrice},"""... Bene, allora, a più tardi."""
Ushiromiya Battler,"""Aspetta. ... Non fare quella faccia sconsolata."""
{f:5:Beatrice},"""... Mi devi scusare per questo. Lasciare che quel che ho nel cuore affiori sul mio viso fa parte del mio carattere. Non sono in grado di ingannare gli altri."""
Ushiromiya Battler,"""In tal caso, ci sono ancora possibilità di miglioramento. ... Lascia che ti prometta una cosa. In questo gioco con te, potrei vincere, e potrei perdere. ... Se tu non tornassi, è probabile che vincerei automaticamente."""
,"A quel punto, Battler smise di parlare per un istante. ... Poi riprese con decisione."
Ushiromiya Battler,"""... Tuttavia, non sarò io a tirarmi indietro, assolutamente. Non ti regalerò la vittoria per default. ... Continuerò ad aspettare in questo posto che tu ti sieda di nuovo lì come la mia degna avversaria."""
Ronove,"""... Battler-sama..."""
{f:5:Beatrice},"""... Ti ringrazio, Battler. ... Di sicuro io tornerò e sarò accettata da te."""
,"Dopo aver mostrato un sorriso carico di speranza per un brevissimo istante, Beato svanì."
,"... Nel guardare quell'espressione, Battler credé fortemente che il suo volto non stesse mentendo..."
,"I sette sopravvissuti tornarono di nuovo alla casa degli ospiti. A quel punto, era chiaro che coloro che si erano recati fuori non sarebbero più stati in grado di ritornare."
,Il gruppo di Rudolf era uscito portando con sé due fucili e un passepartout. {n}Ma questi erano andati perduti.
,Era già chiaro che fossero stati rubati dal colpevole.
,"Dal momento che le scuri erano state chiuse, anche se il colpevole disponeva il passepartout, le finestre non si sarebbero aperte."
,"La porta principale e quella sul retro che comunicavano con l'esterno erano tutte sigillate con le loro catene, ed erano state inoltre bloccate con divani e tavoli."
,"Anche se il colpevole avesse deciso di aprirsi un varco con la violenza, non gli sarebbe stato facile."
Ushiromiya Krauss,"""... In realtà, in questa situazione, il tifone era forse un bene. Se il tempo fosse stato sereno, il colpevole avrebbe potuto dar fuoco alla casa degli ospiti."""
Ushiromiya Eva,"""Se in primo luogo non ci fosse stato il tifone, il motoscafo sarebbe arrivato prima di mezzogiorno. Non sono sicura che in questo caso si possa dire che non tutti i mali vengono per nuocere."""
Ushiromiya Natsuhi,"""... Eva-san, come si sente? Per piacere, cerchi di stare a riposo."""
Ushiromiya Eva,"""Grazie. ... Mi sento ancora la febbre addosso, ma ora non è il momento di discuterne. ... Non è il momento di riposare, anche per il bene dei ragazzi."""
,"Dopo aver pianto a lungo davanti al cadavere di Hideyoshi, Eva aveva realizzato appieno il suo ruolo di Madre, e dalla sua espressione trasudava una grande forza di volontà."
,"... In realtà, la sua febbre non era scesa."
,"E lei ne era consapevole. Sentiva che se non avesse mantenuto un controllo ferreo su di sé, la febbre le avrebbe di nuovo annebbiato la mente."
,"A questo punto, il piano terra era l'ultima linea di difesa sorretta da Krauss, Natsuhi, ed Eva. Ai ragazzi e all'ospite, Nanjo, era stato caldamente raccomandato di non fare la sciocchezza di scendere giù."
,"Se il colpevole avesse usato una scala o qualcosa di simile, probabilmente gli sarebbe stato possibile attaccare dal secondo piano."
,Ma in una posizione così poco stabile non gli sarebbe stato facile rompere le imposte massicce. Il secondo piano era sicuro messo a confronto col primo.
,"Battler e George avevano a loro volta sperato di poter restare al piano terra, per combattere nella peggiore dell'eventualità, ma Eva aveva rifiutato."
,"Nella sua mente, adesso George era l'unico membro della sua famiglia. Apparentemente non voleva esporlo nemmeno al rischio di scendere al piano terra."
,Anche Krauss e Natsuhi potevano comprendere il suo stato d'animo.
,... Era passato molto tempo dall'inizio dell'assedio.
,"Nella stanza dei cugini al secondo piano, Battler, George, e Jessica erano intontiti, e non prestavano nemmeno attenzione alla TV che era stata lasciata accesa."
,"Nanjo era stato con loro per un po' di tempo, e aveva cercato di offrirgli parole d'incoraggiamento, ma quando si era accorto che in realtà stava probabilmente ottenendo l'effetto contrario, si era eclissato nella sua stanza sempre al secondo piano."
,George continuava a fissare le foto nel suo taccuino con aria inebetita.
,... Erano di quella volta in cui era stato in vacanza ad Okinawa con Shannon.
,Il sorriso felice di Shannon era catturato in quelle fotografie.
,"... George riusciva a ricordare la temperature e l'umidità, il calore e la forza del vento, e persino di cosa stavano parlando quando quelle foto erano state scattate chiaramente, come se fosse accaduto il giorno prima."
,"Quindi per George, quelle non erano semplici foto, ma una porta attraverso cui riportare indietro caldi ricordi..."
,"In questa stanza, il rumore del tifone e la TV avrebbero dovuto invadere il campo uditivo di George... ma era il paesaggio di Okinawa che aveva visto con lei e la sua voce ridente che gli riempivano gli occhi e le orecchie..."
,George aveva fatto del suo meglio per rinascere dopo aver incontrato Shannon.
