Speaker,Italian (Ars Magica) (Old) (ITA)
,"Il Padrone faceva tesoro di questo rilievo, così il capo-domestico se ne occupava personalmente. ... Ho sempre accettato quella scusa."
,Ma ora capisco. Deve esserci qualcosa in questo rilievo.
,E Genji lo puliva da solo per assicurarsi che nessuno lo scoprisse accidentalmente...
{f:5:Beatrice},"""Quindi, devo sacrificare le sei lettere scelte dalla chiave da ‘quadrillion’...?"""
,Le punte delle mie dita toccarono la ‘q’.
,"Esse furono presto coperte di polvere. Tuttavia, mi accorsi subito che c'era qualcosa di strano."
{f:5:Beatrice},"""... Non ditemi che questa lettera... no... dev'essere così. Non c'è altro modo di offrire sacrifici..."""
,"Beato afferrò la lettera ‘q’, e dopo aver fatto diversi tentativi... la tirò fuori con un lieve clunk."
{f:5:Beatrice},"""Proprio... come pensavo..."""
,Ecco la ‘q’ che ho estratto. E questa parte è un cuneo... no. È una chiave.
,"Dietro la ‘q’ vi era attaccata una chiave, che era infilata in una serratura nel rilievo."
{f:5:Beatrice},"""... Capisco... in questo caso, so cosa fare dopo. ... Molto bene, questa chiave ‘q’ è una risposta sbagliata. Con te ho finito."""
,Beato gettò da una parte la chiave ‘q’ con noncuranza.
,Quello era il primo sacrificio.
,Lei continuò a tirare fuori le chiavi per le sei lettere che rappresentavano ‘la chiave’.
{f:5:Beatrice},"""... Quindi, anche ‘a’ sarà sacrificata. ... Ed entrambe le ‘i’. ... E poi la ‘n’ alla fine."""
{f:5:Beatrice},"""Ora, devo sacrificare solo una ‘l’... ma sfortunatamente qui ce ne sono due."""
,C'erano due ‘l’. Non sapevo quali dovessi sacrificare.
,"Provai a tirarle fuori entrambe, ma le chiavi erano di forma diversa."
,"Quindi una è la risposta giusta, e l'altra quella sbagliata."
{f:5:Beatrice},"""Beh, ce ne sono solo due. ... Se sbaglio, posso semplicemente provare l'altra."""
,"A meno che sbagliare non attivi una trappola che faccia saltare in aria l'isola, ovviamente."
,"Pensando che fosse una perdita di tempo preoccuparsi, optai per la ‘l’ di destra e la tirai fuori."
,Rimasero cinque lettere nella parola.
{f:5:Beatrice},"""E ora, il primo crepuscolo è concluso. ... Adesso il secondo crepuscolo."""
,"Al secondo crepuscolo, coloro che rimangono divideranno i due che sono vicini."
{f:5:Beatrice},"""La ‘d’ e la ‘r’ sono vicine. Cosa significa dividere...? Le devo tirare fuori?"""
,"Ma se lo faccio, rimarranno solo tre lettere."
,"A quel punto, fui capace di fare una buona ipotesi su quello che significavano le frasi ‘perfora e uccidi’."
{f:5:Beatrice},"""Perfora e uccidi probabilmente significa girare le chiavi ed estrarle. In questo caso, le parti sul procedere dalla testa alla gamba significa iniziare da sinistra e andare verso destra."""
,"Se così fosse, devono rimanere cinque caratteri sul piano. In altre parole, ‘dividere’ non significa uccidere."
{f:5:Beatrice},"""Se è così, allora possiamo intendere ‘dividere’ come porre uno spazio tra la ‘d’ e la ‘r’. ... Ma come? Ancora una volta, ci son due modi per farlo...?"""
,Devo rimuovere la ‘d’ e spostarla sulla sinistra? Devo rimuovere la ‘r’ e spostarla sulla destra?
,"... Dopo averci pensato un po', capii che entrambe le scelte erano errate."
{f:5:Beatrice},"""No. Non è così. Ho sbagliato da quando ho rimosso quella ‘l’."""
,"Poco fa, ho rimosso quella destra, delle due ‘l’. Tuttavia, se avessi rimosso la sinistra..."
,... Sarebbe così.
,"Se si allineano in questo modo, è facile capire il prossimo passo. La ‘r’ viene spostata verso destra."
,"In questo modo, tutte le lettere sono sparse in maniera uguale. Dev'essere così."
{f:5:Beatrice},"""E questa prossima parte... è anch'essa difficile. ... Glorifica il mio nome...?"""
,È già chiaro che questo è un gioco di parole.
,Coloro che rimangono glorificheranno il mio nobile nome.
,Cosa dovrebbero fare le rimanenti cinque lettere? Probabilmente cambiare il loro ordine per formare una parola.
{f:5:Beatrice},"""... ‘u’, ‘d’, ‘r’, ‘l’, ‘o’... cosa dovrebbe essere fatto con queste cinque lettere?"""
,Glorifica... il mio nome.
{f:5:Beatrice},"""Heh. ... Come posso bloccarmi dopo essere arrivata a questo punto...? {n}Come fanno queste cinque lettere a glorificare un nome...?!"""
,Il nome di quell'uomo è Ushiromiya Kinzo. La ‘u’ è parte di Ushiromiya...?
,"No, diverse lettere non coincidono, e non ci sono proprio abbastanza lettere per formare Ushiromiya..."
{f:5:Beatrice},"""Una cosa è certa... ‘Il mio nome’ deve riferirsi a Kinzo. ... Allora, la ‘u’ sta per Ushiromiya, dopotutto? Come un'iniziale. ... Allora per cosa stanno ‘d’, ‘r’, ‘l’ e ‘o’? Non possono formare Kinzo. La ‘r’ e la ‘o’... stanno per Rokkenjima...? {n}Il padrone di Rokkenjima, Kinzo... hmm, non abbastanza lettere..."""
,"Questo indovinello mi lasciò totalmente confusa. Tuttavia, c'erano solo cinque lettere rimaste."
,Non possono esserci così tante combinazioni possibili per queste lettere. {n}Potrei andare per esclusione.
,"Pensando di provarci, tirai fuori la ‘u’."
,"... C'erano quattro lettere rimaste. ‘d’, ‘r’, ‘l’ e ‘o’."
{f:5:Beatrice},"""..."""
,La mia idea che la ‘u’ stesse per Ushiromiya fu come un oracolo celestiale.
,"Quando rimossi la ‘u’, pensai di formare una parola con le rimanenti quattro lettere."
,"‘d’, ‘r’, ‘l’ e ‘o’."
,"Quelle quattro lettere mi vorticarono in testa, cambiando il loro ordine... e si unirono in un'unica parola inglese che sarebbe servita a ‘glorificare’ Kinzo..."
{f:5:Beatrice},"""È lord. ... Lord...!"""
,"Era priva di alcun fondamento. ... Tuttavia, fu come un lampo di ispirazione."
,Cambiai subito le lettere prima che quel lampo svanisse dalla mia mente.
{f:5:Beatrice},"""‘l’, ‘o’, ‘r’, ‘d’! Lord! ‘u’! Ushiromiya! ... Lord Ushiromiya?!"""
{f:5:Beatrice},"""Al quarto crepuscolo... perfora la testa... oho?!"""
,"Era una chiave, per cui non l'avrei potuta girare se fosse stata quella sbagliata."
,Ma girò. Ero riuscita a perforarla...!
,"Perforai la prima lettera, la ‘l’, con un click... e poi la tirai fuori."
{f:5:Beatrice},"""Poi, il quinto crepuscolo...? Perfora il petto... e uccidi...!"""
,La ‘o’ fu perforata e tirata fuori facilmente.
,"Poi, la ‘r’. La prossima è la ‘d’. E finalmente, la ‘u’."
,"Quando girai la chiave della ‘u’, sentii una resistenza, come se qualche congegno fosse stato attivato."
,Aspettai che qualcosa cambiasse... ma niente.
,"Tuttavia, avevo la sensazione che fosse successo qualcosa. Una porta segreta deve essersi aperta da qualche parte qui intorno."
,... Aspettare non porterà a niente.
,Probabilmente qui ho fatto tutto il possibile...
,Tutte le lettere in ‘quadrillion’ sono state rimosse.
{f:5:Beatrice},"""Al nono crepuscolo... la strega risorgerà, e nessuno sarà lasciato in vita..."""
,"Perciò in questo modo, la strega è... io sono... risorta...?"
,"Il decimo crepuscolo. Il viaggiò avrà fine, e raggiungerai la capitale ove l'oro risiede..."
,Quando scesi dalla scaletta e guardai intorno... notai immediatamente quel piccolo cambiamento.
{f:5:Beatrice},"""... Quella statua di leone..."""
,"Ad un certo punto, la statua del leone di fronte alla cappella si era voltata di fronte ad una diversa direzione."
,... Come funzionava?
,Kinzo aveva progettato questo stravagante congegno sin da quando aveva iniziato a costruire su quest'isola...?
,"Camminai verso la statua del leone e la fissai. Oltre al fatto che puntava in una direzione diversa, non era cambiato niente. In questo caso, ora il leone sta guardando qualcosa in particolare...?"
,Segui la sua linea di vista... e vidi un'altra statua di leone.
,Anch'essa aveva cambiato la sua direzione.
{f:5:Beatrice},"""Capisco... quindi, seguo le indicazioni dei leoni. ... Intricato come sempre, capisco, Kinzo."""
,Non mi stavo più lamentando.
,... Provai un po' di rispetto e meraviglia verso Kinzo per aver preparato un così intricato congegno e non averlo fatto scoprire per tutti questi anni.
,C'erano statue di leone come delle guardie all'entrata e agli angoli della cappella.
,"La direzione in cui erano rivolti era cambiata, puntando verso il retro della cappella."
,Lì c'era qualcosa.
{f:5:Beatrice},"""... Oh..."""
,Non era più una sorpresa.
,Questo era dopo il congegno delle lettere. Dopo essere stata guidata dai leoni.
,"Perciò, quando apparve l'apertura di un passaggio segreto, con scale che portavano giù verso l'oscurità... non mi sorprese più."
{f:5:Beatrice},"""Quindi... è questa l'entrata per la Terra Dorata, Kinzo...?!!"""
Ushiromiya Lion,"""... Lo trovasti...? L'oro... del Nonno...?"""
Clair,"""Sì. ... Ci volle molto tempo per raggiungere... la Terra Dorata."""
Willard H. Wright,"""Secondo i giochi precedenti, c'era una stanza sotterranea per ospiti di riguardo, insieme a dieci tonnellate d'oro, giusto?"""
Clair,"""Sì. Dopo aver percorso una rozza scalinata... ci fu una porta alla fine del passaggio. All'interno c'era una stanza magnificamente arredata, una vera stanza VIP."""
Willard H. Wright,"""... E l'oro è tutto ciò che vi hai trovato?"""
Clair,"""Sì, in quel momento... sarebbe una bugia dire che non provai un senso di stordimento alla vista di tutto quell'oro accatastato..."""
{f:5:Beatrice},"""... Tutto questo è... reale...?"""
,Toccai leggermente col mio dito la pila d'oro. Era dura... e fredda.
,"Dovevo aver pensato che sarebbe crollata come un castello di sabbia, se l'avessi toccata."
,"Ora, non ci poteva essere dubbio. Quella era certamente... una pila di dieci tonnellate di lingotti d'oro."
{f:5:Beatrice},"""... Haha... ha..."""
,"Considerata la quantità d'oro che avevo appena trovato, immaginai che avrei dovuto piangere di gioia."
,"... Non me la sentivo davvero di ridere, ma pensai che fosse adatto da fare in una situazione come questa, quindi mi sforzai."
,"Proprio per questo, solo delle deboli risate mi uscirono di bocca."
,"In quel momento, persino più forte della gioia fu la sensazione di essere entrata in un posto dove non sarei dovuta essere..."
,"Non riuscii a pensare a cosa fare, ora che l'enigma dell'epigrafe era stato risolto."
,"Poi, sentii avvicinarsi dei passi."
,Provenivano dalla scalinata da cui ero entrata.
,Stava arrivando qualcuno. Poteva essere... Kinzo?
,"Se scoprisse che sono in un posto del genere, mi sgriderebbe duramente...?"
,"Pensai di nascondermi e di dimenticare ciò che era successo, ma le mie gambe non si mossero."
,"Continuai a rimanere lì, stordita, di fronte alla pila d'oro... mentre i passi si facevano sempre più vicini..."
{f:5:Beatrice},"""...!"""
,La porta si aprì... e vidi chi era.
,... Non... era Kinzo.
Ronoue Genji,"""..."""
{f:5:Beatrice},"""... Tu..."""
Ronoue Genji,"""... Hai raggiunto questo posto solo con le tue forze?"""
{f:5:Beatrice},"""C... Certamente..."""
Ronoue Genji,"""..."""
,"Per un po' di tempo, Genji fissò Beato in silenzio, come se stesse calcolando qualcosa."
,"Poi, lentamente batté le sue mani. ... Lo fece ancora e ancora."
,Ci volle un po' di tempo prima che capii che mi stava applaudendo...
Ronoue Genji,"""Il Padrone ha detto che passerà l'oro e la posizione di capofamiglia alla prima persona che risolve l'epigrafe. ... E credeva che quella persona sarebbe stata Beatrice..."""
{f:5:Beatrice},"""... Beatrice... io...?"""
Ronoue Genji,"""È destino. ... È stato il destino che ti ha portato a questo giorno."""
{f:5:Beatrice},"""..."""
,Non capivo ciò che Genji stava dicendo.
,"Di certo, lo shock di vedere l'oro mi aveva paralizzato..."
Ronoue Genji,"""... Da questa parte."""
{f:5:Beatrice},"""O-Ok..."""
,Genji aprì un armadio.
,Dentro vi era un busto che indossava un bellissimo vestito fatto di stoffa nera e cuciture dorate.
,"Quando lo vidi, capii immediatamente."
,... Era il vestito della strega.
,Il vestito nero indossato dalla Beatrice del quadro...
Ronoue Genji,"""Mettiti questo."""
{f:5:Beatrice},"""... Questo è..."""
Ronoue Genji,"""È... qualcosa che una volta indossavi."""
,"Io non ho mai indossato un vestito simile. Tuttavia, capii quello che intendeva Genji."
,Questo vestito era quello che Beatrice indossava una volta.
,E la persona che mostra il miracolo di aver risolto l'epigrafe è Beatrice.
,"Raggiungendo questa stanza... io sono successa alla posizione della vera Beatrice, quella del ritratto."
,Perché io mi chiamo Beatrice?
,"Perché il nome della Strega Dorata, che regna sulla notte di Rokkenjima, è Beatrice."
,... Esatto. Io non ero la vera Beatrice.
,"Ero una strega diversa, che aveva rubato il nome della strega dell'immaginazione di Kinzo."
,E ora... ero diventata la vera Beatrice...
,"Risolvendo l'enigma dell'epigrafe, la mia resurrezione sarebbe stata completa. ... Fui io a decidere quella regola."
,Tuttavia... questa era davvero... una cerimonia per resuscitare Beatrice...
,"In passato, credevo che potessi creare il mio destino con la magia. Che ironia il fatto che sia stato il destino a guidarmi in questo posto..."
,"In questo momento, devo veramente accettare e credere in questa parola chiamata ‘destino’..."
{f:5:Beatrice},"""E dopo che lo indosso...?"""
Ronoue Genji,"""... Andrai dal Padrone. Preparati."""
Ronoue Genji,"""... Aspetta qui."""
{f:5:Beatrice},"""... O... Ok."""
Ronoue Genji,"""Padrone. Sono Genji."""
,"Dopo che Genji bussò, si poté sentire il suono della porta dello studio che veniva sbloccata."
,"Dopo una singola occhiata che mi diceva di aspettare, Genji entrò da solo."
Kumasawa Chiyo,"""Non riesco a credere che sia arrivato questo giorno... il destino può essere una cosa così strana..."""
,Anche Kumasawa era con noi.
,"Pensai che questo scherzo, che non era davvero adatto a me, avrebbe portato ad un sacco di battute... ma lei non rise affatto."
,"Al contrario, quando mi vide... la sua espressione divenne rigida, come se il giorno tanto atteso, fosse finalmente arrivato."
,... Il mio cuore accelerò.
,"In teoria, quindi sarebbe stato capace di risolvere l'epigrafe. Non ci dovrebbe essere niente di strano in me che la risolvo..."
,"Gli altri continuarono ad avere espressioni umili... e questo, insieme a tutto il resto, la faceva sembrare una sorta di cerimonia solenne."
,Il silenzio soffocante continuò.
,"Alla fine, la porta si aprì e Genji si accostò fuori."
Ronoue Genji,"""... Entri... Beatrice-sama."""
,Lui stava dicendo quelle parole a me... ma non alla persona che ero fino a poco prima.
{f:5:Beatrice},"""..."""
Kumasawa Chiyo,"""Vada avanti... Beatrice-sama..."""
,Anche Kumasawa mi invitò con un rispetto inchino. Kinzo probabilmente mi stava aspettando dentro.
,Che espressione avrei dovuto avere...? Come dovrei salutarlo...? Non ne ho idea...
,"Come i due mi invitavano ad andare avanti, tutto ciò che potei fare fu evitare di inciampare sul mio vestito mentre camminavo."
Nanjo Terumasa,"""... Kinzo-san. Lei è qui."""
,"Kinzo era chino a terra, come in ginocchio davanti al ritratto di Beatrice."
,"Alle parole di Nanjo si voltò, ancora chino..."
Ushiromiya Kinzo,"""... Oh... ooooohhh..."""
,"Gli occhi di Kinzo erano già rossi dal pianto. Quando mi vide, gemette di meraviglia."
Ushiromiya Kinzo,"""... Beatrice... Beatrice..."""
,Si era persino dimenticato come alzarsi? Strisciò dal posto in cui era.
,... Mentre mi chiamava col nome della donna che aveva amato tempo fa.
,Il mio stordimento mi impediva di muovermi.
,"Poi, Kinzo afferrò l'orlo del mio vestito, lo strinse forte... poi lo piegò e singhiozzò."
Ushiromiya Kinzo,"""Beatrice... mi dispiace, mi dispiace... sapevo ciò che provavi... e tuttavia io... mi dispiace... ti prego, perdonami... per favore, ti prego, perdonami..."""
{f:5:Beatrice},"""..."""
,"Quelle parole non erano dirette a me. Tuttavia, stare semplicemente lì era tutto ciò che dovevo fare."
,"Il momento di espiazione di Kinzo, il momento che lui ha cercato per metà della sua vita, era finalmente arrivato."
,... La vita di un uomo è colma di peccato.
,"Quindi gli umani cercano il perdono mentre sono ancora in vita. Tuttavia, nella maggior parte dei casi, non c'è nessuno in questo mondo capace di donare tale perdono."
,"Era così anche per Kinzo. Non c'era più nessuno in questo mondo che poteva perdonarlo. ... Tuttavia, quel perdono era stato intrecciato insieme ad un miracolo, e ora Kinzo l'aveva ricevuto..."
Ushiromiya Kinzo,"""Ooooooohhh, Beatrice... Beatrice... non hai bisogno di perdonarmi... non hai bisogno di dire niente...! Solo una volta... io... volevo scusarmi con te...! Oooohhhhhh..."""
,Kinzo continuò ad afferrare l'orlo del vestito e piangere.
,I peccati degli uomini non sono perdonati dagli altri. Loro trovano perdono attraverso rimpianto e pentimento.
,"... Io voglio credere che qualche suo peccato, qualche sua colpa... sia stata perdonata grazie al modo in cui appaio..."
,Il singhiozzare di Kinzo cessò gradualmente... e lentamente mi guardò e si alzò.
,Barcollò. Nanjo corse a dargli supporto.
{f:5:Beatrice},"""..."""
Ushiromiya Kinzo,"""... Quindi... vedo che sei in vita... ne sono felice..."""
,"Questa volta, quelle parole non erano dirette attraverso me, ma a me. Esitai, non sapendo come rispondere."
Ronoue Genji,"""... Chiedo perdono per averlo tenuto come segreto per tutto questo tempo."""
Ushiromiya Kinzo,"""Non importa. ... Non ti incolpo, Genji... considerando il peccato che ho commesso... ogni singolo giorno fino ad ora è stato necessario per la mia espiazione..."""
Ronoue Genji,"""Tuttavia, non c'è dubbio che il miracolo di oggi sia vero. ... Con il suo potere, senza l'aiuto di nessuno... ha risolto l'epigrafe prima di chiunque altro."""
Ushiromiya Kinzo,"""Ben fatto... risolvere un'epigrafe così difficile..."""
{f:5:Beatrice},"""G... Grazie..."""
Ushiromiya Kinzo,"""... Sì. ... La tua voce assomiglia a quella di tua Madre. Persino il tuo volto mi ricordano quelle che furono Madre e figlia... non c'è dubbio che il sangue di Beatrice scorre nelle tue vene..."""
Kumasawa Chiyo,"""Sì. ... Le tracce della signora di Kuwadorian nella sua giovinezza sono qui."""
,Il mio volto sembra quello di qualcun altro...?
Ronoue Genji,"""... Beatrice-sama, la prego di perdonarmi per averlo tenuto segreto, persino a lei. I suoi genitori sono Beatrice-sama e il Padrone."""
{f:5:Beatrice},"""... Cos..."""
Kumasawa Chiyo,"""È vero. ... Hai vissuto come giovane senza genitori. Tuttavia, il tuo vero Padre è il Padrone. E la tua vera Madre... è Beatrice-sama."""
{f:5:Beatrice},"""... Questo è... umm... davvero..."""
Ronoue Genji,"""Sì. Tu discendi veramente da Beatrice-sama."""
,Un fato così strano... è davvero possibile...?
,"L'ho sognato. Sognato come sarebbe stato essere la Strega Dorata, Beatrice."
,Ma quel sogno era solo per me.
,"Perciò, sognavo che se l'epigrafe fosse stata risolta e la cerimonia eseguita, avrei compiuto la resurrezione come vera Beatrice."
,... Quindi è davvero plausibile... che dopo che l'ho risolto... Beatrice sia resuscitata...?
{f:5:Beatrice},"""Io... porto davvero... il sangue di... Beatrice...?"""
Ronoue Genji,"""Sì. Non c'è dubbio."""
Kumasawa Chiyo,"""... Dev'essere stata dura per te vivere fino ad ora senza conoscere l'affetto dei genitori... e tuttavia, guarda com'è stato magnifica la tua crescita..."""
{f:5:Beatrice},"""... Quindi... tutti voi sapevate...? Di me...?"""
,"Genji, Kumasawa e persino Nanjo annuirono in silenzio."
,"... Ora che ci penso, c'erano molti indizi."
,Ho sempre avuto la sensazione come se ci fosse qualcosa di speciale in me. {n}Genji e specialmente Kumasawa mi hanno sempre trattato molto gentilmente.
,"Allora... questo significa che questo giorno è un giorno promesso, che sarebbe alla fine arrivato non importa come...?"
,Non ci capisco più niente.
,È tutto un miracolo di Dio.
,Il destino promesso mi ha portato a questo giorno.
Ushiromiya Kinzo,"""... Beatrice. ... No... Lion."""
{f:5:Beatrice},"""...?"""
Ushiromiya Kinzo,"""Questo è il nome che volevo darti..."""
Ronoue Genji,"""... È il tuo vero nome."""
Ushiromiya Kinzo,"""Lion... ora ti restituirò tutto quello che Beatrice mi ha dato. ... Ti restituirò tutto l'oro, così come tutto quanto della famiglia Ushiromiya, da cui è stato creata."""
,"Kinzo tese la mano, che pareva come un albero secco e marcio."
,"Sul suo dito c'era l'anello con lo stemma dell'Aquila Mono-Alata, che era il simbolo del capofamiglia Ushiromiya."
,"Se lo tolse, lo afferrò fermamente e me lo porse."
,... Non sapevo che fare.
,"Lentamente, come se stessero venendo attirate in avanti... tesi le mie mani, palmi in alto."
,"Dopo aver premuto i suoi pugni contro le mie mani a coppa, Kinzo lentamente aprì le sue mani e lasciò cadere l'anello."
Ushiromiya Kinzo,"""... Lion, figlio mio... che si sia giocato col tuo fato è un risultato del mio peccato. ... Per favore, perdonami... tu ora erediterai il mio anello. Sei la nuova persona al comando degli Ushiromiya."""
Ushiromiya Kinzo,"""Tutto quell'oro appartiene a te. Chiedo che tu lo usi come meglio credi e spero ce ne sia abbastanza per guarire una piccola parte del dolore che hai sofferto... quella futile quantità d'oro può essere niente in confronto al peccato che ho commesso... ma anche così, dovrebbe essere sufficiente a portarti un po' di conforto."""
{f:5:Beatrice},"""T... Ti... ringrazio..."""
Ushiromiya Kinzo,"""... Lion. ... Ho una... ultima richiesta."""
{f:5:Beatrice},"""Q... Quale...?"""
Ushiromiya Kinzo,"""Potresti... chiamarmi...?"""
{f:5:Beatrice},"""... Uh... scusa, cosa hai detto...?"""
Ushiromiya Kinzo,"""Potresti... chiamarmi... Padre?"""
{f:5:Beatrice},"""..."""
Ushiromiya Kinzo,"""... Capisco perché non ne sei capace... non sono stato in nessun modo un Padre, per te. Inoltre, hai vissuto senza sapere niente di tuo Padre. ... Capisco che non sia un nome con cui mi puoi chiamare. E capisco che non ho alcun diritto di chiederlo. ... Ma, tenendolo in conto... ti prego... se solo potessi sentirlo... non avrei ulteriori rimpianti..."""
,... Dopo che mi è stato chiesto in questo modo... è possibile per me rifiutare?
,Anche se è mio Padre... io non riesco davvero a riconoscerlo come tale...
,Quindi sarebbe strano da dire.
,E tuttavia... decisi che dirlo era la cosa giusta da fare.
,Solo Dio può perdonare davvero i peccati.
,Ma... anche se temporaneamente... le persone possono essere salvate dal perdono degli altri.
{f:5:Beatrice},"""... P..."""
Ushiromiya Kinzo,"""..."""
{f:5:Beatrice},"""... Pa... dre..."""
Ushiromiya Kinzo,"""Heh... heheheh..."""
,Quella parola imbarazzata fece ridere Kinzo. Gocce d'argento caddero da entrambi i suoi occhi.
,In quel momento... l'ombra che aveva coperto il suo volto... fu spazzata via...
Ushiromiya Kinzo,"""Grazie... Lion. Figlio mio... e anche a Beatrice. Grazie per questa ultima possibilità... di chiedere perdono..."""
Ushiromiya Kinzo,"""... Ovviamente, non credo di essere stato perdonato solo con questo. ... Il resto lo farò mentre brucerò nelle fiamme dell'inferno. ... Io, Ushiromiya Kinzo, non ho più rimpianti in questa vita!! Neanche uno! Nessuna cosa non fatta o rimpianti!! Wahaha... wahahahahahahahaahahah!! Waaahhahahahahaahahahahahaha!!!"""
,"Guardando il cielo, Kinzo allargò le braccia come se stesse davanti ad un pubblico che applaudiva... ridendo a squarciagola."
,"Era l'ultimo piacere, conosciuto solo da coloro che sono stati liberati da tutti i rimpianti di questo mondo."
,... La risata di Kinzo si fece più debole... e quando scomparve...
,Lui crollò sulle sue ginocchia... come una marionetta coi fili tagliati... e lentamente... cadde a terra...
Kumasawa Chiyo,"""... P... Padrone..."""
Ronoue Genji,"""Dottor Nanjo..."""
Nanjo Terumasa,"""S... Sì..."""
,Nonostante il loro padrone fosse caduto... camminarono verso di lui lentamente.
,Lo sapevano già. L'anima di Kinzo... si era già spenta.
,"Dopo aver controllato il battito di Kinzo, Nanjo scosse la testa e si rialzò."
Nanjo Terumasa,"""... È stata una morte pacifica. ... Penso che non gli fosse rimasto alcun rimpianto."""
Kumasawa Chiyo,"""Può essere che... che il Padrone sia morto molto tempo fa. ... È stata solo la sua magia e tenacia che l'hanno mantenuto qui così a lungo. ... E... finalmente ha avuto l'opportunità di scusarsi con Beatrice-sama per tutto... compiendo così, l'ultima cosa che aveva in sospeso..."""
Ronoue Genji,"""... Per favore... riposi in pace. ... Io credo che si sia redento."""
{f:5:Beatrice},"""... Padre..."""
,Quella fu... la riunificazione di una sola notte tra me e mio Padre... e anche il nostro ultimo addio...
Ronoue Genji,"""... Quest'oro adesso appartiene tutto a lei. ... Se lo desidera convertire in denaro, posso occuparmene io."""
Nanjo Terumasa,"""Ho sentito che vale 20 miliardi di yen. ... Tutti i suoi sogni di questo mondo possono ora essere avverati con questo denaro."""
Kumasawa Chiyo,"""Hohohoho... dev'essere dura pensare a cosa fare con così tanto denaro quando diventa tuo all'improvviso."""
{f:5:Beatrice},"""... Non c'è niente che desidero tra le cose che il denaro può comprare. {n}Perciò, per il momento, lo lascerò qui."""
,"... Ovviamente, sono felice di avere così tanto denaro."
,"Tuttavia, esso non può guarire il dolore del mio cuore. Io voglio solo... che lui torni."
Ronoue Genji,"""Come desidera. Allora sarà lasciato qui. ... Inoltre, prenda questa chiave."""
{f:5:Beatrice},"""... Cos'è?"""
Ronoue Genji,"""È la chiave per la stanza per ospiti di riguardo sotterranea. Se la usa, non avrà bisogno di usare quel congegno così complicato."""
,Era la sola persona a conoscere la risposta all'enigma dell'epigrafe e ora possedeva anche l'unica chiave per quel posto.
,"... A questo punto, era davvero la persona padrona di questa stanza VIP dorata."
Ronoue Genji,"""Lei è già la persona che comanda Rokkenjima. Ha il diritto di sapere tutti i segreti di quest'isola."""
Nanjo Terumasa,"""... Dovremmo parlare anche di Kuwadorian."""
Kumasawa Chiyo,"""È la villa in cui viveva sua Madre. ... Sono sicura che ha sentito voci su di essa."""
{f:5:Beatrice},"""Kuwadorian..."""
Ronoue Genji,"""Ci sono due ville su quest'isola, una ad ogni capo. ... Una è la villa che conosciamo bene. L'altra è la villa segreta conosciuta come Kuwadorian."""
Kumasawa Chiyo,"""Sotto quest'isola c'è ciò che rimane di una base militare costruita durante la guerra. Il Padrone la usava per spostarsi tra i due capi dell'isola..."""
