Speaker,Italian (Ars Magica) (Old) (ITA)
Kanon,"Si mormora che se seguendole, si andrebbe incontro alla sciagura. ... In verità, c'era una domestica che ha infranto questa regola e si è licenziata a causa di una grave ferita."""
Ushiromiya Battler,"""... Aspettate un secondo, mi state prendendo in giro? Siete seri quando dite queste cose...?"""
Ronoue Genji,"""... Battler-sama, Beatrice-sama è già qui. Non credo che parlare in questo modo sia saggio."""
Kanon,"""A Beatrice-sama non piace la mancanza di rispetto. ... Se lei dubita della sua esistenza, le accadrà qualcosa di brutto."""
Kumasawa Chiyo,"""Battler-san... probabilmente lei troverà questa storia sgradevole. Ma lo sa? Beatrice ‘esiste’."""
Ronoue Genji,"""... Lei ‘esiste’. Beatrice-sama odia le persone che dubitano di questo fatto."""
Kanon,"""... Non capisce, Battler-sama? ... Beatrice-sama è già arrivata..."""
Ushiromiya Battler,"""... Dai, piantatela. Sapete che mi impressiono facilmente... mi state mettendo i brividi..."""
,"Tuttavia, negli occhi dei domestici non c'era nulla di scherzoso."
,"All'apparenza stavo ridendo, cercavo di fare il duro, ma iniziavo a impensierirmi. ... Anche i loro occhi si stavano facendo seri."
Kumasawa Chiyo,"""... Battler-san... la prego, smetta di mancare di rispetto a Beatrice-sama. {n}Per favore, mi creda..."""
,"Kumasawa baa-chan, che era sempre allegra e prendeva in giro le persone... ora stava dicendo questo con un'espressione del tutto seria."
Ushiromiya Battler,"""... B... Beh... certo, voi dite che esiste... ma io non vedo nulla... state dicendo che potrebbe essere proprio accanto a me? Piantatela di scherzare..."""
Ushiromiya Maria,"""Kihihihihihihihihihihihihihihihihi..."""
,"Proprio in quel momento, quella risata snervante riempì la cucina..."
,"... Quando mi voltai, Maria era in piedi davanti all'ingresso. ... Ma quell'espressione e quell'atmosfera, quella presenza... era del tutto identica a quella dei domestici."
Ushiromiya Maria,"""... Se la tua lunghezza d'onda è adatta o meno è deciso alla nascita. Battler è il tipo di persona la cui lunghezza d'onda non va bene per nascita. È per questo che non la puoi vedere. È per questo che non la puoi incontrare. È per questo che non le puoi parlare."
Ushiromiya Maria,"... Kihihihihihihihihihihihihihihihi. Sei il genere di persona che Beatrice odia più di tutti."""
,La risata di Maria sembrava quasi folle... ed era estremamente inquietante.
,... Era quasi come se stesse ridendo di me perché ero l'unico che non capiva.
Ushiromiya Maria,"""Vuoi sapere di più su Beatrice? ... Beatrice è... una strega che ha vissuto per mille anni. ... Con tutti i demoni al suo servizio, può sfruttare il potere dell'alchimia per creare la pietra filosofale e una grande quantità d'oro. Il Nonno ha costruito l'enorme ricchezza della famiglia Ushiromiya stipulando un contratto con lei."
Ushiromiya Maria,"... Ieri, ho letto la lettera di Beatrice, no? Era reale. ... Beh, credo che sia inutile tentare di costringerti a crederci."
Ushiromiya Maria,"... In fondo, sembra che tu sia nato senza la minima quantità di sesto senso, vero. Kihihihihihihihihihihihihihihihihi...!"""
Ushiromiya Battler,"""... Di che stai parlando? Streghe, demoni? Chi te ne ha parlato...?"""
Ushiromiya Maria,"""Kihihihihihihihihi. L'ho sentito da Beatrice stessa. Kihihihihihihihihihihi!"""
,"Maria alzò ancora la voce mentre rideva in quel modo irritante. ... Tuttavia, i domestici che assistevano alla scena non reagirono in alcun modo."
,"Lei aveva sentito tutto da... quella strega nel ritratto che decorava l'ingresso. Maria continuava a ridere con una voce strana, proprio come se quella fosse senza dubbio la verità..."
Ushiromiya Battler,"""... Maria, so che non è carino da parte mia, ma te lo chiederò ancora una volta, va bene...? Ieri, chi ti ha dato quella lettera?"""
Ushiromiya Maria,"""L'ho ricevuta da Beatrice. Quante volte devo dirtelo prima che tu capisca?"
Ushiromiya Maria,"... Non capisci, vero? Tu non riesci a vedere. Non ci credi, è così? Kihihihihihihihihihihihihihihihi."""
,"Proprio allora, la risata di Maria si interruppe all'improvviso."
Ushiromiya Maria,"""... Battler. Ancora non capisci? Beatrice-sama ‘esiste’."""
Ushiromiya Battler,"""‘Esiste’, dici... dove?"""
Ushiromiya Maria,"""Come ho detto, tu non capisci che Beatrice-sama ‘esiste’ qui."""
,"... Giusto. A pensarci, era da un po' che mi sembrava che ci fosse qualcosa di strano nello sguardo dei domestici."
,"... Pensavo che stessero semplicemente fissando il vuoto, ma... non era così."
,"I quattro presenti, Genji-san, Kanon-kun, Kumasawa-san, e Maria... tutti tranne me... stavano fissando un punto dietro di me..."
,"Trattenendo il respiro, guardai lentamente dietro le mie spalle."
,"... Naturalmente, non c'era motivo per cui qualcuno dovesse essere lì. {n}Lo sapevo dall'inizio!"
,... Però tutti nella stanza erano concentrati su quel punto come se ci fosse davvero qualcuno lì.
Ushiromiya Maria,"""Beatrice è una grande strega dorata che ha vissuto per mille anni. ... Ma siccome lei non può mostrarsi a umani con una lunghezza d'onda inadatta, non può parlare con loro."
Ushiromiya Maria,"... E sai una cosa? È davvero triste. ... Questo significa che odia profondamente quando le persone come te, nate senza un frammento della capacità necessaria ad avvertire la magia, rinnegano la sua esistenza...!"
Ushiromiya Maria,"... Sei fortunato, Battler. È davvero una cosa buona che ti abbia dato quell'amuleto ieri, vero? Non capisci che terribile maledizione Beatrice ti avrebbe lanciato a questo punto se non l'avessi portato con te? ... Sei davvero fortunato, Battler. Kihihihihihihihihihihihihihihihihihihi...!"""
Ushiromiya Battler,"""... Ah sì, quel portachiavi con lo scorpione. Pensavo fosse solo un giocattolino o qualcosa del genere, ma tu dici che ha davvero dei poteri?"""
Ushiromiya Maria,"""Kihihihihihihihi. Se non fosse stato per quello, in questo momento tu saresti steso nel capannone con la faccia distrutta come uno dei sacrifici. Kihihihihihihihihi, sei così fortunato, Battler...! Kihhihihihihihihihihihihihihihihihi!"""
Ushiromiya Battler,"""... Capisco. Quindi se non fosse stato per l'amuleto, sarei già stato ucciso..."""
Ushiromiya Maria,"""Perché Battler non crede in Beatrice...? Anche se lei ‘esiste’. Proprio ora, laggiù, guarda."
Ushiromiya Maria,"Kihihihihihihihi! Ehi, scommetto che ora vuoi crederci. Credici. E ringrazia Maria per averti dato quell'amuleto...!"
Ushiromiya Maria,"Se non fosse stato per quello, adesso saresti nel capannone. D'altra parte, forse avresti salvato qualcun altro in cambio, no? Kihhihihihihihihihihihi!"""
,*pop*.
,"... In quel momento, scoppiai a ridere. Giocare alle streghe era stato piuttosto divertente fino a quel punto, ma sfortunatamente, sembrava che quest'ultima parte fosse troppo per me."
Ushiromiya Battler,"""Hahahahahahah. ... Allora è tutto inutile, no, Maria? Se è così, mi spiace, ma aaah, è tutto inutile."""
,"Quando Maria mi vide scoppiare a ridere all'improvviso, lei smise. Anche se non capiva di cosa stessi ridendo, capiva bene che si trattava di qualcosa di spiacevole per lei."
Ushiromiya Maria,"""..."""
Ushiromiya Battler,"""Pensavo che ci saresti rimasta male, quindi prima non l'ho detto, ma..."
Ushiromiya Battler,"... l'amuleto che mi hai dato, credevo di averlo in tasca, ma ad un certo punto deve essermi caduto, capisci?"
Ushiromiya Battler,"... Allora non può essere vero che io sia vivo adesso solo grazie a quell'amuleto, e questo significa che, anche se dovrei essere stato maledetto dalla strega, in questo momento sto benissimo. ... Scusami, ma non credo in cose che non posso vedere coi miei occhi."
Ushiromiya Battler,"Sesto senso? Lunghezze d'onda? Avvertire la magia? Scusa, ma non credo in questa roba fittizia. Quando sento le ragazze in classe che iniziano a parlare della loro capacità di percepire il sovrannaturale, mi secca da morire!"
Ushiromiya Battler,"... Non so quanto ti stia pagando il Nonno, ma se stai cercando di convincermi ad unirmi a qualche culto, credimi, non ci riuscirai così facilmente."""
Kanon,"""... Battler-sama..."""
Ushiromiya Battler,"""... Kanon-kun e voialtri siete liberi di credere in quello che volete. Però, se credere in qualcosa o meno, io sono sempre quello che lo decide!"
Ushiromiya Battler,"Scusate, ma non riuscirò a credere in una storia bizzarra come quella di Beatrice finché non l'avrò vista coi miei stessi occhi...!!"""
,"Parlai energicamente e con chiarezza... quando lo feci, Maria iniziò a ridacchiare di nuovo."
Ushiromiya Maria,"""Kihhihihihihihihihihihihi...! Beh va bene così, no...? Le persone come te, la cui lunghezza d'onda è del tutto inadatta, non saranno mai in grado di vedere Beatrice ad ogni modo."
Ushiromiya Maria,"... Avrà luogo presto, la resurrezione. La resurrezione di Beatrice. ... Lei ha promesso che quando accadrà, parlerà e giocherà con me un sacco."
Ushiromiya Maria,"... Non c'è assolutamente motivo per dubitare o per costringerti a credere. {n}Lei apparirà molto presto. Kihihihihihihihihihi...!"""
,"Mentre alcune persone vanno al bagno dopo un pasto, altre preferiscono riposare per un po'."
,"Sembrava che diverse persone avessero lasciato il salotto, come me che ero andato in cucina a bere dell'acqua."
,"Alla fine, l'ordine di Natsuhi che tutti restassero assieme nel salotto, che nessuno fosse lasciato solo e che nessuno dovesse lasciare il salotto, anche se con riluttanza, era stato ritirato per forza di cose."
,"In ogni caso, se undici persone stanno chiuse nella stessa stanza dal mattino presto, l'aria inizierà a ristagnare."
,"... E dopo un po' di tempo, tutti avevano incominciato a riprendersi dallo shock di quella mattina. Forse il loro senso del pericolo si era indebolito col tempo."
,"... Era comunque un fatto certo che sei persone erano state uccise in questa villa, quindi nessuno era del tutto rilassato."
,"Perciò quando uscivano nel corridoio per prendere una boccata d'aria fresca, cercando di non dare a vedere la loro ansia... dopo poco si spaventavano a stare lì, isolati, e quindi ritornavano al salotto."
,"Bastava guardarli. ... Immagino che sia come la storia de ‘Il Vento del Nord e il Sole’. Se forzi qualcuno a stare rinchiuso, resisterà, ma se gli dici di fare ciò che vogliono, torneranno indietro obbedientemente."
,Le persone sono davvero ipocrite.
,"... Quando i domestici finirono di riordinare dopo il pasto, ritornarono obbedientemente in salotto proprio come Natsuhi oba-san aveva detto loro, e sedettero su un divano vicino all'entrata, aspettando pazientemente nuovi ordini."
,"Maria, come se avesse improvvisamente finito di giocare alle streghe, era ritornata la pura Maria che conoscevo bene, esclamando ‘uu-uu-’."
,"... Che diavolo era successo in cucina? ... Non avevo minimamente avvertito la presenza di questa persona chiamata Beatrice, che sarebbe dovuta essere dietro di me, invisibile."
,"... Tuttavia, mi era sembrato di poter scorgere un frammento di quella presenza in Maria..."
Ushiromiya George,"""Hai ragione. Quando Maria inizia a parlare di streghe, cambia. ... Battler-kun, anche tu l'hai visto giù in spiaggia ieri, vero?"""
Ushiromiya Battler,"""Ti riferisci al portachiavi con lo scorpione? ... No, non dico di quando si era sentita ferita, sto parlando di quando era sembrato che avesse una doppia personalità."""
Ushiromiya Jessica,"""Aah, è una cosa che capita a volte. ... Come quando Maria aveva iniziato a parlare del cerchio magico, succede a volte. Mette i brividi però."""
,"A quanto dice Jessica, pare che lei abbia visto la Maria che ride in modo sinistro varie volte."
,"In quest'occasione era successo in un momento delicato, e per di più, era la prima volta che la vedevo così quindi ero rimasto davvero scioccato..."
Ushiromiya Battler,"""Allora di che si tratta? Maria ha una doppia personalità o qualcosa del genere? Oppure stai dicendo che il suo sesto senso è particolarmente forte e lei ne è posseduta?"""
Ushiromiya George,"""... No, non penso sia questo. Non ti è mai successo? Quando eri piccolo, non c'era qualcuno diverso da te stesso che aspiravi ad essere?"""
,"Nel momento in cui gli esseri umani nascono, nessuno possiede un'individualità propria. Tuttavia, quando raggiungono l'età dello sviluppo, iniziano ad essere coscienti di se stessi e cominciano a sviluppare un senso di individualità."
,Vogliono essere diversi dalle altre persone.
,"... Ma questo non significa che scopriranno di essere diversi dagli altri nella loro classe, dato che impareranno le stesse cose a scuola e condurranno lo stesso stile di vita."
,"Quando se ne accorgono, iniziano innanzitutto a infrangere le regole durante quella che viene chiamata l'età della ribellione. Siccome tutti seguono le regole, loro vogliono dimostrare la loro individualità infrangendole."
,"... Anche le persone che definiscono questo comportamento infantile e ne ridono, capiranno che si tratta solo di un adorabile marmocchio che cerca se stesso, quando guarderanno questa storia sotto questa luce."
,"... Beh, sto parlando di questa roba come fossi un genio, ma in realtà l'ho sentita prima da George-aniki."
,Io stesso ero uno di quei ragazzini vergognosi che pensavano che comportarsi come dei piccoli bastardi fosse figo...
,"Ecco, ero nell'età in cui cerchi di farti notare dal sesso opposto."
Ushiromiya George,"""La caratteristica principale della crescita è che le persone cercando di dimostrare che non sono più bambini. È lo stesso impulso che spinge un pulcino a rompere il guscio dell'uovo. Sapete qual è la differenza tra un bambino e un adulto?"""
Ushiromiya Battler,"""L'età? O l'aspetto fisico?"""
Ushiromiya George,"""No, è l'esperienza. Gli adulti possono prendere alla leggera i bambini perché questi hanno pochissima esperienza. Il motivo per cui sbuffano e non prendono sul serio i bambini quando dicono qualcosa è perché i bambini non sanno nulla del mondo."""
Ushiromiya Jessica,"""Già, questo lo capisco. Quando sei piccolo, cerchi di parlare come se avessi capito tutto della vita, e cerchi di comportarti come un adulto. ... Qualsiasi cosa dica un bambino, gli adulti non lo prenderanno mai in considerazione perché è troppo ingenuo o perché pensano che sarebbe in grado di capire solo ‘quando sarà grande’."
Ushiromiya Jessica,"... Beh, sarà vero probabilmente, ma per un bambino è irritante, come se venissero snobbati."""
Ushiromiya Battler,"""... Capito. L'importante è la conoscenza e l'esperienza. ... Naturalmente, l'età non rende degna di rispetto una persona che ha sprecato tutta la sua vita."""
Ushiromiya George,"""Quindi, quando cercando di emergere rispetto agli altri bambini, si ispirano anche a personalità diverse da quelle che li circondano. Se quello che separa bambini e adulti è conoscenza ed esperienza, allora...?"""
Ushiromiya Battler,"""... Ci sono, se sanno qualcosa che nessun altro sa, questo diventa parte della loro identità."""
Ushiromiya Jessica,"""Sapete, quando ero alle elementari, imparavo cose che nessun altro sapeva, avevo cose che nessun altro aveva, e mettevo cose che nessun altro indossava, e per questo motivo ero una specie di eroe. Scommetto che tu hai fatto lo stesso, Battler."""
Ushiromiya Battler,"""Già, già. Di sicuro c'è stato un periodo in cui volevo essere il primo in qualcosa. ... Capisco, era perché volevo smettere di essere un bambino, ero nel periodo in cui stavo crescendo."""
Ushiromiya George,"""Se lo si vede sotto una luce positiva, quel periodo, forzandoti a differenziarti dagli altri, ti spinge ad acquisire abilità e conoscenze che nessun altro possiede."
Ushiromiya George,"... Questo è interessante anche sotto un punto di vista sociologico. Siccome odiano essere come gli altri, le persone imparano a fare cose che gli altri non sanno fare. In questo modo, la società acquisisce una vasta gamma di capacità che occorrono alla sua sopravvivenza. ... La preveggenza nel piano degli dei è davvero sorprendente."""
Ushiromiya Battler,"""Beh, una forte individualità può essere anche negativa, no? Come quando in una classe tutti studiano sodo, e io sono l'unico sfaticato, salta subito all'occhio."""
,... In realtà ero stato davvero così. Solo di recente avevo finalmente imparato ad apprezzare quel professore delle medie che mi schiaffeggiava dopo le lezioni.
Ushiromiya Battler,"""Ma, beh, cercavo di saltare ostacoli che nessun altro riusciva a saltare, di correre più veloce che potevo, di superare quelli con voti alti quando facevamo la maratona. Semplicemente, mi sentivo di farlo."
Ushiromiya Battler,"... Era nella mia natura il fatto che, se non riuscivo bene nello studio, potevo comunque rifarmi nello sport. ... Capisco, mi sono dato davvero da fare crescendo."""
Ushiromiya Jessica,"""In fondo, è vero che i ragazzi tendono a concentrarsi di più sull'attività fisica."
Ushiromiya Jessica,"Ma sapete? Le ragazze a quell'età si concentrano di più sul lato spirituale. ... Scommetto che nella vostra classe c'erano gruppi di ragazze con un forte interesse per la chiromanzia e il sesto senso."""
Ushiromiya Battler,"""Sì, sì! C'erano, c'erano! Venivano da me per chiedermi il mio segno e il gruppo sanguigno! E poi ridevano ‘Aah, lo sapevo, *giggle* *giggle*!’ Mi facevano innervosire."
Ushiromiya Battler,"Qualunque sia la classe, alle ragazze piace la chiromanzia. Capire se sei in grado di avvertire gli spiriti o meno, che tipo di capacità sovrannaturale hai, se puoi vedere cose che non si possono vedere. Queste cose succedevano sempre."""
Ushiromiya George,"""È perché né la chiromanzia né le capacità sovrannaturali vengono insegnate a scuola. Per le ragazze, che sono più introverse dei ragazzi, è un tipo di cosa su cui è facile costruirsi un'identità, e che loro trovano molto interessante."""
Ushiromiya Jessica,"""Proprio come quando i ragazzi iniziano a crescere e iniziano a comportarsi da duri e a ribellarsi agli adulti, quando le ragazze entrano in quel periodo, iniziano ad interessarsi al sovrannaturale. ... Beh, a me però non è successo!"""
Ushiromiya Battler,"""... Quindi l'interesse di Maria per l'occulto non è poi così raro nelle ragazzine della sua età?"""
,... Anche se la metti così... mi chiedo se questo spieghi quella specie di sinistra doppia personalità...
,"... Mah, penso di poterlo accettare più o meno."
Ushiromiya George,"""Come avete appena detto, diventare un adulto significa acquisire conoscenza ed esperienza. Dobbiamo insegnare molto ai bambini affinché acquisiscano questa conoscenza e si risveglino davvero."
Ushiromiya George,"... Il mondo di un bambino, ora come in passato, si allarga rapidamente, e ci sono delle illusioni che sono convenienti durante quel periodo. Capite?"""
Ushiromiya Jessica,"""Lo si vede sempre nei manga e negli anime vero? Più o meno funziona così. Tipo dei ricordi di un passato remoto che vengono risvegliati. O qualcuno che viene posseduto dallo spirito del grande chissà chi."""
Ushiromiya Battler,"""Ah, oppure un gene dormiente che viene riattivato, o un potere o dei ricordi sigillati che ritornano. Ci sono un sacco di cose del genere. Per qualche motivo tutte queste cose sono parecchio popolari a quell'età. ... Perché piacciono tanto?"""
Ushiromiya George,"""Tutti gli esempi che avete fatto sono illusioni che i bambini possono usare per arricchire la loro conoscenza e la loro esperienza senza fatica. Se una ragazzina di nove anni dice di essere posseduta da una strega che ha mille anni, è perché dicendo questo, guadagna l'identità di una persona di 1009 anni."""
Ushiromiya Jessica,"""Quindi stai dicendo che studiare è scocciante. Ma per le persone che vogliono imparare cose che nessun altro sa fare per vantarsene e ricevere attenzione, è un'illusione che a loro fa comodo."""
,"Quindi in questo modo può vantarsi senza dover lavorare o studiare. {n}Capisco, non è forse il sogno più grande per un bambino, questo?"
Ushiromiya George,"""Inoltre, nel loro desiderio di non essere più bambini, proiettano sempre l'immagine del loro ideale, e non è raro che quell'immagine nata dai loro desideri divenga una seconda personalità."
Ushiromiya George,"Anche tu, Battler-kun, sono sicuro che il tuo comportamento è un po' diverso a casa e a scuola, giusto? Probabilmente sarebbe imbarazzante se qualcuno a scuola ti vedesse come sei a casa. A scuola, cerchi di mostrarti come vorresti essere, ma è a casa che sei davvero te stesso."""
Ushiromiya Battler,"""... Quindi, in altre parole, cambio il mio modo d'essere a seconda della situazione. ... Stai cercando di dire che avere personalità multiple è molto comune?"""
Ushiromiya Jessica,"""Una ragazza che è fan dell'occulto potrebbe dire che è posseduta e poi risvegliata. A dirla tutta, ci sono bambine che riescono a cambiare improvvisamente personalità."
