Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Eva,"""... Vi ringrazio. ... Se i parenti fossero riuniti senza me presente, mi sentirei come se tutti iniziassero a parlarmi alle spalle. ... È una vecchia mania di persecuzione. Mi dispiace, ok?"""
Ushiromiya Rosa,"""... Non parlerò. Pensare che potessi dire qualcosa di male su di te mentre non ci sei, Nee-san."""
Ushiromiya Eva,"""..."""
Ushiromiya Rosa,"""... Che succede? Nee-san, non ti stai comportando stranamente da un po'? {n}Non dovresti dormire almeno un pochino?"""
Ushiromiya Eva,"""... Hai ragione. Pensavo solo a come fare soldi entro marzo ma mi fa solo peggiorare il mal di testa."""
Ushiromiya Rosa,"""Non va bene. Riposa. ... Mi tratterrò così da non far peggiorare la tua emicrania. È venuta anche a me da prima."""
Ushiromiya Eva,"""... Grazie. ... Allora, conto su ciò che avete detto e dormirò un po'."""
Ushiromiya Hideyoshi,"""Che succede, Eva? Perché tutto d'un tratto sei così infuriata? ... Mi dispiace, per favore lasciateci riposare ancora un po'. Le mie scuse..."""
,"Dopo essersi scusato più volte come se stesse pregando, Hideyoshi seguì Eva, e lasciò il salotto."
Ushiromiya Krauss,"""... Non mi piace quest'atmosfera. È tutto così cupo."""
Ushiromiya Kyrie,"""Non c'è da sorprendersi. ... C'è stato un omicidio di prima mattina. E da quel momento mangiamo cibo in scatola e giriamo armati. ... È normale essere stressati."""
Ushiromiya Rosa,"""Mi chiedo se anche i ragazzi al piano di sopra si sentano così. ... Sono preoccupata per Maria. Diventa nervosa in momenti del genere."""
,"In quel momento, sentirono un pesante suono di passi proveniente dal secondo piano. La dependance era un edificio ben costruito, per cui non avrebbero dovuto sentire il suono dei passi."
,Era come il suono di qualcuno che sbatteva i piedi frustrato.
,"E in un istante, oltre al suono che sembrava causato dal suo correre avanti e indietro per il secondo piano, potevano sentire Maria gridare uu-uu-uu- ripetutamente in tono irritato."
,"Rosa si afferrò la testa, i suoi capelli svolazzavano, e gemette in agonia senza voce..."
,"Gli adulti le diedero consciamente le spalle, fingendo di non accorgersene."
,La fonte del chiasso scese dal secondo piano ed entrò nel salotto.
,"Era Maria, che singhiozzava, insieme agli altri ragazzi e Nanjo."
,"... In altre parole, erano scesi tutti a causa delle bizze di Maria."
,Rosa non poteva nascondere i suoi capogiri a causa del nuovo fastidio che sua figlia arrecava a tutti gli altri...
Ushiromiya Jessica,"""C-Ci dispiace, Rosa oba-san... abbiamo provato a calmarla, ma non ci ha proprio ascoltati..."""
Ushiromiya Maria,"""Uu-uu-uu-!! Uu-uu-uu-!! Waaaaaaaaaaaaaaaaahhh!!"""
Ushiromiya Rosa,"""... Che c'è, Maria? Potresti fare un po' più di silenzio? Ci stanno guardando tutti."""
Ushiromiya Battler,"""È per quella rosa nel giardino... improvvisamente ha iniziato a dire che era preoccupata."""
Ushiromiya George,"""... Sembrava mezza addormentata. Si è svegliata all'improvviso e ha iniziato a dire quanto fosse preoccupata per quella rosa. ... Maria-chan, calmati. {n}Era solo un sogno..."""
Ushiromiya Maria,"""Uu-uu-uu-uu-!! Quella era la rosa di Maria e Beatrice-!! Quindi se Maria non se ne prende cura, Beatrice si arrabbierà-!! Potrebbe essere di nuovo marcia! {n}Uu-uu-uu-! Uu-uu-uu-uu-!!"""
Ushiromiya Rosa,"""... Aaah... ti sto dicendo di calmarti un po', capito?!?!"""
,Il tono di voce improvvisamente più forte di Rosa sorprese i ragazzi.
,"Ma i lamenti di Maria si fecero solo più rumorosi, e i suoi capricci aumentarono ugualmente."
Nanjo Terumasa,"""R... Rosa-san. Non dovrebbe sgridare una bambina senza risparmiarsi... in casi come questi, sarebbe bene dar loro del latte caldo o qualcosa del genere."""
Ushiromiya Krauss,"""... Ce n'è qui?"""
Ushiromiya Natsuhi,"""Dopo aver preso il latte per la colazione, ora è finito..."""
Ushiromiya Rudolf,"""Qualcuno ha un sedativo per bambini...? Tipo quelle pillole argentate?"""
Ushiromiya Rosa,"""Le ho!! Sì, le troverò e gliele darò!!"""
,"Senza nascondere la sua collera, Rosa afferrò la borsa poggiata sul divano e cercò delle medicine. ... Sembrava che avesse portato dei sedativi per bambini per i capricci di Maria."
,"Li trovò e aprì il flacone, ma doveva essere vuoto. Irritata, Rosa lo scosse più volte, ma non cambiava il fatto che non ci fosse nulla dentro."
,"... Mentre faceva ciò, il pianto di Maria si fece ancora più acuto..."
,"In quel momento, Eva era poggiata sul letto, sotto le coperte."
,"Hideyoshi tornò dal bagno, stringendo un fazzoletto zuppo d'acqua."
Ushiromiya Hideyoshi,"""... È una brutta febbre... sono sicuro che è colpa dell'aria venefica di questa conferenza di famiglia... per il momento, dimenticati tutto degli altri parenti. ... Va bene?"""
,"Mentre Hideyoshi le parlava gentilmente, poggiò il fazzoletto bagnato sulla fronte caldissima di Eva."
,Eva vi posò sopra la sua mano.
Ushiromiya Eva,"""... La tua mano... è così fresca."""
Ushiromiya Hideyoshi,"""Se la mia mano ti sembra gradevole, la tua febbre deve essere davvero brutta. Non preoccuparti, presto la medicina farà effetto. In più, la mia mano è magica. Basta poggiarla sulla tua fronte così, e la febbre sparirà subito."""
Ushiromiya Eva,"""Hai ragione. ... La tua mano mi fa sempre passare la febbre..."""
Ushiromiya Hideyoshi,"""Già. Non hai bisogno di un dottore quando hai la mia mano. Non preoccuparti e chiudi gli occhi. ... La febbre passerà grazie alla mia magia..."""
Ushiromiya Eva,"""Sì, lo so... posso sentire la tua magia."""
,"Hideyoshi stava per chiamarlo effetto placebo, ma si fermò."
,"... Se Eva diceva che poteva sentire la magia dalla sua mano, allora andava bene per il momento..."
Ushiromiya Eva,"""... Mi chiedo se la magia esista davvero."""
Ushiromiya Hideyoshi,"""Certo. Esiste. Anche se solo quelli che vi credono possono capire. ... In realtà c'è molta magia del genere in giro per il mondo."""
Ushiromiya Eva,"""... Se la magia esiste davvero... allora mi chiedo se esistano davvero anche le streghe."""
Ushiromiya Hideyoshi,"""Oh? Ti riferisci alla strega della foresta, Beatrice? Probabilmente esiste per chi ci crede. Proprio come Dio. Non si mostra di fronte a nessuno eccetto quelli che vi credono fermamente."""
Ushiromiya Eva,"""... È lo stesso per me. ... Molto tempo fa, ero in grado di usare la magia."""
Ushiromiya Hideyoshi,"""Oh. Davvero? Allora anche tu eri una strega."""
Ushiromiya Eva,"""... Sai, avevo un sogno che volevo realizzare a tutti i costi. Dopo averlo desiderato con tutte le mie forze e aver fatto di tutto, si realizzò senza fallire. Con la mia magia, i miei voti erano sempre i migliori, e diventai addirittura il presidente del consiglio studentesco, e lavorai sodo per entrare nell'università che volevo. ... Tutto quello che desideravo si avverava."""
Ushiromiya Hideyoshi,"""È vero. la tua magia è sempre stata qualcosa con cui fare i conti... tu sei sicuramente una strega. ... E lavori più duramente di chiunque altro. ... So tutto al riguardo."""
Ushiromiya Eva,"""... Sai, quando ero una bambina, per tutto il tempo, c'era un'altra me al mio interno, che mi appoggiava sempre. ... E quell'altra me stessa era una strega."
Ushiromiya Eva,"... Non credevo in Beatrice, la strega della foresta. Ho sempre creduto che se fosse esistita una strega di Rokkenjima, quella doveva essere la strega nel mio cuore. ... Ero così grata a quella strega dentro di me. ... Le fui sempre grata... per avermi fatto incontrare te..."""
Ushiromiya Hideyoshi,"""... Sei sempre troppo timida quando ti ammali. ... Non dire nulla per il momento. ... Rimarrò così per tutto il tempo, finché la febbre non sarà scesa."""
Ushiromiya Eva,"""... Sì. ... Per nessun motivo... non togliere la tua mano. ... In qualche modo... sento come se io stia diventando qualcosa che non sono io... e adesso ho paura. ... Ho la sensazione che la strega dentro di me, sia stata provocata da Beatrice, e stia diventando sempre più forte. ... In qualche modo, sembra che stia per inghiottirmi."""
Ushiromiya Hideyoshi,"""Va tutto bene. Finché io sarò con te, non c'è niente di cui aver paura! Ricordi quella volta in cui andammo in quel paese pericoloso e l'intero autobus venne rapinato? Li ho respinti io!"""
Ushiromiya Eva,"""... Non gli hai semplicemente dato il tuo orologio d'oro e li hai pregati di andarsene? ... È stato piuttosto patetico... ma è stato bello..."
Ushiromiya Eva,"... Per nessun motivo... non togliere la tua mano... neanche se dovessi addormentarmi. ... E anche se qualcosa di spaventoso sgattaiola dentro... proteggimi..."""
Ushiromiya Hideyoshi,"""Si, lascia fare a me. ... Ecco perché ti sto dicendo di smetterla di preoccuparti e di dormire. Perché la medicina e la mia magia inizieranno a funzionare molto presto..."""
,Eva finalmente calmò il suo cuore e chiuse gli occhi.
,"... In quel momento, ci fu il suono di una porta che veniva aperta violentemente in direzione dell'atrio."
,"Sembrava che Maria stesse facendo i capricci, e si sentivano urla di uu-uu-, insieme alle grida di rimprovero di Rosa."
,"... Questo probabilmente fece male alle orecchie di Eva. O magari stava trattenendo un'emicrania. Eva gemette come se stesse soffrendo, e si immerse nelle coperte."
,"Era facile indovinare cosa fosse successo. Maria stava probabilmente facendo i capricci per qualche motivo, mentre attraversava l'atrio, e aveva iniziato a discutere con Rosa mentre lei rimproverava sua figlia."
,"... E allora, può darsi, era troppo pietoso per essere mostrato di fronte agli altri parenti, quindi Rosa aveva portato Maria fuori nel corridoio."
,"... Hideyoshi non voleva interferire con i problemi di Rosa e Maria. ... Ma solo per il momento, visto che le condizioni di Eva erano così gravi, voleva che portassero il loro putiferio da un'altra parte."
Ushiromiya Hideyoshi,"""... Aspetta solo un attimo. Chiedo loro di fare piano."""
Ushiromiya Eva,"""... T-Torna subito..."""
Ushiromiya Hideyoshi,"""Non preoccuparti, non lascerò questa stanza."""
,"Hideyoshi tolse la catena, aprì la porta, e sporse il viso nel corridoio. {n}Incontrò immediatamente lo sguardo di Rosa."
Ushiromiya Hideyoshi,"""... Va tutto bene, Rosa-san?"""
Ushiromiya Rosa,"""Mi dispiace, tutto questo rumore ti ha svegliato...?"""
Ushiromiya Maria,"""Uu-uu-! Uu-uu-uu-uu-!!!"""
Ushiromiya Hideyoshi,"""... Maria-chan, scusa. Eva oba-san non si sente bene, e sta cercando di dormire. Potresti fare un po' più piano...?"""
,Il tono di Maria non cambiò dopo la richiesta di Hideyoshi.
,"Continuò a gridare uu-uu- e a ripetere ‘La rosa di Maria, la rosa di Maria’."
,"Rosa schiaffeggiò la guancia di Maria, la sollevò mentre le copriva la bocca, e la trascinò verso l'entrata, cercando almeno di allontanarsi un po' dalla stanza di Hideyoshi."
,"... Sarebbe stata vivace ancora per un po', ma aveva avvisato Rosa per il momento. Affidandosi alle azioni di Rosa come Madre, Hideyoshi chiuse la porta."
Ushiromiya Eva,"""... Maria-chan sta ancora facendo i capricci?"""
Ushiromiya Hideyoshi,"""Sembra di si. ... È difficile anche per Rosa-san. ... Ripensandoci, il nostro George è quasi troppo buono per essere vero. Dovremmo esserne grati."""
Ushiromiya Eva,"""... Hai ragione. ... Nn... la mano."""
Ushiromiya Hideyoshi,"""Oh, scusa, scusa. ... Guarda, è la mano magica."""
,Mise di nuovo la mano sulla fronte di Eva.
,... Magari c'erano davvero dei poteri magici in quella mano.
,"Un aspetto davvero tranquillo salì sul volto di Eva, e a poco a poco, cominciò a scivolare nel mondo dei sogni."
,"Come aveva promesso, Hideyoshi tenne la sua mano sulla sua fronte..."
,"Presso l'entrata, con la sua mano ancora contro la bocca di Maria, Rosa era perplessa su cosa fare dopo."
,"Non era stata in grado di sopportare gli sguardi degli altri nell'atrio, e aveva urlato ai ragazzi di andare al piano superiore, correndo fuori dall'atrio."
,"Poi era uscita nel corridoio, solo per sentirsi dire da Hideyoshi che era troppo rumorosa."
,Dove dovrei andare ora? ... Dove dovrei portare questa bambina che sta facendo i capricci?
,Sentiva come se lacrime di frustrazione dovessero uscire da un momento all'altro...
,"Mentre Maria continuava a divincolarsi cercando di urlare, Rosa mise la bocca sull'orecchio di Maria, e provò a persuaderla con una voce adeguatamente calma."
Ushiromiya Rosa,"""... Maria, vuoi davvero vedere la rosa così tanto...?"""
,"Maria annuì diverse volte, mugugnando uu-uu-."
Ushiromiya Rosa,"""... Perché vuoi vedere così tanto la rosa? Ascolterò perché sono tua Madre, quindi vorresti dirmelo con calma? Ti colpirò se urlerai."""
Ushiromiya Maria,"""... La rosa di Maria... Beatrice l'ha rianimata. ... Potrebbe essere rovinata di nuovo... Maria è preoccupata... non può dormire finché non è sicura..."""
,"In ogni caso, sembrava che fosse ancora infastidita riguardo a quella rosa marcata del giorno prima."
,"Rosa sentì il suo mal di testa pulsare ancora, ma perlomeno era un po' sollevata che Maria avesse finito di piangere."
Ushiromiya Rosa,"""Ad ogni modo, proprio ora tutti sono in un brutto momento. Quindi non disturbare Mamma né nessun altro. ... Puoi preoccuparti quanto vuoi di quella rosa domani, quando smetterà di piovere. Quindi per adesso, ascoltami...!"""
Ushiromiya Maria,"""No. ... No, no, no, no. La rosa di Beatrice e di Maria... uuuu... uu-uu-. Waaaaaaaaaaahh!!"""
,"Rosa coprì istintivamente la bocca di Maria. Aveva parlato un po' troppo duramente, e l'aveva fatta agitare di nuovo..."
,Rosa capì che era in parte colpa sua e schioccò la lingua in un moto di rabbia con se stessa.
,"Ma Maria pensò che fosse diretto a lei, e le sue urla divennero addirittura più intense..."
Ushiromiya Rosa,"""... Ti prego, fai silenzio... che cosa posso fare per farti smettere di piangere? Cosa dovrei fare per farti ascoltare quello che dice la tua Mamma?"""
Ushiromiya Maria,"""..."""
,"Improvvisamente. Maria smise di piangere così velocemente che sembrava innaturale. ... Poi si voltò, e mormorò."
Ushiromiya Maria,"""... Se Maria riesce a vedere la sua rosa, Maria starà tranquilla fino a domani."""
Ushiromiya Rosa,"""Davvero?"""
Ushiromiya Maria,"""Sì. ... Se andiamo nel roseto e vediamo la rosa di Maria, Maria sarà obbediente."""
Ushiromiya Rosa,"""..."""
Ushiromiya Maria,"""Davvero, Mamma."""
Ushiromiya Rosa,"""..."""
,"Se terrà buona Maria per il momento, Rosa pensò che anche uscire con questo vento e questa pioggia sarebbe un piccolo prezzo da pagare."
,"Pensò che potesse essere un po' avventato. ... Ma alla fine, nessun omicidio né niente del genere era avvenuto in realtà."
,Tutto quel clamore dal mattino era tutta una farsa organizzata da Kinzo.
,"Pensando attentamente a quella catena di stanze chiuse, era chiaramente tutta scena..."
Ushiromiya Rosa,"""... Davvero mi ascolterai se riesci a vedere la rosa?"""
Ushiromiya Maria,"""Sì. Davvero, Mamma. ... Kihihi."""
Ushiromiya Rosa,"""..."""
Ushiromiya Maria,"""Ouch."""
,"Rosa non ignorò quella risata spaventosa, e colpì gentilmente Maria con il pugno. E scrollò le spalle, come per arrendersi."
Ushiromiya Rosa,"""... Capito. Se è solo un'occhiata, allora sono d'accordo. Va bene?"""
Ushiromiya Maria,"""Sì, Mamma. Prometto. ... Kihihihihihihihihihihihihihihi."""
,"Ancora una volta, Rosa valutò il peso del suo fucile."
,... Va bene. È solo una farsa. Non c'è mai stato nessun assassino su quest'isola sin dall'inizio...
Ushiromiya Battler,"""Dannazione, aspetta, Rosa oba-san...!! Rosa oba-san e Maria sono... i sacrifici per il secondo crepuscolo?! Dannazione dannazione dannazione, qualcuno, notatele, dite loro di fermarsi!! Cosa stanno facendo quelli nel salotto e noi ragazzi?!!"""
{f:5:Beatrice},"""Hmm. Sono rispettosi nei confronti della relazione pietosa di Rosa con sua figlia, e stanno forzatamente cambiando argomento. Il gruppo di cui fai parte è andato al primo piano, e sta parlando di qualcos'altro mentre guarda la TV."""
Ushiromiya Battler,"""Bastarda!! Qualcuno, notatele! Chi è il più vicino, è Hideyoshi Oji-san?! {n}Ti prego, accorgiti che quelle due stanno uscendo dalla porta principale, aaaaaaaaaaaaaahhh!!"""
{f:5:Beatrice},"""Non lo raggiungerà, non lo raggiungerà *cackle*! Non disturbare il loro prezioso tempo insieme. Fuhahahahahahaha...!"""
,"Hideyoshi continuò a parlare cordialmente, la sua mano sulla fronte di Eva."
,Non notò per niente che Rosa e Maria stavano uscendo dalla porta principale.
,"In quel caso, era impossibile per gli altri nell'atrio, che era anche più lontano, accorgersene. E la stanza dei cugini al primo piano era anche peggio...!"
{f:5:Beatrice},"""Perché sei così spaventato? Non mi hai sconfitto con quella mossa audace, dicendo che il colpevole era morto in un incidente durante il primo crepuscolo?"
{f:5:Beatrice},"... Questo non significa che non c'è più un colpevole su quest'isola...? *cackle*cackle*cackle* cosa c'è di cui preoccuparsi...?"""
Ushiromiya Battler,"""Taci, riesco a leggerti come un libro aperto!! Qualcuno le fermi, quelle due verranno uccise!! Qualcuno, fermateeeeeeleeeeeee, aaaaaaaaaaaaaahhh!!"""
,... Non c'era modo che l'urlo senza voce di Battler raggiungesse Rosa o Maria.
,Loro due potevano essere viste nel roseto.
,"La pioggia era ancora terribile, ma fortunatamente, il vento si era un po' calmato."
,"... No, forse non era stata fortuna. Perché forse, se il vento fosse stato un po' più forte, Rosa avrebbe potuto esitare sull'uscire fuori..."
Ushiromiya Maria,"""... Uu-, uu-, uu-... eccola...!"""
,Maria trovò la propria rosa con il nastro dorato e la fissò amorevolmente.
,"Rosa aveva accettato con la promessa che Maria le avrebbe solo dato una occhiata, ma non voleva che lei poi si lamentasse che non era stato abbastanza, quindi decise di accontentare Maria fino a quando non era soddisfatta."
,"... Credeva che non ci fosse un colpevole, ma nella remota possibilità che si stesse sbagliando, loro due erano in quel momento in una posizione estremamente pericolosa."
,Rosa se ne rese più o meno conto.
,"Se le cose fossero peggiorate, avrebbe gettato via l'ombrello e preparato il fucile. ... Dopo aver visto l'innocente felicità di Maria, Rosa guardò attentamente in tutte le direzioni."
,...? ... Erano solo i suoi occhi stanchi?
,"Nonostante nessuno sarebbe dovuto essere lì, lei pensò di aver visto qualcosa brillare nel buio roseto."
,... Colorato d'oro...? Doveva essere la sua immaginazione.
,"Perché, a Rosa, sembrò come se farfalle dorate stessero danzando tra i cespugli di rose..."
Ushiromiya Hideyoshi,"""... Stai bene, Eva...? ... Rilassati e basta... o dovrei chiamare il Dottor Nanjo...?!"""
Ushiromiya Eva,"""Io... sto bene... non lasciarmi la mano... ti scongiuro... non lasciarmi la mano..."""
,Eva stava respirando affannosamente. Gocce di sudore le stavano comparendo sulla fronte.
,"Era certamente vero che lei era rimasta alzata tutta la notte la sera precedente, e che le cose erano state difficili sin dalla mattina. Non era strano che il suo corpo non ce la stesse facendo."
,"... Nonostante l'avesse capito, Hideyoshi sospettò che questa febbre improvvisa fosse il segno di qualche malattia seria."
,"Molte volte, Hideyoshi decise di chiamare il Dottor Nanjo, ma Eva si oppose fermamente... supplicandolo e dicendogli che era più importante che lui non le lasciasse la mano..."
Ushiromiya Hideyoshi,"""Ho capito... ma devi farti vedere dal Dottor Nanjo all'ora di pranzo. Se me lo prometti, starò qui per tutto il tempo, stringendoti la mano. Così stretta."""
Ushiromiya Eva,"""... Grazie... sto bene... la magia della tua mano sicuramente farà scendere questa febbre..."""
,"Anche mentre lo diceva, il respiro affannoso di Eva non migliorò minimamente."
Ushiromiya Eva,"""... Haah... haah... haahh... non lasciarla andare... non lasciarla andare... haah... haahh... aaaaaaaaaaaaaaaaaaaaaahhhh!!"""
Ushiromiya Rosa,"""C... Chi è là...?!"""
,Lei vide un ombrello muoversi da dietro un cespuglio di rose.
,Rosa gettò l'ombrello e sollevò di scatto il suo fucile...
,"Quando lo fece, la sagoma della persona dietro il cespuglio... si mostrò."
Ushiromiya Maria,"""... Uu-? ... Eva oba-san... ?"""
Ushiromiya Rosa,"""... Mi hai spaventato. Sei tu, Nee-san? ... C'è qualche problema? ... Vuoi continuare la nostra discussione di prima?"""
Ushiromiya Eva,"""... Sì, giusto. La discussione per l'oro di nostro Padre."""
Ushiromiya Rosa,"""... Per favore, trattieniti di fronte a Maria. Manterrò la mia promessa, va bene? Non mi intrometterò nel tuo complotto."""
Ushiromiya Eva,"""... Complotto? Di che parli?"""
Ushiromiya Rosa,"""... Qualunque cosa tu stia pensando, è affar tuo. Non ho desiderio di intromettermi. Quindi per favore, non di fronte a Maria. Finché avrò la mia parte, sarà sufficiente."""
Ushiromiya Eva,"""La tua parte? Heheheheh, ahahahahahahahahahahahahahahahaha."""
,"Eva iniziò a ridere con una faccia spaventosa... Rosa trasalì, ma Maria la fissò con sguardo assente."
,... Poi Maria disse solo una cosa.
Ushiromiya Maria,"""... Uu-...? ... oba-san... chi sei...?"""
{f:5:Eva Beatrice},"""Hahahahahaha, ahhahhahahahahahahahahahahahahahahaha!! La tua parte?! Chi te la darebbe...?! È tutto mio! Appartiene tutto a me, la Strega Dorata, Beatrice...!!!"""
Ushiromiya Eva,"""Waaaaaaaaaaaaaaaaaaaaaaa...!"""
Ushiromiya Hideyoshi,"""Eva! Stai bene, Eva?! Eva! Eva!!"""
Ushiromiya Eva,"""Tienimi...!! non lasciarmi andare!! È come se stessi venendo presa da qualcuno che non è me...!! Tienimi la mano... Non lasciarmi andareeeeeee...!!!"""
{f:5:Eva Beatrice},"""Quando mai hai lavorato duramente?! Non l'hai mai fatto per niente! {n}Stavi sempre nascosta nella nostra ombra! Sei sempre scappata dall'ombra senza combattere, e nonostante ciò, pensi davvero di essere qualificata per chiedermi l'oro della famiglia Ushiromiya...?!"
{f:5:Eva Beatrice},"È tutto mio! È tutto mio, come capo della famiglia Ushiromiya e nuova Strega Dorata, colei che succede al nome di Beatrice!!"""
Ushiromiya Maria,"""... Beatrice. ... È Beatrice!! Mamma, Beatrice!"""
,Maria saltò in estasi attorno alla Madre. ... Rosa la trattò freddamente e alzò alto il suo fucile.
Ushiromiya Rosa,"""... Ehi, tu sei Nee-san, giusto...? ... Sei Nee-san, giusto...?"""
{f:5:Eva Beatrice},"""Sbagliato. ... Non sono più quella che era tua sorella."""
Ushiromiya Rosa,"""Allora chi sei?!! Dirai che sei Beatrice?! È impossibile! Sei morta 19 anni fa!!!"
Ushiromiya Rosa,"Sì, eri sicuramente morta, dopotutto, ho visto chiaramente la tua testa fracassata. Posso ricordare ciò che c'era dentro scorrere fuori come se fosse ieri! Come puoi essere ancora viva e qui oraaaaaaaaaa?!?!"""
{f:5:Eva Beatrice},"""Il concetto di morte non esiste per una Strega Dorata. La strega Dorata e il nome di Beatrice saranno tramandati per tutta l'eternità."
{f:5:Eva Beatrice},"Forse la Beatrice che hai conosciuto è morta, ma quel nome ora è mio...! {n}Perché è eterno! Il concetto di morte non esiste per Beatrice!!"""
Ushiromiya Rosa,"... Che patetica, Nee-san...!"""
,"""... Tutto ciò che vedo è che sei impazzita per via di quell'oro."
{f:5:Eva Beatrice},"""Sappi che non sono più tua sorella. ... Bene allora, come nuova Beatrice, sono stata incaricata della mia stessa cerimonia di resurrezione. ... Ronove! Cosa dovrei fare?!"""
Ronove,"""Sta a lei deciderlo. Beatrice-sama ha già tutti i poteri per rendere realtà ciò che desidera. Si abituerà ad essi se li userà un poco."""
{f:5:Eva Beatrice},"""... Inutile ex sorella. Dovresti ritenerti onorata per esser stata scelta come primo sacrificio che offro come strega. Al secondo crepuscolo, separerò con le mie stesse mani i due che sono vicini...!!"""
,"La prima cosa che la nuova Beatrice desiderò... no, la prima magia che provò ad usare, fu per superare i limiti posti agli umani."
,"... In particolare, la gravità."
,Voleva diventare pienamente cosciente della sua trasformazione in strega liberandosi da quelle catene.
,Mentre la strega e Rosa rimasero dov'erano...
,"... Il terreno si ritirò da solo, allontanandosi da sotto di loro. In quel momento, i loro piedi non erano più attaccati ad esso."
,"Rosa finalmente capì che non era il terreno che si stava allontanando da loro, ma che lei e la strega stavano venendo come aspirate nel cielo piovoso."
Ushiromiya Rosa,"""... huh...? ... Eeeek...?!"""
{f:5:Eva Beatrice},"""Wh... Whoooooooooaaaa... meraviglioso...!"""
,"Per un umano legato al terreno dalla gravità, non c'è niente che lascia più sgomento di non avere i propri piedi attaccati al suolo."
,"... Tuttavia, per Beatrice, che aveva conosciuto la gioia di essere liberata dalla gravità come nuova strega, fu abbastanza per far tremare tutto il suo corpo dal piacere."
{f:5:Eva Beatrice},"""... Ehi, Rosa. Ti ricordi, tempo fa, quando eravamo piccole, che parlavamo di quanto ci sarebbe piaciuto diventare streghe e volare nel cielo? ... Quel sogno è stato avverato, no? Sono diventata una vera strega e te l'ho avverato."""
Ushiromiya Rosa,"""S... Smettila... svegliami da questo sogno..."""
{f:5:Eva Beatrice},"""L'hai detto tu. Tu hai detto che nei tuoi sogni volavi nel cielo. E dicevi anche che non ti saresti voluta svegliare. Ti arrabbiavi persino con me dato che ero io che ti svegliavo, giusto?"
{f:5:Eva Beatrice},"... Non ti preoccupare. Questa volta non ti sveglierai, va bene? Heheheheheheheheheheheheh!!"""
,"Vieni, danza con me nel vasto e piovoso cielo."
,"Non desideravamo entrambe di volare come gabbiani nel cielo, e scappare dalla stretta e noiosa isola di Rokkenjima...?"
,"Ora, renderò quel sogno reale per te."
,"Perché voglio condividere la mia gioia con te, e nessun altro...!"
{f:5:Eva Beatrice},"""Ahhahaha ahhahahahaha!! È così divertente, Rosa, è così divertente!!"" ."
{f:5:Eva Beatrice},"Dai un'occhiata, sotto di te! Guarda quanto è piccola la nostra villa. Mi chiedo quanto tempo abbiamo trascorso in un posto così piccolo. ... Specialmente ora sono scioccata da quanto minuscolo e stretto sia."
