Speaker,Italian (Ars Magica) (Old) (ITA)
,"Con un esame più attento, l'area circostante era stata decorata con zucche e fiocchi neri e arancioni. Probabilmente erano... decorazioni per Halloween."
,"E c'erano tre persone sedute vicino al tavolo. Tre persone su ogni lato ognuno di fronte all'altro, seduti su delle sedie."
,"Potevano essere riconosciuti a prima vista. Krauss e sua moglie, Eva e suo marito, e Rudolf e sua moglie."
,"Ma se ti fosse stato detto da qualcuno, dovresti andare ancora più vicino a controllare."
,... Perché sembravano quasi delle bambole.
,"Rosa e gli altri aprirono la porta, entrarono tutti insieme con il rumore di molti passi, e gridarono, chiedendo se ci fosse qualcuno."
,"... Nonostante ciò, non vi fu alcuna reazione. ... Anche se Rosa e gli altri supposero di essere stati ignorati, di solito ci si aspetterebbe di ricevere un tipo di reazione."
,... Non vi fu nemmeno quella.
,"Quindi all'inizio, sembrava che qualcuno avesse messo delle bambole che somigliavano moltissimo a loro..."
,"... Ora, non era solo Rosa. ... Shannon e Kanon, e perfino Gohda."
,... Tutti stavano combattendo disperatamente con la spaventosa emozione che avvinghiava i loro cuori.
Ushiromiya Rosa,"""... Nii-san...? ... Nee-san...?"""
,"Raggiungendo l'altare, li chiamò di nuovo, ma gli altri non ebbero nessuna reazione."
,... Sì... Rosa ormai l'aveva accettato.
,"... Non erano bambole, aveva accettato che erano quelle stesse persone...!"
Shannon,"""... Questo è..."""
Kanon,"""..."""
,Si avvicinarono alla distanza con la quale sarebbero riusciti a vedere chiaramente cosa vi fosse sul tavolo.
,"Proprio come la loro prima impressione, sembrava un gradevole banchetto, che ricordava la festa di compleanno di un bambino."
,"I piatti erano riempiti di caramelle, i bicchieri di bevande gustose. {n}Diversi ornamenti con la forma di zucche..."
,"... Erano tutti decorati in stile Halloween... e anche se era inutile immaginarlo in un momento come questo... pensò che avrebbe fatto di sicuro felice Maria, se l'avesse visto."
,"Erano seduti di fronte al tavolo, e sembrava che stessero dormendo..."
,"Era una scena lugubre... come se un piccolo, divertente party di Halloween si fosse fermato nel tempo..."
Ushiromiya Rosa,"""... Stanno tutti... dormendo...? ..."""
,Quando si avvicinò ancora verso di loro... si accorse che delle caramelle erano sparse su tutto il pavimento.
,"Erano caramelle, biscotti, seltz e cioccolati, incartati con uno stile molto fantasy..."
,"Ed erano tutti distribuiti sul tappeto, coperto di marmellata di more e mirtilli..."
Gohda Toshiro,"""... Wa, uwaaaaaaaaaaaaaaaaaaaaa?!"""
,Rosa e gli altri... si resero finalmente conto della situazione...
,"Era, un party di Halloween. Un banchetto per coloro che non sono di questo mondo...!"
,"Krauss, Natsuhi, Eva, Hideyoshi, Rudolf, e Kyrie, sei persone in tutto, erano seduti sulle sedie... morti come se stessero dormendo."
,Come si poteva capire che fossero morti e non stessero semplicemente dormendo?
,Perché... erano... v... verticalmente... tagliati... dal petto allo stomaco...!
Shannon,"""K... Krauss-sama...!! Hiiiiiiiiiiiiiiiii...!"""
Kanon,"""... Che... crudeltà..."""
,"Loro sei erano seduti ad un party di Halloween, tutti loro con gli stomaci aperti... tutti loro erano stati uccisi."
,"La marmellata che copriva il pavimento, era qualcosa che non riuscirono a finire di mangiare... e che straripò dai loro stomaci...?"
,... No!!
,Il contenuto dei loro stomaci era stato buttato sul pavimento!! E non era tutto.
,Dai loro stomaci... quasi come se... quasi come se! Come se fossero caduti!! {n}I... I dolci!
,"Caramelle e biscotti, seltz e cioccolati... colarono, macchiati di sangue, e si sparse sul pavimento!!"
,Cosa può aver causato ciò?!
,"Era come se l'interno dei loro stomaci fosse stato rimpinzato con i dolci... e quando vennero tagliati, ne uscì tutto fuori?!!"
,"Rosa ricordò un disgustoso pranzo, un tacchino che fu servito per il suo compleanno."
,"Quando venne tagliato con un coltello... dalle interiora, le cose che adorava, ma di cui non aveva mai sentito nulla... di un rosso vivo, rosso vivo... la frittata di riso al ketchup colò come vermi macchiati di sangue, buwaa, gocciolante, viscida, polposa, appiccicosa!!"
Ushiromiya Rosa,"""Uweeeeeeeeeeeeeeeeeeeee!! Eeeeeeaaaaaaaaaaaaaaaaaaaaaa!!"""
,"Il trauma della sua giovinezza fu riesumato. Rosa sentì un mostro furioso dentro il suo stomaco, e l'acido iniziò a salire."
,"... Senza potersi trattenere, vomitò sul pavimento."
,Il suo stomaco vuoto non poté vomitare che acido gastrico.
,Questa scena di fronte a lei non era più un party di Halloween...!
,"Le tre coppie erano state messe là, con i loro stomaci lacerati verticalmente, strappati con un gyuiiiiiiigubaaa."
,"Furono riempiti in quel posto con molti dolci, polposo, viscido"
,"Sangue, budella e dolci straripavano sul pavimento... macchiato di sangue, appiccicoso, appiccicoso, viscido, polposo, dolci caramelle attaccate ad ogni dito, gommose, gommose, aaah, ma è macchiato dalle loro viscere, viscide, polpose! Cos'è quello che ho appena calpestato, non mi ha dato la sensazione di caramella, né di biscotto, né di seltz né di cioccolato!"
,"Aaaaaaaaaaaaaah, ho paura, cos'ho calpestato, non riesco neanche a guardare la pianta del mio piede!!"
,Aaaaaawaaaakiiiyaaaaaaaaaaaaaaaaaaaaaaa!!!
,... C-Che macabro party di Halloween...!!!
,"Da molto lontano, sembrava fantastico, e divertente. E quando lo si vede da vicino, è veramente terribile, disgustoso, ma in qualche modo bellissimo...!!"
Ushiromiya Rosa,"""Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhh!!"""
,I disordinati pensieri di Rosa fecero ciò che poterono per scappare dalla sua gola con una forte voce che non era né un urlo né un ruggito...
Ronoue Genji,"""... Krauss-sama..."""
Shannon,"""... Ciò è... orribile... semplicemente orribile..."""
Gohda Toshiro,"""... C-Chiamate un'ambulanza... polizia...!"""
Ushiromiya Rosa,"""G... Giusto, la polizia... Polizia, polizia, polizia, polizia, polizia!!"""
,"Se una parola legata alla realtà, come polizia, non fosse venuta fuori dalla bocca di Gohda, Rosa e gli altri probabilmente non sarebbero riusciti a scappare da questo party da incubo."
,... Ma non era perché pensavano che la polizia avrebbe potuto fare qualcosa.
,"Se non avessero detto polizia, polizia ad alta voce... li sarebbe sembrato che un altro posto sarebbe stato preparato in questa festa di demoni e dato a loro...!!"
,"Sentirono che anche i loro stomaci avevano iniziato a riempirsi dall'interno!! Rimbombando, agitandosi... sicuramente perché le caramelle iniziarono a straripare dai loro stomaci!!"
,"Rosa fu ancora tormentata dall'impulso di vomitare, e sputò i suoi succhi gastrici sul pavimento. E poi cercò. Per vedere se c'era qualche caramella mischiata ad essi!!"
Ushiromiya Rosa,"""... Haah... haah... haah...!! Eeeeh... haah... a... ad ogni modo!! *cough*, *cough*!!"""
,"Rosa tossì ancora violentemente, e violentemente sputò gli acidi che le bruciavano la sua gola."
,"Realizzò che in quel momento, il suo intero corpo era coperto da sudore sporco..."
Ushiromiya Rosa,"""G... Genji-san, Shannon-chan, per favore chiedete istruzioni a nostro Padre. Gohda-san, vai insieme a Kanon-kun e chiama la polizia. ... Poi, fate venire qui il Dottor Nanjo..."""
,Ma perché portare qui il Dottor Nanjo? È troppo tardi per cure mediche...!
,I domestici accettarono quegli ordini e corsero fuori.
,"Dopo averli visti andar via... Rosa ancora una volta fissò quella così fantasiosa morte dei suoi fratelli e dei loro compagni con un misto di piacere e dolore. Nonostante non ci potesse essere niente di più tragico... per qualche ragione, la voleva descrivere come bella... come uno spettacolo stupendo..."
Ushiromiya Battler,"""... Non sono qui. Dove possono essere andati?"""
Ushiromiya Jessica,"""La stanza dei domestici e la cucina sono entrambe vuote. ... Che cosa diavolo è successo?"""
Ushiromiya Maria,"""Uu-uu-uu-!! Mamma!! Dov'è Mamma!! La lettera di Maria! La lettera che Maria ha avuto da Beato! Ridammela! Ridammelaaaaaa!! Waaauau!!"""
Ushiromiya George,"""Sono perplesso. ... Battler-kun, sei sicuro che fosse Rosa oba-san?"""
Ushiromiya Battler,"""... Beh, ero mezzo addormentato, quindi non ne sono troppo sicuro, ma ho la sensazione che, all'alba, Rosa oba-san sia entrata e abbia frugato nella borsetta di Maria."""
Ushiromiya Battler,"""... Ero mezzo addormentato, di sicuro c'era un tubetto di dentifricio o qualcosa del genere nella borsa di Maria."""
Ushiromiya Jessica,"""Perché ci dovrebbe esserci dentro un tubetto di dentifricio? Sembra che tu fossi un po' più di mezzo addormentato."""
,"Battler ricordò vagamente Rosa che entrava nella stanza dei cugini. E Maria, che si era svegliata per prima, aveva iniziato a infuriarsi, dicendo che qualcuno aveva aperto la lettera che stava tenendo al sicuro."
,... E poi erano arrivati alla conclusione che Rosa era venuta e aveva aperto la busta.
Ushiromiya Jessica,"""... Una lettera dalla Strega Dorata... M-Mi chiedo cosa ci sia dentro."""
Ushiromiya George,"""Non lo so. ... Ma quella busta era per uso personale del Nonno, e aveva su di essa il simbolo della famiglia Ushiromiya. ... È difficile credere che ciò che c'è dentro non abbia nulla a che fare con la conferenza di famiglia."""
,"Lei non aveva lasciato che nessuno la toccasse, ma ieri, Maria si era vantata molto per via della lettera con Battler e gli altri. ... Perciò loro se lo ricordavano bene."
Ushiromiya Maria,"""Uu-uu-uu-!! Mamma, ridammela! Mamma, ridammela!! Uu-uu-uu-! Waauuuuuuuuuuuuu!!"""
Ushiromiya Battler,"""... Se tu hai ragione, George-aniki, sembra piuttosto importante. ... Tuttavia, se lo è così tanto, perché la strega l'ha data a Maria? ... Non so che pensare."""
,"Ogni tanto, la rinfrescante atmosfera del mattino veniva completamente spazzata via dal rumore dei tuoni."
,"... Era solamente naturale. Da quando si erano svegliati, non avevano incontrato nessun altro a parte loro stessi."
,Sembrava come se fossero gli unici rimasti e la villa fosse diventata un guscio vuoto.
Ushiromiya Jessica,"""... Eeeeeehi! C'è nessu-no?! Rispondetemi-!"""
,"Dopo che Jessica gridò nel corridoio, alla fine, una risposta tornò indietro. Proveniva dall'atrio."
Nanjo Terumasa,"Riesco a sentirvi. ... È successo qualcosa?"""
Ushiromiya George,"""È il Dottor Nanjo. ... Ottimo. Allora pare che non siamo gli unici che non sono spariti da quest'isola."""
Ushiromiya Jessica,"""Dottor Nanjo, buongiorno. ... Umm, scusa, ma sai dove sono andati i nostri genitori...?"""
Nanjo Terumasa,"""Oh, cielo. ... Mi sono appena svegliato. Non saprei, lasciatemi pensare."""
,Era naturale. Nanjo era un ospite come il resto degli altri. Era appena arrivato per passare il tempo fino a colazione.
Ushiromiya Maria,"""Uu-uu-uu-!! Dottor Nanjo, Mamma l'ha presa, Mamma ha preso la lettera di Maria!! Ridammela, ridammela, uu-uu-uu-!!!"""
,"Maria nascose la sua faccia nella grossa pancia di Nanjo, singhiozzando e piangendo."
,... Nanjo non poteva far altro che esser disorientato da quello che stava accadendo così presto quella mattina.
Ushiromiya Battler,"""... Nn. Qualcuno sta correndo. Jessica! Sta arrivando qualcuno!"""
,"Dal fondo del corridoio, potevano sentire che delle persone stavano correndo di fretta."
,"Quando guardarono, scorsero Gohda e Kanon."
,"... Correre all'interno della villa sarebbe dovuto essere inappropriato per un domestico. Ciò nonostante, non è quello che si chiesero in quel momento Battler e gli altri."
,"Il singhiozzare di Maria era diventato così ingestibile, che volevano chiedere a qualcuno, a qualsiasi persona, dove fosse Rosa."
,Ma i due domestici ignorarono Jessica quando questa agitò la sua mano.
,"Gohda corse nella stanza dei domestici, e dopo che Kanon si accorse che Nanjo era lì, lui si inchinò e si avvicinò al dottore con passo veloce, sussurrando qualcosa nel suo orecchio."
Nanjo Terumasa,"""... Che cosa hai detto? Rosa-san?"""
Kanon,"""Sì. La guiderò io, quindi per favore mi segua."""
Nanjo Terumasa,"""Ho capito..."""
Kanon,"""Da questa parte."""
,"Senza dire niente di più, Kanon finalmente si accorse di Jessica e le fece un inchino."
,... Ma non era calmo.
,"Lui corse indietro per il corridoio da cui era venuto, seguito da Nanjo."
,"Guardando quanto fossero di fretta, Battler e gli altri capirono che sì, era successo davvero qualcosa di brutto."
,"Videro Gohda attraverso la porta della stanza dei domestici, che era spalancata."
,... Stava tenendo il ricevitore e violentemente premeva il tasto del telefono.
,"Da quello, capirono che stava provando a chiamare l'ospedale o la polizia. Ad ogni modo, stava provando a chiamare qualcuno perché era accaduta un'emergenza."
Ushiromiya Battler,"""Guardiamo...!"""
Ushiromiya George,"""Sì...!"""
Ushiromiya Maria,"""Mamma, ridammela!! Ridammi la lettera di Maria!! È un invito alla Terra Dorata!!"""
,"Non sapevano cosa di preciso, ma qualcosa era successo. Battler e gli altri inseguirono Kanon e Nanjo..."
,"Aaah... poi capimmo. Kanon-kun aveva chiamato il Dottor Nanjo, ma lui non aveva chiamato noi."
,... Quindi non saremmo dovuti andare con loro.
,Mi chiedo se Alice non si sia pentita del suo eccesso di curiosità quando ha inseguito il Bianconiglio...
Ushiromiya Rosa,"""No, non dovete entrare!! Non dovete guardare!! Jessica-chan! No!!"""
Ushiromiya Jessica,"""No... N... Noooooooooooooooooooooooooooooooooo!!!"""
Ushiromiya George,"""Madre, Padre!! Cosa... Cosa è successo!! Uuuuuuuuuuuuuuuuuuuuuuu!!"""
Ushiromiya Battler,"""... Che diavolo è... c'è un limite a quanto può essere crudele un passatempo... non è abbastanza prendere la vita di qualcuno... che diavolo è tutto questo!!"
Ushiromiya Battler,"Prendersi la briga dopo che sono morti di farli sedere su delle sedie, tagliare le loro pance e tirare fuori le loro interiora!! Hai fatto in modo di riempire i loro stomaci con dei dolcetti?!! Perché... perché diavolo avresti dovuto fare una cosa così volgare?!! Dannazione, dannazione! Bel lavoro, bastardo, davvero ottimo, davvero ottimo!! Uwoooooooooooooohhh!!"""
Nanjo Terumasa,"""... Sarebbe meglio se tutti uscissero fuori...! Non c'è modo che loro vogliano vederli in questo stato..."""
,"Nanjo disse ai ragazzi di andare fuori, ma nessuno ascoltò."
