Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Ange,"""Allora lo capisci!! Cos'era tutto ciò che è accaduto poco fa?!! Come poteva essere Ushiromiya Kinzo?! Halloween? Scambio di regali?! Che cosa diavolo è tutto quello?!! Non assomiglia minimamente ad Ushiromiya Kinzo... Questa non è per niente Rokkenjima...!!"""
Ushiromiya Battler,"""... Non ricordi, Ange?"""
Ushiromiya Ange,"""Non ricordo cosa...?!"""
Ushiromiya Battler,"""Lo facevamo ogni anno, non è vero?"""
Ushiromiya Ange,"""Ogni anno...? Quello?!"""
Ushiromiya Battler,"""Beh, credo ci sia poco da stupirsi. L'ultima volta che hai partecipato ad una riunione familiare, avevi meno di sei anni. ... Perciò, è naturale che non ti ricordi."""
Ushiromiya Ange,"""È... naturale che ..."""
,"Ange capiva ciò che suo Fratello stava cercando di dire. ... Però, non poteva accettarlo."
Ushiromiya Battler,"""È vero che Ushiromiya Kinzo era un uomo severo. A quanto pare, quando era più giovane, era veramente severo con i suoi figli. ... E, beh, forse non è sbagliato dire che è stato piuttosto traumatico per Papà e gli altri, e che sono ancora un po' impauriti da lui."""
,Il grandioso racconto di come Kinzo avesse restaurato la famiglia Ushiromiya fu più che sufficiente per dipingerlo come un uomo rigoroso e terrificante.
,"Inoltre, Kinzo era un investitore. Tutte le leggende e gli aneddoti che lo rendevano più misterioso probabilmente avevano favorito i suoi affari."
,"... Delle volte, Kinzo potrebbe anche aver recitato la parte che le persone si aspettavano, sforzandosi per rendere la sua presenza ancora più opprimente."
,"Ecco perché il mondo intero parlava di Ushiromiya Kinzo come un uomo severo e irascibile. E lo vedevano persino come incostante, audace, incomprensibile ed eccentrico..."
Ushiromiya Battler,"""Ma questa era solo la faccia che il Nonno mostrava al mondo. Non è come si comportava in privato, da solo con la sua famiglia."""
Ushiromiya Ange,"""... Stai dicendo che quel vecchio piagnucolone che amava i suoi nipoti alla follia... è il vero Ushiromiya Kinzo?"""
Ushiromiya Battler,"""Deve aver giocato con te e accarezzato la tua testa molte volte. Sul serio non ricordi...?"""
Ushiromiya Ange,"""..."""
,Cose del genere... potrebbero essere successe una volta o due. Ma ciò dev'essere stato un mero capriccio di Kinzo...
,I miei genitori me lo dicevano sempre.
,"... Il Nonno è una persona terrificante, perciò assicurati di fare attenzione."
,... Loro dicevano sempre... sempre... che è molto pauroso e di farci attenzione...
Ushiromiya Ange,"""... E ciò significa... che era una persona terrificante..."""
Ushiromiya Battler,"""Da piccola, accettavi sempre tutto ciò che i tuoi genitori ti dicevano e lo prendevi troppo sul serio. Per metterla in maniera carina, eri obbediente... ma a dir la verità, eri una bambina con un'immaginazione troppo attiva. ... Papà e gli altri stavano solo cercando di farti capire quanto fosse importante essere educati."""
Ushiromiya Ange,"""... Io... l'avevo visto! Lo sapevo! Sapevo che Ushiromiya Kinzo era una persona spaventosa! L'ho visto persino gridare infuriato!! Non lo dimenticherò mai!!"""
Ushiromiya Battler,"""Beh, proprio come hai visto poco fa, alcune volte il Nonno potrebbe essere un po' brusco. ... Potrebbe aver solamente provato a sorprenderti. Oppure, gli potrebbe essere sfuggito quando stava facendo una discussione seria con i suoi figli."""
Ushiromiya Ange,"""E tu pensi che mi sia spaventata per nessuna ragione... e che mi sia fatta un'idea sbagliata?"""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""Non può essere! Non può essere vero!! Voglio dire, lo ricordo ancora! {n}So di aver visto Ushiromiya Kinzo gridare in modo spaventoso! Anche Papà e Mamma erano terrorizzati, perciò so di aver ragione!!"""
Ushiromiya Battler,"""... L'impressione che avevi del Nonno quando eri giovane è rimasta con te, e quell'impressione è cresciuta insieme a te come tu crescevi."""
,Quante volte Ange incontrò Kinzo nella sua vita? Quanti anni aveva l'ultima volta che lo vide?
,"Ange, che si ammalava facilmente quando era sotto pressione, non poteva essere andata spesso su Rokkenjima."
,"E, poiché a sei anni era assente alla riunione familiare, i suoi ultimi ricordi nei suoi confronti devono essere venuti da quando aveva solo cinque anni."
Ushiromiya Ange,"""M... Ma anche tu non hai visto Ushiromiya Kinzo per sei anni."""
Ushiromiya Battler,"""Hai ragione. Però, quando finalmente sono tornato dopo sei anni... ho visto che il Nonno non era cambiato minimamente."""
Ushiromiya Ange,"""Kinzo era... incostante, perciò non si poteva mai capire cosa stesse pensando... ed era un eccentrico con un inquietante amore per l'occulto, e..."""
Ushiromiya Battler,"""È vero che amasse l'occulto. Già, era un po' strano che si fosse interessato a questo hobby durante i suoi ultimi anni. ... Ammetto che il suo hobby di collezionare strani oggetti per spaventare i suoi nipoti e ridere di loro non era esattamente lodevole."""
,"Persino Battler, in passato, era stato ingannato da Kinzo."
,Mi mostrò una valigetta con sette pugnali all'interno... e disse qualcosa di come venissero usati nel Medioevo per perforare i cuori delle vittime in una cerimonia stregonesca.
,"Quando Kinzo me li mostrò per la prima volta, ero piuttosto spaventato, ma ripensandoci, era davvero uno scherzo infantile."
,Il Nonno spaventava i suoi nipoti solo perché voleva prendersi gioco di loro.
Ushiromiya Battler,"""Scommetto... che Nonno ha fatto anche a te uno scherzo come quello. {n}Non è una sorpresa che, giovane com'eri, ti sia fatta spaventare da quello e ti sia convinta che il Nonno fosse una persona strana e terrificante."""
Ushiromiya Ange,"""... N... Non so di cosa tu stia parlando... Onii-chan..."""
,Ange si morse il labbro inferiore e fissò il terreno.
,"Disse di non capire... ma in realtà capiva perfettamente, e stava rifiutando di accettarlo."
Ushiromiya Battler,"""Ricordi come ci siamo scambiati regali di Halloween nel salotto poco fa?"""
Ushiromiya Ange,"""... Cos'era tutto quello? La famiglia Ushiromiya non ha mai fatto qualcosa di così sentimentale...!"""
Ushiromiya Battler,"""È come se... non ti ricordassi affatto."""
Ushiromiya Ange,"""Stai dicendo che anch'io una volta ho ricevuto regali?! Non ricordo nulla di tutto ciò!! Non potrebbe essere mai successo!"""
Ushiromiya Battler,"""... Pensi davvero che il Nonno, che amava l'occulto e le tradizioni occidentali, non abbia celebrato Halloween? ... L'‘Happy Halloween’ del Nonno era quasi il saluto standard delle riunioni di famiglia. ... Anche tu devi averlo sentito."""
Ushiromiya Battler,"""... La giovinezza è così crudele. Anche se il Nonno ci ha messo tutto se stesso nello scegliere quei regali... sembra che il tuo cuore non se lo sia ricordato."""
Ushiromiya Ange,"""Stai dicendo che ero solamente troppo giovane per ricordare... e che... che quella... era la verità del 4 Ottobre?!"""
Ushiromiya Battler,"Quel giorno, proprio come sei anni prima, Nonno entrò nel salotto urlando ‘Happy Halloween’."
Ushiromiya Battler,"Poi, noi due ci scambiammo i regali... mentre lui versava lacrime per la nostra riunione attesa a lungo dopo una distanza di sei anni."
Ushiromiya Battler,... Il Nonno sembrava così triste che Ange non fosse riuscita a venire...
Ushiromiya Battler,"Perciò, diede un regalo a Kyrie-san, dicendole di assicurarsi che Ange lo ricevesse..."
Ushiromiya Ange,"""Non ho mai sentito nulla a riguardo di un regalo come quello! Non ne ho mai ricevuto uno!!"""
Ushiromiya Battler,"""... Già. ... Non ne hai mai avuto... la possibilità..."""
Ushiromiya Ange,"""Non ci credo!! Non crederò che quello era Ushiromiya Kinzo! Allora che mi dici della stessa riunione familiare?! Non si è trattata di un teso litigio sulla distribuzione dell'eredità?!"""
Ushiromiya Ange,"""Tutti i fratelli adulti avevano problemi finanziari! Ecco perché desideravano tutti i soldi dell'eredità di Kinzo...!"""
Ushiromiya Battler,"""... Ange, dove hai sentito questa cosa?"""
Ushiromiya Ange,"""Cosa vuoi dire con dove?! È la verità, no?!"""
Ushiromiya Battler,"""Pensi che Papà ti abbia parlato delle difficoltà economiche con la sua compagnia quando avevi quell'età...? E non solo Papà. Anche se Krauss oji-san, Eva oba-san e Rosa oba-san parlassero di come si trovano in difficoltà con i soldi e che vogliono i soldi dell'eredità di Kinzo... pensi davvero che ne parlerebbero di fronte a te...?"""
Ushiromiya Ange,"""M-Ma... ma è vero, non è così?!?!"""
,"Alla fine, era vero. Le parole di Ange non erano errate."
,"Non solo Rudolf, ma anche Krauss, Hideyoshi e Rosa... possedevano tutti compagnie con problemi finanziari."
,... Le persone iniziarono a parlare dell'Incidente dell'Esplosione di Rokkenjima come se fosse stato una sorta di cospirazione... e un ‘giallo’ immaginato dal pubblico ricoprì l'isola.
,"Le riviste settimanali e gli show televisivi fecero delle ricerche sulla situazione dei figli di Kinzo all'epoca, e nel futuro in cui Ange viveva, quella ricerca era stata resa pubblica."
Ushiromiya Battler,"""... Hai appreso tutto ciò... dopo il 1986."""
Ushiromiya Ange,"""Ma è un fatto reale, non è vero? Non c'è differenza tra i fatti accaduti e la verità!"""
Ushiromiya Battler,"""E ciò prova che l'eredità ha creato un'atmosfera tesa tra i parenti su Rokkenjima? ... Io credo che questo sembri coincidere con i ricordi dei tuoi genitori che ti dicevano ripetutamente di essere educatissima alla riunione familiare..."""
Ushiromiya Ange,"""S... Stai dicendo che ciò che so di Rokkenjima... ciò che so sulla famiglia Ushiromiya... è sbagliato...?!"""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""Sei tu che sbagli, Onii-chan!! Non c'è modo che una cosa come quella sia possibile!! Non ammetterò che quello lì era Ushiromiya Kinzo! Non potrei mai accettarlo!!"""
Ushiromiya Battler,"""Allora, non ci credi, Ange?"""
Ushiromiya Ange,"""Esatto, non ci credo!! Non capisco perché tu mi stia mostrando una cosa del genere!"
Ushiromiya Ange,"Dopotutto, questo è il tuo gioco... no, il tuo piano di gioco, non è così?!"""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""Beato e Bern! Una strega dopo l'altra ha deriso il mio destino, cercando di farmi arrendere nei loro giochi. Ma io voglio la verità! Le illusioni stregonesche non funzionano con me! ... Ora capisco, maledette streghe. Quindi, avete mandato Onii-chan come un assassino finale che mi faccia fuori."""
Ushiromiya Battler,"""... Hai ragione. ... Questo è... il mio gioco. Perciò, ovviamente, questo è il mio racconto, e sono io colui che lo sta tessendo. Ecco perché sono capace di aggiungerci situazioni ipotetiche, come cosa succederebbe se anche tu venissi sull'isola."""
Ushiromiya Ange,"""Ecco! Hai fatto tu questo racconto!! È solo un sacco di bugie... una finzione creata da te!!"""
Ushiromiya Battler,"""... Sì, è così. ... Tutto questo è... una finzione che io ho creato."""
Ushiromiya Ange,"""Vedi?!! L'hai ammesso! L'hai fatto, non è così?!! Proprio come pensavo, questa è tutta una menzogna che hai creato tu...! Perché mi stai mentendo?! {n}Perché non mi dici la verità?!"""
Ushiromiya Battler,"""... Perché c'è una cosa che devo riuscire a farti capire. ... Qualcosa di più importante della verità."""
Ushiromiya Ange,"""Qualcosa di più importante della verità...?! Di che diavolo stai parlando?!"""
Ushiromiya Battler,"""Lo scopo del mio gioco è aiutarti a capirla."""
,Proprio come i giochi di Beato erano stati fatti per far sì che Battler credesse nelle streghe.
,Il gioco di Battler... era stato creato per aiutare Ange a capire qualcosa di più importante della verità.
,I giochi non guidano mai ai loro scopi predisposti con la forza.
,"Dopotutto, il gioco di Beato non sarebbe mai potuto essere vinto per tutta l'eternità, a meno che Battler non avesse accettato da sé le streghe."
,Il gioco di Battler era lo stesso.
,Battler non poteva vincere in questo gioco... se Ange non l'avesse riconosciuto da sola.
,"Per questo, Battler aveva fatto avanzare questo gioco proprio come aveva fatto Beato in passato."
,"Credere, o meno. Accettare, o meno. La decisione giace esclusivamente nelle mani dell'avversario."
,E perciò... Battler stava tentando di avvolgere Ange nella sua illusione...
Ushiromiya Ange,"""Finalmente l'ho capito. ... Questo gioco è tra me e te, Onii-chan."""
Ushiromiya Battler,"""Ange. Non sto cercando di sfidarti in un gioco."""
Ushiromiya Ange,"""No. Questo è un gioco. ... Ho espresso un desiderio, sperando di comprendere la verità del 4 Ottobre 1986. E così, tu mi hai invitato a questo gioco, dicendomi che mi avresti mostrato la verità. E ora, mi stai mostrando questa strana illusione, tentando di farmi credere che è la verità! ... Beh, che peccato. Sono già abituata a fare i conti con le streghe. Sono pienamente conscia del fatto che tu stia cercando di usare quella tua espressione gentile per ingannarmi...!!"""
Ushiromiya Battler,"""..."""
,Il Fratello maggiore si accorse che nessuna sua parola avrebbe avuto un qualche effetto sulla infuriata Sorellina.
,"Perciò, non fece altro che ascoltare con calma le parole di Ange. Ciononostante... Ange non era soddisfatta."
Ushiromiya Ange,"""Ne ho abbastanza di questa stupida farsa. Se non hai intenzione di dirmi la verità, allora falla finita! Troverò la mia verità da sola! Non conterò su di te...!"
Ushiromiya Ange,"... Esatto. Ad ogni modo, non c'è mai stato nessuno su cui abbia potuto contare... sono... sempre stata... tutta sola..."""
Ushiromiya Battler,"""Scusami. Non permetterò che tu lasci questo gioco."""
Ushiromiya Ange,"""... Ah, giusto. A meno che il Game Master non ammetta la sconfitta, il gioco non si concluderà mai, vero?"""
Ushiromiya Battler,"""Non è ciò che volevo dire. ... Ti sto solo chiedendo di stare in silenzio e di ascoltare."""
Ushiromiya Ange,"""... Oh, certo. Allora starò zitta. ... Anche se manca un giocatore, le pedine si muovono da sole, e il gioco prosegue. ... Non era così?"""
Ushiromiya Battler,"""... Già. Se lo desidera, un giocatore può farsi indietro e diventare uno spettatore per un po'. E può anche tornare e continuare il gioco quando vuole."""
Ushiromiya Ange,"""Allora farò così. Questa è una gara di resistenza. ... Continuerà finché non smetterai di celare la verità."""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""Qualcosa di più importante della verità? ... Non capisco...! Come può esistere una cosa del genere...?!"""
Ushiromiya Battler,"""Esiste, Ange. ... Che il mio racconto sia reale o meno... rimane il fatto che hai perso qualcosa di prezioso su quest'isola."""
Ushiromiya Ange,"""Papà, Mamma. E te, Onii-chan. ... Ho perso la mia famiglia... e tutto ciò che per me era importante."""
,Sputò fuori quelle parole come se nessun'altra domanda potesse migliorare le cose... e distolse lo sguardo.
,"Persino guardando ciò, l'espressione di Battler rimase gentile."
Ushiromiya Ange,"""Continua a fare quello che vuoi tu. A più tardi, Onii-chan."""
Ushiromiya Battler,"""... Almeno assicurati di guardare il racconto. Va bene anche solo ascoltare."""
Ushiromiya Ange,"""Se ne avrò voglia. ... Ci vediamo."""
,Gli occhi di Ange si offuscarono.
,"Poi, una raffica particolarmente forte di vento soffiò, facendo volare i suoi capelli."
,"Il vento deve aver portato con sé della polvere. Il naso di Ange si contorse, e starnutì fragorosamente."
Ushiromiya Ange,"""... Nnnnn. ... Onii-chan...?"""
Ushiromiya Battler,"""Cosa c'è?"""
Ushiromiya Ange,"""... Per quanto tempo dobbiamo stare qui...? Il tempo è tutto strano. {n}Torniamo alla casa degli ospiti."""
,Gli occhi di Ange non erano più offuscati.
,"Tuttavia, il colore e l'aria di quegli occhi apparivano in qualche modo differenti da prima..."
,"Con una maniera tipica delle ragazzine, Ange fece segno di essere troppo annoiata e di voler andare a fare qualcosa."
,Questa Ange era chiaramente una Ange di sei anni.
Ushiromiya Battler,"""Hai ragione. ... Allora, perché non vai alla casa degli ospiti, ora? Io resto qui."""
Ushiromiya Ange,"""Perché...? Tra poco inizia a piovere."""
Ushiromiya Battler,"""Dovrebbe arrivare presto. Quindi sto aspettando."""
Ushiromiya Ange,"""Aspettando, dici?... Chi? ... Huh?"""
,"In seguito, agli occhi di Ange, sembrava come se i forti venti stessero ora portando con sé fiocchi dorati."
,"No, aveva assolutamente visto qualcosa... ma non era capace di descrivere cosa, perciò, per lei erano sembrati fiocchi dorati che danzavano nel vento."
Ushiromiya Battler,"""Allora sei venuta. ... Ti ho aspettato un bel po'."""
,Era come se stesse parlando al vento. ... Battler parlava al vuoto giardino di rose.
,"Non può essere così. Dopotutto, dalle sue parole era chiaro che stesse parlando con qualcuno di fronte a lui."
,"Quindi, Ange pensò che doveva essere qualcuno che solo lei non riusciva a vedere, e si strofinò gli occhi."
,"In seguito, quando li spalancò, un'altra forte raffica di vento le passò attraverso."
,Chiuse in un baleno gli occhi... e quando li riaprì timidamente...
,"Dall'altro lato del giardino di rose... già, dal percorso che si estendeva dal porto... apparve una persona."
,"Ad Ange, sembrò che fosse apparsa assieme ad una nuvola di fiocchi dorati portati dal vento..."
Ushiromiya Battler,"""Sei in ritardo, Beato."""
{f:5:Beatrice},"""È così? Io direi presto, invece."""
Ushiromiya Battler,"""Dovresti salire in barca con noi ogni tanto."""
{f:5:Beatrice},"""Vuoi dire aggrapparmi il corrimano e sbraitare al tuo fianco?"""
Ushiromiya Battler,"""Sì, certo, gridiamo. Cadrò, cadrò..."""
{f:5:Beatrice},"""*cackle*cackle*! Capisco, com'è interessante...! Sì, suppongo d'essere giunta troppo tardi."""
,I due camminarono con nonchalance l'uno verso l'altra e si abbracciarono. Sembravano una coppia di amici riunitisi dopo diversi anni.
Ushiromiya Ange,"""..."""
,"Ange, sorpresa da quella donna sconosciuta, cercò un posto in cui nascondersi."
,"Tuttavia, i suoi occhi incontrarono quelli di Beato, e non riuscì a scappare..."
{f:5:Beatrice},"""Oh, e tu devi essere Ange."""
Ushiromiya Ange,"""...!"""
,Era stupefatta per aver sentito questa donna sconosciuta usare improvvisamente il suo nome.
{f:5:Beatrice},"""Guarda quanto era graziosa all'età di sei anni."""
Ushiromiya Ange,"""... O... Onii-chan. ... Chi è... questa persona...?"""
Ushiromiya Battler,"""Una mia amica."""
{f:5:Beatrice},"""Un amiiiicaaaaaaaaa?! Come puoi dire questo?!"""
Ushiromiya Ange,"""... Un'amica di... Onii-chan...?"""
Ushiromiya Battler,"""Lei è Beatrice. Ti è capitato di sentirlo dal Nonno, vero? Riguardo la Strega Dorata che ha dato il suo oro agli Ushiromiya?"""
,Non l'ho... già sentito prima?
,La Strega Dorata. ... Ora ricordo.
,Era la spaventosa strega che ti avrebbe preso e portato nella foresta se non avessi ascoltato i tuoi genitori o se fossi rimasto sveglio fino a tardi su Rokkenjima.
Ushiromiya Ange,"""Mamma ha detto... che nelle notti di pioggia, se guardi la foresta scura fuori dalla finestra... puoi vedere la strega che ti guarda e vieni portato via."""
{f:5:Beatrice},"""Ciò dovrebbe significare che... dovrei vagare sotto la fredda pioggia, guardando in ogni finestra per trovare i bambini che stanno svegli fino a tardi? Sarebbe esageratamente ridicolo...!"""
Ushiromiya Battler,"""Wahhahahaha, sul serio. Ange, i tuoi genitori si sono inventati quella storia perché tu andassi a letto in orario. Beatrice non fa cose come queste."""
{f:5:Beatrice},"""Molto bene, permettimi di presentarmi! Io sono Beatrice, la Strega Dorata!"""
Ushiromiya Battler,"""O meglio, sua nipote."""
Ushiromiya Ange,"""Nipote...?"""
{f:5:Beatrice},"""L... La parte della nipote è un po' guastafeste."""
Ushiromiya Battler,"""Beh, ma è vero, no? La persona da cui il Nonno ha ricevuto l'oro chiamata Strega Dorata era tua nonna, giusto?"""
{f:5:Beatrice},"""Nn, nnnnggg, suppongo di sì. ... Nipote della Strega Dorata, eh? ... Nnngyah, non posso avere un titolo migliore di questo?"""
Ushiromiya Ange,"""... Questa persona è... una strega...?"""
Ushiromiya Battler,"""Sì, lo è. È un'ospite invitata alla riunione di famiglia di oggi."""
Ushiromiya Ange,"""... Non è una strega spaventosa? Non mi porterà nella foresta...?"""
{f:5:Beatrice},"""Dannati Rudolf e Kyrie. Quali cose pensano di dire a questa ragazzina sul mio conto! Non faccio cose di questo genere...! Più tardi presenterò una vera e propria protesta! Uffa, uffa!"""
,... Sembrava una persona molto emotiva... ma non era affatto come l'inquietante Strega Dorata che Ange si era aspettata.
,"Era molto chiassosa, e reagiva a tutto in modo eccessivo. ... Non era affatto come la strega di cui Maria Onee-chan aveva parlato, che aveva vissuto mille anni e aveva diversi servitori del mondo dei demoni."
,"Appariva come, beh, un'energetica giovane donna di cui la Madre di Ange avrebbe potuto essere una buona amica."
,"Suo Fratello e la strega parlavano insieme felicemente, come due amici intimi."
,"Spesso i cani non si fidano delle persone che incontrano per la prima volta. Tuttavia, si dice che si calmino quando vedono che il loro proprietario si comporta in modo gentile."
,"Sicuramente, qualcosa di simile stava accadendo nel cuore di Ange."
,Ange continuò a fissare questa grintosa e lunatica donna che diceva d'essere una strega mentre parlava felicemente con suo Fratello...
{f:5:Beatrice},"""... A che cosa serve quella chiave?"""
,"Beato notò la chiave dorata che pendeva dal collo di Ange. Quest'ultima la strinse automaticamente, come per difenderla."
Ushiromiya Battler,"""È la preziosa chiave di Ange."""
,"Dopo aver sentito quelle vaghe parole, la strega la fissò in modo assente per un momento."
,"Ma, quasi immediatamente, sembrò capire che cosa volesse dire."
{f:5:Beatrice},"""... Capisco. Le cose stanno così?"""
Ushiromiya Battler,"""Ho pensato che sarebbe stato più facile capire se avessi reso chiaro che cosa avrebbe dovuto fare."""
Ushiromiya Ange,"""..."""
{f:5:Beatrice},"""Non ti preoccupare, Ange. Nessuno ruberà la tua preziosa chiave."""
Ushiromiya Ange,"""... Veramente...?"""
{f:5:Beatrice},"""Senza dubbio. Quella chiave è di tua proprietà, ed è una tua scelta. Battler e il resto di noi sono dei meri segnali che ti guideranno nel tuo percorso."""
Ushiromiya Ange,"""...?"""
,"Quando suo Fratello le diede la chiave, le disse che era molto importante, perciò doveva avere cura di essa."
,Ange ignorava a cosa servisse la chiave... ma sembrava che Beato lo sapesse.
,"Tuttavia, proprio come aveva fatto suo Fratello precedentemente, Beato parlava solamente per enigmi."
,"Ciò irritò Ange, ma, per il momento, la Strega Dorata disse che non aveva intenzione di rubare quella chiave, perciò Ange si calmò un poco."
Ushiromiya Ange,"""... Tu... sai per cosa si usa questa chiave...?"""
{f:5:Beatrice},"""Ma è ovvio. Ciononostante, non te lo posso rivelare."""
Ushiromiya Ange,"""Perché...?"""
{f:5:Beatrice},"""Perché devi decidere da sola come utilizzarla."""
,La strega diceva la stessa cosa di mio Fratello.
,"La coppia fece un cenno l'uno all'altra, ma per me era ostrogoto."
