Speaker,Italian (Ars Magica) (Old) (ITA)
,"... Will probabilmente voleva parlare anche con Battler, ma non si vedeva nel gruppo di cugini."
Ushiromiya Lion,"""Battler-kun non ha partecipato a questo funerale. È un peccato, essendo il cugino più vicino a me come età."""
Willard H. Wright,"""Siete in buoni rapporti?"""
Ushiromiya Lion,"""Sì, ovvio."""
Willard H. Wright,"""... E pizzichi il suo sedere ogni volta che dice qualcosa di pervertito."""
Ushiromiya Lion,"""Oh, come lo sai? Te l'ha detto il tuo istinto di detective?"""
Willard H. Wright,"""Povero ragazzo."""
,... Bernkastel ha detto che tutto è stato riunito qui.
,"Dato che Battler non c'è, probabilmente significa che è possibile scoprire tutto senza chiedere la sua parte di storia."
,"Oppure forse lei sta intenzionalmente nascondendo gli elementi cruciali e ci sta facendo fare il giro lungo, come parte del gioco di una strega malvagia."
Willard H. Wright,"""Dato che non è qui... ciò probabilmente significa che per il momento non c'è bisogno di sentire la sua storia. ... Parliamo con Maria e gli altri. {n}Non dirò niente di pervertito, per cui tieni le mani lontane dal mio sedere."""
Ushiromiya Lion,"""Allora perché non provi a scegliere più attentamente le tue parole?"""
,"Con un sorriso birichino, Lion pizzicò l'aria, dito indice contro il medio."
Ushiromiya Jessica,"""Ah eccoti, Successore-sama. Hai finito di fare da baby-sitter a quel dannato vecchio? ... Gyaah!"""
,"Se non altro Lion è imparziale. Nessuna pietà, nemmeno per Jessica. Will si sentì un po' gratificato."
Willard H. Wright,"""... Capisco. Dato che Krauss è il Padre della persona successore... allora Jessica è la tua Sorellina."""
,"Era così abituato a Jessica come figlia unica che, nonostante la piccola baruffa tra loro due sembrasse perfettamente naturale, qualcosa non sembrava al posto giusto."
Ushiromiya Lion,"""Jessica. Non puoi parlare un po' di più come sarebbe adatto ad una Sorella minore? E dato che ci siamo, parla un po' più come una ragazza della tua età. Quante volte ti devo dire di smetterla di chiamarmi Successore-sama?"""
Ushiromiya Jessica,"""S-Silenzio! Vivo come mi pare! Soffocherei se dovessi comportarmi raffinatamente come te, Successore-sama...!"
Ushiromiya Jessica,"Eeeh?! Ahia! Owowowowow!! Smettila, non pizzicarmi! Questo è un abuso... quanta perversione... smettila... owow!"""
Ushiromiya Lion,"""Jessica! Perché stai parlando così di fronte ad un ospite...! Vuoi che nostra Madre ti rimproveri ancora?!"""
Willard H. Wright,"""... Sembra che questi due siano molto vicini, alla loro speciale maniera."""
Ushiromiya George,"""Beh, Lion ha sostanzialmente, ciò che necessita per diventare capofamiglia, non ha praticamente nessun difetto. ... Credo di capire come si senta Jessica-chan. La perfezione di Lion è un po' troppa certe volte."""
Willard H. Wright,"""Viene paragonata a Lion non importa ciò che faccia. È questo che l'ha resa ribelle?"""
Ushiromiya George,"""Se Jessica-chan fosse nata figlia unica, sono sicuro sarebbe diventata una ragazza tranquilla è composta. ... Ahaha, è un pensiero interessante."""
Willard H. Wright,"""Non preoccuparti. Non sarebbe sufficiente a cambiare la sua personalità."""
Ushiromiya Maria,"""George Onii-chan... chi è questa persona?"""
Ushiromiya George,"""Questa è la prima volta che ci incontriamo, vero? Ma sembra che tu sappia molto della nostra famiglia. Io sono George e questa qui è Maria. Piacere di conoscerti."""
Willard H. Wright,"""Chiamatemi Will. Sto investigando su Beatrice. Voglio che mi dite ciò che sapete."""
Ushiromiya Maria,"""Beatrice?! Uu-!! Sai cosa?! Beatrice esiste! Uu-uu-uu-!!"""
,"Anche se Maria era sembrata ostile verso quell'uomo estraneo, appena sentì sulle sue labbra il nome della strega che amava, gli occhi di lei cominciarono a brillare."
Ushiromiya George,"""Ehi, Maria-chan. Devi dare il benvenuto al nostro ospite in maniera appropriata."""
Ushiromiya Maria,"""Ciao! Mi chiamo Ushiromiya Maria, uu-! Sono felice di incontrare qualcuno che conosce Beatrice. Stretta di mano, uu-!"""
Willard H. Wright,"""Nn."""
,"Maria improvvisamente tese la sua piccola mano, e Will di riflesso la raggiunse."
,Appena lo fece... lui sentì una luce brillante fuoriuscire dallo spazio tra le loro mani.
,L'autorità dello spettatore che Bernkastel gli aveva dato aveva fatto effetto su Maria.
Ushiromiya Maria,"""Beatrice è la strega di Rokkenjima...! Lei gioca con me ogni volta che vengo su Rokkenjima! È la mia migliore amica e un membro del Mariage Sorcière! Uu-!!"""
,La luce diventò sempre più luminosa...
,"Questa volta, poté sentire sé stesso venire risucchiato nel mondo di Maria..."
,Io sono Ushiromiya Maria. La mia Mamma è Rosa. Il mio Papà... io non ho un Papà.
,"Credo di ricordare un'immagine che Mamma mi aveva mostrato tempo fa, dicendo ‘questo è il tuo Papà’."
,"Era l'immagine di un uomo con abbronzatura scura, in costume da bagno."
,"... Poi, quando imparai quello che ‘Papà’ significava, chiesi a Mamma di mostrarmi ancora quella foto, ma lei disse che non esisteva."
,"Ma esisteva. Quando ne faccio un disegno e lo mostro a Mamma, lei si arrabbia davvero tanto e dice che non esiste o che, se esistesse, l'avrebbe già buttata via."
,Sin da allora... continuò a dire che io non ho un Papà.
Ushiromiya Maria,"""... Lo sai? La gente dice che c'è bisogno di un Papà e di una Mamma per avere un bambino, ma è una bugia."""
Willard H. Wright,"""Immacolata Concezione, eh..."""
Ushiromiya Maria,"""‘Ecco, la vergine sarà incinta e partorirà un figliuolo, al quale sarà posto il nome di Emmanuele’. ... Se fossi stato un maschio, sarebbe stato il mio nome."""
Willard H. Wright,"""Vangelo di Matteo, capitolo 1, versetto 20."""
Ushiromiya Maria,"""No, versetto 23. Il versetto 20 è ‘Ma mentre aveva queste cose nell'animo, ecco che un angelo del Signore gli apparve in sogno, dicendo, Giuseppe, figliuol di Davide, non temere di prender teco Maria tua moglie: perché ciò che in lei è generato, è dallo Spirito Santo’."""
Willard H. Wright,"""... Quindi pensi che tuo Padre sia lo Spirito Santo."""
Ushiromiya Maria,"""Tutti dicono che tutti hanno un Papà. Hanno detto che è strano non avere un Papà, che ero una bambina strana e pietosa."
Ushiromiya Maria,"Ma quando ho chiesto a Mamma, lei ha detto che io non avevo un Papà, che non esisteva. Si è arrabbiata e mi ha picchiato nonostante abbia solamente chiesto. Quindi... davvero non capivo chi mi avesse fatto nascere."
Ushiromiya Maria,"... Io non... ero giusta come essere umano, una creatura immatura e irregolare. Realizzai di essere una ragazza strana e patetica, diversa da tutti gli altri."""
Willard H. Wright,"""Non importa chi siano i tuoi genitori o cosa dicono le altre persone. {n}Tu sei quella che sei."""
Ushiromiya Maria,"""Doveva essere difficile insegnarlo ad una giovane ragazzina immatura. {n}La mia insegnante dell'asilo potrebbe avermelo detto mentre piangevo dopo che mi maltrattavano. ... Ma anche quelle parole di incoraggiamento non riuscivano a riempire lo spazio vuoto... no, le domande. Quelle parole non riuscivano a rispondere alle domande nella mia mente."""
Willard H. Wright,"""E il Libro è ciò che ti ha dato le risposte?"""
Ushiromiya Maria,"""Un prete venne a vedermi."""
,Era probabilmente parte di qualche insegnamento per arricchire le menti dei bambini attraverso una storia edificante.
,"Per la maggior parte dei ragazzi, non era diverso da una fiaba ordinaria, che potevano aver sentito da uno dei loro insegnanti. ... O forse era semplicemente un po' troppo noioso."
,"Poi, alla fine, il prete disse qualcosa di importante."
Willard H. Wright,"""Che Dio sa tutto?"""
Ushiromiya Maria,"""Già. Quindi lo chiesi a lui. ... Io ho solo una Mamma. Io... non ho un Papà. Mamma mi ha dato alla luce senza un Papà. Era una cosa strana, triste?... Chiesi."""
,Il prete me lo insegnò. Disse che non c'era niente di strano in un bambino senza Papà.
,"Dopotutto, Gesù Cristo nacque da una vergine."
,E colei che gli aveva dato vita... era la Vergine... Maria...?
,Fui sorpresa!
,"Maria, il nome che mi era stato dato, era sempre stata la risposta."
Ushiromiya Maria,"""Fui così sorpresa che chiesi al prete di dirlo ancora. ... Disse che la Vergine Maria diede alla luce un bambino tutta da sola! Quindi chiesi se ciò significava che anche io avrei dato alla luce un bambino tutta da sola."""
Willard H. Wright,"""E come rispose?"""
Ushiromiya Maria,"""Disse che la Vergine Maria fu incinta per via dello Spirito Santo. La seconda parte del Libro di Matteo, capitolo 1, versetto 20. ‘Perché ciò che in lei è generato, è dallo Spirito Santo’. ... Ciò mi sorprese di nuovo! Cosa pensi che significhi?!"""
Willard H. Wright,"""... L'hai interpretato come se Ushiromiya Maria non avesse un Padre umano. ... Che il tuo vero Padre fosse lo Spirito Santo."""
,"A prescindere da quello che la Bibbia volesse veramente dire... la giovane e triste ragazza, che aveva perso il suo senso di identità per via della mancanza di un Padre, aveva creato finalmente un modo per capire se stessa."
Ushiromiya Maria,"""Una volta che lo capii, sapevo che ero diversa da tutti gli altri bambini! {n}Coloro che ridevano di me erano tutti figli di Giuseppe. Ma io sola ero diversa! {n}Non ero peggio di nessun altro...! Ero una figlia di Dio, una figlia dello Spirito Santo!! Quando tornai, lo dissi a Mamma. Io non avevo Papà. Mamma mi diede alla luce grazie al potere di Dio."""
,Probabilmente era doloroso per Rosa quando Maria chiedeva di suo Padre.
,"Perché Maria non aveva un Papà, quando tutti gli altri hanno un Papà e una Mamma?"
,"Ogni volta che le veniva chiesto questo, Rosa si arrabbiava e cambiava argomento."
,"... Poi, per qualche ragione, Maria pensò da sola alla risposta."
,Lei non aveva un Papà. Era la figlia di Mamma e Dio.
,"Non è troppo difficile immaginare che Rosa, dopo aver sentito la spiegazione di questa giovane ragazza, potesse assecondarla come se fosse vera..."
Ushiromiya Maria,"""Beato disse che il numero minimo di persona necessarie per creare un mondo è due. Pensai che volesse dire che c'è bisogno di due genitori per fare un figlio. ... Allora ci pensai. Beato poteva essere una strega, ma è una strega nata da un essere umano. Beato non è figlia dello Spirito Santo."""
Ushiromiya Maria,"""Ma io sono diversa. Io sono nata solo da Mamma. Ero nata dallo Spirito Santo! ... Beato non può creare un universo senza di me. Ma io ‘ho Dio al mio fianco’. Posso creare un universo tutto da sola, assieme allo Spirito Santo!"""
Ushiromiya Maria,"""Beato mi ha chiamato Strega delle Origini. E ha anche detto che alla fine io sarei diventata una Creatrice, che può creare qualsiasi cosa da sola. Tutta da sola, io posso creare qualcosa da nulla! Beato può prendere ciò e farla espandere all'infinito! Ange era un'apostola delle streghe, che avrebbe diffuso dappertutto la parola!"""
Willard H. Wright,"""E questo fu il Mariage Sorcière."""
Ushiromiya Maria,"""C'è una grande differenza tra uno e infinito. Per questo Beato è così grande. Tuttavia, paragonando la differenza tra esistenza e non-esistenza, uno e infinito sono pressoché la stessa cosa. Io sono colei destinata a diventare la strega migliore... no... la più grande Creatrice al mondo...!"""
Ushiromiya Maria,"""Il Mariage Sorcière era il nido per prepararmi a ciò! Io sono Ushiromiya Maria!! Maria, che sta al fianco di Dio!!"""
,... Se paragonassimo il senso d'identità di Maria ad un universo... allora questo flusso infinito di parole provenienti da lei sono come il Big Bang.
,"Trascorse così tanto tempo tormentandosi su come interpretare la mancanza del Padre. ... Poi, per caso, vide una frase della Bibbia che sembrava come se si stesse segretamente riferendo a lei, e finalmente formò una comprensione di sé."
,"La triste ragazza, che si odiava per essere diversa da tutti i suoi compagni di classe, finalmente aveva trovato il significato della sua esistenza."
,"In quel momento, l'universo di Maria, che una volta era il nulla, era nato come ammasso di energia ultra pressurizzata e ultra bollente."
,"... Poi in seguito, andò su Rokkenjima, incontrò la Strega dell'Infinito che si chiamava Beatrice... e l'ammasso di energia esplose in un Big Bang, dando vita al loro compendio magico."
,... Quello era l'universo conosciuto come Mariage Sorcière.
Willard H. Wright,"""... Stiamo saltando un po' troppo. Parliamo di una cosa alla volta."""
Ushiromiya Maria,"""Certo. Da dove vuoi iniziare?"""
Willard H. Wright,"""Dopo che hai deciso che eri la figlia dello Spirito Santo, è facile immaginare che ti sei gradualmente interessata sempre più all'occulto. ... E poi? Una volta raggiunto quello stato, dove hai incontrato Beatrice, e come interagivate?"""
Ushiromiya Maria,"""È successo davvero tutto all'improvviso un giorno. ... Io volevo incontrare la strega Beatrice, che viveva su Rokkenjima. Volevo incontrarla come compagna strega."""
Willard H. Wright,"""In quel momento, tu pensavi già di essere una strega?"""
Ushiromiya Maria,"""Sì. Io conoscevo già molte cose sulla Bibbia e sull'occulto della maggior parte degli adulti. Quindi, nonostante non potessi usare la magia, credevo di essere una strega. ... Kihihi, divertente, no? È per questo che ero solo un'apprendista strega."""
Willard H. Wright,"""Quando hai incontrato Beatrice?"""
Ushiromiya Maria,"""Non ricordo davvero quando. Ma ricordo come fu. Fu davvero, davvero improvviso."""
Ushiromiya Maria,"""... Uh?"""
{f:5:Beatrice},"""Quindi tu sei... Ushiromiya Maria, presumo?"""
,Fu davvero molto improvviso.
,"Stavo semplicemente bevendo del tè al latte, tutta sola nel pergolato del roseto. Mamma disse che doveva parlare di qualcosa di importante con Krauss oji-san... quindi mi disse di uscire fuori a giocare."
,All'improvviso... lei era seduta lì. Io non conoscevo nessuno che parlasse in quel modo.
,Realizzai subito che era qualcuno che non conoscevo affatto...
Ushiromiya Maria,"""... Tu... chi sei?"""
{f:5:Beatrice},"""Sei stata tu la prima a dire che desideravi vedermi. Eccomi qui, dando il benvenuto alla strega che è venuta a visitare la mia isola, eppure ancora chiedi il mio nome? *cackle*cackle*."""
Ushiromiya Maria,"""... B... Beatrice... ?"""
{f:5:Beatrice},"""Precisamente. Io sono Beatrice."""
Willard H. Wright,"""Già, piuttosto improvviso."""
Ushiromiya Maria,"""Già. Davvero, davvero improvviso. ... Streghe e spiriti esistono sempre dietro di noi. Semplicemente scelgono di non mostrarsi. E, quando lo fanno... è sempre improvviso, come se fossero stati lì per tutto il tempo. ... Questo è ciò che imparai quel giorno."""
Willard H. Wright,"""E poi, tu e Beatrice avete fatto amicizia?"""
Ushiromiya Maria,"""Già. Rimase lì a chiacchierare con me tutto il tempo, fino a che Mamma ebbe finito le sue faccende. Parlammo di magia... e streghe. E di come fossi figlia dello Spirito Santo."""
Willard H. Wright,"""... E quale fu la tua impressione di Beatrice?"""
Ushiromiya Maria,"""Non mi piace dirlo, ma a quel tempo io sapevo molto più di lei. All'inizio, pensai che non fosse una strega molto brava."
Ushiromiya Maria,"... Beh, questa era solo la mia arroganza. Ci sono molti tipi diversi di compendi magici. Inoltre, il mio era basato su studio autodidatta. Probabilmente vedevo Beato in quella maniera perché il suo compendio magico era diverso dal mio. Non ci volle molto prima che me ne dispiacessi e mi scusai."""
Willard H. Wright,"""Ti scusasti? ... Beatrice fece qualcosa per ottenere il tuo rispetto? ... Capisco. Quindi, ti mostrò la magia."""
,"Ci spostammo sulla spiaggia e parlammo molto, sedendo in un tavolo sotto un ombrello."
{f:5:Beatrice},"""Molto interessante. ... Maria. Capisco che tu sei stata molto diligente nei tuoi studi. Alla tua età, essere capace di insegnare ad una strega millenaria come me è davvero un risultato degno di ammirazione. ... E che tipo di magia puoi usare?"""
Ushiromiya Maria,"""... Magia?"""
{f:5:Beatrice},"""Se ti definisci strega, dovresti essere capace di mostrarmi qualche tipo di magia, corretto?"""
,"Fui stordita per un secondo. Ovviamente, sarebbe dovuto essere scontato."
,"Ero una figlia dello Spirito Santo, e dato che avevo studiato così tanto l'occulto, ero anche una strega, non un'umana. Fino a quel giorno, ero sicura di entrambe le cose."
,"Quindi quando mi venne chiesto che tipo di magia potessi usare, ciò mi lasciò attonita..."
{f:5:Beatrice},"""Quando uno conosce la magia e può parlarne, raggiunge il rango di apprendista. ... Si è una strega se si riesce a mettere quella conoscenza in pratica e a usare la magia, corretto?"""
Ushiromiya Maria,"""... Quindi... non sono ancora una strega...?"""
{f:5:Beatrice},"""Hai studiato bene. E riesco a sentire in te un grande talento. Un giorno, potrai diventare una strega così grande che neanche io ne potrei reggere il confronto... o forse persino una Creatrice come mi hai detto. Tuttavia, sei ancora giovane e immatura. ... Tu sei... sì. Sei un'apprendista. Un'apprendista strega, possiamo dire."""
Ushiromiya Maria,"""Quindi significa che tu sai usare la magia, Beato?"""
{f:5:Beatrice},"""Ovviamente. Altrimenti non mi potrei definire una strega."""
Ushiromiya Maria,"""Incredibile... fammi vedere! Voglio vedere la tua magia!!"""
,"Fino a quel giorno, Maria non ha mai dubitato del concetto correlato alla magia, che lei fosse figlia dello Spirito Santo."
,... Tuttavia nessuno le aveva mai provato che i fenomeni occulti esistevano davvero.
,"Maria poteva creare un universo da sola. ... Tuttavia, lei voleva condividerlo con una seconda persona, così da poterci credere in maniera più forte."
{f:5:Beatrice},"""In passato, io potevo disegnare un arcobaleno nel cielo, trasformarlo in sette colori di caramelle, e mangiarle a mio piacere. Tuttavia, il mio potere si è indebolito così tanto che io non possono nemmeno conservare come voglio la mia forma."""
Ushiromiya Maria,"""Me l'hai detto. Non puoi usare i tuoi pieni poteri per via del tempio."""
{f:5:Beatrice},"""Ci vorrà abbastanza tempo perché il mio potere ritorni. In questo momento, non posso trasformare l'arcobaleno in caramelle. ... Tuttavia, forse posso mostrarti un po' di quel potere con qualche magia più semplice."""
Ushiromiya Maria,"""Voglio vedere...! Voglio vedere la tua magia...!!"""
{f:5:Beatrice},"""Molto bene. Tuttavia, devo chiedere il tuo aiuto. Come ti ho già detto, non importa quanto possa essere pura la tua anima, tutti gli umani sono corrotti e colmi della tossina che si oppone alla magia."""
Ushiromiya Maria,"""Sì, ricordo. Mi hai parlato della tossina anti-magia. Non era in nessuno dei libri che ho letto. Devi essere davvero incredibile a sapere queste cose."""
,"Beatrice sollevò una tazza da tè vuota, poi la capovolse di fronte a Maria per mostrare che non c'erano trucchetti o fili."
Willard H. Wright,"""Giusto, la magia per far apparire caramelle dentro una tazza capovolta."""
Ushiromiya Maria,"""Come lo conosci?! Sei incredibile, Will! Conosci persino la magia delle streghe!"""
Willard H. Wright,"""... Beh, questo perché... è davvero una magia basilare delle streghe."""
Ushiromiya Maria,"""Era solo una tazza normale, senza trucchi. Volevo vedere. Volevo vedere la vera magia."""
,Maria aveva voluto qualcosa.
,"Dato che voleva credere che c'era una parte occulta di lei, voleva vedere l'occulto, esistere anche negli altri."
,Per questo acconsentì ad aiutare Beatrice con la sua magia.
,Non voleva che la propria tossina rovinasse l'opportunità di conoscere la magia.
{f:5:Beatrice},"""Bene. ... Allora prova a guardare dentro la tazza."""
Ushiromiya Maria,"""... Ah. ... C'è una caramella. ... C'è una caramella...!!"""
{f:5:Beatrice},"""Come dono per simboleggiare il nostro incontro tra streghe, e come segno della nostra amicizia, io ti offro ciò."""
,"Questo... era un vero miracolo di magia. Per la prima volta, provai vergogna e imbarazzo per la mia arroganza."
,"Potei sentire quel senso di onnipotenza svanire, l'idea che fossi la figlia dello Spirito Santo e la persona più speciale e importante al mondo."
,"... Invece di una figlia dello Spirito Santo che non può fare niente, sarò una strega che può usare la magia...!"
,Ushiromiya Maria vuole diventare una strega...!! Iniziando come apprendista strega!!
,Ero già affascinata da Beato.
Ushiromiya Maria,"""Anche io voglio diventare una vera strega! Voglio essere la tua allieva!!"""
{f:5:Beatrice},"""Che modestia. Tu hai già un'abbondanza di talento e diligenza. Inoltre, anche se può essere diverso rispetto a quanto ero nei miei pieni poteri, non posso avere un'allieva nel mio stato attuale."""
Ushiromiya Maria,"""... Quindi non posso diventare l'allieva di una strega...?"""
{f:5:Beatrice},"""Corretto. Non puoi diventare mia allieva. ... Tuttavia, puoi diventare mia amica."""
Ushiromiya Maria,"""Davvero...?!"""
{f:5:Beatrice},"""Sì. D'ora in poi, saremo amiche. Continuiamo a parlare nel profondo mondo delle streghe."""
Ushiromiya Maria,"""Uu-!!! Grazie, Beato!! Posso mangiare questa caramella?!"""
{f:5:Beatrice},"""No, lascia che sia un souvenir. Invece di mangiarla, conservala in quella tua borsa carina."""
Ushiromiya Maria,"""Giusto. La mangerò a casa...!! Uu-uu-uu-uu-uu-!!"""
{f:5:Beatrice},"""Maria. Quella caramella è stata creata con la magia. Pertanto, è fragile. Se neghi la mia esistenza con quella tua tossina, si scioglierà e scomparirà."""
Ushiromiya Maria,"""Uu-... no. Non voglio che la preziosa magia di Beato scompaia."""
{f:5:Beatrice},"""Allora assicurati di non dimenticare il tuo incontro con me. ... Fino a quando manterrai questa piccola promessa, ti accoglierò la prossima volta che verrai su quest'isola."""
Ushiromiya Maria,"""Uu-! La manterrò. Qual è la promessa?!"""
{f:5:Beatrice},"""Beh, per iniziare... quando arrivi a casa, lavati le mani. Poi, sciacquati la bocca. Non devi lamentartene, è parte importante del tuo allenamento come strega apprendista."""
Ushiromiya Maria,"""Lo farò! Ogni giorno, quando arriverò a casa mi laverò le mani! Mi sciacquerò la bocca! Se lo farò, ti rivedrò?!"""
{f:5:Beatrice},"""Lo prometto. Se mantieni i termini della promessa, il tuo corpo verrà purificato e io guadagnerò ancora più potere magico. ... Se ciò accadrà, allora ti mostrerò una magia ancora più incredibile, la prossima volta."""
Ushiromiya Maria,"""Uu-! Manterrò la mia promessa! Non importa che succede!! Lo farò! Diventerò tua amica e apprendista strega!"""
{f:5:Beatrice},"""La tua risoluzione è rincuorante, Ushiromiya Maria. Spero che tu diventerai presto una strega completa e una mia intima amica."""
Ushiromiya Maria,"""Penso che sia la prima volta che ho incontrato Beatrice."""
Willard H. Wright,"""E quella caramella era ancora lì, quando tornasti a casa...?"""
Ushiromiya Maria,"""Sì. ... Ma dubitai un po', quindi era mezza sciolta. Rimpiansi di aver quasi dubitato di lei."
Ushiromiya Maria,"Se avessi dubitato di più, forse la caramella sarebbe scomparsa. Persi quasi la prova della magia che era successa davanti ai miei occhi."""
Willard H. Wright,"""La caramella si sciolse?"""
Ushiromiya Maria,"""Sì, quella caramella iniziò a sciogliersi. Era tutta grumosa."""
Willard H. Wright,"""In che periodo dell'anno successe?"""
Ushiromiya Maria,"""Non ne sono troppo sicura. Ma ricordo che il tè al latte aveva dentro del ghiaccio. ... Perché, ha importanza?"""
Willard H. Wright,"""Lascia stare. ... Hai raccontato a Rosa del tuo incontro con Beatrice?"""
Ushiromiya Maria,"""Già. Lo dissi a tutti durante la cena, quel giorno. Krauss oji-san rise. {n}Poi, Mamma, che sedeva di fianco a me, si arrabbiò e disse di smetterla di parlarne. ... Uu-."""
Willard H. Wright,"""Di fianco a te...? Secondo il sistema di rango della tua famiglia, il tuo posto non dovrebbe essere di fianco a quella di Rosa."""
Ushiromiya Maria,"""Non era una riunione di famiglia. Era quando solo io e Mamma venimmo per una visita. Quindi c'erano solo la famiglia di Krauss oji-san, Mamma e io. C'erano poche persone, quindi non ci sedemmo negli stessi posti della conferenza di famiglia."""
Willard H. Wright,"""... E Rosa stava sedendo nel posto affianco a te?"""
Ushiromiya Maria,"""Già. ... Perché ha importanza?"""
Willard H. Wright,"""... Non ne ha. ... Hai mai incontrato Beatrice fuori da Rokkenjima?"""
Ushiromiya Maria,"""No. Dopotutto, il corpo di Beato è fragile, quindi non può andare dove vuole. Le dissi che poteva prendere possesso di me se voleva, ma disse che non poteva lasciare l'isola."""
Willard H. Wright,"""E dopo ciò, tu l'hai incontrata ogni volta che sei venuta su Rokkenjima."""
Ushiromiya Maria,"""Già. Diventammo davvero buone amiche. Più parlavo con Beato, più capivo quanto fosse fantastica. Mi mostrava magie meravigliose ogni volta che la vedevo. Poi, mi parlò di un compendio magico diverso dal mio ed entrambe parlammo assieme dei misteri della magia."
Ushiromiya Maria,"Volevo raggiungere il suo livello il prima possibile. Volevo diventare il tipo di strega che era Beato."""
Willard H. Wright,"""Hai mai presentato Beatrice a tua Madre?"""
Ushiromiya Maria,"""No. Lei disse che la tossina di Mamma era troppo forte e che quindi non si potevano ancora incontrare. ... Quasi tutti gli adulti sono pessimi per quanto riguarda la tossina. Sono tutti macchiati. Kihihihihi."""
Willard H. Wright,"""A parte te, chi è stato capace di vedere Beatrice?"""
Ushiromiya Maria,"""Nessuno poteva, all'inizio. Ha detto che il suo potere magico era debole, quindi il suo corpo sarebbe crollato se anche solo un po' di tossina l'avesse raggiunta. ... Ma lei raccolse potere magico poco a poco e poté alla fine apparire di fronte ad altre persone che avevano piccole quantità di tossina."""
Willard H. Wright,"""E chi erano?"""
Ushiromiya Maria,"""Hmmmmmmm... non erano in molti. Solo un po' dei domestici."""
Willard H. Wright,"""Specificatamente?"""
Ushiromiya Maria,"""Tutti i domestici qui oggi. ... Uu-? Ma non Gohda-san, credo."""
Willard H. Wright,"""Quindi, quattro di loro: Genji, Shannon, Kanon e Kumasawa."""
Ushiromiya Maria,"""Anche il dottor Nanjo."""
,"Apparentemente, a volte andavano a visitare i tea party stregoneschi di Maria e Beatrice."
,"Ovviamente solo per piccole cose, come portar loro altro tè."
,"Tuttavia, avvertivano sicuramente Beatrice e le parlavano persino."
Willard H. Wright,"""... Come reagivano i domestici a Beatrice? Era un'ospite che non sarebbe dovuta esistere. Non erano sorpresi?"""
Ushiromiya Maria,"""No, non lo erano. Dopotutto, Beatrice è l'altra padrona della villa."""
,Lei disse che i domestici trattavano Beatrice come ospite d'onore.
,"E, qualche volta era permesso loro di vedere il nuovo miracolo di magia assieme a Maria."
Willard H. Wright,"""Quindi, sulla Rokkenjima del 1986, quelli che in realtà potevano incontrare Beatrice eravate tu, Nanjo e i quattro domestici escluso Gohda, per un totale di sei?"""
Ushiromiya Maria,"""Già. Beato disse che aveva bisogno di accumulare molto più potere magico prima di poter apparire di fronte a qualcun altro."""
Willard H. Wright,"""Perciò intendeva a mostrarsi di fronte a più persone in futuro?"""
Ushiromiya Maria,"""Già. Disse che il giorno in cui si fosse fatta riconoscere da tutti gli umani, sarebbe stato il giorno della sua resurrezione."""
