Speaker,Italian (Ars Magica) (Old) (ITA)
Furudo Erika,"""... {p:0:＜}No, thank you{p:0:＞}. Le punizioni servono solamente perché causano dolore. ... Non c'è niente di interessante in una bambola priva di emozioni su cui non posso lasciare una singola ferita."""
,"Erika afferrò lentamente i capelli dietro la testa di Dlanor, senza esitare."
,"Il collo di Dlanor si piegò all'indietro, scricchiolando."
Dlanor,"""... Lei può non causare danno fisico, ma di sicuro FERISCE."""
Furudo Erika,"""Hmph. Come se tu avessi un cuore che viene ferito. Tu, umile bambola assassina che dà la caccia alle streghe. ... Stai provando a rispondermi? A me, l'emissaria e il doppio della grande Lady Bernkastel...?!"""
Dlanor,"""... NO."""
Furudo Erika,"""Sono stata rimproverata da Lady Bernkastel perché voi siete inutili...!! {n}Per favore, non fallite ancora così miseramente...! Ca-pi-to...?!"""
,"I capelli che stava tenendo furono tirati indietro il più possibile, insieme ad altri scricchiolii..."
,"Questo non causò alcun dolore fisico a Dlanor, ma lei poteva chiaramente sentire la volontà malata di Erika."
Dlanor,"""... Le mie SCUSE. Voglia PERDONARMI."""
Furudo Erika,"""Spazzatura."""
,"Con un suono come quello della corda di un arco che viene tagliata, diversi capelli di Dlanor vennero strappati via."
,"Poi, Erika agitò la mano come se stesse provando a togliere via qualcosa di sporco che le era rimasto appiccicato."
Furudo Erika,"""Beh, d'accordo. Sono a posto. ... La mia ira si è finalmente calmata, e le mia materia grigia sta fremendo di nuovo. ... Ti prego di richiamare quelle due inutili persone e ricostruire la scena del crimine. Iniziamo il gioco del ragionamento."""
Dlanor,"""RICEVUTO. ... Gertrude, Cornelia."""
,"""""Come desiderate."""""
,"Loro due riapparvero dietro Dlanor e ricostruirono la scena del crimine per Erika, colei che poco prima le stava torturando..."
Furudo Erika,"""... Kinzo che sparisce non è niente di più che un bonus aggiunto per il primo crepuscolo. Ok, iniziamo ad investigare. ... Ma prima. Avete realizzato che in realtà ci è stato dato un enigma persino prima che l'omicidio si verificasse?"""
Dlanor,"""Sì. La lettera con il simbolo nell'Aquila Mono-Alata, che è comparsa la scorsa notte alle 24:00 assieme al bussare di una qualche PERSONA."""
Furudo Erika,"""Esatto. In quell'istante, la storia ha creato l'illusione che era impossibile per qualsiasi umano, facendo sembrare che esistesse una strega sconosciuta. ... Iniziamo col fare a pezzi questa Illusione della Strega. Prima controlleremo la situazione nella sala da pranzo la scorsa notte, quando la lettera è stata consegnata."""
Dlanor,"""RICEVUTO. Gertrude, Cornelia. Ricostruite la riunione di famiglia della scorsa notte nella sala da pranzo."""
,"""""Come desiderate."""""
,La riunione di famiglia la scorsa notte si è tenuta con i parenti adulti e Battler.
,"E nel mezzo, i domestici sono arrivati a servire il tè."
Furudo Erika,"""Controlliamo la posizione di tutti nell'istante in cui la lettera è arrivata. Com'era?"""
Gertrude,"""Per favore, consentitemi di parlare. {p:1:Prima della riunione di famiglia, Erika, George, Jessica, Maria, Nanjo, Gohda e Kumasawa hanno lasciato la villa e si sono spostati nella casa degli ospiti.}"""
Cornelia,"""Per favore, consentitemi di parlare. {p:1:Di quelli che sono rimasti, solo Krauss, Natsuhi e Genji erano nel corridoio del primo piano,} {p:1:mentre gli altri erano nella sala da pranzo.}"""
Dlanor,"""Dato che si stava tenendo la riunione di famiglia e la villa era completamente chiusa, tutti gli altri umani erano incapaci di entrare nella VILLA."""
Furudo Erika,"""Aha. Questo significa che nessuno dentro la villa avrebbe potuto bussare e mettere lì la lettera, giusto? Eheheheh."""
Dlanor,"""Sì. Lo schieramento della strega probabilmente dirà che questa persona è quella che ha scritto la lettera... la strega, Beatrice."""
Furudo Erika,"""Ridicolo. Uno stupido trucco. ... Non c'è sicurezza che la lettera sia stata messa lì esattamente alle 24:00. È ragionevole considerare che fosse stata messa lì in precedenza."""
Dlanor,"""Solo pochi minuti prima che la lettera venisse scoperta, Shannon e Kanon sono entrati a servire il TÈ. Quando sono entrati, molteplici testimoni hanno confermato che lì non c'era niente di sospetto come una lettera nel corridoio."""
