Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Rosa,"""Trovate la felicità, voi due. Il matrimonio non è l'arrivo. È solo la linea di partenza, ok?"""
Ushiromiya Maria,"""Uu-uu-uu-! Congratulazioni, congratulazioni!!"""
Sakutarou,"""Uryu!! Congratulaaaaaaaziooni!!!"""
Kanon,"""Anche noi non dobbiamo perdere."""
Ushiromiya Jessica,"""Heh, heheheheheheh...!! G-Già, impossibile che perdiamo, dannaaaaziooooneee!!"""
,"Tutta la famiglia Ushiromiya, tutti i domestici e tutti gli spiriti e i demoni che stavano partecipando festeggiarono gli onori con applausi ancora più forte..."
,Con questo... cala il sipario sulla storia intrecciata dalla Strega Dorata.
,Forse dovremmo concludere questa storia con l'epigrafe.
,"Ciò che segue è il passaggio riguardo la Terra Dorata, dall'epigrafe della Strega Dorata. {n}La strega loderà il saggio, e gli donerà quattro tesori. {n}Uno sarà tutto l'oro della Terra Dorata. {n}Uno sarà la resurrezione di tutte le anime dei morti. {n}Uno sarà la resurrezione dell'amore che era andato perduto. {n}Uno sarà mettere a dormire la strega per l'eternità. {n}{n}Dormi in pace, mia benamata strega, Beatrice..."
Ushiromiya Ange,"""... Perciò, questo significa che Beato è stata contentata e messa a dormire...?"""
{f:5:Featherine},"""Quell'interpretazione è probabilmente appropriata..."""
Ushiromiya Ange,"""E? Ora che il gioco è finito, Onii-chan verrà liberato, giusto? ... Che cosa gli succederà?"""
{f:5:Featherine},"""... Beh, chissà. Il libro di questo Frammento non racconta più niente della storia."""
Ushiromiya Ange,"""... Quindi, alla fine, noi non scopriamo nemmeno ciò che succede a Onii-chan. ..."""
,... Non è che non succede niente.
,"Alla fine, Onii-chan e gli altri non sono mai tornati. Hanno raggiungo la Terra Dorata e si divertono lì."
,... Anche se la storia ci racconta questo... la verità è... che tutti sono morti in un enorme incidente...
Ushiromiya Ange,"""Tuttavia... abbiamo appreso molte cose interessanti. ... Sembra che quell'isola... fosse davvero una folle isola di illusioni."""
{f:5:Featherine},"""Sicuramente. ... E la tua lettura è stata davvero meravigliosa..."""
Ushiromiya Ange,"""... Sono esausta, come aver visto tutto di seguito un film di sei ore. {n}Sono stanca."""
{f:5:Featherine},"""Ushiromiya Ange. Hai davvero lavorato duramente. ... La tua lettura ha curato la mia noia. Io, Featherine, sono molto più grata a te di quanto non lo sia stata per molti anni che non riesco a ricordare..."""
Ushiromiya Ange,"""Se sei grata, perché non posso avere anche qualche premio?"""
{f:5:Featherine},"""Hmm, che cosa andrebbe bene... dammi un po' di tempo. Ci penserò."""
,"Featherine si sedette sulla sua sedia a dondolo e si cullò, provando apparentemente a pensare a qualcosa..."
{f:5:Featherine},"""... Ushiromiya Ange. Hai davvero lavorato duramente. ... Hai fatto bene a continuare a leggere fino alla fine. ... Con questo, sei sollevata dalle responsabilità di mia miko. Puoi tornare al tuo mondo originario e riunirti con il destino che ti è stato dato."""
Ushiromiya Ange,"""Cielo. ... Sembra che sia stata una diavolo di deviazione."""
{f:5:Featherine},"""Non imbronciarti. Ora sto pensando ad un premio... sì, questo è qualcosa che non ho fatto molto spesso... no, per nulla... da un po' di tempo. {n}Immagino che l'inchiostro della boccetta si sarà asciugato..."""
,"Anche dopo che la storia era terminata, la discussione di Ange e Hachijo continuò per un bel po'."
,Fu molto seria... e furiosa.
,"Ange aveva riconosciuto che questa storia non era una folle opera letteraria... ma un nuovo messaggio in bottiglia, che era arrivato qui ancora una volta dalla Rokkenjima di dodici anni prima... per raccontarle una singola verità..."
,E... sembrava come se lei avesse trovato la propria interpretazione della verità che lei pensava la storia le stesse provando a raccontare.
,"... Ovviamente, quella era solo una verità, e non significava la fine del suo viaggio."
,Tuttavia... forse poteva essere vista in questa maniera.
,Non era sufficiente a colmare il vuoto di dodici anni nel suo cuore.
,"... Tuttavia, ora... solo godersi la sensazione assieme al caffè che Hachijo aveva preparato... era abbastanza."
Hachijo Tohya,"""... Grazie per aver letto fino alla fine. ... E grazie per i tuoi pensieri e le tue opinioni. ... Sono sicura che la vera prima Strega dell'Infinito sia felice..."""
Ushiromiya Ange,"""... Wow, quindi riesci a dire anche roba del genere. ... Se avessi parlato così sin dall'inizio, avresti una tonnellata di fan in più."""
Hachijo Tohya,"""... Io sto solamente lodando la meravigliosa lettrice quale certamente sei. ... Volevo solamente dire che trascorrere il tempo che mi è rimasto per scrivere solo per te è stato molto più produttivo che scrivere per quei porci che non parlano e che non sono in grado di pensare a ciò che sarebbe stato... *giggle*."""
Ushiromiya Ange,"""Questo è il tipo di cose che non dovresti dire. ... Beh, lo prendo come un complimento. ... Ok."""
,"Ebbi la sensazione... che avessi trascorso un periodo molto, molto lungo lì."
,Sembrava... come se ci avessi trascorso la maggior parte della mia vita.
,"... Nonostante dovrebbe far sentire a disagio, sedermi sul divano della casa di qualcun altro... per qualche strana ragione, mi sento come a casa mia."
,"Tuttavia, l'orologio mostrava che erano passate solo due o tre ore da quando l'avevo incontrata. ... Il mio senso del tempo era davvero strano..."
Hachijo Tohya,"""... Il tuo amico sembra ci stia mettendo del tempo..."""
Ushiromiya Ange,"""Dev'essere una telefonata lunga. È inquietante che un ragazzo parli così tanto al telefono."""
,"Ha detto che avrebbe fatto un rapporto dettagliato a Okonogi-san, no?"
,"Nonostante gli fosse stato detto che poteva usare il telefono qui, ha rifiutato ed è andato a cercare un telefono pubblico da qualche parte."
,"... Qualcosa su come non volesse rischiare di essere intercettato. È un idiota, quindi gli ho lasciato fare quello che vuole."
Ushiromiya Ange,"""Il telefono pubblico è lontano?"""
Hachijo Tohya,"""Se esci in strada, c'è un negozio all'angolo in fondo."""
Ushiromiya Ange,"""Allora andrei. ... Puoi usare questo per comprare del cibo o roba del genere."""
Hachijo Tohya,"""... Se ti lascio tenere quei soldi, tornerai ancora a leggere il mio prossimo manoscritto e mi dirai le tue opinioni...?"""
Ushiromiya Ange,"""... Hai intenzione di pagare rotoli di denaro per fare in modo che una ragazza sgraziata come me legga i tuoi manoscritti?"""
Hachijo Tohya,"""No. Tu sei davvero una buona lettrice, e una buona pensatrice. {n}Abbiamo creato queste storie e le abbiamo gettate nel mondo alla ricerca di una persona come te."""
Ushiromiya Ange,"""... Mi lodi troppo. Semplicemente prendo i libri un po' troppo seriamente."""
Hachijo Tohya,"""Come ringraziamento per il notevole tempo che mi hai donato... un giorno io scriverò la tua storia."""
Ushiromiya Ange,"""Apparirò in un altro dei tuoi falsi? ... Spero che questa volta mi ucciderai in una modo leggermente migliore."""
Hachijo Tohya,"""... Ti... piacciono i miracoli?"""
Ushiromiya Ange,"""Stai parlando di opportunismo? ... Ero abituato ad odiarlo, ma recentemente ne sono diventata una grande fan. Tuttavia, sono schizzinosa su quello che accetto, e cadere da un grattacielo e finire incolume non è ciò che io chiamo miracolo."""
Hachijo Tohya,"""... Allora, un giorno forse, scriverò una storia che tu considererai un miracolo..."""
Ushiromiya Ange,"""Io sono... davvero dispiaciuta per essere piombata qui all'improvviso e aver detto tutte quelle cose spiacevoli."""
Hachijo Tohya,"""... No, è stata una conversazione utile. ... Mi chiedo se il mio editore capo mi preparerà un altro incontro tra noi due..."""
Ushiromiya Ange,"""Se ce ne sarà la possibilità. {p:0:＜}See you again, have a nice day{p:0:＞}."""
Hachijo Tohya,"""Sì, potrebbe succedere di nuovo. ... Io prego che tu trovi la tua verità."""
Ushiromiya Ange,"""Ti ringrazio."""
Hachijo Tohya,"""Se mai la raggiungerai... ti prego un giorno di fare anche tu una storia della tua verità..."""
Ushiromiya Ange,"""... Vuoi che io diventi una di voi streghe? Chissà. Non sono brava a scrivere. Una buona lettrice non è necessariamente una buona scrittrice, lo sai?"""
Hachijo Tohya,"""Ah, abbastanza vero. Io stessa non leggo mai niente scritto da qualcun altro."""
Ushiromiya Ange,"""... Cielo. Allora, io vado."""
Hachijo Tohya,"""Dopo ciò, probabilmente non ti rivedrò mai più... ma prego perché io sia abbastanza fortunata da incontrare un'altra te un giorno... da qualche parte."""
Ushiromiya Ange,"""... Posso farti un'ultima domanda?"""
Hachijo Tohya,"""Continua..."""
Ushiromiya Ange,"""... Quella strega Featherine, che è apparsa dentro la storia. ... Quella... sei tu, giusto?"""
Hachijo Tohya,"""Può essere presuntuoso dirlo, ma quella era la mia intenzione."""
Ushiromiya Ange,"""... Questa può essere una domanda strana, ma... umm... tu sei Featherine? O Featherine è te?"""
Hachijo Tohya,"""... Chissà. ... Di cosa stai parlando...?"""
,Questa donna misteriosa fu misteriosa fino alla fine.
,"... Così, il giorno di cui io non ho ricordi terminò, e il giorno dopo avrei preso una barca per Niijima."
,Probabilmente io non la incontrerò mai più.
,"Tuttavia, ciò significa solo che ‘io’ non la incontrerò... quindi le altre ‘me’ potrebbero incontrarla da qualche parte lungo il percorso."
,"... Proprio come ‘io’ ho raggiunto diverse verità, anche loro devono... voler raggiungere la verità."
,"Addio, Featherine."
,"... Se mai scriverai una storia migliore, ti prego di chiamarmi ancora. {n}Se sono libera, potrei farti visita..."
Amakusa Juuza,"""Nessun problema. È il più lussurioso lavoro di escort che abbia mai avuto. ... L'avrei quasi voluta invitare, signore."""
,"""... Credo che lascerò stare. Sai quanto sono vecchio. Ho finito di correre da una parte all'altra..."""
,La persona dall'altro capo del telefono era Okonogi.
,"... Anche Okonogi era uno che tendeva a spostarsi di posto in posto, quindi non era stato facile raggiungerlo al telefono."
Amakusa Juuza,"""Il nostro viaggio è stato piuttosto figo e per ora non c'è bisogno di correre in giro."""
Okonogi Tetsuro,"""Sumadera Kasumi vi sta cercando come una disperata. ... Secondo i nostri informatori, lei è già salpata per Rokkenjima. Incapperete in lei là."""
Amakusa Juuza,"""Quindi, esattamente come previsto."""
Okonogi Tetsuro,"""... Probabilmente saranno cinque o sei persone al massimo. E probabilmente saranno armati solamente con pistole. Non c'è paragone con te. Sentiti libero di scatenarti. Ma assicurati di ucciderli. ... Hai ricevuto quel tuo giocattolo preferito?"""
Amakusa Juuza,"""Ovviamente. Sono sorpreso che sia riuscito ad procurarlo in questo paese."""
,Dietro Amakusa c'era l'auto a noleggio che avevano preso sotto falso nome... dentro la quale c'era ora una sacca da golf nera.
Okonogi Tetsuro,"""Il capofamiglia Sumadera ha già dato l'ok, ma assicurati di uscire dal Giappone appena hai finito. Non dimenticare di prendere una ciotola di ramen alla bancarella lì a Narita prima del tuo volo."""
Amakusa Juuza,"""Heheheh, questa volta lo farò. ... È un compito facile."""
Okonogi Tetsuro,"""Inoltre... hai capito tutto riguardo ‘quello’, vero?"""
Amakusa Juuza,"""Quello...? ... Beh, non sono sicuro di quello che lei vuol dire."""
Okonogi Tetsuro,"""... Fai il finto tonto, eh? ... Beh, va bene. A dispetto di come parli, non hai mai tradito le mie aspettative in passato. ... Se sarai intelligente, non dovrai nemmeno sporcarti le mani. ... Ci sono un sacco di modi per occuparsene."""
Amakusa Juuza,"""... Heheh, non sono sicuro di quello che sta dicendo."""
Okonogi Tetsuro,"""... Capisco che Ange-chan sia una ragazza da compatire. ... Tuttavia, tutto quello che doveva fare era recitare la parte della giovane ragazza isolata. Quando unimmo le forze dopo la morte di Eva-san, raggiungemmo un accordo. ... Questo nostro piccolo santuario portatile è importante... ma è anche uno svantaggio. Stiamo parlando della pace mondiale, giusto?"""
Amakusa Juuza,"""... Perciò, osserva e vedi come va. Spero che quegli uomini in nero dei Sumadera sappiano come si usa bene una pistola."""
Okonogi Tetsuro,"""..."""
Amakusa Juuza,"""Hmm? Cosa c'è, signore?"""
Okonogi Tetsuro,"""... Non dirmi che, dopo un po' di giorni di viaggio, tu e Ange-chan siete diventati una bella coppietta...?"""
Amakusa Juuza,"""Ha. ... Me e quella ragazzina impertinente?... Ma per favore."""
Okonogi Tetsuro,"""Beh, non che mi importi, ok...? E così anche tu sei riuscito ad uscire dal tuo guscio abbastanza da provarci con le ragazze. ... Metà mondo è fatto da donne. Non durerai mai se bastano una o due di loro a farti esitare."""
Amakusa Juuza,"""... Oh, parli del diavolo. Lei è qui. ... Credo sia tutto per oggi. La contatterò dopo che avremo raggiunto i nostri alloggi a Niijima. A risentirci."""
,Ange stava camminando per la strada.
,Perché deve fare così quando le ho detto di aspettare che io fossi tornato?
,"... Se solo lei non fosse così, avrebbe potuto vivere una lunga vita."
Ushiromiya Ange,"""... È stata una chiamata piuttosto lunga. Ero così stanca di aspettare che me ne sono andata."""
Amakusa Juuza,"""Heheh. Mi spiace. ... A te com'è andata, Lady? Hai imparato niente di interessante...?"""
Ushiromiya Ange,"""È stato interessante. ... Era tutto ciò che avevo bisogno di cogliere."""
Amakusa Juuza,"""Hyahha...! Sembra figo."""
,"Dopo che Amakusa aprì la portiera del lato passeggeri, Ange entrò in macchina. Amakusa subito andò nel posto del guidatore."
Amakusa Juuza,"""... Allora dirigiamoci al molo. Secondo il vecchio, la famiglia Sumadera ha preparato una trappola."""
Ushiromiya Ange,"""... Se venissi presa, sarà utile a misurare la mia fortuna. ... Se non lo sarò... allora Rokkenjima mi aspetta. ... Lasciamo tutto in mano alla fortuna."""
Amakusa Juuza,"""... Fortuna, eh?"""
Ushiromiya Ange,"""Quando non si può decidere cosa fare, o quando comunque non importa... non è così male affidare il proprio destino al lancio di una moneta."""
Amakusa Juuza,"""Heheh. Allora mi abbandonerò anch'io alla fortuna. ... Non sono nuovo a questo genere di cose."""
Ushiromiya Ange,"""... La mia guardia del corpo ha appena detto che lascerà tutto in mano alla fortuna. Che schifo."""
Amakusa Juuza,"""Dato che mi sono dovuto allontanare per quella chiamata, mi sono completamente perso l'argomento decisivo. Che cosa è successo dopo che me ne sono andato? Sentiamo."""
Ushiromiya Ange,"""No. Non te lo dirò."""
Amakusa Juuza,"""Che peccato."""
,La macchina corse attraverso la città collinosa... questa macchina non tornerà alla casa di Hachijo per tutta l'eternità.
,"Tuttavia, Ange non divenne sentimentale a tal proposito."
,"Per ora... lei voleva solo considerare in silenzio il nuovo messaggio nella bottiglia che l'attuale Strega dell'Infinito, Hachijo Tohya, le aveva dato..."
,"Nello specchietto retrovisore, la città dove viveva la strega scompariva nella distanza."
,"Tuttavia, quella scena non venne riflessa negli occhi di Ange..."
