Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Rudolf,"... Seriamente. Che cosa sta a significare, ayu? A nostro Padre piace mangiarli? {n}O c'è qualche significato speciale? È inutile leggerlo troppo profondamente?"""
Ushiromiya Eva,"""... Se non si ha sia una prospettiva micro che macro, il campo visivo si restringe. ... Sarebbe meglio non pensarci troppo profondamente ed essere flessibili, tenendo in mente l'immagine astratta di un fiume dopo nuotano i pesci, o qualcosa scorre... su o giù."" ... su o giù."""
Ushiromiya Rosa,"""E la risposta per il ‘fiume di ayu’ passa per le tre righe dopo e si fa strada verso la ‘chiave per la Terra Dorata’..."""
Ushiromiya Kyrie,"""Se si pensa in questo modo, mi chiedo se non sia un errore dividerla in tre parti. In realtà ce ne sono quattro. ... ‘Seguire il fiume di ayu’, ‘trovare la chiave per la Terra Dorata’, ‘viaggio per la Terra Dorata’, ‘e il tesoro della Terra Dorata’."""
Ushiromiya Krauss,"""Hmmm... davvero interessante. Ottimo lavoro. Dopo di questo, ci diresti la tua opinione sulla parte più centrale dell'epigrafe, arrivare alla Terra Dorata, fino al decimo crepuscolo?"""
Ushiromiya Rosa,"""... Quella è la parte più simbolica... e anche la più inquietante."""
Ushiromiya Eva,"""Dato che continua a nominare la parola sacrifici, non posso far altro che pensare che abbia qualcosa a che fare con le cerimonie occulte di nostro Padre... tu come la vedi, Kyrie-san?"""
,"Kyrie incrociò di nuovo le sue braccia diverse volte, guardando il foglio su cui l'epigrafe era stata copiata come se ci stesse guardando attraverso..."
Ushiromiya Kyrie,"""... Questo è... molto difficile. ... Iniziando con ‘Colui che otterrà la chiave’, probabilmente sta ad indicare che non si potrà continuare senza capire la chiave. ... Ci devo rinunciare, ma proverò comunque a risolverlo."""
Ushiromiya Eva,"""... Proprio come il ‘fiume di ayu’ non è necessariamente un fiume con acqua che scorre, è anche incerto che questa ‘chiave’ sia davvero qualcosa dalla forma di una chiave."""
Ushiromiya Kyrie,"""Giusto. C'è anche la possibilità che sia un codice o una parola chiave. ... Dopotutto, questa chiave non è qualcosa che deve essere infilata in una serratura. {n}È qualcosa che seleziona le sei persone che devono essere sacrificate nel primo crepuscolo."
Ushiromiya Kyrie,"In questo senso, possiamo affermare che questa chiave non è qualcosa che apre la porta per la Terra Dorata."""
Ushiromiya Natsuhi,"""... Ma è una chiave inquietante. Una chiave che sceglie sei persone come sacrifici..."""
Ushiromiya Hideyoshi,"""Come può una chiave scegliere qualcosa? ... Gira come una roulette...?"""
Ushiromiya Kyrie,"""Questa chiave punta verso un certo gruppo di sei persone. ... No, dovremmo dire che indica un determinato gruppo di sei cose... se questo non sta ad indicare letteralmente l'ordine di offrire sacrifici. Per esempio, potrebbe essere un anagramma."""
Ushiromiya Krauss,"""Un anagramma? Intendi giocare con le lettere...?"""
Ushiromiya Kyrie,"""Sì. Ho continuato a pensarci da quando Rosa ha iniziato a parlare dell'albero genealogico, e su come villaggio fosse una parte del nome di Maria-chan."
Ushiromiya Kyrie,"... Pare che Rudolf-san, ad esempio, abbia ipotizzato che stesse parlando di qualcosa legato alla geografia o a delle coordinate viste le parole ‘amata terra natia’, ma potrebbe non essere vero. Potrebbe essere qualche tipo di rompicapo... o forse giocare con le lettere."""
Ushiromiya Natsuhi,"""... Scusate. Che cosa sarebbe?"""
Ushiromiya Rudolf,"""Oh già, è come ‘succhiatomi letto pallotte’. Co-sa pensi di ottenere se togli le t e le o? Esattamente in questo modo. Beh, tu sei stata cresciuta bene, Natsuhi-san, quindi probabilmente non lo sai."""
Ushiromiya Natsuhi,"""... Letto?? Togliere le t e le o, huh??"""
Ushiromiya Krauss,"""Smettila. È un gioco poco dignitoso, inappropriato per te."""
,Solo Natsuhi non l'aveva capita e aveva un'espressione vuota sul suo volto.
,"Sembrava solo che avesse capito che la risposta doveva essere qualcosa di poco educato, dopo aver sentito il ridacchiare di Rudolf ed Eva."
Ushiromiya Rosa,"""Ah... Natsuhi nee-san, è qualcosa del genere. Questa è una cosa dal libro degli indovinelli di Maria, ok? C'è qualcosa chiamato Quaderno del Tanuki."
Ushiromiya Rosa,"È un quaderno scritto come un codice, con un sacco di ‘ta’ mischiati dentro di esso, e se tu ‘togli’ tutti i ‘ta’, allora spunta il vero paragrafo. È un gioco del genere."""
Ushiromiya Natsuhi,"""Ah... oh, ho capito. ..."""
,"Natsuhi finalmente capì la risposta a quell'indovinello poco dignitoso che Rudolf aveva posto, e la sua faccia divenne rossa mentre chinava il capo imbarazzata."
Ushiromiya Eva,"""... Quindi forse la parte ‘togliere’ è in realtà rappresentata da ‘uccidere’...?"""
Ushiromiya Kyrie,"""Sì. L'ho pensato anche io. È possibile che la chiave per la Terra Dorata sia una parola con sei caratteri."""
Ushiromiya Hideyoshi,"""In altre parole... il ‘ta’ del Quaderno del Tanuki... qua in realtà sono sei caratteri...? Hmmm... si sta facendo complicato..."""
Ushiromiya Krauss,"""Giocare con le lettere eh... hmmm. In Giappone, sembra effettivamente un gioco da bambini, ma sembra che sia una forma stilistica di umorismo tra gli intellettuali nei circoli di pensiero inglesi. ... È facile immaginare che nostro Padre abbia mostrato interesse verso una cosa del genere."""
Ushiromiya Kyrie,"""... Ma a questo punto, ho perso subito la mia capacità di comprenderlo. {n}Fino a questa parte, mentre scorreva come un indovinello, era estremamente sequenziale."
Ushiromiya Kyrie,"‘Fiume di ayu’, ‘segui il percorso’, ‘poi trova la chiave’, è tutto estremamente sequenziale. E come risultato, potremmo intuire si ottenga la chiave di sei caratteri... ma in questo caso, noi non sappiamo da ‘cosa’ dobbiamo uccidere i sei caratteri."""
Ushiromiya Rudolf,"""Esatto. Da dove dobbiamo tirare fuori i sei caratteri? Non ce lo dice."""
Ushiromiya Kyrie,"""... Al secondo crepuscolo, ci sono ‘coloro che rimangono’. ... Ciò significa che, perlomeno, quel ‘qualcosa’ ha un numero limitato di caratteri. Si potrebbe leggere come se stesse dicendo di continuare con i rimanenti caratteri dopo che i sei sono stati rimossi."
Ushiromiya Kyrie,"... Ciò nonostante, non sappiamo cosa sia questo ‘qualcosa’, nonostante ci dovesse essere mostrato all'inizio. ... Sbagliavamo nell'ipotizzare che questo sia un gioco con le lettere...?"""
Ushiromiya Hideyoshi,"""... Hmmmmm..."""
,Tutti incrociarono le braccia e fecero silenzio.
,Era come se stessero per riuscire a capire qualcosa di nuovo che prima non erano in grado... ma inciampavano un passo prima di arrivarci.
,"A quel punto, la pancia di Hideyoshi brontolò pesantemente."
,il silenzio che c'era fino ad allora fu interrotto da una risata.
Ushiromiya Hideyoshi,"""Scusate, scusate. Abbastanza stranamente, facendo girare gli ingranaggi nella mia testa, il mio stomaco si è completamente svuotato. Sembra che io non possa stare senza fare colazione... wahahahahaha."""
Ushiromiya Krauss,"""Natsuhi. Non c'è niente qui?"""
Ushiromiya Natsuhi,"""Ci dovrebbe essere almeno qualcosa messo da parte per colazione. {n}La preparerò io."""
Ushiromiya Rudolf,"""Anche io sto morendo di fame. Scommetto che anche quei marmocchi sopra di noi hanno fame. ... Ma dubito che qua ci sia abbastanza per 18 persone e per tre pasti, no?"""
Ushiromiya Hideyoshi,"""Giusto. Sarà lunga fino a domani. Sarebbe meglio tornare alla villa e trovare in giro qualche cibo in scatola o qualcosa in cucina."""
Ushiromiya Natsuhi,"""Non c'è nient'altro che cracker e spuntini, ma se vanno bene, posso prepararli. Ma con così tante persone, potrebbe non rimanere niente per pranzo..."""
Ushiromiya Krauss,"""Andranno bene per ora. Ce li prepareresti?"""
,Sembra che gli uomini fossero stati presi dall'appetito una volta che smisero di pensare.
,"L'atmosfera divenne più pacifica, e la squadra di investigazione dell'epigrafe per il momento si divise."
,Ma Eva continuò a fissare il foglio su cui era scritta l'epigrafe come se ci stesse per bruciare un foro attraverso...
Ushiromiya Kyrie,"""... Giocare con le lettere non è altro che una mia teoria. C'è una possibilità che sia in errore. Eva-san, non prenderla troppo seriamente, ok...?"""
Ushiromiya Eva,"""... Grazie. Questa è una cosa che ho deciso io di fare. Ti spiacerebbe lasciarmi da sola?"""
,Eva parlò freddamente.
,"... Kyrie non la infastidì più, e andò ad aiutare Natsuhi a preparare la colazione."
Ushiromiya Rosa,"""Nee-san. Non dovremmo aiutare anche noi?"""
Ushiromiya Eva,"""Allora vai e aiuta. Io sono impegnata a risolvere questo!"""
Ushiromiya Rosa,"""S-Scusa... a-allora aiuterò..."""
Ushiromiya Eva,"""... Dai. Perché sei così?"""
Ushiromiya Rosa,"""... Huh?"""
Ushiromiya Eva,"""L'eredità della famiglia Ushiromiya sarà data alla persona che risolve questa epigrafe. Sembra che tu abbia rinunciato sin dall'inizio, come se non avesse niente a che fare con te, ma se tu riuscissi a risolverlo, c'è una possibilità che persino tu possa ricevere l'eredità."
Ushiromiya Eva,"""... Questa è una opportunità per rubare tutto a Nii-san. Perché non stai provando seriamente a risolverlo in questa occasione che capita una sola volta nella vita?"""
Ushiromiya Rosa,"""... Um... umm... io..."""
,"Rosa chinò la testa, preoccupata su come dovesse rispondere. ... Troppo tardi, si pentì di aver rivolto con noncuranza la parola a sua sorella quando era di cattivo umore."
Ushiromiya Eva,"""Sei hai notato qualcosa, dillo. Nonostante Kyrie-san e io stessimo ragionando seriamente, tu continuavi ad annuire e basta, no? Dai. Non c'è niente che hai notato? Su!"""
Ushiromiya Rosa,"""... Uh... umm... questo non... è strano?"""
Ushiromiya Eva,"""... Strano? Cosa?"""
Ushiromiya Rosa,"""Umm... questa parola, Terra Dorata. La parola Terra Dorata spunta molte volte."""
Ushiromiya Eva,"""E quindi? Hai ottenuto qualche parola chiave dividendo i caratteri di ‘Terra Dorata’?"""
Ushiromiya Rosa,"""Um, umm, non è così. ... Guarda, il decimo crepuscolo non è strano?"""
Ushiromiya Eva,"""... Huh? ... ah."""
Ushiromiya Rosa,"""Nonostante sia sempre scritto ‘Terra Dorata’, ‘Ougon Kyou’ ({p:0:黄金郷}), per qualche ragione, solo in questo punto c'è la ‘capitale ove l'oro risiede’, ‘Ougon no Kyou’ {c:86EF9C:({p:0:黄金の郷})}. Si è preso la briga di infilarci il carattere ‘{p:0:の}’. Mi è saltato all'occhio che solo qua è espresso diversamente, in questo modo {p:0:郷} qui può essere letto ‘capitale’..."
Ushiromiya Rosa,"... ah, umm... non che debba significare qualcosa. Stiamo parlando di nostro Padre. Magari è una coincidenza che abbia cambiato come ha espresso la parola."""
Ushiromiya Eva,"""..."""
{f:5:Beatrice},"""... Noioso."""
{f:5:Virgilia},"""Oh, cos'è noioso...?"""
{f:5:Beatrice},"""... Noioso, noioso."""
{f:5:Virgilia},"""Oh, cielo. Non ho la più pallida idea di cosa stia borbottando questa ragazza."""
Ronove,"""Probabilmente è scontenta del fatto che ha dato vari suggerimenti a Battler-sama, Madame."""
{f:5:Beatrice},"""... Non proprio. Non sono scontenta. In realtà sono più soddisfatta ora che l'inutile Battler ha finalmente raggiunto un livello tale da stare al passo con me."""
{f:5:Virgilia},"""Hoh-hoh-ho... non sei stata un po' troppo amichevole con Battler-kun? {n}Forse sarebbe meglio se i vecchi andassero via e lasciassero tutto ai giovani."""
Ronove,"""Pu ku ku ku ku..."""
,"Quando Virgilia e Ronove ridacchiarono e schiamazzarono, il nervosismo di Beatrice raggiunse infine il suo limite."
{f:5:Beatrice},"""Heeey, state tutti ridendo di me! Ronove, nasconditi per un po'! {n}Sparisci, sparisci!"""
Ronove,"""Certamente. Allora, riposerò per un poco. Pu kukukuku..."""
,"Ronove chinò la testa, ancora ridendo, e si nascose."
,"Dopo ciò, tutto quello che rimaneva era la figura di Beatrice, scontrosa e irritata, e Virgilia, che si stava tranquillamente godendo il suo tè."
{f:5:Virgilia},"""... Quando hai detto ‘{p:1:Non ci sono più di 18 persone su quest'isola}’, ti sei in realtà messa da sola all'angolo."""
{f:5:Beatrice},"""... Ci ho pensato... ho pensato che potesse essere un po' troppo presto, ma... lo era davvero dopotutto...?"""
{f:5:Virgilia},"""Se tu lo avessi prima portato ulteriormente fuori strada, le cose sarebbero potute andare diversamente, ma è stata davvero un inutile asso nella manica. {n}Lo hai invece scatenato."""
,"In aggiunta alla sua condizione di vittoria di negare la strega, Battler doveva tenerne anche una diversa, dato che voleva spiegare le cose senza sospettare di qualcuno dei 18."
,Non era forse più debole quando era sballottato tra due obiettivi opposti?
,"Tuttavia, Beatrice aveva usato il rosso con noncuranza, e aveva proclamato che non c'erano più di 18 persone."
,"... Perciò, Battler era stato obbligato a sospettare di uno dei 18... e aveva finalmente iniziato a costruirsi la risolutezza di cui aveva bisogno per accettarlo."
,"Battler era testardo, ma proprio per questo, se colpito quando era debole, si sarebbero create spaccature su ogni parte di lui, come porcellana che sta per rompersi."
,"Quello in sé sarebbe stato il più grande punto debole, ma..."
{f:5:Beatrice},"""... Kuuuuuu. ... Sono diventata un po' troppo avventata dopo la mia completa vittoria l'ultima volta...?"""
{f:5:Virgilia},"""Sì, lo sei stata. ... L'ultimo gioco è stato difficile per Battler-kun, ma sembra che questo sarà difficile per te."""
{f:5:Beatrice},"""... Di certo un vaso rotto non tornerà mai alla sua forma originale. ... Quindi sarebbe più costruttivo pensare alla prossima mossa, piuttosto che raccogliere i cocci con rimpianto."
{f:5:Beatrice},"... Tuttavia, ora che Battler è stato così tanto istigato, cosa dovrei tramare contro di lui...?"""
{f:5:Virgilia},"""Hoh-hoh-ho. La tua faccia preoccupata è uno spuntino migliore persino dei biscotti di Ronove."""
{f:5:Beatrice},"""... Uu-. Lei e Battler e anche Ronove vi state prendendo gioco di me. ... Anche se io non sono ingenua per nien-te."""
,"Con un volto da bambina e pieno di vergogna che non avrebbe mai mostrato di fronte a Battler, Beatrice rotolò la testa sulla superficie del tavolo."
{f:5:Beatrice},"""... Maestraaaaa. ... Almeno un suggerimen-to."""
{f:5:Virgilia},"""Oh. Che tipo di suggerimento?"""
{f:5:Beatrice},"""Se conosce un'abile mossa che renderebbe senza parole Battler, e farebbe in modo che mi accetti, non le chiedo di dirmelo apertamente, quindi, umm... anche se è solo un suggerimento."""
