Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Eva,"""Giusto, proprio come dice Rosa. Se gli rimanevano solo tre mesi, non sarebbe strano per lui morire in qualsiasi momento, giusto?"
Ushiromiya Eva,"Ci state dicendo che nonostante ciò, non abbiamo nemmeno il diritto di parlare con lui un'ultima volta? ... A prescindere dalle circostanze, non è un po' troppo...?"""
Ushiromiya Natsuhi,"""... Vi sarebbe possibile incontrarvi con lui solo se l'argomento di discussione fosse veramente un saluto."
Ushiromiya Natsuhi,"Ma nostro Padre ha già sentito l'argomento poco rispettoso a cui voi sperate di giungere! Nessuno vorrebbe incontrarvi con simili premesse. La ragione perché non potete incontrarlo è a causa del vostro comportamento, e nient'altro, va bene?"""
Ushiromiya Krauss,"""Heheh. Esattamente. Dovreste essere capaci di capire perché nostro Padre non desidera vedervi anche senza spremervi troppo le meningi, giusto? Ha osservato tutte le vostre critiche situazioni finanziarie."""
Ushiromiya Eva,"""... Di che cosa stai parlando? ... Non ho la più pallida idea di ciò che stai dicendo, Nii-san."""
Ushiromiya Krauss,"""Heheheheh! Pensavate non sapessi delle vostre condizioni...?"""
,"Eva e gli altri capirono che aveva capito la loro attuale mancanza di fondi, e alternando bluff e ritornando al punto della questione controbattendo, loro pressarono ripetutamente Krauss per far incontrare loro Kinzo."
,... Il dolce aroma del tè nero che Rosa aveva tanto faticato ad acquistare era stato completamente inutile.
,L'unica cosa di cui era felice era di come i ragazzi non fossero là ad assistere.
,... Il fatto che fossero andati a giocare in spiaggia subito dopo pranzo era stata la loro unica salvezza.
,"Eva fece come per voler affrontare Krauss, e Hideyoshi e Kyrie si interposero fra loro, provando a calmare entrambe le parti."
,"... Poi, Kyrie fece un respiro profondo."
Ushiromiya Kyrie,"""... Mi spiace, Krauss Nii-san. So di essere un'estranea, ma mi chiedo se mi lascerai dire una cosa. Ho una proposta."""
Ushiromiya Krauss,"""Cosa c'è, Kyrie-san?"""
Ushiromiya Kyrie,"""... Per prima cosa, e questo include anche mio marito, per molti anni, noi abbiamo sminuito gli sforzi che avete fatto vivendo con nostro Padre e occupandovi di lui. ... Non è forse vero?"""
Ushiromiya Rudolf,"""... Ecco, beh... per noi è facile dato che viviamo fuori, ma Aniki si è preso cura di nostro Padre per decenni ormai, e questo deve aver richiesto molti sforzi. ... Ne prendo atto, ma qual è il punto, Kyrie?"""
Ushiromiya Kyrie,"""Dobbiamo riconoscere che Krauss Nii-san è il tutore di nostro Padre. {n}Non è vero? Noi lo abbiamo sempre temuto, e abbiamo lasciato il compito di occuparsi di lui a Krauss Nii-san. Tutti quanti dovrebbero riconoscere i suoi sforzi."
Ushiromiya Kyrie,"Giusto? Eva nee-san?"""
Ushiromiya Eva,"""... E quindi? Nii-san è il tutore di nostro Padre? Non decidere cose da sola, estranea!"""
Ushiromiya Hideyoshi,"""B... Beh, calmati. ... Kyrie-san, di cosa stai parlando?"""
Ushiromiya Rudolf,"""... Kyrie, continua per favore."""
Ushiromiya Kyrie,"""Dovremmo essere più grati a Krauss Nii-san e Natsuhi nee-san. ... Dovremmo ringraziarli per essersi sempre presi cura di nostro Padre."
Ushiromiya Kyrie,"È perché non abbiamo sentimenti di gratitudine che noi ci troviamo in disaccordo così aspramente. ... Non è vero, Krauss Nii-san?"""
Ushiromiya Krauss,"""... Sono sorpreso. Non pensavo che tu, Kyrie-san, saresti stata capace di capire i nostri sforzi, che anche i miei veri fratelli non si erano fermati a considerare."""
Ushiromiya Natsuhi,"""... È solo un compito naturale per il successore del capofamiglia Ushiromiya."""
Ushiromiya Kyrie,"""Esatto. È una responsabilità per il successore a capo della famiglia. ... È perché tu ti sei preso cura di nostro Padre che ti dobbiamo riconoscere come suo successore."""
Ushiromiya Eva,"""Ehi!! Perché stai decidendo tutto questo da sola?!! Tu sei solo una estranea-"""
Ushiromiya Rudolf,"""Aspetta, Aneki!! ... Giusto. È come dice Kyrie. Dato che ti sei preso cura di lui, tu sei il successore, Aniki. È come hai detto tu."""
Ushiromiya Rosa,"""... Oh-"""
Ushiromiya Eva,"""... Nn-"""
,"Rosa se ne accorse, e anche Eva."
,"Il feroce atteggiamento di Eva verso Kyrie per aver introdotto la discussione tutta da sola sparì in un istante, e invece fissò Krauss e Natsuhi."
,"... Natsuhi non riuscì a capire il cambiamento improvviso, e si agitò leggermente."
Ushiromiya Kyrie,"""Krauss Nii-san. ... Se tu accetterai solo poche condizioni, noi non ti chiederemo più di incontrare nostro Padre fino alla sua morte."
Ushiromiya Kyrie,"Ovviamente, non ti chiederemo di vederlo al momento della morte. ... Potremmo persino essere assenti al funerale."""
Ushiromiya Krauss,"""... Oh? ... Cos'è questo? Ma perché non ascoltare per ora. Prova a dire queste condizioni."""
Ushiromiya Kyrie,"""Prima cosa. ... Il termine successore del capofamiglia si riferisce al tutore dell'attuale capofamiglia, Ushiromiya Kinzo."""
Ushiromiya Krauss,"""... Hmm. E poi?"""
Ushiromiya Kyrie,"""Seconda cosa. Il dovere di un tutore è di badare a Ushiromiya Kinzo per il resto della sua vita. ... Per farla semplice, il compito del tutore è di prendersi cura di lui fino ai suoi ultimi momenti. Tu eri preparato a fare ciò sin dall'inizio, Krauss Nii-san, quindi non ci sono problemi."""
Ushiromiya Krauss,"""Naturalmente. Non ho obiezioni per entrambe le condizioni. Le sto già rispettando."""
Ushiromiya Kyrie,"""Terzo. Nell'eventualità che il tutore trascuri le sue responsabilità di supervisione, viene privato dei suoi diritti di successore."""
,"Con quella frase, tutta la noncuranza nel volto di Krauss sparì. ... Solo Natsuhi stava ancora avendo problemi a capire cosa significasse."
Ushiromiya Krauss,"""... Hoh. E cosa sono queste... responsabilità di supervisione di cui ha carico il tutore?"""
Ushiromiya Kyrie,"""Significa vigilare che nostro Padre possa vivere il resto della sua vita nelle migliori condizioni di salute possibili. ... Sarò più specifica. Nel caso che lui muoia di altro oltre ad una morte naturale, i diritti del tutore come tale sono revocati, e il suo stato di successore viene perduto. In quella situazione, la prossima di rango più alto, Eva nee-san, sarà scelta come successore."""
Ushiromiya Natsuhi,"""... C-Che cosa hai detto... come puoi dire certe cose senza senso così spudoratamente!"""
Ushiromiya Krauss,"""Hohoh. Oh cielo, il tutore ha davvero responsabilità pesanti..."
Ushiromiya Krauss,"Tuttavia, le persone possono morire in molti modi. Per esempio, quelle molto anziane spesso muoiono quando si incastra loro del cibo in gola. Normalmente, questa viene definita morte di vecchiaia nel suo senso più ampio."
Ushiromiya Krauss,"Ma con il tuo ragionamento, quella diventa una morte per incidente, e io mi devo far carico della responsabilità di supervisionare. ... È ingiustamente svantaggioso per me."""
Ushiromiya Kyrie,"""Non ho intenzioni di forzarti una simile argomentazione. Io mi sto riferendo al tipo di cose che un tutore dovrebbe prevenire in anticipo prendendosi cura di nostro Padre e tenendolo d'occhio."
Ushiromiya Kyrie,"Potrebbe essere dovere del tutore portare il cibo alla bocca di nostro Padre, ma che lui lo ingoi o no è chiaramente al di fuori della responsabilità del tutore. {n}Non ho assolutamente problemi con il caso che hai fatto come esempio, Krauss Nii-san."""
Ushiromiya Krauss,"""... Hoh. Quindi, a che tipo di casi ti stai riferendo, che causerebbero al tutore la colpa di aver fatto un errore?"""
Ushiromiya Kyrie,"""Per esempio... se lui sparisse."""
Ushiromiya Krauss,"""... Oh?"""
Ushiromiya Kyrie,"""Sembra che ora, nostro Padre abbia un saldo controllo di sé, ma la demenza potrebbe iniziare a svilupparsi."
Ushiromiya Kyrie,... Potrebbe andarsene in giro mentre tu non stai guardando e venire coinvolto in qualche tipo di incidente... o potrebbe perdersi nella foresta e sparire.
Ushiromiya Kyrie,"... Questo non è forse un chiaro caso di responsabilità del tutore...?"""
Ushiromiya Natsuhi,"""La mente di nostro Padre è perfettamente in salute! Non c'è bisogno di preoccuparsi della demenza...!"""
Ushiromiya Kyrie,"""‘Un giorno, improvvisamente, ho visto nostro Padre andare nella foresta. {n}L'ho inseguito, ma non sono riuscito a trovarlo. Ho chiamato la polizia e cercato, ma dopo non essere stati capaci di trovarlo per sette anni, l'ho fatto dichiarare legalmente morto. Sto cercando di dire che noi non accetteremo che tu usi una storia simile per reputarlo morto."""
Ushiromiya Krauss,"""..."""
Ushiromiya Kyrie,"""Quando nostro Padre morirà, verrà certamente fatta una autopsia, e controlleremo che sia morto di vecchiaia nel senso più generale, nei limiti del senso comune. ... Una morte di qualsiasi altra causa sarà considerata come responsabilità del tutore."
Ushiromiya Kyrie,"... Capisci? Queste son tutte cose per cui tu hai faticato fino ad oggi, Krauss Nii-san. Non c'è nessuna strana condizione o qualcosa di simile, giusto...?"""
Ushiromiya Natsuhi,"""T-Tu ci stai deridendo, così vergognosamente!! Trovo difficile immaginare perché mio marito debba essere costretto ad una regola che lo disonora in questo modo!!"""
Ushiromiya Kyrie,"""... In realtà, lo sto sospettando fin dall'anno scorso. No, tutti qua probabilmente lo sospettano. Eva nee-san e Hideyoshi Nii-san. Anche Rudolf-san e Rosa-san. Tutti lo hanno sospettato per tutto il tempo, ma era così spaventoso da immaginare che nessuno l'ha veramente detto."""
Ushiromiya Krauss,"""Hmph. ... Fu fu fu fu, hah-hah-hah-hah-ha...!! Capisco, quindi è questo che stai provando a dire? ... Che nostro Padre sia già morto, e io lo stia nascondendo!"""
Ushiromiya Battler,"""... Ah, giusto. Questa è una delle teorie a cui ho pensato come chiave per risolvere l'ultimo mistero nel precedente gioco."""
Ushiromiya Ange,"""... Intendi la fine dell'ultimo, il mistero su chi ha ucciso il Dottor Nanjo?"""
Ushiromiya Battler,"""Esatto. ... La strega ha detto parecchio in rosso. ... Ha fatto i nomi di tutte e 18 le persone e ha annunciato se erano vive o morte, e poi lei ha annunciato che non c'erano altri umani. ... Ma con questa teoria, posso farmi strada in quel varco...!"""
Ushiromiya Ange,"""... Capisco. Quindi questa è una delle risposte che non causa contraddizione. ... Capisco."""
Ushiromiya Battler,"""Hai capito quello che sto dicendo? ... Hai afferrato piuttosto in fretta. È bello che non debbia spiegare."""
Ushiromiya Ange,"""Non esiste nessuna diciannovesima persona su quest'isola. Tuttavia questo trucco ci permette di aggiungere un nuovo personaggio sconosciuto. ... In altre parole, i ‘nomi di tutte e 18 le persone’ non devono corrispondere alle ‘18 persone sull'isola’."""
Ushiromiya Battler,"""Esattamente...! La strega ha fatto i nomi di 18 persone una dopo l'altra, e ha annunciato se erano vive o morte. Soprattutto, ha annunciato che non c'erano altri umani a parte i 18. ... C'era un'unica illusione là."""
,Non è stato garantito che i 18 nomi delle persone {p:0:＝} le 18 persone sull'isola.
Ushiromiya Battler,"""Quando ha nominato tutte le 18 persone e ha annunciato chi era vivo e chi morto, lei ha nascosto il nome del colpevole X, e ha messo in mezzo uno che invece non era sull'isola...!"
Ushiromiya Battler,"Così facendo, nonostante il colpevole fosse sull'isola, lei è stata capace di lasciarlo fuori dalla lista delle persone vive o morte! La persona messa in mezzo non era sull'isola, quindi non conta nel numero totale delle persone sull'isola."
Ushiromiya Battler,"Con questo, nonostante il colpevole contasse fra i 18, è stato possibile non elencarne il nome! Le due affermazioni in rosso sono completamente indipendenti, quindi questa teoria non ha contraddizioni...!"""
Ushiromiya Ange,"""Ci sono diverse contraddizioni per la persona che è stata usata per nascondere il nome del colpevole. ... Prima di tutto, nonostante non fosse sull'isola, era qualcuno che si credeva ci fosse. ... Altrimenti, non sarebbe stato capace di ingannarci."
Ushiromiya Ange,"E sarebbe auspicabile che quella persona fosse morta. ... Dopotutto, non esiste nessun alibi che è più perfetto della morte. Perché a quel punto, il mistero è stato basato sul fatto che fosse impossibile per tutte le 18 persone. ... C'è qualcosa che corrisponde?"""
Ushiromiya Battler,"""Già, c'è...! E, quella persona era, il Nonno. ... Ora come ora, c'è solo una cosa che Kyrie-san sta provando a dire."
Ushiromiya Battler,"... Noi pensiamo che il Nonno sia chiuso nel suo studio, dicendo che non vuole incontrare nessuno... ma c'è la possibilità che in realtà sia già morto, e che Krauss oji-san stia mentendo quando afferma che il Nonno sia vivo...!"""
,"Esatto. Il Nonno era chiuso nella sua stanza per tutto il tempo, e nessuno ha visto il suo volto!"
,"Forse lui è già morto, e Krauss oji-san e gli altri stanno cospirando insieme e provando ad ingannare tutti...!!"
Ushiromiya Ange,"""... Se Kinzo muore, si verifica la spartizione dell'eredità. Tuttavia, se lui non muore ... no, se muore ma non viene detto, la divisione dell'eredità non avviene."""
Ushiromiya Battler,"""In altre parole, Krauss oji-san potrebbe avere tutto per sé il patrimonio nel Nonno...! Giusto, lui ha un sacco di motivazioni!"""
,Forse una diciannovesima persona X non esiste davvero su quest'isola.
,Ma una persona X esiste. ... E quella persona è la 18esima persona!
Ushiromiya Battler,"""In altre parole, c'erano originariamente 17 persone su quest'isola, non 18. {n}Poi una sconosciuta persona X si è intrufolata e ha commesso il crimine."
Ushiromiya Battler,"... Che te ne pare, Beato?! Vieni fuori, ho appena risolto l'ultimo, il più grande enigma dell'ultima volta!!"""
,"Come Battler affermò prepotentemente quelle parole, il brusco suono di un applauso venne fuori dal nulla, e ciò che li circondava si illuminò, diventando la solita stanza da tè della strega."
{f:5:Beatrice},"""*cackle*, hahahahahahaha...! Bravo, bravo. Non posso negare che qualcuno incompetente come te abbia finalmente avuto la giusta intuizione, ma in un modo o nell'altro, sei riuscito a dare una sola risposta."
{f:5:Beatrice},Anche un pezzo di cemento può smettere di pensare! Quindi finalmente ti sei evoluto in un essere dotato di intelletto.
{f:5:Beatrice},"... Si potrebbe dire che hai fatto finalmente un passo avanti dal frignone che eri prima, solo leccando le mie scarpe e stringendo i denti. *cackle*cackle*!"""
Ushiromiya Battler,"""... Ero stato ingannato da quello stupido gioco di parole nell'ultima partita. {n}La mia stupidaggine dà fastidio persino a me stesso!"
Ushiromiya Battler,"Va bene, Beato, ripetilo!! Se puoi annunciare che le 18 persone sull'isola includono il Nonno, allora prova a farloooooo!!"
Ushiromiya Battler,"Già, non puoi. Perché lui è già morto. Questa è la fine del tuo ingannoooooo!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*, ahhahahahahahahahahaha...!! Beh, cosa abbiamo qui? ... Dovrei tagliarlo in due con la verità rossa?"
{f:5:Beatrice},"No, no, potrebbe anche essere bene trattenersi per ora e lasciarti tutto concitato. Se ti devo spingere giù da una rupe, è più interessante attirarti prima in un posto più alto. *cackle*!"""
,"Come Beato rise odiosamente, sembrò che stesse cercando un'espressione che mi avrebbe infastidito ancora di più."
,Come se stesse dicendo che la risposta a cui ero giunto fosse estremamente ridicola.
,"Paragonata a me, che ero infastidito dal comportamento della strega, Gretel aveva una espressione composta e impassibile sul suo volto."
,... Quasi come se si aspettasse tale comportamento dalla strega.
Ushiromiya Ange,"""... Capisco. ... Proprio Battler ha imparato ed è maturato, lo stesso vale per la strega."""
Ushiromiya Battler,"""Che c'è, Beato! Non fare così la dura!! Ti ho chiesto se puoi ripeterlo! Rispondi!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*..."""
Ushiromiya Ange,"""... Smettila, Battler. La strega non risponderà così facilmente. ... Non lo farà fino a quando non riterrà che possa esserle favorevole."""
Ushiromiya Battler,"""Cosa?! Che vuoi dire...?"""
Ushiromiya Ange,"""Dato che sei stato ingannato da questa verità rossa nei giochi fino ad ora, la strega l'ha usata molte volte."
Ushiromiya Ange,"Ma ora, la situazione è diversa. Tu stai attirando fuori la verità rossa, e la stai usando invece come tua arma. In questa situazione, è impossibile che la strega continui a sparare il rosso senza ragione. ... Giusto?"""
{f:5:Beatrice},"""Gretel, o chiunque tu sia. ... Sembra che a differenza di Battler, tu sia piuttosto abile coi tuoi ragionamenti. Ho accolto un temibile nemico."
{f:5:Beatrice},"È esatto! Quando Battler si aspetta che io usi la verità rossa, ho forse qualche dovere di rispondere alle sue aspettative?!"
{f:5:Beatrice},"No! Non ho nemmeno un minimo di dovere pari ad una briciola del croissant che hai mangiato stamattina, a farti questo favoreeeee!!"""
Ushiromiya Battler,"""B-Bastarda...!!"""
{f:5:Beatrice},"""Sì, sì, sì, sì, è quella la faaaaaccia! Ho iniziato a giocare con la verità rossa solo perché volevo vedere quella faccia! Non ho intenzione di giocare in quel modo se non mi dai l'opportunità di vedere quell'espressione...!"""
Ushiromiya Battler,"""... Heheh. Semplicemente non ti piace perdere, vero? Dire solo tutto quello che puoi per ingannarmi perché non puoi rispondere a ciò che ti sto dicendo di ripetere non funzionerà!!"""
{f:5:Beatrice},"""Non essere così pieno di te!! Una risposta come quella può essere fatta a pezzi senza alcuno sforzo!! Ma non mi sforzerò di parlare in rosso. Non lo dirò perché è quello che tu mi stai dicendo di fare. Sai perché?"""
Ushiromiya Ange,"""... Lo hai appena detto. Vuoi spingerlo da un punto migliore. Questa strega malevola sta dicendo che non userà più il rosso perché è ciò che tu vuoi."
Ushiromiya Ange,"In altre parole, non prenderà più parte a questo gioco di chiederle di ripetere le cose."""
{f:5:Beatrice},"""*cackle*cackle*! Esattamente, esattamente! A differenza di Battler, tutto è più veloce con questa ragazza perché non c'è bisogno di spiegazioni! Parlerò con la verità rossa come lo vorrò io, nel momento in cui lo vorrò io!"""
Ushiromiya Ange,"""Ecco. Fondamentalmente, è il diritto della strega di usare la verità rossa come piace a lei. Non deve usarlo nel momento in cui lo desidera la parte umana. {n}Ma questo dipende dalle circostanze."""
Ushiromiya Battler,"""... Circostanze...? Che intendi...?"""
Ushiromiya Ange,"""La strega non ha il dovere di rispondere quando tu le chiedi di ripetere qualcosa. Ma lo diventa solo quando la tua affermazione può distruggere la teoria della strega. Perché in questo processo senza giudice, ciò che non è smentito diventa la verità."
Ushiromiya Ange,"... Proprio come l'ipotesi della strega che lei afferma diventerà subito verità se tu cedi e smetti di pensare."""
Ushiromiya Battler,"""Allora... sino a quando lei non ha un contro-argomento per la mia ipotesi, ciò significa che è giusta?! È giusto che il colpevole sia la misteriosa 18esima persona X, e che il Nonno sia già morto?!"""
Ushiromiya Ange,"""... Almeno fino a quando la strega non controbatte. La verità perde con nuove verità più avanti nel futuro. ... La parte difficile è che anche il momento del contro-argomento è scelto dalla strega."
Ushiromiya Ange,"... In altre parole, forse il tuo ragionamento ora è corretto, o forse la strega si sta astenendo dal controbattere anche se ti stai sbagliando."
Ushiromiya Ange,"... Oppure, la strega lo potrebbe ignorare perché non mina le basi della sua teoria, e in entrambi i casi, noi non possiamo vederne la differenza ora come ora. ... È più o meno così?"""
{f:5:Beatrice},"""*cackle*cackle*, *cackle*cackle*cackle*! Maledetta, Lady Bernkastel, per aver messo in mezzo una pedina così temibile. A causa di ciò, mi sto perdendo tutte le frasi!"""
Ushiromiya Ange,"""La strega ha appreso come rispondere alle tue richieste di ripetere le frasi in momenti separati. ... Forse potresti definirlo persino un ritardo."""
Ushiromiya Battler,"""... M-Mi sta prendendo in giro... quindi anche se io avanzo qualche ragionamento sbagliato, c'è la possibilità che Beato mi lasci agitare senza negare quell'ipotesi, e alla fine, nel caso proponessi una linea di ragionamento più grande, potrebbe stroncarla direttamente alla base, e capovolgere tutto...?!"""
,"Una singola parte di un ragionamento conduce alla parte seguente. Chiedendole di ripetere frasi, sono stato capace di rafforzare la mia posizione e avanzare poco a poco."
,Ma dato che quella bastarda di Beato ha appreso questa strana tattica per ritardare... io non posso più negare o confermare il mio ragionamento.
,"È come essere privato di un bastone su cui avevo finalmente messo le mani per muovermi e cercare nell'oscurità. ... Ora sono proprio nei guai, giusto...?!!"
{f:5:Beatrice},"""Ehi ehi, Battler, se fai una faccia disperata del genere, io non sarò capace di smettere di sbavare, capisci{p:0:♪} Sin dall'inizio, quel bastone non era nient'altro che qualcosa che ti ho dato io perché eri così inutile."
{f:5:Beatrice},"Questo significa solo che tu puoi finalmente sfidarmi senza un handicap, giusto? Kuhihihihihihihihi!"""
Ushiromiya Ange,"""... Ma solamente questo non cambia il fatto che chiederti di ripetere le cose è uno dei modi di Battler per controbattere. Come ho già detto, fino a quando si tratta di qualcosa di fatale che distruggerebbe la teoria della strega, la strega è obbligata a rispondere, e pertanto parlare con la verità rossa."
Ushiromiya Ange,"... Anche se il momento della contro-argomentazione lo decide la strega, alla fine deve essere per forza fatta. ... Non è corretto."
{f:5:Beatrice},"""Hmm, può essere. Se non posso negare la teoria dei ‘trucchetti fatti da umani’ che Battler espone al momento della fine del gioco, Battler la userebbe come ragione per negarmi, e probabilmente sarebbe possibile per lui proclamare la sua vittoria."""
Ushiromiya Ange,"""... Quindi dobbiamo considerare come restrizione della parte della strega che la ‘teoria degli stratagemmi’ esposta dallo schieramento umano, in altre parole ciò che lui ti dice di ripetere, deve essere controbattuta durante il gioco?"""
{f:5:Beatrice},"""È così. ... L'obiettivo di Battler è mostrare che può spiegare l'intero magnifico gioco che io ho impostato su quest'isola con metodi umani e negarmi. Se ha successo, in quel momento, Battler diventerebbe il vincitore di questo gioco."""
Ushiromiya Ange,"""Fammi confermare le regole. ... Dovremmo considerare il momento in cui il gioco finisce come le 24:00 del 5 ottobre, 1986, nel tempo della Rokkenjima nel gioco?"""
{f:5:Beatrice},"""Non ho nessun problema."""
Ushiromiya Ange,"""Al momento del termine del gioco, lo schieramento umano può affermare una teoria usando stratagemmi per tutti i misteri, e se lo schieramento della strega non può controbattere, quello umano può annunciare la sua vittoria. {n}Qualche problema?"""
{f:5:Beatrice},"""... Siamo più specifici. Al momento del termine del gioco, allo schieramento della strega sarà data l'opportunità di controbattere."""
Ushiromiya Ange,"""Decidiamo una quantità di tempo. Un minuto. Se non puoi portare avanti la tua contro-argomentazione in un minuto, la vittoria sarà proclamata."""
{f:5:Beatrice},"""Allora permettimi di imporvi la stessa regola. Al momento del termine del gioco, allo schieramento umano sarà dato un minuto per controbattere i misteri che sono stati posti. Se c'è anche un solo mistero che non è stato contrastato entro quel tempo, sarà vittoria della strega, e il gioco finirà."
{f:5:Beatrice},"... Sarebbe un peccato far fermare il gioco per via della durata, giusto?"""
Ushiromiya Battler,"""... Stronza. Fare mosse e andare avanti senza di me... ma più o meno ho capito cosa sta succedendo. Anche se le frasi che ti chiedo di ripetere non sono contrastate subito, alla fine lo dovranno essere."""
Ushiromiya Ange,"""Sì, esatto. ... E questo deve succedere prima delle 00:01 del 6 ottobre."
Ushiromiya Ange,"... Ma stai attendo. Lei ha bisogno solamente di fare a pezzi una delle cose che le chiedi di ripetere. Fino a quando non risolverai tutti i misteri, non potrai annunciare la tua vittoria."""
{f:5:Beatrice},"""Proprio come io posso usare il rosso, Battler, d'ora in avanti ti permetterò di usare il blu."
{f:5:Beatrice},"Quando spiegherai i miei omicidi magici con trucchi umani, puoi affermare delle cose in blu. Io ho il dovere di contrastare il tuo blu con il rosso alla fine del gioco."""
Ushiromiya Battler,"""Blu... quindi ti dirò di ripetere le cose con il blu..."""
{f:5:Beatrice},"""Non proprio. Quando mi chiedi di ripetere frasi, è possibile qualsiasi cosa inutile. Ma il blu è un po' più restrittivo. Fino a quando non nega le streghe, non ha successo."""
Ushiromiya Battler,"""..."""
,Sta iniziando ad essere qualcosa di confuso... ma è più o meno una cosa del genere.
,"Per esempio, prendiamo uno degli enigmi in passato dove le ho chiesto di ripetere qualcosa. ""Il numero reale di passepartout è 5""."
,È stato usato per confermare che c'erano davvero cinque passepartout quando aveva affermato che non ce ne erano più di 5.
,"Ma dato che di per sé non può negare la strega, non posso dirlo in blu. {n}Quindi, per poter parlare in blu, dovrei dire qualcosa del genere."
,‘Il numero reale dei passepartout è maggiore di 5. Il colpevole è entrato o uscito dalla stanza con una chiave in più!’
,"... E solo allora la strega, che aveva affermato che fosse un omicidio a stanza chiusa con la magia, è in dovere di controbattere. In altre parole, non posso chiedere che lei ripeta qualcosa che controlli le premesse del mio ragionamento."
,... Quello sarà probabilmente molto svantaggioso per me.
,Dannazione... è sufficiente a farmi pensare che il rosso che Beato ha detto finora per giocare con me è stato estremamente misericordioso...
Ushiromiya Battler,"""... Dannazione. Quindi anche se creassi una teoria per una particolare stanza chiusa e lo dicessi in blu, se Beato la negasse proprio all'ultimo, io non avrei nemmeno tempo per creare la mia teoria successiva...?! Questa regola è terribile, è davvero pessima per me..."""
Ushiromiya Ange,"""... Hai intenzione di arrenderti ancora prima che inizi la battaglia? Calmati. Nessuno ha detto che tu puoi usare il blu una sola volta per ogni mistero. {n}Sai che significa?"""
Ushiromiya Battler,"""N-No. ... Che vuol dire...?"""
Ushiromiya Ange,"""Nel modo patetico in cui tu lottavi finora, facevi una singola teoria, fissavi la strega, e se quella non funzionava, allora iniziavi ad elaborarne un'altra. {n}Non metterai all'angolo una strega in questo modo."""
Ushiromiya Battler,"""Allora come dovrei combattere... non vorrai dire..."""
Ushiromiya Ange,"""Sì, esatto. ... Non sfidi gli enigmi con un solo punto. Tu li assalti con un muro. Hai detto che la forza del tuo ragionamento dovrebbe essere come quella che hai detto in un gioco precedente."""
,"Assaltare... con un muro. Esatto, l'avevo già detto io in precedenza."
