Speaker,Italian (Ars Magica) (Old) (ITA)
Nanjo Terumasa,"""Capisco come si sente. ... Tuttavia, è anche importante che l'autopsia venga effettuata con precisione. E, umm... non so come metterla. Diversi parenti faranno i difficili, vero...?"""
,... Chissà chi proveranno ad incolpare quegli avvoltoi affamati di eredità.
,Potrebbero scatenare un putiferio su alcuni fatti sospetti riguardanti le cause della morte e usarli come punto di partenza per creare qualche problema.
,"In quel momento, non solo era importante porgere al corpo di Kinzo gli omaggi che meritava, ma dovevano anche concentrarsi sul rafforzamento della posizione del nuovo capofamiglia, Krauss..."
Ushiromiya Natsuhi,"""... Ho capito. Per favore sia il più discreto possibile. Si accerti che la dignità di nostro Padre non sia danneggiata neanche per sbaglio."""
Nanjo Terumasa,"""Non c'è problema. Non si preoccupi. ... In ogni caso, lasci Kinzo a noi e stia al fianco di Krauss-san. ... Le cose inizieranno a farsi difficili d'ora in poi."""
Ushiromiya Natsuhi,"""Lo capisco. ... E anche tu, caro... per favore, sii forte."""
Ushiromiya Krauss,"""..."""
,Krauss stava ancora fissando pigramente il soffitto con un'espressione confusa in volto...
,Lei capiva lo shock e le grosse responsabilità. Natsuhi capiva più di chiunque altro i sentimenti di suo marito.
Ushiromiya Natsuhi,"""... Contatterò i parenti. Per favore, riposati un poco ora."""
Ushiromiya Krauss,"""..."""
,Krauss non rispose.
,"... Natsuhi pensava che il marito fosse giusto un poco inaffidabile al momento, e decise quindi di supportarlo."
,"Vedere suo marito in quello stato infervorò Natsuhi, e un'espressione risoluta si dipinse sul suo volto."
Ushiromiya Natsuhi,"""Le cose diventeranno complicate da questo momento. Cominciamo a fare ciò che possiamo da ora. ... Sono sicura che mio marito vuole passare un po' di tempo da solo con suo Padre. Dovremmo andarcene per il momento."""
Kumasawa Chiyo,"""... Ha ragione... dopotutto, questa sarà probabilmente l'ultima opportunità che avrà per farlo."""
,Avere un funerale da preparare è stancante. Non c'è tempo per versare lacrime.
,"Se a Krauss fosse stato dato del tempo per piangere la morte di suo Padre, quel tempo sarebbe stato adesso."
,Tutti concordarono con le parole di Kumasawa.
,Krauss continuò a fissare pigramente il soffitto e a non rispondere in alcun modo.
,Natsuhi fece cenno ai domestici di andarsene.
Ushiromiya Natsuhi,"""Andrò a parlarne anche con Jessica. ... Quella ragazza ora è il successore del capofamiglia. Mi assicurerò di dirglielo affinché sia pronta."""
Ushiromiya Krauss,"{a:c: ""Aspettate.""}"
,"Mentre ognuno cominciava ad andarsene per la sua strada, Krauss finalmente parlò."
,Natsuhi e gli altri si fermarono.
Ushiromiya Natsuhi,"""Sì?"""
Ushiromiya Krauss,"""... Ferma."""
Ushiromiya Natsuhi,"""... Sì?"""
,"Non aveva già smesso di camminare, come le aveva chiesto suo marito? Ma lui le aveva chiesto ancora una volta di aspettare."
,"Da quelle parole debolucce, Natsuhi comprese che l'aveva probabilmente fermata perché voleva che lei restasse al suo fianco."
Ushiromiya Natsuhi,"""Il resto di voi, al pianterreno. Io rimarrò con mio marito. Per favore, chiamateci se dovesse succedere qualcosa."""
Ronoue Genji,"""... Certamente."""
Ushiromiya Krauss,"""Credevo di avervi detto di aspettare!!"""
,"Come Krauss improvvisamente alzò la voce, tutti sussultarono e si voltarono..."
,"Incapace di comprendere cosa avesse fatto per attirare l'ira di suo marito, Natsuhi si affrettò verso di lui."
Ushiromiya Natsuhi,"""Cosa c'è, caro... ho detto qualcosa di sbagliato...? Se è così, ti prego di scusarmi."""
Ushiromiya Krauss,"""No, no, non è quello, non è quello... aspettate un secondo, datemi un po' di tempo."""
Ushiromiya Natsuhi,"""Sì, capisco. È importante mettere ordine nel tuo cuore. ... Stavamo soltanto cercando di andarcene in silenzio per darti un po' di tempo, d'accordo...?"""
Ushiromiya Krauss,"""E io vi sto dicendo di aspettare a farlo... ascoltate. Nessuno si muova. {n}Neanche di un millimetro... se siete stanchi, sentitevi liberi di sedervi sulla sedia o poltrona che volete. Quindi state in silenzio e non parlate, non fate nulla!"""
,... Queste irragionevoli parole ricordarono per un attimo il carattere di Kinzo.
,"Natsuhi non poté nascondere una certa sorpresa a queste parole, che facevano sembrare che Kinzo avesse posseduto suo marito o qualcosa del genere."
,Natsuhi disse ai domestici di aspettare per un po'.
,"Ordinò loro di sedersi su un divano poco distante, si avvicinò a suo marito, e gli parlò sottovoce..."
Ushiromiya Natsuhi,"""... Se lo desideri, aspetterò qui quanto vorrai. Non mi muoverò. Quindi per favore, prova a calmarti..."""
Ushiromiya Krauss,"""... No... non è per quello, non è per quello..."""
,"Era una caratteristica di famiglia, o era stato davvero posseduto?"
,Le disordinate parole di Krauss ricordavano fortemente quelle di Kinzo...
,"Assistendo alla scena, Natsuhi constatò che dopotutto Krauss era davvero figlio di Kinzo, e che lui era il vero successore al comando, più adatto di chiunque altro."
Ushiromiya Krauss,"""... Natsuhi. Vieni qui."""
,"Krauss si alzò e andò verso la finestra, cercando di aumentare la distanza fra lui e i domestici sul divano, anche di poco."
,Natsuhi comprese che doveva avere qualche segreto di cui avrebbe voluto parlare.
Ushiromiya Natsuhi,"""... Sì, caro. ... Cosa c'è...?"""
Ushiromiya Krauss,"""... La morte di mio Padre... è una brutta faccenda."""
Ushiromiya Natsuhi,"""Ma se ne è già andato. Non puoi lasciare che questo ti sconforti."""
Ushiromiya Krauss,"""Non è per quello. ... È una brutta faccenda... che sia successo ora..."""
Ushiromiya Natsuhi,"""... Cosa vuoi dire?"""
Ushiromiya Krauss,"""Ho ipotecato la fortuna di mio Padre. Non sarò in grado di nasconderlo quando la divisione dell'eredità verrà tirata in ballo."""
Ushiromiya Natsuhi,"""C... Cosa...? I-Ipoteca, hai detto? Quanto...?"""
Ushiromiya Krauss,"""... Ti ricordi quando ho aiutato Kondo-kun ai tempi di Melody Land?"""
Ushiromiya Natsuhi,"""Non ti avevo detto di tagliare i ponti con quell'uomo? Credevo che tu avessi detto che avevi rifiutato...! Perché?!"""
Ushiromiya Krauss,"""Esiste una cosa chiamata onore di un uomo! Non potevo rifiutare!"""
,Krauss sosteneva di pensare all'onore come a una virtù.
,"... Tuttavia, Natsuhi sapeva che il più delle volte lo usava come scusa quando accettava con riluttanza qualche patto che non poteva proprio rifiutare."
Ushiromiya Natsuhi,"""Q-Quello non sarebbe un problema se avessimo abbastanza soldi in tasca...! {n}Ma non ti eri fatto prestare un bel po' di denaro per il progetto di trasformazione di quest'isola in una località turistica?!"""
Ushiromiya Krauss,"""Sì, l'ho fatto! E ci sono state persone qua e là che mi hanno dato una mano lungo il tragitto! Se devo ripagarli, non posso starmene con le mani in mano!"
Ushiromiya Krauss,"Servono soldi per ripagare le persone! Servono soldi per fare i soldi! Non puoi neanche cominciare senza denaro! E anche il progetto per quest'isola procederebbe senza intoppi se solo non ci fossero stati problemi con la compagnia d'appalto!"""
Ushiromiya Krauss,"""Ho contattato l'ufficiale governativo in città. Ho anche avuto la parola del governatore che questa sarebbe divenuta la nuova meta turistica della metropoli di Tokyo! Le fondamenta che ho gettato erano assolutamente perfette!! {n}Il caso e un cattivo tempismo erano contro di me! È stata solo un po' di sfortuna. Come un incidente d'auto!!"""
Ushiromiya Natsuhi,"""Non è stato un incidente! Si tratta di frode! Sei stato ingannato!! Non hanno mai iniziato nessun piano per trasformare quest'isola in un resort!!"""
Ushiromiya Krauss,"""Non è vero!! La visione di Hijikata-kun aveva futuro! Il modo in cui i suoi occhi si concentravano sul mondo intero e sul futuro mi hanno insegnato che le cose che credevo fossero solo semplici sogni erano solo la punta dell'iceberg di cosa fosse possibile!! Espandi i tuoi sogni! Al mondo intero, al futuro! L'hai sentito anche tu, giusto?!"""
Ushiromiya Natsuhi,"""Sì che ho sentito...! E ricordo di averti detto ciò che pensavo una volta tornati a casa!! Ti avevo detto che era un uomo sospetto, che parlava solo di sogni senza avere i piedi ben piantati per terra, e che non avresti dovuto avere altro a che fare con lui!!"""
Ushiromiya Krauss,"""Hijikata-kun è un giovane brillante e simpatico!! Potremmo imparare un sacco dal modo in cui vive! Lo rispetto anche se è giovane! Non lascerò che lo insulti!!"""
Ushiromiya Natsuhi,"""È la stessa cosa che hai detto per la faccenda del turismo lunare!! Continuavi a ripetere che era una visione, che guardava al futuro, che avevi grandi aspettative, e qual è stato il risultato?! Alla fine, tu stesso hai ammesso che erano idee senza senso, giusto?!! Ero sicura che ci fosse qualcosa di sbagliato fin dal momento in cui quello strano uomo si presentò a noi dicendo di essere un alto ufficiale della NASA!"""
Ushiromiya Krauss,"""Quello straniero non era altro che un truffatore internazionale! Sia il signor Sonezaki che io siamo stati vittime quella volta. In questo momento, la sua visione non è sbagliata! Nel futuro, arriverà sicuramente un giorno in cui alle persone più ricche del mondo comincerà a interessare il turismo spaziale. E la prima impresa in quel settore sarà probabilmente monopolizzata da una compagnia privata soltanto. Quel punto di vista non è sbagliato! C'era soltanto un gruppo di truffatori internazionali che cercavano di sfruttare quel fatto e ingannare gli investitori di tutto il mondo-"""
Ushiromiya Natsuhi,"""E io sto cercando di dirti che anche questo Sonezaki era uno di loro!! {n}Ma quanto sei ingenuo? Perché devi sempre accettare queste offerte sospette senza nessun indugio?!!"""
Ushiromiya Krauss,"""Rimangialo! Il signor Sonezaki è un uomo con un brillante futuro davanti a lui! Non ha nulla di sospetto!! Dato che i sogni di cui parla anticipano il futuro, sembrano folli a chi non riesce a vedere il futuro! Una donna come te non riesce a vedere il futuro!!"""
Ushiromiya Natsuhi,"""Già, una donna come me non riesce a vedere il futuro!! Però riesco a vedere il presente! Proprio davanti a me, vedo un marito pietoso che è stato ingannato da truffatori scaltri e doppiogiochisti e ancora crede in loro anche dopo che è stato raggirato!!"""
Ushiromiya Krauss,"""Chiudi quella bocca!! Non capisci nulla di denaro o affari o economia!! {n}Non cercare di interferire nel lavoro di tuo marito!! Una moglie dovrebbe accontentarsi dei lavori di casa! Non parlare!!!"""
Ushiromiya Natsuhi,"""...! ..."""
,"Senza aggiungere un'altra parola, Natsuhi fece silenzio, proprio come sperava Krauss. Era ormai al di là di rabbia e tristezza."
,E l'emozione che stava al di là di queste... era una pietà indifferente.
,"Fin dalla giovinezza, Krauss, che aveva sempre avuto timore di Kinzo, aveva cominciato segretamente ad ammirare il modo in cui suo Padre viveva."
,"... Senza rendersene conto, era giunto a credere che poteva essere riconosciuto come uomo indipendente se avesse superato il Padre."
,"Tuttavia, Kinzo era stato un folle genio, come non se ne erano mai visti prima nella lunga storia della famiglia Ushiromiya."
,"Quel talento era un dono del cielo... e certamente non era genetico, e ancor meno qualcosa che poteva essere imparato."
,"Per dare a loro due una possibilità di parlare da soli, Natsuhi disse ai domestici di non riferire a nessuno della morte di Kinzo, e lasciarono la stanza."
,"Poi, invitò Krauss ad andare in camera sua... e si fece raccontare tutto riguardo la loro attuale situazione finanziaria."
,Queste erano tutte cose che non erano state dette a Natsuhi presumendo che una donna non avesse motivo di saperle.
,"Anche la stessa Natsuhi si era ripromessa di tenersi lontana da queste faccende in passato, pensando che non fosse compito di una moglie ficcare il naso in questi affari."
,"Tuttavia, questo significava anche che aveva abbandonato il suo dovere come moglie di proteggere la sua famiglia."
,La profondità di questo peccato era diventata chiara a Natsuhi...
,"Krauss era probabilmente stanco di provare a difendersi. Forse a causa di un mal di testa che gli era venuto, nascose la sua faccia e rimase in silenzio..."
,Natsuhi notò che l'acqua nella teiera stava bollendo e si alzò per riempire la sua tazza con altro tè nero.
,"E quando toccò la tazza di tè nero, lo notò per la prima volta."
,Il suono della tazza e del piattino tintinnanti le fecero capire che le sue dita stavano tremando...
,Krauss aveva accumulato un grosso debito per ottenere fondi per i suoi vari progetti... e per coprire le perdite quando fallivano.
,"Ovviamente, aveva dato in garanzia la villa e l'intera proprietà."
,"Tuttavia, fare una cosa del genere così allo scoperto sarebbe risultata nella registrazione dell'ipoteca."
,"In altre parole, sarebbero rimaste delle registrazioni del fatto che Krauss aveva dato in garanzia per un prestito le ricchezze di Kinzo senza il permesso di nessuno."
,"Kinzo, Eva, e gli altri non dovevano saperlo."
,"Quindi, Krauss aveva impegnato queste proprietà nel peggior modo possibile."
Ushiromiya Krauss,"""... Ho firmato i documenti legali e di procura..."""
Ushiromiya Natsuhi,"""E... che cosa significa...?"""
,"Quello che stava dicendo Krauss probabilmente era che aveva, in sostanza, perduto i diritti ai suoi beni."
,"Se questi beni fossero stati usati come garanzia per un prestito, allora Krauss avrebbe avuto ancora un certo margine secondo la legge."
,"Avrebbe dovuto scendere a patti con una banca, che non avrebbe avuto alcuna pietà, ma sarebbero stati capaci di escogitare qualcosa entro le regole imposte dalla società."
,"... Tuttavia, firmare i documenti legali e di procura era tutta un'altra storia."
,"In altre parole, anche riguardo la villa in cui abitavano, se la persona che possedeva il documento decideva di ignorare il suo accordo con Krauss e vendere la villa a terze parti in questo momento, non avrebbero avuto nessun diritto di fare ricorso."
,"Decisamente diverso dallo stabilire una garanzia per un prestito, era praticamente come vendere la loro casa per prendere in prestito del denaro..."
Ushiromiya Natsuhi,"""... In altre parole... i creditori hanno il potere di fare e disfare la famiglia Ushiromiya a piacimento. Se dovessero improvvisamente vendere la nostra casa per un capriccio... dovremmo fare i bagagli e andarcene in questo istante, vero...?"""
Ushiromiya Krauss,"""Tecnicamente è così. Però, tutta la gente con cui ho stretto accordi era rispettabile. Questo non è come farsi dare un prestito da uno strozzino. {n}È una transazione basata sulla fiducia tra uomini colti in economia."""
Ushiromiya Krauss,"""Mi fido di loro. E loro, in cambio, si fidano del fatto che, concedendomi prestiti, farò successo e restituirò loro ingenti interessi sul loro investimento. Ho firmato i documenti di procura come segno di buona fede così che non debbano dubitare del successo dei miei affari."""
Ushiromiya Krauss,"""Cosa succederà se esito proprio adesso? Non significherebbe che non ho alcuna fiducia nei miei affari?!"""
Ushiromiya Natsuhi,"""..."""
,"Se i tuoi affari avessero avuto successo, non avremmo debiti ora, sai... Natsuhi si trattenne a stento dal dirlo."
Ushiromiya Natsuhi,"""... Tuo Padre è morto. Cosa succederà ora? Il tuo debito sarà esposto alla luce del sole, e i tuoi fratelli ti riterranno responsabile?"""
Ushiromiya Krauss,"""... E non sarà finita lì. ... Ci saranno probabilmente anche implicazioni penali..."""
Ushiromiya Natsuhi,"""I-Implicazioni penali... p-perché...?"""
Ushiromiya Krauss,"""... È meglio se non sai. ... Comunque... nessuno deve venirlo a sapere..."""
Ushiromiya Natsuhi,"""..."""
,"Krauss guardò il pavimento con vergogna, scuotendo la testa più e più volte..."
,Se ci sarebbero state implicazioni penali... allora doveva aver infranto qualche legge.
,Forse era così impegnato a tirar su un'ingente somma di denaro che non aveva prestato alcuna attenzione alle apparenze.
,... Krauss aveva seriamente creduto di poter riuscire in diversi affari e di poter ottenere sicuramente enormi profitti.
,"Quindi aveva pensato che anche se avesse infranto qualche legge, sarebbe stato capace di pagare ogni cosa in poco tempo e far finta che nulla fosse accaduto."
,... Questo poteva aver addolcito la sua resistenza ad infrangere qualche legge.
,"E ora la morte di Kinzo, il peggior evento possibile, era accaduta, e non sarebbero stati capaci di nasconderlo a lungo..."
Ushiromiya Natsuhi,"""... Cosa ci succederà?"""
Ushiromiya Krauss,"""N-Non c'è bisogno di preoccuparsi... potrai non crederci, ma la fortuna sta girando a nostro favore, ora. Il valore degli immobili in cui ho investito salirà in fretta."
Ushiromiya Krauss,"In questo momento, sto lavorando a un progetto per integrarli e costruire una gigantesca ‘business tower’. Questo sarà il più sicuro di tutti i miei investimenti, e quello che avrà più successo."""
Ushiromiya Krauss,"""... Tuttavia, ci vorrà un po' di tempo perché dia i suoi frutti. È assolutamente certo, ma non significa che accadrà ora..."""
Ushiromiya Natsuhi,"""... E il successo di quell'impresa sarà abbastanza da ripagare i nostri debiti?"""
Ushiromiya Krauss,"""Ma certo che lo sarà. Potrò annullare tutti i debiti che abbiamo accumulato...!! Quindi credi in me. Mi serve solo ancora un po' di tempo!"""
Ushiromiya Natsuhi,"""Ma tuo Padre è già morto! Non abbiamo più quel tempo che ti serve, no?!"""
Ushiromiya Krauss,"""Lo so, lo so...!! Ecco perché... devo ottenere del denaro da qualche parte e pagare ora quei debiti!"
Ushiromiya Krauss,"Comunque, mi servono soldi... denaro, un sacco, proprio ora!! Aaaaaaaaarrrrgghhhhhh...!!"""
,"Krauss ruggì e si strinse la testa, contorcendosi come dal dolore."
,"Mentre osservava, diverse emozioni si insinuarono nel cuore di Natsuhi. {n}Le emozioni erano in conflitto per il fatto che lei provasse pietà per suo marito, ma lo credesse anche uno sciocco."
,... E provava anche un misto di risentimenti e rammarico verso la sua stessa irresponsabilità per aver lasciato suo marito libero di agire così a lungo.
,"Anche se questo giorno non fosse arrivato, dovrebbe essere stato chiaro che erano in una situazione davvero critica."
,Eppure aveva imprudentemente aspettato che questo momento arrivasse e ora era presa dallo sconforto.
,"... Suo marito era stato così sciocco... e pietoso. Sarebbe stato facile lasciarsi travolgere da tutto ciò. ... Tuttavia, era sua moglie."
,Ridicolizzare suo marito dandogli dello sciocco sarebbe stato in conflitto con le sue responsabilità di moglie.
,"... Se lui era uno sciocco, allora lei avrebbe dovuto sostenerlo per compensare..."
,"Tuttavia, non aveva idea di cosa avrebbe dovuto fare..."
,"Dal momento che c'era una gigantesca quantità di denaro a portata di mano, era naturale che Krauss avrebbe cercato di metterci sopra le mani..."
,Sarebbe anche stato facile dirgli di comportarsi da uomo e rinunciare a quei soldi. Ma anche quello andrebbe in conflitto con le sue responsabilità.
,Lei era Natsuhi Ushiromiya.
,"... La donna che era diventata la moglie di Krauss e aveva giurato di sostenerlo, come nuovo capo della famiglia Ushiromiya, per tutta la sua vita."
,Doveva in qualche modo aiutare suo marito nei suoi sforzi per raccogliere denaro.
,... Lo capiva logicamente.
,Ma non riusciva a sopprimere l'indescrivibile sensazione di depressione che sembrava emergere dalle oscure profondità del suo cuore...
Ushiromiya Krauss,"""Giusto, l-l'oro nascosto di Papà...! Dieci tonnellate d'oro valgono venti miliardi di yen! Se li avessi... già, se li avessi, tutto sarebbe risolto...!"""
Ushiromiya Krauss,"""Natsuhi, ecco! L'Epigrafe della Strega! Risolviamola, risolviamola insieme! {n}Se riuscissimo a trovare l'oro, tutto sarebbe risolto!! Giusto, dev'essere nascosto da qualche parte su quest'isola!! Se solo lo avessimo, se solo lo avessimo!!"""
Ushiromiya Natsuhi,"""M-Mi fai male... caro... p-per favore smettila..."""
,"Krauss, comportandosi come se avesse pensato a un piano perfetto e brillante, strinse fermamente le braccia di Natsuhi."
,Natsuhi non riuscì a non rimanerne confusa.
,Non era soltanto sorpresa per aver sentito qualcosa di così improbabile come l'oro nascosto venire menzionata.
,"Krauss solitamente sottovalutava la storia dell'oro nascosto, dicendo che non esisteva e che era tutta un'illusione che suo Padre aveva creato per farsi prestare un sacco di soldi."
,"Per questo motivo, Natsuhi fu doppiamente sorpresa..."
Ushiromiya Krauss,"""Giusto, facciamoci aiutare anche da Jessica. Magari alcune cose possono essere risolte solo dalla sensibilità di un bambino! Questa è anche una crisi di famiglia. Tutti noi dobbiamo restare uniti!!"
Ushiromiya Krauss,"Sì, è un fantasioso indovinello creato da Papà...!! Dovremmo essere capaci di risolverlo... è impossibile che non riusciamo a risolverlo...! È l'unico modo!!"""
Ushiromiya Krauss,"""Oh, Natsuhi, è fantastico, abbiamo ancora una possibilità, e proprio qua accanto a noi!! L'oro è su quest'isola!! Se lo avessimo, tutto sarebbe risolto!"
Ushiromiya Krauss,"Waha, wahahahahahahahahahahaha!! Natsuhi, chiama subito Jessica! Superiamo questa crisi di famiglia come una famiglia!! Sì, proprio ora!! L'oro è su quest'isola, proprio qui di fianco a noi!! ... Wah!!"""
,"Incapace di sopportare il dolore al braccio che lui stava torcendo nell'euforia, Natsuhi spinse via Krauss."
,Krauss inciampò sul bordo del letto e cadde sul pavimento...
Ushiromiya Natsuhi,"""P-Per favore controllati!! E calmati...!! Credi davvero che questa crisi nella famiglia Ushiromiya... possa essere risolta dicendo qualcosa di così inverosimile...?!!"""
Ushiromiya Krauss,"""N... Natsuhi..."""
Ushiromiya Natsuhi,"""Per favore, rinfrescati le idee e pensa a un piano realistico per racimolare denaro...!! Andrò a rinfrescarmi le idee anch'io...!"""
Ushiromiya Krauss,"""... Aspetta... Natsuhi..."""
,"Forse era rinsavito nell'instante in cui era caduto. Krauss provò a chiedere a Natsuhi di fermarsi, ma lei continuò a camminare."
,"Dopo aver chiuso con violenza la porta, Natsuhi si allontanò velocemente..."
,Natsuhi corse per il corridoio.
,"Anche se non voleva essere vista da nessuno in quello stato, si scontrò con Genji..."
Ronoue Genji,"""... Le mie più sentite scuse. Vi siete fatta male, Madame...?"""
Ushiromiya Natsuhi,"""S-Sto bene. Lasciami sola...!!"""
Ronoue Genji,"""... Certamente."""
Ushiromiya Natsuhi,"""Oh... Genji. ... Come vanno le cose nello studio di nostro Padre?"""
Ronoue Genji,"""... È come lo avete lasciato. Anche se il dottor Nanjo è nel salone."""
Ushiromiya Natsuhi,"""Davvero...? ... Hai la chiave dello studio?"""
Ronoue Genji,"""Sì. Proprio qui."""
Ushiromiya Natsuhi,"""Dalla a me. ... Lasciami stare un po' da sola con nostro Padre. Se mio marito chiede dove sono, digli che non lo sai."""
Ronoue Genji,"""... Certamente."""
,"Dopo aver preso la chiave dello studio che Genji le stava offrendo, Natsuhi corse su per le scale."
,"Quindi corse nello studio... e finalmente, emise un lamento... e pianse."
Ushiromiya Natsuhi,"""... Padre... per favore perdona la nostra scempiaggine...!! Mio marito e io... non siamo degni di ereditare tutto ciò che tu hai creato...! Per favore... per favore... perdonaci per la nostra stoltezza e i nostri crimini... e... se puoi perdonarci... per favore sii una guida per noi sciocchi..."""
,"Aggrappandosi a Kinzo che dormiva nel letto, Natsuhi pianse ancora più forte."
,Continuava ad immaginarsi Kinzo che improvvisamente si sarebbe seduto e le avrebbe accarezzato la testa.
,"No, lui non è il tipo di persona che vizia... più probabilmente, mi griderebbe di smetterla di essere così rumorosa."
