Speaker,Italian (Ars Magica) (Old) (ITA)
Shannon,"""Lo so. Sono la tua Sorella maggiore."""
Kanon,"""Non lo sai. Non puoi sapere come mi sento...!!"""
Shannon,"""Lo so. So tutto di te, Kanon-kun."""
Kanon,"""Se davvero lo sai, allora perché me lo chiedi?! Non sei completamente soddisfatta e sopraffatta da George-sama?!! E ad ogni modo, ti voglio bene per la tua sincerità!! Ecco perché... io sto tifando per te nell'unico modo che conosco!! Altrimenti... anche io...!!"""
Shannon,"""Anche io?"""
Kanon,"""Anche io... avrei voluto amare Milady...!!!"""
,Kanon finalmente la affrontò onestamente e apertamente comunicandole le sue vere emozioni.
,"Questo era quello che Shannon voleva sentire. Dopo aver sentito questo, andò ancora più a fondo nei veri sentimenti di Kanon."
Shannon,"""Non puoi lasciare tutto così. Non te lo permetterò."""
Kanon,"""Allora cosa dovrei fare?!! Cosa vuoi che ti dica?!!"""
Shannon,"""Non provare ad evitare la questione dicendo ‘Avrei voluto amare Milady’. {n}Tutto ciò che devi fare è dirmi onestamente come ti senti davvero."""
Kanon,"""Milady è... troppo abbagliante per me!! Il modo in cui vive è abbagliante, come il sole!! Questo è il motivo per cui la amo...! Ero così contento quando Milady mi ha porto la mano chiedendomi di camminare con lei!! No, sono ancora contento!!"""
Shannon,"""La ami, non è vero?"""
Kanon,"""Sì, è così!! Amo Milady!!"""
,Finalmente... Kanon confessò interamente i suoi sentimenti.
,"Infatti, dicendolo ad alta voce, capì finalmente il modo in cui si sentiva."
,Mentre lacrime di passione sgorgavano dai suoi occhi... Kanon l'ha finalmente accettato...
,Non ha potuto fermare le lacrime che gli scorrevano sul viso.
Kanon,"""Siamo entrambi nella stessa situazione, bloccati su Rokkenjima vivendo senza alcuna speranza...! Eppure, Milady è stata in grado di illuminare la propria via e creare il proprio destino...! La invidiavo per essere così abbagliante!! Mi sentivo come se, stando con lei... avrei potuto trovare il mio vero essere, invece della persona pietosa che sono ora...!!"""
Shannon,"""Quando hai respinto la confessione di Milady... eri triste?"""
Kanon,"""Lo ero!! Non avevo mai realizzato che una bugia che crei per te stesso sarebbe stata tanto triste, tanto dolorosa, tanto straziante!! E non riesco a perdonare me stesso per aver ferito Milady con quella bugia!! Ho creduto che non meritassi di innamorarmi ancora, mai più!!"""
Shannon,"""Ma lo meritavi. Sai una cosa? Qualunque cosa sia, il fatto di innamorarsi è una cosa che decidi tu per te stesso. Essere o meno un mobile è una cosa che non ha a che fare con questo. Una volta deciso che non funzionerà, allora non funzionerà. Non devi essere così rigido. Ho dato a me stessa, al troppo ambizioso mobile quale sono, il diritto di innamorarmi. Se io posso, allora anche tu ne sei capace."""
Kanon,"""Sono capace di innamorarmi?"""
Shannon,"""Sì. Se nessun altro ti darà questo diritto lo farò io."""
Kanon,"""Grazie. ... Io mi sento come se finalmente potessi... vedere il mare..."""
Shannon,"""... ne sono certa... George-sama mi farà la proposta stanotte."""
Kanon,"""..."""
Shannon,"""Quando lo farà, io accetterò. ... Intendo lasciare quest'isola e iniziare una nuova vita nel nostro nuovo mondo."""
Kanon,"""Se questa è la strada che hai scelto... allora non ho diritto di parola sulla questione."""
Shannon,"""Lascerò quest'isola... e dopo questo... non tornerò più. ... Dovrò dirti addio, Kanon-kun."""
Kanon,"""... Hai ragione. Noi non... ci vedremo più, non è vero?"""
Shannon,"""Se... se ami Milady dal profondo del tuo cuore, e se i tuoi sentimenti sono forti tanto quanto i miei per George-san... allora tu e io dovremo stabilire di chi è il sentimento più forte."""
Kanon,"""... N... Nee-san..."""
Shannon,"""In questo modo sarà meglio per entrambi. ... Non rinunciare ai tuoi sentimenti per me."""
Kanon,"""Nemmeno se il mio egoismo potrebbe allontanarti dalla tua felicità...?"""
Shannon,"""Ne sono pienamente consapevole. ... La mia felicità... sta ferendo te allo stesso modo."""
,Non abbiamo altra scelta se non ferirci a vicenda.
,"Mentre diceva questo, Shannon voltò le spalle a Kanon..."
,Appena Kanon la guardò da dietro... fu colpito dalla sua forza... e dall'amore che provava per lui nonostante tutto.
Kanon,"""... Nee-san. Vivere con te... mi ha reso felice."""
Shannon,"""Anche io. Non sarei durata così a lungo senza di te. ... Ed è per questo che ho potuto incontrare George-san."""
Kanon,"""Sì. E io, non avrei potuto realizzare quanto abbagliante fosse Milady... se non fosse stato per te."""
Shannon,"""Non abbandonerò le mie emozioni. ... Mi concentrerò sui miei sentimenti ignorando tutto il resto, non guarderò altrove quando calpesterò il tuo cuore."""
Kanon,"""... Anche io. Non ti userò come scusa... per nascondere il modo in cui mi sento."""
Shannon,"""Sia che il mio amore porterà frutto... o lo farà il tuo. ... Gioiremo entrambi per il risultato."""
Kanon,"""Sì. ... Lo prometto. E se vincerò... amerò Milady... e farò tesoro di te."""
Shannon,"""Ti ringrazio. Ma se vincerò io... dimenticherò te e quest'isola e partirò per sempre."""
Kanon,"""Sì. ... Chiunque di noi vinca, quella persona porterà avanti il proprio amore con tutto quello che ha. ... Anche sapendo che il loro amore non sarà corrisposto."""
Shannon,"""Sì. Dopotutto, ora..."""
,"{a:c: """"Non siamo mobili.""""}"
,La nave che trasportava i parenti è attraccata al porto.
,"Lasciano la nave uno ad uno, prendendosi gioco di Battler..."
,Gohda non era l'unico ad accoglierli. Anche Kanon era lì.
Gohda Toshiro,"""È passato un po' di tempo. Permettetemi di darvi il benvenuto su Rokkenjima."""
Kanon,"""... Spero che il vostro lungo viaggio sia andato liscio. Benvenuti su Rokkenjima..."""
Gohda Toshiro,"Ah, bene, bene."
,Gohda si complimentò con Kanon sussurrando.
,"Kanon lo ignorava, apparendo un po' acido e continuando ad accogliere i parenti in arrivo."
Ushiromiya George,"""Questa è la prima volta che incontri Gohda-san e Kanon-kun, non è vero, Battler-kun?"""
Ushiromiya Maria,"""Uu-! Anche per Maria è il primo incontro con Battler! Ahaha!"""
Ushiromiya Rudolf,"""Gohda-san è uno chef magnifico. Lui è l'unica ragione per cui tutti vogliono venire sull'isola."""
Gohda Toshiro,"""Sono onorato. Battler-sama, spero che aspetterà con ansia i suoi pasti durante il soggiorno."""
Ushiromiya Battler,"""Non posso aspettare...! Non vedo l'ora!"""
Ushiromiya Rosa,"""È molto che non ci vediamo, Kanon-kun. Sembri essere di buon umore oggi. {n}È fantastico."""
Kanon,"""... L-Lei pensa...?"""
Ushiromiya Kyrie,"""Oh sì. Il tuo viso sembra più luminoso. Non so dire se è la tua carnagione o se è il tuo sguardo che sembra più galante."""
Ushiromiya Rudolf,"""Hahah, deve essere una fase della crescita. È così che un ragazzo diventa uomo."""
Ushiromiya Eva,"""Di solito sembra quasi che tu sia sul punto di svenire a causa dell'anemia. {n}Sei un po' diverso oggi."""
Ushiromiya Hideyoshi,"""Hai un certo vigore. Un ragazzo può cambiare molto in soli tre giorni. Immagino significhi che anche Kanon-kun stia diventando un po' più virile!"""
Ushiromiya Rosa,"""Non ci stiamo prendendo gioco di te, ok? Ti stiamo tutti facendo dei complimenti. *giggle*"""
,... Kanon aveva giurato di iniziare a cambiare il modo in cui sarebbe vissuto poco a poco.
,"Comunque, il suo scopo era solo di cambiare all'interno e non si sarebbe aspettato che il cambiamento si sarebbe mostrato anche fuori."
,Era un po' scioccato del fatto che la sua espressione fosse cambiata così tanto da farlo notare alle persone appena aprisse bocca.
,No... forse la vera sorpresa avrebbe dovuto essere il fatto che la sua normale espressione sembrava così incredibilmente cupa in confronto.
,Gohda fece strada fino alla casa degli ospiti. Kanon rimase indietro aiutando a portare una parte della spesa di Kumasawa.
Kanon,"""... Allora... il mio viso sembra davvero così luminoso oggi?"""
Kumasawa Chiyo,"""Hohohoh... sembra lo stesso anche a me. ... È successo qualcosa? *giggle*giggle*"""
,Persino Kumasawa lo stava dicendo.
,"... Kanon, impossibilitato a vedere il modo in cui appariva il suo viso, abbassò la testa nell'imbarazzo."
,... Quando raggiunsero il giardino delle rose poterono vedere gli altri entrare nella casa degli ospiti.
,"In quel momento, vide Jessica corrergli incontro da lì."
,... Anche Milady Jessica dirà che sono di buon umore oggi?
,Kanon abbassò la testa ancora di più.
,"E allora, quasi come se non riuscisse a controllarsi, Kanon parlò per primo."
Kanon,"""... Sembro davvero così diverso?"""
Ushiromiya Jessica,"""Huh? A... hahahahahaha. ... Beh, sai. Di solito non sei il tipo che esce a salutare di propria iniziativa. Probabilmente è questo il motivo per cui tutti erano sorpresi..."""
Kanon,"""... Chiedo scusa di non essere venuto con Lei prima, Milady."""
Ushiromiya Jessica,"""Huh? Oh, non preoccuparti di questo... sono io a chiederti scusa per averti chiesto di venire fino a Niijima con me per accogliere tutti... so quanto devi essere impegnato oggi..."""
Kanon,"""Io... non avevo niente in particolare da fare. ... Era così abbagliante. {n}Così abbagliante da non riuscire a sopportare di stare con Lei. ... Sono solo stato debole."""
,"Jessica vacillava, insicura riguardo cosa stesse parlando Kanon. Comunque ha realizzato che era qualcosa di troppo importante per essere deriso."
Ushiromiya Jessica,"""... È successo qualcosa, Kanon-kun...?"""
Kanon,"""Shannon dice... che ha intenzione di sposarsi."""
Ushiromiya Jessica,"""... Capisco. ... Allora George Nii-san ha intenzione di farle la proposta quest'anno dopotutto."""
,Jessica ha pensato che il cambiamento nel modo di apparire di Kanon era probabilmente causato da un cambiamento nel suo stato d'animo.
,Pensava che fosse triste perché lui e Shannon si sarebbero presto separati. Kanon realizzò che Jessica stava probabilmente pensando questo.
,"... Così, le parlò in maniera chiara e onesta. Perché voleva che sapesse."
Kanon,"""Ho deciso che avrei smesso di lavorare qui se Nee-san si fosse dimessa."""
Ushiromiya Jessica,"""... Lo so. ... Quindi, hai intenzione di dimetterti anche tu?"""
Kanon,"""Non ne sono più sicuro. ... Sento che, se mi dimettessi, potrei perdere di vista ancora una volta qualcosa che Lei mi ha rivelato illuminandolo come il sole."""
,"Jessica era confusa, incapace di capire cosa stesse dicendo."
,"... Comunque, realizzò che stava cercando di dirle qualcosa di importante."
,"E allora, riuscì ad accettare che le sue prossime parole non sarebbero state né una bugia né uno scherzo..."
Kanon,"""Milady Jessica, Lei... mi piace."""
Ushiromiya Jessica,"""... A... Anche tu mi piaci...!"""
Kanon,"""Lei vive la sua vita come il sole... e vorrei provare a percorrere quel percorso al suo fianco. Ho la sensazione che, con lei, sarei in grado di allontanarmi dalla parte di me che odio per essere un mobile."""
Ushiromiya Jessica,"""Non sei un mobile, Kanon-kun. E non saresti nato solo per poter diventare un servitore! Un ragazzo della tua età dovrebbe godersi la vita molto, molto di più...! Ha, hahahaha. Sono io ad essere abbagliata. Sei così abbagliante... che a malapena riesco a vedere."""
Kanon,"""Questi sono i miei veri sentimenti. ... Sono... dispiaciuto per aver provato a nasconderli così a lungo. ... Le chiedo scusa per averla ferita quel giorno... nella mia vigliaccheria."""
Ushiromiya Jessica,"""È tutto ok. Solo sentirtelo dire... mi rende felice."""
Kanon,"""Allora... allora in modo da poter essere con Lei tutto il tempo... smetterò di essere un mobile. Le chiedo di darmi del tempo per fare questo. ... Per favore, perdoni questo ultimo momento di debolezza."""
Ushiromiya Jessica,"""N-Non c'è niente di debole riguardo a te...! Me l'hai mostrato. Mi hai mostrato che straordinario coraggio hai di cambiare te stesso dal modo in cui eri. Allora, ti supporterò fino alla fine e non correrò finché non sarai pronto."""
Ushiromiya Jessica,"""... Se sono il sole che illumina il tuo cammino, è perché volevo brillare più di chiunque altro così avresti guardato solo me. Senza di te, non sarei mai diventata come il sole. ... Allora, aspetterò. Tanto a lungo quanto servirà."""
Kanon,"""Grazie, Milady."""
Ushiromiya Jessica,"""... ‘Milady’ è un po' rigido, non pensi?"""
Kanon,"""Potrei... chiamarla col suo nome?"""
Ushiromiya Jessica,"""Certo. ... Oh, ma solo quando siamo soli, ok? Altrimenti... potrebbe renderti le cose difficili."""
Kanon,"""... Giusta osservazione. Shannon e George-sama stanno facendo lo stesso, sembra."""
Ushiromiya Jessica,"""Se Shannon non ti avesse detto del fidanzamento... non avresti detto quello che hai detto ora, giusto?"""
,"Kanon abbassò la testa, a corto di parole per un po'."
,Ma era vero.
,"Se Shannon non gli avesse detto del fidanzamento, non starebbe avendo questa conversazione ora."
Kanon,"""... Sì. ... Proprio perché me l'ha detto, sono stato in grado di pensarci profondamente."""
Ushiromiya Jessica,"""Ah, andiamo. Hai sentito di Shannon e volevi vedere tu stesso come fosse sentire l'amore, giusto?"""
Kanon,"""Sì."""
Ushiromiya Jessica,"""... Q-Questa è decisamente una risposta diretta. ... B... Bene, quando ho visto quei due... sono stata abbastanza invidiosa..."""
,"A dire il vero, la motivazione era diversa per entrambi."
,Hanno dimostrato il coraggio necessario per parlare e comunicare alla persona che amano i propri sentimenti.
,Questa era la ragione per Kanon e Jessica.
Kanon,"""... Allora... come ti dovrei chiamare?"""
Ushiromiya Jessica,"""Jessica va bene."""
Kanon,"""... Dirlo in questo modo... sarebbe un po' imbarazzante."""
Ushiromiya Jessica,"""Allora potresti usare ‘san’, almeno all'inizio. Perché non provi? Andiamo."""
Kanon,"""J... Jessica-san..."""
Ushiromiya Jessica,"""Bene, per ora andrà bene così. E mi piacerebbe chiamarti per nome, Kanon-kun. ... Hai un nome vero... oltre Kanon, non è così? Immagino che abbia un carattere {p:0:嘉} al suo interno, come Kanon... c-cosa mai sarà... ehehe..."""
Kanon,"""... Il mio nome è Yoshiya."""
Ushiromiya Jessica,"""O... Oh... com'è scritto?"""
,"Jessica provò a tracciare vari caratteri sul palmo della propria mano. {n}Allora, Kanon ha usato il suo dito per scrivere il nome sulla mano di lei..."
Kanon,"""Si scrive {p:0:嘉哉}..."""
Ushiromiya Jessica,"""... Allora, sei Yoshiya... kun... sì, è un gran nome. ... Decisamente meglio del mio nome strano..."""
Kanon,"""Non è vero. Milady Jessica Ha un magnifico no-"""
Ushiromiya Jessica,"""Ehi, dillo ancora...!"""
Kanon,"""Huh? ... M-Milady Jessica ha-"""
Ushiromiya Jessica,"""Un'altra volta!"""
Kanon,"""M-Milady Jessica ha un magnifico... um... qualcosa non va?"""
Ushiromiya Jessica,"""... *giggle*. Niente di che. Grazie. ... Yoshiya... kun."""
,"I rossi, rossi fiori del roseto sembravano celebrare i due amanti, i cui sentimenti erano finalmente connessi..."
,... La scena veniva osservata da un non umano che fissava silenziosamente da sotto il pergolato del roseto...
{f:5:Beatrice},"""..."""
,"Pensandoci bene, quei due non si sono mai chiamati per nome fin ora."
,Jessica non conosceva il vero nome di Kanon. Kanon non ha mai chiamato per nome Jessica.
,"Chiamando qualcuno col suo nome, le persone riconoscono il valore dell'anima di quella persona."
,È per questo che i nomi sono sacri.
,... Ricevere il permesso di dire il nome di qualcuno significa che essi hanno riconosciuto la tua anima.
{f:5:Beatrice},"""... È questo il motivo per cui... Padre desidera che lo chiami col suo nome...?"""
,No... probabilmente sbaglio.
,"Quando mio Padre mi guarda, si ricorda dell'altra me... la passata me."
,Sono sicura che ‘io’ l'abbia chiamato con il suo nome.
,Comunque... questo probabilmente non significa che mio Padre sarebbe contento di sentirsi chiamare per nome da me.
,Dopotutto... io sono io... e non la Beatrice che mio Padre conosce bene.
,... Cosa posso fare... per aiutarlo...?
,Come posso essergli utile?
,Questa è l'unica ragione per cui sono nata...
,"Abbassando la testa, Beatrice sedeva nel pergolato della terra dorata che era vicino al roseto..."
,Questa scena era osservata dalla Strega dell'Opera e dalla sua miko mentre sedevano una di fronte all'altra...
Ushiromiya Ange,"""... Povera piccola."""
{f:5:Featherine},"""Non avrei mai pensato che avrei provato compassione per Beato..."""
Ushiromiya Ange,"""... Sarebbe troppo crudele trattare questa Beato e la ex Beato come fossero la medesima persona. Sono completamente diverse tra loro."""
,"Sarà, secondo le regole, questa Beato è ‘la’ Beato."
,"... Comunque, dire questo sarebbe terribilmente ingiusto nei suoi confronti."
{f:5:Featherine},"""... Battler deve essere davvero depresso per aver resuscitato la sua vecchia rivale e far finire le cose in questo modo."""
Ushiromiya Ange,"""Credo di poter capire in un certo modo la disperazione di Onii-chan. ... Comunque, posso capire anche come si sente questa bambina. ... Nessuna persona può diventare il rimpiazzo di un'altra. Nemmeno la versione passata di se stessa."""
,Comparato ai due giovani che hanno trovato nuove versioni di sé stessi e si sono chiamati l'un l'altra con i loro veri nomi... questa strega sembrava davvero debole.
,La strega sapeva di essere un'illusione creata sull'immagine della persona che era una volta.
,Sapeva anche che avrebbe solamente ferito Battler provando a fingere di essere quella persona.
{f:5:Featherine},"""... E nonostante questo, questa Beato vuole essere utile a Battler. {n}Com'è ammirevole."""
Ushiromiya Ange,"""È questo lo scopo della strega conosciuta come Beatrice?"""
{f:5:Featherine},"""... Questo è quello che dice. Dice di essere stata creata per essere utile a Battler."""
Ushiromiya Ange,"""Allora, la Beato che è nata per Onii-chan alla fine commette un omicidio seriale e trascina Onii-chan in un gioco bizzarro che lei chiama eterna tortura? {n}Non capisco."""
{f:5:Featherine},"""Credo tu capisca che una persona può diventarne una diversa in un periodo di mille anni..."""
,"... Per lo meno, Beatrice era una creatura pura nata per il bene di Battler."
,"Era anche chiaro che nel suo corrente debole stato, lei non è in possesso né del coraggio né della motivazione necessaria a realizzare quei terribili omicidi seriali."
,Se è così... ciò significa che quella strega sinistra che noi tutti conosciamo è cambiata nell'arco di un migliaio di anni dalla sua nascita.
Ushiromiya Ange,"""... Continuiamo a tornare su questa cosa dei ‘mille anni’, ma ho la sensazione che queste parole siano soltanto una metafora per un periodo molto lungo nel mondo delle streghe."""
{f:5:Featherine},"""Più ti avvicini al mondo degli dei, più il concetto di tempo diventa sempre più vago. Sei anni possono diventare mille e mille possono essere non più di un veloce pisolino. ... Il titolo di ‘Strega centenaria’ può essere acquisito in un'eternità lunga appena due settimane..."""
,"In altre parole, la Beato pura si è trasformata nella Beato crudele... durante questi sei anni che potrebbero essere chiamati mille..."
,"Dunque, questo significa che qualcosa di brutto è accaduto durante questi sei anni che le ha fatto odiare Onii-chan?"
Ushiromiya Ange,"""Non ha senso. Durante questi sei anni, Onii-chan non solo è stato lontano da Rokkenjima, ha anche smesso di usare il nome Ushiromiya. ... Onii-chan non ha niente a che fare con quel cambiamento. Il suo odio deve essere stato assolutamente fuorviato."""
{f:5:Featherine},"""..."""
Kumasawa Chiyo,"""Oh, così eri qui... dovrei farti un po' di tè nero...?"""
{f:5:Beatrice},"""... Kumasawa-san. ... C'è qualcosa che vorrei sapere."""
Kumasawa Chiyo,"""Hohoho... molto bene, di cosa si tratta?"""
{f:5:Beatrice},"""... Il mio nome è Beatrice... non è così?"""
Kumasawa Chiyo,"""Sì, è esatto. Sei Beatrice-sama, Milady."""
{f:5:Beatrice},"""Comunque... la Beatrice di cui parla mio Padre... non sono io."""
Kumasawa Chiyo,"""... Beh..."""
{f:5:Beatrice},"""Penso che mio Padre volesse che io fossi quella persona. ... Penso che potrebbe essere il motivo per il quale... era così deluso, perché non importa quanto le assomigli... sono una persona diversa."""
Kumasawa Chiyo,"""Non è vero... tu sei tu, Beatrice-sama in persona."
Kumasawa Chiyo,"... Hai solo perso la memoria del tuo passato dopo essere rinata... anche senza la tua memoria, sei sempre Beatrice-sama. Sei la stessa persona che il padrone ama."""
{f:5:Beatrice},"""... Allora... come posso recuperare quei ricordi...?"""
Kumasawa Chiyo,"""Beh..."""
,"Beato guardava Kumasawa con occhi speranzosi, come per pregare che in questo modo le avrebbe detto come."
,"... Kumasawa distolse lo sguardo inutilmente, come se stesse cercando di dire che lo avrebbe fatto, se solo fosse esistito un modo..."
{f:5:Beatrice},"""Se non posso recuperarle... non potresti almeno dirmi che tipo di persona fosse la Beatrice che amava mio Padre?"""
Kumasawa Chiyo,"""Q... Questo posso dirtelo, ma..."""
{f:5:Beatrice},"""{p:1:Sono nata per mio Padre.} {p:1:}Allora, voglio diventare la Strega Dorata Beatrice che Padre desidera."""
Kumasawa Chiyo,"""... B... Beatrice-sama..."""
{f:5:Beatrice},"""Non posso usare la magia. ... Comunque, se mio Padre desidera che io la sappia usare, allora imparerò. Voglio diventare la strega che desidera. Questo è l'unico modo in cui posso ripagarlo per avermi creata."""
Ushiromiya Ange,"""... È ammirevole. Senza quei mille anni andati nel modo sbagliato, è davvero una bambina incredibile."""
{f:5:Featherine},"""Un pulcino di strega... molto interessante. ... Ha iniziato a piacermi, Ange. Dovrei permettere a questo pulcino di fare uso del mio studio. Apriamo la porta che conduce al mondo delle streghe."""
Ushiromiya Ange,"""... Così, hai intenzione di farle leggere ad alta voce tutte le storie riguardo il suo io precedente. ... Sì, Anche io voglio sapere. Il racconto di come la Strega Dorata Beatrice è stata creata."""
Kumasawa Chiyo,"""... Molto bene. Se lo desideri... allora permettici di aprire le porte un'altra volta."""
{f:5:Beatrice},"""... Kumasawa... san..."""
,Una nube d'oro sgorgava intorno a loro. ... Era una nube di farfalle.
,"Con un lampo dorato, la forma della vecchia signora si trasformò in quella di una strega in un vestito..."
{f:5:Virgilia},"""Devi scegliere il percorso che farai ora. ... Permettici di chiamarlo un percorso di rose. Le splendide rose in fiore potrebbero incoraggiarti e le loro spine tormentarti."
{f:5:Virgilia},"... Ma anche così, è un percorso che una volta hai imboccato. ... Potresti passare attraverso gli stessi mille anni. Potresti passare attraverso degli altri mille anni. Se lo desideri, potresti anche tornare da dove sei venuta."""
