Speaker,Italian (Ars Magica) (Old) (ITA)
,"George e gli altri provarono a parlargli, pensando fosse solo un segno di noia, ma quando capirono che era veramente assonato, lo lasciarono stare."
Kumasawa Chiyo,"""Oh, cielo. Si dice che se ti sdrai subito dopo mangiato, diventerai uno sgombro. Hoh-hoh-ho...!"""
Ushiromiya Battler,"""... Smettila di scherzare. Gohda-san ha detto che stasera ci sarà una bistecca di vitello. Lo renderebbe una fetta di maccarello."""
Ushiromiya Jessica,"""Kumasawa-san. Questo ragazzo sembra parecchio stanco. Potresti portare una coperta?"""
Kumasawa Chiyo,"""Hoh-hoh-ho. Ecco."""
,"Kumasawa prese una coperta da sopra lo scaffale. ... L'ampio salotto non era freddo, ma l'aria si era fatta un po' fresca."
,"Quindi quando Battler prese la coperta, immediatamente si avvolse in essa come una piccola tartaruga."
Ushiromiya George,"""... Hai davvero sonno. Quando vuoi svegliarti? Me ne occuperò io."""
Ushiromiya Battler,"""... Nah, non sto sperando in niente. ... Puoi svegliarmi se mi cercate per qualcosa... se non c'è niente, potete lasciarmi dormire per sempre. ... Buonanotte..."""
Ushiromiya Maria,"""Uu-? Battler dorme? Un pisolino? Un pisolino? Uu-uu-, anche Maria lo farà!"""
Ushiromiya Jessica,"""E-Ehi, Maria. Battler è assonnato, quindi lascialo stare da solo. Kumasawa-san, potresti darci un'altra coperta?"""
,C'erano dubbi sul fatto che Maria volesse davvero fare un pisolino. Probabilmente ha visto Battler avvolto in una coperta e lei voleva fare lo stesso.
,"Quando prese la coperta da Kumasawa, si avvolse contenta con essa e si accampò di nuovo di fronte alla TV."
Ushiromiya Jessica,"""Sheesh. ... Anche se ci siamo finalmente riuniti tutti noi cugini dopo sei anni. Questo ragazzo non ha ancora capito che è l'ospite principale di questa conferenza di famiglia, vero?"""
Ushiromiya Battler,"""... Posso sentirti. ... Ho pranzato, e ora c'è persino un tifone e la pioggia. ... Dato che non stiamo facendo niente, significa che non è ancora il mio turno."""
Ushiromiya George,"""Me lo stavo giusto chiedendo. Se hai un atteggiamento così passivo, e non fai niente a meno che non succeda qualcosa, la tua vita sarà piuttosto noiosa, giusto?"""
Ushiromiya Battler,"""... Sbagliato, non è quello che volevo dire. ... Come posso dirlo? ... In momenti come questi, ho deciso di pensarla in questo modo. ... Non è il mio turno."
Ushiromiya Battler,"Se questa fosse una recita, non sarebbe il mio turno di andare sul palco. ... Quindi la cosa migliore da fare è rimanere dietro le quinte."""
Ushiromiya Jessica,"""Tu sei sempre l'attore principale della tua vita, no? Perché ti stai comportando come una spalla? ... Devi avanzare da solo e salire sul palco."""
Ushiromiya Battler,"""... Non è quello che voglio dire. Quello che voglio dire dicendo così è che ora non è il mio turno... kuaaaaaaaaaaah... scusate, ho la testa in confusione. Lasciatemi stare... munyamunya..."""
Ushiromiya George,"""Seriamente. Sei così assonnato che non ha alcun senso. ... Ora ti lasciamo solo."""
Ushiromiya Jessica,"""Credo sia indifendibile. ... Tu sei sempre il protagonista della tua vita. Ma vorrei davvero discutere seriamente di Battler su questo!"""
Ushiromiya George,"""È solo mezzo addormentato. Non prenderlo seriamente."""
Ushiromiya Jessica,"""... Sai cosa? Credo che abbia quel tipo di personalità che non vuole salire sul palco perché non può essere l'attore principale. ... Qualcosa così mi infastidisce..."""
,"Con lo sguardo distante, Jessica guardò fuori dalla finestra che dava sul grigio roseto oscurato dalla pioggia..."
,"Quando poggiò la fronte sul vetro, sentì come se la piacevole sensazione di freddo scacciò via ricordi che non voleva le tornassero in mente..."
Ushiromiya Jessica,"""... Cosa vuol dire che non è ancora il tuo turno? ... Allora... quando salirai sul palco...?"""
,"In questo caso, chi credi che sia l'attore principale sul palco...?"
Ushiromiya Battler,"""... Non puoi fare e basta quello che vuoi? ... Cos'è questo? ... È tutto confuso...!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*...! È perché il tuo ragionamento riguardante le 18 o 19 persone, che stai usando come base per negarmi, è davvero divertente. {n}Così tanto che ho provato a cambiare la mia mossa."""
{f:5:Beatrice},"""... Il più grande concetto con cui mi vuoi negare è semplice perché io non sono un pezzo della scacchiera. Quindi fare così non è niente più che mostrarti prima la regina, giusto? ... Aprire la strada per la regina nella prima mossa non è forse una scorciatoia negli scacchi?"""
Ushiromiya Battler,"""... S... Smettila di giocare... non c'è modo... che io possa accettare una cosa così, ok?! Una strega entra, cammina e attraversa l'atrio, dici?! Non scherzare con me!!"""
{f:5:Beatrice},"""Cos'è questo...? Nell'ultimo gioco, ti ho lasciato fare le tue mosse in modo terribilmente libero, giusto...? Questa volta, non farò nulla di più che adattarmi alle tue mosse e muovere i pezzi. ... Ti arrenderai già dopo la prima mossa...?"""
Ushiromiya Battler,"""... B... Bastarda... non prendermi per il culo! Ma che arrendersi! Bella mossa, perché non muovi come ti pare?"""
Ushiromiya Battler,"""Capisco, allora il tuo turno è bel lontano dal finire. ... Muovi come ti pare! {n}Crea un'enorme formazione di battaglia finché puoi."""
Ushiromiya Battler,"""Ti sfiderò di certo. Ti metterò in un angolo!! Affrontami meglio che puoi, non voglio che tu abbia qualche scusante."""
Ushiromiya Battler,"""... Questo non è nemmeno vicino ad essere abbastanza per farmi accettare qualcosa come una strega."
Ushiromiya Battler,"... Questo è vero, proprio ora, sembrava che il dolcetto di Maria fosse stato riparato con la magia, ma in realtà tu avresti potuto avere un dolcetto uguale a quello nascosto nelle tue tasche, e potresti averli scambiati con quel piccolo spettacolino, facendo sembrare che tu l'abbia riparato con la magia! Sì, questo è vero, questo dev'essere così, è inutile, è tutto inutile...!"""
{f:5:Beatrice},"""... Hohoh? Rosa ha visto il momento in cui il dolcetto si è diviso in farfalle, vero?"""
Ushiromiya Battler,"""Non so nulla di quello!! Quella era un'allucinazione o un trucco... altrimenti, l'ha semplicemente visto male!! Questo non è un gran problema!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*! E così scarti la parte che non riesci a spiegare definendola triviale? ... Capisco, è questa la tua mossa in risposta alla mia...?"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*... ci sei davvero cascato. ... Ushiromiya Battler... fuhahahahahahahahahahaha...!! Non è ancora il tuo turno. Permettimi di fare la mia mossa per un altro po'. È appena cominciato, il Turno della Strega!!"""
,"Quando cominciarono a sentire Battler russare, i cugini presero strade diverse, lasciando il salotto e lasciando Battler dormire in pace."
,"Anche se l'ambiente era stato così vivace nel salotto con così tante persone riunite lì... quando tutti loro se ne erano andati in un sol momento ed erano stati risucchiati dall'enorme villa, si era creato un silenzio lugubre, senza alcun suono eccetto che quello della pioggia..."
Ushiromiya Rudolf,"""No. Non ho incontrato una persona del genere nemmeno una volta. Eva?"""
Ushiromiya Eva,"""... Non ne ho incontrate. ... Kyrie-san, è vero?"""
Ushiromiya Kyrie,"""... Anche se l'ho solo salutata velocemente quando è arrivata nel salone d'ingresso. Sembrava essere sulla ventina d'anni. Le ho detto il mio nome, ma lei non mi ha detto il suo. ... Genji-san le stava facendo da guida e l'ho vista andare al secondo piano."""
Ushiromiya Hideyoshi,"""Quindi probabilmente si fa prima a trovare Genji-san e ascoltare la storia direttamente da lui. ... Tuttavia, che strano giro d'affari..."""
,"La donna misteriosa aveva parlato a Kyrie. Senza presentarsi, aveva sogghignato dicendo che Kyrie avrebbe dovuto averne una vaga idea."
,"... E la persona che le era venuta in mente... era il suo sosia, la strega del ritratto..."
Ushiromiya Rudolf,"""Questa persona stava tentando di dire che lei era... la strega del ritratto?"""
Ushiromiya Kyrie,"""Ho capito il motivo per cui stava ridendo. ... Anche se era il nostro primo incontro, lei aveva parlato come se sapesse che io sono la tua seconda moglie."""
Ushiromiya Rudolf,"""... Eva. Davvero non conosci nessuno di simile?"""
Ushiromiya Eva,"""Parli troppo. Non ho mai visto una bionda come quella andarsene in giro per questa villa!"""
Ushiromiya Hideyoshi,"""Questo genere di cose non importa. ... Il problema è che cosa capita se questa donna comincia a chiamarsi Beatrice, se lei comincia a dire di essere la manager dei beni di Nostro Padre."""
Ushiromiya Eva,"""O... forse ha intenzione di dichiararsi come figlia di una sua amante, e richiedere che l'eredità sia data a lei. ... In ogni caso, un joker di troppo è stato inserito nel mazzo. ... L'ha chiamata Krauss? ... O Nostro Padre ha...?"""
Ushiromiya Rudolf,"""Questa è una brutta situazione. ... Abbiamo continuato a pensare che se avessimo fatto un buon lavoro nel costringere Krauss in un angolo nella nostra discussione, saremmo stati in grado di far andare bene le cose. ... Ma questo ci riporta all'inizio."""
Ushiromiya Kyrie,"""... Non so che razza di piani realizzi mentre non sono nei dintorni caro... ma sembra che ci sia stato dato un po' di tempo per fare una contro-strategia."""
Ushiromiya Rudolf,"""... Sì. Quel poco di tempo che ci è stato dato per discutere di una contro-strategia è meglio di ciò che sarebbe potuto accadere se quella nee-chan dai capelli biondi fosse apparsa al tavolo della cena e ci avesse spaventato a morte."""
Ushiromiya Hideyoshi,"""... La nostra efficace contro-offensiva sarà limitata finché non sappiamo che cosa è venuta a fare. ... Quale può essere il suo obiettivo...?"""
Ushiromiya Eva,"""Non è forse ovvio! È qui per dichiarare di essere il legittimo erede di Nostro Padre! Nostro Padre è ancora affascinato da Beatrice. Se quella ragazza fosse qui, pensereste che vuole lasciare tutti i suoi beni! Potrebbe anche far spuntare qualche strano testamento prima di noi!"""
Ushiromiya Eva,"""... Per questo, se lo portiamo in tribunale, probabilmente potremmo reclamare solo metà di un quarto di quella... ma quello probabilmente non si risolverà finché non verrà decisa la distribuzione dell'eredità."
Ushiromiya Eva,"... Questo è un problema. Per me, persino per Rudolf! E ovviamente anche per Rosa, giusto?"""
Ushiromiya Rudolf,"""... Per tutte le nostre varie situazioni, abbiamo bisogno di trovare urgentemente dei soldi. ... È il nostro più grande punto debole. Allora... qual è il loro scopo? Kyrie... sei in grado di dirlo?"""
Ushiromiya Kyrie,"""... È la prima volta che sento di questo, ma una delle premesse qua è che abbiamo urgente bisogno di denaro, giusto?"""
Ushiromiya Rudolf,"""... nn..."""
Ushiromiya Hideyoshi,"""... Kyrie-san. Quando sei all'offensiva nel mondo degli affari, quello è il momento in cui hai bisogno di raggruppare fondi. Ti prego di comprendere ciò."""
Ushiromiya Eva,"""... Cos'è questo, Rudolf? Non l'hai detto a Kyrie-san?"""
Ushiromiya Rudolf,"""... Scusa. Non lo stavo davvero nascondendo. ... In realtà, era come..."""
Ushiromiya Kyrie,""" È tutto a posto. Se ciò è qualcosa che hai deciso che non era necessario dirmi, allora non ti farò pressioni in questo momento."
Ushiromiya Kyrie,"... Ciò che è più importante è scoprire che cosa vuole la Strega Dorata, giusto?"""
Ushiromiya Rudolf,"""Sì... mettendo in ordine ciò che sappiamo, saremo in grado di prevedere le mosse del nemico?"""
,"Rudolf aveva una certa fiducia nella singolare scuola di pensiero di Kyrie, ‘il ragionamento della scacchiera’."
,"Ovviamente, non gli dava più sollievo del consulto di un indovino, ma ogni volta che Rudolf metteva a punto qualche importante strategia, dava una grande importanza agli avvertimenti di Kyrie..."
,"Per un po', Kyrie premette le dita sulla propria fronte, meditando..."
Ushiromiya Kyrie,"""... Giudicando dal fatto che la sua venuta sia stata tenuta segreta fino ad oggi, uno dei suoi obiettivi è un qualche tipo di sorpresa che vuole farci avere."
