Speaker,Italian (Ars Magica) (Old) (ITA)
,"Se Kanon si fosse voltato con cautela, e Shannon avesse sparato all'istante con la sua volontà di ferro, Kanon non sarebbe nemmeno riuscito a premere il grilletto."
,"Per questo motivo, Kanon non era stato impaziente."
,"... I due, semplicemente, ce l'avevano messa tutta, avevano affidato i propri destini al cielo... e avevano raggiunto questo risultato."
Shannon,"""..."""
Kanon,"""... Non mi sarei mai aspettato... che la mia impulsiva Sorella... non avrebbe sparato affatto..."""
Shannon,"""Anch'io sono sorpresa. ... Non pensavo che il vecchio, prudente Kanon-kun... avrebbe sparato non appena si fosse girato."""
,"Puntando tranquilla la canna verso di lui, Shannon avanzò con lentezza. {n}Aveva intenzione di diminuire prudentemente lo spazio tra loro due finché non avesse trovato una distanza dalla quale poter colpire con una precisione ancora più certa."
,E Kanon... aveva ormai perso qualunque possibilità di contrattaccare.
,Poteva solamente tentare di schivare il proiettile di Shannon... e puntare tutto nel secondo round.
,... Se entrambi pensavano ciò... allora si sbagliavano.
Shannon,"""...!!"""
Kanon,"""Non è... ancora finita!!!"""
,"Kanon sfrecciò in avanti come un tornado, piegato verso il basso talmente tanto che stava quasi strisciando sulla sua ombra..."
,Questo duello poteva essere concluso solo da un proiettile... ma non era l'unico ad averne uno.
,"Se riuscisse a rubare la pistola di Shannon, potrebbe capovolgere le sorti del duello...!"
,"Ma, se Shannon sparasse tranquillamente a Kanon, sarebbe tutto finito!"
,La possibilità che Shannon mancasse il bersaglio. La possibilità che Kanon si potesse avvicinare sufficientemente prima che lei sparasse. Egli scommise su quest'ultima tutte le fiches che aveva.
,"Shannon poteva attirare Kanon fino all'ultimo momento, per poi sparargli ad una distanza più corta."
,"Poteva anche premere il grilletto poco prima che la raggiungesse, e anche se l'avesse mancato, tutto sarebbe ricominciato dall'inizio."
,"... Shannon tenne la sua pistola puntata alla fronte di Kanon, valutando queste opzioni fino all'ultimo secondo."
,"Guidò il suo colpo, calcolando la distanza che egli aveva già percorso e il tempo che ci avrebbe messo per premere il grilletto."
,... La dea bendata sorride imparzialmente.
Kanon,"""... Uuuwooaaaaaaaaaaaaaaaaaaaaahhhhhhh!!!"""
Shannon,"""N-No!!!"""
,"Superato l'ultimo momento in cui Shannon avrebbe potuto sparare, Kanon si fiondò verso il suo petto."
,In seguito lanciò la sua mano verso l'alto e tirò via la pistola che Shannon manteneva.
,Quel colpo spedì l'arma di Shannon in aria.
,"Contemporaneamente, anche l'arma di Kanon volò via dalla sua mano e danzò nel cielo."
,"Le due pistole danzarono in un rondò attraverso il cielo, raggiunsero l'altezza massima... e cominciarono a cadere."
,"Da quel momento, nessuno seppe più a chi apparteneva ogni pistola."
,Le due armi erano esattamente uguali. Ogni loro dettaglio era identico. {n}Era impossibile distinguerle.
,"Malgrado ciò, una differenza c'era."
,... Solo una conteneva un proiettile al suo interno.
,"I due alzarono le proprie mani al cielo, cercando di afferrare il loro destino... {n}il loro miracolo."
,Era come se... stessero cercando di aggrapparsi alle ali di un angelo dei miracoli che scendeva dal cielo.
,La coppia ammirò il cielo brillante... e affidò tutto alla dea della fortuna.
,"In seguito, entrambi presero al volo una delle pistole, e dopo aver ballato un rondò momentaneo... le loro braccia si incrociarono."
,Persino quel movimento era parso simile ad una danza.
,"In seguito, entrambi premettero la canna della propria pistola contro la fronte dell'altro, fermi come delle rocce."
Shannon,"""..."""
Kanon,"""..."""
,"Persino ora, non potevano sapere... quale pistola conteneva il proiettile."
,"Se entrambi avessero premuto il grilletto... uno sarebbe morto, e l'altro sarebbe rimasto in vita."
,Il combattimento si sarebbe concluso.
,"Finché quel momento non fosse venuto, George e Jessica non avrebbero saputo come sarebbe andata a finire."
,"... Tuttavia, era davvero impossibile che i due che possedevano le armi potessero sapere...?"
,"La canna della pistola di Kanon, con la quale aveva già sparato, doveva essere stata calda. E la canna dell'altra pistola, con la quale Shannon non aveva ancora fatto fuoco, dovrebbe essere stata gelida."
,"Perciò, è probabile che la coppia... si fosse resa conto di chi fosse la propria pistola."
,... Malgrado ciò... le espressioni di entrambi erano solenni... completamente vuote di incertezze per il proprio fato fino al momento in cui il grilletto sarebbe stato premuto.
Shannon,"""..."""
Kanon,"""..."""
Shannon,"""Non essere triste. Ci rincontreremo presto... nella Terra Dorata."""
Kanon,"""Avremmo dovuto farlo molto prima."""
Shannon,"""In questo modo... non ci saremmo mai dovuti riunire."""
Kanon,"""Va tutto bene. Considerando che giorno è oggi, persino questo duello non è altro che una farsa."""
Shannon,"""Hai ragione... se in ogni caso resusciteremo nella Terra Dorata, si tratta davvero di una farsa."""
Shannon,"""Allora, a più tardi."""
Kanon,"""Già. A più tardi."""
Shannon,"""Ci vediamo."""
Ushiromiya Jessica,"""Kanon-kun?!?!"""
Ushiromiya Rudolf,"""Ehi, cosa succede?! Tieni duro!!"""
,"Tutto d'un tratto... Kanon cadde sul pavimento, come se avesse contratto un'improvvisa anemia."
,"Era successo senza alcun preavviso, perciò tutti andarono di corsa verso di lui, allarmati."
,"Ciò che videro li sorprese. C'era solamente una singola linea di sangue che attraversava la sua fronte, facendola sembrare come se si fosse spaccata in due..."
Gohda Toshiro,"""E... Eh? C-Come..."""
Ushiromiya Krauss,"""Che è successo? ... C... Cosa sta succedendo...?"""
,"Cercando di dare un'occhiata alla ferita, Gohda pulì la fronte di Kanon con un fazzoletto."
,"... Però, la sua fronte era perfettamente liscia, senza alcuna traccia di ferite."
,"Malgrado ciò... quasi come se stesse filtrando dalla sua pelle, il sangue colava..."
Ushiromiya Rudolf,"""C-Cosa stai facendo?! Ferma immediatamente l'emorragia!!"""
Gohda Toshiro,"""M-Ma...!! A-Anche se non ci sono ferite... il sangue... il sangue non smette di uscire...!"""
Ushiromiya Jessica,"""Resisti, Kanon-kun!! Kanon-kun!! ... Y... Yoshiya-kuuuuuuuuuun!!!"""
Ronoue Genji,"""..."""
,"La fronte di Kanon era pallida... e sebbene i suoi occhi fossero aperti, avevano perso la luce dei viventi."
,... Proprio come... se fosse una marionetta le cui corde erano state tagliate... egli morì...
Ushiromiya Jessica,"""Yoshiya-kun, Yoshiya-kun!! Uwaaaaaaaaaaaaaaaahhh, uwaaaaaaaaaaaaahhhhhhh!!!"""
Shannon,"""... Ci vediamo, Kanon-kun. E... grazie."""
,"Jessica si precipitò verso il cadavere di Kanon... lo prese... premette la sua fronte contro la sua, e, mentre il sangue ancora caldo rimanente veniva cosparso anche sulla sua fronte... singhiozzò..."
Ushiromiya George,"""... Shannon..."""
Shannon,"""... George-san. ... Abbiamo... vinto. ... Ora... posso... finalmente... amarti..."""
,Shannon... si appoggiò al petto di George... come se i fili che la tenevano in piedi fossero stati tagliati.
,George la sostenne in silenzio...
Ushiromiya Jessica,"""Yoshiya-kun, Yoshiya-kun!! Waaaaaaaaaaaaaaaaaaaaaaahhhh...!!! Uwaaaaaaaaaaaaaaahhh... aaahh... aahh..."""
,Nel giardino di rose dorate non c'era niente eccetto il vento che trasportava petali di fiori d'oro... e i tristi singhiozzi di Jessica...
Ushiromiya George,"""... Ora la nostra prova è finita?"""
Zepar,"""È finita. ... Congratulazioni. Voi due siete coloro che sono rimasti."""
Furfur,"""Vi daremo la nostra benedizione. Ma vi prego di non dimenticare. Ora siete responsabili del nutrimento del vostro amore."""
Zepar,"""... Vi prego, prendetevi cura del seme d'amore che questo miracolo ha dato alla luce."""
Ushiromiya George,"""... Ovvio. ... Lo giuro a lei e a voi due."""
Furfur,"""Ed ora, lascia che Shannon riceva il miracolo magico."""
Zepar,"""Ora, la tua anima diverrà umana. Diventerai una persona completa."""
,"""""Riunitevi, anime incomplete...!! Divenite una e venite a conoscenza dell'amore...!!"""""
,Quando Zepar e Furfur si rivolsero ai cieli e urlarono... il miracolo d'amore... raccolse le anime attorno a Shannon.
,"Venivano da coloro che avevano perso la prova. Da Kanon, che era stato sconfitto. E da Beato, che si era ritirata."
,Lentamente... i corpi dei due iniziarono a crollare in granelli di polvere dorata...
{f:5:Beatrice},"""... Che sta..."""
{f:5:Beatrice},"""C-Cosa sta succedendo qui...?! Nessuno ha mai detto che i perdenti sarebbero scomparsi!!"""
,"Gridando, Beato, la Sorella maggiore, sostenne il corpo evanescente della sua Sorellina. Tuttavia, i due demoni sorridevano in tranquillità."
Zepar,"""Kanon è scomparso perché è morto. Beato è venuta al mondo per amare Battler e sta scomparendo perché ha perso la capacità di farlo."""
Furfur,"""... È giustissimo. Se tu fossi sopravvissuta, gli altri due sarebbero scomparsi."""
{f:5:Beatrice},"""Resisti, Sorellina, resisti!! Non avevi intenzione di risolvere la camera chiusa di Battler e di salvarlo?! Cos'hai intenzione di fare, morendo in un posto del genere?!! Osi chiamarti una parte della nostra forma completa?!!"""
{f:5:Beatrice},"""... Perché... sono nata... con l'obiettivo di amare Batter-san...? ... Perché... mi piace Battler-san...? In realtà... non so... perché ha iniziato a piacermi."""
{f:5:Beatrice},"""C... Cooosa?! Perché in questo momento...?!!"""
{f:5:Beatrice},"""... Dopotutto... quando sono nata... mi è stato detto di amare Battler-san e di essere amata da lui... quello era il mio scopo. ... Perciò... non so esattamente... perché mi piace..."""
{f:5:Beatrice},"""L-Le persone non hanno bisogno di una ragione per amarsi!! Non scomparire!! Se sparisci chi salverà Battler?! Sorellina, Beato! Beatriceeeeeeeeeeeeeee!!"""
{f:5:Beatrice},... Per quale... ragione... mi piace Battler-san...?
{f:5:Beatrice},{a:c: ... ‘Madre’?}
,"Beh, sai, non sono proprio un grande ammiratore del tipo di ragazza orientata verso la famiglia. Sai quanto sono rozzo, no? ... È solo che non riesco a comportarmi da educato davanti alle ragazze, con la regola del ‘prima le donne’ e quella roba là. ... Perciò, se dovessi dire che tipo di ragazza mi piace..."
,"... Beh, credo che mi piacerebbe una ragazza come Jessica. Se sono rude io, perché non lo dovrebbe essere anche lei? ... Credo che sarebbe semplicemente perfetto avere una relazione rude e rilassata, in cui possiamo giocherellare senza preoccuparci del nostro sesso e parlare in modo volgare senza problemi...!"
,Perciò se mai avessi una fidanzata... mi piacerebbe averne una con cui poter scherzare tutto il tempo...!
,"Eh? Come dovrebbe sembrare? Non sono troppo schizzinoso per l'aspetto. {n}Beh, se dovesse essere una donna seducente, bionda e rimbalzante, con gli occhi azzurri come nei film occidentali, ihhihihihihihi, sarebbe fantastico. {n}Mi piacerebbe tantissimo massaggiare quelle tette. Wahahahahahaha...!"""
,{a:c:――Beatrice. Ascolta. Ti sto donando il mio amore per Ushiromiya Battler. Devi diventare il tipo di donna che Battler desidera. }
,"{a:c:Prendi i capelli dorati che desidera. Prendi gli occhi azzurri che desidera. Prendi questo carattere che corrisponde al suo. Poi... devi amarlo al mio posto. Poi, se possibile, devi essere amata da lui. }"
,"{a:c:Io... non posso più amarlo. Ti prego, prendi questi miei sentimenti inesauditi... i sentimenti che non ho potuto trattenere... e fa' che il mio desiderio divenga realtà. }"
,"{a:c:D'ora in avanti, non sarai più lo spettro di Rokkenjima che vive solo per fare scherzi. }"
,"{a:c:D'ora in avanti, diventerai la padrona di quest'isola e aspetterai il giorno in cui lui verrà ad adempiere la sua promessa. }"
,"{a:c:D'ora in avanti, tu farai ciò al mio posto. Perciò, d'ora in avanti, tu non sarai più me. }"
,"{a:c:Ti prego, perdonami per aver spinto su di te tutte le mie sofferenze... mentre, da sola, cerco di trovare la felicità. }"
,"{a:c:D'ora in avanti, avrai il diritto di detestare tutto. D'ora in avanti, sarai la Strega Dorata, Beatrice. }"
,"{a:c:E un giorno... distruggerai tutto, resusciterai tutto. ... darai benedizioni a tutti gli amanti. }"
,{a:c:Quando ciò accadrà... Prego che io e te... riusciremo entrambe a trovare la felicità. }
,"{a:c:D'ora in avanti, tu non sarai più me. D'ora in avanti, io non sarò più te. Noi due divideremo una singola anima e la condivideremo. E, ovviamente, sebbene nessuna di noi possiederà un'anima completa... sono sicura che i nostri sogni saranno più numerosi di quelli degli umani. }"
,{a:c:Possiamo noi essere benedette... mia cara... Beatrice... }
,"{a:c:Nessuno sarà capace di scorgere la tua sagoma. Tuttavia, io, da sola, posso vederti. E se sarai amata da molte persone... sicuramente, un giorno, chiunque ti potrà vedere. }"
,"{a:c:Con l'amore, riusciranno a vederci... }"
Ushiromiya Jessica,"""... Yoshiya... kun..."""
Ushiromiya Krauss,"""... S... Stiamo... sto... sognando...?"""
Ushiromiya Rudolf,"""È... è una pazzia... che cazzo di scherzo è questo...?? Eeh?!"""
Gohda Toshiro,"""P-Prendete il dottor Nanjo!! Chiamatelo qui...!!"""
Ronoue Genji,"""... Gohda. ... Basta così."""
,"Genji, che era rimasto calmo e silenzioso in quella situazione, finalmente parlò."
,E quelle... erano le parole più ragionevoli mai dette.
,... Se avessero chiamato il dottor Nanjo... cos'avrebbe fatto...?
,Non solo non c'era un braccio di cui prendere il polso... non c'era nemmeno una fronte di cui sentire il calore.
,... Come la neve rimasta in un giorno d'estate... la sagoma di Kanon era...
,... A quel punto... non ne rimase nemmeno una traccia.
,Il suo corpo... aveva brillato con un vapore d'oro... ed era scomparso completamente...
Ushiromiya Jessica,"""... Dove...? Dov'è finito?! Dov'è Yoshiya-kun?! Yoshiya-kun, Yoshiya-kuuuuuuuuuuun!!!!"""
Kanon,"""... Arrivederci, Milady. ... No... Jessica."""
{f:5:Beatrice},"""... Kanon-san..."""
Kanon,"""Ormai, nessun occhio può vederci. ... Ciò significa che non siamo più nel loro mondo. ... Tuttavia, noi ci troviamo proprio qui."""
{f:5:Beatrice},"""... Hai ragione. ... Noi... siamo qui."""
Kanon,"""Per noi, un corpo non è altro che una gabbia di carne. ... Non c'è motivo per essere tristi."""
{f:5:Beatrice},"""... Però... mi sento triste per lei. ... Jessica-san..."""
Kanon,"""Questo è... il mio peccato. ... Ecco perché i mobili non dovrebbero amare."""
{f:5:Beatrice},"""... Ora che cosa farai?"""
Kanon,"""Anche se ho perso il mio corpo... sebbene non possa più parlarle... e nonostante, se Jessica voglia parlare con me... non possa fare altro che un cenno dietro di lei ... rimarrò al suo fianco."""
{f:5:Beatrice},"""... Ritengo che sia una cosa meravigliosa."""
Kanon,"""Tu cosa farai...?"""
{f:5:Beatrice},"""... Voglio salvare Battler-san... da una stanza chiusa..."""
Kanon,"""Una stanza chiusa...? Ha... hahahahahahahaha."""
,"Dopo essere parso un poco sbalordito, Kanon rise gentilmente. Beato, che non si aspettava che egli ridesse di lei, sembrò leggermente amareggiata."
{f:5:Beatrice},"""P-Perché stai ridendo...? È una cosa veramente importante per me..."""
Kanon,"""Ma è una camera chiusa. ... È un problema che riguarda solo gli umani con dei corpi."""
{f:5:Beatrice},"""... Eh? ... Ah..."""
Kanon,"""Ormai siamo stati liberati dalle nostre gabbie di carne. ... Come può una stanza chiusa ostacolarci?"""
{f:5:Beatrice},"""... N-Ne sei sicuro...? Voglio dire, c'è una serratura con una catena, sigilli di nastro adesivo, e la verità rossa...!"""
Kanon,"""Capisco. ... Quindi non provieni dal mondo delle pedine... ma sei un essere di un mondo ad un livello più alto. ... Forse è per questo che i tuoi limiti sono diversi dai nostri. ... Ah, beh..."""
,Kanon si stiracchiò. ... Sembrava quasi che stesse per dirigersi da qualche parte.
{f:5:Beatrice},"""... Kanon-san..."""
Kanon,"""Dato che, proprio come me, sei una perdente... va bene. Andrò io per te. {n}Andrò nella stanza degli ospiti nella villa, libererò Battler-sama, risistemerò la catena, e mi nasconderò al suo posto nell'armadio. ... Va bene, così?"""
{f:5:Beatrice},"""S-Sono grata per la tua volontà... però, anche se volessi lasciare la stanza dei cugini... a causa dei sigilli di Erika-san..."""
,"A differenza della stanza accanto, era stato garantito che la stanza dei cugini in cui si trovava Kanon fosse una camera chiusa completa, contando persino le finestre."
,"Non solo non aveva alcuna possibilità di trarre Battler in salvo, ma lui stesso non poteva scappare..."
Kanon,"""... In questo caso, sfrutta la tua magia per darmi forza."""
{f:5:Beatrice},"""La mia... magia...?"""
Kanon,"""Sì. Usa la tua magia su di me."""
{f:5:Beatrice},"""A-Aspetta... io non so neanche come..."""
Kanon,"""Non sei Beatrice, la Strega Dorata...?"""
{f:5:Beatrice},"""Sono una strega, ma... ehm... non so niente di inganni per camere chiuse, né tanto meno di magia..."""
Kanon,"""*sigh*... Ok, ascoltami, Beatrice. ... Te lo dirò una volta soltanto. Ecco cosa significa essere una strega."
{f:5:Beatrice},"""Cosa significa essere una strega...?"""""
Kanon,{a:c: Una strega... }
Kanon,"""Non è una persona che risolve enigmi."""
{f:5:Beatrice},"""... Non è una persona... che risolve enigmi...?"""
Kanon,"""Già, esatto. Se sei una strega, perché ti spremi le meningi a causa degli enigmi di qualcun altro? ... Non è il compito di una strega, no?"""
{f:5:Beatrice},"""A... Allora... qual è... il compito di una strega...?"""
Kanon,"""La Strega Dorata che conosco... avrebbe utilizzato magie folli per creare un enigma che nessuno può capire, ingarbugliando le cose e sghignazzando. ... Avrebbe creato un terribile rompicapo che nessuno può comprendere, avrebbe confuso e insultato tutti. Non dovresti disperarti preoccupandoti degli enigmi dei tuoi nemici. Tutto ciò è compito dei tuoi avversari."""
{f:5:Beatrice},"""Preoccuparsi... è compito dei miei avversari..."""
Kanon,"""Fregatene di come Ushiromiya Battler sia uscito dalla camera chiusa. una stanza chiusa con la serratura di una catena? Che futilità. ... Devi creare una stanza chiusa ben più spettacolare e definitiva... e fare in modo che siano loro a doversi preoccupare. ... Ti darò una mano anch'io."""
{f:5:Beatrice},"""Non sono io... quella che si deve preoccupare..."""
Kanon,"""Questo è compito loro. È ora che conoscano il terrore della Strega Dorata Beatrice, colei che può creare infiniti inganni da stanza chiusa tra i più raccapriccianti, trucchi che farebbero inchinare per lo shock persino i demoni dell'inferno...!"""
{f:5:Beatrice},"""... Una stanza chiusa... ancora più raccapricciante di quella di Battler-san..."""
Kanon,"""Ne abbiamo già una tra le mani, non è così?"""
{f:5:Beatrice},"""Una... stanza... chiusa... raccapricciante..."
{f:5:Beatrice},"{a:c:"" ... Ah... }"
,"All'interno della mente di Beato... immagini che ricordava iniziarono volteggiare, una dopo l'altra... la villa, la casa degli ospiti, il giardino di rose..."
,Trucco. Errore. Esca.
,Provocare. Intrappolare. Ridere insieme.
,"... Conosci questo inganno...? Penso di aver visto qualcosa del genere in un libro, prima d'ora..."
,"Gli occhi di Beato si spalancarono, sempre di più..."
,"Innumerevoli luci la circondarono, avviluppandola."
Kanon,"""E un'altra cosa."""
{f:5:Beatrice},"""... C-Che cosa...?"""
Kanon,"""Quello non è il modo con cui la strega delle camere chiuse parla."""
