Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kyrie,"""... Non lo so. Stiamo attenti."""
,"Con espressioni tese, loro tre tornarono ancora una volta nell'atrio, e si diressero verso l'entrata..."
Ushiromiya Rudolf,"""C... Chi c'è?!!"""
,"Nell'istante in cui uscirono nell'atrio, Rudolf notò un'ombra sospetta proprio di fronte a loro e urlò..."
,"In quell'istante, una tempesta di lamine dorate iniziò a soffiare, e farfalle dorate coprirono l'area di color dell'oro."
Belphegor,"""... Non riesco a crederci. Un misero umano ha predetto la nostra imboscata?"""
Leviathan,"""N-Non è colpa mia. Io stavo nascondendo la mia presenza...!"""
Ushiromiya Kyrie,"""Non esitiamo!! Spariamo!!!"""
,I due fucili fecero fuoco.
,"I proiettili di piombo esplosero attraverso la difesa magica, che possedevano le due, facilmente come se fosse una parete di carta bagnata... ma le sagome di quelle due, che sarebbero dovute essere lì, erano sparite."
,"Certamente, i fucili erano oggetti spaventosi per loro."
,... Ma non c'era bisogno di temere fino a quando non venivano colpite. {n}Avevano almeno abbastanza velocità per schivarli.
Leviathan,"""Aspetta un secondo! Non ci lasciate dire neanche i nostri nomi?! È per questo che odio gli umani!"""
,"Leviathan era a 10 metri buoni da dove sarebbe dovuta essere in teoria, facendo sbucare la testa da dietro i pilastri all'ombra della scala e protestava."
Belphegor,"""Seguendo gli ordini di Beatrice-sama, noi vi attaccheremo! I nostri ordini ci dicono di prendere un po' di tempo e di tormentarvi. Siete liberi di resistere, ma sappiate che è inutile...!"""
,"Quella voce proveniva da sopra le loro teste. Belphegor poteva essere vista in cima al candelabro dell'atrio. Elegantemente guardandoli dall'alto, proclamò la loro esecuzione con un sorriso crudele."
Ushiromiya Hideyoshi,"""... C... Che cosa sono queste ragazze...?!"""
Ushiromiya Kyrie,"""Lascia perdere il carrello!! Abbiamo due avversari, se ci dividiamo, non ci possono inseguire tutti!"""
,Tutti loro avevano abbastanza confidenza con l'interno della villa.
,"In caso di emergenza, avevano pianificato di correre in direzioni separate, ritornando alla casa degli ospiti rompendo le finestre o andando via dalla porta sul retro."
,Combattere era proibito. ... Fino a quando era possibile scappare.
Ushiromiya Rudolf,"""Hah-hah-ha, in un posto stretto, scappare è vittoria...!"""
,Loro tre scapparono all'interno della villa a tutta velocità. I due mobili li guardarono tranquillamente andare via.
Leviathan,"""... Io ucciderò la donna. Tu occupati dell'uomo!"""
Belphegor,"""Ho capito."""
,"I due mobili all'ombra dei pilastri e del candelabro fecero esplodere le loro sagome, e, lasciandosi dietro solo il suono di un insetto saltellante che sbatte contro una parete, inseguirono i loro rispettivi bersagli."
,"La loro velocità era travolgente, e bloccarono facilmente il percorso di fuga degli altri."
{f:5:Eva Beatrice},"""... Perché non guardare l'abilità di questi mobili. Sarebbe carino se mi facessero divertire..."""
Ronove,"""Beatrice-sama, mi chiedo se è appropriato per voi mostrarvi inutilmente..."""
{f:5:Eva Beatrice},"""Non si deve necessariamente muovere il re al centro. Questa è parte della dignità di un re... di una strega!"""
,"Di fronte a Rudolf, che aveva coraggiosamente provato a scappare al secondo piano, c'era Belphegor che gli bloccava la strada."
Belphegor,"""È inutile provare a resistere o scappare. ... Non hai bisogno di pensare a niente. Chiudi gli occhi e basta. Farò dolcemente finire ogni cosa."""
Ushiromiya Rudolf,"""Potresti diventare una buona moglie. Tuo marito sarebbe lieto di sentirti dire certe cose quando torna stanco a casa."""
Belphegor,"""E pensare che sei ancora abbastanza rilassato da parlare con una tale insolenza in un momento come questo...!"
Belphegor,"Beatrice-sama, grazie per un'ottima preda del genere! Muori!!!"""
,Rudolf sparò per primo.
,"Ma prima che il proiettile potesse colpirla, Belphegor si era già spostata dietro la schiena di Rudolf."
,Poi lei sollevò un locus viola che le spuntava dal braccio...
,"Tuttavia, prima che quel braccio potesse decapitare Rudolf, incredibilmente quest'ultimo aveva girato il fucile dietro di lui."
,"La canna rimase puntata alle sue spalle, con lo stesso movimento con cui lui aveva ricaricato con una sola mano il fucile a canne mozze."
,Stava puntando dritto al petto di Belphegor...
,"*click*, *cha-clunk*...! Fu il suono della cartuccia vuota espulsa che finalmente colpiva la parete dopo la ricarica."
,"In altre parole, significava che il prossimo colpo era già caricato."
,"Senza girarsi, con il suo fucile puntato dritto al petto di Belphegor, Rudolf sogghignò."
Belphegor,"""... Non male... per un uomo di mezza età...!!"""
Ushiromiya Rudolf,"""Non sottovalutare la generazione che ama i film western, d'accordo? I mocciosi non sanno niente sulla raffinatezza del meccanismo a leva."""
,"Proprio come Rudolf, anche Kyrie stava affrontando un pugnale demoniaco nel corridoio del piano terra."
Leviathan,"""Che idiota. Potevi semplicemente scappare con tuo marito. Lo sai che quello è stato il tuo ultimo addio, vero...? *giggle*giggle*giggle*!"""
Ushiromiya Kyrie,"""Non preoccuparti. Questo tipo di cose è la specialità di mio marito. Sono sicuro che verrà presto da me su un cavallo bianco."
Ushiromiya Kyrie,"Perché non ha mai fallito nel venire a salvarmi quando ero in pericolo. ... Neanche quando Asumu-san era intorno, sai? Heheh."""
Leviathan,"""Heheheheheheheh! Che coppia felice. Sono gelosa. ... Io sono Leviathan dell'Invidia...! È proprio l'invidia il mio potere. La mia collera, la mia origine!"""
Ushiromiya Kyrie,"""Sono d'accordo. L'invidia è la fonte di potere di una donna. ... E se tu chiami potere una cosa del genere, io non perderò contro una ragazza come te."""
Leviathan,"""Hahhahahahahahahahaha! E pensare che lo stai dicendo a colei che governa l'invidia! Pensi davvero che permetta a voi due di riunirvi...?!!"
Leviathan,"Ahhahahahaha, vi darò un tragico addio!!"""
,Il braccio che Leviathan oscillò era seguito da un locus viola. Era una spada magica che tagliava con il potere della malignità.
,Kyrie si mise in guardia contro di esso con il suo fucile.
,"... Nonostante la spada magica avrebbe dovuto tagliare il metallo come burro, il ‘fucile’, con la sua estrema resistenza magica, fu capace di fermare facilmente la spada come se essa fosse un giornale arrotolato."
,"Rapidamente, due volte, tre volte. Li bloccò tutti."
,"E, senza lasciarsi sfuggire lo spiraglio creato quando quel locus viola fece un fendente verso l'alto, Kyrie calciò Leviathan nello stomaco con il tacco."
,"Quasi come se fosse una leggera piuma danzante, Leviathan fu sbattuta via."
,... Prima che il piede del pugnale demoniaco toccasse di nuovo terra...
,"Kyrie teneva Leviathan, che era a mezz'aria, sotto la canna del suo fucile."
,"A mezz'aria le due donne, che avevano discusso dell'invidia come forma di potere, incrociarono lo sguardo."
Leviathan,"""... R-Riuscirai a premerlo? Quel grilletto...!!"""
Ushiromiya Kyrie,"""Sai, so essere piuttosto brutale quando mio marito non è intorno."""
Ushiromiya Rudolf,"""Owowowowowowow!!"""
,"Rudolf crollò giù per le scale. Stava venendo progressivamente inseguito da Belphegor, ed era stato spinto nell'atrio di partenza."
{f:5:Eva Beatrice},"""... Il mobile dell'onorevole Predecessora è piuttosto buono. È carente di stile, però!"""
Belphegor,"""Beatrice-sama...! Non è ancora finita, ed è pericoloso che lei si mostri...!"""
Ushiromiya Rudolf,"""... Possibile che... sia tu, Eva?"""
{f:5:Eva Beatrice},"""Quello era il mio nome. Ma ora è diverso, Rudolf."""
Ushiromiya Rudolf,"""Non c'è bisogno che tu me lo dica. Dirai che tu sei la Strega Dorata, Beatrice, giusto?"""
{f:5:Eva Beatrice},"""Ehheheheheh, ahhahahahaha! Come lo sai?"""
Ushiromiya Rudolf,"""... Da quando Rosa è stata uccisa, mi ero fatto più o meno un'idea."
Ushiromiya Rudolf,"... Rosa, perdonami. Perdonami per mandare la sorella che odi nel tuo stesso inferno...!!"""
Belphegor,"""Beatrice-sama, stia attenta!!!"""
,"Rudolf puntò senza pietà la canna del suo fucile alla strega che affermava di essere stata sua sorella. Ma Belphegor non poteva permetterlo, e attaccò ferocemente."
,"Lei scattò, sparì, e mirò alla schiena di Rudolf..."
,... Schivò quel colpo e mirò ancora alla schiena di Rudolf...
,"... E si nascose ancora e ancora, spostandosi istantaneamente nei punti cechi di Rudolf."
,"Era come se fosse una fata. Mentre guizzava dentro e fuori dal campo visivo, Belphegor incessantemente avanzava verso Rudolf."
{f:5:Eva Beatrice},"""Forse questo può essere divertente. Rudolf, fammi godere senza fretta quanto durano i tuoi coraggiosi sforzi. *cackle*cackle*cackle*cackle*cackle*cackle* *cackle*cackle*!"""
,"In quel momento, il suono secco di uno strappo si mischiò al grido di dolore di Rudolf."
,"La sua reazione alla danza del locus viola che gli faceva pressione era stata alla fine troppo lenta, e si era fatto leggermente tagliare il fianco."
,Una singola ferita rallentò di poco le sue azioni.
,"Ciò causò una nuova ferita, che rallentò di nuovo i suoi movimenti."
,La danza di Belphegor iniziò a inghiottire completamente Rudolf...
,"Guardando il corpo di Rudolf che veniva gradualmente tagliato, la sua passata sorella lasciò andare una stridula risata."
,Leviathan non riusciva più a nascondere il suo fastidio per il fatto che Kyrie non avesse subito una sola ferita mortale.
Leviathan,"""... Sono davvero un'idiota. ... Tra le Sette Sorelle, sono sempre stata la più lenta a crescere. Sono sempre stata lenta, sempre stata debole, sempre stata stupida."
Leviathan,"... Quel complesso di inferiorità diventò invidia, e quando la trasformai in potere, ottenni una forza più grande di quella di qualsiasi altra fra le sorelle."""
Ushiromiya Kyrie,"""È importante avere un moderato complesso di inferiorità quando sei una ragazza. Insegna alle donne riguardo ai cosmetici e al duro lavoro."""
Leviathan,"""Ma non mi piace usare i limiti del mio potere contro dei semplici umani. {n}La mia invidia per il fatto che tu ti fidi completamente di tuo marito si trasformerà in potere."
Leviathan,"... Non mi piace. Perché sei così rilassata quando stai combattendo per la tua vita?"""
Ushiromiya Kyrie,"""... *giggle*. Chissà."""
Leviathan,"""... Ho capito. Tu credi ciecamente che tuo marito verrà di sicuro a soccorrerti e ti salverà. ... È incredibile, la tua fiducia. Abbastanza da rendermi gelosa."""
,Che tipo di fiducia abbiamo noi sorelle fra di noi?
,"Le sorelle si guardano sempre dall'alto al basso, sgridandosi sempre fra di loro in continuazione anche quando le cose sono già messe male...!"
Leviathan,"""Sono sempre stata maltrattata dalle mie sorelle. Ho sempre voluto che almeno una di loro fosse mia alleata."
Leviathan,"... Quindi, dato che tu hai quel singolo compagno completamente degno di fiducia, io provo la più forte invidia..."
Leviathan,"... Aaah, quell'espressione che crede ciecamente in tuo marito...! Posso sentire che mi dona potere...!! Potrei perfino superarla. La velocità del suono!!!"""
,"Leviathan si trasformò in un pugnale, e la velocità del suo volo mentre attaccava era proporzionale alla forza della sua invidia."
Leviathan,"""Sin dal giorno in cui le mie sorelle mi guardarono dall'alto in basso. Fui gelosa dal profondo del cuore delle altre sei, che crescevano velocemente! Fui gelosa per sette giorni e sette notti!! Puoi capire dalla mia velocità il potere che ne è risultato...!! Muori, Ushiromiya Kyrieeeeeeeeeeee!!!"""
,"Il pugnale demoniaco si rivelò nella sua vera forma, muovendosi ad una terribile velocità. Il suo rumore mentre rimbalzava sulle pareti sembrava quello di una mitragliatrice."
,"A quel punto, Kyrie probabilmente non avrebbe potuto dire se era un singolo pugnale o uno sciame di insetti che volavano e rimbalzavano."
