Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Ange,"""... Capisco. Quindi questo è il contrattacco della strega."""
{f:5:Beatrice},"""*cackle*cackle*cackle*! Volevo lasciare coperto il Jolly chiamato Kinzo ancora un po', ma probabilmente è tempo di girarlo. Le carte vincenti esistono per essere usate. *cackle*cackle*!"""
Ushiromiya Battler,"""Dannazione. La mia teoria che il Nonno fosse morto sin dall'inizio e che una diversa diciottesima persona si sia intrufolata... sta ora venendo spezzata."""
{f:5:Beatrice},"""Avevo previsto che avresti iniziato a dubitare di Kinzo alla fine...! Va bene, ora il tuo ragionamento torna di nuovo alla casella di partenza, giusto?"
{f:5:Beatrice},"Con questo, la tua teoria che Kinzo fosse morto sin dall'inizio e che io stessi nascondendo la diciottesima persona X sparisce! *cackle*cackle*cackle*!!"""
Ushiromiya Battler,"""... Dannazione... ma non mi perderò d'animo. Questa è solo una sola teoria eliminata. Ti attaccherò come una tempesta, come un tornado..."""
{f:5:Beatrice},"""*cackle*cackle*! Non chiedo di meglio! Non è nemmeno iniziato il primo crepuscolo. È ancora troppo presto per arrendersi."""
Ushiromiya Ange,"""Esatto. Inoltre, non è che è stata negata con la verità rossa. ... In questo momento, la teoria di Battler non è stata sconfitta. È troppo presto per dire che hai vinto."""
Ushiromiya Battler,"""Già, esatto. ... È ancora troppo presto per bermi la tua storia. ... Il Nonno dovrebbe finalmente comparire, ma c'è una possibilità che lui dica quando la sua salute stia peggiorando e non apparire per niente."
Ushiromiya Battler,"... Krauss oji-san potrebbe star provando disperatamente a nascondere il fatto che il Nonno sia morto fino all'ultimo secondo."""
{f:5:Beatrice},"""Ah...! Capisco, capisco, puoi anche pensarla così. Fai come vuoi. Sarà risolto presto. Molto presto... *cackle*cackle*...!"""
,Tutti i parenti e Nanjo potevano essere visti nella sala da pranzo.
,"Nanjo sedeva da solo, guardando tranquillamente il vento e la pioggia fuori."
,"Krauss era seduto nella sedia che spettava al suo grado, con Natsuhi immobile al suo fianco."
,"Gli altri fratelli erano riuniti all'estremità opposta del lungo tavolo, bisbigliando l'un l'altro..."
Ushiromiya Rudolf,"""... È vero?"""
Ushiromiya Rosa,"""Sì. ... Maria ha detto... che la persona che le ha dato l'ombrello ... era nostro Padre."""
Ushiromiya Hideyoshi,"""Che diavolo...? In altre parole, la nostra strategia crolla dalle fondamenta...!"""
Ushiromiya Eva,"""Non solo la nostra strategia. Dato che nostro Padre è in salute e ha detto che farà lui stesso un annuncio, il nostro accordo con Nii-san è stato totalmente inutile."""
Ushiromiya Rudolf,"""Già. ... Quel vecchio bastardo. Perché non poteva presentarsi subito senza bisogno di dare spettacolo? Grazie a ciò, abbiamo litigato con Aniki inutilmente."""
Ushiromiya Kyrie,"""... Non pensate che forse ci voleva mettere alla prova? Forse non dovrei parlare, dato che non abbiamo legami di sangue, ma vostro Padre è molto intelligente, giusto?"""
Ushiromiya Eva,"""La nostra discussione durante la giornata probabilmente è stata ascoltata da uno dei domestici, e riportata a nostro Padre. ... Incredibile. Il fatto che stessimo facendo un trambusto con la sua eredità come obiettivo è ora allo scoperto... Ah, proprio incredibile..."""
,"Eva insolitamente chinò la testa, sconsolata."
,"Se, come Kyrie ha detto, tutto stava andando secondo i piani di Kinzo sin dall'inizio, e se questa fosse un'enorme scena mantenuta per più di un anno, cercando di scoprire le vere intenzioni dei fratelli, allora loro ci erano completamente cascati..."
Ushiromiya Hideyoshi,"""... Ancora non sappiamo con sicurezza se ha raggiunto o no le sue orecchie."""
Ushiromiya Eva,"""Sì, di certo! ... Tutti tranne Nii-san hanno affermato che nostro Padre era morto, e nessuno ha creduto nella sua buona salute...!"
Ushiromiya Eva,"Aaah, è tutto finito... nostro Padre farà un annuncio. Nii-san diventerà il successore, e dirà che non abbiamo nemmeno le qualifiche per indossare la Mono-Ala... oooh, io..."""
Ushiromiya Rosa,"""Nee-san... riprenditi..."""
Ushiromiya Kyrie,"""... Rosa-san. mi chiedo se davvero Maria abbia ricevuto quell'ombrello da nostro Padre."""
Ushiromiya Rosa,"""Uh? Che vuoi dire...?"""
Ushiromiya Kyrie,"""... Maria-chan potrebbe averlo incontrato. Tuttavia, noi no. Solo Maria-chan afferma di averlo incontrato."""
Ushiromiya Rosa,"""Cosa stai dicendo...? Che Maria ha detto una bugia?!"""
Ushiromiya Rudolf,"""Calmati, Rosa. ... Maria-chan non deve aver per forza mentito. Tuttavia, non è forse una bambina innocente?"
Ushiromiya Rudolf,"... Per esempio, se Genji-san fosse andato da lei e le avesse detto qualcosa come ‘Mi è stato detto da tuo Nonno di darle questo, Maria-sama’, allora anche se lei non lo ha incontrato, potrebbe comunque dire di aver ricevuto l'ombrello da lui, giusto?"""
Ushiromiya Eva,"""E... Esatto. Questo trucco funzionerebbe...!"""
Ushiromiya Hideyoshi,"""Tuttavia, che cosa ha detto Maria-chan? ‘Il Nonno è venuto e poi mi ha dato l'ombrello’."""
Ushiromiya Rosa,"""Sì, questo è ciò che ha detto. Ha chiaramente detto che ha ricevuto un ombrello direttamente dal Nonno."""
Ushiromiya Rudolf,"""... Direttamente, uh? Allora siamo nei guai."""
Ushiromiya Kyrie,"""... Si dice spesso che i pensieri stupidi siano peggio che dormire. Se ci pensate un po', questo dell'ombrello è un problema inutile."""
Ushiromiya Eva,"""Perché? Non potrebbe Maria-chan essere stata convinta da Nii-san a mentire e dire qualcosa che facesse sembrare che nostro Padre sia un buona salute?! {n}Non ci sono prove che lui le abbi dato davvero l'ombrello...!"""
Ushiromiya Kyrie,"""Non importa da chi Maria-chan abbia ricevuto l'ombrello, e anche se non le è mai stato dato un ombrello, nostro Padre molto presto comparirà. Con lui di fronte a noi, il problema dell'ombrello diventerebbe completamente inutile."
Ushiromiya Kyrie,"... In altre parole, non è il momento di chiacchierare del problema con l'ombrello."""
Ushiromiya Rudolf,"""Cosa vuoi dire, che questo non è il momento?"""
Ushiromiya Hideyoshi,"""... Capisco... ho afferrato. ... Questo probabilmente è ciò che Kyrie-san sta dicendo."
Ushiromiya Hideyoshi,"... Nostro Padre dovrebbe venire qui molto presto, ma rimane ancora la possibilità che lui ci critichi ancora e che alla fine non compaia, giusto...?"""
Ushiromiya Eva,"""C... Capisco. È vero..."
Ushiromiya Eva,"Forse Nii-san ha detto che nostro Padre sarebbe comparso solo in un disperato tentativo di guadagnare tempo a scapito delle nostre investigazioni. {n}Nostro Padre è davvero già morto, e Nii-san ci sta ancora mentendo e dice che è in buona salute...!"""
Ushiromiya Kyrie,"""In breve, se nostro Padre appare, allora nessun piano sarà efficace. {n}Non c'è bisogno nemmeno di pensarci. Siamo pesci sul tagliere. Non abbiamo altra scelta se non lasciare che il destino segua il suo corso e negoziare direttamente con nostro Padre. Questo significa che potremmo solo prostrarci e pregarlo di darci soldi."
Ushiromiya Kyrie,"... Ma d'altra parte, se non comparisse, allora la nostra strategia primaria non sarebbe per nulla intralciata."""
Ushiromiya Rosa,"""... Capisco. In breve, non importa cosa deve succedere, non c'è assolutamente bisogno di agitarsi ora."""
Ushiromiya Kyrie,"""Esatto. Se nostro Padre si dovesse mostrare, dovremmo solo portare avanti la normale conferenza di famiglia. ... Se non lo fa, dovremmo solo inquisire costantemente Krauss-san."""
Ushiromiya Hideyoshi,"""Di certo non dobbiamo lasciargli escogitare qualcosa... come dire che l'umore di nostro Padre è peggiorato improvvisamente."""
Ushiromiya Eva,"""... Sembra che quello che dovremmo fare veramente sia capire... con che tipo di piano Nii-san voglia provare ad ingannarci. Il modo in cui lui non sa mai quando arrendersi è qualcosa che conosco meglio di chiunque altro."""
Ushiromiya Rosa,"""Se nostro Padre sta bene... ci prostreremo e gli chiederemo del denaro. {n}Se è una farsa di Krauss-san, allora continueremo la nostra orribile lotta fra fratelli. ... Sembra che la riunione di famiglia di quest'anno sarà proprio meravigliosa."""
Ushiromiya Rudolf,"""Già. Perciò, i pensieri stupidi sono peggio che dormire. Sono quasi le 22:00. ... Dovremmo mettere pressione ad Aniki?"""
,Rudolf e gli altri guardarono Krauss.
,"Lui era seduto, e sembrava stesse aspettando l'arrivo di Kinzo con un'aria composta."
,"... Non potevano dire se quella fosse davvero compostezza, o se stesse architettando come mettere insieme i pezzi della sua bugia."
Ushiromiya Natsuhi,"""... Caro..."""
Ushiromiya Krauss,"""... Calmati. Non andremo da nessuna parte facendo storie dopotutto questo. ... Lasciamo tutto nelle mani di Genji-san."""
Ushiromiya Natsuhi,"""Sono quasi le... 10:00, no."""
,Quello era il momento che era stabilito per iniziare la conferenza di famiglia di quella notte.
,"E allo stesso momento, era il momento in cui c'era bisogno che apparisse il capofamiglia Ushiromiya..."
,"Proprio allora, sentirono il suono di passi avvicinarsi alla hall. Erano molteplici."
,"Natsuhi alzò il capo, sollevata..."
,"Ma per via di un bussare, la sua espressione si riempì di disappunto."
,Perché Kinzo probabilmente non avrebbe bussato.
Gohda Toshiro,"""... Vi prego di scusarci. Abbiamo finito di chiudere la villa per la notte."""
,Erano Gohda e Kumasawa.
,"A differenza del potente Gohda, era raro per Kumasawa con il suo vecchio corpo essere obbligata a lavorare così tardi."
,"Ovviamente, anche Krauss sembrava saperlo."
Ushiromiya Krauss,"""Hmm. Ottimo lavoro. ... Le mie scuse per averti fatto lavorare ad una simile ora, Kumasawa-san."""
Kumasawa Chiyo,"""Oh, non è niente. Può non sembrare, ma stare alzata così tardi è una delle mie specialità. Hoh-hoh-hoh-hoh...!"""
Ushiromiya Natsuhi,"""... Non sarebbe meglio lasciare andare almeno Kumasawa senza che sia una osservatrice? È davvero difficile con il suo corpo, immagino."""
Ushiromiya Krauss,"""... L'ordine era di riunire anche tutti i domestici. Non posso disobbedire."""
,La conferenza di famiglia di stanotte è chiaramente diversa da una normale.
,"In un anno normale, nessuno potrebbe partecipare eccetto i parenti. {n}Era impossibile che alcun domestico fosse presente."
,Ma quest'anno era diverso.
,"A tutti i domestici era stato detto di presenziare alla conferenza di famiglia. Ovviamente, non era permesso loro parlare. ... Erano lì come osservatori."
,Cosa diavolo sarebbe successo che aveva bisogno di cinque domestici come osservatori?
,... Nemmeno Krauss lo sapeva.
Kumasawa Chiyo,"""Hoh-hoh-hoh. Non sembra così, ma vado bene durante gli orari notturni. {n}Se si riempisse anche con dello sgombro, Krauss-sama, sarebbe capace di essere più virile di notte."""
Ushiromiya Krauss,"""Hahahaha. Capisco, sei ancora col morale alto. Sono sicuro che lavorerai così fino a cent'anni."""
Gohda Toshiro,"""Madame. Perdoni la mia arroganza, ma ho preparato dei leggeri spuntini. {n}Posso servirli ad ogni momento, quindi sentitevi liberi di ordinarli."""
Ushiromiya Natsuhi,"""Grazie. Sei davvero riguardoso. ... Per favore servi il caffè a tutti gli altri."""
Gohda Toshiro,"""Certamente."""
,"Dopo aver annuito, Gohda portò la caffettiera verso i parenti riuniti dall'altra parte del tavolo."
,"Mentre lo fece, altri passi si avvicinarono dal corridoio."
,... Era una singola serie. Ed era leggera.
,"Anche prima che bussasse, potevano già immaginare chi fosse."
Shannon,"""Scusate... ho portato i ragazzi alla casa degli ospiti."""
Ushiromiya Natsuhi,"""Ottimo lavoro. Stanotte è speciale. Assicurati di stare all'erta."""
Shannon,"""S-Sì. Certamente, Madame..."""
,Genji era andato con Kanon a incontrare Kinzo. ... Non c'era ancora segno del loro ritorno.
,"La lancetta dell'orologio passò leggermente le 22:00. Una volta accertatasi di ciò, Eva parlò a Krauss."
Ushiromiya Eva,"""... Nii-saaan? È ora. Non inizierai ancora la conferenza di famiglia?"""
Ushiromiya Krauss,"""... L'arrivo dell'ospite d'onore è stato ritardato. Aspettate un altro po'."""
Ushiromiya Eva,"""Quanto? Scusa, ma è finito il tempo. Non ti farò dire ‘Nostro Padre non si è ancora mostrato’ in continuazione fino all'alba."""
Ushiromiya Krauss,"""Come avrei potuto fare una promessa sul momento in cui Nostro Padre si sarebbe mostrato? Perché hai così fretta? Perché non bevi un po' di caffè e ti calmi per ora...?"""
Ushiromiya Rudolf,"""Aniki, ci siamo riuniti per una conferenza di famiglia. Non una farsa. Aspetteremo altri 30 minuti. Ma se non porterà a niente, irromperemo nello studio, va bene?"""
Ushiromiya Natsuhi,"""I-Irrompere... sarebbe un'azione che mancherebbe di rispetto al capofamiglia!"""
Ushiromiya Eva,"""Oh, le nostre scuse. Staremo buoni per altri 30 minuti. Hehheheheh..."""
Ushiromiya Krauss,"""... Hmph."""
Ushiromiya Eva,"""... Voglio vedere se manterrai lo stesso sorriso per i 30 minuti da ora."""
Ushiromiya Krauss,"""... Quindi, voi credete onestamente che nostro Padre sia morto?"""
Ushiromiya Eva,"""Non ho intenzione di discuterne ora. Possiamo aspettare fino a quando nostro Padre verrà qui. Non c'è assolutamente bisogno che io ti risponda, Nii-san."""
Ushiromiya Krauss,"""Il comando degli Ushiromiya sarà tramandato alla persona giusta nella maniera giusta. ... Non importa cosa stiate architettando, non potete evitarlo. Ovviamente, vale lo stesso per me."""
Ushiromiya Eva,"""Che cosa stai cercando di dire? ... E dopo esserti vantato per tutti questi anni che saresti stato tu il prossimo capofamiglia...!"""
Ushiromiya Krauss,"""Userò contro di te le tue stesse parole. Non ho intenzione di discuterne ora. Tutto ciò che importa è che nostro Padre venga qui e lo annunci con la sua bocca. Non c'è assolutamente bisogno che io ti risponda. ... Giusto? Heheheh!"""
,"Krauss disinvoltamente rigirò ad Eva le parole che lei aveva usato. Ovviamente, questo gettò benzina sulla rabbia di Eva. Ma non prese fuoco."
,"Perché in quell'istante, il suono di un bussare molto forte echeggiò."
,Sia Genji che Kanon erano di solito molto riservati quando bussavano. {n}Non avrebbero colpito la porta con una tale forza violenta.
,... Era come il martelletto di un giudice che veniva sbattuto per chiamare il silenzio.
,Quindi tutti fecero silenzio...
,La porta si aprì leggermente... e Genji si mostrò.
,"Poi, parlò con un tono serio diverso da quello solito. Non era il tono che usava quando svolgeva i suoi doveri. ... Era quello che usava quando parlava per Kinzo stesso."
,"Solo sentendo Genji parlare così, i fratelli furono colti da una improvvisa tensione."
Ronoue Genji,"""Per favore prendete posto, tutti quanti."""
,"A quelle parole, nella sala da pranzo calò il completo silenzio, e tutti si affrettarono a tornare a i loro posti designati."
,"Fu come se degli studenti che fino all'inizio delle lezioni se ne stavano sparpagliati per la stanza tornassero improvvisamente ai loro posti all'arrivo del professore, e potrebbe sembrare persino comico."
,... Ma era impossibile che qualcuno ci scherzasse.
,"Ognuno si sedette in ordine, e Shannon, Gohda, e Kumasawa rimasero fermi in fila attaccati al muro."
Ronoue Genji,"""... Il capo della gloriosa famiglia Ushiromiya, e signore di Rokkenjima, l'isola che brilla d'oro. Lord Ushiromiya Kinzo è presente."""
,"Della doppia porta che conduceva alla sala da pranzo, Genji aprì la porta destra dall'interno, e Kanon quella sinistra dall'esterno."
,"... E, accolto da un rispettoso inchino da parte di quei due, maestosamente agitando il suo mantello... Kinzo apparve..."
,"Il passo di Kinzo aveva un peso dignitoso in esso, ed era difficile credere che fosse stato riferito che fosse alla fine della sua vita."
,"Genji tirò indietro la sedia di Kinzo, e si mosse per farlo sedere."
,"Ma Kinzo rimase in piedi, facendo segno col suo mento a Genji di indietreggiare."
Ushiromiya Kinzo,"""*cackle*cackle*cackle*cackle*cackle*, fuhhahahahahahahahahaha...!! {n}Benvenuti a Rokkenjima, signore e signori. Perché quella faccia spaventata, Eva?"""
Ushiromiya Eva,"""N-No, perché dovrei essere spaventata...! Sono solo sollevata nel trovarti ottimamente, Padre..."""
Ushiromiya Kinzo,"""Wahhahhahhahhahhahha...!! Eva, sei interessante come sempre, vero? {n}Potresti provare mestamente a dire quanto sei frustrata per aver perso la tua scommessa con Krauss. ... *cackle*cackle*, non riesci a dirlo, vero? *cackle*cackle*!!"""
,"Eva capì che la loro conversazione durante la giornata era stata sicuramente passata a Kinzo, e chinò la testa, diventando rossa."
Ushiromiya Kinzo,"""Bene allora, miei figli e mie figlie, e loro compagni! Stanotte, farò un importante annuncio riguardante la mia eredità e la successione di cui siete tanto appassionati."
Ushiromiya Kinzo,"Ma prima! Credo che farò menzione di quanto sono incredibilmente deluso. Questo perché fino ad oggi, nessuno è stato capace di risolvere l'enigma dell'epigrafe."""
,"Nonostante Kinzo avesse detto che era deluso, un sorriso condiscendente, come se non ci fosse modo per loro di risolverlo, spuntò sul suo viso, e il suo sguardo li scrutò tutti."
Ushiromiya Kinzo,"""... Avevo intenzione di lasciare tutto quanto alla persona che l'avesse risolto. {n}Ma ora siamo arrivati a questo punto, con nessuno che l'ha risolto, e che niente di me sia stato tramandato a nessuno."
Ushiromiya Kinzo,"Che vergogna...!! Il fatto che nessuno tra voi sia giunto ad avere le qualifiche per succedermi, lo trovo veramente deludente, e vergognoso, e pateeetico!! Wahhahhahhahhahhahha!!"""
,I fratelli chinarono le loro teste in silenzio.
,"Ovviamente, se avessero potuto l'avrebbero risolto. Se avessero avuto bisogno solo di poco per capirlo, l'avrebbero fatto, ma era così difficile..."
Ushiromiya Kinzo,"""Pertanto. Io sto proclamando qui e ora che sospenderò l'uso dell'enigma dell'epigrafe come metodo per scegliere il mio successore."
Ushiromiya Kinzo,"In breve, il tempo è finito! È game over. ... Che vergogna, tutti voi. Nonostante vi avessi dato una uguale e pari opportunità, ora è finita! ... Gehhahahahah!!"""
,Suonava davvero come se Kinzo stesse proclamando la sua vittoria.
Ushiromiya Kinzo,"""In questo caso, il mio figlio maggiore Krauss succederà al comando...? *cackle*cackle*! La risposta è {p:0:＜}no{p:0:＞}!!"""
Ushiromiya Eva,"""Cos...?!"""
Ushiromiya Krauss,"""..."""
Ushiromiya Kinzo,"""... Tu capisci, vero, Krauuss? Io ti diedi certamente il titolo di prossimo capofamiglia. Ma tu ci hai perso la testa... sai cosa significa essere il prossimo capofamiglia...?"""
Ushiromiya Krauss,"""... Significa... succedere a te, Padre..."""
Ushiromiya Kinzo,"""Sbagliaaaaaaaaaaaaaaato!! Non è per niente qualcosa che viene garantito dal capofamiglia correeeeente!"
Ushiromiya Kinzo,"... Ascolta, Krauuss. Non te lo dirò ancora. Il prossimo capo? È come definisci qualcuno che trova tutti quelli che vogliono il comando, spacca loro il naso a fondo e fa in modo che loro non gli disobbediscano più."
Ushiromiya Kinzo,"Non è qualcosa che va detto solo per il comando. Per il denaro è la stessa cosa! Una ‘persona ricca’ non è qualcuno che ha denaro. Significa qualcuno che distrugge tutti coloro che hanno più denaro di lui, e che mette insieme più denaro di chiunque altro."""
Ushiromiya Kinzo,"""È la stessa cosa col talento. Un genio non è come chiami una persona nata con talento! Significa una persona che distrugge tutti coloro con più talento di lui! Una persona che riesce ad obbligare i geni e tutte le altre persone a chiamarlo tale con la forza e il carisma!!"
Ushiromiya Kinzo,"Tu hai un'impressione sbagliata quando si tratta di tutte queste cose. ... Quindi non sei adatto ad essere il prossimo capofamiglia. *cackle*cackle*cackle*cackle*cackle*!!"""
Ushiromiya Krauss,"""... O-Ora ho imparato..."""
,Forse quella era davvero la filosofia di Kinzo.
,"Come risultato per aver portato avanti fedelmente quella sua filosofia che suonava come una declamazione, Kinzo aveva glorificato la famiglia Ushiromiya fino allo stato in cui era ora..."
,"Può essere difficile da immaginare dopo la sua immersione nell'occulto dei recenti anni, ma quella brutale e oppressiva qualità era proprio il carisma e l'aura di Ushiromiya Kinzo..."
Ushiromiya Kinzo,"""Una persona così insoddisfacente non è qualificata ad ereditare ogni cosa della famiglia Ushiromiya. In questo caso, sono Eva, Rudolf, o Rosa qualificati?"
Ushiromiya Kinzo,"Anche questo è un {p:0:＜}no{p:0:＞}!! Siete stati incapaci di risolvere l'enigma, e a dispetto di ciò, siete stati incapaci di orchestrare un piano per abbattere Krauss! Tutti ciò che voi tre siete riusciti a fare è stato riunirvi in un fronte comune e provare ad estorcere denaro a Krauss."
Ushiromiya Kinzo,E anche quel piano era sconsiderato! Non riuscite nemmeno a mettere spalle al muro il solo Krauss! ... Non ci potrebbe essere niente di più vergognoso!
Ushiromiya Kinzo,"Mancate di avarizia per rubare la posizione di prossimo capofamiglia!! {n}Per ottenere quello che volete, dovreste fare dei sacrifici, diventare più bramosi, più avidi possibile...!! La dea della fortuna sorride agli avidi!!"
Ushiromiya Kinzo,"Voi tre, che non avete questo spirito selvaggio, siete inadatti alla successione quanto Krauss!!"""
,Eva e gli altri non avevano parole per rispondere. E non potevano pensare a cosa Kinzo stava per dire...
,Kinzo aveva in mente di proclamare che nessuno sarebbe succeduto a capofamiglia?
,"Se così fosse, sarebbe andato a favore di Eva, Rosa, e Rudolf."
,"Perché alla fine, avrebbero dovuto sistemare tutto fra fratelli dopo la morte di Kinzo, e dividere equamente l'eredità."
,Sarebbe stato di sicuro più problematico se avesse fatto il nome di una persona specifica e avesse proclamato che sarebbe diventato il nuovo capofamiglia.
,... Ma Kinzo avrebbe davvero detto qualcosa che avrebbe favorito uno dei quattro fratelli dopo averli avviliti così tanto?
Ushiromiya Eva,"""... Non penserete che... dirà che dato che nessuno gli succederà, donerà tutta la sua fortuna in beneficenza o roba simile, vero...?"""
Ushiromiya Rosa,"""... Ho paura che nostro Padre sarebbe capace di una cosa simile."""
Ushiromiya Rudolf,"""Vi è solo salito il sangue alla testa... non possiamo far altro che ascoltarlo."""
Ushiromiya Krauss,"""B... Bene allora, Padre. Che pensieri avete riguardo il prossimo capofamiglia?"""
Ushiromiya Kinzo,"""Hmph... dato che sono completamente deluso da tutti voi, ho perso il desiderio di passarlo a qualcuno. Pertanto, la famiglia Ushiromiya finirà qui. Finisce con la mia generazione."""
Ushiromiya Krauss,"""... Q-Questo non può..."""
Ushiromiya Kinzo,"""La famiglia Ushiromiya fu distrutta tempo fa dal terremoto. L'attuale famiglia Ushiromiya non è nient'altro che una illusione d'oro che io ho visto per un istante. ... Che finirà quando mi sveglierò dal mio sonno."
Ushiromiya Kinzo,"Hehheheh! Tutto in questo mondo è un sogno, un'illusione. ... La vita non è nient'altro che un sogno ad occhi aperti prima del risveglio chiamato morte."
Ushiromiya Kinzo,"Aaah, sì, era così sin dall'inizio!! Che dovessi perdere tutto con la mia morte era il contratto di Beatrice, e la sua maledizione! Fuhhahhahha!! Pensi che funzionerà, Beatrice?!"
Ushiromiya Kinzo,"Sarò quello che ti catturerà!! Stasera, diventerà realtà. *cackle*cackle*cackle*! Wahhahahahahahahahaha!!"""
,"Per un po', Kinzo fu sopraffatto dalle risate, e i suoi occhi sporgevano."
,"Ogni volta che parlava di Beatrice, era sempre eloquente e folle..."
Ushiromiya Kinzo,"""Sciocchi figli come voi sono davvero una fantasia!! È come se non foste qui sin dall'inizio!!"
Ushiromiya Kinzo,"Sparite! Sveglia!! Sparite dal sonno della verità che sono io...!! Voi fallimenti che non hanno costruito niente da renderli degni di succedermi!!"""
Nanjo Terumasa,"""K-Kinzo-san. Se posso..."""
Ushiromiya Kinzo,"""Cosa? Amico mio."""
,"Nanjo nervosamente sollevò la mano, chiedendo di parlare. Kinzo glielo permise."
Nanjo Terumasa,"""Io capisco come ti senti, Kinzo-san. Dato che ami i tuoi figli, ti aspetti molto da loro, e come genitore e Nonno io stesso, capisco l'affetto che ti fa sembrare che le tue aspettative siano state tradite."
Nanjo Terumasa,"... Tuttavia, tu sei straordinario, Kinzo-san. Un genio. Dire che è solo naturale per loro raggiungere il tuo livello non è forse un po' troppo duro...?"
Nanjo Terumasa,"E anche così, Krauss-san, Eva-san, Rudolf-san, Rosa-san, e tutti i loro compagni hanno fatto del loro meglio..."""
