Speaker,Italian (Ars Magica) (Old) (ITA)
,"Durante quell'intervallo, Natsuhi sgattaiolò dallo studio e chiuse velocemente la porta..."
,"Eva se ne accorse, e il suo volto cambiò in delusione, ma il pesante suono del lucchetto automatico era già risuonato, e la porta era stata sigillata."
Ushiromiya Eva,"""L'oro dell'epigrafe è stato trovato! È naturale che dovremmo informare Papà...!! Oppure cosa? C'è qualche ragione per cui non puoi parlargli di questo?!"""
Ushiromiya Krauss,"""Papà ha dato precisi ordini di non svegliarlo, non importa cosa accada, dopo essere andato a letto. Seguire questi ordini è il compito del rappresentante del capofamiglia. Non è così, Genji-san?"""
Ronoue Genji,"""... Sì. Il sonno del Padrone non deve essere disturbato, a prescindere dalle circostanze."""
Ushiromiya Eva,"""Anche quella regola dipende dal momento e dalle circostanze, vero...?!! {n}Voglio dire, l'epigrafe è stata risolta!! Papà ha il diritto di saperlo subito!"""
Ushiromiya Natsuhi,"""Ovviamente, noi due faremo rapporto su tutto al capofamiglia domani. {n}Quello è il nostro dovere come rappresentanti del capofamiglia."""
Ushiromiya Eva,"""Non mi interessa quello!! Avanti, apri la porta e basta!! Fammi vedere Papà!! Papà, Papà, riesci a sentirmi? Sono Eva!! Per favore apri!!"""
Ushiromiya Eva,"""Owowow, lasciami andare...!! F-Fa male...!!"""
Ushiromiya Krauss,"""Ti stiamo dicendo di ascoltarci...! Non bussare sulla porta così rumorosamente...!!"""
Ushiromiya Eva,"""Ouch, owowowowow...!! Lascia, lasciami andare!!"""
Ronoue Genji,"""Krauss-sama, Eva-sama. Il Padrone sta dormendo. Per favore astenetevi dal disturbarlo ulteriormente...!"""
,"Quando Genji parlò fermamente, i due finalmente cessarono la loro zuffa."
,"Sembrava che Genji, colui che aveva parlato per Kinzo da quando erano giovani, possedesse ancora un'aria di dignità abbastanza forte da occuparsi sia di Krauss che di Eva..."
,Eva mise la discussione da parte per il momento.
,Avrebbe potuto preoccuparsene dopo aver visto l'oro con i suoi occhi. {n}Neanche Eva l'aveva visto di persona.
,Natsuhi e gli altri avevano pensato di affrontare questa crisi in qualche modo.
,"... Tuttavia, la mossa dei demoni, che sogghignerebbe ai loro sforzi... era già cominciata..."
{f:5:Beatrice},"""Battler... ha risolto l'epigrafe del ritratto, dici...?!"""
Ushiromiya Kinzo,"""Sì. ... Anche se ha avuto un sacco di aiuto da quella Erika, Battler è stato colui che ha raggiunto la risposta. Erika ha proclamato che abbandonerà i suoi diritti sulla Terra Dorata. ... Quindi, Battler è colui che ha raggiunto la Terra Dorata."""
Ronove,"""... Il destino può essere veramente interessante. Pensare che Battler-sama avrebbe raggiunto quel luogo..."""
{f:5:Virgilia},"""Cosa farai, Beato? ... Hai fatto la promessa di fermare la cerimonia se qualcuno avesse risolto l'epigrafe del ritratto."""
Ushiromiya Kinzo,"""Sì. ... Quello era l'accordo."""
{f:5:Beatrice},"""... Quello era l'accordo. Hmm."""
Ronove,"""Apparentemente, Battler-sama non intende diventare il padrone della Terra Dorata. ... Adesso sembra che nessuno diventerà il nostro padrone."""
{f:5:Virgilia},"""Anche quello è destino. Sono passati molti decenni da quando ci siamo manifestati nel mondo umano attraverso il nostro legame con Lord Goldsmith. ... È stato tutto molto divertente."""
Gaap,"""... Avanti, Lia, sembri una vecchia signora. ... Allora, cosa faremo? Secondo le regole di Riiche e Goldsmith, ora che Battler ha risolto l'epigrafe e deciso di non diventare il nostro padrone, siamo sollevati dagli incarichi, giusto?"""
Ushiromiya Kinzo,"""Questo è vero. ... Non ho nessun rammarico. Sono stato preparato per essere gettato giù nel Cocito per tutto questo tempo."""
{f:5:Beatrice},"""Aspetta. Non possiamo farlo accadere. ... Tu potresti non avere rimpianti, ma io continuerò a servire Natsuhi. Lasciarci sollevare dagli incarichi solo perché Battler ha risolto l'epigrafe sarebbe abbastanza irresponsabile. ... Alle streghe non è permesso infrangere dei contratti, ma non devono neanche fallire nel mostrare gratitudine."""
Ronove,"""... Vero. Dovremmo servirla fino a quando la conferenza di famiglia finirà."""
{f:5:Virgilia},"""In quel caso, neanche lei sarà sollevato dagli incarichi per un po', Lord Goldsmith. ... Forse dovrebbe aspettare fino a quando avrà superato questa conferenza di famiglia al sicuro, dica addio a Natsuhi-sama per lo meno... e se possibile, la ricompensi per tutti i suoi sforzi."""
Ushiromiya Kinzo,"""... Hmm. ... È stata brava nel supportare il mio sciocco figlio."""
{f:5:Beatrice},"""Non sei un angelo caduto a cui è stata strappata un'ala? Lascia solo l'altra ala come regalo d'addio e vai."""
Ushiromiya Kinzo,"""... Hmm. ... Anche quello va bene. Natsuhi potrebbe essere degna di portare la mia ala. ... Tuttavia... ci stiamo avvicinando al momento critico. ... La tua ricompensa ti sta aspettando. Prova e supera questo test tranquillamente... Natsuhi..."""
,La montagna d'oro lasciò tutti senza parole.
,Indipendentemente da quanto credevano fortemente nella sua esistenza... nessuno potrebbe guardare questo oro e non rimanere scioccato...
Ushiromiya Natsuhi,"""... E pensare che esisteva un posto come questo..."""
Ushiromiya Krauss,"""Non posso crederci... quel Papà..."""
,Tutti erano confusi dall'oro.
,Il primo a rompere il silenzio e saltellare intorno in estasi fu Hideyoshi.
,"Facendo uscire una risata eccitata, si aggrappò al muro d'oro. Allora sentì il freddo, duro tocco di esso su entrambe le guance."
Ushiromiya Hideyoshi,"""W-Wahahahahahahahahahahahaha...!! Q-Questo è incredibile! È vero!!"""
Ushiromiya Rudolf,"""... Ha... Hahahahahahaha!! Quel dannato Papà, ficcare tutto questo oro in un posto così ridicolo!!"""
Ushiromiya Eva,"""Ora che abbiamo questo... non abbiamo più... niente da temere... con questo... potremmo superare qualsiasi difficoltà...! Rosaaa...!!"""
Ushiromiya Rosa,"""Sorella... Sorella... saremo in grado di trovare la felicità con questo, giusto...?"""
,Eva e Rosa iniziarono a camminare l'una verso l'altra allo stesso tempo e si abbracciarono mentre si accasciavano piangendo...
,Estasi e shock... stupore e sospiri.
,Dopo aver fatto un passo davanti alla pila d'oro che aveva causato quelle tante emozioni... Erika parlò come se fosse l'annunciatrice in qualche show.
Furudo Erika,"""... Se questo mondo è denaro, allora questo oro è l'incarnazione della felicità. ... Congratulazioni, a tutti quanti. Prego che questa scoperta faccia diventare tutti voi più ricchi."""
Ushiromiya Kyrie,"""Mi tolgo il cappello davanti a te... pensare che hai risolto l'epigrafe in un solo giorno da quando sei arrivata su quest'isola."""
Furudo Erika,"""... Se non lo potessi risolvere in un singolo giorno, allora non riusciresti a risolverlo non importa quanti giorni tu possa avere. Dopotutto, non ci vuole più di un istante per le tue piccole cellule grigie per darti un flash di intuizione. {n}In più, non sarei stata in grado di risolvere questo enigma da sola. Vi chiedo di lodare anche i successi di Battler-san, voi tutti."""
Ushiromiya Battler,"""..."""
Furudo Erika,"""... Abbandono qualsiasi diritto a questa scoperta. Sono già soddisfatta di avere provato come corretto il mio ragionamento. Quindi, voglio dare a Battler-san l'intero merito per aver scoperto l'oro."""
Furudo Erika,"""... Potrei essere qui, ma per favore continuate la vostra discussione come se non lo fossi. Battler-san ha chiamato tutti gli adulti qui, accertandosi che nessuno dei cugini se ne accorga. Quello può significare solo una cosa. ... Doveva aver voluto cominciare la vera conferenza di famiglia con tutti voi."""
Ushiromiya Battler,"""... Erika. Smetti di decidere cose da sola."""
Furudo Erika,"""Le mie scuse. ... In quel caso, smetterò di fare da intermediaria per queste procedure. Allora, chi prenderà il mio posto?"""
,"Alzando le spalle, Erika guardò tutti attorno a sé."
,"... Dopo un breve periodo di silenzio, Eva fece la prima mossa."
Ushiromiya Eva,"""Nessuno di noi ha dimenticato l'accordo che abbiamo fatto prima oggi, vero?"""
Ushiromiya Rudolf,"""Sì. Dividerlo tra noi quattro, con 2,5 miliardi l'uno. E dopo il successore del capofamiglia prende altri 10 miliardi."""
Ushiromiya Natsuhi,"""... A-Aspetta un attimo! Chi ha deciso che colui che scopre l'oro diventa il successore del capofamiglia?!"""
Ushiromiya Hideyoshi,"""Aspetta, non riuscirai a farla franca con quello, Natsuhi-san...!! Abbiamo tutti discusso basandoci su quella premessa, giusto?! Pensi davvero di poter pretendere che non sia mai accaduto?!"""
Ushiromiya Rosa,"""... È vero. ... Non eri tu quella che si preoccupava che se uno dei domestici avesse risolto l'indovinello, avrebbe potuto considerarsi come un successore del capofamiglia...?"""
Ushiromiya Krauss,"""Ma non è scritto da nessuna parte che quella è la verità, giusto?!"""
Ushiromiya Eva,"""Bastardo!!! Ne eravamo tutti al corrente, vero?!!"""
Ushiromiya Rudolf,"""È vero, Fratello! Stai cambiando la tua posizione così tardi nel gioco?!"""
Ushiromiya Kyrie,"""Anche se non era mai stato stipulato, credo che venisse sicuramente dato per scontato tra di noi. Non vedo come puoi chiamarlo completamente irrilevante."""
Ushiromiya Natsuhi,"""Non potete interpretare l'epigrafe del capofamiglia come vi pare e piace!! {n}Dove è scritto che colui che trova l'oro diventa il successore?! L'epigrafe è stata stabilita dal capofamiglia. Non avete diritto di decidere queste cose da soli!!"""
Ushiromiya Krauss,"""... Calmati, Natsuhi."""
Ushiromiya Natsuhi,"""Come potrei calmarmi?! Trovo certamente molto impressionante che Battler-kun abbia risolto l'epigrafe! Non mi interessa che tipo di ricompensa ottiene. Tuttavia, dire che quella ricompensa sarà metà di quel che è qui è chiaramente un eccesso, e non riuscirete a farla franca affermando che lo scopritore sia il prossimo capofamiglia...!!"""
Ushiromiya Rosa,"""Q-Quello è vile, Natsuhi Nee-san...! È completamente differente da quello che hai detto prima oggi...!"""
Ushiromiya Rudolf,"""Concordo! Anche se non era stato stipulato, il fatto che quello che risolve l'epigrafe diventa il prossimo capofamiglia è sempre stata la più grande assunzione non scritta tra di noi...! Non è giusto se inizi a lamentarti all'ultimo secondo, giusto? Già, non è giusto!!"""
Ushiromiya Natsuhi,"""Ad ogni modo!! Questo oro è di nostro Padre!! Non possiamo decidere come dividerlo senza il suo permesso!!"""
Ushiromiya Hideyoshi,"""No!! È un colpo basso, Natsuhi-san! Ne abbiamo parlato in continuazione prima, giusto?! Stai dicendo che l'intera conversazione di oggi è stata un mucchio di scemenze?! Non è affatto corretto!!"""
Ushiromiya Eva,"""Perché non lo mettiamo ai voti?!! Battler-kun, quello che ha trovato l'oro, è il successore del capofamiglia! Mio marito e io non abbiamo obiezioni!! {n}Voi che dite, Rudolf e Kyrie-san? Rosa?!"""
Ushiromiya Rudolf,"""Nessuna obiezione qui. Ottimo lavoro, Battler!!"""
Ushiromiya Rosa,"""Neanche io ho obiezioni da fare. Battler-kun è il vero successore, scelto dall'epigrafe. Se voi non siete soddisfatti, allora perché non lo chiediamo direttamente a nostro Padre...?!"""
Ushiromiya Kyrie,"""Giusto. Come tu hai detto, Natsuhi Nee-san, nostro Padre è colui che ha scritto l'enigma dell'epigrafe. Ed è anche il vero proprietario di quest'oro. In questo caso, non dovremmo parlarne a lui direttamente? Come dovrebbe essere trattato Battler-kun, la persona che ha scoperto l'oro? Credo che nostro Padre sia l'unico in grado di deciderlo...!"""
Ushiromiya Natsuhi,"""M... Ma...!!"""
Ushiromiya Krauss,"""... Non ti ho forse detto di calmarti?..."""
Ushiromiya Eva,"""Rosa e Kyrie-san hanno ragione. Chiediamolo a nostro Padre!! Il vostro turno è già finito, Nii-san, Natsuhi Nee-san!!"""
Ushiromiya Hideyoshi,"""Già, già!! Portateci nostro Padre!! Non concluderemo niente con solo voi due! Iniziamo la vera riunione di famiglia!! Vi sembra forse che sia qualcosa di rimandabile solo perché lui è stanco?! Se prendiamo questa cosa alla leggera, avremo fra le mani un grosso problema...!"
Ushiromiya Hideyoshi,"Ehi, state ascoltando?!! Non concluderemo niente con solo voi due!! Fate uscire fuori nostro Padre oraaaaaaaa!!!"""
Furudo Erika,"""... Le riunioni di famiglia sono sempre così?"""
Ushiromiya Battler,"""... E che diavolo ne so?"""
Furudo Erika,"""Probabilmente sono sempre così viste dall'interno. ... Heheheheh. Sembra che non saranno capaci di risolvere la cosa ora senza Kinzo-san."
Furudo Erika,"... E pensare che sta venendo convocato per rimediare al litigio tra i suoi figli nonostante sia stato detto che ha poco tempo da vivere. ... Mi chiedo come si senta ora. ... *giggle*. Immaginarlo... no, arrivarci deducendolo sarà un piacere impagabile."""
,"I genitori ignorarono Battler ed Erika... e continuarono ad urlarsi addosso, ancora e ancora..."
,"Nonostante Battler avesse più o meno immaginato che succedevano questo genere di cose dietro le quinte, questa era la prima volta che lo vedeva."
,"Lo aveva sospettato sin da sei anni fa, ed era stato capace di farsi un'idea piuttosto buona di ciò che era per via delle espressioni crucciate sui volti dei suoi genitori quando si avvicinava questo periodo dell'anno..."
,"Tuttavia, questa discussione che i suoi parenti stavano avendo proprio davanti i suoi occhi... era molto più... orribile di quanto avesse immaginato..."
,È per questo che era molto felice di aver chiamato là fuori gli adulti senza che i cugini ne venissero a conoscenza...
,"Forse perché tutti si erano stancati di quella che sembrava una discussione finita, fecero una piccola pausa."
,Fu deciso che questa riunione di famiglia nella Terra Dorata si sarebbe spostata dentro la villa...
,"Questo posto poteva anche essere stupendo, come una stanza per ospiti di riguardo,"
,"ma non c'era riscaldamento, ed era un po' fredda. Non era molto adatta per una lunga conversazione."
,"Pensarono alla possibilità che qualcuno potesse rubare l'oro mentre erano via, ma ovviamente, nessuno ci sarebbe riuscito solo a mani nude e in un breve lasso di tempo, dato che si trattava di 10 tonnellate d'oro."
,"In realtà, si poteva dire che avere questa montagna d'oro come sfondo stava sottraendo loro la capacità di prendere decisioni serie."
,"Quindi furono tutti d'accordo nel tornare alla villa, così che potessero riottenere la loro compostezza e continuare la riunione più spietatamente..."
Furudo Erika,"""... Bene, se per questa notte mi volete scusare. ... Immagino che sarei solo d'intralcio se rimanessi di più."""
Ushiromiya Rudolf,"""Ma certo, ci spiace. Ti abbiamo disturbato troppo?"""
Ushiromiya Rosa,"""Mostreremo ancora la nostra gratitudine domani. Scusa per averti fatto vedere questo nostro lato imbarazzante."""
Ushiromiya Eva,"""Hai detto di rifiutare, ma permettici di preparare una parte adatta, per gratitudine, per te come una delle prime persone ad aver scoperto l'oro. {n}Giusto, Nii-san?"""
Ushiromiya Krauss,"""... Sì. Sappiamo di cosa sei capace. Penso che tu possa afferrare la nostra situazione attuale."""
,20 miliardi di yen in oro non sono qualcosa di cui volessero spargere la voce.
,Non volevano che un'estranea come Erika lo dicesse in giro.
,"Ovviamente, tutto questo Erika l'aveva già ‘dedotto’."
,"Fece uno sgradevole sorriso, come se l'avesse capito fin troppo bene..."
Furudo Erika,"""... Non c'è bisogno che vi preoccupiate per me. Di certo, non ho alcun desiderio di dirlo a nessun altro. ... E se lo facessi, nessuno mi crederebbe senza prove."""
Furudo Erika,"""... Sono riuscita a vedere qualcosa di interessante stanotte. È stato davvero uno spettacolo, quindi sono più che soddisfatta."""
Ushiromiya Eva,"""Heheh, capisco. Suppongo che 10 tonnellate d'oro non si vedano tutti i giorni."""
,"... Lo spettacolo era stato vedere l'oro? Ovvio che no. A giudicare dalla natura oscura di Erika, era ovvio per cosa fosse felice."
,"Pensai di dirle di andare via e basta, ma volevo lasciarmi tutto questo alle spalle..."
,"Provai a ritornare alla casa degli ospiti con Erika. Tuttavia, Kyrie-san mi afferrò la spalla."
Ushiromiya Kyrie,"""Tu non puoi andare, Battler-kun. Vieni con noi per favore."""
Ushiromiya Hideyoshi,"""Sì, sì. Ora sei il vero successore del capofamiglia! Devi avere un'udienza con nostro Padre e fare subito in modo che lui lo riconosca...!"""
Ushiromiya Natsuhi,"""Nostro Padre è l'unico che può deciderlo!! Non saltate subito a conclusioni per conto vostro!"""
Ushiromiya Rudolf,"""... Battler. So che sarà un fastidio, ma rimani con noi ancora per un altro po'. Non dire niente. Stai solamente zitto e tieni la testa bassa. Ok?"""
Ushiromiya Battler,"""... Fate quello che volete."""
,Sarebbe stato facile dire che non avevo alcun interesse nell'essere il successore come capofamiglia.
,... Ma ero sicuro che avrebbe solamente buttato ancora più benzina sul fuoco.
,"Anche se non mi fosse stato detto di rimanere in silenzio, stare con la bocca chiusa è quasi certamente una buona idea..."
,"In questo caso, sarebbe davvero stato un problema se mi avessero semplicemente lasciato tornare nella casa degli ospiti...?"
,Papà mise fermamente il suo braccio attorno alla mia spalla e gli dissi che mi metteva a disagio e di lasciarmi andare.
,"Tuttavia, non diede minimamente retta a ciò che dicevo..."
Ushiromiya Battler,"""... Ho risolto l'epigrafe. Proprio come volevi."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""Quando eri la Game Master, ricevevamo sempre quelle lettere. ... ‘Provate a risolvere l'epigrafe’. ‘Se non lo farete, vi ucciderò tutti’."""
{f:5:Beatrice},"""..."""
,... Perché lei ci voleva far risolvere l'enigma dell'epigrafe?
,"Risolvendolo, abbiamo trovato una montagna d'oro. Urrà per noi."
,E per Beato?
,... Avrebbe ottenuto qualcosa... facendoci trovare l'oro?
,O avrebbe perso qualcosa...?
Ushiromiya Battler,"""... Per quanto ci dice il ragionamento della scacchiera... le persone non fanno mosse che causerebbero loro la perdita di qualcosa. Questo significa che hai qualcosa da guadagnare facendoci risolvere l'epigrafe..."""
{f:5:Virgilia},"""No. {p:1:Questa ragazza non ha nulla da guadagnare nel far risolvere l'epigrafe a qualcuno.}"""
Ushiromiya Battler,"""... Sei sicura che vada bene? ... Usare così il rosso senza il suo permesso."""
{f:5:Virgilia},"""... Questa ragazza molto probabilmente lo desidera."""
,"Virgilia, che era improvvisamente apparsa lì, mi diede subito una risposta con la verità rossa alla mia domanda..."
Ushiromiya Battler,"""In passato, io avevo a volte ipotizzato che la ragione per cui Beato stesse provando a farci risolvere l'epigrafe fosse che volesse farci trovare il nascondiglio dell'oro così da poterlo rubare. ... È sbagliato anche questo?"""
{f:5:Virgilia},"""Sì. ... In primo luogo, {p:1:l'oro della Terra Dorata appartiene a questa ragazza.} {p:1:Lei non aveva assolutamente bisogno di farlo trovare da voi per lei o per rubarlo.}"""
,Ovviamente. ... Beato è Beatrice la Dorata.
,Non è forse la padrona della Terra Dorata e l'alchimista della famiglia Ushiromiya? ... Ciò ha completamente senso.
,"Tuttavia, questo mi confonde ancora di più."
,"... Anche se qualcuno scoprisse la risposta all'enigma dell'epigrafe, Beato non aveva nulla da guadagnare."
,"No, al contrario, l'oro in suo possesso sarebbe stato portato via."
Ushiromiya Battler,"""In questo caso, ci sto capendo sempre meno. ... Capisco gli omicidi dell'epigrafe. Potrebbe essere una vendetta contro la famiglia Ushiromiya, o anche una cerimonia per far tornare i suoi poteri da strega. ... Dopotutto, probabilmente lo sta facendo per qualche ragione o obiettivo per se stessa."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""Ma che senso ha dirci di risolvere l'epigrafe? Che la risolvessimo o meno, lei non aveva niente da guadagnarci. ... In altre parole, l'intera faccenda che l'epigrafe sia risolta o no è ininfluente agli occhi di Beato."""
{f:5:Virgilia},"""... Hai ragione. {p:1:Che l'epigrafe venga risolta o meno, questa ragazza non ne guadagna assolutamente nulla.}"""
Ushiromiya Battler,"""Non importa se viene risolta oppure no. ... In altre parole, potremmo dire che l'enigma dell'epigrafe in sé è ininfluente per Beato...?"""
{f:5:Virgilia},"""... Hai ragione. L'enigma dell'epigrafe non ha alcun significato per questa ragazza. Quindi anche se porti la questione all'estremo e definisci ininfluente l'enigma dell'epigrafe, non sarebbe possibile controbattere la tua affermazione..."""
{f:5:Beatrice},"""..."""
,Beato...
,... Perché ci stai facendo risolvere l'enigma dell'epigrafe...?
,"Se paragoniamo la strega che sei ad una bilancia a due braccia, gli omicidi dell'epigrafe stanno su un piatto..."
,E l'enigma dell'epigrafe sta sull'altro.
,"Per qualche ragione, lei sta dicendo che fermerà gli omicidi dell'epigrafe se questa viene risolta."
,"... In altre parole, gli omicidi dell'epigrafe e l'enigma valgono lo stesso per Beato."
,Come due parti di una bilancia in equilibrio.
,Questo significa che sia l'enigma dell'epigrafe che massacrare tutti i parenti... sono ugualmente importanti dal punto di vista di Beato...
,Ma Virgilia rispose usando il rosso.
,"{p:1:Indipendentemente che l'epigrafe sia risolta o meno, Beato non ha nulla da guadagnarci.}"
,"Se non ha nulla da guadagnarci, allora questo indovinello dell'epigrafe... è senza significato e ininfluente per Beato."
,"In questo caso, gli omicidi dell'epigrafe, che sono dall'altra parte della bilancia ed eguali all'enigma quanto... valgono per lei...?"
,"... Pensa, non smettere di pensare..."
,Gli omicidi dell'epigrafe e la soluzione dell'enigma hanno egual valore.
,"Fino a quando gli omicidi dell'epigrafe, che sono l'obiettivo di Beato ogni volta, hanno questo singolo modo per essere fermati, un modo che ha deciso lei stessa, entrambi valgono alla stessa maniera per lei."
,"X=Y. E che l'enigma sia risolto o meno, Beato non ha niente da guadagnarci. Y=0. {n}Quindi in questo caso... quanto vale X...?"
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... Aspetta un attimo. ... Questo significa che anche gli omicidi dell'epigrafe sono senza significato e irrilevanti."""
Ushiromiya Battler,"""... Ogni volta che lei attua quel bizzarro omicidio seriale, lei usa un'incredibile quantità di sforzo mandando un avviso anticipato e poi ci uccide uno alla volta secondo l'epigrafe senza venire scoperta. E tutto questo è senza significato per lei...?"""
,Girai la scacchiera e cercai fra mosse di Beato in continuazione. Questa è sempre la prima cosa su cui incespico.
,Il significato degli omicidi dell'epigrafe.
,Perché deve commettere omicidi seriali in un modo che riproduca l'epigrafe della strega?
,"Se avesse voluto uccidere l'intera famiglia Ushiromiya per vendetta, sarebbe stato più semplice, sicuro e fidato mettere del veleno nella nostra cena o anche andare in giro ad uccidere le persone una dopo l'altra durante la notte mentre stanno dormendo."
,"Tuttavia, la prima sera, Beato ci mandò una lettera che suonava come un avviso anticipato e poi commise un omicidio seriale diviso in tre parti con larghi intervalli tra le sei persone del primo crepuscolo, le due persone del secondo crepuscolo e le cinque persone del quarto e seguenti crepuscoli."
,Non siamo stupidi.
,"Una volta che avvengono i primi omicidi, noi ci barrichiamo da qualche parte per evitare ulteriori uccisioni."
,"Inoltre, sospettiamo subito di un colpevole tra noi e iniziamo ad analizzare gli alibi degli altri."
,"Come aumentano le vittime, il numero dei sospetti diminuisce automaticamente, e le percentuali di successo di Beato in questo omicidio seriale scendono sempre più verso lo zero..."
,"Tutte le uccisioni dell'epigrafe... sono come se lei si stesse strangolando il collo, rendendo sempre più difficile il suo successo nell'omicidio seriale. ... Tutto per un'inutile decorazione... tutto solo per spettacolo."
Ushiromiya Battler,"""... Lei aumenta la difficoltà di completamento del suo obiettivo."""
{f:5:Virgilia},"""Ciò ne consegue. ... È davvero una strana ragazza."""
Ushiromiya Battler,"""Lo sapevi? Nei romanzi gialli, le cose come gli omicidi dell'epigrafe vengono chiamati ‘omicidi prestabiliti’. ... Penso che si possano dividere le possibili ragioni per essi in tre gruppi."""
{f:5:Virgilia},"""... E quali sono?"""
Ushiromiya Battler,"""Il primo sarebbe il beneficio che il colpevole riceve seguendo l'epigrafe e quindi confondendo le prove e gli alibi. ... Fare finta di essere morto e unirsi alle vittime segue questo schema, così come commettere omicidi che non seguono l'epigrafe e far sembrare agli altri che l'ordine sia sbagliato, così da poterti fornire un alibi."""
{f:5:Virgilia},"""Capisco. Quindi forse lei fa solo sembrare come se li stesse uccidendo in una cerimonia che segue l'epigrafe... quando in realtà guida il ragionamento degli altri in una maniera che le produce beneficio. Sembra interessante."""
Ushiromiya Battler,"""... Tuttavia, nei nostri giochi, i morti vengono davvero esclusi dal conteggio grazie al rosso. ... Mentre lei potrebbe confonderli nel mondo del piano di gioco, non può confonderci qui allo stesso modo. ... In altre parole, l'obiettivo più ovvio possibile per lei... non è quello vero."""
{f:5:Virgilia},"""In questo caso, quali sono le altre due ragioni per compiere gli omicidi prestabiliti?"""
Ushiromiya Battler,"""Un'altra è per coincidenza. ... Un crimine eseguito senza alcuna particolare intenzione semplicemente sembra simile all'epigrafe, e i testimoni erroneamente pensano sia un omicidio prestabilito. Gli umani cercano di trovare causa ed effetto in qualsiasi cosa loro vedano. ... Se pensiamo di sapere ciò che è una certa cosa, allora essa sembrerà così ai nostri occhi."""
{f:5:Virgilia},"""... Capisco. Anche questo è interessante. ... Tuttavia, mi sembra un po' strano. Nei giochi di questa ragazza, è sempre dato un avviso anticipato del crimine prima degli omicidi del primo crepuscolo. Inoltre, credo che tu abbia trovato lettere e indizi circostanziali uno dopo l'altro che dimostravano chiaramente che il colpevole stesse eseguendo le uccisioni dell'epigrafe."""
