Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Maria,"""... Mamma è morta? ... Uu-...?"""
Ushiromiya Battler,"""... Sì, qualcuno l'ha uccisa. ... So che è triste, ma devi farti forza..."""
Ushiromiya Maria,"""... Quante persone, sono morte?"""
Ushiromiya Jessica,"""Sei persone!! Sei persone! ... Dannazione dannazione dannazione! Come si può fare qualcosa di tanto crudele!! C'è un limite a quanto si può essere crudeli, se si è umani...! Non so chi sia, ma il colpevole non è umano!! Il suo sangue non può essere rosso!!"""
Ushiromiya Maria,"""... Uu-. Il colpevole non è umano. ... È solo il **** scelto dalla ****."""
Ushiromiya Battler,"""Eh? ... Ehi, Maria, cos'hai appena detto?"""
,"Maria aveva appena detto qualcosa, ma dato che le parole erano così isolate dal flusso e dal contesto della conversazione, per un secondo, non riuscii a capirle."
,"Quando provai a chiederle di ripeterle ancora, fui scioccato dal suono improvviso della gran voce di Natsuhi oba-san che veniva dall'entrata del salotto."
,Sembrava che Natsuhi oba-san ed Eva oba-san fossero rientrate dal loro giro per vedere il Nonno.
Ushiromiya Natsuhi,"""Non puoi contattarli con la radio?! ... Se non possiamo usarla in momenti come questi, a cosa ci serve una radio di emergenza!"""
Ronoue Genji,"""... Le mie scuse. Doveva esserci un controllo di manutenzione annuale, ma..."""
Ushiromiya Eva,"""Aspetta, non avete uno di quegli strumenti di segnalazione delle barche che fa da lampeggiante? Non lo si potrebbe usare per contattare l'isola più vicina?"""
Ronoue Genji,"""... Non abbiamo tale attrezzatura... le mie scuse..."""
,"Proprio allora, Kumasawa arrivò spingendo un carrello che portava la colazione. ... Dato che non saremmo mai riusciti a mangiare nella sala da pranzo, Hideyoshi le aveva ordinato di portarla in salotto."
Ushiromiya Natsuhi,"""Perché stiamo facendo colazione qui?"""
Ushiromiya Hideyoshi,"""... Aaaahhh, Natsuhi-san... te lo dirò dopo. Piuttosto, Eva, come stava Papà?"""
Nanjo Terumasa,"""A giudicare dal fatto che non è con voi... non lascerà nemmeno la sua stanza per una situazione come questa..."""
Ushiromiya Eva,"""Non era lì. ... La stanza era vuota."""
Ushiromiya Hideyoshi,"""Ma che... dove può essere andato in un momento come questo...?!"""
Kanon,"""... Avete detto che il Padrone ha lasciato il suo studio...?"""
Ushiromiya Natsuhi,"""... Esatto. Sono sorpresa anche io... mi chiedo quando se ne sia andato dalla sua stanza... qualcuno di voi ha un'idea?"""
,Natsuhi guardò Genji e Kanon mentre lo diceva.
,Forse stava provando a chiedere se qualcuno dei domestici che serviva direttamente sotto gli ordini dell'Aquila Mono-alata conoscesse un posto dove potesse essere andato.
,"... Tuttavia, era probabilmente l'esatto contrario. I loro volti facevano chiaramente intendere che quelli che meglio conoscevano Kinzo sapevano anche più degli altri quanto fosse impossibile per lui lasciare la sua stanza."
Kanon,"""... Anche noi non ne abbiamo idea."""
Ronoue Genji,"""... Come tutti sapete, all'interno di quello studio, il Padrone ha tutto a disposizione, da un posto per dormire a un bagno. Non riesco a immaginare che lasci quella stanza se non per un valido motivo."""
Ushiromiya Hideyoshi,"""... E allora? Non è naturale pensare che ci sia uno di questi ‘validi motivi’...!?"""
Ushiromiya Natsuhi,"""Non sappiamo ancora se è questo il caso!"
Ushiromiya Natsuhi,"Ad ogni modo, lui è una persona volubile, quindi è possibile che sia uscito per una passeggiata da solo senza conoscere l'attuale situazione. ... Se così fosse, dobbiamo dirgli cosa è successo e chiedergli cosa fare il prima possibile."""
Ushiromiya Eva,"""... Giusto. ... Anche se non voglio pensarci... è possibile che gli sia successo qualcosa, vero...?"""
Ushiromiya Natsuhi,"""Non voglio nemmeno pensare ad un'eventualità così infausta...!"""
,"Nessuno aveva visto Kinzo da quando i sei orribili cadaveri erano stati trovati. Inoltre, i telefoni erano rotti, la radio non avrebbe raggiunto nessuno, e non c'era modo di contattare la polizia."
,"... Pareva che il tifone sarebbe passato domani e sarebbe venuta una barca... fino ad allora, nessuno poteva fare affidamento su qualcuno al di fuori dell'isola, e nemmeno fuggire da essa."
,Tutti avevano perso la loro compostezza di fronte alla tragedia estremamente improvvisa.
,"... Tutti quanti sentivano un pesante silenzio. Tutti quanti erano impazienti. ... Anche se avevano bisogno di fare qualcosa, non riuscivano a pensare a niente, quindi qualcuno di loro si teneva la testa fra le braccia mentre altri si irritavano."
,"... Ora come ora, nessuno poteva spiegare ciò che stava accadendo su quest'isola, Rokkenjima..."
,"Dopodiché, mangiammo la colazione che Kumasawa-san aveva preparato. Era asciutta e senza sapore."
,"Era ovvio, dopo ciò che era appena successo. Nessuno si sentiva particolarmente affamato."
,"Tuttavia, capimmo che non mangiare ci avrebbe indeboliti. Sarebbe anche stato scortese nei confronti di Kumasawa-san, che aveva preparato la colazione."
,"Kumasawa-san aveva preso le verdure occidentali più saporite, quelle che Gohda-san aveva probabilmente ordinato per far sembrare le pietanze più elaborate, e le aveva cucinate in stile giapponese, facendole diventare di uno sgradevole colore."
,Cosa Gohda-san avesse intenzione di cucinare con quegli ingredienti... in quel momento non sarei mai riuscito ad immaginarlo.
,"Se ci avessi pensato, mi sarebbe tornato in mente il modo in cui Gohda-san era morto, e l'interno della mia bocca si sarebbe riempito con un sapore aspro..."
,"Per il momento, tutti fecero finta di mangiare, ma in realtà nessuno aveva intenzione di muovere le sue bacchette."
,Poi tutti quanti cominciarono a pensare alla situazione attuale.
,"Prima di tutto... Krauss oji-san, mio Padre, Kyrie-san, Rosa oba-san, Gohda-san e Shannon-chan: sei persone i cui cadaveri crudelmente mutilati erano stati trovati nel magazzino del roseto."
,"Ciononostante, senza essere capaci di usare telefoni o la radio, ancora non potevamo contattare la polizia."
,"... Perciò, fino a quando il tifone non fosse passato, non c'era niente che potessimo fare."
,"Inoltre, il Nonno, che si sperava potesse esser capace di mostrare un po' di comando in questo tipo di situazione, era scomparso da poco."
,"... Gohda-san non aveva preparato la colazione, per cui lo stomaco del Nonno doveva essere vuoto, e se lui stesse facendo solo una semplice passeggiata, l'avremmo dovuto sentire lamentarsi di quanto ora fosse affamato."
,"Nonostante ciò, non era riapparso."
,... C'era più di una leggera probabilità che fosse stato coinvolto nel delitto di prima.
,"Natsuhi oba-san ed Eva oba-san avevano detto che, al ritorno dal loro viaggio per andare a vedere Kinzo, lo avevano chiamato in ogni piano, cercandolo, ma non erano state capaci di trovarlo."
,"... Se si pensa alla tempistica di tutto ciò, era più probabile pensare che fosse stato coinvolto nel delitto."
,"Se il colpevole si fosse preso la briga di spostare i cadaveri di Papà e degli altri, che si presume siano stati uccisi nella sala da pranzo, per tutta la strada fino al magazzino, forse aveva già ucciso il Nonno, spostato il suo cadavere in qualche posto strano, e noi semplicemente ancora non l'abbiamo trovato. Effettivamente nessuno lo disse, ma questa teoria sembrò estremamente convincente..."
Ushiromiya Natsuhi,"""Andremo a controllare che tutte le finestre e le porte siano chiuse. {n}Dobbiamo anche cercare attentamente Papà. I ragazzi staranno in questa stanza..."
Ushiromiya Natsuhi,"Eva-san e Hideyoshi-san, mi spiace, ma per favore restate qui con i ragazzi. {n}Lo stesso vale per il Dottor Nanjo."""
Nanjo Terumasa,"""... Capisco. Aspetterò qui..."""
,"Natsuhi oba-san seguì i domestici, Genji-san, Kumasawa-san, e Kanon-kun, fuori dal salotto."
,"Tutti quelli che erano rimasti erano Eva oba-san, Hideyoshi oji-san, il Dottor Nanjo, e noi quattro ragazzi per un totale di sette persone."
Ushiromiya Hideyoshi,"""Restiamo tutti uniti, magari guardiamo un po' di televisione mentre aspettiamo. Sfortunatamente, non penso che ci sia qualche bel programma di Domenica."""
,"Hideyoshi oji-san cercava di rallegrare questa cupa atmosfera, comportandosi in modo scherzoso."
Ushiromiya Maria,"""Uu-. Bel programma, guardiamolo, guardiamolo. Uu-uu-!"""
Ushiromiya Hideyoshi,"""Oh, davvero? Vuoi vedere la TV, Maria-chan? Allora, vieni a guardarla con lo zio."""
,Maria era l'unica che lo assecondava.
,"... Sebbene a Maria fosse stato detto della morte di sua Madre, non mostrava alcun segno di tristezza."
,"Forse perché Maria aveva solo nove anni, ed era ancora troppo piccola..."
,"L'umore di tutti gli altri non riusciva a migliorare, e tutti sprofondarono distrattamente nei divani..."
Ushiromiya Battler,"""... Aniki. Posso chiederti una cosa?"""
Ushiromiya George,"""... Cosa c'è?"""
Ushiromiya Battler,"""... Proprio ora nel capanno degli attrezzi. Hai detto qualcosa riguardo Shannon-chan e un anello. ... Sei tu che l'hai dato a lei?"""
,"George-aniki non rispose, ma chinò il capo e chiuse entrambi gli occhi. ... Non poteva esserci risposta più chiara."
Ushiromiya Jessica,"""Smettila, Battler. ... Arrivaci da solo."""
Ushiromiya Battler,"""... Hai ragione. Non avrei dovuto chiederlo."""
Ushiromiya George,"""... Hai ragione. Sono stato io. ... La notte scorsa, mi sono dichiarato. ... È stato quando le ho dato l'anello. ... Le dissi che l'indomani, lo avrebbe dovuto mettere sul dito che voleva, come sua risposta. ... Haha, sembro così pieno di me stesso."""
,... E quell'anello è stato... messo sull'anulare della mano sinistra di Shannon-chan.
Ushiromiya Jessica,"""... Beh, io... diversi anni fa, ho parlato con Shannon. ... Riguardo te, George nii-san."""
Ushiromiya George,"""... Mi chiedo cosa possa aver detto."""
Ushiromiya Jessica,"""... Shannon non è mai stata capace di mentire. Una volta che cominciava a parlare di te, diventava subito ovvio."
Ushiromiya Jessica,"... Si chiedeva se sarebbe stato giusto che lei... pur essendo solo una domestica, potesse avvicinarsi a te. ... Chiedeva cose del tipo ‘cosa piace ai ragazzi’, ‘che tipo di vestiti avrebbe dovuto indossare per farli felici’, un sacco di roba del genere. Come posso dire? Beh, ero gelosa di lei."""
Ushiromiya Battler,"""... Così le diedi l'anello di fidanzamento, e poi... è tutto finito."""
Ushiromiya Jessica,"""... Un senso di valore varia con la persona. ... Ma ricevere una dichiarazione da un uomo... può essere, in un certo modo, il punto più alto della vita di una ragazza. ... Quindi ne sono sicura. La scorsa notte, penso che Shannon fosse, dal profondo del suo cuore... anzi, più di quanto lo sia stata da quando è nata, veramente felice..."""
Ushiromiya George,"""..."""
,"... George-aniki, senza alzare la testa, sospirò profondamente... o forse gli erano venute le lacrime agli occhi."
Ushiromiya George,"""... Sembra che Shannon fosse di turno nella casa degli ospiti la notte scorsa. Ma... siccome era troppo imbarazzata per tornare alla casa degli ospiti con me... andò alla villa."""
Ushiromiya Jessica,"""... Prova a pensare ai sentimenti di Shannon. ... Aveva ricevuto un anello di fidanzamento e non importa quanto potesse essere stata preparata, era perfettamente normale che si emozionasse tanto da svuotare completamente la sua mente. ... Il suo essere imbarazzata era naturale."""
Ushiromiya George,"""... E poi, Shannon... sebbene non fosse di turno lì, andò alla villa... e aiutò Gohda-san con il suo lavoro... e venne coinvolta in questo caso..."
Ushiromiya George,"Se solo non le avessi, in quel giorno, in quel posto, dato quell'anello... Shannon non sarebbe... Sayo non sarebbe... stata coinvolta...! ... Whaaaaaaaaa!!"""
Ushiromiya Battler,"""Aniki. È sbagliato. È sicuramente sbagliato. ... Quindi non piangere più."""
Ushiromiya George,"""... Aaaahaaaaaa..."""
Ushiromiya Eva,"""Battler-kun. Lascialo da solo."""
,"Dopo che Eva mi disse ciò, smisi di parlargli."
,"... Parole di conforto fuori posto potrebbero davvero fargli male. Jessica si sedette vicino Aniki, e mise un braccio attorno a lui."
,"Forse solo Jessica, che era a conoscenza dell'amore di George e Shannon sin dall'inizio, e che aveva discusso di quella relazione con Shannon... poteva confortare Aniki ora."
,Andai verso Eva oba-san sul divano opposto...
Ushiromiya Eva,"""Battler-kun, sei davvero forte... sembra che tu sia riuscito a rimanere freddo."""
Ushiromiya Battler,"""... Umm, beh, guarda, la profondità dell'amore diventa la profondità della ferita, giusto? Dopotutto, non è che la morte di quel vecchio bastardo abbia qualcosa a che fare con me. ... Mi spiace per Kyrie-san, ma... beh, lei non è proprio un mio genitore."""
Ushiromiya Eva,"""Oh, cielo. Ma d'altra parte, hai pianto molto prima, no?"""
Ushiromiya Battler,"""Beh, pensavo che almeno quel pianto potesse essere un segno di gratitudine verso il genitore che mi ha cresciuto... hehehe..."""
Ushiromiya Eva,"""... La velocità di quel cambiamento e quel tono seccato devi averli presi da Rudolf. ... Quel ragazzo diventava sempre violentemente felice, triste e arrabbiato, ma riotteneva sempre la sua freddezza subito dopo."""
Ushiromiya Battler,"""... Non è così. Non sono ancora stato davvero in grado di superare lo shock. Penso solamente che le emozioni che sono sorte in me fossero differenti da quelle di tutti gli altri."""
Ushiromiya Eva,"""Cosa intendi?"""
,Mi stavo comportando in modo molto più calmo rispetto a George-aniki e Jessica.
,"Non perché il mio dolore fosse meno intenso, o perché fossi già tornato alla normalità. Era solo perché la mia tristezza stava venendo sostituita da un'emozione diversa."
Ushiromiya Battler,"""... Più che triste... sono irritato. Che bastardo può mai aver fatto questo e dove? ... È come se mi stesse rodendo il fatto che non sono riuscito a spaccargli la faccia."""
,"Quello era ciò che volevo realmente fare. Era come se non potessi permettermi di rimanere seduto e basta, lasciandomi sopraffare dalla tristezza e raggomitolandomi."
Ushiromiya Battler,"""... Da quando Papà e gli altri son stati uccisi, l'isola è rimasta coperta dal tifone. ... Per farla breve, significa che il bastardo responsabile di tutto questo è ancora da qualche parte su quest'isola."""
Ushiromiya Eva,"""Vuol dire di certo questo. ... Chissà se si stanno nascondendo da qualche parte in quella foresta buia in questo momento?"""
,... Era come se avessi avuto una conversazione molto simile con Kyrie-san la notte precedente.
,Giusto. Dopo che ieri sera a cena apparve la lettera dalla persona che affermava di essere Beatrice... noi discutemmo se la diciannovesima persona potesse o meno esistere veramente.
Ushiromiya Battler,"""Eva oba-san. ... Questo omicidio... pensi che abbia a che fare con la lettera di Beatrice di ieri sera?"""
Ushiromiya Eva,"""... Aah, quella? ... Beh, chissà. Tutti i fratelli erano d'accordo che la lettera misteriosa fosse stata mandata per complicare ulteriormente il problema dell'eredità di nostro Padre. ... Quanto alla questione se tutto ciò e il caso di questa mattina siano collegati, è impossibile dirlo ora..."""
Ushiromiya Battler,"""Quella lettera è stata veramente data a Maria da una qualche strega chiamata Beatrice?"""
Ushiromiya Eva,"""E come potrebbe essere? Tutto ciò è stata una farsa architettata da nostro Padre, no? Ha fatto indossare a qualcuno come Shannon-chan il vestito del ritratto e ingannato Maria, no? Non è forse il classico scherzo complicato che farebbe nostro Padre?"""
Ushiromiya Battler,"""... La scorsa notte, ho parlato con Kyrie-san sul fatto che Beatrice possa esistere veramente, e anche Kyrie-san disse che Beatrice probabilmente è una di noi diciotto."""
Ushiromiya Eva,"""Non è ovvio? Non c'è nessun altro su quest'isola a parte noi, giusto? Quindi ci deve essere qualcuno fra noi che sta fingendo di essere Beatrice."""
Ushiromiya Battler,"""Non c'è nessun altro tranne noi sull'isola, dici...?"""
Ushiromiya Eva,"""Ovvio, no? Stai dicendo che ci potrebbe essere qualcuno oltre a noi? Nessuno è su quest'isola a parte noi. Ci sono solo 18 persone. Quindi chi sta fingendo di essere Beatrice deve essere tra questi 18."""
,Kyrie-san ha negato che ci fosse una diciannovesima persona che ‘gira la scacchiera’.
,"Anche se Eva oba-san non aveva fatto un ragionamento complicato, la sua opinione era comunque la stessa."
,"... Tranne che, se fosse davvero così, la nostra situazione inizierebbe a mettersi molto male..."
,"Al momento della lettera di Beatrice, la faccenda poteva essere facilmente sistemata dato che non era sembrata altro che uno scherzo."
,"... Tuttavia, ora non poteva essere sistemata semplicemente negando l'esistenza di una diciannovesima persona."
,"... In altre parole,"
Ushiromiya Battler,"""Se non c'è una diciannovesima persona, allora il colpevole che ha ucciso Papà e gli altri è anch'esso uno dei 18, giusto? ... Quindi, in altre parole, significherebbe che qualcuno in questa villa è quello che li ha uccisi...!"""
Ushiromiya Eva,"""..."""
,Il sorriso di Eva oba-san ebbe un unico significato.
,... Sembrava che Oba-san avesse pensato che questa deduzione dovesse essere ovvia fin dall'inizio.
Ushiromiya Eva,"""Il colpevole ha portato i cadaveri di quei sei nel magazzino. Ma di certo hanno fatto un ottimo lavoro entrando in quel magazzino, vero? Quella saracinesca è sempre chiusa e bloccata, giusto?"
Ushiromiya Eva,"In altre parole, per portarli dentro il magazzino, il colpevole avrebbe avuto bisogno di sbloccare la saracinesca. ... Capito?"""
Ushiromiya Battler,"""... C'è qualche possibilità che la saracinesca fosse rimasta aperta per errore quel giorno?"""
Ushiromiya Eva,"""I domestici hanno detto che è sempre chiusa. In altre parole, a meno che non abbiano preso le chiavi dalla stanza dei domestici, di sicuro non avrebbero potuto aprire il magazzino."""
Ushiromiya Battler,"""L'unica chiave è quella nella stanza dei domestici...?"""
Ushiromiya Eva,"""Genji-san l'ha confermato. Il che vuol dire che il colpevole sapeva dove era tenuta quell'unica chiave e l'ha presa."
Ushiromiya Eva,"Proprio ora, ho visto Kanon-kun riportare la chiave nella stanza dei domestici. {n}Il muro era pieno di chiavi, e non penso che un inesperto potesse sapere dove e quale chiave cercare. Il colpevole è stato perfettamente capace di scegliere la chiave del magazzino tra tutte quelle."
Ushiromiya Eva,"Per di più, anche se la chiave non ha un'etichetta o altro attaccata ad essa, sapeva che era la chiave del magazzino dietro il roseto. ... E ciò vuol dire che sapevano anche dove era il magazzino. ... Lo dirò più chiaramente. Il colpevole conosceva bene l'interno della stanza dei domestici."""
,Il suo ragionamento era estremamente chiaro e lineare.
,"... Se i corpi fossero stati trovati gettati da qualche parte tra i cespugli del roseto, non ci sarebbe stato molto da ragionare."
,"Tuttavia, se c'era un'unica chiave del magazzino nella stanza dei domestici, ed era tenuta con un così grande numero di chiavi, una persona inesperta non sarebbe stata capace di distinguerle."
