Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Rosa,"""Sì, sei davvero una brava bambina Maria. Hai fatto esattamente quello che ti ha detto la Mamma... davvero brava. Ma la prossima volta, anche se Mamma ti dice di fare qualcosa, trova un riparo se inizia a piovere in quel modo. Va bene...? Promettilo a Mamma."""
Ushiromiya Maria,"""Uu-. Lo prometto, Mamma. ... Uu-??"""
,"Mentre Rosa abbracciava gentilmente Maria, unirono i loro mignoli e promisero."
,"Battler e gli altri si accorsero che toccando il mignolo della Madre, il calore stava tornando nel corpo di Maria."
Ushiromiya Rosa,"""Kanon-kun, grazie per l'asciugamano. Ci hai davvero aiutate."""
Kanon,"""... Allora, con permesso."""
,"Mentre Kanon si inchinava con un'espressione neutrale, come se non avesse fatto nulla che richiedesse gratitudine, lasciò il salotto."
Ushiromiya Rosa,"""... Bene, è già ora di cena. Andiamo insieme. ... Darò a Maria persino la mia parte di dessert per essere stata così brava."""
Ushiromiya Maria,"""Uu-! Davvero Mamma?! Uu-uu- mangio il dessert, uu-uu-uu-?? Ti adoro Mamma, ti adoro Mamma!"""
Ushiromiya Rosa,"""Ehi, Maria, non saltare così. Anche Mamma ti adora, Maria. Ti adoro Maria, ti adoro Maria."""
Ushiromiya Maria,"""Anche Maria adora Mamma, ti adoro Mamma! Uu-uu-uu-uu-!"""
Ushiromiya Rosa,"""Uu-uu-uu-uu-??"""
,Rosa e Maria sembravano davvero vicine. Persino i cugini che guardavano iniziarono a sentire un calore dimenticato da tempo che riempiva il loro petto.
Ushiromiya Battler,"""... Sapete, quella dovrebbe essere l'età in cui si ha il rapporto migliore con i propri genitori."""
Ushiromiya Jessica,"""Per me non è stato così. Mia Madre mi ha sempre sgridata dicendomi di studiare, studiare, studiare."""
Ushiromiya George,"""È perché i genitori amano i loro bambini. L'amore di un genitore non è sempre gentile e indulgente. Anche mia Madre è stata severa con me, ma ora mi accorgo che lo era perché teneva molto a me."""
Ushiromiya Maria,"""Uu-uu-uu-! Ti adoro Mamma, ti adoro Mamma!"""
Ushiromiya Rosa,"""Ti adoro Maria, ti adoro Maria?? Allora, che ne dici se andiamo a mangiare? Teniamoci per mano come due amiche."""
Ushiromiya Maria,"""Uu-! Teniamoci per mano, due amiche! Mamma e Maria, amiche amiche??"""
Ushiromiya Rosa,"""Già, proprio così. Mamma e Maria sono amiche. Lo saremo per sempre. {n}Ti adoro, Maria..."""
Ushiromiya Battler,"""... Cos'è successo ora? ... Che c'è?"""
,"Il suono improvviso era stato prodotto dalla tazza di tè che Gretel teneva tra le mani, che era caduta e si era rotta."
Ushiromiya Ange,"""... Mi dispiace. Sono stata incauta. Scusa se l'ho fatta cadere."""
,La tazza sul pavimento si era spaccata in mille pezzi.
,"... Avrebbe davvero fatto un suono simile e si sarebbe spaccata in quel modo, semplicemente cadendo da quell'altezza?"
,"Persino qualcuno ottuso come Battler poteva accorgersi che era di cattivo umore o qualcosa del genere, ma lui non riusciva a capire come mai era così disgustata."
,"Quando fece per chinarsi e raccogliere i frammenti della tazza, Ronove apparse dal nulla e la fermò."
Ronove,"""Si farà del male. Lasci che sia io a pulire. Le devo portare un'altra tazza di tè nero...?"""
Ushiromiya Ange,"""... Non mi serve. ... Credo che il tè nero demoniaco non sia di mio gradimento."""
{f:5:Beatrice},"""Hoh. Pensare che c'è qualcuno i cui gusti non sono soddisfatti nemmeno dal tè di Ronove... rispetto il tuo palato raffinato."""
Ushiromiya Ange,"""... Mi sto annoiando, vado fuori per un po'."""
Ushiromiya Battler,"""Annoiata? Aspetta, è adesso che le cose iniziano a farsi interessanti. Proprio ora, è probabile che Maria stia per dire ancora che ha preso un ombrello e una lettera da Beatrice, no? Questa è la parte essenziale..."""
Ushiromiya Ange,"""Scusami. Mi dispiace, mi raccomando, pulisci tutto."""
Ronove,"""Lasci fare a me."""
,"Senza dire nient'altro, Gretel sparì di sua volontà. La sua figura si sciolse letteralmente e scomparse nell'aria..."
,C'era sicuramente un'espressione dispiaciuta sulla sua faccia.
,"Ma né Battler né Ronove, e ovviamente, nemmeno Beato, potevano capire perché il suo umore era calato in quel modo."
,Tutto ciò che rimaneva era l'odore del tè nero che aveva versato a terra...
,... Non mi piace.
,"No, per essere più diretta, mi disgusta."
Ushiromiya Maria,"""Uu-...? Perché sei così irritata, Ange...?"""
Ushiromiya Ange,"""Perché, dici! Non è ovvio...?"""
Ushiromiya Maria,"""Uu-. ... Maria non capisce..."""
,"Persino Maria Onee-chan, con quell'espressione vuota... mi irritava."
,"Non appena rivolsi i miei palmi verso l'alto, dal nulla, un singolo libro cadde su di loro."
,... Era il diario di Maria Onee-chan.
,"Anche se non giravo le pagine, anche se non c'era vento, queste venivano sfogliate, e la porta verso il mondo di Maria Onee-chan si aprì."
Ushiromiya Maria,"""... Perché pensi che Maria non sia felice, Ange?"""
Ushiromiya Ange,"""... Pensaci oggettivamente."""
Ushiromiya Maria,"""Con oggettivamente, vuoi dire dalla tua prospettiva, giusto Ange?"""
Ushiromiya Ange,"""... Stai dicendo che la verità è differente per me e per te, Maria Onee-chan?"""
Ushiromiya Maria,"""La verità può cambiare la sua forma in base all'osservatore. E gli osservatori del futuro sovrascrivono sempre quella forma. ... Ange, che vuoi fare alla felicità di Maria...?"""
Ushiromiya Ange,"""..."""
,Le pagine del diario venivano sfogliate a velocità sempre e sempre maggiore... poi una luce brillante si riversò dalle profondità del diario... ingoiando tutto e colorando tutto di bianco.
Ushiromiya Rosa,"""... Scusami, Maria. Mamma deve occuparsi di alcuni affari che si sono accumulati, quindi devo rimanere alla compagnia per un po'. ... Probabilmente riuscirò a tornare solamente dopodomani notte."""
Ushiromiya Maria,"""... Uu-. ... Allora, quella promessa di andare a vedere un film con Mamma, domenica...?"""
Ushiromiya Rosa,"""Un film...? Ehm-"""
,"A giudicare dal tono di Rosa, si era chiaramente dimenticata di quella promessa."
,"Ma rispondendo, Maria si scusò per averlo chiesto..."
,... Scusa.
,Maria si scusò per aver turbato sua Madre con quella domanda...
Ushiromiya Maria,"""... Maria resterà a casa. Aspetterò con pazienza. ... Maria farà il bagno ogni giorno e cambierà la biancheria."
Ushiromiya Maria,"... So anche dove sono i soldi. ... Maria andrà in un negozio diverso ogni giorno. Proverò a non uscire troppo tardi. Se un poliziotto mi chiede qualcosa, Maria dirà che sta facendo delle commissioni per Mamma. ... Maria farà quello che dice Mamma, come dice Mamma."""
Ushiromiya Rosa,"""... Va bene. Sei davvero una brava bambina. Se farai così, ti comprerò un regalo. Va bene? Vai a letto alle 9:00. Non devi dire alla maestra, né a nessun altro adulto che Mamma non viene a casa. Ok...?"""
Ushiromiya Maria,"""... Sì. ... Quindi Mamma, fai del tuo meglio al lavoro. ... Fai del tuo meglio, finisci... e vieni al più presto..."
Ushiromiya Maria,"Maria... non piangerà tutta la notte e non disturberà più i vicini... quindi, torna presto..."""
Ushiromiya Rosa,"""... Bene, ora sono occupata, riaggancio. ... Sii una brava bambina e aspetta. {n}Non fare nulla di stupido. Ciao."""
,"*click*. ... Con un tono definitivo nella sua voce, Rosa chiuse la chiamata senza aspettare la risposta di Maria."
,"Maria agganciò gentilmente la cornetta e ritornò sul sofà. La vi era seduto l'animale imbottito Sakutarou, con cui Maria stava guardando la TV fino ad un momento prima."
,Sakutarou aveva nella zampa il telecomando della TV. ... La TV era stata spenta a causa della chiamata.
,Sembrava che le stesse dicendo di riaccenderla velocemente perché voleva guardare di nuovo la TV.
Ushiromiya Maria,"""... Sakutarou. ... Vuoi guardare... la TV?"""
Sakutarou,"{p:0:『}... Uryu? Tu non vuoi più guardarla, Maria...? Se la squadra degli attori risponde a tutte le domande giustamente, potrebbe ribaltare la situazione. Uryu~!{p:0:』}"
Ushiromiya Maria,"""... No. ... Non ne ho più... voglia."""
,Ancora una volta... Mamma era occupata con il lavoro e non è venuta a casa.
,Mamma faceva così tanto lavoro extra che tornava a casa a notte fonda.
,"... Siccome aveva un appuntamento o cose di questo tipo, veniva a casa sempre dopo aver bevuto, e anche se l'alcool non era forte, con il viso pallido, andava dritta nella doccia e poi a letto."
,"E siccome aveva gli straordinari nei weekend o cose simili, diceva di dover restare fuori, e non tornava quasi mai."
,"... Recentemente aveva iniziato a dire qualcosa tipo, il mio lavoro mi frena, quindi queste cose accadevano frequentemente..."
,"... I disegni per cui mi sono data tanto da fare nell'ora di disegno sono stati disprezzati da tutti, ma anche così, volevo solo mostrarli a Mamma... ma ancora una volta, non riuscirà a vederli."
,"E quando tutti mi hanno costretto a pulire, ma ho fatto del mio meglio da sola e sono stata lodata dall'insegnante."
,"E le volte in cui sono andata a fare la spesa, e l'uomo nel negozio ha detto che mi ammirava e mi ha regalato del caffè."
,"E le volte in cui volevo incoraggiare Mamma perché lavorava così tanto, e ho nascosto un messaggio per lei sotto il suo cuscino."
Ushiromiya Maria,"""... Ci sono un sacco... di altre cose... di cui volevo parlare."""
Sakutarou,"{p:0:『}... Mamma sta davvero facendo del suo meglio al lavoro. Sta lavorando con tutte le sue forze, così possiamo mangiare ogni giorno. {p:0:』}"
Ushiromiya Maria,"""... Odio il suo lavoro. ... Perché non si licenzia."""
Sakutarou,"{p:0:『}Il lavoro è importante per gli adulti. ... Fa in modo che Maria mangi, compri dei vestiti, paghi i pranzi a scuola, e paghi il campo estivo. ... Puoi fare tutto questo perché Mamma lavora e guadagna dei soldi. {p:0:』}"
Ushiromiya Maria,"""... Non mi serve il cibo. Non mi servono i vestiti. Non mi servono i pranzi a scuola e non voglio andare al campo estivo. ... Nessun gruppo vuole accettare Maria."""
Sakutarou,"{p:0:『}Uryu... poco fa, al telefono, Mamma ti ha promesso che avrebbe comprato un regalo quando sarebbe tornata dal lavoro, giusto?"
Sakutarou,"Penso che Mamma abbia fatto quella promessa perché pensa che sia importante, Maria, e se ti lasciasse da sola, si sentirebbe male. {p:0:』}"
Ushiromiya Maria,"""... Mi chiedo se sia così..."""
Sakutarou,"{p:0:『}Uryu! Non è assolutamente doloroso, scocciante o altro! ... Anche Mamma vuole essere al tuo fianco tutto il tempo, Maria."
Sakutarou,"... È doloroso e triste anche per Mamma poiché non può farlo. ... Mi ricordo la volta in cui Mamma è stata tutta la notte vicino a te, piangendo. {p:0:』}"
Ushiromiya Maria,"""... Sì. ... Non ho capito perché Mamma stava piangendo... ma era così triste... e Maria non poteva fare altro che stare vicino a Mamma."""
Sakutarou,"{p:0:『}Mi ricordo l'ultima cosa che Mamma ha detto quella volta. ... Ha detto ‘Grazie, Maria’. ... Mamma ha detto che stando semplicemente al suo fianco, eri la sua unica alleata al mondo. ... Uryu, ti ricordi?{p:0:』}"
Ushiromiya Maria,"""Sì... Maria è l'unica alleata di Mamma al mondo... ha detto."""
,"Sakutarou mise il telecomando sul tavolo, si sdraiò sul sofà, si sedette sul mio grembo... e mi parlò, guardandomi negli occhi."
Sakutarou,"{p:0:『}... Sono sicuro che Mamma si sente nel tuo stesso modo, Maria. ... I design che Mamma crea sono disprezzati dai suoi clienti. ... Solo la compagnia di Mamma ha lavori pesanti, dati da altre compagnie."
Sakutarou,"Mamma è la presidentessa, quindi lei si deve occupare di tutto. ... La compagnia di Mamma è l'unica che non viene inclusa negli affari delle altre compagnie."
Sakutarou,... L'unica alleata di Mamma è Maria. ... Se dici a Mamma di smettere di lavorare... dove potrà mai trovare un alleato...?{p:0:』}
Ushiromiya Maria,"""... Uu... Sakutarou..."""
Sakutarou,"{p:0:『}L'unica persona al mondo che ho è Maria. ... L'unica persona al mondo che Mamma ha è Maria. ... E tu, Maria?{p:0:』}"
Ushiromiya Maria,"""... C'è Mamma, e anche Sakutarou..."""
Sakutarou,"{p:0:『}Quindi Maria, non sei per niente sola! Uryu!"
Ushiromiya Maria,"""... Uu-."""
Sakutarou,"{p:0:『}Mamma è occupata col lavoro, quindi non può stare con te molto spesso, ma per favore, non incolparla per questo, Maria. ... In cambio, io sarò sempre qui, e sarò per sempre al tuo fianco.... quindi non piangere, ok...?"
Sakutarou,... Uryu... la tua tristezza non si può fermare... se sono con te...?{p:0:』}
Ushiromiya Maria,"""... Uuu... uuuuuuuuuuu, Sakutarou... uuuuuuuuu!! Uwaaaaaaaahhh, waaaaaaaaaaaahhh..."""
,"... Dall'angolo del cuore di Maria, che lei si stava sforzando di sigillare... gocce di tristezza caddero finalmente giù. ... *drip*drip*. *drop*drop*."
,... *drip*drop*drip*drop*.
,Anche se i weekend in cui Mamma non tornava a casa non erano così rari.
,"... Quella notte, comparata alle altre notti, non era così dolorosa o triste."
,... Ma le lacrime di Maria scesero.
Sakutarou,"{p:0:『}Uryu-...! Maria, non piangere... io sarò sempre con te... anche se tu piangi, Maria, io non lo farò. Sono un cucciolo di leone, quindi non piango anche se sono solo. ... Anche se voglio piangere anch'io, non lo farò...!{p:0:』}"
Ushiromiya Maria,"""Perché non piangi, Sakutarou...? Anche se sei così triste da non poter trattenere le lacrime, non piangi...?"""
Sakutarou,"{p:0:『}Uryu. Ma se piango, chi ti farà sentire meglio...? Quindi non piango. Dopotutto, voglio tirarti su di morale. {p:0:』}"
Ushiromiya Maria,"""Se Maria si tira su di morale... Mamma tornerà...?"""
Sakutarou,"{p:0:『}Quando Mamma tornerà, se è accolta da una Maria felice... sono sicuro che lo sarà anche lei. Uryu. {p:0:』}"
Ushiromiya Maria,"""... Mamma... sarà felice...?"""
Sakutarou,"{p:0:『}Uryu. Se fai così, di sicuro la fatica del suo lavoro scomparirà. Poi, sono sicuro che si sentirà meglio più in fretta, e giocherà un sacco con Maria. {p:0:』}"
Ushiromiya Maria,"""..."""
Sakutarou,"{p:0:『}Quando tu arrivi a casa e Mamma ti aspetta, ed è in cucina di buon umore, non ti senti davvero felice? Sono sicuro che lo è anche Mamma. {p:0:』}"
Ushiromiya Maria,"""... Se Maria a casa è di buon umore... anche Mamma si sentirà felice?"""
Sakutarou,{p:0:『}Uryu!{p:0:』}
,Sakutarou annuì profondamente con la sua grande testa. Le lacrime non potevano continuare a cadere dagli occhi di Maria.
,"... Se avesse incontrato Maria con una faccia piena di lacrime, probabilmente anche Mamma si sarebbe intristita."
Sakutarou,"{p:0:『}Lo sai, Maria. Non puoi usare la magia che crea sorrisi se tu non stai sorridendo. {p:0:』}"
Ushiromiya Maria,"""... Già. ... Maria lo sa. Quindi, non piangerò più."""
Sakutarou,"{p:0:『}Ehi, Maria. So come passare il tempo divertendoci. ... Uryu, vuoi sentire?{p:0:』}"
Ushiromiya Maria,"""... Cooosa?"""
Sakutarou,{p:0:『}Mamma non tornerà fino a domenica notte. Quindi facciamo un pigiama party senza farlo sapere a Mamma. {p:0:』}
Ushiromiya Maria,"""Un pigiama party...?"""
Sakutarou,"{p:0:『}Mangiando caramelle e bevendo soda sul letto fino allo sfinimento, e giocando con me. {p:0:』}"
Ushiromiya Maria,"""Un pigiama party. ... Sì, sembra divertente. ... Non devo andare a letto alle 9:00, vero? Mamma non si arrabbierà se non dormo?"""
Sakutarou,"{p:0:『}Questo è un segreto tra me e te, solo per quando Mamma non è in giro. {n}Quindi stanotte, finché non ti viene voglia di dormire, divertiamoci assieme."
Sakutarou,Mangiamo caramelle gommose e proviamo ad indovinare di che colore ci uscirà la prossima. Apriamo i pistacchi e indoviniamo chi è il Nonno.
Sakutarou,Cerchiamo i tesori nell'armadio. E ancora di più! Mi chiedo che gusto avrà un miscuglio di cola e soda al melone. {p:0:』}
Ushiromiya Maria,"""Uu-. Volevo provarlo una volta, ma ho chiesto a Mamma se andava bene e lei si è arrabbiata."""
Sakutarou,"{p:0:『}Uryu-! Facciamolo in segreto e proviamolo?? Stanotte, giochiamo un sacco, ridiamo un sacco, e mandiamo via le nostre lacrime con la felicità. {n}Non preoccuparti, sarà di sicuro divertente se ci sono io! Ti farò assolutamente felice, Maria. {p:0:』}"
Ushiromiya Maria,"""Sì, sì. Sarà sicuramente divertente se c'è Sakutarou. Maria può di sicuro diventare felice. Grazie Sakutarou. Non piango più. Giochiamo finché possiamo, rallegriamoci finché possiamo, e diamo il benvenuto a Mamma quando torna a casa."""
Sakutarou,"{p:0:『}Uryu-! Stanotte, giochiamo un sacco, sentiamoci molto meglio?? Giochiamo tantissimo in un party segreto che possiamo fare solo quando non c'è Mamma."
Sakutarou,"Se facciamo abbastanza chiasso, di sicuro un sacco di amici verranno a giocare dalla terra dello specchio e dal paese delle meraviglie. Poi avremo così tanti amici che non riusciremo ad annoiarci. Uryu-!{p:0:』}"
Ushiromiya Maria,"""Uryu-!!"""
,"... Quindi, Maria iniziò il suo pigiama party da sola con Sakutarou, divertendosi fino a tarda notte."
,"Giocò, infilando la sua mano nel pacco di caramelle senza guardare, e provando ad indovinare quale colore avesse preso."
,"... Sakutarou aveva un buon intuito e azzeccò molte volte. Anche Maria fece una mossa brillante, con la quale indovinò il colore quattro volte consecutive."
,"Il gioco in cui tagliava i pistacchi e indovinava quale fosse il Nonno, era più facile che indovinare il colore delle caramelle, quindi azzeccò molte volte."
,"Leccare le dita coperte di sale non era molto educato, ma era la parte più buona."
,"Le piacevano sia la cola sia la soda al melone, ognuna per conto proprio."
,"Aveva sperato che mischiando le sue due bibite preferite, ci sarebbe stato un flash di luce come nell'alchimia, e sarebbe stato creato un nuovo drink che nessuno aveva mai assaggiato."
,"Si eccitò per il fatto che, se fosse stato delizioso, l'avrebbe chiamato Sakutarou Soda e l'avrebbe venduto."
,"Invece, aveva un gusto strano che non aveva sperato. E il colore era quasi cupo e torbido."
,... Forse non dovevo essere sorpresa del fatto che il nero e il verde mischiati assieme facessero questo colore. ... Peccato. Pensavo che avrebbe preso un colore brillante simile all'ananas.
,"Però, è stata una bellissima, bellissima, divertente notte."
,"Se è divertente, forse Mamma inizierà a voler venire a casa e farlo con noi."
,"... Quindi sentii come se Mamma potesse ritornare e andai alla porta d'ingresso molte volte per controllare, ma ovviamente Mamma non poteva venire a casa quando era così occupata col lavoro."
,"Ma piuttosto che un sentimento di solitudine, sembrava solo un po' deludente il fatto che Mamma non potesse partecipare a questo divertente party notturno."
,"Prima o poi, lo farò quando c'è Mamma, e farò partecipare anche lei."
,"Mamma pensa che le cose che Maria crede sgradevoli siano deliziose, quindi potrebbe dire che la Sakutarou soda è davvero gustosa."
,"Quando Mamma torna stanca, gliene darò un po'."
,E più che altro.
,... Volevo almeno scrivere di questa divertente notte in una lettera e raccontarla a Mamma.
,In modo che questo sentimento di felicità possa raggiungere anche Mamma.
,"Il suo lavoro è sempre così duro e torna a casa così stanca, quindi spero di condividere questa felicità con lei."
,"Mamma verrà a casa certamente stanca domenica notte, e spero di poterla rendere felice, almeno un po', condividendo questa felicità..."
,Misi quella lettera gentilmente sulla scrivania di Mamma.
,‘Per Mamma. Anche oggi hai fatto un buon lavoro?? Condividiamo la nostra felicità. ――Da Maria’
,"Allora, decise di dare un regalo a Sakutarou per aver proposto quella festa meravigliosa."
,Una piccola sciarpa rossa che aveva trovato quando stava cercando dei tesori nell'armadio.
,"Quando Maria era ancora molto giovane, Mamma aveva lavorato a maglia questa piccola sciarpa rossa."
,Vi era stato ricamato sopra ‘Maria’ con la lana.
,... Avvolse dolcemente quella sciarpa intorno a Sakutarou.
,"Gli stava davvero molto bene, accentuando molto bene il suo giallo con il rosso."
Sakutarou,{p:0:『}... Uryu. ... Mi sta bene...?
,Sakutarou sembrava imbarazzato mentre indossava il suo primo regalo di sempre.
,... Già. Gli stava davvero bene.
Ushiromiya Maria,"""Uu-. Sakutarou, grazie mille per tutto. È stato così divertente stanotte. {n}Maria non riusciva neanche a ricordare perché stava piangendo. ... Stiamo insieme d'ora in poi. E giochiamo e ridiamo sempre insieme."""
Sakutarou,"{p:0:『}Uryu-! Ti voglio bene, Maria!{p:0:』}"
Ushiromiya Maria,"""Anche Maria. Ti voglio bene, Sakutarou."""
,"Dopo aver giocato così sfrenatamente, la stanza di Maria era un disastro."
,Forse avevano esagerato un po'.
,"... Ma sono stanca per oggi, quindi dormiamo insieme. E domani, puliremo insieme e daremo il benvenuto a Mamma con una stanza pulita. ... Va bene? Sakutarou?"
,Uryu-??
Ushiromiya Maria,"""... Visto? Maria è... no, Maria e Sakutarou sono così felici, giusto?"""
Ushiromiya Ange,"""... È questa la tua felicità, Maria Onee-chan...?"""
Ushiromiya Maria,"""Si. Maria è felice."""
Ushiromiya Ange,"""... Anche se stavi aspettando con ansia quel film, e anche se Rosa oba-san ti aveva promesso che ti ci avrebbe sicuramente portato, se n'è completamente dimenticata."""
Ushiromiya Maria,"""È successo che se n'è dimenticata perché era troppo impegnata con il lavoro. ... Anche se se ne fosse ricordata, con il suo lavoro, non ci sarebbe stato niente da fare."
Ushiromiya Maria,"Che se ne fosse ricordata o meno, Mamma avrebbe passato la notte al lavoro. Non avrebbe potuto andare al cinema. ... Che se ne ricordasse o meno è un problema di poco conto."""
,... Non è per niente un problema di poco conto.
,"Dopotutto... quando Rosa oba-san ha risposto ‘Film?’ al telefono, era ovvio che si era completamente dimenticata la sua promessa."
,"E quando ha sentito questo, l'umore di Maria Onee-chan è sicuramente peggiorato."
Ushiromiya Ange,"""Bhe... come hai detto, anche se Rosa oba-san si fosse ricordata della sua promessa, non saresti potuta andare al cinema alla fine."
Ushiromiya Ange,"... Ma anche così. ... Pensare che tua Madre abbia semplicemente dimenticato la sua promessa di passare uno dei suoi pochi giorni liberi con te... è triste. Io mi sarei infuriata."""
Ushiromiya Maria,"""... Si. È stato triste. Perché anche se se ne fosse ricordata, non saremmo riuscite ad andare al cinema."
Ushiromiya Maria,"... Ma dopo di ciò, ho avuto una notte molto, molto divertente con Sakutarou. Anche tu devi aver pensato che quel pigiama party sembrasse davvero divertente, Ange."""
Ushiromiya Ange,"""... Non è stato per niente divertente."
Ushiromiya Ange,"... Voglio dire, tutta quella confusione che hai fatto quella notte... era proprio come fare intenzionalmente un sacco di storie per nulla in modo che potessi dimenticare che eri da sola e che tua Madre non sarebbe tornata a casa."""
Ushiromiya Maria,"""Non è vero. Ho davvero avuto una festa divertente con Sakutarou."""
Ushiromiya Ange,"""No, non è vero! Eri semplicemente triste, e odiavi tua Madre così tanto per aver dimenticato la sua promessa, che hai messo in disordine la tua stanza...!!"""
Ushiromiya Maria,"""... Dov'è scritta una cosa del genere nel diario di Maria?"""
Ushiromiya Ange,"""Non è scritto da nessuna parte! Ma... leggendo tra le righe, riesco a capire i tuoi sentimenti! Non ti sei divertita per niente quella sera!"
Ushiromiya Ange,"E sei rimasta alzata fino a tardi quando ti era stato detto di non farlo, hai infranto la rigida regola di non mangiare dolci fuori dall'ora della merenda... e quando neanche quello ha cancellato la tua tristezza, ti sei scatenata nella tua stanza... e hai fatto confusione, giusto...?!!"
Ushiromiya Ange,"E dopo aver messo in disordine la tua stanza eri esausta... tutto quello che hai fatto è stato afferrare le coperte e piangere fino ad addormentarti, giusto...?!"""
Ushiromiya Maria,"""... Nel diario c'è scritto che Mamma probabilmente si è dimenticata della sua promessa riguardo al film, e che sono stata alzata fino a tardi mentre davo una festa con Sakutarou... e ho messo in disordine la mia stanza mentre cercavo dei tesori."""
Ushiromiya Ange,"""Si. E... questo è quello che significa! Desideravi ardentemente l'amore di Rosa oba-san, Maria Onee-chan...! E Rosa oba-san metteva sempre prima il suo lavoro e la sua immagine pubblica, tenendoti sempre in secondo piano...!"
Ushiromiya Ange,Ecco cosa mi disgusta! Perché so quanto siano superficiali per te le parole d'amore di Rosa oba-san!! Dovresti capirlo da sola!
Ushiromiya Ange,"E nonostante questo... come puoi dire di essere felice?! Io non capisco... questa parte di te, Maria Onee-chan!! Perfino per la mia età, non lo capisco per niente...!!"
Ushiromiya Ange,"Perché non sei triste? Perché riesci a vivere in una realtà piena di disgrazie e riesci a definirti felice?! Io non ci riesco, non riesco a capire...!!"""
Ushiromiya Maria,"""... Sei una bambina triste, Ange."""
Ushiromiya Ange,"""Non capisco!! Perché mi stai compiangendo?!"""
Ushiromiya Maria,"""... Sebbene una ‘realtà’ riguardo un divertente pigiama party sia scritta nel mio diario... se la stessa ‘realtà’ è osservata da diverse persone, ha una forma differente."""
,Ricordo di aver parlato di qualcosa di simile con Bernkastel.
,"La verità è indefinita e cambia la sua forma ogni volta che viene osservata. {n}Dal modo in cui viene percepita... in altre parole, in base alla persona che la percepisce, una singola verità diventa differenti verità."
,E le verità del passato sono ridipinte dalle verità del futuro...
Ushiromiya Maria,"""In questo diario, Maria ha scritto che quello che è successo quella notte è stato molto, molto divertente."""
Ushiromiya Ange,"""... Hai descritto gli eventi di quella sera come qualcosa di molto felice."""
Ushiromiya Maria,"""E tuttavia, quando leggi il diario, gli eventi di quella notte sembrano molto, molto tristi."""
Ushiromiya Ange,"""... Sebbene tu li descriva come felicità, io li leggo come qualcosa di diverso."""
Ushiromiya Maria,"""Smettila."""
Ushiromiya Ange,"""..."""
Ushiromiya Maria,"""Questo... parla di una notte felice. ... Questa è... la ‘verità’ di quella notte. {n}Ti prego, non prendere questa verità felice... e non ridipingerla con una nuova, diversa verità."""
Ushiromiya Ange,"""... Questo ti rende... felice, Maria Onee-chan?"""
Ushiromiya Maria,"""Si. Maria è felice. ... Ecco perché Ange, che non può provare felicità nella stessa situazione, è così infelice."""
,"... Sia Maria in quel periodo, che io ora, eravamo nella stessa situazione isolata, senza nessun amico."
,Quindi Ange... aveva accettato una realtà isolata come una realtà isolata. {n}Ma Maria... ha dipinto una realtà felice sopra una realtà isolata.
,Ushiromiya Maria ha preso una triste verità... e l'ha cambiata in felicità.
,"Questa era... l'unica, ma tuttavia profonda... differenza tra me e Maria Onee-chan."
,E sebbene non sia in grado di accettarla... sono anche gelosa di quel potere.
Ushiromiya Maria,"""Si. ... Esatto. Questo è ‘potere’. ... Maria è stata in grado di diventare felice con quel potere. Visto che non hai quel potere, non puoi diventare felice, Ange."""
