Speaker,Italian (Ars Magica) (Old) (ITA)
{f:5:Beatrice},"""Certo, a dopo."""
,"La strega ridusse in polvere il proprio corpo nel vento frusciante, diventò petali di fiore dorati, e sparì nell'aria."
,"Natsuhi la guardò andare, poi tornò sui suoi passi e si avviò verso la villa."
,E così non rimase più nessuno nel giardino delle rose...
{f:5:Lambdadelta},"""Bene allora. È {p:0:＜}break time{p:0:＞}. Qualche lamentela per come sono andate le cose finora?"""
{f:5:Bernkastel},"""... Nessuna per ora. Se devi andare a fare pipì, perché non ci vai e basta...?"""
{f:5:Lambdadelta},"""Che cosa sgarbata da dire. {p:1:Kinzo è già morto}, giusto? Eppure sta andando in giro e parla con le altre persone, non è così? Non significa forse che questa è magia?!"""
{f:5:Lambdadelta},"""Beh, dubito che questa mossa funzioni su di te dopo così tanto tempo, Bern. ... Ma riguardo a te, Battler? Non è bizzarro? Non dirmi che hai accettato l'esistenza della magia che ha riportato in vita Kinzo? Hahhihhyahhahaaaah!"""
Ushiromiya Battler,"""... Se stai cercando di imitare Beato, mi stai facendo arrabbiare, quindi smettila subito."""
{f:5:Lambdadelta},"""*giggle*! Hai capito?! Allora su, forza, cosa risponderai Battler? Kinzo era fuori giusto per una passeggiata."
{f:5:Lambdadelta},"Perché non fai come tuo solito e cominci a tenerti la testa, piangendo e gridando ‘QUESTO NON HA NESSUN SENSO!!’ Dai, usa quel tuo modo di dire ‘È TUTTO INUTILE’ e fammi sentire la tua contromossa senza senso."""
{f:5:Lambdadelta},"""Non c'è modo con cui un uomo che si suppone sia morto continui a camminare, giusto? Tutto questo è colpa di un virus sconosciuto chiamato Sindrome di Rokkenjima che causa allucinazioni collettive? O i frammenti di una misteriosa razza di farfalle che vive solo su Rokkenjima sono allucinogeni?! O è perché una misteriosa organizzazione chiamata ""Yamainu"" ha realizzato un'ancora sconosciuta droga chiamata Purupurupikopuyo che causa allucinazioni in massa?!!"
{f:5:Lambdadelta},"Fammi sentire tonnellate di queste tue meravigliose stupidaggini, kyaaahahahaahahahahahahahahahahahahahaha!!"""
Ushiromiya Battler,"""... Stai zitta. Questo non è nemmeno un problema."""
,{p:1:Mio Nonno è morto a questo punto della storia.} Non c'è modo che lui esista.
Ushiromiya Battler,"""È tutto causato da Natsuhi oba-san che ha creato una menzogna nel tentativo di nascondere la morte del Nonno e di portare a termine il suo inganno nella riunione di famiglia... agendo come se lui esistesse."""
{f:5:Lambdadelta},"""Oh? È una menzogna di Natsuhi?! Puoi resuscitare I morti mentendo? {n}Non vorrebbe dire che è la magia di Natsuhi?"""
Ushiromiya Battler,"""Questo mondo è come un tubo di Braun prima che tu ci abbia guardato dentro. ... È il mondo della scatola del gatto prima che tu l'abbia aperta."
Ushiromiya Battler,"Finché Natsuhi oba-san dice di passeggiare con il Nonno, e finché nessuno può testimoniare che sia una menzogna, è possibile mostrare Natsuhi oba-san che passeggia nel giardino delle rose con il Nonno come una realtà di Natsuhi. Questo significa che il Nonno può apparire liberamente."""
,"*clap*, *clap*, *clap*..."
,Quell'applauso decisamente poco lusinghiero proveniva da Bernkastel.
{f:5:Bernkastel},"""... Bravo. ... Sei molto più calmo senza Beato intorno."""
Ushiromiya Battler,"""Zitta. Fa' silenzio anche tu."""
{f:5:Lambdadelta},"""Aspetta un secondo Battler. Basandoci sulla tua teoria, certo, sarebbe davvero possibile per Kinzo apparire se Natsuhi è la sola persona lì. Se Natsuhi afferma di aver incontrato Kinzo in un mondo in cui non c'è nessuno eccetto Natsuhi, allora nessuno può negarlo, giusto?"""
{f:5:Lambdadelta},"""Ma Kanon era nello stesso luogo, e anche lui stava vedendo Kinzo, giusto? Come lo spieghi questo?"""
Ushiromiya Battler,"""... Per questo non c'è alcun problema. Kanon-kun è un domestico che lavora per la famiglia Ushiromiya. ... Natsuhi oba-san gli ha ordinato di reggerle il gioco così da avere la possibilità di nascondere la morte del Nonno. ... Questo significa che come lei, Kanon può vedere il Nonno anche se il Nonno non dovrebbe esistere."""
{f:5:Bernkastel},"""... Mi spiace per te Lambda. Battler non cadrà più in questi trucchi da quattro soldi."""
{f:5:Lambdadelta},"""Così sembra. ... Beh, questo non è altro che un assaggio prima del gioco. {n}Come un aperitivo prima di un pasto."""
{f:5:Bernkastel},"""... Degli stuzzichini al bar. Del tè verde a un ristorante di sushi."""
Ushiromiya Battler,"""Taci. Quindi non andremo avanti a meno che non lo dica in blu?"""
{f:5:Lambdadelta},"""Così pare. Ti spiace?"""
Ushiromiya Battler,"""... {p:2:La ragione per cui il Nonno sta passeggiando in giro come se niente fosse anche se è già morto...} {p:2:è che le persone che vogliono farlo passare per vivo hanno creato una sua illusione.} {p:2:Persone che la pensano allo stesso modo possono partecipare all'illusione.} {p:2:Quindi, parlano del Nonno come se fosse ancora in vita e come se fosse stato con loro fino a un secondo prima.} {p:2:Ecco perché sta passeggiando in giro come se fosse perfettamente naturale.}"""
Ushiromiya Battler,""" {p:2:Perciò, l'illusione del Nonno non appare alle persone che non sono coinvolte nel piano di Natsuhi oba-san.} {p:2:Ecco perché hanno avuto bisogno di farlo chiudere nel suo studio e di non farlo uscire.}"""
,"Nei giochi prima di questo, il Nonno si è sempre chiuso nel suo studio."
,Non l'abbiamo mai incontrato direttamente.
,"D'altro canto, c'erano alcune persone che parlavano in modo da far sembrare che si fosse chiuso nel suo studio per il malumore, e che affermavano di averlo incontrato solo pochi minuti prima. Noi abbiamo preso alla lettera ciò che dicevano e abbiamo creduto che il Nonno si fosse rinchiuso nel suo studio."
,{a:c: Ecco perché era possibile per un'illusione del Nonno di esistere nello studio. }
,"Esatto, nei giochi prima di questo, le uniche persone ad aver incontrato il Nonno sono Krauss oji-san, Natsuhi oba-san, e i domestici."
,"{p:2:Dato che raccontavano tutti la stessa storia,} {p:2:è stato possibile per un'illusione del Nonno esistere sull'isola, facendo pensare che fosse vivo.}"
Ushiromiya Battler,"""... Mi hai anche fatto vedere una scena all'inizio di questo gioco in cui Natsuhi oba-san chiede al dottor Nanjo e agli altri di coprire la morte del Nonno. {n}Non cadrò per uno stupido trucco come questo dopotutto questo tempo."""
{f:5:Lambdadelta},"""... Niente male. Ma io speravo nella sconosciuta droga Purupurupikopuyo."""
{f:5:Bernkastel},"""Non c'è modo che dica una cosa così ridicola, giusto...? Dopotutto, supporre che una tale droga esistesse sarebbe come arrendersi al genere fantasy. ... Che sia un virus, una droga, una malattia, qualsiasi cosa che non sia stata ancora scoperta viola il Quarto Comandamento di Knox."""
Ushiromiya Battler,"""... Che vuoi dire con Quarto Comandamento?"""
{f:5:Bernkastel},"""Knox Quarto. È proibito l'uso di droghe sconosciute o strumenti scientifici di difficile comprensione. ... È regola che questi non possano essere usati nell'omicidio."""
Ushiromiya Battler,"""Ma che diavolo... una droga sconosciuta X o un apparecchio scientifico X dovrebbero essere le migliori armi quando ci si batte con una strega..."""
{f:5:Bernkastel},"""... È questo ciò di cui sto parlando. Tutto ciò viola le regole di un vero giallo. Supporre che sia stato usato un virus sconosciuto, una droga sconosciuta... una malattia sconosciuta, o uno sconosciuto XXX lo renderebbe parte del genere fantasy. Le mie condoglianze. Se questa era la tua teoria, allora per te questo è {p:0:＜}game over{p:0:＞}. *giggle*giggle*."""
Ushiromiya Battler,"""... E-Ehi... di cosa stai parlando...?"""
{f:5:Bernkastel},"""Tu pensi di esserti battuto con Beato stando in una posizione opposta alla sua. Ma non è del tutto vero. Non siete stati direttamente in opposizione. {n}Ti sei battuto assieme a lei da una posizione di poco differente."""
{f:5:Bernkastel},"""Tutto questo giocare al detective non è stato fantasy contro mystery. {n}È stato solo fantasy contro anti-fantasy."""
Ushiromiya Battler,"""... Non ho idea di cosa tu stia parlando. ... Ma ho capito una cosa. ... Suona come se stessi dicendo che il mio modo di combattere è sbagliato."""
{f:5:Bernkastel},"""... Noi stiamo combattendo per uccidere la chimera conosciuta come Illusione della Strega. Questo significa interpretare questa storia come... un giallo vero e proprio. In altre parole, sin dall'inizio, dobbiamo ignorare ogni elemento che viola i taboo del genere mystery."""
Ushiromiya Battler,"""I... Ignorare, dici...?"""
{f:5:Bernkastel},"""Per esempio, nei giochi prima di questo sono capitati degli omicidi a camera chiusa, giusto?"""
Ushiromiya Battler,"""... S... Sì."""
{f:5:Bernkastel},"In ogni singola scena del crimine, tu interroghi Beato per essere sicuro che non ci siano porte nascoste, giusto?"
{f:5:Bernkastel},"Quindi questo porta a un mucchio scintillante di verità rosse che ondeggiano tutt'intorno, quasi come se questa fosse la vera battaglia."
{f:5:Bernkastel},Io la chiamo una perdita di tempo.
{f:5:Bernkastel},"Dopotutto, è chiaramente specificato in Knox Terzo. {n}‘È proibita l'esistenza di passaggi segreti. ’ {n}Nel genere mystery, I passaggi segreti non devono esistere."
{f:5:Bernkastel},"Quindi quando cerchi di interpretare tutto come un giallo, l'intero dibattito sull'esistenza o meno di passaggi segreti è perso in partenza, vedi...?"
{f:5:Bernkastel},"Dopotutto, non ce ne sono. {n}Nel momento in cui sospetti che possano esistere, è già {p:0:＜}game over{p:0:＞} per te."
{f:5:Bernkastel},"In altre parole, il modo in cui dici di non poter ragionare solo perché non è stato provato che non esistono passaggi segreti sulla scena del crimine ti rende semplicemente stupido e un incapace nel genere poliziesco. Hai già perso quando cominci a pensare ciò."
{f:5:Bernkastel},"Stavi provando a interpretare tutto nei limiti del genere mystery, giusto...?"
{f:5:Bernkastel},"Allora devi seguirne le regole. ... *giggle*giggle*giggle*giggle*, hihihihihihihihihihihihyahhahhahahahahahahahahahahahahahaha...!!"
{f:5:Bernkastel},"""*cough*. ... È così. Porte segrete non devono esistere in nessuna scena del crimine. Questo significa che qualsiasi cosa tu faccia per provare se esistano porte segrete o no è uno spreco di tempo."""
Ushiromiya Battler,"""... Penso di sapere di cosa stai parlando. L'ho sentito da qualche parte. {n}È qualcosa come le dieci regole per i romanzi gialli?"""
{f:5:Lambdadelta},"""Si, è così. Sono le dieci lance per trafiggere le streghe che Knox, l'impareggiabile arcivescovo della caccia alle streghe, brandisce. Queste sono le vere armi per combattere le streghe e sconfiggere la chimera conosciuta come l'Illusione della Strega."
{f:5:Lambdadelta},"... Proprio degno di te, Bern. Tirare in ballo armi così fastidiose. Questo è il grande nemico del genere fantasy."""
Ushiromiya Battler,"""... Quindi tu neghi l'esistenza di porte segrete sin dall'inizio, senza neanche ispezionare la scena del crimine... questo mi sembra più una cosa da fantasy..."""
{f:5:Bernkastel},"""Lambda, che è a capo del lato delle streghe, è fantasy. Io, che sono chi la sta combattendo, mystery. Cosa sei tu? Tu sei appena anti-fantasy e non fai altro che schivare o negare il fantasy. Tu non sei opposto assolutamente a nulla, e non puoi nemmeno fare dei contrattacchi. Sei come un politico venuto da qualche campagna. *giggle*giggle*."""
Ushiromiya Battler,"""Taci. Non sono venuto qui per dire cose senza senso con voi due. Continua con la storia, subito...!!"""
{f:5:Lambdadelta},"""... Stai calmo. Quella principessa addormentata dietro di te sembra soffrire, non è vero?"""
,"Quando si voltò, vide il cadavere vivente di Beato riposare su una sedia..."
,"Tuttavia, il sudore luccicava su tutto il suo corpo e sembrava che stesse respirando un po' più a fatica del normale."
,... Sembrava che stesse soffrendo per un'alta febbre.
Ushiromiya Battler,"""Beato... che c'è... va tutto bene...?"""
{f:5:Lambdadelta},"""Che vuoi dire con ‘bene’? Certo che ne dici di cose strane. ... Non stai combattendo per uccidere questa ragazza?"""
Ushiromiya Battler,"""..."""
{f:5:Lambdadelta},"""Abbiamo riavvolto il quinto gioco solo per te, ma giusto ora, Bern ha fatto un buon lavoro nel mettere all'angolo il suo avversario ed è a un passo dal rompere l'Illusione della Strega. ... La sua esistenza è quasi totalmente cancellata. È naturale che stia soffrendo."""
{f:5:Bernkastel},"""... Anche adesso, hai distrutto l'Illusione della Strega dicendo che Kinzo non può esistere. ... Questa è la prova che il tuo attacco ha raggiunto Beato. {n}Questa sua agonia."""
Ushiromiya Battler,"""..."""
,... Provai almeno a togliere il sudore dalla fronte di Beato con un fazzoletto.
,È vero che ho promesso a Beato che le avrei permesso di morire. Ma doveva essere... in modo pacifico. Non stavo progettando di farla soffrire prima.
,... Il mio obiettivo non è far soffrire la Beato dormiente in questo modo prima di ucciderla...
,"Come se avessero capito i miei sentimenti, le due streghe sogghignarono assieme..."
Ushiromiya Rudolf,"""Papà ci ha sentito perché tu hai continuato a urlare parlando dell'eredità, no, Aneki?"""
Ushiromiya Eva,"""Non è colpa mia, è stata solo una sfortunata coincidenza, va bene?! È solo capitato che fosse nel corridoio e ci abbia sentito... è stato un incidente ti dico, un incidente...!"""
Ushiromiya Hideyoshi,"""Potete darci un taglio voi due...? Chiamiamola la nostra solita sfortuna e arrendiamoci. Se lasci un uomo da solo, il suo umore tornerà subito normale."""
Ushiromiya Kyrie,"""Speriamo solo che i sentimenti di Papà non siano stati feriti così tanto da fargli scrivere qualche strano testamento."""
,I parenti sospirarono profondamente e caddero nel silenzio...
Ushiromiya Rosa,"""Ehi! Nemmeno tu puoi saltellare in giro, Maria! Cosa faresti se Ange-chan dovesse cadere?!"""
Ronoue Genji,"""... Scusate per avervi fatto aspettare. Il battello è pronto."""
Ushiromiya Hideyoshi,"""Va bene, andiamo. Non combineremo nulla lamentandoci ora."""
Gohda Toshiro,"""Aspettiamo impazientemente il vostro ritorno su quest'isola."""
,"Natsuhi era seduta su una panchina nel giardino delle rose, e sembrava completamente esausta."
,"Tuttavia, quando notò che Kanon e Kumasawa stavano tornando indietro, immediatamente si alzò in piedi, riacquistando una dignità appropriata alla moglie del capofamiglia."
Ushiromiya Natsuhi,"""... La nave è partita?"""
Kanon,"""Sì. È partita giusto un minuto fa."""
Ushiromiya Natsuhi,"""Capisco. Avete fatto un buon lavoro ad accompagnarli. ... Cosa sta facendo mio marito?"""
Kanon,"""È tornato in camera sua poco fa. Si sta riposando."""
,"Sin dal giorno prima, Krauss era stato quasi schiacciato dall'ansia al pensiero che la morte di Kinzo potesse venire scoperta."
,"Finita la riunione di famiglia, la stanchezza doveva essersi impossessata di lui."
,"... Tuttavia, il modo in cui non aveva fatto nemmeno notare un briciolo delle sue reali intenzioni e il modo con cui era riuscito ad agire come se tutto fosse normale avevano mostrato che i nervi di Krauss non sono da sottovalutare."
Ushiromiya Natsuhi,"""... Come è stato? Hanno notato qualcosa di sospetto su nostro Padre...?"""
Kumasawa Chiyo,"""Niente. Eva-sama e gli altri stavano avendo una grande discussione su come il Padrone li abbia sentiti parlare dell'eredità. Vero? La loro agitazione non era forse impagabile?"""
Kanon,"""Sì. Erano piuttosto scossi."""
Ushiromiya Natsuhi,"""Ma Kumasawa, tu sei davvero un'attrice. Tutto quel panico nel corridoio ha fatto sembrare che mio Padre fosse davvero là."""
Kanon,"""... Kumasawa-san ha un certo talento per queste cose."""
Kumasawa Chiyo,"""Oooh, su su, non merito tutti questi complimenti. Hoh-hoh-hoh-hoh."""
Ushiromiya Natsuhi,"""*giggle* Devo sempre dire a Genji di non crederti ciecamente quando dici di star male."""
Kumasawa Chiyo,"""Ora siete troppo severa, Madame. Oh-hoh-hoh-hoh-hoh..."""
Ushiromiya Natsuhi,"""Avete fatto davvero un buon lavoro. Entrambi, come anche Genji e Shannon, riceverete una paga pari a un mese di ferie, e anche cinque giorni extra, come promesso. Questo è un premio segreto. Parlate con Genji quando prenderete il vostro stipendio, così gli altri domestici non verranno a saperlo."""
Kumasawa Chiyo,"""Cer{p:0:～}to, la capiamo. Giusto?"""
Kanon,"""... Kumasawa-san. La sua voce è troppo alta."""
Kumasawa Chiyo,"""Ooh, non va bene, non va bene... hoh-hoh-hoh."""
Ushiromiya Natsuhi,"""Buona osservazione. Lasciamo tutto questo per il tempo a venire. Dovremmo tornare tutti ai nostri normali doveri. È vero, ho chiesto a Gohda di preparare del tè speciale. Ditegli di servirlo."""
,Natsuhi fece capire loro che voleva rimanere sola per un po'... così da poter bere del tè nero nel giardino delle rose.
,"E il tè nero che era stato portato fino alla panchina... era il tè dello Sri Lanka, il Dimbula che aveva promesso a Beato, assieme a del patis..."
,"E sedendo da entrambe le parti di questa, guardandolo curiosamente, c'erano la moglie del capofamiglia e la sua strega."
Ushiromiya Natsuhi,"""... Così questo è il patis... avevo pensato fosse qualche sorta di dolce cotto al forno..."""
,"Evidentemente Natsuhi, non capendo che aveva un sapore piccante simile al curry, aveva cominciato a tossire dopo averne ingoiato un poco."
,"Per descriverlo in termini giapponesi, era come gnocchi fritti farciti con purè di patate al curry."
,Come piatto comune sarebbe probabilmente molto apprezzato dai bambini.
,"Tuttavia, era stato una sorta di shock per Natsuhi, che si aspettava che un contorno per un tè sarebbe stato qualcosa di dolce."
{f:5:Beatrice},"""Non lo sapevi? Il Dimbula va sempre con questo. Il tè nero va sempre con i biscotti. Oh, ma anche la cioccolata va bene. Devi mangiare gelatine di fagioli dolci con il tè giapponese, oppure del konbu salato. Il tè cinese va con gli gnocchi cinesi. Anche se mi piacciono pure le moon cakes."""
Ushiromiya Natsuhi,"""... Sono sorpresa. Sai un sacco di curiosità, non è vero?"""
{f:5:Beatrice},"""Beh, non ho vissuto mille anni per nulla. Ho provato tè raffinati provenienti da tutto il mondo. Potresti perfino chiamarlo un viaggio attraverso il mondo del tè."""
Ushiromiya Natsuhi,"""Sembra essere un bellissimo modo di viaggiare per il mondo. Prima di oggi, non avevo mai pensato che qualcuno potesse amare così il tè. Farò tesoro di quest'esperienza."""
{f:5:Beatrice},"""Non posso lasciare Rokkenjima. Questo è l'unico modo in cui posso viaggiare. Cosa mi dici di te? Sono sicura che hai viaggiato elegantemente per tutto il mondo come farebbe una ricca donna sposata."""
Ushiromiya Natsuhi,"""... Prima che Jessica nascesse, mio marito mi ha portato in vari paesi. Prima di sposarci, non avevo mai viaggiato oltreoceano, così ogni volta era una nuova esperienza."""
{f:5:Beatrice},"""... Hmph. Suona come se anche tu fossi nata in una famiglia severa."""
Ushiromiya Natsuhi,"""... Era severa, ma mi hanno cresciuto in modo meraviglioso. Sarebbe scortese verso mio Padre e mia Madre chiamarla severa."""
{f:5:Beatrice},"""Questo è un modo piuttosto eloquente per chiamarla severa. *cackle*."""
,Krauss potrebbe aver avuto compassione di Natsuhi.
,O avrebbe potuto volerla portare via dalla severa famiglia Ushiromiya per un po' per farla riposare.
,... O potrebbe aver semplicemente voluto portare sua moglie in paesi che conosceva bene per fare sfoggio di tutto ciò che conosceva.
Ushiromiya Natsuhi,"""Diversamente da nostro Padre, mio marito ama i paesi dell'Asia. Hong Kong, Taiwan, Korea, Thailandia. Penso sia anche andato in Malesia."""
{f:5:Beatrice},"""*cackle*cackle*. Quel Krauss... stava cercando di resistere all'ossessione di Kinzo per l'Occidente? Ma anche l'Asia è bella. I giapponesi sono fortemente influenzati dall'Occidente. Quando pensano a paesi stranieri, gli vengono in mente solo quelli occidentali. Ma esiste anche l'Oriente."""
Ushiromiya Natsuhi,"""Io sapevo qualche cosa sull'Occidente, ma sapevo davvero poco sull'Oriente... Questo mi ricorda che mio marito ogni tanto mi prendeva in giro durante i nostri viaggi."""
,"Beato sbirciò in segreto nel cuore di Natsuhi, che si stava agitando, ricordando che erano stati tutti viaggi faticosi."
Ushiromiya Krauss,"""Stai ascoltando? Questa si chiama noce areca. È un popolare cibo di lusso di queste parti."""
,"Sembrava una piccola noce, rotonda e simile a una zucca che era stata schiacciata, con incastrato all'interno un cetriolo."
,"A prima vista, sembrava dover avere il gusto dei sottaceti."
Ushiromiya Natsuhi,"""Ho, ho capito. Quindi devo solo mordere qua...?"""
,"E non appena tentò di mordere quella che suo marito teneva in mano, lui subito gliela portò via."
,"... Provò un certo imbarazzo, come un pesce che aveva abboccato."
Ushiromiya Krauss,"""Whoa, aspetta. Devi mangiarla in un modo specifico. Sì, dovresti morderla. Mordila. Masticala. Ma non mangiarla."""
Ushiromiya Natsuhi,"""Huh? Anche se puoi morderla e masticarla, non puoi mangiarla?"""
Ushiromiya Krauss,"""Sì. Mordi e mastica. Non mangiare. E non bere il succo. O ti farà venire il mal di stomaco."""
Ushiromiya Natsuhi,"""I-Io non capisco... perché qualcuno dovrebbe mangiare una cosa simile??"""
Ushiromiya Krauss,"""Pensa che sia una gomma da masticare. Masticala e goditi il sapore. Poi prendi la parte che hai morso e il succo e sputala in un bicchiere di carta come questo."""
Ushiromiya Natsuhi,"""... C-Caro, la tua bocca è di color rosso acceso...! Puliscitela, puliscitela. ... Eeek!"""
,"Anche il suo fazzoletto preferito, con cui aveva strofinato la bocca di Krauss, aveva delle chiazze rosse."
,"Qualcosa che è velenoso se bevuto o ingoiato, e che ti rende l'interno della bocca di color rosso acceso, e dover sputare qualcosa dopo che l'hai messa in bocca... che indecenza! ... Pensando ciò, Natsuhi rifiutò l'invito di Krauss con convinzione."
Ushiromiya Natsuhi,"""No, no, sto bene così...!"""
Ushiromiya Krauss,"""Questa è un'esperienza interculturale. Che senso ha viaggiare se poi non possiamo fare le cose che fanno solo in questi posti?"""
,"Krauss continuava a masticare, ignorando il fatto che anche le sue labbra stavano diventando rosso acceso."
Ushiromiya Krauss,"""Anche Papà le adora. Deve averne ordinate alcune tempo fa, perché era solito masticarle sulla terrazza della villa. Anche se sembra aver smesso dopo che sei arrivata tu."""
Ushiromiya Krauss,"""Guarda, Papà, la persona che rispetti persino più di me, le mangiava sempre. Guarda, guarda, non essere timida e prendine qualcuna."""
Ushiromiya Natsuhi,"""No, no, fermati, fermati, ca{p:0:～}ro!"""
,"... Durante i loro viaggi, Krauss aveva l'innocenza di un bambino."
,Non nascondeva nemmeno la sua gelosia per il rispetto che Natsuhi aveva per Kinzo.
,Solo il poter vedere quell'altra faccia di suo marito valeva la pena di viaggiare fin negli altri Paesi...
,"Krauss la spinse ancora più intensamente a morderla, ma Natsuhi, imperterrita, corse di luogo in luogo e alla fine urlò che era troppo insistente."
,Krauss era rimasto scocciato per tutto il viaggio in pullman.
