Speaker,Italian (Ars Magica) (Old) (ITA)
,"L'anno scorso riuscì a vincere non so come diversi premi per degli eccezionali romanzi gialli messi in palio da parecchie grosse compagnie editrici, inviando ciascuno dei suoi lavori con un diverso pseudonimo."
,"Dopodiché, fu scoperto che molte opere anonime di alto lignaggio, una dietro l'altra, erano state scritte da lei in passato sotto falso nome, e la sua popolarità aumentò quando divenne più misteriosa dei suoi libri."
,"Nonostante ciò, l'autrice stessa non apparve mai in pubblico, e tutto ciò che la riguardava venne avvolto da un velo di segretezza. Tuttavia, appena un paio di giorni fa, quest'autrice ha finalmente fatto un'apparizione in pubblico per autografare delle copie, mostrandosi con una maschera per coprire la ‘sua’ faccia e attirare ancora di più l'attenzione del pubblico..."
,"... Eppure, apparentemente anche quello era un falso."
,"Data la lista di precedenti piuttosto inusuale di questa persona, non è difficile credere che insultasse a caso i suoi ammiratori."
Hachijo Tohya,"""So parecchie cose su di te, Ushiromiya Ange-san. I talk show hanno parlato di te per un bel po'..."""
Ushiromiya Ange,"""Sono sicura che non hai sentito niente di buono."""
Hachijo Tohya,"""Già. Assolutamente niente di buono. Apparentemente, assumi e licenzi persone per capriccio, pensi che tutto si possa risolvere con i soldi, sei una fuorilegge e una teppista."""
Amakusa Juuza,"""Già, suona realistico. Heheheh!"""
Hachijo Tohya,"""Tuttavia. ... Mi piacciono le persone intelligenti come te."""
Ushiromiya Ange,"""... È per questo che hai accettato di incontrarmi?"""
Hachijo Tohya,"""Esattamente. Sei la sola ad aver capito che Itouikukuro Reigonamu è un altro degli pseudonimi usati da Hachijo Tohya. Piuttosto impressionante..."""
Ushiromiya Ange,"""Itouikukuro Reigonamu. Era uno pseudonimo davvero strano. Tuttavia, abbinando le sillabe giapponesi ai numeri, puoi leggerlo 11019960576."""
,"11,019,960,576. Questo numero abnorme equivale a 18 all'ottava potenza."
,"18 all'ottava. In giapponese, ‘tohya no hachijo’."
,... è così che si arriva ad Hachijo Tohya...
Hachijo Tohya,"""Heheh... davvero ben fatto. Sono rimasta piuttosto sorpresa. Infatti, sono rimasta così sorpresa da decidere di concederti di incontrarmi di persona. ... Benvenuta nella mia dimora, figlia dell'uomo."""
,"Il suo modo di parlare era estremamente affabile, ma, forse a causa dei suoi modi eleganti, non sembrava poi così irritante."
,"Questa persona ha una specie di aura di grandiosità attorno a lei tale che il suo modo di parlare poteva sembrare quasi naturale. ... Almeno, così mi è sembrato."
,"... Infatti, sembrava quasi che fosse la manifestazione di una qualche nobile entità, che non avrebbe bisogno di mostrarsi davanti a dei miseri umani in circostanze normali."
,"Dato che non sono una sua grande ammiratrice, immagino che questo sia prova che il suo misterioso carisma non sia nulla di cui ridere..."
,"Tuttavia, non sono venuta qui per parlare con Hachijo Tohya, la scrittrice di gialli."
,"... Sono qui per Itouikukuro Reigonamu, il misterioso autore online che ha diffuso le sue opere soltanto..."
,"Nella parte giapponese della rete, Itouikukuro è una Witch Hunter estremamente famosa."
,"Tuttavia, non è una grande opinionista come il professor Ootsuki."
,"Era una di quei ‘falsificatori di messaggi in bottiglia’, che erano sempre al centro di vigorosi dibattiti..."
,"I falsificatori di messaggi in bottiglia sono, come suggerisce il nome, persone che creano e postano il contenuto di messaggi in bottiglia pieni di enigmi che si proporrebbero di narrare la storia dell'incidente di Rokkenjima."
,"Sostengono di aver scoperto un nuovo messaggio in bottiglia e poi postano o una storia molto realistica o una nuova teoria con la loro interpretazione della verità, dichiarando che è stata scritta da Ushiromiya Maria."
,"Si fanno chiamare apertamente ‘Ushiromiya Maria’, scrivono una nuova storia bizzarra come se fossero stati lì e conoscessero la verità, per poi inviare le loro storie nel nuovo mare scoperto dell'umanità -Internet- chiamandoli il terzo o quarto messaggio in bottiglia..."
,All'inizio i primi Falsari erano semplici burloni o imbroglioni che cercavano di truffare i collezionisti.
,"Tuttavia, in seguito, iniziarono ad apparire persone che dichiaravano di aver risolto gli enigmi dei messaggi in bottiglia e di aver raggiunto la ‘verità’, e iniziarono a creare terzi e quarti messaggi in bottiglia firmati Ushiromiya Maria, come se fossero diventati gli enigmisti."
,"Poiché queste persone riscrissero la storia della strega con qualsiasi loro interpretazione, parte delle loro teorie di tanto in tanto guadagnarono grande successo nella rete. Alcune di queste ‘creazioni’ iniziarono ad essere ritenute talmente degne di fiducia da portare a credere che contenessero frammenti della verità."
,"I Witch Hunter più rigidi disprezzavano pubblicamente queste persone, chiamandoli ‘falsari’, ‘contraffattori’, o semplicemente ‘streghe’."
,"Nonostante dichiarassero di aver raggiunto la verità, si rifiutavano di raccontarla, e creavano falsi messaggi in bottiglia come per mettere alla prova gli altri."
,Non c'è da sorprendersi che i Witch Hunter seri fossero seccati da questi falsari...
,"Tuttavia, c'erano molte persone che semplicemente gradivano intrattenersi con gli occulti romanzi su Rokkenjima, e alcune di queste persone accettarono queste creazioni come opera letterarie, lieti di questa espansione della misteriosa storia..."
,"Tra tutti i falsari, Itouikukuro era la più rispettata."
Ushiromiya Ange,"""... End of the Golden Witch. L'ho letta. ... Sembra che ti piaccia uccidere la famiglia delle altre persone."""
Hachijo Tohya,"""È per questo che hai fatto tutta questa strada? Solo per dire questo...? {n}Io non credo, ultima discendente della famiglia Ushiromiya."""
,"Nella sua ultima creazione, ‘End’, ha ucciso sette dei miei parenti, almeno durante la vera storia."
,"No, contando anche ‘Alliance’ e ‘Banquet’, le precedenti creazioni, allora ha ucciso la maggior parte della mia famiglia in maniera orrenda più e più volte..."
,Per forza che vorrei lamentarmi.
,"Tuttavia, tutte le sue opere sono conosciute per essere, sia come forma che a livelli di completezza, le più vicine a quelle scritte dalla stessa ‘Ushiromiya Maria’."
,"In particolare, la prima creazione di Itouikukuro, ‘Banquet of the Golden Witch’, riuscì a mostrare ogni cosa, inclusa la fuga di Ushiromiya Eva verso la Kuwadorian. La gente si chiese se questa potesse essere la vera storia di Rokkenjima, e se ne parlò persino nei talk show..."
,"Finora, tutte queste storie non sono state altro che testi virtuali sul web."
,"... Tuttavia, la gente prima o poi si accorgerà che Itouikukuro è in realtà Hachijo Tohya."
,"Quando succederà, diventerà l'opera di ‘quella strana Hachijo’, e nessuno ci penserà come a delle comuni creazioni dei fan. ... Le persone cominceranno probabilmente a chiedersi se questo possa essere davvero il terzo messaggio in bottiglia che ha trovato e rilasciato sotto forma di storia che lei stessa ha scritto. Quando succederà, probabilmente quelle storie sembreranno ancora più bizzarre e credibili..."
Ushiromiya Ange,"""... Sei furba, non è così?"""
Hachijo Tohya,"""Perché dici questo?"""
Ushiromiya Ange,"""Lo stai facendo per rendere le tue creazioni più misteriose e più credibili."""
Hachijo Tohya,"""E cosa intendi con credibili?"""
Ushiromiya Ange,"""Dopo aver ottenuto credibilità, le tue creazioni si innalzeranno a livello di verità."""
Hachijo Tohya,"""Innalzarsi a verità? Hmph, che sciocchezza. Una cosa del genere è inutile per le mie opere."""
Ushiromiya Ange,"""... Questo perché le tue opere sono verità, e non misere creazioni...?"""
Hachijo Tohya,"""Corretto. Sono verità, per cui non c'è bisogno di innalzarle proprio a nulla."""
Ushiromiya Ange,"""Tu non sei Maria Onee-chan. E non eri su Rokkenjima quel giorno. {n}Quindi come puoi essere così assurda da chiamare questa roba verità?"""
Amakusa Juuza,"""Signorina, ti stai alterando un po' troppo."""
Ushiromiya Ange,"""Zitto. Ti sembra alterarsi questo?"""
Hachijo Tohya,"""*giggle*..."""
,Ange capì che aveva lasciato che le sue emozioni prendessero il sopravvento su di lei.
,Fece un sospiro e scrollò le spalle...
Hachijo Tohya,"""La tua ragione per venire qui. Non era per gridarmi contro per aver ucciso la tua famiglia numerose volte nei miei falsi, corretto...?"""
,"Hachijo sorrideva ad Ange gentilmente... ma in una maniera condiscendente, come una Madre terrebbe d'occhio una bambina molto piccola."
,Ange lo capì ed era incapace di sopprimere la sua irritazione.
,"Apparentemente, Amakusa avrebbe potuto dire che Ange si stava innervosendo."
,Scherzò con lei per un po' così che potessero ricominciare da capo la conversazione.
Hachijo Tohya,"""La cosa che sei venuta a sentire... è la ‘verità’ che ho raggiunto, vero?"""
Ushiromiya Ange,"""... Perché sei così sicura di aver raggiunto la verità...?"""
Hachijo Tohya,"""Perché ho capito tutte le storie."""
Ushiromiya Ange,"""E ti sto chiedendo perché ne sei così sicura."""
Hachijo Tohya,"""... Pensi che il sole abbia mai ruotato intorno alla Terra?"""
,Hachijo iniziò improvvisamente a parlare della teoria Tolemaica.
,"... Ange stava per dirle di non rispondere alle domande con altre domande, ma capì velocemente cosa intendeva Hachijo."
Hachijo Tohya,"""... Gli umani solitamente supportavano la teoria Tolemaica. Tuttavia, quella teoria è stata smentita nell'età moderna. ... Questo significa che, nell'istante in cui la teoria è stata negata, il sole smise di muoversi e la Terra iniziò a girare intorno al sole?"""
Ushiromiya Ange,"""... Ovviamente no. La verità non cambia in base a cosa credono gli umani."""
Hachijo Tohya,"""È lo stesso con questo caso. Se provi a negare la mia teoria, si arriva alla stessa cosa."""
,"Numerosi studiosi proposero la teoria Copernicana prima di Galileo. {n}Tuttavia, era difficile provare obiettivamente quella teoria usando le tecniche scientifiche disponibili a quel tempo."
,"Però, quello non cambiava il fatto che quella era la verità. ‘Nonostante tutto, la Terra ha sempre girato intorno al sole’."
Ushiromiya Ange,"""... Quindi, stai dicendo che la verità è comunque la verità che tu la possa provare o meno...?"""
Hachijo Tohya,"""Corretto. In futuro, quando la verità completa verrà finalmente conosciuta, le persone ricorderanno e capiranno che io l'avevo già scoperta."""
,"Apparentemente, Ange non poteva assolutamente sopportare l'atteggiamento di Hachijo. Continuò a irritarsi, e ogni volta, Amakusa avrebbe scherzato fino a quando si sarebbe calmata di nuovo."
,"Tuttavia, non poteva esserci nessun dubbio che Hachijo fosse un genio e aveva usato la sua straordinaria intuizione per formare una veduta più interessante sugli eventi che avvennero su quell'isola..."
,Ecco perché Ange voleva contattare Itouikukuro e sentire il suo punto di vista.
,"Tuttavia, è stata veramente fortunata ad esserle stato concesso questo incontro."
,"Ange non era assolutamente sicura che Itouikukuro fosse Hachijo Tohya, non aveva pensato che la casa editrice avrebbe veramente contattato l'autore... e inoltre, non aveva immaginato che la misteriosa autrice mascherata le avrebbe concesso un'intervista sotto un tale breve preavviso."
,"Più ci pensava, più capiva che l'insieme degli eventi che portavano a questo incontro conducevano a niente all'infuori di un miracolo."
,... Sì. Un miracolo.
,"... Dopotutto, in realtà, non sono stata per niente contattata dalla casa editrice e il giorno seguente sono partita per Niijima."
,...?
,"... Sono partita per Niijima, quindi ho proceduto fino su Rokkenjima."
,... Quindi ho dato Sakutarou... a Onee-chan.
,... Huh?
,... Perché dovrei avere Sakutarou...?
,......
,I miei ricordi del futuro... sono tutti confusi... la mia testa... mi fa male...
,"Hachijo disse qualcosa riguardo a mostrare a Ange qualcosa di bello, si alzò dal divano, e si diresse verso la scrivania."
,"Quando voltò le spalle, Amakusa chiese ad Ange, che sembrava turbata per qualcosa, se stava bene."
Ushiromiya Ange,"""... Ehi, Amakusa. ... Da quant'è... che sono qui...?"""
Amakusa Juuza,"""Che? Adesso è da un po' che sembri strana. Che succede?"""
Ushiromiya Ange,"""... Non riesco a ricordare da quant'è che sono seduta qui."""
Amakusa Juuza,"""Sei ancora assonnata?"""
Ushiromiya Ange,"""Non è quello. ... Intendo, sono riuscita a prendere un appuntamento con il Professor Ootsuki, ma la casa editrice non mi ha più contattato di nuovo riguardo a Itouikukuro... quindi alla fine, non ho più potuto fare niente oggi... giusto?"""
Amakusa Juuza,"""Uh?"""
Ushiromiya Ange,"""Amakusa... sei andato a prendere quella grande borsa nera, giusto...?"""
,"è vero. Proprio prima che partissimo per Niijima, Amakusa e io ci siamo separati solo una volta. ... Aveva detto qualcosa riguardo a prendere un'arma da una sua conoscenza, ed era andato a prendere quella grande borsa nera."
,Non era... oggi...?
,Di cosa... sto parlando...?
,"Voglio dire... non sono andata a Niijima... ho incontrato il Capitano Kawabata... e, dentro il negozio di letti... uh? ... Cosa...?"
Hachijo Tohya,"""... Qualcosa di sbagliato...?"""
,La mia confusione e la mia incertezza mi hanno fatto sospirare ad alta voce...?
,Anche se avevo davanti la schiena di Hachijo... si voltò lentamente... e sorrise come se avesse scrutato nel mio cuore.
Ushiromiya Ange,"""N... No, non è niente."""
,Strani ricordi... ricordi che neanch'io riesco a capire.
,"Provai a nascondere la mia confusione... ma per qualche ragione, Hachijo aveva uno strano luccichio nei suoi occhi... come se potesse leggermi la mente."
Hachijo Tohya,"""Ho resuscitato e ucciso la tua famiglia numerose volte in vari falsi. {n}Quasi come farebbe una strega."""
Ushiromiya Ange,"""Resuscitarli e ucciderli quando vuoi. ... Infinitamente. ... Suona quasi come Beatrice, vero..."""
Hachijo Tohya,"""Sì, è vero. ... Quindi, per favore segui la pista di tutte quelle persone sul web, e considera la possibilità che io sia una strega."""
,Prese da un cassetto una busta marrone piena zeppa.
,Sembrò essere riempita fino all'orlo con carta stampata.
,... Forse era il manoscritto di uno dei suoi lavori.
,"E, le lettere ordinate scritte con una penna stilografica sulla busta... davano la parola ‘Dawn’."
,Non c'è alcun falso chiamato Dawn. ... Che... deve significare...
,"... Ange poteva dirlo. Questo era uno nuovo. Il più nuovo, un Falso di Hachijo ancora non rilasciato..."
Ushiromiya Ange,‘Dawn of the Golden Witch’...
Hachijo Tohya,"""Per una come me, che sa tutto, tutto è noioso. ... Però, non mi dispiace lasciare che gli ignoranti leggano i miei lavori per vedere che tipo di reazione hanno. {n}E quindi, voglio che tu lo legga."""
Ushiromiya Ange,"""... Vuoi che io legga il tuo lavoro più nuovo, che hai creato come nuova Strega dell'Infinito?"""
Hachijo Tohya,"""Corretto, figlia dell'uomo. Che tu non lo sopporti o lo ammiri, puoi aiutarmi a dimenticare il mio malore per un po'."""
Ushiromiya Ange,"""... Mettiamo una fine a questa farsa, va bene? ... Chi sei tu? ... Non ricordo di averti mai incontrato così."""
,"Sì, provai a contattare Hachijo Tohya. Tuttavia, alla fine, non ebbi mai un'occasione per incontrarla."
,"In altre parole, tutto questo è una menzogna."
Ushiromiya Ange,"""Di chi sono la pedina questa volta? ... Mi dispiace, ma se pensi che puoi addomesticare Ushiromiya Ange così facilmente, stai facendo un grande sbaglio."""
Hachijo Tohya,"""... Pfft. ... *giggle*giggle*... Sì... speravo che saresti stata così interessante. Eheheheheheheheheheheh..."""
,Finalmente non riuscì a trattenersi e scoppiò a ridere...
,"Gradualmente, lo spazio attorno a loro sembrava essere riempito con una strana nebbia viola..."
,La stanza stessa sembrava torcersi e curvarsi...
,"Anche la sua figura si curvò... e, dopo che era passato qualcosa che non poteva essere descritto, il suo aspetto cambiò per diventare proprio come si era chiamata... una strega."
,"""Splendido. Sei stata brava a vedere attraverso il mio inganno..."""
Ushiromiya Ange,"""... Sembra che io sia un tipo a cui le streghe amano aggrapparsi. ... Tutte voi avete lo stesso tono condiscendente sugli umani. Ho capito subito che eri una strega."""
,"La scrittrice che era seduta sul divano non era più visibile. Persino la guardia del corpo di Ange, che si supponeva fosse nelle vicinanze in momenti come questi, era scomparsa."
,"C'era solo una figura non umana che si rilassava in una grande, ornata sedia a dondolo."
,"""Trovo che tu sia molto interessante, figlia dell'uomo. ... La tua natura intrigante è la cosa perfetta per alleviare la mia noia."""
Ushiromiya Ange,"""Sì, beh, io non vedo niente di intrigante in questo. ... Perché sono viva? {n}Non ero stata uccisa in un modo piuttosto orribile per aver infranto la regola riguardo a rivelare il mio nome...?"""
,Beh... dubitavo che quelle persone mi avrebbero semplicemente lasciata andare così facilmente.
,... Che tipo di farsa verrò costretta ad accettare questa volta?
,Sinceramente non mi interessa. Farò solamente tutto ciò che posso fare nei limiti del ruolo che mi danno... tutto ciò che posso fare per aiutare Onii-chan.
,"Ovviamente, capisco."
,"... Anche se vince, non tornerà mai da ‘me’."
Ushiromiya Ange,"""Però... continuerò a stento. Mi accerterò che Onii-chan ritorni dalla ‘me’ di quel giorno."""
,"""Non c'è bisogno di perdere la calma. Non ti sto chiedendo di essere una pedina..."""
Ushiromiya Ange,"""Allora perché mi hai chiamato qui? Non dirmi che vuoi che legga questa nuova storia o qualsiasi altra cosa tu abbia scritto."""
,"""È esattamente così. ... Non voglio che tu sia la mia pedina. Sono sempre stata una semplice osservatrice, e non ho intenzione di ficcare il naso nel loro gioco..."""
Ushiromiya Ange,"""... Non capisco. Cosa vuoi da me?"""
,"""Sii un'osservatrice per me. Un'osservatrice dei Frammenti che Beatrice ha tessuto."""
Ushiromiya Ange,"""Un'osservatrice...? Non so esattamente che intendi, ma niente affatto."""
,"""In passato, osservai i Frammenti attraverso gli occhi di Battler. {n}Tuttavia, adesso che è succeduto alla posizione di Game Master, non è più un osservatore adeguato. Sto seguendo questa storia con intenzioni vere e sincere. Sarebbe un tale spreco osservarla attraverso gli occhi di Battler da come è adesso, come leggere un giallo al contrario..."""
Ushiromiya Ange,"""... Onii-chan è il Game Master?? Di che diamine stai parlando?"""
,"""Ovviamente non lo sai. Vuoi saperlo, vero? ... Anch'io vorrei saperne qualcosa. Che tipo di storia tesserà Battler ora che ha preso il posto di Game Master? ... Inoltre, desidero cercare la verità che Battler ha raggiunto come parte del mio viaggio mentale. ... La mia malattia incide su di me gravemente. Se non penso, non posso neanche far continuare il mio cuore a battere..."""
Ushiromiya Ange,"""... Quindi... vuoi che ti legga il tuo nuovo libro illustrato ad alta voce...?"""
,"""Potresti anche interpretarlo in questo modo. In cambio, anche tu sarai in grado di prendere parte al tuo viaggio mentale. Io credo che anche tu devi ancora raggiungere la verità. ... Penso che tu voglia continuare il viaggio per trovare quella verità."""
Ushiromiya Ange,"""Io non ti devo nulla."""
,"""Non sfidare la tua fortuna. Posso essere clemente certe volte, ma solitamente non è il caso..."""
Ushiromiya Ange,"""..."""
,Neanche Ange aveva già raggiunto la verità.
,"Nonostante sapesse che il gioco era un po' più che un giocattolo con cui fare giocare le streghe, voleva che continuasse... così che avrebbe potuto seguire la storia e avvicinarsi al ‘re’ chiamato verità..."
Ushiromiya Ange,"""... Potrei seguire la storia così che possa trovare la verità da sola... ma non ho nessun obbligo di leggerla ad alta voce fino alla fine solo per te. ... Capito?"""
,"Ange era d'accordo a leggere la storia ad alta voce, ma avrebbe potuto smettere in qualsiasi momento se questa strega l'avesse fatta infuriare."
,"Stava, in effetti, avvertendo la strega di non infastidirla..."
,"""Ovviamente. ... Tu lo chiami un libro illustrato, ma per me, è l'unica medicina per una malattia mortale. Non posso prendere quella medicina senza di te ad assistermi. ... In altre parole, un accordo a beneficio di entrambe."""
Ushiromiya Ange,"""... Quindi, mi stai dicendo di leggerti un libro fino a quando ti addormenti. {n}E in cambio, lo lascerai leggere anche a me. ... È così?"""
,"""Precisamente. ... Se hai intenzione di accettare, dovrei chiedere che tu diventi la mia Lettrice per un certo periodo."""
Ushiromiya Ange,"""Beh, è carino ottenere il mio titolo personale, ma tutto ciò che vuoi da me è leggere libri, giusto?"""
,"""Diventare la mia Lettrice è come diventare una mia familiare. ... In altre parole, ciò che è fatto contro di te sarà fatto contro di me. Non permetterò a nessuno di sconvolgere il mio unico interesse, che è il leggere il resto della storia di Beatrice. ... Non lascerò che Bernkastel, Lambdadelta, o persino Beatrice forzino qualcosa su di te..."""
,"Questa strega, che sembrava avere una qualità quasi divina, parlava sia silenziosamente che energicamente..."
,Non c'era alcuna minaccia nelle sue parole.
,"... Tuttavia, ciò nonostante, era chiaro che era su un livello diverso da Bernkastel e le altre streghe, e da non prendere per niente alla leggera."
Ushiromiya Ange,"""Allora, mi offrirai protezione se accetto di leggere il tuo libro...?"""
,"""Ovviamente. Quello che voglio è che tu legga ad alta voce per me. {n}Non risparmierò nessuno che proverà ad essere di intralcio a ciò."""
Ushiromiya Ange,"""..."""
,"""... Se il mio atteggiamento ti sembra arrogante, permettimi di scusarmi, figlia dell'uomo. Non sembrerebbe, ma io ti sto parlando con il massimo rispetto."""
Ushiromiya Ange,"""Già, probabilmente. ... Anche quello stile da strega nel parlare... sembra come se sia più rispettoso di tutto quello che hai detto nelle ultime centinaia di anni."""
,"""Quando stai leggendo un libro, gli dici ‘grazie molte’ prima di sfogliare le pagine...?"""
Ushiromiya Ange,"""... Credo che sia così. Capisco."""
