Speaker,Italian (Ars Magica) (Old) (ITA)
Shannon,"""... Genji-sama? Anche Kanon-kun...! M-Mi dispiace, devo tornare indietro presto, umm..."""
,"Era cresciuta rigidamente, pensando che sarebbe stata sgridata di sicuro per aver perso troppo tempo nel suo appuntamento segreto con George."
Ronoue Genji,"""Shannon. Il Padrone ci ha riferito di recarci allo studio, dicendo che era urgente. Sbrighiamoci."""
Shannon,"""... Huh? S-Sì, certamente...! Cosa mai...?"""
Kanon,"""Ha detto di aver avuto una premonizione su una sciagura. ... Sarebbe utile se potesse svolgere la cerimonia da solo."""
Ronoue Genji,"""Entreremo dal retro, così Gohda non ci scoprirà. Cercate di non fare rumore."""
Kanon,"""Sì. ... Nee-san, fai attenzione. Sei così rumorosa."""
,Kanon era davvero bravo a non farsi notare.
,"... Come se fosse un gatto. Era capace di trovarsi all'improvviso in un luogo senza che nessuno se ne accorgesse, andandosene allo stesso modo."
,"Ad esempio, anche mentre camminava tra le pozzanghere, il suono che emetteva era meno percettibile di quello della pioggia che vi cadeva..."
,"Anche Genji ne era capace. ... Beh, in origine, questi domestici chiamati mobili dovevano essere proprio così."
,"Proprio come scrivanie e cassetti non venivano notati dai membri della famiglia, anche i domestici trattavano chiunque fosse in grado di apparire senza farsi notare come se avessero un grande talento."
,"In quel senso, i passi di Shannon li facevano notare."
,"... Anche lei stava cercando di non fare rumore, ma in confronto a Kanon e Genji, beh, si potrebbe dire che era un po' più vivace..."
,"In seguito raggiunsero la porta sul retro, da cui entrarono nella villa."
,Immediatamente... pensarono di aver avvertito qualcosa.
,"Era diverso da un odore... era come se l'avessero avvertito dal profondo delle narici... e questa sensazione difficile da descrivere, che potreste definire un sesto senso, permise loro di capire che c'era qualcosa di diverso dal solito."
Kanon,"""... Genji-sama."""
Ronoue Genji,"""... Hmm. Muoviamoci."""
,Quella sensazione fece sembrare come se fossero schiacciati dalla tensione.
,"Capendolo, tutti e tre corsero per le scale, dirigendosi verso lo studio di Kinzo, continuando a non fare rumore."
,Quando salirono in cima alle scale... quell'odore di dolci veleni tipico dello studio di Kinzo li raggiunse.
Ronoue Genji,"""... Mh."""
Shannon,"""Cosa c'è, Genji-sama...?"""
Kanon,"""... La barriera è... distrutta."""
Shannon,"""Huh? ... Ah."""
,"Dopo aver sentito Kanon, guardò la porta dello studio. Un motivo a forma di scorpione era inciso sulla maniglia."
,"Un potente repellente magico. La barriera finale, che proteggeva lo stesso Kinzo. {n}Era stata infranta."
,"Ovviamente, non c'erano segni sulla maniglia visibili all'occhio. Tuttavia loro, che potevano capire cose non percettibili alle persone, erano in grado di accorgersi di un drastico cambiamento..."
Ronoue Genji,"""... Padrone. Padrone...! Sono Genji. La prego di aprire la porta."""
,"Genji disse ciò dopo aver bussato diverse volte, ma non ci fu risposta dallo studio."
Ronoue Genji,"""Shannon, guardaci le spalle. Kanon, cerca nella stanza."""
,"""""Sì...!"""""
,"Kanon poggiò l'orecchio sulla porta, cercando una qualsiasi presenza nello studio."
,"Per proteggere gli altri due, che stavano esaminando la porta, Shannon si girò dall'altro lato, pronta al peggio."
Kanon,"""... Il Padrone dovrebbe essere qui. ... Ma è tutto troppo tranquillo."""
Ronoue Genji,"""Stai dicendo che sta bene?"""
Kanon,"""No. È troppo tranquillo."""
Shannon,"""... Non potrebbe... essere..."""
Ronoue Genji,"""Padrone. Ci perdoni."""
,"Genji tirò fuori dalla tasca una chiave dorata. Era l'unica chiave dello studio esistente, oltre quella di Kinzo."
,"La infilò nella serratura, e la girò con forza. ... A prima vista, sembrava significasse che era una serratura davvero robusta."
,"Tuttavia, ora che la barriera era stata infranta, questa porta era praticamente aperta per chiunque avesse poteri magici..."
,Quel pesante suono significava che la porta poteva essere aperta addirittura da umani.
Ronoue Genji,"""... Chiedo scusa."""
,"Mentre Genji si inchinava rispettosamente, e la sensazione di tensione di Kanon cresceva, e Shannon appariva agitata, entrarono nello studio..."
,Scorsero immediatamente la figura di Kinzo.
,... Sedeva sul divano all'ingresso in modo tale che desse loro le spalle.
,"Genji notò la persona seduta di fronte a lui, e ancora una volta si inchinò profondamente."
,Anche Kanon la notò... e non chinò la testa.
,"Andò di fronte a Shannon e allargò entrambe le braccia, bloccandole il passaggio."
,"Quindi anche senza vedere il volto di quella persona, Shannon si era già fatta una idea di chi fosse..."
Ronoue Genji,"""... Quindi è venuta. Beatrice-sama."""
{f:5:Beatrice},"""Sei Genji? Sei arrivato molto in fretta. Sì, è meglio quando i mobili rispondono velocemente alla chiamata del loro padrone. Molto diversamente da questa persona."""
Ronoue Genji,"""... Quindi è venuto anche Ronove-sama."""
,"Genji diresse il suo saluto verso l'oscurità dietro e alla destra di Beatrice, dove non sarebbe dovuto esserci niente."
,Neanche Kanon e Shannon si sarebbero mai immaginati che ci fosse qualcuno lì.
,"... Tuttavia, l'oscurità rispose immediatamente, e si complimentò per la vista di Genji..."
Ronove,"""Come al solito, non deludi. È passato un bel po'. ... Sei invecchiato parecchio, vero? Hai già raggiunto quest'età?"""
Ronoue Genji,"""Ho vissuto una vita piena. ... Ma sembra che la tua lo sia stata ancora di più, Ronove-sama."""
Ronove,"""Già. Ti ringrazio. ... E Shannon, è passato un bel po' di tempo anche dall'ultima volta che ho visto te. Sei diventata molto bella. E sembra che sia diventata parecchio forte. Questa è una fortuna."""
Shannon,"""... Molte grazie."""
Kanon,"""... Nee-san, ma che cosa..."""
Ronove,"""Questa è la prima volta che ti incontro, Kanon-kun. ... A me, Ronove, è stata affidata il grado di capo del mobilio di Beatrice-sama. ... Io sono un vecchio amico di Genji-san. Sono anche io un mobile, proprio come te. Nonostante il padrone che io servo sia diverso."""
,La tensione non scomparve minimamente dall'espressione di Kanon-kun.
,"... Se un mobile serviva un diverso padrone, poteva essere gentile o brutale o imbroglione."
,"... Se lui si definiva un mobile al servizio dell'odiata Beatrice, allora anche lui doveva essere un essere spregevole..."
{f:5:Beatrice},"""*cackle*cackle*! Sembra che io sia completamente disprezzata. Sembra che tu odi qualsiasi cosa abbia a che fare con me."""
,Beatrice derise apertamente il volto pieno d'odio di Kanon...
,"Poi, Kanon finalmente lo capì."
,Beatrice e Kinzo si stavano godendo una partita a scacchi uno di fronte all'altro sulla scrivania.
,"Ma Kinzo non stava nemmeno tremando. Si stava tenendo la testa con entrambe le mani, con gli occhi chiusi... mentre ragionava sulla sua prossima mossa."
,"... No, era angosciato...?"
Shannon,"""... Padrone..."""
{f:5:Beatrice},"""Ho detto due cose a Kinzo. C'era una buona e una cattiva notizia. ... La buona notizia era che avrebbe avuto la fortuna di rincontrarmi prima che finisse la cerimonia. Quella cattiva era che Kinzo è stato scelto come primo sacrificio della cerimonia."
{f:5:Beatrice},"*cackle*cackle*! Non c'è assolutamente niente che io possa fare. Perché è stato veramente deciso dalla mutevole roulette."""
Kanon,"""... B-Bugiarda. Semplicemente godi nell'uccidere le persone..."""
Shannon,"""Smettila, Kanon-kun..."""
{f:5:Beatrice},"""... Quindi, Kinzo. Non è tempo di accettare la tua sconfitta? ... *cackle*, con questo, la nostra sfida di lunga durata è finita, giusto?"""
Ushiromiya Kinzo,"""..."""
,"Ad una prima occhiata, non si potrebbe riconoscere la situazione attuale su quella caotica scacchiera."
,"... Tuttavia, a giudicare dall'angoscia di Kinzo e dalla maliziosa tranquillità di Beatrice, sembrava che fosse tutto già deciso..."
Ushiromiya Kinzo,"""... È inevitabile... è pure questo divertimento?"""
{f:5:Beatrice},"""Lo è anche per me. ... Risolvere la mia sfida con te può portare una valanga di emozioni, ma ha già sorpassato amore e odio. ... È stato divertente. {n}Molti decenni che non sono stati noiosi...!"""
,"Beatrice fece avanzare la sua regina, e fece la sua mossa finale."
,"... E allora fu, deciso."
{f:5:Beatrice},"""Scacco matto. ... Questo è un tributo finale a te da parte mia. Senza rancore... dormi."""
Ushiromiya Kinzo,"""Heheheh... fuhahaha, haah hah hah hah hah hah hah!!"""
,"Kinzo improvvisamente si alzò e rise, come un cantante d'opera di fronte ad un pubblico gremito e allargando le sue braccia... come se stesse avendo successo in un piano lungo un secolo."
,Quella risata... sputò del cremisi.
,"Fiamme cremisi vennero fuori da dentro di lui, fuoriuscendo persino dalla sua bocca, orecchie, e naso tutte insieme, il suo corpo fu avvolto da fuoco infernale..."
,Ma Kinzo continuò a ridere.
,"Più rideva, più quel fuoco infernale fuoriusciva dal suo intero corpo, e iniziò a carbonizzarlo..."
,"Quelle fiamme diventarono una luce brillante, che brillarono in modo abbagliante sugli oggetti magici per tutta la stanza, e fecero danzare le loro ombre distorte lungo la parete."
,"... Quelle ombre sembravano come i morti all'inferno, in estasi per Kinzo mentre lui bruciava..."
,"E, dopo aver stretto un contratto con la strega, fu una morte estremamente adeguata... secondo un tale patto..."
,"Dopo aver riso e urlato nelle fiamme rombanti per un po' di tempo, Kinzo si accasciò a terra, come se fosse un pupazzo i cui fili sono stati tagliati."
,"Quelle incredibili fiamme sfolgoranti sparirono appena lui fu completamente bruciato, e dopo ciò, tutto quello che rimase fu un cadavere marcio e carbonizzato che ti invoglierebbe a distogliere lo sguardo..."
Kanon,"""... Orribile..."""
{f:5:Beatrice},"""Hmph. Parli tu. Nonostante pensi che sia stato per lui il modo adatto di morire..."""
Kanon,"""... Perché ti sei mostrata...? Hai qualche faccenda con noi...?"""
Shannon,"""Smettila, Kanon-kun. ... Non devi provocare Beatrice-sama."""
Ronove,"""Sembra che li abbia terribilmente spaventati. Pu ku ku ku."""
{f:5:Beatrice},"""Sembra semplicemente che non possa andare d'accordo con Kanon. {n}Non è che tu mi odi così tanto, vero...?"""
,Beatrice sogghignò.
,"Kanon bruscamente distolse lo sguardo, ovviamente triste."
,... La sua reazione fu così diversa da quello che aveva anticipato che fece ridere la strega e il suo maggiordomo.
Ronoue Genji,"""Kanon. ... Tu sei in presenza di Beatrice-sama. Cerca di valutare attentamente il tuo modo di parlare."""
{f:5:Beatrice},"""Oh, non c'è problema, Genji. Lasciagli dire quello che vuole. {n}Sono misericordiosa."""
Kanon,"""... Come se tu fossi misericordiosa...!"""
{f:5:Beatrice},"""Lo sono sempre con coloro che stanno per morire. *cackle*cackle*...!"""
,Kanon fu preso alla sprovvista da quella spaventosa risata... il motivo di Beatrice per essere lì non era solo quello di prendere la vita di Kinzo.
,Il primo crepuscolo richiedeva sei sacrifici. Kinzo da solo non era nemmeno lontanamente sufficiente. ... E loro erano venuti con noncuranza in questo posto...
{f:5:Beatrice},"""*cackle*cackle*cackle*! Non preoccuparti, Kanon. ... Non sarete scelti come sacrifici solo per essere venuti qui. ... Era perché siete stati scelti come sacrifici che siete stati chiamati qui...!"""
Kanon,"""... Ma che...!"""
,Istintivamente lo capì subito...
,"Sei sacrifici erano richiesti per il primo crepuscolo. Dopo Kinzo, di quanti ce ne era bisogno per arrivare a sei?"
,"... In questa villa, il numero 5 fece loro pensare subito al numero dei domestici..."
Ronoue Genji,"""... È questo, ciò che desidera?"""
{f:5:Beatrice},"""Hmm. ... Ringraziami, mobile. Stanotte, i tuoi giorni di sofferenza finalmente avranno fine. Dovresti ringraziarmi, dato che sono venuta a dirtelo."""
Ronoue Genji,"""... Certamente. Se è questo il suo desiderio."""
Kanon,"""... G... Genji-sama..."""
,"Genji fu d'accordo con l'annuncio senza cuore della strega nella sua maniera abituale, senza battere ciglio."
Ronoue Genji,"""Dopo la morte del Padrone, Beatrice-sama è la nostra padrona. Rispondere alla sua richiesta è il nostro dovere finale. ... Shannon. Kanon. Avete svolto bene il vostro servizio fino ad oggi. Quel duro lavoro è ora concluso."""
Ronove,"""... Come mi aspettavo da te, Genji. Come mobile, ti ritengo degno di onore."""
Ronoue Genji,"""Shannon. ... Hai qualche obiezione?"""
Shannon,"""... No."""
Ronoue Genji,"""... Ho sentito che George-sama ti ha donato un anello. Questo è, un rimpianto?"""
Shannon,"""No. ... Quella benedizione è stata più di quanto meriti un mobile. ... Anche solo ricevere l'anello ha già soddisfatto i miei sentimenti."""
,"Paragonata a Genji, Shannon non aveva ancora raggiunto un punto di vista filosofico così alto."
,"Probabilmente c'erano davvero rimpianti rimasti nel suo cuore. ... Probabilmente avrebbe voluto trascorrere un po' più di momenti intimi con la persona dei suoi pensieri, George."
,"... Ma lei se ne era liberata. Dopo aver fatto un singolo respiro profondo, un'espressione impassibile comparve nel suo volto."
Ronoue Genji,"""... Va bene così."""
Ronove,"""Sono un po' sorpreso che tu sia riuscita a calmarti in questa maniera, Shannon. Sembra che anche tu abbia ottenuto una visione filosofica come mobile."""
{f:5:Beatrice},"""Non verserai nemmeno qualche lacrima amara per non essere capace di trascorrere una notte con l'uomo che ami? Che donna noiosa."""
Shannon,"""... Questo sentimento non può essere compreso da quelli come lei, Beatrice-sama. ... Se desidera le nostre vite, la prego di accettarle. Porteremo a termine solennemente questo incarico."""
Ronoue Genji,"""... Esattamente. Ben detto..."""
Ronove,"""Pu ku ku ku. Proprio il tipo di persona che Beatrice-sama non sopporta."""
{f:5:Beatrice},"""Recentemente, questa persona sta avendo una visione piuttosto filosofica delle cose. Ad ogni modo, sembra che l'ultima volta l'abbia torturata troppo. {n}A proposito, non ho fatto lo stesso con Battler?"
{f:5:Beatrice},"... Hmmm. Mi sto rammollendo? O sto difettando nel modo di mettere alle strette? Ad ogni modo, non è proprio divertente."
{f:5:Beatrice},"... Tuttavia, sembra che tu mi intratterrai ancora, giusto? Kanooon?"""
Shannon,"""... Kanon-kun..."""
Kanon,"""..."""
,Paragonato ai due che l'avevano presa filosoficamente... c'era della dolorosa angoscia sul volto di Kanon.
,Lui era ancora troppo giovane per accettare la sua fine senza rimpianti dopo che le era stata annunciata da una strega comparsa all'improvviso...
{f:5:Beatrice},"""... Kanon. Io odio la noia più di qualunque altra cosa. E non è interessante che quegli altri due abbiano ubbidientemente accettato la loro morte. ... Quindi non voglio che tu tradisca le mie aspettative."""
Kanon,"""... Stai cercando di rendermi il tuo giocattolo...?"""
,Kanon realizzò che stava venendo provocato.
,"... Tuttavia, non importa quanta rabbia avesse, il suo avversario era un strega. {n}Lui era un mobile. Non aveva possibilità di vittoria sin dall'inizio."
,"Ma la strega si aspettava che lui lottasse invano e si contorcesse, e ne era impaziente..."
,... Solo pensarci era talmente frustrante da fargli ribollire il sangue.
,"L'unico modo per colpire la strega, era quello di deluderla rifiutandosi di resistere, come gli altri due...?"
{f:5:Beatrice},"""Maggiore delle sette sorelle del Purgatorio, Lucifer. Sorgi."""
Lucifer,"""... Lucifer della Superbia, presente."""
{f:5:Beatrice},"""Kanon. Sarebbe troppo crudele obbligare un mobile a combattere una strega. Non importa quanto ti arrabbi, non puoi avere speranza in una battaglia senza possibilità di successo. Ovviamente, una simile lotta sarebbe noiosa anche per me."
{f:5:Beatrice},"... Perciò, mobile contro mobile. Perché non risolvere tutto con una battaglia fra mobili? Dovrebbe essere abbastanza da permetterti qualche speranza di vittoria, giusto...?"""
Lucifer,"""... La prego, Beatrice-sama. È davvero possibile che io sia inferiore in qualche modo a questo mobile buono a nulla?"
Lucifer,"Come se questo ragazzino carino abbia qualche possibilità contro di me... eheheheheheheheheheheheh."""
Kanon,"""... Ku."""
{f:5:Beatrice},"""Mostrami che tu riesci a battere i miei mobili, i Sette Pugnali del Purgatorio. {n}Se tu li batterai in maniera superba... vediamo."
{f:5:Beatrice},"Ti lascerò scegliere le cinque persone che eviteranno di essere incluse nei 13 sacrifici. Darò il benvenuto nella Terra Dorata alle cinque persone che indicherai senza altre condizioni. ... Che ne dici?"""
,"Kanon capì che stava venendo provocato. ... Tuttavia, la condizione della strega era molto allettante."
,"A questo punto, a Kanon non poteva importare di meno di questa cerimonia malvagia che la strega e gli altri stavano provando a portare avanti."
,"... Al contrario, era molto più importante che rimanesse in vita in modo da poter essere invitato nella Terra Dorata... e avere il suo desiderio esaudito lì da Beatrice..."
{f:5:Beatrice},"""Ti sei lamentato che ne hai abbastanza di essere un mobile, no...? Avvererò il tuo desiderio. Ti donerò quel corpo umano che vuoi così tanto da piangere prima di addormentarti. Che ne dici...? Poi potrai stare insieme a Jessica, giusto? Ooh, semplicemente perfetto. Potresti chiedere che tu e Jessica veniate invitati nella Terra Dorata."
{f:5:Beatrice},"... Se esiti perché solo tu saresti felice, allora puoi aggiungere Shannon e la persona dei suoi pensieri, George, anche... se sei preoccupato per il tuo senso del dovere, allora puoi aggiungere anche Genji."
{f:5:Beatrice},"Hoh! Fanno 5 persone. Non è sufficiente, Kanon? ... Con questa grande ricompensa... *cackle*cackle*cackle*! Non mi farai annoiare, vero...?"""
Shannon,"""... Sta solo giocando con te. Non c'è bisogno di ascoltarla."""
Kanon,"""Io... io non lo sopporto. A te sta bene, Nee-san?!"""
,Beatrice non poté nascondere il suo sorriso malvagio a quelle parole.
Kanon,"""Non mi sta bene. Io voglio essere felice! Ne ho abbastanza di essere un mobile. Voglio diventare umano... e avere un amore normale...! Voglio sapere che... l'oceano è blu, come te!"""
Ronove,"""... Che giovane. Sono geloso."""
{f:5:Beatrice},"""È per questo che mi piacciono i giovani. ... Genji, Shannon, state indietro. Kanon, Lucifer, venite in avanti."""
Lucifer,"""Come comanda."""
Kanon,"""..."""
Lucifer,"""... Hehheheheheheheheheheheh. Non mi piace. ... Il modo con cui mi guardi, come se, nonostante sia impossibile contro Beatrice-sama, potessi vincere contro di me... non mi piace per nulla."""
,Probabilmente era umiliante per Lucifer.
,"... Ma allo stesso tempo, era anche felice di essere stata così fortunata da avere questa preda così carina tutta per lei..."
Kanon,"""... Vieni, mobile della strega. ... Non pensare di poter disprezzarmi per sempre...!"""
{f:5:Beatrice},"""Allora, Battler. Non è uno spettacolo divertente? *cackle*cackle*!"""
Ushiromiya Battler,"""... Dannazione. Sta succedendo un'altra cosa strana... non accetterò il fatto che è una battaglia magica...!"""
{f:5:Beatrice},"""Guarda, guarda, non voltare lo sguardo, guardalo. Guarda, guarda, guarda, guarda! È magia, sono mobili, non importa quanto provi a negare me e la magia, guarda, guarda, guarda, guarda, guarda, guarda!"
{f:5:Beatrice},"Se tutto accade in questo modo proprio di fronte ai tuoi occhi, è tutto inutile, no? Guarda, guarda, guarda, guarda, smettila subito di pensare, ti ho detto che la magia esiste! Ti ho detto che è fantasy! Non chiudere gli occhi, guarda attentamente, guarda, guarda, guarda, guarda, guarda!!"""
Ushiromiya Battler,"""Maledizione, maledizione, maledizione, maledizione... non accetterò le streghe, non accetterò la magia...! Ma, se è così ovvio come ora, cosa dovrei dire?! ... Dannazione, dannazione, dannazione, dannazione!"""
{f:5:Beatrice},"""Su, non voltarti, guarda bene, ok? La magia esiste, è fantasy, quindi smettila di fare il detective."
{f:5:Beatrice},"Lo so, fai davvero schifo a non pensare le cose, giusto? Fermati, feeeeermati, *cackle*cackle*! Guarda, guarda, è ovviamente fantasy, ovviamente fantasy, kihhihihyahyahhyahhyahhyahhyahhyaaaaaahhh!!"""
Ushiromiya Battler,"""Zitta, zitta, zittaaaaaaaaa...!!! Non parlarmiiiiiiii...!!"""
Lucifer,"""... Questo tizio si è fatto ostinato. ... Perché ora non ti scusi e strisci sul terreno per essere stato così presuntuoso da pensare di potermi battere...? Se lo fai, ti perdono, va bene...?"
Lucifer,"Potrei risparmiarti e non strapparti via la pelle mentre sei ancora vivo, e non frustarti su tutto il corpo mentre ti contorci fino alla morte. Hehheheheheheheheh!"
Lucifer,"Sei un ragazzo carino, quindi scusati... se lo farai, ti farò morire gentilmente, gentilmente, mentre sono ancora di ottimo umore..."""
Kanon,"""Silenzio, mobile della strega. ... Non ho intenzione di parlare con te."""
Lucifer,"""S... Stai dicendo che non ti importa nulla di me, vero...?"
Lucifer,"Hehhheheheheheheheheh, quel tuo sguardo irrispettoso... mi ha davvero scocciaaaatoooo!!"""
Shannon,"""... Kanon-kun..."""
Ronoue Genji,"""..."""
{f:5:Beatrice},"""... Non è più forte di quanto lo era contro Satan?"""
Ronove,"""Ecco perché le persone sono spaventose. Qualche volta diventano persino streghe, e trattano i demoni come maggiordomi."""
{f:5:Beatrice},"""Pu ku ku ku ku! Quindi, per chi dovrei tifare?"""
Lucifer,"""... Stai... dicendo che questo tizio è alla pari con me...!"""
Kanon,"""... Non guardarmi con disprezzo. Finché mantieni quell'orgoglio, non puoi assolutamente vincere contro di me."""
Lucifer,"""T-T... Tu parli di Lucifer, la primogenita delle sette sorelle del Purgatorio, e dici che non posso vincere?! C-Che presuntuoso!!"""
Lucifer,"""... Cos..."""
,"Kanon stava disperatamente provando a rimanere vivo, e aveva un forte desiderio di diventare umano."
,Ma Lucifer non sentiva nient'altro che il piccolo desiderio di giocare.
,"... Quindi, si raggiunse questo inevitabile risultato. Potrebbe essere espresso dalla forza degli umani. ... La forza del cuore."
Kanon,"""... Questo è il tuo limite. Non puoi vincere in nessun modo contro di me."""
,"Il locus brillante di rosso si estese dritto dal braccio di Kanon... puntando alla gola di Lucifer, vicinissimo alla punta del mento..."
Lucifer,"""C... Cosa...?! Come ho potuto... c-ci dev'essere un errore..."""
,"Digrignando i denti irritata, provò a negare la verità che stava di fronte ai suoi occhi. ... Ma per quanto credesse nella sua superiorità, non cambiavano i fatti di fronte a lei."
{f:5:Beatrice},"""Hoh. ... Ben fatto, Kanon. Stupendo, non mi hai fatto annoiare. ... Comparata a te, il mio mobile è pietoso. *cackle*cackle*!"""
Ronove,"""... Lucifer. Stai annoiando Milady. Questo avversario era davvero troppo per te...?"""
{f:5:Beatrice},"""Sono delusa, primogenita dei sette pugnaaaali. Kuhhihihihihihihihihihihi...!"""
,Dovrebbe essere sembrato solamente un semplice rimprovero per un estraneo.
,"Però, i mobili che servivano la strega sapevano che tipo di trattamento severo era promesso con quel rimprovero, e capiva ciò che era stato tralasciato..."
Lucifer,"""Whaaaaaaaaaaaaa!! Tu... mobile buono a nullaaaaaaaaaaaaaaaaa!!!"""
,"Lei ululò. ... Abbandonando il suo ultimo frammento di orgoglio, fece esplodere il suo corpo, mostrando la sua vera forma."
,"Quella forma era un pugnale demoniaco, che rimbalzava sui muri che circondavano la stanza..."
Lucifer,"""Come hai potuto mettermi in imbarazzo così!! Ti uccido, ti uccido uccido uccido!! Stupido! Ora non puoi più seguire i miei movimenti!! Non giocherò più, sono davvero arrabbiata, perforerò il tuo cuore in un colpo!!"
Lucifer,"Aprirò un varco attraverso te, e creerò una fontana rosso sangue che raggiungerà il soffitto!! Muooooooooriiiiiiiiiiiiiiiiiiiii!!"""
Shannon,"""K-Kanon-kun...!!"""
,"Dopo il suo scombussolamento, Lucifer, con una velocità ai limiti che l'occhio umano poteva seguire, volò verso il cuore di Kanon..."
,Lucifer confermò che il dolce gusto che sentiva era sicuramente il sangue di Kanon.
,... Ma lo notò subito. ... Non aveva perforato il cuore di Kanon...
{f:5:Beatrice},"""... Hoh. *cackle*cackle*!"""
Ronove,"""Ecco perché gli umani sono spaventosi. ... Desidera del tè nero?"""
{f:5:Beatrice},"""Per ora sto bene. È così interessante che il tè nero non mi serve...!"""
Shannon,"""... K... Kanon-kun..."""
Kanon,"""Così arrogante... è per questo che non puoi vincere contro di me..."""
,Il pavimento era macchiato di sangue colante.
,... Era davvero il sangue di Kanon... ma non stava scorrendo dal suo petto.
,Kanon aveva sacrificato la sua mano sinistra per proteggere il suo cuore...
,Lucifer era arrogante.
,"Anche se le era stato dato abbastanza tempo per capire che questo era un avversario che la poteva mettere all'angolo, anche così, nel suo orgoglio, aveva creduto che fosse un avversario buono a nulla. Era stata disattenta."
