Speaker,Italian (Ars Magica) (Old) (ITA)
Gohda Toshiro,"È un vero piacere fare la vostra conoscenza. Se avete qualche richiesta, chiedete quando volete."""
Ushiromiya George,"""Gohda-san, non ci si vede da tempo."""
Gohda Toshiro,"""George-sama, sì, è molto che non ci vediamo. Permettetemi di aiutarvi."""
Ushiromiya Hideyoshi,"""Come al solito, sei un professionista dell'accoglienza... casomai ti stancassi di questo lavoro, chiamami quando vuoi, ok? Ti assumerei in qualunque momento!"""
Gohda Toshiro,"""Mi fa molto onore. Permettetemi di aiutarla, Hideyoshi-sama."""
,"Gohda-san assistette lo sbarco di ognuno, accogliendoli."
,"Il suo portamento, come si presentava, era raffinato e, come dire, proprio con uno stile professionale."
,"Era davvero molto elegante, in contrasto con il suo robusto aspetto esteriore."
,"Vista la sua travolgente qualità, cosa comune tra omoni come lui, pensavo fosse una persona sinistra, ma fu sorprendentemente raffinato tutto il tempo."
,"Disse che lavorava sull'isola da due anni, ma si capiva che aveva lavorato nello stesso settore, precedentemente."
,"Dopo che tutti furono scesi, la corda per l'ormeggio venne sciolta e la barca cominciò ad allontanarsi dal porto."
,Stava probabilmente tornando al porto principale di Niijima.
,Il capitano salutò da lontano. Maria lo risalutò coscienziosamente.
Ushiromiya Battler,"""... Mmmh, ora che ci penso, mi sono sentito tutto strano per un po', e dev'essere per quello. Non sento il rumore dei gabbiani."""
Ushiromiya Jessica,"""I gabbiani? Intendi gli uccelli?"""
,"Ogni volta che vengo su quest'isola, i gabbiani ci accolgono sempre con quei loro caratteristici ""nyaa nyaa""."
,"E perciò, ogni qualvolta sento quei versi in altri posti, ho la sensazione che sto andando ad una conferenza di famiglia."
,"Eccetto per la piccola parte dove giace la Villa Ushiromiya, Rokkenjima, sembrava essere un paradiso di uccelli selvatici, siccome fu lasciata intatta."
,"L'intera banchina somigliava ad un'enorme colonia di gabbiani, e quest'isola ne era sempre piena."
,"Siccome quei gabbiani non erano venuti a salutarci, mi sentivo un po' solo."
Ushiromiya Rosa,"""Che succede, Battler-kun?"""
Ushiromiya Battler,"""Oh, Rosa oba-san. ... Nah, niente di che, stavo solo dicendo che siccome non si sentono i gabbiani ci si sente un po' soli."""
Ushiromiya Rosa,"""Oh, ora che dici così, è vero. Sebbene siano sempre tanto rumorosi, oggi non se ne vede uno."""
Ushiromiya Maria,"""... Uu-? Perché niente gabbiani?"""
Ushiromiya Rosa,"""Mmmh, forse perché si sono riuniti anche loro in qualche altro posto oggi? Maria, volevi vedere i gabbiani?"""
Ushiromiya Maria,"""Uu-, volevo."""
Ushiromiya Battler,"""Cos'è che li ha fatti sparire tutti? Forse Jessica li ha fatti diventare tuuutti {c:86EF9C:yakitori} e li ha mangiati!"""
Ushiromiya Maria,"""... Uu-?!"""
Ushiromiya Jessica,"""Che diavolo, non dire cose del genere! Maria non capirà!!"""
Ushiromiya Maria,"""Uu-uu-uu-! Jessica Onee-chan li ha fatti diventare yakitori, fatti diventare yakitori! Uu-!!"""
Ushiromiya Jessica,"""No, no! Perché diavolo dovrei fare una cosa simile?!"""
Ushiromiya Battler,"""Giusto, giusto~, Jessica li ha fatti diventare yakitori! Pelle e polpette, fegato e cipo~olla!"""
Ushiromiya Maria,"""Repelle le alette! Fegato e cipollaaa!! Uu-uu-uu-! Ahaha, ahaha! Hahahaha!"""
,"Come presi in giro Jessica, Maria si unì a me e sembrava si stesse divertendo."
,"Ooh, così è una persona che segue l'umore degli altri! Bene allora, da oggi in poi sarai il mio seguace numero uno!"
,"Quando le sorrisi, si irradiò, sembrando super felice e con la mia modesta solidarietà."
Ushiromiya George,"""Non è così, Maria-chan. Sembra che quegli uccelli selvatici siano in sintonia con i cambiamenti temporali e della pressione atmosferica. Probabilmente stasera il tempo peggiorerà. È possibile che siano tornati ai loro nidi."""
Ushiromiya Maria,"""... Uu-. Niente yakitori? Jessica Onee-chan non li ha fatti diventare yakitori?"""
Ushiromiya Jessica,"""No, no!! L'ho detto, non farei mai una cosa del genere! Ora, Battler, ammetti che hai mentito!"""
Ushiromiya George,"""Battler-kun. Maria-chan è una ragazza ingenua, quindi prende ogni cosa seriamente. Dovresti scegliere meglio quali scherzi fare."""
,... George-aniki mi aveva gentilmente ripreso.
,"... Sebbene io sia molto più alto di Aniki, Aniki è pur sempre Aniki. Non c'era altra scelta che scusarsi ubbidientemente."
Ushiromiya Battler,"""E-Ehi, colpa mia, scusa... Maria, era solo un gioco. È solo che oggi i gabbiani si trovano tutti nei loro nidi."""
Ushiromiya Maria,"""... Battler, bugia? George Onii-chan, verità?"""
,"Nonostante si stesse divertendo così tanto, era davvero stata ingannata...? I suoi occhi puri sembravano incolparmi. ... Forse ho esagerato un pochino."
Ushiromiya Battler,"""Sììì, giusto, giusto. Quello che ha detto George è vero. Il tempo è brutto così sono probabilmente tornati a casa per oggi. Ma non vuol dire che se ne sono andati, no? Vero, Oba-san!"""
Ushiromiya Rosa,"""Hai ragione. Domani, quando il tempo migliorerà, sono sicura che torneranno indietro e ci faranno sentire il loro ‘nyaa nyaa. ’"
Ushiromiya Maria,"""Uu-. Aspettano che il tempo si faccia bello per tornare. Aspettano domani. Aspettano che il tempo migliori. Uu-uu-!"""
,"Maria era in un leggero stato d'animo, e attendeva l'indomani quando i gabbiani torneranno e riempiranno i cieli."
,"Inoltre, George-aniki era davvero incredibile nel prendersi cura dei bambini."
,... Ho anche avuto la sensazione che Aniki si sia preso cura di me quando ero un ragazzino sei anni fa.
,"... Aniki, è probabilmente il tuo dono."
Ushiromiya Rosa,"""George-kun è incredibile nel prendersi cura dei bambini. E non lavori in un asilo?"""
Ushiromiya Jessica,"""Ah, George nii-san, sembra proprio tu sia nato per questo. Personalmente, ti ci vedo lì, invece di fare affari in qualche ufficio da presidente di una compagnia."""
Ushiromiya George,"""Oh, no. Lavorare all'asilo è un mestiere piacevole. Ma non è un lavoro dove piacere ai bambini è sufficiente."""
Ushiromiya Rosa,"""Sei veramente modesto, George-kun. Ma anche Battler-kun è abbastanza bravo con i bambini! Prima, anche se solo per un attimo, Maria sembrava davvero divertirsi con lui. Continua a giocare con lei proprio come hai fatto poco fa. Solo, scegli gli scherzi attentamente, ok? *giggle*"""
,"Rosa oba-san, ridacchiando, mi fece una specie di occhiolino."
,"Una vera Madre, pensavo, che è felice che Maria si diverta."
Ushiromiya Rudolf,"""Andiamo, Rosa. E anche voi ragazzini, che diavolo state facendo. Muoviamoci ora!"""
Ushiromiya Rosa,"""Sì, sì, stiamo arrivando."""
,"Il vecchio bastardo sventolava la sua mano per dirci di affrettarci. Ma... sì, dovevamo muoverci."
,Non che fosse troppo tardi avere la stessa discussione dopo aver disfatto le valigie.
Gohda Toshiro,"""Ora, vi guiderò verso l'alloggio dove starete. Prego, da questa parte."""
,Gohda-san chiamò tutti e ci fece strada. Kumasawa-san chiuse il gruppo.
,Un percorso contorto e serpentino portava verso una scura foresta. Era un po' in salita.
,"Immagino che il percorso sia stato fatto in questo modo così che il pendio non si sentisse troppo, ma personalmente, sarei stato più felice se avessero avuto il gusto di fare un po' di scale dritte."
,"... Non c'è dubbio che abbiano fatto la strada contorta di proposito, per dare un effetto di distanza e importanza..."
,"Un po' prima, abbiamo visto una gradinata in pietra stile giardino."
,"... Aaah, da qui in poi, ho alcuni ricordi. Sali queste, e..."
,"In cima alla gradinata in pietra, vedemmo una meravigliosa casa per gli ospiti."
,"La sua facciata era ovviamente bellissima, ma, ancor di più... non avremmo potuto attraversare le sue porte senza che il nostro cuore venisse rapito dallo splendore di quell'incantevole roseto che si estendeva dinanzi a noi."
Ushiromiya Hideyoshi,"""Aaah~! Anche quest'anno, come sempre, è una meraviglia... è una vera delizia per gli occhi..."""
,"Dopo aver salito la scalinata, le persone che erano state accolte nel giardino di rose diedero voce alle loro impressioni, uno dopo l'altro."
Ushiromiya Eva,"""Non sono meno vivaci quest'anno? Forse perché l'estate non è stata abbastanza calda."""
Gohda Toshiro,"""Lo credo anch'io. Quando lo si compara con la fioritura dell'anno passato, è un peccato che quella di quest'anno sia un po' inferiore."""
,"Anche così, era un delizioso giardino di rose. Ricordai che ogni anno, prima di sei anni fa, un enorme ammontare di rose mi accoglieva."
,"... Questo giardino di rose era la prima cosa ad accogliere le persone che vengono a Rokkenjima. Perfino i nostri parenti, che vengono ogni anno, non riescono a trattenere il loro stupore."
,"Inoltre, lo vidi come un ‘power-up’ del giardino di sei anni fa presente nei miei ricordi."
Ushiromiya Kyrie,"""È incredibile ogni volta che lo si vede. Sarebbe veramente fantastico avere un giardino di rose del genere."""
Ushiromiya Rudolf,"""Arrenditi. Chi se ne prenderebbe cura poi? Le rose sono un vero inferno, tra insetti e malattie di cui preoccuparsi."""
Ushiromiya Rosa,"""Beh, da quel che ho sentito, Kyrie Nee-san si prende cura delle sue rose ogni giorno e fa sì che nessun insetto ci si avvicini, giusto?"""
Ushiromiya Rudolf,"""Eh? Di cosa stai parlando?"""
Ushiromiya Kyrie,"""Esatto. Nel mio caso, siccome le mie rose vanno a cercare insetti, diventerei una pianta carnivora per entrambi."""
Ushiromiya Rudolf,"""... Oh, è questo quello che intendevi. Onestamente, Rosa, smettila con questa cosa oggi, ti dispiace? Ho già raggiunto il limite con queste cose, ok."""
Ushiromiya Rosa,"""Immagino. Dopotutto, sei un donnaiolo a livello genetico...!"""
Ushiromiya Kyrie,"""Va tutto bene, Rosa-san. Se una rosa mi da troppi impicci, la taglio direttamente alla radice."""
Kumasawa Chiyo,"""Hoh-hoh-hoh-ho, davvero un argomento pericoloso."""
Ushiromiya Hideyoshi,"""Gli uomini popolari vanno sempre a braccetto col rischio. Spero davvero di nascere un po' più carino nella mia prossima vita!"""
Ushiromiya Rudolf,"""Hideyoshi nii-san, te lo ripeto, io non sono popolare con le donne. ... E tu Kyrie... smettila, mi stai spaventando. Non è già appassita la mia rosa?"""
Ushiromiya George,"""Ehi, Maria-chan, vieni a vedere qui. Queste rose sono particolarmente splendide."""
Ushiromiya Maria,"""... Queste rose sono splendide. ... Uu-!"""
Ushiromiya Battler,"""Mmh~~, che dolce profumo... elegante, proprio come me~e."""
Ushiromiya Jessica,"""Ehi, falla finita! Maria finirà per imitarti e si farà male con le spine!"""
,"Appena mi avvicinai per annusare il profumo delle rose, mi urlò contro."
,"... Impossibile pensai, ma quando mi girai Maria stava imitando ogni mio movimento, facendo sorridere George-aniki."
Ushiromiya George,"""Ehi, Maria-chan, sii prudente. Le spine delle rose possono far male."""
Ushiromiya Maria,"""... Uu-? ... George Onii-chan. Solo questa rosa è strana. Uu-."""
Ushiromiya Jessica,"""Strana? Cos'ha?"""
,Maria indicò una rosa. Capii immediatamente il suo disagio.
,"Nel mezzo di quelle splendide rose, solo quella stava appassendo."
,"Non è che c'era proprio una ragione specifica. Se ci sono rose in salute, allora ci sono anche rose che appassiscono."
,"Sebbene tutte le altre fossero in buono stato, una non lo era, e sembrava preoccupare seriamente Maria."
,"... Si sentiva, probabilmente, sola e separata dai suoi compagni."
Ushiromiya George,"""Quindi, ti senti triste perché è l'unica che non è in salute...?"""
Ushiromiya Maria,"""... Uu-. Le altre sono ben curate, solo questa è rovinata."""
Ushiromiya Jessica,"""Beh, è perché tutte fioriscono e poi appassiscono. Invece di appassire in anticipo, immagino si possa dire che abbia fiorito più veloce delle altre rose."""
Ushiromiya Battler,"""Sì, hai ragione. Immagino che sia fiorita al massimo, abbia svolto il suo dovere e sia andata a riposarsi. Non dovresti agitarti tanto."""
Ushiromiya Maria,"""... Uu-."""
,Sembrava che la pura sensibilità di Maria le stesse provocando qualche dolore emotivo per la rosa che stava appassendo da sola.
,"Sebbene avesse capito la logica, la sua tristezza pareva indelebile."
Ushiromiya George,"""Su, Maria-chan, perché non ci occupiamo di questa rosa finché non torniamo a casa?"""
Ushiromiya Maria,"""Uu-?"""
,George-aniki si alzò in piedi e cercò qualcosa nella sua tasca. Quel che aveva tirato fuori era la cartina di una caramella che Maria aveva mangiato in aereo.
,La arrotolò e ci avvolse quella rosa come una specie di segno di riconoscimento.
Ushiromiya Jessica,"""Eeehi, è davvero carina!"""
Ushiromiya George,"""Ecco, un segno di riconoscimento per questa rosa. Più tardi, vieni a portarle dell'acqua. Sono sicuro che Miss Rosa ne sarà felice."""
Ushiromiya Maria,"""... Uu-! Ti porterò dell'acqua!"""
Ushiromiya George,"""Sarebbe carino dare a Miss Rosa un nome. Penso che ne sarà felice, e riuscirai a riconoscerla meglio."""
Ushiromiya Maria,"""Un nome...? Un nome... Uu-... uu-..."""
,"Maria, a braccia incrociate, con la sua solita faccia cupa, cominciò a spremere le meningi..."
,Almeno sembrava aver completamente dimenticato la sua tristezza. Proprio come ci si aspetterebbe da Aniki.
Ushiromiya Jessica,"""George nii-san, da come posso ricordare, tu sei sempre stato super comprensivo. Degno di rispetto."""
Ushiromiya Battler,"""Giusto. Immagino sia proprio nato in quel modo. Dobbiamo cominciare ad ascoltare i suoi suggerimenti!!"""
Ushiromiya Hideyoshi,"""Questo giardino qui, era così splendido sin da quando voi eravate bambini?"""
Ushiromiya Eva,"""Quando lasciai la Villa, cominciò a diventare davvero qualcosa. Ma prima, il giardino era più semplice, ma sono comunque ancora affezionata a quello. Nii-san ci giocherellava troppo, con il suo leggermente pessimo gusto. Era meglio come era prima."""
Ushiromiya Hideyoshi,"""Eva, devi pensare positivo! Lascia perdere il passato, devi ammirare la bellezza del giardino di adesso. In questo modo, il tuo cuore troverà pace."""
Ushiromiya Eva,"""Non intendevo dire quello... stavo solo dicendo che avrei voluto farvi vedere come era prima questo giardino."""
Gohda Toshiro,"""Ora, voi tutti, se non vi spiace... vi guiderò alle vostre stanze."""
,"Gohda-san chiamò tutti per vedere se erano pronti, ma i nostri cuori erano stati completamente rapiti dal giardino di rose, dopo un anno di assenza, e non lo avevamo minimamente ascoltato."
,"Siccome non eravamo un gruppo turistico, non è che avevamo un preciso orario da seguire."
,"Oltretutto, visto che i nostri parenti stavano visitando la loro vecchia casa, pieni di nostalgia, non è che dovevano essere spronati da qualcuno o qualcosa."
,"Comprendendo la situazione, Gohda-san continuò ad attendere, sorridendo sempre, fino a che i nostri parenti si stancarono delle rose e gli chiesero di dirigerli alle camere..."
Ushiromiya Hideyoshi,"""Oh...! Eeehi! Guarda chi c'è, Kanon-kun! È da tanto che non ci si vede, come te la passi?!"""
,Hideyoshi oji-san urlò all'improvviso.
,Nella direzione verso cui indicava... c'era un ragazzo snello.
,"Vedere qualcuno così basso dopo quell'omone di Gohda, probabilmente enfatizzava la sua snella statura."
,Il ragazzo stava trasportando alcune attrezzature da giardinaggio e simili su una carriola.
,"Quando realizzò di essere stato chiamato, mise giù la carriola, tolse il berretto e chinò la testa."
Kanon,"""... Buon pomeriggio."""
,"... Probabilmente era più giovane di me. Realizzai, dal suo stato d'animo, che era anche lui un domestico."
,"Aveva risposto al saluto di Hideyoshi oji-san, ma sembrava asociale, in fondo."
,Era un saluto che mancava di sentimento.
,Appena Gohda notò il nostro interesse si spostò dalla parte del ragazzo e ce lo presentò.
Gohda Toshiro,"""Battler-sama, ve lo presento. È uno dei domestici che lavorano nella Villa Ushiromiya. ... Kanon-san, saluta il nostro ospite."""
Kanon,"""... Piacere di conoscervi. Io sono il domestico... Kanon ({p:0:嘉音})."""
,"Sì, la mia prima impressione non fu sbagliata, dava la sensazione di essere un asociale, o forse uno che parla poco."
,"Al contrario di Gohda-san, che era straordinariamente educato come domestico, non importa quello che facesse, aveva un atteggiamento di inesperienza tipico della sua età."
,"Quando Gohda-san lo esortò a bassa voce di presentarsi, il ragazzo chiamato Kanon gettò lo sguardo a terra."
Gohda Toshiro,"""Kanon-san. Non potresti forse dare un'accoglienza più calorosa...?"""
Kanon,"""... No. ... Perché noi... siamo mobili."""
,"Sembrava che non si stesse rifiutando di salutarci, eppure, dava l'impressione di non avere altra scelta se non di stare in silenzio, senza sapere cosa aggiungere alla sua presentazione."
Ushiromiya Jessica,"""Ah, uh, Kanon-kun è timido, è quel genere di persona che non parla molto. {n}È poco diplomatico, ma in fondo è davvero una brava persona! Non farti un'idea sbagliata...!"
Ushiromiya Jessica,"Hai lavorato qui per tre anni, vero? Quindi, sei stato assunto qui un anno prima di Gohda-san, giusto Kanon-kun?"""
,"Anche se non aveva fatto una cattivissima impressione, Jessica lo spalleggiò rapidamente."
,"... Capisco, apparentemente l'essere asociale è qualcosa che va contro di lui dopotutto."
Ushiromiya Battler,"""Bene, piacere di conoscerti. Io sono Battler! Ho diciotto anni, e tu?"""
Kanon,"""..."""
,"Un silenzio, come per soppesare se fosse una domanda a cui avrebbe dovuto rispondere o meno. ... E di nuovo, Jessica si fece avanti."
Ushiromiya Jessica,"""Um, uhh...! Se non ricordo male, ha due anni in meno di noi quindi... sedici, giusto?"""
Kanon,"""... Sì... esatto."""
,"Sembrava che se avesse potuto scegliere, avrebbe preferito non dirci la sua età."
,Il suo non volerlo fare probabilmente era perché pensava che sarebbe stato guardato dall'alto in basso.
,"... Mi ricordo che quand'ero alla sua età, odiavo che mi venisse chiesta l'età dagli adulti."
,"... Capisco, sedici eh? Dev'essere un periodo delicato. ... In quel caso, ho chiesto qualcosa che non avrei dovuto chiedere."
Ushiromiya Battler,"""Heh he~, sono contento che abbia quasi la nostra stessa età! Non sentirti a disagio e chiamami Battler! E io ti chiamerò Kanon!"""
Kanon,"""... La ringrazio molto. Ma basta il pensiero... Battler-sama."""
,Jessica sembrava abbattuta per qualche ragione. Sembrava stesse pensando che la mia impressione su Kanon stava peggiorando a causa del suo rifiuto.
,"Beh, quella Jessica probabilmente non riusciva a capire il cuore volubile di un maschio a quest'età."
,"Come ragazzo più grande, anche se solo di due anni, che l'avrebbe guidato nell'adolescenza, mi feci carico di capirlo."
Gohda Toshiro,"""Kanon-san, potresti almeno essere un po' più cortese? Anche un viso sorridente fa parte dei doveri di un domestico."""
Kanon,"""... Mi scuso. ... Farò uno sforzo."""
Kumasawa Chiyo,"""Hoh-hoh-ho... Gohda-san, Kanon-kun sta facendo del suo meglio, no?"""
,Sembrava che fosse stato già ripreso per la sua scortesia. E a quanto pare non era migliorato neanche un po'.
,"Gohda-san mantenne il suo sorriso forzato, ma lasciò scappare un piccolo sospiro di rassegnazione."
Kanon,"""... Ho ancora del lavoro da svolgere. ... Se volete scusarmi."""
,Sembrava ormai che anche lo stesso Kanon si sentisse a disagio nel restare qui in silenzio ancora un secondo di piò.
,"Dopo un ennesimo inchino forzato, si volse e riprese a spingere la carriola."
,"E proprio allora, improvvisamente, la carriola barcollò e cadde, spargendo la terra."
,"Immagino che la carriola, con la sua singola ruota, sia inciampata in un sasso e abbia perso l'equilibrio."
Gohda Toshiro,"""Cos'hai combinato... presto presto, pulisci in fretta...!"""
,"Dal momento che Gohda-san era insistente sul fatto che dare una brutta impressione di fronte agli ospiti fosse una vergogna per un domestico, egli spronò Kanon a bassa voce."
,"Kanon-kun, che avrebbe capito benissimo anche senza che gli venisse detto, senza dire una parola riprese la carriola e con essa tutti gli oggetti caduti."
,"Sembrava fosse tutto ok con oggetti da giardinaggio più leggeri, pale e simili, ma d'altra parte sembrava aver qualche problema a trasportare dei sacchi di fertilizzante."
Ushiromiya Jessica,"""Va tutto bene? Sei così sbadato. Ecco."""
Gohda Toshiro,"""Milady, sporcherete i vostri indumenti. Per favore, lasci fare a noi."""
,Gohda-san prese la pala che Jessica aveva sollevato con un gesto elegante.
,Dietro di lui c'era Kanon-kun che continuava ad avere problemi con il fertilizzante.
Ushiromiya Maria,"""... Uu-. Sporcherete i vostri indumenti?"""
Ushiromiya Battler,"""Non preoccuparti, quelli che indosso non sono poi così eleganti."
Ushiromiya Battler,"Oltretutto, odio i ragazzi che al ristorante fanno raccogliere alla cameriera la forchetta che hanno fatto cadere."""
,"Sollevai gli altri sacchi che erano caduti. Certo, non erano leggeri, ma per me era un gioco da ragazzi."
,Kanon-kun rivolse i suoi occhi sorpresi verso di me. Era il volto di una persona che non avrebbe mai pensato di ricevere aiuto da un ospite.
Kanon,"""... B-Battler-sama... è sufficiente... mi occuperò io del resto, quindi..."""
Ushiromiya Battler,"""Non preoccuparti! Può non sembrare, ma ho un fisico ben piazzato! Heheh!"""
,"Dal momento che Kanon-kun dava l'impressione di una persona nel pieno della crescita, era bloccato per via di un corpo debole."
,Ho pensato che un peso del genere fosse un po' troppo per lui.
Ushiromiya George,"""È piuttosto pesante, vero? È normale che sia difficile per te. Kanon-kun, non preoccuparti."""
Ushiromiya Battler,"""Ok, è il mio momento. E con questa siamo pari per la questione della barca, giusto?"""
Ushiromiya Jessica,"""Ha! Come se le buffonate di prima potessero esser risolte così! Ah-hah-hah-ha! Più tardi, racconterò a Kanon-kun quanto sei stato divertente, Battler!"""
Ushiromiya Maria,"""Cadeeeeere, cadeeeere!! Uu-uu-uu-!!!"""
,"Come dissero queste parole, impilai i sacchi nella carriola."
Kanon,"""... Imploro il vostro perdono per avervi fatto assistere a questa spiacevole scena."""
Gohda Toshiro,"""Molto bene, per ora basta così. Prego, puoi andare."""
,Permettere che un qualcosa di così vergognoso fosse visto dagli ospiti a cui doveva esser dato il benvenuto... dev'essere stato terribilmente imbarazzante per un domestico..
,"Pressato ad andarsene da Gohda, Kanon-kun si allontanò."
Ushiromiya Eva,"""Sei troppo severo con lui, Gohda-san. Non sarebbe stato meglio se l'avessi aiutato, senza fare il prepotente?"""
Gohda Toshiro,"""... Non ci ho pensato. Chiedo profondamente il vostro perdono."""
,"Senza mutare minimamente il suo sorriso, Gohda-san si scusò elegantemente."
Ushiromiya Hideyoshi,"""Kanon-kun è bravo in un sacco di cose... tutto qua, essere giovane gioca a suo svantaggio. Un vero peccato."""
Ushiromiya Rudolf,"""È un'età pungente. Dovresti essere delicato con lui. Domestici zitti e muti sarebbero perfetti. Giusto, Kumasawa-san?"""
Kumasawa Chiyo,"""Hoh-hoh-hoh-ho, Rudolf-sama, siete veramente cattivo!! Non c'è alcun domestico più silenzioso di me, ovviamente!"""
,"Tutti risero ironicamente a quella spudorata bugia. Persino lei stessa non ci credeva, nemmeno nei suoi sogni più profondi. Lo disse per farci rilassare."
,"Già, questo è il genere di carattere che aveva Kumasawa baa-chan."
,"L'atmosfera che si era un po' irrigidita si volse in una risata, grazie all'umorismo di Kumasawa-san."
Ushiromiya Kyrie,"""Vorrei posare le valige il più presto possibile. Gohda-san, come siamo disposti nelle stanze?"""
Gohda Toshiro,"""Dovreste essere divisi come l'anno scorso. Vi farò strada. Prego, da questa parte."""
,"Ci dirigemmo verso una casa degli ospiti raffinata, semplice ed elegante. {n}Essa sarebbe stata la nostra sede temporanea per una notte."
Kanon,"""..."""
,Kanon li osservò da oltre una siepe mentre entravano nella casa degli ospiti.
,"Poi, posò gli occhi sui sacchi pesanti del fertilizzante, impilati nella carriola."
,"Nella sua mente, continuava a pensare all'errore commesso in precedenza. Battler, grande e grosso, aveva sollevato i sacchi impilati vicino a lui, quei sacchi che Kanon non poteva sollevare, come se fossero stati piume."
,Era veramente difficile per un osservatore esterno immaginare quale emozione aveva scatenato in Kanon quel favore.
,"Ma, bastava la sua testa china per dare l'impressione che c'era stato qualcosa che non poteva semplicemente lasciare stare."
,... Parole mormorate scapparono dalle sue labbra. Ma quelle parole che aveva mormorato erano talmente silenziose che non raggiunsero nemmeno le sue stesse orecchie.
Kanon,"""... Anche io..."""
,"Kanon abbassò la testa, mordendo lentamente le sue fini labbra..."
Ushiromiya Battler,"""Ricordo il giardino di rose, ma... non ricordo per niente questa casa per gli ospiti. È stata costruita recentemente?"""
,"Su un qualcosa che sembrava essere un cartello era scritto ‘Toraian’ (Rifugio dell'Ospite), ma visto che tutti la chiamavano casa degli ospiti, imparai a fare lo stesso."
,La casa degli ospiti in stile occidentale nuova di zecca che si affacciava sul giardino di rose aveva un magnifico design reso con cura per essere in armonia col giardino.
Ushiromiya George,"""Esatto! È stata costruita due anni fa. E da allora, ci hanno fatto dormire qui."
Ushiromiya Jessica,"""Hehe, questo posto è più divertente di quella vecchia inutile villa che conoscevate. E voglio che anche la mia camera sia messa qui!"""
Ushiromiya Maria,"""Uu-! Anche Maria la vuole! Vuoleee!"""
,"... Immagino possiate dire che anche casa mia era signorile, ma ero convinto che fosse totalmente ordinaria in confronto alla villa."
,"Lo sfoggio di ricchezze era scioccante, per aver costruito una così imponente casa degli ospiti per degli ospiti che arrivavano circa una volta all'anno."
Gohda Toshiro,"""Eva-sama, Hideyoshi-sama. Prego, fate uso di questa stanza. Rudolf-sama, Kyrie-sama, prego usate questa stanza qui."""
Ushiromiya Eva,"""Ah sì, questo posto è grazioso ed elegante, è piuttosto gradevole, no? Lo stile occidentale è davvero fantastico."""
Ushiromiya Hideyoshi,"""Se è solo per due o tre giorni, penso che lo stile occidentale sia a posto, ma se bisogna rimanere più a lungo, allora dev'esserci certamente lo stile giapponese! {n}I giapponesi si rilassano meglio sul tatami."""
Ushiromiya George,"""... Haha, hanno litigato sul costruire la nostra nuova casa in stile giapponese o occidentale. Mamma porta ancora rancore verso Papà per aver iniziato i lavori in stile giapponese, e bisticciano in proposito tutto il giorno."""
Ushiromiya Jessica,"""Sono davvero gelosa, George nii-san, i tuoi genitori vanno così d'accordo. I miei sono così freddi. Ma, a parte questo, quando si tratta dei miei voti sono sempre d'accordo."""
,"Tutte le stanze sembravano essere per due persone. Ne ero riconoscente, perché per questo motivo non sarei stato costretto a dividere la stessa stanza col vecchio bastardo, con la scusa di essere una famiglia."
,"Realizzai che i miei genitori non sarebbero stati in grado di divertirsi con qualcuno come me attorno, ihihi."
Ushiromiya Kyrie,"""Cos'è quel sorriso spaventoso? Stai pensando a qualcosa di sporco, vero?"""
