Speaker,Italian (Ars Magica) (Old) (ITA)
,"Orgoglioso di se stesso come se avesse vinto qualcosa, spaziò lo sguardo sui presenti."
,"Stava probabilmente sperando che Natsuhi lo elogiasse, ma lei subito evitò il suo sguardo..."
,"Ovviamente, anche Kanon sapeva di quella scala."
,"... Tuttavia, per proteggere il segreto di Kinzo, aveva fatto finta di proposito di essersene dimenticato..."
Shannon,"""Ma con questo tempo e i venti forti... non sarà troppo pericoloso...?"""
Nanjo Terumasa,"""Sono d'accordo. Anche se qualcuno si ferisse seriamente, non potremmo portarlo in ospedale fino a domani, giusto...?!"""
Ushiromiya Kyrie,"""... Il vento potrebbe non soffiare così forte nel cortile. Credo valga la pena di dare almeno un'occhiata."""
Gohda Toshiro,"""Ma seriamente, arrivare al secondo piano sarà una bella impresa...! {n}Quando dovevamo pulire i nidi degli uccelli, quasi tutti i domestici si tirarono indietro per il pericolo, ed è in quel momento che io, vostro umile domestico, ebbi un ruolo importante nel gestire spettacolarmente la situazione. Uhahahahahahahaha...!"""
Ushiromiya Hideyoshi,"""Bene, allora non c'è problema! Prendiamo una scala che raggiunga-"""
Ushiromiya Eva,"""E sembra che qualcuno qui abbia già esperienza con questo genere di cose."""
Gohda Toshiro,"""... Hahahahahaha... huh?"""
,"Dal momento che il cortile era circondato da muri su tutti e quattro i lati, anche se la pioggia cadeva pesante, il vento quasi non soffiava lì."
,"Fortunatamente, la tettoia sporgeva un po', quindi anche la pioggia non era così insopportabile."
Ushiromiya Rudolf,"""Bene. Proviamo a sollevare la scala. ... Fate attenzione. Non fatevi male."""
Ushiromiya Battler,"""Certo..."""
,"Rudolf e Battler portarono la scala speciale, che era stata pensata per lavorare in posti alti."
,Due ombrelli seguivano i due. Shannon e Kanon stavano tenendo gli ombrelli riparandoli dalla pioggia.
Ushiromiya Rudolf,"""Non importa se ci bagniamo. Tornate al riparo. ... Gohda-san! Anche se ti fanno male le ginocchia, puoi almeno tenere ferma una scala, vero?!"""
Gohda Toshiro,"""S-Sì-Sì-Sì...! Se solo avessi abbastanza Hyaluronan, salire la scala non sarebbe affatto un problema... Mi dispiace tanto..."""
,"Gohda si fece avanti per sostituire Shannon e Kanon. Vedendo ciò, Kyrie soffocò una risatina."
Ushiromiya Battler,"""Papà, martello."""
Ushiromiya Rudolf,"""Ecco. ... Battler, ti piace la ginnastica, eh?"""
Ushiromiya Battler,"""Non allo stesso modo in cui voglio bene al mio grande papà carpentiere{p:0:♪}"""
Ushiromiya Rudolf,"""Tu, piccolo monello. ... Cavoli, mi sa che dovrò mostrare a questo mio figlio il mio lato buono ogni tanto. Battler, Gohda-san. Tenete ferma quella scala. {n}E guardate in su, d'accordo? La mano potrebbe scivolarmi e vi arriverebbe questo martello in testa."""
Ushiromiya Battler,"""Non preoccuparti. Lo prenderò e ti ci romperò la testa."""
,"Dopo aver messo in tasca il martello che avevo preso per rompere la finestra ed essersi scrocchiato le dita, Rudolf cominciò a salire la scala..."
Shannon,"""Rudolf-sama... sarà al sicuro...?"""
Ushiromiya Kyrie,"""Nessuno problema. Quel tipo potrebbe senza dubbio essere in un film d'azione. E poi, gli sport sono uno dei suoi punti forti."""
Ushiromiya Rudolf,"""... Vorrei che mi spiegassi come la mia bravura col pattinaggio dovrebbe aiutarmi a salire scale a pioli ... {p:0:♪}Io sono Ina Bauer, sempre in un gran peri{p:0:～}colo... o com'era."""
Ushiromiya Kyrie,"""Riuscirà a non morire, quindi non c'è di che preoccuparsi. ... Cosa più importante, siamo davvero fortunati che le tapparelle non siano abbassate. Non è cosa comune tirarle giù nello studio di Papà per la notte?"""
Shannon,"""S-Sì. Quando ci è permesso entrare e uscire, le apriamo e chiudiamo al mattino e alla sera."""
Kanon,"""... Però, penso che fosse stato deciso che una cosa del genere non fosse necessaria al momento, perciò è stata lasciata aperta."""
Ushiromiya Kyrie,"""Capisco. ... Papà sarà piuttosto arrabbiato, no? ... Se suo figlio gli spacca la finestra ed entra mentre sta dormendo."""
Kanon,"""... Questo... probabilmente..."""
Ushiromiya Kyrie,"""Sarebbe fantastico non dover rompere la finestra, non pensate?"""
Shannon,"""..."""
,Sia Shannon che Kanon... sapevano che Kinzo non esisteva più in questo mondo.
,"Natsuhi aveva ordinato loro di interferire il più possibile... ma arrivati a questo punto, non c'era nulla che potessero fare."
,"... Avevano tentato di intervenire facendo finta di non sapere della scala che poteva arrivare alla finestra del secondo piano, ma..."
,"Per colpa del vantarsi di Gohda, la scala era stata scoperta..."
,Rudolf salì con attenzione.
,... Molto presto avrebbe raggiunto la finestra al secondo piano.
,"Mentre faceva ciò... Shannon e Kanon lo fissavano, con espressioni inquiete..."
,Dopo ciò... cosa accadrà?
,A loro due. A Madame. ... Al Padrone.
,"... Fra poco, Rudolf raggiungerà la finestra."
{f:5:Beatrice},"""... Quindi, è già arrivata la fine per la barriera di questa stanza."""
Ushiromiya Kinzo,"""Hahah. I soldati stanno scalando le mura, cercando di arrivare dall'altra parte. {n}Il momento della resa è davvero davanti ai nostri occhi. ... Sono pronto a venir cancellato in qualsiasi momento."""
{f:5:Beatrice},"""Non possiamo lasciare che accada. Devi rimanere in vita, anche se significa mangiare terra. ... Pensa a cosa accadrà dopo. Per ora scappa da questo luogo."""
Ushiromiya Kinzo,"""Puoi anche dire così, ma cosa posso fare? ... Eva e gli altri sono ancora fermi in corridoio e Rudolf si sta avvicinando alla finestra. Non c'è modo di ritirarsi attraverso la porta o la finestra."""
Ronove,"""In tal caso, magari potrebbe nascondersi sotto il letto."""
Ushiromiya Kinzo,"""... Hmph. Quindi non mi è nemmeno data la possibilità di aspettare l'arrivo dei miei nemici sul mio trono?"""
{f:5:Beatrice},"""Avresti potuto farlo quando eri vivo. Ma ora sei un fantasma che Natsuhi e io abbiamo riportato in vita. I fantasmi dovrebbero fare ciò che i fantasmi fanno meglio e nascondersi sotto il letto o dentro un armadio."""
Ushiromiya Kinzo,"""Una cosa del genere ingannerà davvero i loro occhi...? Cielo, cielo."""
Gaap,"""... Non preoccuparti. Sarò con te. Ti farò scappare all'ultimo momento."""
Ushiromiya Kinzo,"""Sarà pericoloso per te. Anche se sei un demone, non ne uscirai illesa se vieni bruciata dalla tossina anti-magia."""
Gaap,"""Stai tranquillo. ... Ad ogni modo, prima che il mio cuore cominci a battere veramente, le cose devono mettersi davvero male."""
Ushiromiya Kinzo,"""Confortevole. ... Ho capito. Mi nasconderò sotto il letto."""
Ronove,"""... Milady. Rudolf raggiungerà la finestra molto presto."""
{f:5:Beatrice},"""Gaap. Ho cambiato idea. Proteggerò io questo posto. Nasconditi assieme a Ronove."""
Ronove,"""Cos'ha detto...? Al contrario. Non abbiamo forse deciso di lasciare a Gaap questo posto e portare lei al sicuro, Milady?"""
,"Anche se Ronove avrebbe dovuto essere abituato ai suoi capricci, questo lo sorprese per la prima volta in tanto tempo."
,"... Anche se Beato era la potente regina, era anche una pedina importante che non doveva essere esposta al pericolo."
,"Benché fosse forte, correre in prima linea senza un piano non sarebbe stata una mossa degna di lode."
Gaap,"""Che razza di capriccio è questo? ..."""
{f:5:Beatrice},"""Soltanto un capriccio. Non mi piace così tanto la noia da poter semplicemente sorseggiare del tè lasciandoti fare tutto il lavoro...! Ho appena sentito il bisogno di buttarmi subito nella mischia...!"""
Gaap,"""... Capisco. È il tuo gioco, dopotutto. Fai come vuoi. Io sorveglierò con attenzione i cadaveri del primo crepuscolo che ho cancellato per accertarmi che non accada loro nulla."""
{f:5:Beatrice},"""Scusami per averti rubato il tuo momento di gloria."""
Ronove,"""... È davvero sicura, Milady?"""
{f:5:Beatrice},"""Dovresti sapere che mi piace mettermi in mostra ancor più dei miei tre pasti giornalieri. Non ho fatto altro che mangiare il turno di Gaap. Non preoccuparti...!"""
,... Ronove e Gaap rimasero in silenzio. Entrambi se ne erano già accorti.
,"Lady Bernkastel, che usava Furudo Erika come pedina, era un'avversaria terribile."
,"... Anche questa battaglia probabilmente sarebbe stata terrificante. Beato non poteva esporre Gaap, sua amica, a questo pericolo..."
,"Beato aveva bluffato dicendo che non stavano così le cose, ma Ronove e Gaap l'avevano già capito."
,"Perciò, dopo essersi accertati della determinazione di Beato ancora una volta e vedendo che la sua era una decisione ferrea... annuirono in silenzio e lo accettarono."
Gaap,"""Capisco. ... Ti lascerò questo posto. Faccio il tifo per te. ... Fai attenzione."""
{f:5:Beatrice},"""Sì. Per favore, tieni d'occhio quanto vuoi i miei sforzi...!"""
Ronove,"""... Lady Bernkastel probabilmente comincerà a esporre l'assenza di Kinzo tirando in ballo una camera chiusa. ... Gli scontri in una stanza chiusa normalmente sono il capo in cui Gaap è esperta. ... Le regine sono comandanti per la loro predisposizione a combattere in campo aperto. ... Non sarà una battaglia facile."""
{f:5:Beatrice},"""Ne sono pienamente consapevole. Attualmente servo Natsuhi. Non ha senso per me guardare il suo pericolo dall'alto e lasciare che se ne occupi Gaap."""
Ronove,"""... Ho capito. ... Le auguro fortuna nella vostra battaglia."""
Gaap,"""Fai attenzione... se diventa una stanza completamente chiusa, non saremo in grado di entrare ad aiutarti."""
{f:5:Beatrice},"""Riderò loro in faccia per un po', e se le cose si mettono male prenderò Kinzo e me la darò a gambe. È semplice. Con la porta e la finestra, il passato e il futuro tra cui scegliere, è pieno di posti dove scappare. Ovviamente non la lascerò diventare una camera chiusa."""
Gaap,"""... Anche se non ci vedrai, faremo il tifo per te da molto vicino. ... Buona fortuna."""
{f:5:Beatrice},"""Certo."""
,"Gaap e Ronove divennero uno stormo di farfalle dorate e sparirono, e Kinzo si fuse nell'oscurità sotto il letto."
,"Poi, anche Beato divenne un turbinio di farfalle dorate e si confuse con lo studio..."
,"Dopo ciò, tutte le figure e i segni di vita erano spariti dallo studio, che riguadagnò un silenzio come se nessuno fosse mai stato lì da principio..."
,Poi... la sagoma di Rudolf cominciò a farsi visibile al di là delle tende della finestra.
Ushiromiya Rudolf,"""Papà...!! Se sei lì, rispondi! Papààà!"""
,"Mentre gridava, colpì la finestra."
,Il suo equilibrio era così incerto che soltanto bussando alla finestra gli sembrava di rischiare la vita.
,"Ma ovviamente, questo era Rudolf, il vanesio."
,"Decidendo che non poteva fare niente di stupido con così tante persone che guardavano da sotto, soppresse la paura dell'altezza... e bussò forte sulla finestra."
Ushiromiya Battler,"""... Avanti Nonno... non ci sente...?"""
Gohda Toshiro,"""C-Chissà... spero non gli cada il martello..."""
Ushiromiya Kyrie,"""Quanti secondi sono passati?"""
Kanon,"""... 30 secondi da quando ha bussato alla finestra."""
Shannon,"""Quindi... la romperà... d... davvero? Umm, il Padrone... si arrabbierà tantissimo..."""
Ushiromiya Kyrie,"""C'è una persona che è stata tanto gentile da vantarsi di come ricevere quell'ira sia compito suo, quindi non c'è di che preoccuparsi. ... Rudolf-san! È abbastanza. Fallo...!"""
Ushiromiya Rudolf,"""Certo...! Diamine Papà, è meglio che non ti lamenti dopo che l'avrò spaccata."""
,"La colpì diverse volte, e alla fine si aprì un buco grosso quanto un pugno nel vetro."
,"A causa dell'appoggio instabile, ciò richiese un rande sforzo..."
,"Usando abilmente la punta del martello, spostò di lato i frammenti ora rotti del vetro e aprì maggiormente il buco, vi infilò dentro la mano, e sbloccò la finestra."
,"Poi, con gran difficoltà, Rudolf riuscì in qualche modo ad aprire la finestra, e il suo corpo si infiltrò nello studio."
,"In seguito, si lasciò cadere sul pavimento, usando tutto il suo corpo per sentire il sollievo di avere un terreno sotto i piedi."
Ushiromiya Rudolf,"""... Papà! Sono Rudolf. Rispondimi!"""
,Non sarebbe un'esagerazione dire che lo studio di Kinzo era una piccola villa che si era creato all'interno della magione.
,Uno studio. Una biblioteca. Un posto per dormire. E un bagno con doccia. {n}Era divisa in diverse stanze.
,"... Esatto, con tutto questo a portata di mano, non sarebbe difficile spendere giornate in questo studio senza mai uscire."
,"Il letto era vuoto. C'erano segni su di esso che facevano sembrare che qualcuno ne fosse uscito, ma non si vedeva nessuno."
Ushiromiya Rudolf,"""... Questo accade un sacco nei film di ninja. Qualcuno scopre che il letto è ancora caldo, quindi il suo proprietario non può essere andato lontano."""
,"Rudolf provò a mettere la mano sul letto, ma non sentì alcun calore."
,Non solo non c'era calore... era completamente freddo come il ghiaccio.
,E il letto non era la sola cosa fredda.
,"... L'aria nella stanza... e perfino la sua presenza, se era quella la parola adatta... ... era fredda quanto il ghiaccio."
,"A Rudolf, sembrò che Kinzo fosse sgattaiolato via da questa stanza molto tempo fa..."
Ushiromiya Rudolf,"""... Però, è stata pulita con cura. Ci sono segni che qualcuno ci ha vissuto. ..."""
,Pieghe nel letto. Il leggero spostamento della sedia.
,"Qua e là, c'erano vari segnali che indubbiamente sarebbero stati puliti o sistemati se qualcuno fosse entrato per riassettare il letto."
Ushiromiya Rudolf,"""Per quanto posso capire a occhio, Papà deve essere uscito dal letto almeno diverse ore fa..."""
,Sarebbe all'incirca lo stesso lasso di tempo del brutale caso di omicidio.
,... Sembra che non possiamo essere davvero sicuri che l'assenza di Kinzo e il crimine non abbiano nulla a che fare l'uno con l'altro.
,"Per il momento, Rudolf si affacciò alla finestra e disse a Kyrie e gli altri nel cortile di tornare su dato che stava per sbloccare la porta."
,"Poi, spinse il pulsante sulla scrivania dello studio e aprì il lucchetto automatico della porta."
,"Ci fu un pesante suono metallico, e Natsuhi e gli altri corsero dentro immediatamente..."
Ushiromiya Natsuhi,"""P... Padre... buongiorno..."""
Ushiromiya Rudolf,"""Mi spiace, ma non sono Papà. ... Sono stato io ad aprire."""
Furudo Erika,"""... Kinzo-san era lì?"""
Ushiromiya Rudolf,"""No. ... Sembra che qualcuno sia sgattaiolato via dal letto, ma non si può dire cosa sia successo."""
Ushiromiya Eva,"""E Natsuhi Nee-san è stata l'ultima persona ad incontrarlo, giusto...? Attorno alle 23:00 la scorsa notte. Mi chiedo se significhi che si è dileguato fuori dallo studio in qualche momento successivo e se ne sia andato da qualche altra parte..."""
Ushiromiya Natsuhi,"""Q... Questo... m-ma nostro Padre è una persona volubile... a volte era solito dire di aver avuto all'improvviso una rivelazione in un sogno, essersi svegliato nel cuore della notte, e aver vagato per la villa. Non è così, dottor Nanjo...?"""
Nanjo Terumasa,"""Nn... s-sì, è già successa prima una cosa simile... in ogni caso... umm, è una persona volubile. G-Giusto, Kumasawa-san...?"""
Kumasawa Chiyo,"""... Hoh... hohoho. È vero... potrebbe aver avuto qualche genere di strano sogno ed essere scivolato fuori dal letto... accade spesso, sì..."""
Ushiromiya Hideyoshi,"""E allora dove se l'è svignata...?! Questo significa... che c'è una buona possibilità che Papà sia stato coinvolto nel crimine?!"""
Ushiromiya Eva,"""... Visto? Avremmo dovuto controllare che Papà stesse bene fin dall'inizio, no?"""
Ushiromiya Natsuhi,"""... Nn..."""
Ushiromiya Eva,"""Non possiamo essere sicuri che non sia in questa stanza. Magari il colpevole l'ha legato e chiuso nell'armadio o qualcosa del genere."""
Furudo Erika,"""... Buona idea. Cerchiamo."""
Ushiromiya Natsuhi,"""Q... Questo è il prezioso studio del capofamiglia... non potete toccare ovunque senza una ragione...!"""
Furudo Erika,"""Ah già, è vero, devo dirti una cosa, colpevole-san."""
,"Quando Natsuhi sentì pronunciare queste parole proprio di fronte a lei, il suo cuore raggelò."
,... Ma era soltanto capitato che Erika fosse giusto davanti a Natsuhi per caso mentre lo diceva. Aveva diretto le sue parole alla stanza in generale.
,... Non stava parlando a Natsuhi in particolare...
,"Natsuhi diede le spalle ad Erika, tentando di far sì che non si notasse la sua espressione inquieta..."
Furudo Erika,"""... Io ho una memoria fotografica. Se provi a modificare la scena del crimine nascondendo delle prove, lo saprò immediatamente. ... Per favore non deludermi facendo un passo falso qui. Non credi che qualunque giallo dove il ‘who dunnit’ è risolto per un errore del colpevole o una confessione accidentale sia solo di terz'ordine?"""
Ushiromiya Natsuhi,"""... N... Non so di cosa tu stia parlando, ma cerca di trattenerti dal fare affermazioni incaute. ... Padre, siete qui...?! Rispondetemi per favore...!"""
,"Natsuhi cominciò a camminare per la stanza chiamando a gran voce, rifiutando di lasciar parlare ancora Erika."
,Qualcuno bussò. Kyrie e gli altri che erano andati in giardino erano tornati.
Ushiromiya Kyrie,"""Perciò Papà non è qui dopotutto?"""
Ushiromiya Rudolf,"""Potrebbe essere legato e rinchiuso da qualche parte qui intorno. Lo stavamo giusto cercando."""
Ushiromiya Battler,"""... Sono sorpreso che sia riuscito a chiudersi in un posto del genere per tutto quel tempo."""
Shannon,"""..."""
Kanon,"""... Arrenditi, Nee-san. ... Non possiamo cambiare nulla ora."""
Shannon,"""Mi chiedo... cosa pensi di fare Madame..."""
Kanon,"""... Venir ripagata per tutte le menzogne che ha detto fino ad ora."""
Kumasawa Chiyo,"""... Shh. ... Lasciamo il destino nelle mani di Dio."""
Shannon,"""S... Sì..."""
Kanon,"""..."""
,"Molte persone si affaccendavano per il vasto studio di Kinzo, guardando qua e là."
,Nell'armadio e nella doccia. Perfino nel frigorifero e sotto la scrivania dello studio.
,"... Guardarono dappertutto, quasi come se fossero il ‘lupo’ in una partita a nascondino."
,"... Tuttavia, non solo non furono in grado di scorgere Kinzo, non riuscirono a trovare nemmeno un solo segno sospetto..."
Ushiromiya Natsuhi,"""S-Sembra chiaro che nostro Padre non è qui. ... È abbastanza. Per favore non disturbate oltre il suo prezioso studio."""
Kumasawa Chiyo,"""Giusto, giusto... non c'è nulla che il Padrone odi di più che spostare le cose senza il suo permesso..."""
Ushiromiya Eva,"""Papà non si trova da nessuna parte. ... Forse è davvero stato coinvolto nel crimine...?"""
Ushiromiya Natsuhi,"""... P-Però non possiamo esserne certi..."""
,Natsuhi distolse lo sguardo ancora una volta.
{f:5:Beatrice},"""... È tutto a posto, Natsuhi."""
Ushiromiya Natsuhi,"""... Siamo davvero con le spalle al muro... nella remota probabilità che qualcuno fosse entrato nello studio, avevo pianificato di ingannarlo dicendo che probabilmente era uscito a passeggiare da qualche parte. ... Però..."""
Ushiromiya Kinzo,"""Hmph. Nessuno crederebbe che mi vestirei per una tranquilla passeggiata di mezzanotte in una villa dove è avvenuto un omicidio e molte persone sono state uccise. Anche se non escluderei di poter fare una cosa del genere."""
