Speaker,Italian (Ars Magica) (Old) (ITA)
Belphegor,"""Dai, lavoriamo. Non facciamo aspettare gli ospiti. Lavoriamo attentamente e prendiamocene cura. Non lasciate fare niente agli ospiti. Rendeteli pigri, rendeteli accidiosi, fateli ingrassare come maiali. Ahhahaha!"""
{f:5:Virgilia},"""... Beatrice. Battler-kun. Da questa parte."""
,"Il Nonno e Virgilia erano in piedi sul pianerottolo in cima alle scale, richiamandoci."
,"Dopo che Beato e io girammo la testa per vedere che cosa stesse succedendo, salimmo insieme le scale."
,"Dall'atrio, sembrava un palco molto alto."
,"Un piccolo tavolo era sistemato lì, così come una pezzo di pergamena e una penna d'oca vecchio stile."
,"Vidi che strani caratteri magici e giapponesi erano scritti affianco. ... E sotto di essi, erano scritti molti nomi."
,"Ce ne erano 17. ... Il Nonno era il primo, ed erano stati firmati lì i nomi di tutti."
,Le persone arrivate nella Terra Dorata probabilmente avevano firmato una dietro l'altra.
Ushiromiya Kinzo,"""Battler. Ora che sei qui, si sono tutti riuniti. Ascolta attentamente."""
{f:5:Virgilia},"""La Terra Dorata non è un mondo sorretto solo da potere magico. È richiesta la cooperazione e l'approvazione di tutti gli umani che qua ricevono felicità. Per questo scopo, dobbiamo raccogliere qui le firme di tutti."""
Ushiromiya Kinzo,"""L'ultima volta, la porta per la Terra Dorata fu infine aperta, ma tu ti rifiutasti di firmare. ... Anche se probabilmente non te lo ricordi. Dato che ti rifiutasti di firmare, questo mondo fu ancora una volta sigillato nell'oscurità."""
Ushiromiya Battler,"""... A sentirlo dire così... suona come se fossi l'unico testardo, e che sia stato un fastidio per tutti in vari modi..."""
{f:5:Beatrice},"""Questo perché la tua testardaggine è autentica. Sembra che tu abbia ereditato da Kinzo qualcosa in più del solo sangue."""
,"Beato rise amabilmente. Mi sarei dovuto sentire come se mi stesse prendendo in giro, ma senza pensarci, andai insieme a lei, ridendo e scherzando."
{f:5:Beatrice},"""La magia è un miracolo. ... I miracoli non possono essere completi fino a quando non ci credono tutti. ... E, quando tu alla fine hai creduto, questo miracolo... la Terra Dorata si è completata."""
Ushiromiya Battler,"""... Sembra che sia stato davvero un fastidio. ... Quindi, cosa dovrei fare...?"""
{f:5:Virgilia},"""Prima di tutto, firma qui. Poi, Beatrice, firma qui."""
Ushiromiya Battler,"""... È difficile usare una penna d'oca. ... Whoa, l'ho versato."""
{f:5:Beatrice},"""Che stupido. Versare inchiostro è di cattivo auspicio. Non riesci almeno a scrivere in fretta il tuo nome? Stai guizzando come un verme. *cackle*cackle*cackle*cackle*cackle*...!"""
Ushiromiya Battler,"""Parli proprio tu...! Non scriverlo in {c:86EF9C:katakana}! Beatrice è un nome con stile, quindi scrivilo in corsivo! Stai facendo piangere il tuo nome e la penna!"""
{f:5:Beatrice},"""St, stai zitto, a scuola non ti hanno detto di non usare il corsivo nei test?"""
Ushiromiya Kinzo,"""Questa è una cerimonia solenne. Fate silenzio."""
{f:5:Virgilia},"""Molto bene. Abbiamo riunito le due firme, nonché il modulo per il patto. ... Entrambi voi, il vostro giuramento per favore. Inizieremo con Beatrice. Metti la tua mano sull'accordo, e fai giuramento."
{f:5:Virgilia},"... ‘Come strega buona, Beatrice giura di continuare i suoi studi d'ora in poi per portare felicità alle persone’. ... Dillo."""
{f:5:Beatrice},"""... Hm... hmm... è-è un po' imbarazzante."
{f:5:Beatrice},"... Come strega buona, Beatrice giura di continuare i suoi studi d'ora in poi per portare felicità alle persone. ... Va bene così?"""
Ushiromiya Kinzo,"""Accettabile. Battler è il prossimo."""
{f:5:Virgilia},"""Nello stesso modo, Battler-kun. Metti la mano sul patto e fai giuramento. ... ‘Come membro della Terra Dorata, Battler giura di servire per il bene della propria felicità e per quella del suo prossimo’."""
Ushiromiya Battler,"""Ah... come membro della Terra Dorata, Battler giura di servire per il bene della propria felicità e per quella del suo prossimo. ... Anche io sono imbarazzato..."""
Ushiromiya Kinzo,"""Ascoltate, tutti quanti...!! Qui e ora, abbiamo raccolto i giuramenti di tutti e 18 gli umani che accettano la Terra Dorata...!!"""
,"Quando Kinzo lo annunciò, tutti applaudirono insieme, lodandoci."
,"... Dato che ero stato io l'unico testardo e quello che era stato un fastidio, mi sentii un po' a disagio nell'essere quello più festeggiato."
{f:5:Virgilia},"""E con questo, in accordo con gli antichi riti, chiediamo a Battler-kun, l'ultimo a prestare giuramento, di firmare l'invito per la Terra Dorata. ... È qualcosa che invita la Strega Dorata, Beatrice, nella Terra Dorata. Quest'ultima invita la Strega Dorata attraverso il consenso di coloro che l'hanno accettata, e diventa completa."""
Ushiromiya Kinzo,"""Battler, lo leggerò a voce alta. Ascolta attentamente. ... ‘Noi 18 accettiamo Beatrice come Strega Dorata, e le diamo il benvenuto nella Terra Dorata’."""
Ushiromiya Battler,"""Che ti succede? Tu non verrai invitata a meno che io non ti mandi un invito?"""
{f:5:Beatrice},"""Sembra che sia la cerimonia. Mi fa sentire a disagio. Perché non la finiamo subito? Sono affamata da un bel po'."""
Ushiromiya Battler,"""... Ora che ci penso, stavo solo mangiucchiando cibo in scatola e non ho ancora mangiato niente di buono. Sbrighiamo in fretta questa firma."
Ushiromiya Battler,"Che cos'è? ‘Io ti accetto come strega’. ... Huh? È piuttosto semplice. Maledetto Nonno, esagerandolo così tanto."""
{f:5:Beatrice},"""Su, su, veloce."""
{f:5:Virgilia},"""Firma, proprio qui."""
Ushiromiya Battler,"""... Huh...?"""
{f:5:Beatrice},"""In fretta."""
{f:5:Virgilia},"""Firma."""
,"... Con dei sorrisi un po' strani e spiacevoli, loro due iniziarono a chiedermi di firmare..."
,"In quel momento, un incredibile suono, come di una finestra di vetro che si rompe, si propagò nell'atrio, e il vivace tumulto si sciolse di nuovo nel totale silenzio."
,"Lasciai cadere la penna d'oca e mi girai, provando a vedere che cosa stesse succedendo."
,Quando lo feci... da dove proveniva lei?
,"... Un'umana che prima non era di sicuro lì, poco fa stava nel centro esatto dell'atrio... guardando in alto verso di noi."
,Chi è quella...? Una ragazza? Probabilmente è della stessa età di Jessica e me.
,... Ma non conoscevo quel volto. E neanche nessuno delle altre persone la conosceva.
{f:5:Beatrice},"""... C... Chi sei tu?! Chi è?! Da dove vieni?! Quelli senza invito non sono necessari nella mia festa. Domestici, prendetela!!"""
Lucifer,"""Come lei comanda!! Circondatela!!"""
,"Le Sette Sorelle del Purgatorio la circondarono in sette direzioni, tirando fuori spade magiche che disegnarono loci viola e bloccandola."
,"E dal nulla, apparirono in gran numero scompigliati domestici dalla testa di capro, circondando quella ragazza."
,"Oltretutto, le Sorelle Chiester si ergevano di fronte a Beato come un muro, preparando un arco dorato e tirando indietro la corda..."
,"""..."""
,Ma quella ragazza non si mosse affatto.
,"... Al contrario, continuava a fissare noi sul pianerottolo, come se non le importasse per nulla."
,... Chi sta guardando...? Beato? Il Nonno?
,... Non può essere... me...?
,"Sì. ... Quella ragazza mi stava fissando dritta negli occhi... con aria feroce. {n}Poi, dopo che i nostri sguardi si incrociarono perfettamente, lei gridò."
,"""Non devi firmarlo!!! Accetterai la tua stessa sconfitta?! Non farti ingannare dalla strega!!!"""
Ushiromiya Battler,"""... Huh? Dalla strega... huh?!"""
,"In quel momento, qualcosa di incredibilmente forte mi sollevò per la nuca."
,... C-Cosa sta succedendo...?!
,"E dopo che mi fecero girare... vidi Virgilia, con un sorriso pauroso sul volto, e le sagome muscolose dei mostri caprini..."
,Uno di essi che sembrava alto 2 metri mi stava stringendo con un braccio spesso come un tronco...!
{f:5:Virgilia},"""Hohhohohohohohohohohohoho... non c'è bisogno di dar retta ad un ospite non invitato. Vieni, firma anche tu. Su questo giuramento scritto. ‘Ushiromiya Battler accetta l'esistenza delle streghe’. Dai ora, firma il giuramento scritto...!!"""
Ushiromiya Battler,"""Ow... owowowowowowowowowowowow!! D-Dannazione, lasciami andare!!!"""
,"Mentre i mostri caprini mi stringevano con la forza in una morsa, mi obbligarono a prendere la penna d'oca."
,"... Non riuscivo neanche a toccare il pavimento con i piedi, figurarsi resistere...!"
{f:5:Beatrice},"""Battleer, perché opponi resistenza? Non stavi per firmare di tua volontà...? {n}Non cambiare idea ora, dopotutto ciò, va beeeeeene?"
{f:5:Beatrice},"Non hai pensato per un istante... che potesse andare bene accettare le streghe? L'hai pensato, veeeeero? Kukkikikikkakkakakakakakakakakaka!!"""
Ushiromiya Battler,"""... Io... sono stato... i... ingannato...? È folle... Beato, non è quel tipo di..."""
{f:5:Beatrice},"""..."""
{f:5:Beatrice},"""... Hi... hihhihahhahhahaaaaaaaaah!!"
{f:5:Beatrice},"Scusa, Battler, sono quel tipo di persooooooooooona!! Aah, è inutile ora, sembra che i {c:86EF9C:naniwa-bushi} sentimentali non vadano d'accordo con me!! Maestra, conto su di lei per usare tutta la sua forza!! Quello è stato un ruolo talmente semplice da recitare, e mi sono così annoiata!"
{f:5:Beatrice},"Io non so chi tu sia, ragazza!! Ma ti massacrerò a morte, ti ridurrò in poltiglia e ti schiaccerò fino a quando non penzoleranno dei fili, va beeeeeeeeeeene?! Ti farò rimpiangere di essere nata come donnaaaaaaaaaaaa, hyahhaaaaaaaaaaaaaaaaaaahh!!"""
,"Come Beato agitò la sua pipa dorata, l'enorme candelabro appeso nell'atrio fu folgorato, e da questo, cadde un terribile fulmine viola...!"
,"Sarebbe dovuto essere un attacco diretto alla ragazza proprio sotto di esso, incenerendola."
,Tuttavia... non le era stato torto un capello.
{f:5:Beatrice},"""Hoh...!! Quindi vale la pena che ti sia mostrata senza invito...!! Dimmelo! Dimmi il tuo nome!!"""
,"""Non ho nessun nome da dirti. ... Ma più importante"
,"... idiota!!! Per quanto ancora ti devi far ingannare?!! Rammollito!! Sbrigati a capirlo!! Questa è tutta una trappola della strega!!"""
,Quelle parole erano dirette a me.
,"... Questa è tutta... una trappola della strega, dici...?"
,Non può essere... Beato si è ravveduta e ha giurato di diventare una strega buona...
Ushiromiya Battler,"""... Beato... chiamarla trappola... è una bugia, vero...? Ti prego... dimmi che è una bugia..."""
{f:5:Beatrice},"""... Scusa, Battleer. È stato piuttosto interessante."
{f:5:Beatrice},"... Ancora, stavo provando solamente a fare quello che la Maestra mi aveva detto, ma ha funzionato davvero bene!"
{f:5:Beatrice},"Non importa come, dopo aver fatto del male ed esplorato gli abissi della crudeltà, comportandosi opportunamente da incompetente e dolce, ottieni un sacco di punti per la barra della benevolenza, gius-to?"
{f:5:Beatrice},"Ho sentito che i cattivi che sono dolci e poi impazziscono sono piuttosto popolari di questi teeeempi, giusto? Anche così, tu hai esaminato molti manga, anime, e {c:86EF9C:galge} che sono popolari recentemente, capisciiii?"
{f:5:Beatrice},"E a te, proprio come previsto, è bastato un ‘lacrime per favore’, e sei crollato!!"
{f:5:Beatrice},"Hihhyahhahhahahahahahahahahahahahaha, i-diota, che persona davvero semplice!! La chiamerò ‘la Strategia del Sole e del Vento del Nord’. *cackle*cackle*cackle*!!"""
Ushiromiya Battler,"""... Come hai potuto... m... maledetta... bastarda... come hai potuto ingannarmi...!!"""
{f:5:Beatrice},"""......"
{f:5:Beatrice},"... Sì, quell'espressione è quella che più ti si addice. Quella tua espressione premurosa non è compatibile con me. La mia schiena prudeva, e provavo freneticamente a resistere. *cackle*cackle*cackle*cackle*!!"
{f:5:Beatrice},"È un vero peccato, le streghe non si ravvedono{p:0:☆}"
{f:5:Beatrice},"Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! Lei si occupi della firma, Maestra! Questa ospite non invitata è la mia preda!!"""
{f:5:Virgilia},"""Vieni, non puoi più rifiutare di firmare. ... Dai, guarda. Firma e offri il tuo corpo, la tua mente, e la tua anima...!!"""
,"Quando Virgilia sollevò il mento come segnale, i mostri caprini, con forza ancora maggiore di una morsa, costrinsero il mio braccio ad avvicinarsi alla pergamena...!"
,"Owowowow... questi qui stanno provando a farmi firmare, anche a costo di rompermi il braccio..."
,"In quel momento, una luce di un rosso acceso esplose con me al centro, spazzando via le streghe e i caproni."
,Quella ragazza mi ha salvato...?! M-Ma chi diavolo è? Non ne ho la più pallida idea!
,"""Per quanto ancora hai intenzione di continuare a giocare in un posto del genere...? Falla finita. Sono invidiosa."""
Ushiromiya Battler,"""... Sono felice che tu mi abbia salvato, ma questo è un modo piuttosto crudele per dirlo. ... Scusa, ma chi sei...?"""
,"""... Strega di Rokkenjima!! Restituiscilo!!"""
{f:5:Beatrice},"""Kuhhahahahahahahahah!! Chi lo farebbe, sciocca!! Battler è il mio giocattolo. {n}Il mio giocattolo preferito nell'intero mondo...!!"
{f:5:Beatrice},"Non mi stancherò di lui, non lo getterò via, e non lo darò a nessuno!! {n}Anche Battler si sta divertendo al massimo. Insieme a me, si sta divertendo così tanto a giocare. Non importa chi tu sia, non ti lascerò diventare un ostacolo...!!"""
,"""Già, sembra che tu ti stia divertendo parecchio. Mi rende così invidiosa, è irritante!! In un posto del genere, sghignazzando e trascorrendo momenti chiassosi con tutti!"
,"Dato che sei circondato da tutte queste bellissime streghe e venendo viziato, deve essere così divertente che non vuoi tornare indietro!!"""
Ushiromiya Battler,"""... S... Stai parlando con me...? Aspetta aspetta, ti sei fatta l'idea sbagliata...! Anche per me è doloroso! Che intendi, divertente? Non sai niente delle mie difficoltà...!"""
,"""Che vuoi dire, difficoltà!!! Ti sei divertito a vivere con Padre e Madre, hai giocato con tutti i cugini, e hai ottenuto di giocare con simpatiche streghe per tutta l'eternità!"
,"Non ti rendi conto della tua felicità?! Non sai che sono invidiosa di tutti voi?! Così tanto che voglio unirmi pure io!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*!! Mi spiace, ma devo rifiutare. Mi accontento del giocattolo che ho. Una volgare come te non si addice alla mia scatola dei giocattoli!"""
,"""Sì, capisco. Chi giocherebbe mai con una come te? ... Ma un po' ti ringrazio. ... Per aver portato tutti insieme in questo modo."""
Ushiromiya Battler,"""... Chi... sei tu... non puoi essere..."""
{f:5:Beatrice},"""Capisco, è così...? Sì, ho capito, so chi sei! ... Capisco, quindi tu sei la pedina che Lady Bernkastel ha messo in gioco. Mi piace!!"
{f:5:Beatrice},"Perché non invitarti ufficialmente alla mia festa!! Ti inviterò...!! Insieme con Battler, giocherò piacevolmente, vi romperò, ucciderò, schiaccerò, vi ridurrò in cenere, vi mischierò alla pasta del pane e vi cucinerò fino a quando non diventerete soffici!! Fuhhahahahahahahahahahahaaaaaaaaaaahh!!"""
,"""... Aaah, è inutile, è tutto inutile! Non ci riuscirai! Su Rokkenjima nell'anno 1986. ... Esporrò tutto ciò che è successo alla luce del sole!"
,"Ti insegnerò che non sei altro che un cristallo di ghiaccio che teme la primavera della verità! Preparati, Strega Dorata! Beatrice!!!"""
