Speaker,Italian (Ars Magica) (Old) (ITA)
,"Era anche un suono che annunciava che quella folle giornata, il 4 ottobre, era finalmente giunta a termine... e che l'ancora più folle, l'incredibilmente folle giornata del 5 ottobre era iniziata."
,Il suono andò scemando... e potei sentire una risata sinistra esplodere dal nulla...
,Ebbi la sensazione che la voce provenisse dal firmamento... e guardai in alto verso il cielo.
,"... Quel che vidi lì... fu una donna che non avevo mai visto prima d'ora. {n}No, non è vero che non l'avessi mai vista. ... L'avevo vista quel giorno una volta."
,"Sì, nel ritratto appeso nella villa..."
,Gli abiti erano diversi... ma il viso era identico a quello della strega del ritratto...
,"Aaah, chi voglio prendere in giro... so già chi sia questa persona...!!"
Ushiromiya Battler,"""... S... Sei tu Beatrice?!!!"""
{f:5:Beatrice},"""Yahhoooooooooi, Battleeeeeeeeeeeeer...!!"""
,"Dal balcone del secondo piano... sotto un ombrello, a sporgersi e ad agitare allegra la mano... era senza alcun dubbio... la strega del ritratto... Beatrice...!!"
,Forse il piano prevedeva che il capo si godesse un panorama a vista d'uccello mentre i servi caproni mi torturavano a morte...?!
,"Rinsaldai la presa sulla lancia, e, immaginando caproni emergere dalle ombre circostanti e dall'ingresso per poi circondarmi, mi misi in guardia su tutti i fronti..."
{f:5:Beatrice},"""Ahhaha, rilassati, non c'è nessun altro qui a parte noi, vedi? Senza i mobili caproni, senza demoni-maggiordomo o la Maestra, e neppure il demone che è mia amica stretta."
{f:5:Beatrice},"E, senza le farfalle dorate che aiutano a formare la mia carne, non ci sono cerchi magici, né invocatori che facciano da testimoni!! ... Sai che significa questo?"""
Ushiromiya Battler,"""Non ne ho idea. Smettila di blaterare..."""
{f:5:Beatrice},"""È vero che ti ho incontrato diverse volte in questo mondo. Quasi come se ci fossimo mancati per poco. ... Come sai, il vostro semplice esistere e dubitare di me riempie con una tossina questo mondo di esseri umani."
{f:5:Beatrice},"Quasi come solidi bastioni che rafforzano le difese attorno a te, il re! E attraverso diverse partite, ho fatto avanzare pedine una dopo l'altra, le ho divise, messe all'angolo, demolendo poco a poco i tuoi bastioni."
{f:5:Beatrice},"Poi una piccola fessura si è infine aperta, e ho mandato avanti un alfiere, in modo che potesse avvicinarsi a te. ... Ma come sai, gli alfieri sono pedine con punti ciechi."
{f:5:Beatrice},"Fintanto che resti sui quadranti neri, un alfiere nero può disporre di una grande influenza, ma se fai solo un passo ritirandoti su un quadrante bianco, anche se ti circondo tutt'intorno, non potrò toccarti."
{f:5:Beatrice},"È perciò che in questo gioco sono avanzata mandando vari pezzi da te, in modo che tu non potessi restare su di un quadrante bianco, obbligandoti a mostrarti di fronte a me, colei che controlla i quadranti neri accanto a te."
{f:5:Beatrice},Tuttavia!!
{f:5:Beatrice},"Adesso ci sono feritoie su ogni centimetro dei tuoi bastioni, e io potrò far avanzare non un alfiere, ma una vera e propria regina!! Sai che tipo di pedina è una regina?"""
Ushiromiya Battler,"""Una torre+alfiere. ... È questo che stai cercando di dire? ... Che ora, non solo controlli i quadranti neri che sono parte dell'illusione della strega, ma sei stata in grado di inserirti tra i quadranti bianchi del mondo degli umani come ti pare e piace...?!"""
{f:5:Beatrice},"""Ben detto!! Hai chiamato i quadranti in cui esistono le farfalle dorate, mie servitrici, ‘l'Illusione della Strega’, e senza un testimone, hai teorizzato che fossero false e ne hai negato l'esistenza, giusto...? *cackle*cackle*, Io lo so...!!"
{f:5:Beatrice},"Proprio per questa ragione, sono discesa sui quadranti bianchi così, apertamente!! Non preoccuparti, più tardi chiamerò farfalle dorate e caproni, demoni e streghe in abbondanza! Se lo desideri, ti inviterò alla Terra Dorata!!"
{f:5:Beatrice},"Lì, qualsiasi desiderio può essere esaudito...!! Wahhahahahahahahahahahahahaha...!!"""
Ushiromiya Battler,"""... È come se adesso qualcuno avesse fatto cadere una bottiglia d'inchiostro sulla scacchiera che è quest'isola."""
{f:5:Beatrice},"""Capisco, che bel paragone...! *cackle*cackle*, presto, anche tu verrai ricoperto d'inchiostro. Finalmente sarai coperto dal nero più profondo, e diventerai di certo un re nero...! Sei davvero da compatire adesso, mentre anneghi in un mare d'inchiostro, non è così?"""
Ushiromiya Battler,"""No, ti sbagli. Concederò che l'isola è stata completamente macchiata di nero dalla tua bottiglia d'inchiostro... ma resta ancora un quadrante bianco."""
{f:5:Beatrice},"""Hoh, dove...?!!"""
Ushiromiya Battler,"""Lo spazio sotto i miei piedi. ... Il tuo inchiostro fatto di magia ha cercato di coprire tutta l'isola, ma non può ricoprire la terra su cui si trovano i miei piedi. ... Anche se quest'isola appare macchiata del nero più oscuro ad un primo sguardo, io sono io. Sono qui, in piedi su un quadrante bianco!!"""
,"È bizzarro... fino ad un secondo fa, tremavo tutto."
,"... Ma ora che si è mostrata apertamente ai miei occhi, la mia paura è effettivamente diminuita."
,Interessante. I fantasmi sono più spaventosi quando puoi solo avvertirne la presenza.
,"Quando riesci a vederli, e hanno una faccia che puoi prendere a pugni, non sono affatto terrificanti...!!"
,"... Ad ogni modo, lei di certo non è né interessante né amichevole come persona."
,... Può uccidermi in un secondo con uno schiocco di dita mentre rotola sul pavimento per le risate.
,"Che si interpreti il risultato del suo schiocco di dita come magia che viene a colpirmi oppure dei sottoposti che sbucano fuori per spararmi, non importa."
,"... Ad ogni modo, che questo sia un fantasy o un mystery, quella regina si trova in una posizione in cui può uccidermi semplicemente schioccando le dita...!"
,... Capisco... così questo è il significato... della regina di quest'isola... che regna sia sui quadranti neri che quelli bianchi...?!
{f:5:Beatrice},"""Bene allora. Aspettare che ti prenda un malanno sotto tutta questa pioggia potrebbe essere interessante, ma è il momento di occuparci del problema in questione. ... Hai notato che c'è una scatola lì? Il tuo test è all'interno."""
Ushiromiya Battler,"""Aspetta. ... Dopotutto ciò che è successo, non mi interessa uno stupido gioco per decidere chi sarà il prossimo capofamiglia."
Ushiromiya Battler,"Il mio gioco consiste nel prendere te e il maledetto vecchiaccio... e tutti quelli che hanno ucciso gli altri, e colpirli con un Gian punch. Uno di quei colpi che ti rompono la faccia."""
{f:5:Beatrice},"""Hoh. E così volerai in cielo fino a raggiungere il mio balcone? Molto bene, molto bene, *cackle*! Allora, guarda, sali adesso, su, su, up, up!"""
Ushiromiya Battler,"""... Dannazione a te, fai la spensierata solo perché ti trovi in un posto completamente sicuro... adesso salgo, quindi preparati e aspettami!!"""
{f:5:Beatrice},"""Aah, no, no. La porta è chiusa a chiave. Naturalmente, le imposte di tutte le finestre sono state abbassate. Il mio castello non è così fragile da poter essere invaso persino da un cavaliere solo come te!"""
,"Provai comunque ad aprire la porta d'ingresso... ma era stata davvero chiusa a chiave. Quando mi guardai attorno, notai che dopotutto, le serrande erano state chiuse su tutte le finestre."
,"... Di solito, sarebbero state aperte."
Ushiromiya Battler,"""... Tch. Pare che ti sia preparata ad ogni evenienza. ... Dov'è la chiave?!"""
,"Gohda-san e Kumasawa-san probabilmente avevano i passepartout, ma si trovavano nella stanza chiusa che era il capannone degli attrezzi."
,... Per ora posso solo lasciar perdere...!
Ushiromiya Battler,"""Dannazione... a quanto pare non è una stupida."""
{f:5:Beatrice},"""Davvero desideri essere accanto a me così tanto? E va bene, perché non ti concedo un'udienza, se superi il test in maniera impressionante? Se passi, sarai il nuovo capofamiglia, e il mio nuovo padrone."
{f:5:Beatrice},"... Il mio corpo e la mia anima ti apparterranno e potrai farne ciò che vuoi. {n}Perché io sono il mobile della famiglia Ushiromiya! Ahhahhahhahhahha!!"""
Ushiromiya Battler,"""... Beh, sembra che tu voglia farmi fare questo test a qualsiasi costo. ... D'accordo. Lo affronterò. ... Se lo supero, il primo premio per me sarà un pugno nella tua faccia."""
{f:5:Beatrice},"""Che paura, che paura... ma, sai, non è che mi dispiaccia essere dominata con violenza. Afferrami per la testa! Fa' distorcere il mio viso per il dolore, dilaniami come un falco fa con la sua preda usando gli artigli, graffiami e violami...!!"
{f:5:Beatrice},"Aaah, ricordami ancora una volta di Kinzo quand'era più giovane...!! Quell'occasione unica nei mille anni in cui ho vissuto! Riportami alla mente quel giorno in cui mi fu insegnata la gioia di essere dominata, di arrendermi ed essere ridotta ad un mobile!! Uhyaaahhyahhyahhyahhya!!"""
Ushiromiya Battler,"""... Dannata ubriacona, così non andiamo da nessuna parte."""
,"Ignorando la strega che sorrideva come una stupida, raccolsi la scatola."
{f:5:Beatrice},"""Proprio così. Aprila. All'interno c'è una lettera. Leggila."""
Ushiromiya Battler,"""..."""
,"Aprii la scatola. ... C'era un debole odore di sigarette. Apparentemente, in origine era stata davvero un portasigari. Ma non vi erano sigarette all'interno."
,"Invece, c'era una busta da lettera in stile occidentale con lo stemma dell'aquila con un'ala sola. E quando aprii anche quella... vi trovai una lettera."
,Alzai gli occhi sulla strega. Sogghignava dall'alto nella mia direzione.
,... Sembrava che non vedesse l'ora di scoprire come avrei reagito al contenuto.
,"... Maledizione, è proprio perfetto. Il contenuti della lettera andavano più o meno così..."
,"{a:c:Tra le tre opzioni sotto elencate. Per guadagnarne due, sacrificane una. {n}1. La tua vita {n}2. La vita di {p:0:＿＿} {n}3. Le vite di tutti gli altri {n}Se non ne scegli alcuna, tutte e tre saranno perdute. }"
Ushiromiya Battler,"""... Questa cos'è? C'è scritta della roba piuttosto sinistra qui. Tra l'altro, c'è uno spazio bianco nella seconda, quindi non so nemmeno di chi è la vita."""
