Speaker,Russian (RU)
Furudo Erika,"""Это «Благородный город тщательно отобранных книг великой ведьмы театра, драмы и спектакля»."""
{f:5:Ange Beatrice},"""......Да, «библиотека» сойдёт."""
Furudo Erika,"""Знала, что вы так скажете."""
,Книжный город.
,"Да, подходящее название."
,Книжные полки по обе стороны этого каньона — небоскрёбы.
,"Если посчитать те изумрудно‐зелёные огни, текущие под нами, фарами на шоссе, и вправду похоже на город книг."
{f:5:Ange Beatrice},"""Это же не просто книги, да?"""
Furudo Erika,"""Верно. Каждый том заполнен коллекцией драм. ......Отсюда они выглядят как книги, но в каждой из них целый мир."""
{f:5:Ange Beatrice},"""......И даже наша долгая история всего лишь одна из них."""
Furudo Erika,"""Великие ведьмы гораздо более высшего ранга, чем мы, практически ничем не отличаются от Творца или Бога. ......Для них наша маленькая история даже не стоит целой книги."""
,Для театрала наши жизни вряд ли вообще чего‐то стоят.
,Если они в один том записывают целый мир...... моя жизнь не стоит и одной строчки.
{f:5:Ange Beatrice},"""Но мы главные герои. ......Я, и ты тоже."""
Furudo Erika,"""Верно. Даже если о нас не упоминает история богов, ......мы всегда главные герои в той истории, которую пишем сами. .........Осознание этого — первое, что отделяет ведьм от {y:0:Люд}{n:0:люд}ей."""
,"Они были на балконе — в секции размером с комнату, вырытой в книжной полке и без перил вдоль обрыва."
,"Она не уходила очень глубоко, что делало её похожей на комнату, сокращённую пополам."
,"В ней находилось множество предметов повседневной жизни, словно это был тайный дом Эрики."
Furudo Erika,"""Моя госпожа приказала подать вам чай, так что, если не хотите пить, придётся мне вылить его в вас через воронку."""
{f:5:Ange Beatrice},"""......Попытайся, и я подам тебе чайный порошок."""
Furudo Erika,"""Чайный порошок?"""
{f:5:Ange Beatrice},"""......Ничего, просто говорю сама с собой."""
,"Игнорируя Эрику, делающую чай...... Энджи глядела на причудливую, потустороннюю сцену ниже."
,"Пока Эрика не закончила приготовление чая, сцена захватила взгляд Энджи, будто высасывая из неё душу......"
Furudo Erika,"""Может, странно, что я такое говорю."""
{f:5:Ange Beatrice},"""......Что?"""
Furudo Erika,"""Так вы и в самом деле заключили сделку, по которой отдаёте свою жизнь в обмен на правду?"""
{f:5:Ange Beatrice},"""......Мне всё равно незачем жить. Было просто продать время, которое мне осталось."""
Furudo Erika,"""Моя госпожа так непостоянна. Кто бы мог подумать, что она заключит сделку на ничего не стоящую жизнь бессильной девушки."""
{f:5:Ange Beatrice},"""............Хех."""
,"Энджи усмехнулась, не потрудившись поспорить."
,Так и есть.
,"Невероятно, что {f:5:Бернкастель} помогла ей в никчёмной жизни, которой она хотела лишиться."
Furudo Erika,"""Впрочем, моя госпожа — ведьма, которой подвластны чудеса. ......Не странно, что она появилась даже перед такой никчёмной девушкой, как вы."""
{f:5:Ange Beatrice},"""Точно подмечено. ......Даже если бы {f:5:Бернкастель} не появилась, я бы всё равно сошла с края в тот день."""
Furudo Erika,"""......Какая дешёвка."""
{f:5:Ange Beatrice},"""Тогда сколько стоишь ты?"""
Furudo Erika,"""Я?! Ха‐ха‐ха, аха‐ха‐ха‐ха‐ха‐ха......"""
,Хихиканье Эрики нервировало.
,"Но Энджи поняла, что так она отвечает на вопрос."
,Люди не становятся ведьмами по своему выбору.
,"Все {y:0:Люд}{n:0:люд}и хотят прожить свои жизни как {y:0:Люд}{n:0:люд}и, если способны жить."
,......Именно когда что‐то приходит потревожить эту жизнь...... открывается дорога к жизни ведьмы.
,"Даже Фурудо Эрика, называющая себя ведьмой правды, должна быть такой же."
,"Две ведьмы правды, которые сидели и пили чай, даже не глядя друг на друга...... совершенно одинаковы."
Furudo Erika,"""Мне... нравится раскрывать правду."""
{f:5:Ange Beatrice},"""Я знаю."""
Furudo Erika,"""Мне нравится раскрывать тайны, а потом смотреть, как люди бледнеют, интересуясь, как я узнала. ......Именно тогда я понимаю, что достигла правды, и это такой восторг."""
{f:5:Ange Beatrice},"""С тобой явно что‐то не так."""
Furudo Erika,"""Тогда что правда значит для вас?"""
{f:5:Ange Beatrice},"""............"""
,"Энджи собралась дать немедленный ответ, но придержала свои слова."
,"Затем она сглотнула, не зная, как ответить."
,Ведь для Энджи правда сама по себе была целью.
,Вначале она шла из ненависти.
,"Могла ли Уширомия Ева — единственная выжившая на Роккенджиме — быть преступником, стоящим за всем?"
,"Она ненавидела Еву, но у неё не было доказательств того, что её тётя — преступник, и, разумеется, Ева так и не рассказала о произошедшем на острове."
,"...Поэтому сначала в глазах Энджи «правда» означала доказательство того, что преступником была Ева."
,Однако со смертью Евы это чувство иссякло.
,"Раз Ева умерла, даже если бы Энджи нашла доказательство...... оно бы ничего не значило."
,"Поэтому в конечном итоге правда, которую Энджи хотела найти...... стала не более чем простым желанием узнать о произошедшем на острове в тот день."
,Но одно очевидно.
,Даже если она узнает правду...... это не вернёт её семью.
{f:5:Ange Beatrice},"""......Может быть, она вообще ничего не значит."""
Furudo Erika,"""Вы собираетесь раскрыть правду, которую скрывает ваш обожаемый братик, даже несмотря на то, что она бессмысленна? Я вас не понимаю."""
,"Эрика издевательски засмеялась.{n}Энджи тоже засмеялась, будто согласившись."
{f:5:Ange Beatrice},"""И поэтому моей целью стала моя собственная правда. ......Можно даже назвать её моим смыслом жизни."""
Furudo Erika,"""И когда вы узнаете правду, вам больше не будет смысла жить, так?"""
{f:5:Ange Beatrice},"""Верно. Поэтому я умру. ......Разве этого мало? Я уже прожила слишком долгие 12 лет. Разве я не заслужила, чтобы, по крайней мере, в мои последние мгновения передо мной появилась ведьма и исполнила моё желание?"""
Furudo Erika,"""......Или, проще говоря, вы просто устали от жизни. Это подводит итог?"""
{f:5:Ange Beatrice},"""Да. Поэтому мой смысл жизни, само моё существование и всё остальное бессмысленно. ......Вот почему цель найти книгу единственной правды вернула в мою жизнь искорку теперь, когда она почти закончена. ......По крайней мере, за это я благодарна {f:5:Бернкастель}."""
Furudo Erika,"""Понятно. ......Баттлер хочет, чтобы вы жили, и поэтому спрятал цель, которая позволила бы вам умереть. ......Думаю, мне впервые жаль его. Ведь младших сестёр не выбирают."""
{f:5:Ange Beatrice},"""............"""
,"Извини, братик."
,Я... устала от жизни.
,Целых 12 лет.
,"Я жила одной иллюзией того, что кто‐нибудь однажды может вернуться."
,Дайте мне наконец обрести покой.
,Нахождением правды того дня...... я решила отметить конец своей жизни.
,"12 лет я верила в чудо, но оно не произошло..."
,Я...... больше не верю в чудеса......
Furudo Erika,"""......Книга единственной правды. Разумеется, я тоже сгораю от нетерпения узнать, что в ней, но судя по тому, что я слышала, правда внутри не такая захватывающая, чтобы отмечать ею конец своей жизни."""
{f:5:Ange Beatrice},"""Да. ......Сначала я надеялась, что там будет написано нечто шокирующее. Но теперь...... я успокоилась."""
Furudo Erika,"""Любой правде, искомой никчёмным человеком, суждено быть никчёмной. Возможно, она будет подходящим концом вашей никчёмной жизни."""
{f:5:Ange Beatrice},"""......Да. Я... уверена в этом."""
,Энджи уже начала понимать.
,Почему бы Ева ни решила не говорить о произошедшем...
,......Реальные события того дня...... могли и не быть ничем шокирующим.
,Какая‐то неисправность вызвала взрыв в той секретной подземной базе.
,Да. ......Это был всего лишь... несчастный случай.
,"Но... общественность посчитала, что события того дня окружал заговор, и ожидала именно этого."
,"Если бы Ева, которая сама была подозреваемой, заявила, что ничего такого не произошло, ей бы вряд ли поверили."
,"......Включая Энджи, конечно же."
,"В таком случае...... молчать, как моллюск, гораздо проще."
,"Неудивительно, что...... Ева предпочла ничего не говорить."
{f:5:Ange Beatrice},"""......Сейчас у меня нет никакого чувства выполненного долга. ......Я просто... измотана и безразлична ко всему."""
Furudo Erika,"""Ведьма становится ведьмой правды, если может вынести правду. ......Товарищ Энджи. Всё‐таки вы не обладаете такой силой. В ином случае вы бы не думали о смерти."""
{f:5:Ange Beatrice},"""..................Ты права. ......Я 12 лет мечтала о том, чтобы кто‐нибудь вернулся. ......Я просто заперла правду в кошачьей коробке {f:5:Беатриче}, 12 лет отрицая её."""
Furudo Erika,"""......Интересно, что с вами будет, когда вы прочитаете книгу единственной правды."""
{f:5:Ange Beatrice},"""Кто знает. ......Наверное, {f:5:Бернкастель} выполнит условия договора и срежет мне голову косой? Или же я снова превращусь в фарш. ......Может, на этот раз с солью и перцем."""
Furudo Erika,"""............А, так вот почему «фарш»."""
{f:5:Ange Beatrice},"""Ты что‐то сказала?"""
Furudo Erika,"""Нет, ничего. Хотите ещё чая?"""
{f:5:Ange Beatrice},"""No, thank you."""
,"Энджи равнодушно посмотрела вниз с балкона без перил, ......во тьму бездны на дне книжного оврага... хотя нет, дыры между книжными небоскрёбами."
,......С начала до конца своего пути я не сделала ни шага с этого места.
,"Моё путешествие, не продлившееся и шага...... скоро закончится......"
{f:5:Ange Beatrice},"""......А что там за линии огней на дне?"""
Furudo Erika,"""О, эти? Вероятно, группа гостей, прибывающих на вечеринку великой леди {f:5:Авроры}."""
{f:5:Ange Beatrice},"""Гостей?.."""
Furudo Erika,"""Великие ведьмы из сената, Странствующие ведьмы, избегающие скуки в своих бесконечных путешествиях, могущественные ведьмы, которые пробудились от векового сна, а также ведьмы, правящие миром будущего, и благородные охотники на ведьм. Этим вечером она планирует провести грандиозную вечеринку."""
{f:5:Ange Beatrice},"""......День рождения, что ли?"""
Furudo Erika,"""Из того, что я слышала, в то время как великая леди {f:5:Беатриче} — Ведьма Бесконечности — посторонняя среди ведьм, она ещё и гений, создавший «кошачью коробку {f:5:Беатриче}» из своего грозного магического компендиума. Бесконечная фабрика, способная производить бесчисленные истории. ......С моей точки зрения, она глупая и слабая, но в мире великих ведьм она довольно известна."""
{f:5:Ange Beatrice},"""Так это день рождения {f:5:Беатриче}?"""
Furudo Erika,"""Госпожа сказала, что проведёт ужин с внутренностями {f:5:Беатриче}. ......Ничего удивительного. Кошачья коробка могла порождать бесчисленные истории лишь потому, что не было единственной правды."""
Furudo Erika,"""......Однако сегодня... благодаря вашему ключу она будет раскрыта. И, значит, кошачья коробка откроется. В самом деле, это то же самое, что вспороть ей грудь, пока она ещё жива, и вырвать внутренности."""
{f:5:Ange Beatrice},"""......Вся эта толпа, напоминающая забитое шоссе, собирается на один званый ужин?......Даже не знаю, что сильнее, — мой шок от того, как знаменита {f:5:Беатриче}, или же отвращение к этим отвратительным типам."""
Furudo Erika,"""Для вас книга единственной правды не более чем конец. .........Но для всех тех, кто наслаждается тайной Роккенджимы, такое событие нельзя пропустить."""
{f:5:Ange Beatrice},"""Вот как. .........Это толпа тех козлоголовых, которые разжёвывают игровую доску братика."""
,Аналогия Энджи была точна.
,Толпа далеко под ними...... состояла из дворян в красивых костюмах и козьих масках.
,"Все они до такой степени вознамерились вырвать внутренности кошачьей коробки {f:5:Беатриче}, что даже не могли скрыть слюну, сочащуюся из их ртов."
,"Эти прожорливые козлоголовые дворяне, получающие удовольствие от яростного раскрытия правды, были в линии автомобилей, направляющихся к месту встречи."
{f:5:Ange Beatrice},"""......На этом кошачьей коробке {f:5:Беатриче} пришёл конец."""
Furudo Erika,"""......Беато и остальные укрылись в Золотой Земле — последних остатках игровой доски. Баттлер и Беато укрепили оборону и уничтожили первую волну, но вторую они не остановят. ......Госпожа дала мне армаду, способную уничтожить само понятие оборонительных мер. Крепостным валам Золотой Земли конец."""
{f:5:Ange Beatrice},""".........Козлорогие, появившиеся по всему острову, олицетворяют случайные мнения в будущем, и все они хотят, чтобы история на острове была трагедией."""
Furudo Erika,"""Верно. Эти козлоголовые продолжают рождаться из моря интернета. Та первая волна была лишь шушерой. Вторая будет совершенно другой. В ней состоят лучшие из лучших — элитные, выбранные из толпы козлоголовые, способные смести все съёжившиеся фигуры одну за другой. Всего их сотни тысяч. ......Сотни тысяч для опровержения существования нескольких десятков человек, скрывающихся на острове."""
{f:5:Ange Beatrice},"""......Видно, это относится и к братику."""
Furudo Erika,"""Вы точно готовы? Вы понимаете, что Уширомия Баттлер умер в 1986......и что этот человек — иллюзия, созданная кошачьей коробкой?"""
{f:5:Ange Beatrice},""".........Да. ......Понимаю."""
,"Настоящий он мой брат или же иллюзия... Тот ли он, кем бы я хотела, чтобы он был... Баттлер, создавший ради меня эту игровую доску, умрёт."
,"Хотя нет, я всего лишь приму факт его смерти, поэтому не скажешь, что он умрёт......"
,Энджи подумала.
,Разве провести последние обряды для брата...... не её обязанность?
,"Таким было её последнее желание, которое она отвела себе."
,Все эти люди на игровой доске...... олицетворяют наивность Энджи.
,"Разве она не сможет наконец принять правду, если опровергнет их всех?"
,..................
,"Нет, неправда. ......Я не честна даже сама с собой."
,Даже если всё иллюзия...... та странная хэллоуинская вечеринка не становится менее трогательной.
,......Братик сам сказал.
,"Та хэллоуинская вечеринка, может, и была иллюзией."
,"Тем не менее.{n}Проводя её, он хотел мне что‐то сказать......"
,............
{f:5:Ange Beatrice},"""Насчёт второй волны......"""
Furudo Erika,"""Моя госпожа назначила меня их командиром. ......Положитесь на меня, Энджи. Госпожа не такая вредная, чтобы заставлять вас пачкать руки самой."""
{f:5:Ange Beatrice},"""............"""
,"Да, любезно с её стороны."
,......Речь же идёт о моих затяжных привязанностях.
,Я должна быть благодарна {f:5:Бернкастель}.
,"Будь она жестокой, она бы приказала мне возглавить вторую волну и казнить свою семью."
Furudo Erika,"""Товарищ Энджи. Вы ведь ведьма правды?"""
{f:5:Ange Beatrice},"""..................Да. ......Наверное."""
Furudo Erika,"""Тогда давайте примем правду. Спустя 12 лет единственная правда наконец лежит перед вами."""
{f:5:Ange Beatrice},"""...............Я посижу здесь, пока {f:5:Бернкастель} не сломает печать."""
Furudo Erika,"""Вас могут пригласить на вечеринку. ......У нас есть зеркало, так что не хотите ли протереть заспанные глаза?"""
{f:5:Ange Beatrice},"""А ты тогда побрейся налысо перед боем."""
,Она парила...... в пустом воздухе.{n}Дверь в Золотую Землю.
,"Под ней была только почти такая же тонкая, как ковёр, напольная плитка, поэтому с трудом верилось, что это был кабинет Кинзо."
,"......Вся игровая доска, за исключением Золотой Земли, уже съедена, и осталась только эта дверь, плавающая в море небытия......"
,Перед дверью стояли двое.
,......Баттлер... и Беато.
,"Они не были буквально изранены, но, безусловно, выглядели смертельно уставшими."
,"Баттлер, прислонившийся к двери, наконец отдышался."
,"Беато тоже сидела, прислонившись к двери и неграциозно свесив ноги."
,Можно ли бой против такого войска назвать боем?
,Больше напоминало простое выталкивание на крошечном клочке оставшейся земли.
,......Они хотели во что бы то ни стало защитить хотя бы кабинет Кинзо.
,"И единственным плодом их отчаянных усилий была тонкая напольная плитка, на которой они сейчас сидели."
,"Козлорогие падали в пропасть всякий раз, когда им было негде стоять."
,"Поэтому, раз пола практически не осталось, они больше не смогут атаковать."
,"Если Баттлер так думал, его наивные надежды быстро разбились."
Ushiromiya Battler,"""......Похоже, мы окружены."""
{f:5:Beatrice},"""Так они планировали собрать свои войска и разбить нас одним махом..."""
,"Вдоль горизонта, окружающего дверь за их спинами, ......простирались бесчисленные парусные суда."
,"Как они ясно видели, палубы кораблей были забиты козлоголовыми, самые глупые и взволнованные из которых переваливались за края в пустоту ниже."
Ushiromiya Battler,"""Ничего себе... В твоих играх я пережил множество безумств...... но окружён пиратскими кораблями определённо впервые."""
{f:5:Beatrice},"""......Они наверняка способны прорвать периметр Золотой Земли. Эти пушки не блеф. Нет сомнений, что с ними они разобьют эту дверь и прорвутся."""
,"Вдоль сторон каждого корабля было несколько открытых пушечных портов с пушками, наставленными на дверь."
,Если столько кораблей вокруг них разом выстрелит...
,"......Не было смысла представлять, что будет."
,Баттлер и Беато поморщились и повесили головы.
Ushiromiya Battler,"""......Сколько периметр Золотой Земли выстоит против этих пушек?"""
{f:5:Beatrice},"""Не знаю. ......Но раз они, собрав столько, до сих пор ожидают подкрепления...... сомневаюсь, что барьер будет легко разрушить."""
Ushiromiya Battler,"""Действительно. Не вижу другой причины задерживать атаку, даже не отправив условия капитуляции..."""
{f:5:Beatrice},"""Надеюсь, мы сможем воспользоваться временем, которое они нам дают."""
Ushiromiya Battler,"""......Время всегда союзник слабой стороны. Ведь всегда можно надеяться на чудо."""
{f:5:Beatrice},"""Или больше времени чахнуть в отчаянии."""
,В этот момент Баттлера ударило по лбу нечто маленькое и тяжёлое.
Ushiromiya Battler,"""......Oй! Какого чёрта? Компейто?!"""
{f:5:Lambdadelta},"""Это я! Я знаю, где Берн и остальные!"""
,Конфета была изменённым телом {f:5:Лямбдадельты}.
,Она единственная из их союзников могла пересекать море фрагментов.
{f:5:Beatrice},"""O‐о! Как и ожидалось от великой леди {f:5:Лямбдадельты}!"""
{f:5:Lambdadelta},"""Они нас здесь увидят. Давайте поговорим внутри. ......Снаружи становится безумно."""
Ushiromiya Battler,"""Понял. ......Есть кто‐нибудь?!"""
,"Когда Баттлер постучал по двери, она открылась, и показались Шаннон и Канон."
Shannon,"""Вы звали?"""
{f:5:Beatrice},"""Простите, но нам нужно, чтобы вы вдвоём продолжили наблюдение."""
Kanon,"""Предоставьте это нам."""
Ushiromiya Battler,"""......Когда они начнут атаку, не думайте вступать с ними в бой. Сразу же бегите в Золотую Землю. Забудьте о закрытии двери."""
Shannon,"""Но тогда......"""
Ushiromiya Battler,"""Они планируют проигнорировать дверь и уничтожить Золотую Землю напрямую. Если вы здесь выложите последнюю линию обороны, это никому не поможет."""
Shannon,"""......Поняла."""
Kanon,"""Мы здесь разберёмся, так что идите внутрь и разрабатывайте контратаку."""
{f:5:Beatrice},"""Да. Мы рассчитываем на вас."""
,"Баттлер и Беато поменялись местами с Шаннон и Каноном, вернувшись в Золотую Землю."
,На розарий Золотой Земли пролился тихий дождь.{n}......Погода там отражала настроение присутствующих.
,"Тихо падающие капли дождя высказывались за боль тех, кто мог только скрываться там, ожидая последнего вражеского штурма......"
,"Когда они вернулись к беседке, компейто вылетело из кармана Баттлера, прыгнуло на стол и вернулось в свою первоначальную форму."
{f:5:Lambdadelta},"""Как же давно я не испытывала таких острых ощущений! Хоть я и ведьма, трудно поверить, что я оказалась в таком опасном положении."""
Ushiromiya Battler,"""Давай к делу!.. Где Энджи и {f:5:Бернкастель}?!"""
{f:5:Lambdadelta},"""В Книжном городе."""
{f:5:Virgilia},"""......Я слышала о нём. ......Говорят, в том месте великие ведьмы хранят в виде книг бесчисленные фрагменты, собранные во время их странствий."""
Ronove,"""Да, благородный город тщательно отобранных книг великой ведьмы театра, драмы и спектакля."""
{f:5:Beatrice},"""И Книжный город принадлежит великой леди {f:5:Авроре}. Подходящее для неё место."""
Gaap,"""Неплохо, леди {f:5:Лямбдадельта}. ......Трудно поверить, что вы так быстро вычислили это место из всех других возможных укрытий."""
{f:5:Lambdadelta},"""Вообще‐то было просто. ......Мне даже не пришлось искать — они сами рекламируют его так громко, как только могут. Как грандиозное событие раскрытия тайны кошачьей коробки великой леди {f:5:Беатриче}, Ведьмы Бесконечности."""
{f:5:Beatrice},""".........Хмф. Вот как, они задерживают нападение не потому, что ждут подкрепления, а потому что вечеринка ещё не началась."""
Ushiromiya Battler,"""Так на этой вечеринке они планируют открыть ключом Энджи книгу единственной правды и объявить её содержимое?"""
{f:5:Lambdadelta},"""В точку. {f:5:Аврора} не проводила подобное мероприятие веками и отовсюду собирает почётных гостей. ......Книга единственной правды будет финальным экспонатом вечеринки."""
Ushiromiya Battler,"""......И, выходит, у нас ещё есть шанс вернуть Энджи и ключ."""
{f:5:Lambdadelta},"""По времени — возможно. Но есть одна очень простая и очевидная проблема."""
Ushiromiya Battler,"""Какая?"""
{f:5:Lambdadelta},"""Книжный город — священная область под надзором сената. Её защищает святой барьер. Только ведьмы сената могут войти туда."""
{f:5:Beatrice},"""......Разве не приглашают тех, кто не входит в сенат?"""
{f:5:Lambdadelta},"""Нет, приглашают. Им выдают особые «приглашения», позволяющие на время войти в священную область."""
Gaap,"""......Приглашения."""
Ronove,"""Надо же...... как интересно."""
{f:5:Lambdadelta},"""Я подумала о том же!.. Но есть строгая политика пунктуальности, и эти приглашения автоматически становятся бесполезны, если не предъявить их перед началом вечеринки! И, боюсь сказать, вечеринка уже началась."""
{f:5:Beatrice},"""То есть, слишком поздно отбирать приглашение у припозднившегося гостя."""
{f:5:Lambdadelta},"""Верно. ......Так что нам теперь делать?! Можно мне попкорна? На этот раз с приятным конфетным ароматом!"""
Ushiromiya Krauss,"""Как посторонний, я ненавижу встревать в разговор...... но, похоже, у нас не осталось никаких вариантов."""
Ushiromiya Natsuhi,"""......Мы уже сделали всё, что могли..."""
Ushiromiya Rosa,"""И нам остаётся только сидеть здесь и ждать их атаки?! Должно быть что‐то, что мы можем!.."""
Ushiromiya Eva,"""Верно. ......Мы можем только одно."""
Ushiromiya George,"""......Что?"""
Ushiromiya Hideyoshi,"""Продолжать бороться за каждую секунду жизни...... и надеяться на чудо."""
Ushiromiya Jessica,"""На чудо?!"""
Ushiromiya Rudolf,"""В общем, мы придерживаемся защиты Аламо."""
Ushiromiya Kyrie,"""Нам нельзя сдаваться. ......Наш единственный вариант — как можно дольше держаться в ожидании чуда."""
Sakutarou,"""......Урю. Какого чуда?"""
Ushiromiya Maria,"""Есть шанс, возможно, один на миллион...... что Энджи по какой‐то причине передумает и вернётся."""
Ushiromiya Kinzo,"""......Хмф. С такой вероятностью это будет истинное чудо."""
Nanjo Terumasa,"""Мы здесь для того, чтобы ждать возвращения Энджи."""
Kumasawa Chiyo,"""Да. ......Энджи может назвать домом только то место, где мы сейчас находимся. Поэтому нам нужно до последней минуты защищать его, ожидая её возвращения."""
Gohda Toshiro,"""Ждать возвращения господина — долг слуги!.. Ра‐ра‐ра‐раз до такого дошло, я — Года — готов к тому, что нам может грозить!.."""
Ronoue Genji,""".........Господин Баттлер. Мы все готовы."""
Chiester00,"""Мы, Сёстры чиесты императорской гвардии, исполним нашу клятву и будем с великой леди {f:5:Беатриче} до самого конца!"""
Chiester45,"""45, проблем не имею! Я буду бороться до последнего."""
Chiester410,"""......Наконец‐то подходящее место для смерти, нье. ......410, не возражаю, нье."""
Lucifer,"""Семь сестёр чистилища до конца будут с госпожой {f:5:Беатриче} и господином Баттлером!"""
,Глаза шести младших сестёр тоже выражали их решимость.
Dlanor,"""Айзерн Юнгфрау будут служить до {f:5:последнего}."""
Willard H. Wright,"""Бывший SSVD тоже вас прикроет."""
Ushiromiya Lion,"""......Помогите и вы нам."""
{f:5:Lambdadelta},"""Я?! Ни за что. Я ведь просто подала вам отличную идею. Этого более чем достаточно."""
Ushiromiya Lion,"""Откуда вы узнали, что Энджи в Книжном городе?"""
{f:5:Lambdadelta},"""Увидела её своими глазами, конечно же. Я никогда ничему не верю, пока сама это не увижу."""
Ushiromiya Lion,"""Значит, вы можете войти в священную область под названием Книжный город?"""
{f:5:Beatrice},""".........Точно. Великая леди {f:5:Лямбдадельта} — ведьма сената."""
Ushiromiya Battler,"""{f:5:Лямбдадельта}......"""
{f:5:Lambdadelta},"""......Да что с вами? ......Вы же не собираетесь сказать мне сделать ещё больше?.."""
Zepar,"""Надо же, какой неожиданный поворот событий!.."""
Furfur,"""Леди {f:5:Лямбдадельта} — единственная, кто может войти в Книжный город!"""
