Speaker,Russian (RU)
,"......Не было возможности узнать, действительно ли окна, которые они открыли, были открыты ими."
,"Может, слуги забыли запереть, или кто‐то из семьи открыл окно после того, как те его заперли, и забыл запереть снова, или же кто‐то просто пошутил."
,"Так же, как нельзя опровергнуть эти возможности...... нельзя отрицать, что окно и вправду могла открыть ведьма, чтобы насладиться ночным ветерком......"
Ushiromiya Ange,""".........Результат без наблюдателя мог быть получен как угодно. ...Люди, не способные уловить больше одной возможности, ничего не могут представить."""
{f:5:Featherine},"""Однако те, кто верит в ведьм, могут подумать, что это была шутка ведьмы. ......И тогда сцена с шалостью {f:5:Беатриче}, которую мы только что видели, вклинивается в фрагмент как факт..."""
Ushiromiya Ange,"""......Такова одна из основ магии. Процесс... приукрашивания."""
,"Немного магии — и даже игрушка, произведённая в огромном количестве...... может стать удивительным, уникальным плюшевым животным, полным материнской любви."
,Если усомнишься...... её сожжёт отрицающий магию токсин.{n}Если поверишь — магия станет явью.
Ushiromiya Ange,"""........................Не вся магия плохая. ......Сестрёнка Мария была права. ......Хорошая магия тоже есть."""
{f:5:Featherine},"""Дитя человека может не обойтись без силы отражения злой магии. Однако эта сила — сущность любви в человеческом мире, которая не сожжёт и не запятнает магию, полную любви."""
Ushiromiya Ange,"""..................Ну, я могу простить только хорошую магию. ......Все другие виды лучше всего опровергнуть и сжечь."""
{f:5:Featherine},"""Хе‐хе‐хе‐хе‐хех... Типичный ответ дитя человека."""
Ushiromiya Ange,"""Вернёмся к делу. ......Узнав столько, я полагаю, что призрака {f:5:Беатриче}, назвавшей себя правительницей ночной Роккенджимы, на самом деле нет. Это не более чем общий термин для обозначения любого необъяснимого явления, произошедшего ночью в особняке. В общем, {f:5:Беатриче} — это не имя человека, а название явления."""
,Любая странность становится делом рук Золотой ведьмы...
,"Эта среда, в которой ведьма может существовать, и есть {f:5:Беатриче}."
Ushiromiya Ange,"""......Всё это накапливалось вплоть до 1986. ......Вот за какой завесой прячется истинный преступник, а это, вне сомнений, {y:0:Челове}{n:0:челове}к."""
{f:5:Featherine},"""Допустим, сейчас, в истории ведьм прошлого, так и есть. ......Но вряд ли тебе хватит этого довода, чтобы пробиться сквозь 1986‐й."""
Ushiromiya Ange,""".................."""
{f:5:Featherine},"""Хе‐хе‐хе‐хе‐хе‐хех......"""
Furudo Erika,"""Чушь. Разве не очевидно, что его забыли запереть?"""
Shannon,"""Н‐ну, может быть, но...... э‐э... Т‐так было не один‐два раза..."""
Furudo Erika,"""Выходит, вы глупая недотёпа и дурочка‐слуга, забывавшая проверить не один‐два раза, а много раз подряд?"""
Ushiromiya George,"""......Шаннон не единственная. То же окно всегда открывалось даже когда обход совершали другие слуги."""
Ushiromiya Jessica,"""Да, мама даже спрашивала меня, не открывала ли я на ночь окно в коридоре. Я была вообще ни при чём, а она всё равно разозлилась. Тч."""
Ushiromiya Maria,"""Наверняка {f:5:Беатриче} хотела посмотреть на луну. У‐у."""
Ushiromiya Battler,"""Жутковато, что так каждый раз происходит с одним и тем же окном. ......И то, когда в кухне была навалена посуда с нарисованным там жутким магическим кругом, звучит ещё пугающе."""
Shannon,"""......Д‐да. Говорят, тот страшный магический круг был нарисован чем‐то похожим на кровь...... С тех пор люди боятся патрулировать кухню..."""
Furudo Erika,"""О случае с жутким магическим кругом на кухне. Кто был свидетелем?"""
Shannon,"""Ну...... э...... не я... Я, э‐э...... услышала об этом от слуги, которая уволилась. В тот день меня не было на дежурстве..."""
Furudo Erika,"""Тогда всё примерно так. Так же, как преувеличены истории о популярных местах с приведениями, вам, слугам, захотелось развлечься историями о призраках ночью в особняке, да? Вы вели себя так, будто ведьма существует, и заразили других этой верой."""
Ushiromiya Battler,"""......Все ужасы, совершённые {f:5:Беатриче}, — это необоснованные слухи, либо возникшие случайно или по совпадению, либо сфабрикованные ради забавы. Это ты хочешь сказать?"""
Furudo Erika,"""Именно. Разумеется, никакой {f:5:Беатриче} нет."""
Ushiromiya Maria,"""У‐у......{f:5:Беатриче} есть."""
Furudo Erika,"""Рада, что вы тоже понимаете, Баттлер. ......Наверняка человек под этим именем, несколько лиц или их бесконечное множество просто поддерживают такое утверждение."""
Furudo Erika,"""Но иллюзия Золотой ведьмы {f:5:Беатриче}, о которой все мы думаем, абсолютно невозможна."""
Ushiromiya Maria,"""У‐у! У‐у, у‐у, у‐у!!! {f:5:Беатриче} существует! Я встречала её!"""
Furudo Erika,"""О‐о, можете рассказать поподробнее? Вы встречали {f:5:Беатриче}? И она показала вам волшебство?"""
Ushiromiya Maria,"""У‐у! Я всё время вижу её! Каждый раз, когда приезжаю на Роккенджиму! И она всегда показывает мне весёлую магию!!!"""
,Отрицание существования ведьмы всегда мгновенно приводит Марию в ярость.
,"Но Эрика, не знавшая, что надо избегать этой темы, бросила ей прямой вызов."
,"Тем не менее, как бы Мария ни сглаживала вопрос о существовании {f:5:Беатриче}, у неё не было ни шанса победить в споре безжалостно интеллектуальную Эрику..."
,"Джордж и Джессика поспешили успокоить Марию, но её гнев было уже не унять."
Furudo Erika,"""<Good>! Так она показала вам магию? Можете подробно объяснить, какую?"""
Ushiromiya Maria,"""Она всегда дарит мне наколдованную конфету! Беато может создать её благодаря магии!"""
Furudo Erika,"""Разве она не вытащила эту конфету из кармана?"""
Ushiromiya Maria,"""Нет! Это была магия! Невероятная магия! Из пустой чашки выпали тонны конфет!"""
Ushiromiya Battler,"""Ни... ничего себе, какая удивительная магия..."""
Ushiromiya George,"""Точно, настоящая магия!.."""
Ushiromiya Maria,"""Да, магия! Чашка была пустой! Я сама проверяла!!!"""
Furudo Erika,"""О? Как именно проверяли?"""
Ushiromiya Jessica,"""Х‐хватит уже, Эрика... Она же ребёнок..."""
Shannon,"""Как бы то ни было, мисс Эрика... хотите ещё ча‐...кья‐"""
Furudo Erika,"""<No, thank you>. У меня тут серьёзная интеллектуальная дискуссия. Посторонние могут уйти!"""
Furudo Erika,"""Расскажите мне поподробнее, Мария. Что вы имели в виду, когда сказали, что проверяли? К счастью, у нас тут как раз есть уже пустая и перевёрнутая чашка! Ну же, не стесняйтесь и покажите, что тогда произошло! Давайте посмотрим, если не возражаете, давайте!"""
,"Схватив перевёрнутую чашку, из которой ещё капали оставшиеся капли, Эрика хлопнула ею по столу и сунула Марии."
,"У неё отталкивающе сверкнули глаза, словно у змеи, собравшейся схватить лягушку."
,"При виде таких ледяных, безумных глаз любой бы захотел отвести взгляд."
,"С другой стороны, взгляд Марии был полон ярости, и она бесконтрольно дрожала от такого гнева, который способен испытывать далеко не каждый."
,"Её взгляд пугал... и совсем не был тем, чего ожидаешь от девятилетней девочки."
Shannon,"""Х‐хватит уже!.."""
Ushiromiya Maria,"""У‐у‐у!!! {f:5:Беатриче} взяла пустую чашку! Потом она сделала так! Она перевернула её и поставила на стол!"""
Furudo Erika,"""Да, а что потом?! Она её подняла и оттуда выпали конфеты?! Невероятно, тогда это и вправду магия? ...{i:Тогда}!!!"""
,"Баттлер и другие хотели встать между ними и успокоить их, но ничего не вышло."
,"Эти двое яростно оттолкнули остальных, и глядя друг на друга с такого расстояния, что их лбы чуть ли не ударились один об другой, поочерёдно хлопнули перевёрнутой чашкой по столу."
,"Стукнувшись друг о друга лбами и хлопнув чашкой, они сломали границу между реальностью и иллюзией!.."
Ushiromiya Maria,"""Это магия, магия! Беато наколдовала конфеты!"""
Furudo Erika,"""Тогда почему бы вам не воссоздать для нас эту сцену?!! Основатель Меридж Сорсьер, ведьма истоков, {f:5:Мария‐а‐а‐а‐а‐а‐а}!!!"""
Dlanor,"""Леди {f:5:Эрика}, противник не стоит вашего {f:5:времени}. Эта битва не достойна {f:5:сражения}..."""
Furudo Erika,"""Заткнись, кукла‐убийца!!! Итак! Как, вы говорите, перевёрнутая чашка наполнилась конфетами?!"""
Ushiromiya Maria,"""Конфеты не выпадут, если просто перевернуть чашку! Нужно применить магию! Беато — ведьма и может колдовать!"""
Furudo Erika,"""Ах да, магия, она применила магию! Как?! Взмахнула волшебной палочкой и постучала ею по чашке, чтобы оттуда хлынули конфеты?!*хи‐хи*, ведь нет, верно? Верно?!"""
Ushiromiya Maria,"""Беато — ведьма, поэтому она применила магию! Магию, когда произносишь заклинание и являешь чудо! Конфетное волшебство не сработает без заклинания!"""
Furudo Erika,"""О, конечно, поняла. <Good>, <good>, <good>! Посмотрим на это заклинание, на эту магию, ну же, какое заклинание ведьма произнесла? Какое?!?!"""
Ushiromiya Maria,"""Ну же, представь! Чашка наполнилась конфетами! Представь такое чудо!"""
Furudo Erika,"""О‐о‐о‐о‐о? И что пото‐о‐о‐о‐ом?"""
Ushiromiya Maria,"""Смотри, в чашке...... полно конфет!!!"""
,"Мария сжала перевёрнутую чашку так сильно, что та чуть не треснула...... и медленно...... подняла её..."
,Оттуда...... выпало несколько милых конфет...
,"Она посмотрела на Эрику с широкой улыбкой, будто говоря 'Вот тебе доказательство'."
Furudo Erika,"""<Good>! Вот что вы называете магией {f:5:Беатриче}?! Длано‐о‐о‐о‐о‐ор!!!"""
Furudo Erika,{e:170:“Забей}{e:170: её}{e:170: до}{e:170: смерти}{e:170:!!!”}
Dlanor,"""........................Как {f:5:скажете}."""
Ushiromiya Maria,"""Я никому не позволю отрицать магию Беато! Магия есть магия!"""
Furudo Erika,"""Магия невозможна. {p:2:Вы можете лгать о том, чего не было}!"""
Dlanor,"""Требуется {f:5:ответ}. Его отсутствие нарушит 7‐й Нокс."""
Ushiromiya Maria,"""Аха‐ха‐ха, я отвечу! Это правда! {p:1:Эта история реальна}!"""
Furudo Erika,"""{p:2:Хитрости с чашкой или столом — простая ловкость рук — здесь ни при чём}? Такое против правил, так ведь?!?!"""
Dlanor,"""Скрытые механизмы и приёмы нарушают 3‐й Нокс. Но 8‐й Нокс допускает их, если и только если была предпосылка."""
,"3‐й Нокс запрещает скрытые двери и механизмы, если нет улик, указывающих на них."
,"Однако, если предоставить предпосылки и улики, указывающие на существование указанных устройств, 8‐й Нокс позволяет их использовать."
Ushiromiya Maria,"""{p:1:С ними не было никаких трюков! Это обычный стол и обычная чашка}! Вот почему это магия, а не ловкость рук!"""
Dlanor,"""......{f:5:Понятно}. ......9‐м Ноксом мы признаём, что леди {f:5:Мария} стала свидетелем магии."""
Furudo Erika,"""Аха‐ха‐ха‐ха‐ха‐ха‐ха! Верно, 9‐м Ноксом, по крайней мере! Наблюдатели всегда могут высказать личное мнение!"""
Furudo Erika,"""Иначе все детективы, где преступник одевается как женщина и там написано 'Я видел женщину', были бы дисквалифицированы! Конечно, вы можете сколько угодно утверждать, что увидели магию!"""
Furudo Erika,"""Все правды не более чем утверждения! Поэтому я составлю другую правду и уничтожу вашу!!! Такова обязанность детектива, и в такие моменты мы сияем ярче всего‐о‐о‐о‐о!!!"""
Ushiromiya Maria,"""Ты не сможешь уничтожить её, это магия!"""
Furudo Erika,"""Колдовать могут только ведьмы, так?"""
Ushiromiya Maria,"""Да, только ведьмы!"""
Furudo Erika,"""...Значит, если так сможет и {y:0:Челове}{n:0:челове}к вроде меня, это уже будет не магия?"""
Ushiromiya Maria,"""Ты не можешь!!! Только Беато умеет колдовать!"""
Furudo Erika,"""<Good>!!! Тогда почему бы не показать вам?!! Я сделаю так, чтобы из этой пустой чашки выпала конфета!"""
Ushiromiya Maria,"""Попробуй, если сможешь! Невозможно, невозможно, бесполезно, бесполезно! {y:0:Челове}{n:0:челове}к на такое не способен!"""
Furudo Erika,"""Тогда пожалуйста, пожалуйста, просто смотрите! Итак, вот пустая чашка. Всё верно? Верно, да? Затем мы вот так переворачиваем её и ставим на стол!"""
Gertrude,"""......Да будет известно, что эта битва бессмысленна..."""
Dlanor,"""............"""
Furudo Erika,"""Ну что, скажете заклинание для создания конфет? А вообще, почему бы нам не произнести его вместе? Ну же, представь!"""
Ushiromiya Maria,"""В чашке появилась конфета! Представь такое чудо!"""
Furudo Erika,"""Сто‐о‐оп! Мария. Зачем вы закрываете глаза, когда произносите заклинание? Почему бы не засвидетельствовать чудо магии?"""
Ushiromiya Maria,"""Люди запятнаны отрицающим магию токсином! Чудо магии рассеется, если его увидит простой {y:0:Челове}{n:0:челове}к! Поэтому есть правило, по которому {y:0:Люд}{n:0:люд}и должны закрывать глаза, когда колдуют!"""
Furudo Erika,"""Ясно, ясно. Ладно, я поняла протокол, которому следуют {y:0:Люд}{n:0:люд}и, применяющие магию! Короче говоря, вы ни разу не были свидетелем момента волшебства! Разве не так?!"""
Furudo Erika,"""Взгляните, готово! Поднимите чашку, хорошо?.. Я наколдовала конфеты."""
Ushiromiya Maria,"""Те, кто высмеивает ведьм, не могут применять конфетную магию!.."""
Furudo Erika,"""Но если и вправду сработало, тем лучше."""
,"Бросив на Эрику взгляд, полный злобы...... Мария медленно протянула руку к перевёрнутой чашке..."
,"......Эрика, высмеивающая ведьм, ни за что бы не смогла применить магию."
,Там не может быть конфеты...
Furudo Erika,"""............Ну, что там?"""
Ushiromiya Maria,""".....................A‐"""
,......Там...... лежала одна... конфета в симпатичной обёртке......
Furudo Erika,""".........Вот видите?"""
Ushiromiya Maria,"""............"""
Furudo Erika,"""......Магия, правда?"""
,Эрика мягко улыбнулась......
,"В глазах Марии появился недоверчивый шок...... вместе с завистью той, кто могла применять ту же магию, что и Беато..."
Ushiromiya Maria,"""Эрика......... ты тоже... умеешь колдовать?.."""
Furudo Erika,"""Видите? Это же магия, да? То, что я сделала."""
Ushiromiya Maria,"""Д... ............да!"""
Furudo Erika,"""Иначе говоря‐"""
,Эрика приятно улыбнулась. ......Они с Марией наконец достигли глубокого взаимопонимания...
Furudo Erika,"""Как бы не та‐а‐а‐а‐ак!!!"""
Furudo Erika,"""{p:2:Пока ты стояла с закрытыми глазами, я просто подняла чашку и бросила туда конфету! Называешь такое магией? Это всего лишь третьесортный трю‐у‐у‐ук, хья‐ха‐а}!!!"""
Furudo Erika,"""Вот моя голубая правда как детектива. И, как ведьма правды, заявляю красной пра‐а‐а‐авдой!!!"""
Furudo Erika,"""{p:1:Твоя так называемая конфетная магия — обыкновенная ловкость рук!}{p:1: Названный магией трюк той фальшивой ведьмы, называющей себя {f:5:Беатриче}}!!!"""
Furudo Erika,"""Нет, серьёзно, ты и впрямь купилась на такую глупую ловкость рук? Магия, о которой ты говоришь, нисколько не правдоподобна!!!"""
Furudo Erika,"""{p:2:Всё, что ты считала магией, всего лишь трюк, который ты не понимала! Это не могла быть магия! Магии не существу‐у‐у‐у‐у‐ует}!!!"""
Furudo Erika,"""......Э‐э‐э?!"""
Sakutarou,"""{p:2:Т‐ты могла положить эту конфету в чашку благодаря ловкости рук, но это не доказывает, что магия Беато тоже была таким трюком}. Урю‐ю!!!"""
Furudo Erika,"""{p:2:Но ты тоже не можешь доказать, что это можно было сделать только с помощью магии! Гадкое плюшевое животное}!"""
Gertrude,"""......Уважаемые присутствующие, я смиренно прошу слова."""
Cornelia,"""Знайте, что эта битва не имеет смысла."""
Furudo Erika,"""Чёртовы бумажки!!! Зачем портите такой момент?!!"""
Dlanor,"""{f:5:Достаточно}. Вы показали леди {f:5:Марии}, что магия, создающая конфету в чашке, могла быть хитростью, которую она по ошибке приняла за {f:5:магию}. Поэтому её утверждение, что это была магия, {f:5:отклонено}."""
Sakutarou,"""{p:2:Но то, что видела Мария, действительно могло быть магией!.. Нельзя отрицать магию лишь потому, что так можно было сделать с помощью ловкости рук}."""
Dlanor,"""......Замечательно, леди {f:5:Эрика}. Поздравляю с расколом {f:5:иллюзии} ведьмы леди {f:5:Марии}."""
,"Иллюзия ведьмы создаётся, когда магию признают, утверждая, что случай без неё невозможен. Так атакуют ведьмы."
,"Если кто‐то в ответ доказывает, что произошедшее возможно без магии, иллюзия ведьмы разрушается, и ведьме приходится отступить."
,"Магия, о которой заявила Мария, могла быть трюком, и поэтому её нельзя было признать магией."
,"Это лишь результат этой битвы. Ещё слишком рано опровергать ведьму {f:5:Беатриче} и магию, в которую верит Мария..."
,"Однако, когда противник сдаётся, битва всегда мгновенно заканчивается."
,"Эрика хотела ударить Марию всем сразу, осквернив и растоптав без доли сострадания ведьму и магию, в которую та верила..."
Furudo Erika,"""..................Тч! Ещё бы немного, и я бы взяла и разорвала сердце, столь же невинное, как размытый волной мягкий песок. .........Какая жалость. Уже не весело. ............Довольна?! Ай... ой‐ой‐ой......"""
,"Эрика сердито стукнула Дланор по руке, удерживающей её. Однако эта холодная, твёрдая, как мрамор, рука только сделала больно Эрике."
Sakutarou,""".........Ди... дипломатическая неприкосновенность!.. Эта битва окончена!.."""
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. Дипломатическая неприкосновенность принята."""
Cornelia,"""......Знайте, что эта битва нелепа."""
Furudo Erika,"""Ты что‐то сказала?!"""
Dlanor,"""{f:5:Ничего}. ......Давайте {f:5:уйдём}. Леди {f:5:Мария} вам не враг, леди {f:5:Эрика}. Не нужно обращать внимание на такие мелочи."""
Furudo Erika,"""............Хмф. ......Ты права. Не стоило так по‐детски разрывать детскую мечту. Мне очень жаль. Прошу прощения за это кратковременное отсутствие элегантности.*хи‐хи*хи‐хи*. Пойдём."""
,"Группа Эрики отвернулась от Марии, всё ещё вяло сидящей на корточках."
,"Однако...... как всегда делали детективы в известных детективных романах, Эрика хлопнула в ладоши, остановилась и обернулась."
Furudo Erika,"""О, точно. ......Что скажете?.."""
Ushiromiya Maria,"""............?"""
Furudo Erika,"""Одна лишь перевёрнутая чашка, и Фурудо Эрика может рассуждать на таком уровне. .........Что скажете, дамы и господа?"""
Ushiromiya Maria,""".........!"""
,Беспощадные слова Эрики снова вонзились в сердце Марии......
Furudo Erika," *хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*, аха‐ха‐ха‐аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"
,"Эрика ушла, оставив за собой дьявольский смех."
,"Поклонившись Марии и Сакутаро, Дланор тоже исчезла."
,......Гертруда и Корнелия последовали примеру...
,После в одинокой Золотой Земле остались только Мария и Сакутаро......
Sakutarou,"""............Урю‐ю......"""
Ushiromiya Maria,"""......Беато...... ведьма......"""
Sakutarou,"""Урю... Беато ведьма..."""
Ushiromiya Maria,"""Это была магия............*хнык*.........магия......"""
Sakutarou,"""Да, магия... Беато наколдовала тебе конфету... Не нужно сомневаться... ......Урю‐ю!.. Прошу, верь в Беато... Ты же знаешь, магия не принесёт плоды, если не верить..."""
Ushiromiya Maria,"""У‐у‐у‐у... у‐у‐у‐ува‐а‐а‐а‐а‐а......"""
,Под вдруг начавшимся ледяным дождём...... Мария зарыдала...
,"Стараясь хотя бы защитить её от дождя, Сакутаро своим широким рукавом укрыл голову Марии...... и остался с ней......"
