Speaker,Russian (RU)
,"Этими доводящими до бешенства словами мой старший брат изводил меня, когда я была в отчаянии от того, что хотела поступить в университет, но получила отказ от отца."
,"Я протестовала, аргументируя, что как старшая дочь семьи Уширомия должна обрести подобающее благородство и такое же образование, следовательно поступление в университет было необходимым шагом."
,"Но если сложить ответы отца и брата, то они были одинаковы."
,"""Какое высокомерие со стороны женщины."""
,"С того момента, как я родилась в семье Уширомия, я ни разу не относилась к этому имени легкомысленно. И более того, я ни разу не отнеслась к имени отца, Уширомия Кинзо, легкомысленно."
,"Семья Уширомия была старой семьёй с множеством традиций, но Великое землетрясение в Канто в один момент лишило её богатства и бизнеса. Тогда отец, наделённый неординарным талантом, получил бразды правления в свои руки и восстановил всё, подняв семью на более высокий уровень, чем прежде."
,"Я ни разу не забывала о том, что была дочерью этого великого Уширомии Кинзо."
,"Поэтому я всегда прилагала все усилия, чтобы стать достойной этого имени."
,"Благородство, достойное семьи Уширомия. Образование. Манеры. И лидерство."
,"Пусть даже я не могла достигнуть уровня отца, я углубляла свои знания в экономике и финансах, стремясь совершенствоваться и стать лучше, чтобы иметь возможность помочь в этих областях в любое время."
,......Однако в итоге отец так этого и не принял.
,"По мнению отца, женщине полагалось быть только поддержкой мужчине, и ничего более не дозволялось."
,"Я, вероятно, понимала это.{n}......Я поняла это когда была ещё совсем юной девушкой."
,"...Но чтобы по‐настоящему признать это, мне нужно было повзрослеть."
,"Нельзя было сказать, что мой брат Краусс, будучи старше меня на два года, прилагал какие‐либо усилия стать достойным семьи Уширомия и его жалкие потуги едва ли можно было сравнить с моими."
,"Когда мы были молодыми, мой брат постоянно твердил, что он естественно займёт место отца только потому, что был рождён мужчиной."
,"...Он продолжал повторять это, словно между нами была огромная пропасть."
,"Я не могла этого вынести. Даже при том, что я всегда училась лучше брата, даже при том, что он застрял на посту вице‐президента класса, тогда как я стала президентом... Даже при подобном раскладе мой брат рассматривался как надлежащий наследник семьи Уширомия только потому, что он мужчина."
,"Конечно, в те дни половая дискриминация правила бал.{n}Нет, её тогда даже считали достоинством."
,"То было презренное время. Люди считали, что когда рождается женщина, она обязана повиноваться своим родителям, в замужестве она повинуется мужу, а впоследствии в старости — своим детям."
,"Но именно существование подобного образа мыслей вызывало у меня жгучее желание опровергнуть его.{n}......И я невинно и наивно продолжала попытки доказать, что я подходила лучше всего."
,"......Однако в конечном счёте, я осознала, что все мои усилия были обречены с самого начала."
Ushiromiya Krauss,"""Разве ты не думаешь, что образование для женщины подобно сахару в чёрном чае? Без него нет никакого вкуса, но чрезмерное его количество портит чай."""
Ushiromiya Eva,"""...Что ты хочешь этим сказать, нии‐сан?"""
Ushiromiya Krauss,"""Есть вещи, которые могут делать только мужчины и есть вещи, которые могут делать только женщины, верно? Я полагаю, что такие вещи, как рождение ребёнка и его воспитание, а также поддержка мужа могут быть осуществлены только женщинами."""
Ushiromiya Eva,"""Намекаешь, что женщинам нет нужды заниматься работой и обучением?"""
Ushiromiya Krauss,"""Я бы не был настолько категоричен. С необразованной женщиной утомительно вести беседу. ...Однако разговор со слишком образованной ещё более утомителен. Я думаю, что такая яростно самоутверждающаяся женщина, как ты, доставит своему мужу в будущем множество проблем."""
Ushiromiya Eva,"""Так по‐твоему женщина должна выйти замуж и стоять в тени своего мужа? Это не твоё дело!"""
Ushiromiya Krauss,"""Я восхищаюсь тобой как моей младшей сестрой из‐за стремления чтить отца и быть для него достойной дочерью. Даже я могу уважать это."""
Ushiromiya Eva,"""Это отвратительно. Что за {ruby:нейтральное/вежливное 'я':'ватаси'}? При том, что ты постоянно использовал {ruby:резкое/грубое 'я':'оре'}. Ты уже представляешь себя главой?"""
Ushiromiya Krauss,"""С самого начала было решено, что {i:{ruby:ватаси:я}} буду главой. Но даже так, ты, похоже, тешишься иллюзией, будто сможешь стать главой, и совершала бесполезные и опрометчивые поступки для осуществления этого ."""
Ushiromiya Eva,"""Опрометчивые, говоришь?! Я сказала, что хочу поступить в колледж. Это странно?!"""
Ushiromiya Krauss,"""Да, это странно. Бесспорно, ты старшая дочь славной семьи Уширомия. В конечном счете, ты заполучишь печать семьи и выйдешь замуж за наиболее полезного отцу человека."""
Ushiromiya Krauss,"""...Тем не менее, тебя никто не просил получать лишнее образование. От тебя ожидают нежных чувств к своему мужу, способностей в работе по дому и скромного поведения, призванного поддержать главу твоего домашнего хозяйства. Ты же абсолютно лишена всех этих качеств. И вот являются ли подобные упущения достойными дочери семьи Уширомия?"""
Ushiromiya Eva,"""У меня нет ни малейшего желания быть затворной дочерью! Я просто хочу стать человеком, лучше всего способным помочь отцу в его трудах!"""
Ushiromiya Krauss,"""Да разве это правильно для дочери семьи Уширомия?.. Что с тобой? Даже в таком возрасте ты все ещё пытаешься вести себя как мужчина, небрежна в работе по дому и готовке, да вдобавок никогда не пользуешься косметикой, чтобы нравиться мужчинам. Я даже слыхал, что ты училась драться."""
Ushiromiya Eva,"""К‐как грубо! Не драться, а боевым искусствам, являющимся превосходной тренировкой для разума. И когда надо, я вполне способна вести себя как женщина! На что ты намекаешь? Что женщины — это рабыни, которые должны горбатиться на мужчин и не лезть не в свои дела, так что ли?!"""
Ushiromiya Krauss,"""Было бы некрасиво признавать это, но, чтобы исправить твою ошибку, думаю, следует употребить несколько неприятных слов. Позволь мне выразиться прямо. Женщины существуют для услужения мужчинам. А мужчины существуют, чтобы развивать женщин. Задача женщины — прикрывать спину мужчины, защищать свой дом и растить детей."""
Ushiromiya Krauss,"""Обычно им не нужно этого объяснять. Они и сами до этого доходят. ...Но ты, сколько бы старше ни становилась, всё никак этого не поймёшь. Потому я устраню твое недопонимание до того, как ты выйдешь из дома в общество. Тебе следует меня поблагодарить."""
Ushiromiya Eva,"""В‐всё это одно сплошное оскорбление женщин!.. Нет, подожди... Я... я никогда не думала о себе как о женщине, я никогда ни от кого не зависела только потому, что я женщина!!!"""
Ushiromiya Eva,"""Как я могу быть ниже тебя, нии‐сан?! В оценках и достижениях — во всем я лучше, так как ты можешь смотреть на меня свысока, если у тебя самого, в сравнении со мной, нет ничего, кроме факта, что ты — мужчина?!!"""
Ushiromiya Krauss,"""Суть в том, знаешь ты своё место, или нет . Меня каждый день воспитывали как будущего главу. Это будет определённо необходимо в будущем. Но с тобой иначе. Даже при том, что ты выйдешь замуж и потеряешь фамилию Уширомия, ты видишь иллюзию, которую не нужно видеть."""
Ushiromiya Krauss,"""......И что в этом неправильного? Даже если бы ты родилась мужчиной, ты и так наверняка не смогла бы унаследовать главенство. Что тебе так не нравится, что ты продолжаешь нападать на меня?"""
Ushiromiya Eva,"""Что не нравится, говоришь?!?! Нии‐сан, ты всегда, всегда... всегда‐всегда‐всегда... смотрел на меня свысока потому, что станешь главой... и несмотря на это... а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!"""
,"Что не нравится, говоришь?.."
,"Миллиарды вещей. Недовольства, обиды, унижения, которые я была не в силах забыть, продолжали проноситься в моей голове."
,Все они одновременно собирались в кучу и позорным стоном вырвались из моего рта.
Ushiromiya Kinzo,"""......Что ещё за шум? Бог не единственный, кто ценит тишину."""
Ushiromiya Krauss,"""Отец."""
Ushiromiya Eva,"""Отец!"""
,"Похоже, что наша брато‐сестринская ссора достигла чужих ушей.{n}Вошёл отец с явным выражением недовольства на лице."
Ushiromiya Kinzo,"""Краусс. Ты снова ругаешься со своей сестрой? Почему у тебя нет достоинства направлять своих братьев и сестёр? Какой позор! Я не ожидал услышать такое от своего старшего сына!"""
,Внезапно он ударил Краусса по лицу.
,"...Я приготовилась тоже получить пощёчину, но меня не ударили."
Ushiromiya Krauss,"""М‐мои извинения, отец."""
Ushiromiya Kinzo,"""Отсутствие достоинства — не единственный твой недостаток. Их гораздо больше. Ты незрелый во всём! И тем не менее ты считаешь себя взрослым! Уясни, что у тебя ещё молоко на губах не обсохло так говорить, и посвяти себя учёбе! Не заставляй меня больше скорбеть из‐за некомпетентности своего сына!.."""
Ushiromiya Krauss,"""Да. ...Я продолжу стремиться стать человеком, достойным пойти по твоим стопам, отец..."""
,"Казалось, будто те слова относились ко мне."
,"Даже когда его отчитывал отец, он всё ещё хвастал передо мной тем, что он особенный... тем, что он станет наследником."
,"Я не могла этого вынести это и высказала всё, что было у меня на уме."
,"Даже зная, что я была неподходящим человеком для семьи Уширомия."
Ushiromiya Eva,"""Отец!.. Пожалуйста, скажи мне, как я могу быть низшей?!! До сегодняшнего дня я так старалась, так училась, чтобы стать человеком, который не опозорит твоё имя!.."""
Ushiromiya Eva,"""Умоляю, скажи, как я могу быть хуже?! Что мне сделать, чтобы ты принял меня!!!..."""
Ushiromiya Kinzo,"""Ты всё ещё твердишь об этом?!! Сколько раз я должен сказать, чтобы ты поняла? Твои ожидания — ничто! Женщина должна учиться готовить и шить, как и подобает женщине!!! Ты не готова быть женщиной! Я не вижу никакого стремления помогать мужчине и сердца, способного посвятить себя мужчине!!!"""
Ushiromiya Kinzo,"""Какой толк от тебя как от женщины?! Ты хоть отдаёшь себе отчёт, что ты дочь семьи Уширомия?!! И тем не менее всё, чему ты хочешь научиться — это мужское поведение! Твой долг не вести себя как Краусс!!! Ты хоть понимаешь своё предназначение?!!"""
Ushiromiya Eva,"""К‐как член семьи Уширомия, я не опозорю имя отц..."""
Ushiromiya Kinzo,"""Вот, здесь ты уже ошибаешься!!! Твой долг — выйти замуж в {i:другую} семью и привести мне полезного для меня человека! А затем посвятить себя своему мужу и родить детей! Будь хорошей женой, несущей похвалу семье мужа!!!"""
Ushiromiya Kinzo,"""Ты можешь сделать что‐то, чтобы понравиться мужчине? Ты думаешь, что сможешь приготовить чай? А есть ли у тебя талант в кулинарии? У тебя ничего нет!!!"""
Ushiromiya Kinzo,"""Всё, чего ты добилась — это попытки вести себя как Краусс, верно?!! Краусс будет наследником семьи Уширомия! И если ты недовольна этим, значит ты мне перечишь!!!"""
Ushiromiya Kinzo,"""Ты говоришь, что не будешь слушать меня, даже будучи моей дочерью?!! Убирайся!!! Ты лишена наследства!!! Я не позволю тебе называться Уширомией!!! Лишаю наследства, лишаю наследства!!! У‐у, *кхе‐кхе*кхе‐кхе*!!!"""
Ushiromiya Krauss,"""Отец, держись. Пожалуйста, успокойся. ......Генджи‐сан, не могли бы вы принести немного воды?"""
Ronoue Genji,"""......Да. Немедленно."""
Ushiromiya Krauss,"""Ева, уйди. Он не в себе. Я успокою его."""
Ushiromiya Kinzo,"""*кхе‐кхе, *кхе‐кхе*кхе‐кхе*!!! Лишаю наследства, раз ты меня не слушаешься, ты лишена наследства! *кхе‐кхе**кхе‐кхе*, у‐у, *кхе‐кхе**кхе‐кхе*!"""
,"Отец сильно задыхался, а мой брат гладил его по спине."
,"...Как будто это действительно был его долг.{n}Меня так раздражало, что он монополизировал это предназначение."
,"Если я неосторожно приближусь к отцу, то он меня точно ударит снова."
,...Однако я бесстрашно попробовала подойти к его спине.
,Генджи преградил мне дорогу...
Ronoue Genji,"""......Ева‐сама, думаю, будет лучше, если вы пока подождёте снаружи. Господин сегодня в плохом настроении."""
Ushiromiya Eva,"""Н‐но..."""
Ushiromiya Kinzo,"""*кхе‐кхе*кхе‐кхе*!!!"""
Ushiromiya Kinzo,"""Почему мои дети такие бесполезные?! Крауссу недостаёт достоинства, а Ева — упрямый сорванец! У меня нет сына‐мужчины и дочери‐женщины!"""
Ushiromiya Kinzo,"""Где в их воспитании я допустил ошибку?! Почему, Генджи, когда и где я ошибся?!!"""
Ronoue Genji,"""......Господин нигде не ошибся. Краусс‐сама вырос крепким сыном, а Ева‐сама прекрасной дочерью. Вы не допустили никакой ошибки..."""
Ushiromiya Kinzo,"""Как ты можешь так говорить?!! Что в {i:ней} очаровательного?!! Она ни на грамм не леди, вечно ведёт себя как мужчина! *кха*кха*кха*! Лишена наследства, лишена наследства!!! *кха*кха*!"""
Ushiromiya Krauss,"""Отец, я как раз это и втолковывал Еве. Она обещала передумать и вести себя как леди. Не мог бы ты повременить с этим ещё немного?"""
Ushiromiya Kinzo,"""Кто леди?!! *кха*кха*! Лишена наследства... *кха*кха, у‐у, *кха*кха*!"""
,Поскорее уйди и предоставь это мне.
,Вот что сказали мне глаза Краусса...
,"......Неужели я пошла по ложному пути, как и говорили мои брат с отцом?"
,"Разумеется, я никогда не училась, как быть леди.{n}...Все, чему я училась, основывалось на моей надежде помогать отцу в будущем."
,.........Но так ли всё было на самом деле?
,"Разве не я вечно соперничала с моим братом, с которым была в плохих отношениях с самой юности, и хотела воспользоваться его слабостями, чтобы украсть его место будущего главы семьи?"
,"Мой брат всякий раз твердил мне, что мужчинам полагается быть мужественными, а женщинам — женственными."
,"Меня терзала эта неблагоразумная дискриминация по принципу разницы полов, присущей людям при рождении, и с которой они ничего не могут поделать."
,"До сегодняшнего дня я сопротивлялась и налегала на учёбу в стремлении доказать, что не являюсь низшей по значимости, несмотря на свой пол."
,...В таком случае не зиждилась ли моя любовь к учебе всего лишь на скучном комплексе к моему брату?
,"Отец ожидал, что я стану леди, с которой он, не стыдясь, мог бы выйти в общество."
,"...Неужели я предала его ожидания и зарабатывала оценки лучше, чем у брата, чтобы лишь избавиться от накопившихся негодования, возмущения и обиды?"
,"""Нет, не так. Ты поклялась мне, сказав: 'Я стану наследником семьи Уширомия'."""
Ushiromiya Eva,""".........Ты..."""
,"Подошедшей ко мне и прошептавшей мне... была я в дни своей юности, родившаяся в моем сердце после принесения той клятвы."
,"...Точно. ""Она"" была моей единственной союзницей."
,"Когда мне становилось тяжело, когда я чувствовала себя разбитой, она всегда тихо возникала рядом со мной и становилась моей союзницей."
,"Когда я сталкивалась с трудностями, доставлявшими мне изрядно хлопот, она всегда появлялась и поддерживала меня."
,"Став старше, я забыла свою бытность девочкой, а заодно стала забывать свои разговоры с ""ней""..."
,"""Я, Уширомия Ева, непременно стану главой семьи Уширомия. И я восторжествую над этим вызывающим раздражение, заносчивым и высокомерным Крауссом. ...В тот день мы пообещали стараться изо всех сил, чтобы достичь этой цели."""
Ushiromiya Eva,"""......Да, пообещали. ...Тогда было дано обещание, что я стану наследником главы."""
,"В тот день, когда печаль захватила меня, заставив гадать, почему я вообще живу... ты возникла во мне и поделилась со мной своею силой."
Ushiromiya Eva,"""......Мой отец не принял меня. Я хотела извлечь пользу из слабостей нии‐сана. Я полагала, что сделав это, я смогу отделить жалкую и гнусную часть себя."""
,"В те дни я действительно полагала, что моя жизнь предназначена лишь для того, чтобы мой брат смотрел на меня с высока."
,"...Больно даже просто вспоминать эти дни.{n}Судьбу, ворвавшуюся в моё сердце и прорвавшую дыру во мне..."
,"""Она"" научила меня, как заштопать эту рану..."
,"Я преобразила свою злость в силу и усовершенствовала себя... чтобы стать более достойным, чем Краусс, человеком на место главы и восторжествовать над ним, заставив отца принять меня. Идеальная месть."
,Я более или менее знала о невозможности унаследовать пост главы.
,"Но вдруг, попытайся я стать настолько превосходной, что смогу пересилить это мнение, то тогда наверняка даже отец выберет меня в качестве своей наследницы."
,"Случись это... тогда свершилась бы величайшая и идеальнейшая месть моему брату, который постоянно вел себя так, будто для него естественно унаследовать титул главы семьи..."
,"""Правильно. Если мы это сделаем, нанесённые нашему сердцу раны затянутся. ......Мы пообещали друг другу, что будем стараться изо всех сил, пока этот день не наступит."""
,"""И вдруг ты нарушаешь это обещание? Мразь. Трусиха. Почему бы тебе просто не сдаться и сдохнуть, а?"""
,"И хотя на вид она была юная я, она была другая я. ...И поскольку она была мною, то имела острый язык."
Ushiromiya Eva,"""...Как же меня злит слышать такое от самой себя. Ты не имеешь права так со мной разговаривать."""
,"""Тогда давай воспользуемся этой злостью и извлечём из неё урок. ......Моя магия заключается в преображении злости и гнева в силу. При помощи этой силы я выручила тебя в нескольких затруднительных ситуациях и позволила добиться успеха там, где ты не должна была его добиться. Пока с тобой будет моя магия — не будет ничего, что ты не могла бы сделать."""
Ushiromiya Eva,"""......Точно. Злость всегда была моей движущей силой. Интересно, когда же я об этом забыла..."""
,"""Если вновь вспомнишь меня, эта магия снова станет нашей. Ну же, давай превратим эту злость в силу и приложим ещё больше сил в обучении, ладно? Уверена, нам нужно будет научиться ещё много чему."""
,"""Давай поступим в колледж, будем ещё больше учиться, получать великолепные оценки и загоним Краусса в угол."""
,"""Этот парень вечно делает такое лицо, словно мы ничто, но уверена, в глубине души он чувствует себя загнанным в угол. Если бы он только узнал своё место, то сдох бы. Случись это — и мы можем стать главой. А Рудольф просто откажется. Этот мальчишка не может пойти против нас."""
Ushiromiya Eva,""".........Перестань. ...Даже если я буду учиться всё больше, отец всё равно не примет меня."""
,"""Почему?.."""
Ushiromiya Eva,"""Отец сказал мне быть женственной... Как бы я ни старалась, пока я остаюсь женщиной, даже родись я перед нии‐саном, отец не передаст главенство мне..."""
Ushiromiya Eva,"""Сколько бы сил я ни прилагала... я не могу стать ни чем иным, кроме как женщиной. Меня не примут. Я не могу превзойти нии‐сана, который вообще не старается. На меня вечно будут смотреть свысока..."""
,"""...Отец и Краусс — худшие из шовинистов. Вот бы они сдохли."""
,......Она поносила их ради меня.
,"Слова, которые я не могла произнести по неосторожности... она произносила их за меня."
,"И хотя я понимала, что она была лишь частью меня во мне... Мне казалось, что она была единственной союзницей, способной посочувствовать мне."
,"Однако хоть сочувствие и могло значительно успокоить моё сердце, ему было не под силу сделать нечто большее в сложившейся ситуации. ......В конечном итоге, она могла лишь утешать меня, когда я была подавлена и угнетена реальностью и должна была смириться с ней."
Ushiromiya Eva,"""......Спасибо. Этого вполне хватит. ...Раз так сложилось, я стану столь замечательной леди, что удивлю даже отца... И я найду себе мужа, которому нии‐сан в подмётки не годится..."""
,"""Ты не можешь так поступить."""
Ushiromiya Eva,"""............"""
,"""Она"" отвергла мои робкие мысли."
,"...Я понимаю.{n}......Поскольку ""она"" — это я, я понимаю."
,"""Отец сказал, что не позволит женщине наследовать звание главы {i:на данный момент}. Но это не более, чем правило, установленное им самим. Раз он его сам установил, может сам и снять."""
,""".........Чувства людей могут измениться больше раз, чем число песчинок на морском берегу. Если мы даже не докажем, что Краусс глуп, отец со временем сам это поймёт."""
,"""...К тому времени стена, разделявшая мужчин и женщин, будет сломлена отцом, самим же её и воздвигшим. Такой день непременно наступит."""
Ushiromiya Eva,"""......Как ты можешь говорить такое столь уверенно?"""
,"""Такова моя... магия."""
Ushiromiya Eva,"""..............."""
,"""Если ты всего лишь поверишь, эта магия непременно создаст чудо. ......Основа моей магии — не более чем вера в твоём сердце."""
Ushiromiya Eva,"""....................."""
,"Если я применю ту магию... то наверняка до самой смерти, мне не придётся сомневаться, что придёт день, когда я стану главой."
,"...Но я не знаю, правильно ли это для Уширомии Евы..."
,"Разве не стоит мне стремиться стать оправдывающей надежды отца женщиной, такой, которую он может вывести в общество и хвалиться ею?"
,"Переродись я, и мнение отца обо мне изменится к лучшему. ......Может быть, мой брат нашёл свой собственный стиль жизни, тогда как я не пыталась найти свой."
,"Как бы там ни было, я не могу представить, чтобы мой упрямый отец позволит женщине унаследовать главенство, ради чего оттолкнёт моего брата и выберет меня."
,""".........Ты не веришь?"""
Ushiromiya Eva,"""Ну... м‐м‐м, я просто подумала. .........Может, раз уж я не могу стать главой, но как женщина могу родить ребёнка... А нии‐сан ещё не обручен."""
Ushiromiya Eva,"""......Если бы нии‐сан не завёл детей, а я бы родила... то разве после нии‐сана главой семьи не будет мой ребёнок? Другими словами, не будет ли это тем же самым, что и отобрать у нии‐сана главенство?.."""
,"""............Ты это серьёзно?"""
Ushiromiya Eva,"""Д‐да, я серьёзно. ......Согласна, печально будет отбросить стремления моих юных лет. ...Моему сердцу будет больно предавать тебя, моё молодое я. ......Но такой расклад наиболее реалистичен."""
,"В этот момент моё тело изменилось, и я снова стала нынешней собой: женой и матерью."
,"Да...... это всего‐лишь ""мечты"". Но даже так, ""она"" обладала привычным честолюбием и желаниями, что не могло не вызвать волну раздражения и недовольства."
,"""Так ты отбрасываешь мои мечты? ......И даже меня?"""
Ushiromiya Eva,"""Я ничего не отбрасываю. ......Просто я повзрослела и теперь отличаюсь от тебя."""
,"""Правильно. Ева уже взрослая. Она даже забыла, как пользоваться магией. ......Теперь она мать единственного ребёнка. Она забыла, что магия может воплотить её мечты и пихает их своему сыну."""
,"""...И хотя отец с Крауссом превратили твою жизнь в бардак, ты пытаешься спихнуть свои мечты своему сыну и его жизнь превратить в бардак. ......Это, по‐твоему, значит быть взрослым?"""
Ushiromiya Eva,"""Д‐Джордж — уверенный в себе сын, который не опозорится, куда бы он ни пошёл!.. Мечта, не исполнившаяся для меня, исполнится для Джорджа!.. Оценки и поведение Джессики никуда не годятся. Да вдобавок она женщина! Стоит только Джессике сойти с дистанции, и наследником станет Джордж!"""
,Эти слова причиняли огромную боль.
,Неужели я просто навязываю Джорджу собственные сожаления?
,"Джессика не сделала ничего, заслуживающего презрения. Разве не отвратительно бросаться в неё теми же словами, что принесли мне столько страданий?.."
,...Я понимаю. Понимаю...
,Желание восторжествовать над моим братом было не более чем моей местью.{n}...Я не могу использовать для этого Джорджа...
Ushiromiya Eva,"""......Так что я отомщу сама. У меня есть план выманить у нии‐сана немного денег с Рудольфом и Розой в качестве союзников. Я непременно смогу воздать ему по заслугам. ...Как бы там ни было, я уверена, что нии‐сан растрачивает собственность отца..."""
,"""...Что за скучный план. Почему бы тебе просто не сдаться и уплакаться до сна, а?"""
Ushiromiya Eva,"""....................."""
,"""Мы станем главой семьи Уширомия. ......Не путай эту мечту с чем‐то другим. так что поверь в меня, чтобы твоя мечта обязательно воплотилась. Поверь в мою магию."""
Ushiromiya Eva,"""...Если я поверю, получит ли магия хоть какую силу?"""
,"""Да. Моя магия способна исполнить любое желание."""
Ushiromiya Eva,""".....................Я поверю. ......Поверю... так что создай чудо своей магией... ......Если не сделаешь этого... дыра в моём сердце никогда не затянется..."""
,"""Хорошо. ......Тогда слушай внимательно. Слушай мои волшебные слова. ......А затем пойми. Если мы сможем разгадать загадку, то сможем стать главой семьи Уширомия. ......Так что развесь уши и слушай..."""
,"Через город родной мой, любимый, изобильная айю река катит воды свои.{n}Ты, кто ищет Золотую Землю, за её течением вниз последуй, в поисках желанного ключа."
Ushiromiya Kyrie,"""Ева нээ‐сан. Кажется, мы уже почти на месте."""
,"Когда Кирие потрясла её за плечо, Ева очнулась от дремоты и вскочила."
Ushiromiya Eva,""".........Э... ах... извини. Я задремала."""
Ushiromiya Kyrie,"""Извини, что испугала тебя."""
Ushiromiya Battler,"""Тётя Ева, ты спала как убитая. Рано встала этим утром?"""
Ushiromiya Eva,"""......Ах, ну, вот сконфузилась тут перед вами. Извините."""
Ushiromiya Jessica,"""Однако хорошо, что тебе выпало достаточно времени поспать, верно? Баттлер всё вопил: 'Падаю, падаю, па‐а‐адаю!' С ним не соскучишься."""
Ushiromiya Battler,"""Д‐да ну тебя! У всех людей есть что‐нибудь, с чем они плохо справляются!"""
