Speaker,Russian (RU)
,Вошли Шаннон и Канон с сервировочной тележкой.
,Приятный запах чёрного чая немного снял напряжение.
Ushiromiya Rudolf,"""......Эй. Вы слышали?"""
Shannon,"""О чём вы?.."""
Kanon,"""............Мы ничего не слышали."""
Ushiromiya Eva,"""Прекрати, Рудольф. Незачем говорить им."""
Kanon,"""......Мы мебель, и нас не интересует семейное собрание."""
Ushiromiya Eva,"""Понятно. Мудрый ответ."""
Ushiromiya Rosa,"""......У вас ночная смена? Тяжело, должно быть."""
Shannon,"""Такова наша работа. ......Будем рады исполнить ваши приказы."""
Ushiromiya Hideyoshi,"""Это можно. Думаю, сидеть ночью и ничего не делать даже утомительнее. Ещё будучи на самых нижних ступенях, я работал охранником на складе. Было трудно даже просто делать свою работу!.. Сразу после войны повсюду шныряли грабители. К тому же, тогда нельзя было полагаться на полицию, такое вот опасное время!.."""
,"Хидэёши особенно гордился тем, как начал с нуля и построил активы на основе нелегальных товаров американской армии."
,"Он всегда становился особенно разговорчивым, когда речь заходила об этом."
,"Родственники, знающие это, были очень рады появлению вовремя подоспевших жертв."
Ushiromiya Hideyoshi,"""Если бы вас нашли, то всё! Американцы страшные! Их сила на ином уровне из‐за того, что они едят столько говядины. Если бы вас поймали, то приговорили бы к расстрелу или к <{ruby:повешению:death by hanging}>!"""
Ushiromiya Hideyoshi,"""Понимаете? <Death by hanging>! А, да, вот тогда я и понял. Всё дело в мясе! Японцам надо есть больше мяса! Именно тогда я осознал, что мне нужно начать дело по завоеванию людских желудков!"""
Shannon,"""По... понятно... Т‐трудная задача, должно быть..."""
Ushiromiya Eva,"""Перестань, дорогой. Сколько бы ты ни говорил об этом тем, кто родился после войны, они никогда не поймут, что мы тогда пережили."""
Ushiromiya Hideyoshi,"""Хм? Опять моя дурная привычка вырвалась наружу!.. Простите, простите! Ва‐ха‐ха‐ха‐ха!"""
Ushiromiya Rosa,"""Выпейте и вы чая. Думаю, вам полезно время от времени пробовать чай, который вы завариваете, и узнавать о нём больше."""
Kanon,""".........Нет, не стоит. Не беспокойтесь о нас..."""
Ushiromiya Battler,"""Посидите с нами. Я скоро задохнусь в окружении одних взрослых."""
Ushiromiya Rudolf,"""Слышали? Приказ господина Баттлера — преемника главы! Сядьте и выпейте с нами чая. Можете поговорить о недавних событиях, своих хобби, передачах, которые смотрите. О чём угодно, что популярно в нынешнее время у молодёжи. Мы многое могли бы узнать."""
Ushiromiya Kyrie,"""*хи‐хи*. Блестящая идея. Давайте, садитесь. Почему бы вам не стать нашими жертвами, когда мы так жаждем поговорить."""
Ushiromiya Hideyoshi,"""Ва‐ха‐ха‐ха‐ха. Точно. Я думал и раньше, что было бы неплохо поговорить с молодёжью, но это было не так просто, ведь я слишком стар даже для кабаре‐клубов."""
Ushiromiya Eva,"""......Сколько ещё вы будете там стоять? Рудольф же сказал вам сесть. Садитесь. ......Я тоже разрешаю."""
,"Получив разрешение Евы, Шаннон с Каноном переглянулись и наконец обеспокоенно подчинились."
,"Их задавили вопросами, и они вдвоём на время стали игрушками в руках родственников......"
,*тук*тук*.........Тогда же в дверь постучали.
,"Как правило, все слуги стучали похоже, и никто не замечал ничего странного."
,Однако Шаннон и Канон обернулись с явным удивлением.
,"......Работают сегодня они вдвоём, Генджи, Кумасава и Года."
,Года на ночной смене в домике для гостей.{n}Кумасава пошла спать туда же в спальню для прислуги.
,"Шаннон и Канон были здесь...... так что остаётся только Генджи... но они прекрасно знали, что он так не стучит......"
Ushiromiya Rudolf,"""......Кто там? Не заперто. Входите."""
,Рудольф тоже не признал стук.
,"Когда он спросил 'Кто там?', стало очевидно, что никто не мог сказать, кто стучал......"
,Затем постучали снова.
,"......Может, у кого‐то заняты руки... и этот человек ждёт, пока ему откроют?.."
,"Когда над комнатой нависло несколько странное чувство, из зала донёсся звон больших часов."
,"Знак того, что 4 октября закончилось и наступило 5......"
,Давайте ненадолго вернёмся назад.
,В то время Краусс и Нацухи стояли поодаль в безлюдном коридоре на втором этаже......
Ushiromiya Krauss,""".........Так у нас не осталось других вариантов?"""
Ushiromiya Natsuhi,"""Нет... ......Мы не сможем весь завтрашний день опираться на ту же стратегию. ...Если будем мешкать и дальше, Ева и остальные могут заявить, что мы заперли отца, и вызвать полицию. Так...... больше нельзя продолжать."""
Ushiromiya Krauss,""".................."""
Ushiromiya Natsuhi,"""......Баттлер нашёл золото... слишком неожиданно. Если бы не это, я, может, придумала бы на завтра какой‐нибудь план......"""
Ushiromiya Krauss,"""......Хмф. Так всегда, когда я на что‐то ставлю. ...Происходит нечто непредвиденное, и уже решённое дело идёт под откос."""
Ushiromiya Natsuhi,""".........Пусть комната отца с завтрашнего утра окажется пустой. Поговорим с Генджи, и он скажет, что видел, как отец рано утром ушёл в лес."""
Ushiromiya Krauss,"""Сомневаюсь, что Ева и остальные так просто примут такое исчезновение..."""
Ushiromiya Natsuhi,"""Я это прекрасно понимаю. Но у нас нет других вариантов!.."""
Ushiromiya Krauss,"""Если мы так сделаем...... Ева и остальные обязательно поднимут шум, посчитав наши действия подозрительными. Им всё равно как, главное выжать из нас побольше денег. ...А закончиться это может статьёй в сомнительном журнале и серьёзным ущербом доверию ко мне."""
Ushiromiya Natsuhi,"""Мы можем жить и так, верно?! А если тайну отца раскроют, нам это не обойдётся одним ущербом!.."""
Ushiromiya Krauss,"""Нет ничего плохого в том, чтобы держаться завтра до последней секунды. Если у нас получится, мы ничего не потеряем. Незачем спешить и пускать в ход наш козырь!.."""
Ushiromiya Natsuhi,"""Хочешь ждать, пока они не засуетятся, говоря, что мы заперли отца, а потом сказали, что он пропал? Так подозрений будет ещё больше!.."""
Ushiromiya Krauss,"""...............Н‐н‐н......"""
Ushiromiya Natsuhi,"""......Давай просто... оставим отца в покое... Продолжать так и дальше......... невозможно......"""
Ushiromiya Krauss,"""Успокойся. Ты просто утратила самообладание из‐за давления Евы и других. ......От кабинета только два ключа! И они оба у тебя. А значит, никто не сможет войти туда. Эта дверь не так проста. Никакими инструментами из сарая её не сломаешь."""
Ushiromiya Natsuhi,"""Дело не в этом!.."""
Ushiromiya Krauss,"""Не торопись и успокойся. Ты можешь притвориться, что простудилась, и остаться в постели. Я всё сделаю сам."""
Ushiromiya Natsuhi,"""......Я не могу оставить всё тебе!.. Я тоже буду бороться до последнего!.."""
,"Когда Нацухи уже не могла сдержать слезы, навлечённые её ожесточёнными эмоциями...... Краусс мягко обнял её."
,"......Сколько же времени прошло с тех пор, когда она в последний раз чувствовала тепло от сострадания своего мужа......"
Ushiromiya Krauss,"""Твоя головная боль... ужасна, да? Так всегда, когда ты вот так морщишь лоб."""
Ushiromiya Natsuhi,"""...........Дорогой......"""
,"Она думала, что её муж не понимает её чувства."
,Но...... в такие времена.........
Ushiromiya Krauss,"""......Давай оставим козырь с исчезновением на самый конец. Это как заветный меч. Лучше всего держать его в ножнах. Важно то, что его в любой момент можно вынуть, так?.."""
Ushiromiya Natsuhi,"""Я... понимаю......"""
Ushiromiya Krauss,"""Ты доверишь мне эту козырную карту?.........Разумеется, в заключительный момент я возьму на себя всю ответственность. ......Я не стану вовлекать тебя и Джессику."""
Ushiromiya Natsuhi,"""Что... ты имеешь в виду?!"""
Ushiromiya Krauss,"""Когда семья Уширомия рухнет, под завалами хватит и меня одного. .........Давай после окончания тайфуна подадим на развод. Я подпишу бумаги и дам вам ухватиться за них. ......Я втайне переписал на твоё имя кое‐какие активы. Учитывая компенсацию, этого будет достаточно, чтобы вы с Джессикой жили без забот."""
Ushiromiya Natsuhi,"""Нет! Уширомия Нацухи — вот имя, которое должно быть выгравировано на моём надгробии!.. Позволь мне быть с тобой до самого конца!.. Даже если выходит, что ты последний глава семьи Уширомия...... пусть я...... буду женой последнего главы...... твоей женой......"""
,......Существование Краусса основано исключительно на доверии и силе его активов — финансовом фиксаторе.
,"Если что‐то из этого ослабнет, ничего не останется."
,"Пустив в ход козырь с исчезновением Кинзо, они потеряют один из двух жизненно важных столпов."
,......Похоже на предложение отдать правую руку в обмен на шею.
,"Может, это и лучше, чем потерять шею, но всё равно можно умереть от потери крови. И даже если чудом выживешь, на всю жизнь останется тяжёлая рана......."
,Краусс был готов даже к смерти......
,Нацухи поняла это...... уткнулась лицом в его грудь...и заплакала...
Ronoue Genji,""".........Простите, что прерываю."""
,"Вдруг услышав голос Генджи, Нацухи отскочила и поспешно вытерла слёзы с глаз."
,Краусс встал перед ней.
Ushiromiya Krauss,"""А, Генджи. Не подкрадывайтесь к нам. ......У вас какое‐то дело?"""
Ronoue Genji,""".........Да. Прошу прощения, но я должен кое о чём доложить мадам."""
Ushiromiya Natsuhi,"""Мне?.. Дорогой......"""
Ushiromiya Krauss,"""Я не возражаю."""
,"Краусс отошёл от Нацухи к окну неподалёку и пристально посмотрел на ветреный, дождливый розарий......"
,Нацухи и Генджи отошли в сторону.
Ushiromiya Natsuhi,"""......В чём дело?"""
Ronoue Genji,"""..........По правде говоря, вам снова звонят, мадам."""
,"Тут же её удивил неожиданный, жуткий звук.{n}Большие часы в зале пробили полночь..."
Ushiromiya Natsuhi,"""Неужели......... опять...... тот человек?.."""
Ronoue Genji,""".........Да. ......Что прикажете?"""
Ushiromiya Natsuhi,"""О... он сказал, что ему от меня нужно?"""
Ronoue Genji,""".........Не ответил. Продолжал настаивать на разговоре с вами напрямую."""
Ushiromiya Natsuhi,""".................."""
,"Снова...... телефонный звонок... от человека, ищущего мести за события 19‐летней давности."
,19 лет назад.
,......Всего за год до рождения Баттлера и Джессики.
,В глазах Нацухи разница между этими годами огромна.
,"......Долгое время она не могла выполнить свою роль родить семье Уширомия преемника, и к ней относились очень холодно."
,Но потом она наконец родила Джессику... и смогла называть себя женой преемника Уширомия с высоко поднятой головой.
,......В её глазах 'Уширомия Нацухи' начала жить 18 лет назад.
,"......Вот почему всё до этого, включая время 19 лет назад...... было пропитано лишь ненавистными воспоминаниями."
,И...... последний год этого ненавистного периода......... шепчет о мести... с другого конца линии......
,.........Я до сих пор...... слышу рёв моря......
,..................
Ronoue Genji,""".........Что прикажете?"""
Ushiromiya Natsuhi,"""Переведи звонок...... в мою комнату. ......Не говори моему мужу."""
Ronoue Genji,"""......Как пожелаете."""
,"Генджи с самого начала знал, что она не захотела бы, чтобы Краусс услышал об этом звонке."
,Вот почему он сказал Нацухи об этом тайно......
,"Она приказала ему перевести звонок, сказала Крауссу, что уже поздно, и быстро ушла......"
,Нацухи вернулась в свою комнату и заперла дверь.
,"...В этом нет ничего особенного.{n}......В семье Уширомия коридоры как общественные дороги.{n}Нет особого умысла в запирании двери, когда входишь в свою комнату..."
,...Так она сказала себе.
,"Затем, словно ожидая её, зазвонил телефон.{n}...Генджи перевёл вызов."
,"Она глубоко вздохнула, подготовилась...... и подняла трубку."
Ushiromiya Natsuhi,"""........Алло.........."""
,""".................."""
,Снова...... началось с тишины.
,"Поняв, что человек на другом конце линии пытается разозлить её и сделать так, чтобы ей стало не по себе, она рассердилась..."
Ushiromiya Natsuhi,"""Почему ты молчишь?! Я кладу трубку!.."""
,"""...Ха‐ха‐ха‐ха‐ха... ......Не надо, мама. Я хочу послушать твой голос ещё немного......"""
,Опять...... этот неприятный голос......
Ushiromiya Natsuhi,"""Пытаешься поиздеваться надо мной?! Скажи, что тебе нужно!.."""
,"""Я хочу поиграть с тобой, мама."""
Ushiromiya Natsuhi,"""...Ч‐что? О чём ты говоришь?! Я не желаю играть с тобой!.."""
,"""......Ты ведь устала от семейного собрания? Твоя хроническая головная боль становится невыносимой?.."""
Ushiromiya Natsuhi,"""Не... не твоё дело!.."""
,"От того, что он знал о беспокоящей её головной боли, по спине Нацухи пробежала дрожь..."
,"""Ты страдаешь от головных болей потому, что твоя голова всё время чем‐то забита. Если будешь так засыпать — не увидишь хорошие сны."""
Ushiromiya Natsuhi,"""Разве я не сказала, что тебя это не касается?!! Я кладу трубку!!!"""
,"Несмотря на решительный выкрик, на самом деле Нацухи не могла повесить трубку..."
,Ведь быть на другом конце линии гораздо лучше альтернативы.
,......Если она бросит трубку... он может позвонить кому‐нибудь другому...
,"""Давай поиграем, чтобы помочь тебе расслабиться. Я не отниму у тебя много времени."""
Ushiromiya Natsuhi,"""Я... я не собираюсь играть с тобой!.."""
,"""......Тебя зовут Нацухи, мама. В этом имени есть кандзи времени года. Довольно красивое имя. .........Но по одному твоему имени нельзя сделать вывод, что тебе нравится лето. ...Какое твоё любимое время года, мама?.."""
Ushiromiya Natsuhi,"""Думаешь, я скажу тебе?"""
,"""Если не скажешь...... я повешу трубку. .........Ничего?"""
Ushiromiya Natsuhi,"""...Гх..........."""
,Это явно была угроза.
,......Если она вынудит его повесить трубку... всякое может случиться......
,"Униженная тем, что пришлось уступить угрозе человека, имени которого она даже не знала, Нацухи ответила ему, как он и хотел......"
Ushiromiya Natsuhi,""".........О... осень."""
,"""Почему?.."""
Ushiromiya Natsuhi,"""По... потому что в это время года легко скоротать время!.. Других причин нет. Теперь ты доволен?!"""
,"""Да, вполне. ......Твоё любимое время года и вправду такое же, как у меня. ......Мне тоже нравится осень. .........Хе‐хе‐хе‐хе‐хе‐хе‐хе‐хе‐хех..."""
Ushiromiya Natsuhi,"""......Лжец! Ты нарочно так сказал!.."""
,"Какое бы время года я ни назвала, этот человек наверняка сказал бы то же самое."
,......Чего он добивается?!
,"Ему нравится делать так, чтобы мне было не по себе?!"
,"""Некрасиво обзывать лжецом. ......Я не нарочно. Я уже знал, что тебе нравится осень, мама. .........Даже могу доказать."""
Ushiromiya Natsuhi,"""Доказать?.."""
,"""Да. ......В твоей комнате есть часы, мама?.."""
Ushiromiya Natsuhi,"""...Часы?.. Д‐да, есть, но при чём тут это?.."""
,"В комнате Нацухи были красивые, старинные часы со сложным дизайном."
,......Давным‐давно Краусс купил их ей на день рождения.
Ushiromiya Natsuhi,""".........Сейчас 0:07. Я устала, поэтому закончи побыстрее этот фарс!.."""
,"""Подними часы."""
Ushiromiya Natsuhi,"""За... зачем?"""
,""".........Научись вовремя затыкаться. Прекрати сопротивляться всякий раз, когда я что‐нибудь говорю. Заткнись и делай что сказано."""
,"Тон его голоса вдруг понизился, превращаясь в угрозу.{n}Он давал понять, что недоволен."
,"На первый взгляд кажется, что этот человек разговаривает спокойно, но на самом деле это совсем не так."
,"Если она продолжит доводить его, он тут же проявит свою истинную сущность..."
,"""......Ты так хочешь вынудить меня повесить трубку? Лучше ведь когда я говорю по телефону с тобой...... ...Я в любое время могу рассказать твоему мужу и твоей дочери о произошедшем 19 лет назад..."""
Ushiromiya Natsuhi,"""Н‐не знаю, о чём ты говоришь, но только не втягивай моего мужа и мою дочь!.. Я слушаю тебя!.."""
,"""Тогда просто сделай как тебе сказано......"""
,"Он опять угрожал ей низким тоном, словно предупреждая больше не перечить..."
,"Моя голова была охвачена головной болью, биением сердца и...... рёвом моря..."
,......Я больше не могу ослушаться.
,".........Как он и приказал, я подняла старинные часы..."
Ushiromiya Natsuhi,""".....................?"""
,Под ними лежало нечто похожее на игральную карту.{n}............?
,Гарантия на часы?..{n}С этими мыслями она взяла её и перевернула.........
,"""Теперь......... ты очнулась?"""
Ushiromiya Natsuhi,"""И‐и, a...... a‐a‐a‐a‐a‐a...... Ка‐ка‐ка‐как...... это здесь...... оказалось?!"""
,"""Что ж, надеюсь, твоя головная боль чуть‐чуть прошла. ......Скажи мне, что ты счастлива, мама."""
Ushiromiya Natsuhi,"""Как ты... Почему?! Как?!"""
,"""Скажи, что счастлива, убийца. Надела маску скрупулёзной домохозяйки и рада? Меня сейчас стошнит. Хочешь, чтобы это легло ещё и на твоего мужа и твою дочь? Не хочешь, верно? Ты ведь хочешь, чтобы я молчал? Да, я буду молчать. Ну, ты счастлива? Счастлива?!"""
Ushiromiya Natsuhi,"""A......... а‐а, я счастлива... счастлива!!! Только... прекрати... Не обременяй моего мужа и мою дочь!.. Чего ты хочешь? Денег? Сколько?!"""
,"""Мне не нужны деньги. ......Мои раны не излечить никакими деньгами. Но есть одно лекарство. ......Да. Своего рода мазь. ......Толстая, густая и сочащаяся."""
,"""............И это... моя ненависть...... моё негодование к тебе. ...Намазывать себя этим... единственный способ сдержать боль..."""
,Нацухи за всю её жизнь никто не говорил ничего столь ненавистного.
,"Поэтому она не раз подозревала, что это лишь дурной сон."
,Вот только...... ей это явно не снилось...
Ushiromiya Natsuhi,"""......Не‐......неужели ты...... сейчас на этом острове?.."""
,"""Да. Разве я не пообещал тебе? Я сказал, что буду на семейном собрании."""
Ushiromiya Natsuhi,"""Невозможно!.. Ты не мог приехать в такой тайфун!.."""
,"""Без проблем мог, если приехал до его начала. ......И кроме того, ваша гостья — Эрика — появилась у вас как раз в разгар тайфуна."""
,"Её кровь застыла......{n}Фурудо Эрика вроде как попала сюда случайно...{n}Он должен быть очень близко, если знает это имя......"
Ushiromiya Natsuhi,"""Г... где...... т... ты?.."""
,"""......Я ни перед кем не появлюсь, пока ты меня не представишь. Не беспокойся. .........А, да, бесполезно искать меня. Ваш особняк огромен. В нём даже есть телефонная система. И я уверен, что ты не хочешь со мной встречаться."""
,"""......Или всё же хочешь представить меня всем?.. Представь меня и Джессике. ......Скажи ей, что я её брат старше её на год. Хе‐хе‐хе‐хе‐хе‐хе‐хе‐хе‐хе‐хе‐хех!!!"""
Ushiromiya Natsuhi,"""Не... не надо...... держись подальше от Джессики......"""
,"""Надо же, как я тебя напугал. Это всё... на сегодня. ......Но не забывай. Ты не можешь меня ослушаться. Поняла...... мама?"""
Ushiromiya Natsuhi,"""......Д... да......"""
,"""Сейчас я повешу трубку...... но у меня есть приказ, которому необходимо следовать до завтрашнего утра."""
Ushiromiya Natsuhi,"""Ка... какой?.."""
,"""Не покидай комнату сегодня ночью и никуда не звони. Если телефон зазвонит — не бери трубку. А теперь ты выключишь свет, ляжешь в постель и уснёшь. Проснёшься как обычно. ............Хе‐хе‐хе‐хе‐хех. Наверное, приятно вести здоровый образ жизни. Какой я хороший сын — так забочусь о здоровье своей матери......"""
Ushiromiya Natsuhi,"""Хо... хорошо. Я сейчас же пойду спать. Я не покину комнату и не стану поднимать трубку!.. Только не трогай моего мужа и мою дочь!.."""
,"""Пока ты следуешь моим приказам, мама, я буду хранить твой секрет. ......Не вздумай ослушаться меня. ......Я уже очень близко к тебе. Настолько, что могу легко сказать, выключила ли ты свет, говоришь ли по телефону. ...Если захочу, я даже могу поцеловать твоё спящее лицо."""
Ushiromiya Natsuhi,"""Я сдержу! Я сдержу своё обещание!!! Так что прекрати, только прекрати! Хва‐а‐а‐а‐а‐а‐атит!!!"""
,"......Закричав, Нацухи схватила карту, которую нашла под часами, и смяла её в шарик."
,"На ней был рисунок, как на карте таро...... а ещё... '{p:0:秋}' — иероглиф, обозначающий осень........."
,Давайте снова вернёмся назад.
,Только что большие часы в зале пробили полночь.
,"Интересуясь, кто уже второй раз стучит...... родственники в столовой смотрели на дверь."
,Рудольф сказал входить. ......Однако ответа не последовало.
,"До конца ознаменовавшего наступление полночи длинного звона, который донёсся от больших часов в зале вскоре после стука, никто не мог сдвинуться с места......"
Ushiromiya Battler,"""......Может, руки заняты, чтобы открыть......"""
Ushiromiya Rudolf,"""Может. ......Но как‐то жутко, что никто не откликается."""
Kanon,"""......Мне открыть?"""
Ushiromiya Eva,"""Открой."""
,Канон кивнул в ответ и медленно открыл дверь......
Ushiromiya Rosa,"""A...... это же!.."""
Ushiromiya Rudolf,"""......Это... конверт отца?"""
,"Прямо за открытой дверью, на полу в коридоре...... лежал конверт."
Kanon,"""В коридоре никого нет. Кто‐то положил его сюда и ушёл..."""
,"Взрослые тоже выбежали в коридор, но не заметили того, кто мог постучать в дверь......"
,"Не прошло и часа с тех пор, как Шаннон и Канон привезли чай."
,"Тогда все видели, что на этом месте ничего не лежало."
,"Кто‐то подошёл, постучал, оставил конверт с печатью однокрылого орла и скрылся..."
Shannon,"""Не... неужели... Господин?!"""
Ushiromiya Rosa,"""......Не исключено. ......В этом особняке только отец отказывается отвечать, когда спрашивают, кто там."""
Ushiromiya Eva,"""Не может быть. Если так, тогда почему он не вошёл в открытую?"""
Ushiromiya Hideyoshi,"""......Верно. Отец бы просто ворвался без стука... Двери и окна особняка сейчас заперты, так?.. В таком случае, письмо могли оставить только Краусс, Нацухи и Генджи."""
,Сейчас особняк полностью заперт.
,"Следовательно, кузены из домика для гостей, Нанджо, Года, Кумасава и Эрика не могли войти."
,"Кроме того, раз в этой комнате не было только Краусса, Нацухи и Генджи, письмо в коридор положил кто‐то из них."
,"Весьма вероятно, что Краусс и другие положили письмо затем, чтобы показалось, будто оно от Кинзо..."
Ushiromiya Eva,"""Всё ясно... Там наверняка якобы от имени отца написано что‐то вроде 'Я не признаю Баттлера следующим главой'. Смешно. Поверить не могу, что ты провернул такой детский трюк, брат!.."""
Ushiromiya Battler,"""Вообще‐то я сам не особо хочу становиться следующим главой..."""
Ushiromiya Rudolf,"""Смирись. Такова твоя судьба. ......Так что, может, посмотрим, что внутри?"""
,"Рудольф положил конверт на обеденный стол так, чтобы и в начале, и в конце все видели, что нет никаких хитростей и скрытых механизмов, почти как фокусник перед представлением."
Ushiromiya Kyrie,"""......Это точно конверт отца?"""
Ushiromiya Rosa,"""Д‐да, без сомнений. Отцу нравится класть письма в такие конверты... Как думаешь, Шаннон?"""
Shannon,"""Д‐да...... ......На мой взгляд...... напоминает конверты Господина..."""
Ushiromiya Eva,"""Это не значит, что письмо написал именно отец. Брат запросто мог стащить один такой конверт из ящика в его кабинете!.."""
Kanon,"""Даже господин Краусс не смог бы так просто войти в кабинет... Для него может быть сложно достать конверт......"""
Ushiromiya Rudolf,"""Давайте откроем. Об остальном можно подумать позже. ......Внутри что‐то есть. Интересно, что."""
,Рудольф чуть грубо открыл конверт.
,Оттуда выпало сложенное письмо...... и что‐то сверкающее.
,......Кольцо.
Ushiromiya Eva,"""Э?.........Секунду... это кольцо же!.."""
,Ева тут же заметила и схватила его...
Ushiromiya Eva,"""Э... это же...... кольцо отца, разве нет?! Ко... кольцо главы!!!"""
Ushiromiya Hideyoshi,""".....Ч‐что за!.. Правда?!"""
Ushiromiya Kyrie,"""Ты уверена, что это кольцо отца?.. Не реплика?.."""
Ushiromiya Eva,"""Нет, оно настоящее! Я всегда мечтала однажды надеть его на палец. Даже если его носил отец, я знаю о нём больше всех. ......Это точно кольцо отца! Как оно там оказалось?!"""
Ushiromiya Rosa,"""Выходит, это письмо действительно написал отец?!"""
Ushiromiya Rudolf,"""......Хе, хе‐хе‐хе‐хех. Отправитель не отец. ...Всё гораздо интереснее."""
Ushiromiya Battler,"""Тогда... от кого оно?"""
Ushiromiya Rudolf,"""От алхимика семьи Уширомия!.........От Золотой ведьмы, госпожи {f:5:Беатриче}!.."""
,"Рудольф показал всем часть письма, где это было написано.{n}Там и в самом деле так говорилось......"
Ushiromiya Rosa,"""О... от {f:5:Беатриче}?!"""
Ushiromiya Kyrie,"""Что там написано?.."""
